HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,FUELHEAT,EQUIPM,WOODAMT,CORDPLUS,BURNHRS,FUELH2O,COOLMAIN,COOLUNIT,FUELFOOD,FODEL,NFODELNC,NDIFFOCO,QUANTFO,LPGDELV,NLPDELNC,NDIFLPCO,KERODEL,NOKRDEL,NDIFKRCO,KEROCASH,NOKRCASH,NKRGALNC,TOTPAYKR,MONEYPY,LPGWATER,LPGWARM,LPGCOOL,LPGFOOD,LPGOUT,LPGOTHER,FOIWATER,FOILWARM,FOILFOOD,KERWATER,KERWARM,KERFOOD,HEATED,AREA1980,GALLONKR,BTUKER,GALLONFO,BTUFO,GALLONLP,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
3557,20529,1,2,01,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,2389,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3558,13220,4,8,04,01,03,1,999,5,08,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,1,0,0,0,0,0,0,0,2018,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3559,14168,4,9,05,01,03,3,999,2,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,2316,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3560,15786,1,1,01,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,1562,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3561,8942,4,8,06,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,973,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3562,18731,2,3,03,01,03,2,999,3,01,1,0,05,9,99,9,9,0,99,9,0,99,9,1,1,3,99999,21,0,0,0,0,1,0,0,0,0,0,1,0,1376,2,5,675,999999,9999999,999999,9999999,9999999,9999999,2576,9999999,9999999,675,9999999,9999999,9999999,9999999,9999999,9999999
3563,16098,4,9,03,01,03,1,999,5,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1830,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3564,9181,1,1,04,03,03,9,999,9,05,9,9,05,1,6,8,3,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,1,0,0,0,0,1560,4,999999,9999999,578,80163,999999,9999999,75181,9999999,9999999,80163,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3565,10772,1,1,03,03,03,9,999,9,01,9,9,05,1,6,1,4,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,1,0,0,0,0,2047,2,999999,9999999,890,123434,999999,9999999,100671,9999999,9999999,123434,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3566,17304,2,3,04,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,0,0,0,0,0,2200,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3567,17477,1,2,05,05,05,3,999,2,08,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,1776,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3568,7172,2,4,01,02,03,9,999,9,02,1,0,02,9,99,9,9,1,6,1,9,99,9,9,99,9,99999,14,1,1,0,1,1,1,0,0,0,0,0,0,2670,4,999999,9999999,999999,9999999,1066,97368,9999999,106331,9999999,9999999,85153,9999999,9999999,7514,9999999,9999999,4701,9999999
3569,31990,3,7,03,01,03,5,10,1,01,1,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,0,0,0,0,0,1881,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3570,8473,1,1,02,03,03,9,999,9,03,9,9,05,1,4,1,3,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,1,1,0,0,0,0,1718,4,999999,9999999,1010,140077,999999,9999999,123616,9999999,9999999,103185,9999999,9999999,36892,9999999,9999999,9999999,9999999,9999999
3571,9001,1,1,01,03,01,9,999,9,03,9,9,02,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,1,0,0,1,0,1,1,1,0,0,0,0,736,1,999999,9999999,314,42416,75,6861,55363,8666,9999999,34309,9999999,9999999,8107,2796,9999999,9999999,4065,9999999
3572,22470,3,5,06,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,2400,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3573,15961,2,3,05,07,03,5,50,1,05,9,9,02,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,10,0,1,0,1,0,0,0,0,0,0,0,0,884,2,999999,9999999,999999,9999999,100,9155,9999999,6651,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9155,9999999
3574,11094,3,6,01,01,06,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,03,0,0,0,0,0,0,0,0,0,0,0,0,932,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3575,7726,2,4,03,01,03,5,10,4,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,2392,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3576,10978,2,4,01,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,1853,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3577,10416,4,8,05,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,07,0,0,0,0,0,0,0,0,0,0,0,0,930,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3578,17635,3,7,01,01,07,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,0,0,0,0,0,738,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3579,38805,3,5,05,05,03,9,999,9,05,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,1009,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3580,17535,4,9,05,05,03,1,999,4,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,1975,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3581,15398,1,2,01,01,02,1,999,4,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,2208,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3582,15099,2,4,05,05,03,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,0,0,0,0,0,0,780,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3583,8006,2,4,05,01,03,9,999,9,01,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,2723,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3584,8729,4,8,05,01,03,9,999,9,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,1,0,0,0,0,0,0,0,2732,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3585,33984,1,2,05,05,05,9,999,9,05,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,1,0,0,0,0,0,0,0,646,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3586,22146,1,2,04,01,03,9,999,9,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,3700,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3587,13089,1,1,01,03,02,9,999,9,03,0,1,01,1,7,1,3,9,99,9,9,99,9,9,99,9,99999,07,0,0,0,0,0,0,1,1,0,0,0,0,2192,1,999999,9999999,760,105396,999999,9999999,146927,9999999,9999999,95500,9999999,9999999,9896,9999999,9999999,9999999,9999999,9999999
3588,25176,3,7,06,05,03,2,999,2,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1656,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3589,37851,3,5,04,07,09,5,40,2,05,1,0,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,2126,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3590,17635,3,7,01,01,07,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,616,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3591,8372,2,4,06,01,03,9,999,9,05,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,896,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3592,9689,4,8,02,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,285,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3593,9915,4,8,01,01,03,3,999,4,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,0,0,0,0,0,990,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3594,7961,1,1,01,03,03,9,999,9,01,9,9,01,1,3,1,2,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,1,0,0,0,0,936,1,999999,9999999,349,47101,999999,9999999,54049,9999999,9999999,47101,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3595,17340,4,9,04,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,3240,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3596,7025,2,4,01,03,03,9,999,9,01,0,1,01,1,3,1,3,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,1,0,0,0,0,3408,4,999999,9999999,400,55476,999999,9999999,111675,9999999,9999999,55476,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3597,7767,2,4,02,01,07,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,13,0,0,0,0,0,0,0,0,0,0,0,0,392,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3598,28124,2,3,01,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,01,0,0,0,0,0,0,0,0,0,0,0,0,3600,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3599,59919,3,5,07,05,04,1,999,4,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,951,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3600,17535,4,9,02,05,04,9,999,9,05,1,1,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,0,0,0,0,0,0,2877,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3601,43318,3,5,02,06,08,3,999,1,05,9,9,05,9,99,9,9,9,99,9,0,99,9,1,96,3,99999,09,0,0,0,0,0,0,0,0,0,0,1,0,988,4,15,2025,999999,9999999,999999,9999999,9999999,9999999,462,9999999,9999999,2025,9999999,9999999,9999999,9999999,9999999,9999999
3602,12427,3,6,01,03,07,9,999,9,05,0,1,05,1,6,1,2,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,1,0,0,0,0,814,4,999999,9999999,848,114480,999999,9999999,45301,9999999,9999999,114480,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3603,19513,4,9,05,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,476,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3604,15398,1,2,03,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,1388,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3605,20766,2,3,01,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,1443,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3606,7503,2,4,03,05,05,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,21,0,0,0,0,0,0,0,0,0,0,0,0,1136,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3607,14642,1,2,04,03,02,9,999,9,03,0,1,05,1,10,1,3,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,1,1,0,0,0,0,2053,2,999999,9999999,691,95835,999999,9999999,144453,9999999,9999999,72377,9999999,9999999,23458,9999999,9999999,9999999,9999999,9999999
3608,15710,4,9,01,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,961,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3609,11672,1,1,04,01,02,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,882,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3610,29959,3,5,01,03,02,1,999,5,01,0,1,01,1,3,1,3,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,1,0,0,0,0,3850,2,999999,9999999,541,75031,999999,9999999,117139,9999999,9999999,75031,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3611,13358,1,2,01,03,03,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,09,0,0,0,0,0,0,0,1,0,0,0,0,3726,2,999999,9999999,746,100676,999999,9999999,138553,9999999,9999999,100676,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3612,27259,2,3,04,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,2080,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3613,14519,4,8,04,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1344,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3614,7767,2,4,01,01,03,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,1202,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3615,6822,2,4,08,02,03,5,10,3,02,1,0,05,9,99,9,9,1,3,1,9,99,9,9,99,9,99999,22,1,1,0,0,1,0,0,0,0,0,0,0,2904,2,999999,9999999,999999,9999999,556,50779,9999999,64947,9999999,9999999,37883,9999999,9999999,12896,9999999,9999999,9999999,9999999
3616,16533,3,7,07,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,21,0,0,0,0,0,0,0,0,0,0,0,0,1353,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3617,9915,4,8,02,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,762,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3618,12956,3,6,01,01,07,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,09,0,0,0,0,0,0,0,0,0,0,0,0,2511,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3619,12657,3,6,01,01,06,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,0,0,0,0,0,1264,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3620,21066,3,5,04,01,03,9,999,9,01,1,0,01,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,0,0,0,0,0,0,1164,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3621,17635,3,7,01,01,12,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,01,0,0,0,0,0,0,0,0,0,0,0,0,648,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3622,9658,2,4,05,01,02,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1165,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3623,15184,1,2,05,01,03,9,999,9,01,1,0,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,2062,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3624,14642,1,2,05,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,03,0,0,0,0,0,0,0,0,0,0,0,0,1598,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3625,19963,2,3,05,01,03,2,999,4,01,1,0,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,3288,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3626,26964,3,5,07,05,04,2,999,3,05,1,0,05,9,99,9,9,9,99,9,0,99,9,1,98,1,99998,23,0,0,0,0,0,0,0,0,0,0,1,0,2300,2,5,690,999999,9999999,999999,9999999,9999999,9999999,1850,9999999,9999999,690,9999999,9999999,9999999,9999999,9999999,9999999
3627,8571,2,4,03,05,05,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,629,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3628,16114,2,4,05,05,04,5,15,1,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1968,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3629,19417,2,3,04,01,03,9,999,9,01,9,9,01,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,1064,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3630,16610,1,2,04,01,02,1,999,5,01,9,9,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,3408,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3631,17419,3,5,04,05,04,9,999,9,02,1,1,02,9,99,9,9,1,98,8,9,99,9,9,99,9,99999,24,1,1,0,1,1,0,0,0,0,0,0,0,1496,1,999999,9999999,999999,9999999,281,25664,9999999,34285,9999999,9999999,11439,9999999,9999999,9773,9999999,9999999,4452,9999999
3632,9915,4,8,08,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,13,0,0,0,0,0,0,0,0,0,0,0,0,1465,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3633,13358,1,2,03,03,02,1,999,5,03,1,0,05,1,5,1,4,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,1,1,0,0,0,0,3425,2,999999,9999999,1145,158800,999999,9999999,170771,9999999,9999999,133626,9999999,9999999,25174,9999999,9999999,9999999,9999999,9999999
3634,30500,4,9,03,05,05,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,0,0,0,0,0,950,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3635,7961,1,1,01,03,02,1,999,5,05,9,9,05,1,5,1,3,0,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,1,0,0,1,0,0,0,0,2025,1,999999,9999999,1555,215663,999999,9999999,116270,9999999,9999999,215663,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3636,17419,3,5,04,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,766,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3637,8942,4,8,05,01,03,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,770,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3638,27122,3,6,10,01,03,1,999,5,01,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,4525,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3639,21544,1,1,01,01,02,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,0,0,0,0,0,736,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3640,18693,3,7,03,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,954,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3641,19307,3,7,04,01,07,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,1128,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3642,16029,1,2,05,03,02,1,999,5,03,1,0,05,1,2,1,4,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,1,1,0,0,0,0,3954,2,999999,9999999,961,133281,999999,9999999,123191,9999999,9999999,108891,9999999,9999999,24390,9999999,9999999,9999999,9999999,9999999
