HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR,BTUELLGT 
1669, 10853,9,1,2,1, 788, 5578,2,     0,     0,  6985, 23833,   962, 98894,     0,     0,     0,     0,  1421, 68384,     0,     0,     0,     0, 23957,     0,     0,     0, 12957,  6553,     0,     0,     0,    0,    0, 9455,    0,    0,    0,    0, 4563
1670, 16513,9,3,6,0,1916, 3023,2,     0,     0, 11068, 37764,   620, 63736,     0,     0,     0,     0,     0, 63736,     0,     0,     0,  5114,     0,     0,     0,     0, 16193,     0,     0,     0,     0, 8781,    0, 7676,    0,  582,    0, 2350, 2144
1671, 20894,9,1,2,0,1182, 5295,3,     0,     0,  2609,  8903,   218, 22418,   200, 27792,     0,     0,     0,     0, 27792,     0,     0,     0, 17822,     0,     0,     0,  6549,  4596,     0,     0,     0,    0,    0, 2354, 1496,    0,    0, 1505,  888
1672, 22834,9,3,5,4,3408,  225,5,     0,     0,  8399, 28657,     0,     0,     0,     0,     0,     0,   809,     0,     0,     0,     0,  4750,     0,     0,     0,     0, 12737,     0,     0,     0,     0, 7934,    0, 2427,    0, 2090,    0, 1986, 1413
1673, 20066,9,3,5,4,2380, 1479,2,     0,     0,  7505, 25607,     0,     0,     0,     0,   705, 64388,     0,     0,     0, 42213,     0,     0,     0,     0, 16692,     0, 17962,     0,     0,  5483,     0, 2741,    0, 4904, 3981,    0,    0, 2489, 1997
1674,  4074,9,3,6,0,1204, 4543,2,     0,     0, 17151, 58519,     0,     0,     0,     0,   465, 42468,     0,     0,     0, 42468,     0, 13940,     0,     0,     0,     0, 25975,     0,     0,     0,     0, 9287,    0, 9317, 3529, 1282, 2145, 2590, 1523
1675, 12278,9,3,5,4,2667, 1301,2,     0,     0,  7261, 24775,   333, 34232,     0,     0,     0,     0,  5354,     0,     0,     0,     0,     0, 26225,     0,     0,     0, 10357,  8007,     0,     0,     0, 7208,    0, 1856,    0,    0,  610, 1534, 2273
1676, 12217,9,4,9,2,1600, 2209,2,     0,     0,  9155, 31237,   826, 84913,     0,     0,     0,     0,     0, 50867,     0,     0,     0,     0, 24643,     0,     0,     0, 22225,  9403,     0,     0,     0, 5452,    0, 3560, 6475,    0,    0, 3569, 1627
1677,  6004,9,1,2,0,1141, 5331,2,     0,     0,  5652, 19285,  1199,123257,     0,     0,     0,     0,     0, 77311,     0,     0,     0,     0, 32107,     0,     0,     0, 14452, 13839,     0,     0,     0, 2915,    0, 1918, 1654,    0, 1688,    0, 2250
1678, 21516,9,4,9,0, 300, 4297,2,     0,     0, 15689, 53531,     0,     0,   173, 23928,     0,     0,     0,     0, 23928,     0,     0, 12113,     0,     0,     0,     0, 34618,     0,     0,     0,     0, 1890,    0, 4910, 4283, 1203, 1366, 3435, 5256
1679, 10645,9,3,5,4,3512,  195,2,     0,     0, 12289, 41930,     0,     0,     0,     0,     0,     0,  4167,     0,     0,     0,     0,  9223,     0,     0,     0,     0, 14511,     0,     0,     0,     0, 7835,    0, 6194,    0, 1293,    0, 2401, 2563
1680,  4523,9,4,9,2, 743,  994,2,     0,     0,  7295, 24891,   378, 38858,     0,     0,     0,     0,     0, 18552,     0,     0,     0,     0, 17466,     0,     0,     0, 20386,  2840,     0,     0,     0, 2100,    0, 2405,    0, 1398, 2091,    0, 2713
1681,  9045,9,2,4,0, 248, 8933,1,     0,     0, 30675,104663,     0,     0,     0,     0,     0,     0, 41421,     0,     0,     0,     0, 20203,     0,     0,     0,     0, 35336,     0,     0,     0,     0, 4315,    0, 3388, 3035, 3691,    0, 3508,13740
1682,  4581,9,2,3,0, 827, 5702,2,     5,   675,  6769, 23096,  1261,129646,     0,     0,     0,     0,  1466, 94464,     0,     0,   675,     0, 28247,     0,     0,     0, 11177,  6935,     0,     0,     0, 6265,    0, 4188,    0,    0,  540, 2633, 1954
1683, 22094,9,4,9,2,1323, 2503,5,     0,     0,  3616, 12338,   334, 34318,     0,     0,     0,     0,  2528,     0,     0,     0,     0,     0, 34318,     0,     0,     0,  5863,     0,     0,     0,     0, 1493,    0, 2454,    0,  723, 1208,    0,  963
1684, 29403,9,3,5,0,1667, 3640,3,    20,  2683,  4088, 13946,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2683,  4113,     0,     0,     0,     0,  5176,     0,     0,     0,     0,    0,    0, 4657,    0, 2144,    0,    0, 1139
1685,  8317,9,4,8,0, 224, 8100,1,     0,     0, 11978, 40869,     0,     0,     0,     0,   475, 43382,     0,     0,     0, 39907,     0, 10585,     0,     0,     0,     0, 21864,     0,     0,  3475,     0, 5423,    0, 2997, 1646,    0,  990, 2491, 3684
1686, 19952,9,2,3,0,1031, 5753,2,     0,     0, 15317, 52262,  2126,218553,     0,     0,     0,     0,     0,176792,     0,     0,     0,     0, 40658,     0,     0,     0, 25658,  1103,     0,     0,     0,15434,    0,11170,    0, 1317, 1496,    0, 7654
1687, 15677,9,4,9,0,  70, 5223,5,     0,     0,  9464, 32291,     0,     0,     0,     0,     0,     0, 13106,     0,     0,     0,     0,  6380,     0,     0,     0,     0,  8655,     0,     0,     0,     0,    0,    0, 4150,    0,  875,  576,    0, 3807
1688, 23952,9,2,3,0, 512, 7317,2,     0,     0,  5668, 19339,  1351,138883,     0,     0,     0,     0,   922,113021,     0,     0,     0,     0, 25862,     0,     0,     0, 14833,     0,     0,     0,     0,    0,    0, 3584, 2831,  729,    0, 1657, 2559
1689,  6871,9,4,8,0,3361, 1279,5,     0,     0,  5604, 19122,     0,     0,     0,     0,     0,     0,  3800,     0,     0,     0,     0,  5021,     0,     0,     0,     0,  6580,     0,     0,     0,     0,    0,    0, 3721,    0,  662,    0,    0, 2612
1690, 10385,9,3,7,3,3010, 1248,2,     0,     0,  6608, 22546,   710, 72988,     0,     0,     0,     0,     0, 36934,     0,     0,     0,     0, 27389,     0,     0,     0,  9877,  8665,     0,     0,     0,    0,    0,12669,    0,    0,    0,    0, 2490
1691, 11557,9,4,9,0, 144, 7552,2,     0,     0, 29151, 99463,     0,     0,     0,     0,     0,     0, 58425,     0,     0,     0,     0,  7645,     0,     0,     0,     0, 28956,     0,     0,     0,     0,    0,    0, 4437, 4132, 3348,  734, 3585, 6855
1692, 12452,9,4,8,0, 150, 8600,2,     0,     0,  4237, 14457,   876, 90053,     0,     0,     0,     0,     0, 67764,     0,     0,     0,     0, 22289,     0,     0,     0, 12416,     0,     0,     0,     0,  270,    0, 1771, 1268,  792,  369, 2262, 1263
1693,  7342,9,1,2,1,1126, 4830,5,     0,     0,  2300,  7847,    38,  3879,   417, 57851,     0,     0,     0,     0, 28030,     0,     0,     0,     0, 29821,     0,     0,  5305,  3879,     0,     0,     0,    0,    0, 2542,    0,    0,    0,    0, 1411
1694, 17797,9,3,7,3,1713, 4477,2,     0,     0,  8977, 30630,  1050,107940,     0,     0,     0,     0,     0, 95811,     0,     0,     0,  1189, 12129,     0,     0,     0, 12762,     0,     0,     0,     0,14454,    0, 2225, 2937,  497,  798, 2008, 1430
1695, 21002,9,3,7,3,2933, 1594,2,     0,     0, 17483, 59652,   957, 98380,     0,     0,     0,     0, 18934,  9743,     0,     0,     0,     0, 88637,     0,     0,     0, 23800,     0,     0,     0,     0,12958,    0, 3960,    0, 1183, 1343, 2690, 2513
1696, 19645,9,3,7,3,2983, 2363,2,     0,     0,  6337, 21622,   525, 53970,     0,     0,     0,     0,     0, 30374,     0,     0,     0,     0, 18087,     0,     0,     0, 11204,  5509,     0,     0,     0, 8247,    0, 2171,    0,    0,  286, 2322, 2594
1697, 17367,9,1,1,0,1179, 5154,5,     0,     0,  4320, 14740,   478, 49174,     0,     0,     0,     0,   992, 34248,     0,     0,     0,     0, 11279,     0,     0,     0,  8164,  3647,     0,     0,     0,    0,    0, 5584, 2633, 1178,    0,    0, 1132
1698,  9942,9,3,5,0,1681, 3343,2,     0,     0, 12457, 42503,  1225,125930,     0,     0,     0,     0,     0,107877,     0,     0,     0,     0, 18053,     0,     0,     0, 24909,     0,     0,     0,     0, 7185,    0,10409,    0, 3600,    0, 4838, 3110
1699, 17519,9,3,7,0,2228, 2138,2,     0,     0, 21916, 74777,  2102,216086,     0,     0,     0,     0,     0,127566,     0,     0,     0,  3769, 43676,     0,     0,     0, 33414, 44844,     0,     0,     0,26183,    0,11411, 8481,    0, 2808,    0, 6250
1700, 11328,9,1,2,1, 924, 5544,5,     0,     0,  1928,  6578,    68,  7026,   834,115680,     0,     0,     0,     0, 83074,     0,     0,     0,     0, 32606,     0,     0,  4774,  7026,     0,     0,     0,  341,    0, 1463, 1857,    0,    0,    0,  725
1701, 13699,9,2,4,0,1136, 5644,5,     0,     0, 17238, 58816,     0,     0,     0,     0,     0,     0, 13917,     0,     0,     0,     0, 12922,     0,     0,     0,     0, 17420,     0,     0,     0,     0, 8117,    0, 6440,    0, 1391,  648, 3971, 1951
1702,  3184,9,2,4,0,1100, 5639,3,     0,     0,  9358, 31929,     0,     0,     0,     0,   775, 70781,     0,     0,     0, 35965,     0,     0,     0,     0, 26382,     0, 20052,     0,     0,  8434,     0, 2363,    0, 9514, 4684,    0,  505, 2463, 4355
1703,  5371,9,3,5,4,3586,  349,2,     0,     0, 13401, 45724,     0,     0,     0,     0,     0,     0,  5922,     0,     0,     0,     0,  4552,     0,     0,     0,     0, 13265,     0,     0,     0,     0,16211,    0, 5774,    0,  758,  353, 1724, 2839
1704, 24356,9,3,5,4,3505,  197,4,     0,     0,  6793, 23176,     0,     0,     0,     0,     0,     0,  2528,     0,     0,     0,     0,  4210,     0,     0,     0,     0,  8669,     0,     0,     0,     0, 2320,    0, 5449,    0,  928,    0,    0, 2035
1705, 17029,9,2,4,0, 985, 5963,2,     0,     0, 35685,121757,     0,     0,     0,     0,     0,     0, 44304,     0,     0,     0,     0, 14323,     0,     0,     0,     0, 34484,     0,     0,     0,     0,19430,    0, 9216, 6542, 1343, 3175, 3055, 5793
1706, 21292,9,2,3,0, 843, 6346,5,     0,     0,  3666, 12508,   692, 71128,     0,     0,     0,     0,     0, 46820,     0,     0,     0,     0, 19617,     0,     0,     0,  6988,  4691,     0,     0,     0, 2577,    0, 2943,    0,    0,    0, 1938, 1494
1707,  6061,9,4,8,0,3316, 1297,5,     0,     0,  9018, 30769,   277, 28476,     0,     0,     0,     0,  3659,     0,     0,     0,     0,     0, 28476,     0,     0,     0, 14364,     0,     0,     0,     0,10267,    0, 2479,    0, 1372,    0,    0, 3176
1708, 17798,9,3,6,0,1930, 3162,2,     0,     0, 10925, 37276,     0,     0,     0,     0,     0,     0, 14578,     0,     0,     0,     0,  4093,     0,     0,     0,     0,  8990,     0,     0,     0,     0, 5681,    0, 3934,    0,  626,    0, 2016, 2486
1709,  4481,9,2,4,0,1196, 5635,2,     0,     0, 40984,139837,     0,     0,     0,     0,   200, 18266, 48479,     0,     0,     0,     0, 14357,     0,     0,     0,     0, 53423,     0,     0, 18266,     0, 9219,    0,14359,    0, 2523, 2808, 3391, 5068
1710, 15530,9,2,4,0,1226, 5367,5,     0,     0,  9810, 33472,     0,     0,     0,     0,     0,     0, 10457,     0,     0,     0,     0,  9816,     0,     0,     0,     0,  6445,     0,     0,     0,     0, 3016,    0, 3738,    0,  975,  642,    0, 1030
1711,  9722,9,3,5,0,1867, 3467,2,     0,     0,  6991, 23853,   686, 70521,     0,     0,     0,     0,  1036, 41280,     0,     0,     0,     0, 29241,     0,     0,     0, 15666,     0,     0,     0,     0, 4754,    0, 2397,    0, 2458,    0, 2336, 3721
1712, 18105,9,3,6,0,1818, 3198,3,     0,     0,  4210, 14365,   730, 75044,     0,     0,     0,     0,   817, 75044,     0,     0,     0,  1814,     0,     0,     0,     0,  7229,     0,     0,     0,     0, 1860,    0, 2645,    0,  457,    0, 1469, 2063
1713,  4668,9,3,7,3,3044, 1583,2,     0,     0, 18775, 64060,     0,     0,     0,     0,     0,     0, 12425,     0,     0,     0,     0,  8055,     0,     0,     0,     0, 20832,     0,     0,     0,     0,15358,    0, 7390,    0, 1082, 1003, 2009, 7543
1714, 12622,9,1,2,0, 845, 5823,2,     0,     0, 14135, 48229,     0,     0,  1124,155888,     0,     0,     0,     0,120100,     0,     0,     0,     0, 35788,     0,     0, 35140,     0,     0,     0,     0, 7891,    0, 5198,    0, 2110, 3528, 4259, 3543
1715, 19758,1,1,2,1, 694, 6694,1,     0,     0, 11029, 37631,   412, 42354,     0,     0,     0,     0,     0, 42354,     0,     0,     0, 12390,     0,     0,     0,     0, 13371,     0,     0,     0,     0, 4912,    0, 6958, 4648, 1165,    0,    0, 2221
1716, 19106,9,3,7,0,2139, 3685,2,     0,     0,  6104, 20827,   561, 57671,     0,     0,     0,     0,     0, 39962,     0,     0,     0,     0, 13914,     0,     0,     0, 11412,  3795,     0,     0,     0, 6325,    0, 3090, 2588,    0,  350, 1709, 1363
1717,  8876,9,1,2,1, 670, 6938,4,     0,     0, 16209, 55305,     0,     0,     0,     0,     0,     0, 21153,     0,     0,     0,     0, 11196,     0,     0,     0,     0, 18250,     0,     0,     0,     0, 1238,    0, 3468, 3230, 1261,  480, 2341, 1883
1718,  3685,9,4,8,0,4103,  910,1,     0,     0,  7279, 24836,     0,     0,     0,     0,     0,     0,  3687,     0,     0,     0,     0,  4178,     0,     0,     0,     0,  6728,     0,     0,     0,     0, 8504,    0, 1739,    0,  636,    0, 1447,  832
1719, 20679,9,3,5,0,2004, 2675,2,     0,     0, 13735, 46864,   762, 78334,     0,     0,     0,     0,     0, 59344,     0,     0,     0,     0, 18990,     0,     0,     0, 25310,     0,     0,     0,     0,13182,    0, 8372, 7196, 3069,    0, 3285, 2124
1720,  3283,9,1,1,0, 676, 5837,2,     0,     0,  5389, 18387,     0,     0,   759,105266,     0,     0,     0,     0, 59773,     0,     0,     0,     0, 45493,     0,     0, 15613,     0,     0,     0,     0,  806,    0, 1968, 1657,  886,  292, 1424, 1105
1721, 15098,9,2,4,0, 581, 7279,2,     0,     0,  9231, 31496,  1430,147004,     0,     0,     0,     0,     0, 92952,     0,     0,     0,     0, 40810,     0,     0,     0, 26328, 13242,     0,     0,     0, 1891,    0, 3277, 5211,    0,    0,    0, 2701
1722,  9896,9,1,2,0, 956, 5796,5,     0,     0,  2562,  8740,   292, 30046,     0,     0,     0,     0,     0, 20700,     0,     0,     0,     0,  9346,     0,     0,     0,  5147,     0,     0,     0,     0, 1115,    0, 2478,    0,  901,    0,    0, 1063
1723, 21099,9,1,2,0, 886, 6012,2,     0,     0,  4477, 15276,   183, 18812,  1313,182100,     0,     0,     0,     0,182100,     0,     0,  5881,     0,     0,     0,     0,  6234, 18812,     0,     0,     0, 1614,    0, 1547,    0,  548,  255,    0, 1953
1724,  9930,9,1,2,1, 611, 7171,2,     0,     0,  5517, 18824,     0,     0,   402, 55753,     0,     0,     0,     0, 55753,     0,     0,  4224,     0,     0,     0,     0, 13215,     0,     0,     0,     0,    0,    0, 1385, 2358, 1142,    0, 1728, 2585
1725,  7181,9,3,5,0,1948, 3175,2,     0,     0, 22857, 77988,     0,     0,     0,     0,     0,     0, 19832,     0,     0,     0,     0, 10159,     0,     0,     0,     0, 25610,     0,     0,     0,     0,17799,    0, 4588, 3146,  991,  377, 2310, 4212
1726, 34771,9,4,9,2, 285, 5027,4,     0,     0,  1957,  6677,   335, 34469,     0,     0,     0,     0,  3698,     0,     0,     0,     0,     0, 27609,     0,     0,     0,  1423,  6860,     0,     0,     0,  594,    0,  962,    0,    0,  129,    0,  247
1727,  5318,9,3,5,0,1824, 2969,2,     0,     0,  7000, 23884,   765, 78642,     0,     0,     0,     0,     0, 51496,     0,     0,     0,     0, 20969,     0,     0,     0, 10783,  6177,     0,     0,     0, 7952,    0, 5149,    0,    0,  362, 1765, 2235
1728, 11550,9,4,8,0,   0,11133,2,     0,     0,  5103, 17411,   962, 98894,     0,     0,     0,     0,     0, 85059,     0,     0,     0,     0, 13835,     0,     0,     0, 15651,     0,     0,     0,     0,    0,    0, 1760, 1895, 1475,  788, 1579, 3093
1729,  8045,9,1,1,0, 857, 6107,5,     0,     0,  3722, 12699,    97, 10004,     0,     0,     0,     0,  6265,     0,     0,     0,     0,     0, 10004,     0,     0,     0,  3364,     0,     0,     0,     0, 1390,    0, 1680,    0,  618,    0,    0,  704
1730,  5275,9,2,3,0, 384, 8024,5,     0,     0,  9457, 32269,     0,     0,     0,     0,     0,     0, 10519,     0,     0,     0,     0, 11484,     0,     0,     0,     0,  6802,     0,     0,     0,     0,    0,    0, 3464,    0, 1123,    0,    0, 1593
1731, 18270,9,3,7,3,2915, 1338,4,     0,     0, 10991, 37501,     0,     0,     0,     0,     0,     0,  5409,     0,     0,     0,     0,  6805,     0,     0,     0,     0, 12524,     0,     0,     0,     0, 8425,    0, 4338,    0,  939,  357, 2189, 2220
1732,  7692,9,3,5,0,1866, 3526,2,     0,     0, 10198, 34796,   865, 88922,     0,     0,     0,     0, 12742,     0,     0,     0,     0,     0, 87003,     0,     0,     0, 12268,  1919,     0,     0,     0, 8131,    0, 1655, 1608, 1668,  259,    0, 2891
1733, 16381,9,2,4,0, 343, 8516,2,     0,     0, 11595, 39562,   420, 43194,     0,     0,     0,     0,     0, 43194,     0,     0,     0, 13466,     0,     0,     0,     0, 22300,     0,     0,     0,     0,    0,    0, 3796, 2934, 2422,    0, 3255, 4441
1734,  9417,9,3,7,3,2660, 1687,2,     0,     0, 11798, 40255,   546, 56129,     0,     0,     0,     0,     0, 26967,     0,     0,     0,     0, 22051,     0,     0,     0, 21616,  7111,     0,     0,     0,13683,    0, 4956,    0,    0,    0, 3256, 6729
1735, 23952,9,2,3,0, 776, 6456,1,     0,     0,  8507, 29026,   609, 62605,     0,     0,     0,     0,     0, 42184,     0,     0,     0,     0, 15946,     0,     0,     0, 17951,  4475,     0,     0,     0, 6655,    0, 4420, 3507,    0,    0,    0, 5331
1736, 20831,9,3,5,4,3392,  229,2,     0,     0, 35686,121761,     0,     0,     0,     0,     0,     0, 10965,     0,     0,     0,     0, 12316,     0,     0,     0,     0, 51629,     0,     0,     0,     0,27501,    0,19350,    0, 2384, 2707, 5422, 9788
1737,  6803,9,1,2,1,1251, 4788,5,     0,     0,  2294,  7826,   450, 46296,     0,     0,     0,     0,     0, 24628,     0,     0,     0,     0, 17329,     0,     0,     0,  4816,  4339,     0,     0,     0,  747,    0, 2263,    0,    0,    0,    0, 2908
1738,  3900,9,3,5,0,1225, 5137,3,     0,     0, 24407, 83277,     0,     0,     0,     0,     0,     0, 22048,     0,     0,     0,     0, 17742,     0,     0,     0,     0, 23056,     0,     0,     0,     0,12959,    0, 7472,    0, 3363, 2367, 2277, 3601
1739, 13877,9,2,3,0, 232, 9752,2,     0,     0, 11990, 40910,     0,     0,  1116,154778,     0,     0,     0,     0,154778,     0,     0, 10832,     0,     0,     0,     0, 26256,     0,     0,     0,     0,    0,    0, 3822, 3200, 1453,    0, 2935, 3579
1740,  3517,9,1,1,0, 597, 5985,3,     0,     0, 17267, 58915,     0,     0,     0,     0,     0,     0, 21120,     0,     0,     0,     0, 16691,     0,     0,     0,     0, 16441,     0,     0,     0,     0,    0,    0, 4663,    0, 3637,    0,    0, 3714
1741,  8317,9,4,8,0, 265, 7714,2,     0,     0, 13070, 44595,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  8280,     0,     0,     0,     0, 30022,     0,     0,     0,     0,    0,    0, 6293, 4220, 3593, 1920, 3845, 8043
