HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,GSTATE,CDD65,HDD65,TYPEHUQ,STORIES,ZSTORIES,URBRUR,ZURBRUR,SHARELQT,LIVEATSP,DIRACC,KOWNRENT,KOWNCOND,ZKOWNCON,HUPROJ,ZHUPROJ,RENTHELP,ZRENTHEL,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,BEDROOMS,ZBEDROOM,NCOMBATH,ZNCOMBAT,NHAFBATH,ZNHAFBAT,OTHROOMS,ZOTHROOM,WALLTYPE,ZWALLTYP,UGASHERE,ZUGASHER,HEATED,UNHEATED,HOMEAREA
2500,  4678,9,3,7,3,2274, 3188,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,4,0,3,0,0,0,3,0, 1,0,1,0, 1440,  400, 1840
2501, 21645,9,2,3,0, 888, 6011,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,3,0, 1,0,1,0, 1284,  621, 1905
2502,  8278,9,1,2,0, 810, 6285,3,2,0,2,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,2,0,2,0,0,0,4,0, 3,0,1,0, 1447,    0, 1447
2503,  5426,9,1,1,0, 934, 5435,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,1,0,1,0,0,0,4,0, 3,0,1,0, 3882,    0, 3882
2504, 19317,9,2,3,0,1043, 5705,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,0,9,99,2,0,1,0,1,0,2,0, 1,0,1,0, 1363,    0, 1363
2505,  7612,9,3,5,0,1669, 3256,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 1250,    0, 1250
2506,  4628,9,4,8,0,   0,12255,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,1,1,11,2,0,1,0,0,0,2,0, 1,0,1,0,  780,    0,  780
2507, 22321,9,2,4,0, 804, 6762,2,2,0,2,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2,11,2,0,1,0,0,0,3,0, 2,0,1,0,  936,  208, 1144
2508, 18685,9,3,5,0,1275, 5002,5,9,0,3,0,0,9,9,2,0,0,1,0,9,0, 5,0,0,9,99,1,0,1,0,0,0,2,0, 4,0,1,0,  632,    0,  632
2509,  7239,9,4,8,0, 430, 6224,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 6,0,1,2,12,3,0,3,0,0,0,6,0, 2,0,1,0, 1966,  420, 2386
2510,  5417,9,3,5,0,2643, 2580,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,3,0,2,0,1,0,3,0, 2,0,1,0, 2842,  360, 3202
2511,  6732,9,4,9,2,1536, 2309,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 4,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,1,  700,    0,  700
2512,  9680,9,1,1,0, 634, 6708,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,4,0, 3,0,1,0, 3710,    0, 3710
2513, 27230,9,3,5,4,3517,  379,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,4,0,3,0,0,0,6,0, 7,0,0,0, 2266,  400, 2666
2514,  6091,9,3,5,0,2150, 3116,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,4,0,2,0,1,0,4,0, 2,0,1,0, 1920,  440, 2360
2515, 12645,9,1,1,0, 959, 5966,2,3,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,8,9,99,4,0,1,0,1,0,4,0, 3,0,1,0, 1844, 1103, 2947
2516, 17481,9,2,3,0, 450, 7657,2,1,0,4,0,0,9,9,1,0,1,9,0,9,0, 5,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,0,0, 1176,    0, 1176
2517,  8854,9,3,7,3,2664, 2152,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,1,1,2,11,2,0,1,0,0,0,2,0, 2,0,1,0,  847,    0,  847
2518, 34937,9,4,9,0, 103, 4924,4,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,0,1,  360,    0,  360
2519, 32407,9,3,5,4,3644,  156,1,9,0,1,0,1,0,9,1,0,0,9,0,9,0, 5,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0,    0, 1152, 1152
2520, 14102,9,3,7,3,2636, 1703,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,0,9,99,2,0,1,0,0,0,3,0, 5,0,1,0,  979,   65, 1044
2521, 13207,9,4,9,0,  66, 5286,2,4,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,1,1, 8,3,0,1,0,1,0,4,0, 2,0,1,0,  984,  984, 1968
2522, 12057,9,3,5,0,1539, 4506,5,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 8,0,1,1,11,1,0,1,0,0,0,2,0, 1,0,0,0,  576,    0,  576
2523, 14125,9,4,8,0,4414,  852,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,4,0,3,0,0,0,2,0, 7,0,0,0, 2563,  399, 2962
2524, 14582,9,4,8,0,3255, 1321,2,1,0,1,0,0,9,9,2,0,0,1,0,9,0, 3,0,1,2, 9,3,0,2,0,0,0,2,0, 7,0,1,0,  975,    0,  975
2525, 19317,9,2,3,0,1046, 5692,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,0,9,99,2,0,2,0,0,0,2,0, 1,0,1,0, 1284,    0, 1284
2526, 29265,1,3,5,0,1532, 4547,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,2,0,0,0,2,0, 3,0,1,0, 1289,    0, 1289
2527,  9270,9,1,2,0, 884, 5708,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,1,1, 5,2,0,1,0,0,0,3,0, 1,0,1,0, 2261,    0, 2261
2528,  3545,9,3,5,0,1302, 4926,2,2,0,4,0,0,9,9,2,0,0,0,0,0,0,14,0,1,2,10,4,0,2,0,2,0,4,0, 3,0,0,0, 1111,  129, 1240
2529,  8519,9,4,9,0, 134, 4607,5,9,0,1,0,0,9,9,3,0,0,1,0,9,0, 4,0,0,9,99,1,0,1,0,0,0,2,0, 1,0,0,1,  484,    0,  484
2530,  4593,9,1,1,0, 818, 6056,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,0,0,3,0, 3,0,1,0, 1170, 1450, 2620
2531,  4229,9,3,6,0,1576, 2950,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,3,0,2,0,0,0,2,0, 2,0,0,0, 1452,  480, 1932
2532, 10037,1,1,1,0, 278, 8332,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,1,0,1,0,0,0,3,0, 2,0,0,0, 1536,    0, 1536
2533, 20523,9,4,9,2,1577, 2245,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,2,0, 2,0,1,0, 1224,  638, 1862
2534,  9844,9,3,5,4,3472,  525,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,1,2, 4,3,0,1,0,0,0,3,0, 7,0,0,0,  978, 2982, 3960
2535, 14180,9,2,4,0,1029, 5840,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,1,0,1,0,2,0, 2,0,0,0, 1066,    0, 1066
2536,  8242,9,2,3,0, 748, 6387,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,4,0,2,0,1,0,4,0, 3,0,1,0, 2160, 1680, 3840
2537, 22924,9,2,3,0,1406, 5344,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,4,0,2,0,1,0,4,0, 6,0,1,0, 1268,    0, 1268
2538, 11048,9,2,3,0, 855, 5878,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,8,9,99,3,0,1,0,0,0,3,0, 3,0,1,0, 2415,    0, 2415
2539, 14591,9,2,3,0,1075, 5573,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0, 1185,    0, 1185
2540, 21095,9,4,9,2,1471,  831,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,5,0,3,0,0,0,4,0, 4,0,1,0, 2400,    0, 2400
2541, 18574,9,2,3,0, 733, 6570,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,4,0,2,0,0,0,3,0, 2,0,0,0, 3002,  594, 3596
2542, 20735,9,3,7,3,2940, 1314,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 7,1,1,2,10,2,0,2,0,0,0,2,0, 2,0,0,0, 1000,    0, 1000
2543,  4102,9,3,6,0,2720, 1620,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,2,0,2,0,0,0,6,0, 2,0,0,0, 1408,   86, 1494
2544,  4386,9,2,3,0, 719, 6693,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,4,0,2,0,1,0,5,0, 2,0,0,0, 4404,   24, 4428
2545, 17964,9,1,2,1,1183, 4830,4,9,0,2,0,0,9,9,2,0,0,0,0,1,0, 1,0,0,9,99,1,0,1,0,0,0,3,0, 3,0,1,0,  789,    0,  789
2546,  9049,9,4,8,0, 549, 5879,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,2,0,1,0,0,0,2,0, 3,0,1,0, 1298,    0, 1298
2547,  5371,1,3,5,4,3306,  480,2,1,0,1,0,1,0,9,2,0,0,0,0,0,0, 4,0,0,9,99,3,0,1,0,0,0,2,0, 5,0,1,0, 1390,    0, 1390
2548, 18250,9,4,9,2, 649, 1012,5,9,0,1,0,0,9,9,2,0,0,0,0,1,0,10,1,1,1, 5,2,0,1,0,0,0,1,0, 4,0,1,0, 1369,    0, 1369
2549,  7239,9,4,8,0, 433, 6140,2,4,0,3,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1, 8,4,0,3,0,0,0,3,0, 2,0,1,0, 2936,  995, 3931
2550, 14582,9,4,8,0,1845, 2889,1,9,0,1,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1, 7,3,0,2,0,0,0,1,0, 2,0,1,0, 1280,    0, 1280
2551,  3092,9,1,2,1, 593, 7303,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2,10,4,0,2,0,1,0,4,0, 3,0,0,0, 3250,  508, 3758
2552,  9124,9,1,2,0, 673, 6598,3,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 9,0,0,9,99,2,0,1,0,1,0,2,0, 3,0,1,0, 1467,    0, 1467
2553,  8978,9,1,2,0, 955, 6033,5,9,0,2,0,1,0,9,2,0,0,1,0,9,0, 6,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0,  960,    0,  960
2554, 10153,9,3,5,0,2180, 3107,1,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,2, 2,2,0,1,0,0,0,1,0, 3,0,1,0,  444,    0,  444
2555, 17281,9,3,7,0,2650, 1669,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 2,0,1,0, 1344,    0, 1344
2556, 11619,9,3,5,0,1626, 3455,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 9,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,0,1, 1482,    0, 1482
2557, 16944,9,1,2,0, 841, 6117,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,4,0, 2,0,1,0, 2454,  119, 2573
2558,  6782,9,4,8,0, 258, 7782,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,1,0, 2340,  364, 2704
2559, 14296,9,4,9,2,1628, 2076,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,3,0,2,0,0,0,2,0, 2,0,1,0, 1389,  308, 1697
2560, 18770,9,2,4,0,1080, 5696,2,1,0,4,0,0,9,9,1,0,1,9,0,9,0, 3,0,0,9,99,4,0,1,0,1,0,3,0, 1,0,0,0,  976, 2320, 3296
2561, 17814,9,3,7,3,2463, 2952,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,2, 8,3,0,1,0,1,0,2,0, 1,0,1,0,  910,  286, 1196
2562, 26288,9,2,3,0, 514, 7309,5,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 6,0,1,1, 7,1,0,1,0,0,0,2,0, 1,0,1,0,  772,    0,  772
2563, 20493,9,2,3,0,1108, 5593,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 4,0,1,1, 9,2,0,1,0,0,0,2,0, 2,0,1,0,  688,    0,  688
2564, 21898,9,2,3,0, 965, 5556,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2,11,1,0,1,0,0,0,2,0, 1,0,1,0,  555,    0,  555
2565, 22173,9,3,5,4,3514,  194,2,4,0,2,0,0,9,9,1,0,0,9,0,9,0, 2,0,1,1,98,3,0,2,0,0,0,5,0, 4,0,1,0, 1967,    0, 1967
2566, 11230,9,4,9,2, 843,  859,2,1,0,1,0,0,9,9,2,0,0,0,0,1,0, 5,0,0,9,99,2,0,1,0,1,0,2,0, 4,0,1,0,    0, 1433, 1433
2567,  3545,9,3,5,0,1234, 4852,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,3,0,2,0,1,0,4,0, 3,0,1,0, 2400,    0, 2400
2568, 18593,9,3,7,0,1780, 4307,2,1,0,2,1,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,1,0, 1272,    0, 1272
2569, 19690,9,2,4,0, 790, 6858,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,1,0,  525,    0,  525
2570, 23573,9,2,3,0, 728, 6683,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,1,0,3,0, 3,0,1,0, 2378,  319, 2697
2571,  7463,9,2,3,0, 956, 5947,3,1,1,3,0,0,9,9,1,1,0,9,0,9,0,10,0,1,2,11,2,0,1,0,1,0,4,0, 2,0,1,0, 1500,    0, 1500
2572, 25347,9,4,9,2, 935, 1962,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,2,0,0,0,3,0, 4,0,1,0, 2003,  342, 2345
2573,  3738,9,3,7,3,2372, 2280,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0,12,0,1,2, 6,4,0,2,0,1,0,4,0, 1,0,1,0, 2527,    0, 2527
2574,  8993,9,4,9,2,1119, 1033,2,1,0,1,0,1,0,9,2,0,0,0,0,0,0, 2,1,1,2, 5,3,0,1,0,0,0,2,0, 2,0,1,0, 1229,    0, 1229
2575,  6583,9,2,3,0, 879, 6041,3,2,0,3,0,0,9,9,1,1,0,9,0,9,0,12,0,1,1, 5,2,0,2,0,1,0,3,0, 2,0,1,0, 1307,  193, 1500
2576,  5499,9,2,3,0, 714, 6557,1,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 8,0,1,2, 5,2,0,1,0,0,0,2,0, 3,0,1,0,  980,    0,  980
2577, 18574,9,2,3,0, 758, 6339,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,5,0, 3,0,0,0, 1428, 1442, 2870
2578, 11148,9,1,2,1, 317, 8620,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,6,0,2,0,0,0,5,0, 3,0,0,0, 3752, 1076, 4828
2579,  4709,9,3,5,4,3432,  398,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,2,0,2,0,0,0,4,0, 2,0,0,0, 1681,  400, 2081
2580, 12011,9,1,1,0, 684, 5821,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 2,0,1,2, 7,2,0,1,0,0,0,2,0, 4,0,1,0, 1140, 1140, 2280
2581, 11741,9,2,4,0,1216, 5398,5,9,0,1,0,0,9,9,2,0,0,1,1,9,0, 9,1,1,2, 6,2,0,1,0,0,0,2,0, 2,0,0,0,  962,    0,  962
2582,  4672,9,3,5,0,1563, 3840,2,1,0,3,0,0,9,9,2,0,0,0,0,0,0, 9,0,1,2, 9,3,0,2,0,0,0,3,0, 3,0,1,0, 1622,  255, 1877
2583, 14787,9,4,8,0, 172, 7948,2,1,0,4,0,0,9,9,2,0,0,0,1,0,1, 1,0,0,9,99,3,0,2,0,0,0,5,0, 2,0,0,0, 2340,    0, 2340
2584,  4063,9,1,1,0, 342, 7915,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 8,0,1,2, 2,3,0,1,0,0,0,2,0, 2,0,0,0, 2912,    0, 2912
2585, 10030,9,3,5,4,3464,  366,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,3,0,2,0,0,0,3,0, 2,0,0,0, 3565,    0, 3565
2586,  4778,9,3,5,0,1497, 3749,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,3,0,2,0,0,0,4,0, 3,0,1,0, 4024,    0, 4024
2587,  5431,9,1,1,0, 656, 5874,5,9,0,3,0,0,9,9,2,0,0,0,1,0,1, 8,0,0,9,99,1,0,1,0,0,0,2,0, 2,0,1,0,  810,    0,  810
2588,  4402,9,3,5,0, 894, 4987,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1,98,3,0,1,0,1,0,2,0, 3,0,0,0, 1404,    0, 1404
2589, 15554,9,3,6,0,2009, 3137,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 3,1,0,9,99,2,0,1,0,0,0,2,0, 3,0,0,0,  552,    0,  552
2590,  5476,9,1,2,0, 702, 6111,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 2688,    0, 2688
2591, 20523,9,4,9,2, 610, 2586,2,1,0,1,0,1,1,0,2,0,0,0,0,0,0, 1,1,1,2,10,3,0,1,0,1,0,2,0, 2,0,1,0, 1139,    0, 1139
2592, 12645,9,1,1,0, 644, 6607,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,4,0,2,0,1,0,4,0, 2,0,1,0, 4928,    0, 4928
2593, 10478,9,1,2,0,1069, 5603,2,2,0,2,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 1,2,0,1,0,0,0,4,0, 3,0,0,0, 1119,  731, 1850
2594, 14296,9,4,9,2,1650, 2064,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,4,0,2,0,0,0,3,0, 3,0,1,0, 1600,    0, 1600
2595, 16146,9,3,7,3,1228, 5691,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 5,1,1,2, 9,3,0,1,0,0,0,2,0, 1,0,1,0, 1134,  324, 1458
2596, 23786,9,2,3,0, 698, 6950,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,0,9,99,3,0,1,0,0,0,3,0, 1,0,1,0,  840,  160, 1000
2597, 26643,9,4,9,2,1332, 2627,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,1,0,1,0,0,0,2,0, 2,0,1,0,  640,    0,  640
2598,  5939,9,3,5,0,1221, 4573,2,1,0,4,0,1,0,9,1,0,0,9,0,9,0, 6,0,1,2, 5,3,0,2,0,0,0,2,0, 1,0,0,0,  837,    0,  837
2599, 11723,9,3,5,0,1906, 4331,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,1,0,1,0,0,1,2,0, 1,0,0,1,  748,    0,  748
2600,  6405,9,4,8,0,1077, 3361,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 4,0,0,0, 1233,    0, 1233
2601, 12332,9,4,8,0, 642, 6033,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,1,0,1,0,0,0,4,0, 1,0,1,0,  832,  832, 1664
2602,  9829,9,3,7,0,2705, 1584,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,2,0,1,0,0,0,2,0, 5,0,1,0,  873,    0,  873
2603, 11667,9,3,6,0,1570, 3023,2,1,0,1,0,0,9,9,1,0,1,9,0,9,0, 3,0,8,9,99,2,0,1,0,0,0,2,0, 2,0,0,0,  888,    0,  888
2604, 15497,9,1,2,1,1320, 4734,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 9,1,0,1,0,0,0,2,0, 1,0,1,0,  823,    0,  823
2605, 17325,9,4,8,0,1875, 2186,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,4,0,2,0,0,0,3,0, 7,0,1,0, 1600,    0, 1600
2606,  3757,9,3,6,0,1299, 4307,2,2,0,1,1,0,9,9,1,0,0,9,0,9,0,14,0,1,3, 1,4,0,4,0,0,0,5,0, 1,0,1,0, 3500,    0, 3500
2607, 12937,9,2,4,0, 585, 7122,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,0,0,3,0, 1,0,0,0, 3872,    0, 3872
2608,  3497,9,4,8,0,1520, 3149,1,9,0,2,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,0,0,  700,    0,  700
2609, 11449,9,4,8,0,1879, 2981,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,2,0,0,0,3,0, 4,0,1,0, 1118,  528, 1646
2610,  8126,9,4,9,0,  80, 5694,1,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,1,0, 3,0,1,0,  500,    0,  500
2611, 19943,9,3,5,0,1619, 3133,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,2,0,0,0,2,0, 1,0,1,0, 2210,  234, 2444
2612,  7342,9,1,2,1,1424, 4660,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,3,0,1,0,0,0,2,0, 1,0,1,0, 1375,    0, 1375
2613, 15625,9,1,2,0, 900, 5595,2,1,0,1,0,1,0,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,0,0,3,0, 3,0,1,0, 1700,  540, 2240
2614, 17925,9,1,2,1, 751, 6593,2,2,0,3,0,1,0,9,2,0,0,0,0,0,0, 3,0,1,2, 6,3,0,1,0,0,0,3,0, 5,0,1,0, 1797,  807, 2604
2615, 15801,9,1,2,0, 887, 6057,3,2,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,3,0,1,0,0,0,2,0, 2,0,1,0, 1232,    0, 1232
2616, 11055,9,3,5,0,1899, 3489,2,1,0,1,0,1,0,9,2,0,0,0,0,0,0, 2,0,0,9,99,2,0,1,0,0,0,2,0, 3,0,1,0,  710,    0,  710
2617, 50930,9,3,5,0,1673, 3360,2,1,0,4,0,1,0,9,1,0,0,9,0,9,0, 2,0,0,9,99,2,0,1,0,0,0,4,0, 3,0,0,0, 1316,    0, 1316
2618, 12271,9,3,5,0,1133, 4421,2,2,0,3,0,0,9,9,2,0,0,0,0,0,0,10,0,0,9,99,4,0,2,0,1,0,4,0, 3,0,0,1, 3000,  330, 3330
2619,  9680,9,1,1,0, 644, 6599,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 4,0,0,9,99,1,0,1,0,0,0,2,0, 2,0,1,0,  500,    0,  500
2620, 17103,9,2,3,0, 529, 7261,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,1,1, 9,3,0,1,0,0,0,2,0, 5,0,1,0, 1000,    0, 1000
2621,  3592,9,4,8,0,   0,11245,2,3,0,1,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,4,0,3,0,0,0,3,0, 4,0,1,0, 5318,    0, 5318
2622,  3635,9,2,4,0,1171, 5537,3,1,0,4,0,0,9,9,2,0,0,0,0,0,0, 1,1,1,2, 6,3,0,1,0,0,0,2,0, 1,0,0,0,  977,  299, 1276
2623, 26021,9,2,3,0, 555, 7287,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,1,2, 7,3,0,2,0,0,0,3,0, 3,0,1,0, 2160,    0, 2160
2624,  4853,9,3,7,3,2644, 2505,3,2,0,1,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2, 5,4,0,3,0,0,0,4,0, 1,0,1,0, 3174,  462, 3636
2625,  5903,9,3,7,0,1979, 3884,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 8,0,0,9,99,4,0,2,0,0,0,6,0, 1,0,1,0, 1834,   82, 1916
2626, 19207,9,4,9,2,1262,  911,3,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 6,0,1,2, 9,1,0,1,0,0,0,2,0, 4,0,1,0,  750,    0,  750
2627,  3979,9,3,5,0,1583, 3523,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 8,0,0,9,99,4,0,2,0,1,0,4,0, 3,0,1,0, 2200,    0, 2200
2628, 11874,9,3,7,0,2041, 2197,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,1,0,1,0,0,1,2,0, 2,1,1,0,  430,    0,  430
2629, 39990,9,1,2,1,1130, 4810,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,1,0,4,0, 2,0,1,0, 2042,    0, 2042
2630, 13670,9,1,2,1,1469, 4629,5,9,0,1,0,0,9,9,2,0,0,0,0,0,1, 1,0,0,9,99,1,0,1,0,0,0,1,0, 1,0,1,0,  500,    0,  500
2631, 17336,9,3,6,0,1212, 4488,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,0,0,4,0, 3,0,0,0, 1760,    0, 1760
2632,  5139,9,4,9,2,1509, 2351,5,9,0,1,0,0,9,9,2,1,0,0,0,0,0,13,0,1,2,10,2,0,1,0,0,0,2,0, 4,0,1,0,  985,    0,  985
2633, 12622,9,1,2,0, 857, 6110,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,1,0,4,0, 3,0,1,0, 2613, 1157, 3770
2634, 21384,9,4,9,2, 624, 2563,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 1,0,0,1,0,0,0,2,0, 2,0,1,0,  399,    0,  399
2635, 27523,9,3,5,4,3430,  417,5,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,2,0,2,0,0,0,3,0, 4,0,0,0,  941,   84, 1025
2636, 17285,9,3,6,0,1761, 4350,2,4,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 1000,  525, 1525
2637, 23573,9,2,3,0, 630, 6865,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,4,0,1,0,2,0,3,0, 3,0,1,0, 3662,  654, 4316
