HHID,NWEIGHT,REGIONC,DIVISION,TYPEHUQ,STORIES,DIRACC,YEARMADE,HOTH2O,HEATWATR,HINATTIC,ROOFPCT,ATTIC3YR,WALLINS,WALLS3YR,DUCTS,PIPEINS,WATERINS,STRIP,CAULKADD,BASEMENT,BASEINS,FLOOREXT,DOORS,STORMSO,INDOWS,PANESINS,CHANGES,SAMEFEET,SAMEHEAT,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,CARHOME,GARHEAT,GARHETON,HOMEBASE,CELLAR,AREASHUT,AREAOPEN,CONCRETE,BASEHEAT,INSIDE,LINEARFL,PREHEAT,PREUN,PREHOME,HEATED,UNHEATED,HOMEAREA,SCALE,SOURCE,TYPEHOME,UNITS,FLOORS,OCCUP
5693,16819,1,2,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,8,8,0,9,9,3,1,0,3,9,9,9,9,9,9,9,9,9,02,3,99999,99999,99999,2208,0,2208,999,0,31,999,99,1
5694,11651,2,4,2,1,9,04,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,02,02,12,12,0,9,9,3,1,0,3,0,9,9,2,9,9,9,9,1,02,1,99999,99999,99999,1008,0,1008,999,0,21,999,99,1
5695,9321,2,4,2,1,9,01,1,9,1,4,0,2,0,0,0,0,0,0,1,0,9,02,02,7,7,0,9,9,1,1,0,2,0,9,9,3,9,9,9,9,0,01,1,99999,99999,99999,632,0,632,6,1,21,999,99,1
5696,10166,2,4,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,10,10,0,9,9,3,1,0,3,9,9,9,9,9,9,9,9,9,05,1,99999,99999,99999,935,0,935,999,2,31,999,99,1
5697,17635,3,7,3,1,9,04,1,9,1,3,0,2,0,1,0,0,1,1,0,9,9,02,00,7,0,0,9,9,3,2,0,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1512,24,1536,999,0,22,999,99,1
5698,18302,1,2,4,9,1,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,6,6,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,809,0,809,11,1,31,999,99,1
5699,25947,1,2,4,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,11,11,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,03,3,99999,99999,99999,1080,0,1080,999,2,31,999,99,1
5700,9574,2,4,3,4,9,05,1,9,1,4,0,1,0,6,6,6,1,1,1,1,4,02,01,8,8,0,9,9,3,1,1,4,1,0,9,1,9,9,9,9,1,01,4,99999,99999,99999,1855,198,2053,31,1,22,999,99,1
5701,17920,2,3,2,2,9,02,1,9,6,9,9,2,0,0,0,0,6,6,1,0,9,02,00,16,10,0,9,9,3,1,1,3,0,9,9,1,9,9,9,9,1,01,3,99999,99999,99999,2214,0,2214,65,1,21,999,99,1
5702,21953,4,9,2,2,9,05,1,9,1,2,0,0,9,1,0,1,1,0,0,9,9,02,00,13,0,0,9,9,5,2,1,5,1,0,9,4,9,9,9,9,9,03,2,99999,99999,99999,2124,441,2565,999,2,21,999,99,1
5703,17417,4,9,2,1,9,04,1,9,1,4,0,1,0,0,0,1,1,1,1,0,9,02,02,12,0,0,9,9,2,1,0,3,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,744,324,1068,999,0,21,999,99,1
5704,26658,3,7,2,1,9,05,1,9,1,4,0,1,0,1,1,1,1,1,0,9,9,02,02,5,5,0,9,9,3,1,1,3,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1684,462,2146,999,0,21,999,99,1
5705,17635,3,7,2,1,9,06,1,9,1,3,0,1,0,1,0,0,0,1,0,9,9,03,00,6,0,0,9,9,2,2,0,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1486,462,1948,999,0,21,999,99,1
5706,70035,2,3,2,4,9,03,1,9,1,4,1,1,0,0,1,1,1,1,1,1,4,03,02,8,4,0,9,9,2,1,0,1,1,1,0,5,0,1,0,1,0,02,2,99999,99999,99999,722,1248,1970,999,0,21,999,99,1
5707,30970,2,3,1,9,9,05,1,9,1,4,0,1,0,1,6,0,1,0,1,1,4,02,01,14,14,0,9,9,2,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,720,0,720,999,0,11,999,99,1
5708,18173,2,3,1,9,0,09,1,9,1,6,0,1,0,1,1,0,0,0,1,1,4,03,03,15,15,0,9,9,3,2,0,4,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1544,0,1544,999,0,11,999,99,1
5709,34273,2,3,2,1,9,01,1,9,1,4,0,1,0,0,0,1,1,0,1,0,9,02,01,18,6,0,9,9,3,1,0,3,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1359,0,1359,999,0,21,999,99,1
5710,21179,2,3,1,9,9,05,1,9,0,9,9,0,9,0,0,0,0,0,0,9,9,02,01,12,12,0,9,9,2,1,0,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1036,0,1036,999,0,11,999,99,1
5711,33111,1,2,1,9,9,04,1,9,6,9,9,6,9,0,0,0,0,0,1,0,9,02,02,16,13,0,9,9,3,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1032,0,1032,999,0,11,999,99,1
5712,7826,2,4,5,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,6,6,0,9,9,0,1,0,1,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,234,0,234,1,1,41,24,3,1
5713,15257,4,9,2,1,9,02,1,9,6,9,9,6,9,0,1,1,6,6,0,9,9,02,02,8,0,1,3,8,2,1,0,4,0,9,9,4,9,9,9,9,9,98,1,99999,99999,99999,588,0,588,999,2,21,999,99,1
5714,29338,1,2,3,2,9,04,1,9,6,9,9,6,9,6,6,6,6,6,1,6,9,02,02,10,10,0,9,9,2,1,0,3,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,1152,0,1152,999,0,22,999,99,1
5715,7549,2,4,2,1,9,06,1,9,1,4,1,1,0,1,1,0,1,1,1,0,9,02,02,17,17,0,9,9,3,2,0,4,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,1920,528,2448,999,0,21,999,99,1
5716,22845,3,5,2,1,9,08,1,9,1,4,1,1,0,6,1,0,1,1,1,1,2,05,05,21,21,0,9,9,5,3,0,5,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,4326,522,4848,999,0,21,999,99,1
5717,9776,1,1,3,2,0,03,1,9,1,6,6,6,9,6,6,6,6,6,1,1,4,02,02,9,9,0,9,9,2,1,0,3,1,0,9,1,9,9,9,9,2,01,3,99999,99999,99999,1112,290,1402,7,1,21,999,99,1
5718,23869,1,2,2,2,9,01,1,9,6,9,9,1,0,0,0,1,0,1,1,0,9,03,03,12,12,0,9,9,2,1,0,4,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,1776,0,1776,999,0,21,999,99,1
5719,7957,2,4,2,2,9,01,1,9,1,1,0,2,0,0,0,0,1,1,1,0,9,02,02,11,11,0,9,9,3,1,0,5,0,9,9,5,1,1,0,0,2,02,3,99999,99999,99999,2100,0,2100,999,0,21,999,99,1
5720,22470,3,5,2,1,9,03,1,9,0,9,9,1,1,0,6,6,0,0,1,0,9,02,02,12,6,0,9,9,3,1,1,4,0,9,9,1,9,9,9,9,1,03,2,99999,99999,99999,1471,0,1471,999,2,21,999,99,1
5721,23414,2,3,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,2,2,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,526,0,526,2,1,41,12,3,1
5722,19015,2,3,2,2,9,03,1,9,1,4,0,2,1,0,0,0,1,1,1,0,9,03,02,18,6,0,9,9,3,1,0,4,0,9,9,5,1,1,0,0,1,01,3,99999,99999,99999,1862,500,2362,67,1,21,999,99,1
5723,21505,2,3,2,1,9,02,1,9,1,4,0,2,0,1,1,0,1,1,0,9,9,03,02,10,9,0,9,9,3,1,0,3,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1786,552,2338,999,0,21,999,99,1
5724,29654,1,2,2,1,1,02,1,9,0,9,9,0,9,0,0,0,0,0,1,0,9,02,00,15,0,0,9,9,2,1,0,3,0,9,9,1,9,9,9,9,2,01,3,99999,99999,99999,1334,214,1548,43,6,21,999,99,1
5725,15858,4,9,2,1,9,01,1,9,1,4,0,1,0,0,0,0,1,0,1,0,9,02,00,12,0,1,1,1,3,2,0,2,0,9,9,5,0,0,1,1,0,01,1,99999,99999,99999,1197,0,1197,23,1,21,999,99,1
5726,17235,1,1,2,2,9,05,1,9,1,4,1,1,0,0,0,0,1,1,0,9,9,05,04,17,17,0,9,9,4,3,0,6,0,9,9,4,9,9,9,9,9,02,2,99999,99999,99999,2666,0,2666,999,0,21,999,99,1
5727,28603,3,7,2,1,9,01,1,9,6,9,9,6,9,1,0,0,1,1,1,0,9,04,03,9,9,0,9,9,3,2,0,3,0,9,9,1,9,9,9,9,2,01,2,99999,99999,99999,1880,470,2350,68,1,21,999,99,1
5728,17920,2,3,2,2,9,03,1,9,1,2,0,2,0,0,0,0,0,1,1,1,2,02,02,11,11,0,9,9,2,1,1,3,0,9,9,1,9,9,9,9,1,03,3,99999,99999,99999,2079,0,2079,999,2,21,999,99,1
5729,10966,3,6,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,2,0,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,634,0,634,6,1,41,24,2,1
5730,15710,4,9,2,1,9,01,1,9,0,9,9,0,9,0,0,0,1,0,1,0,9,02,00,10,0,0,9,9,2,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,850,0,850,999,0,21,999,99,1
5731,24452,3,5,2,1,9,02,1,9,1,4,0,1,0,1,1,0,0,1,1,0,9,02,02,15,14,1,1,1,4,2,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1344,0,1344,999,0,21,999,99,1
5732,20021,3,7,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,6,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,750,0,750,999,0,41,50,3,1
5733,14146,3,6,2,1,8,05,1,9,1,4,0,1,0,1,0,1,1,1,1,1,4,03,02,8,8,0,9,9,3,1,0,2,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,1008,288,1296,999,0,21,999,99,1
5734,39661,4,8,2,1,9,08,1,9,1,4,0,1,0,6,6,6,1,1,0,9,9,03,00,7,7,0,9,9,3,2,0,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1680,152,1832,999,0,21,999,99,1
5735,14420,4,8,2,1,0,03,1,9,0,9,9,0,9,0,0,0,0,0,0,9,9,02,00,16,0,0,9,9,3,2,1,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1056,0,1056,999,0,21,999,99,1
5736,19637,4,9,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,3,0,0,9,9,1,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,548,0,548,3,1,41,88,3,1
5737,16555,1,2,2,1,9,01,1,9,0,9,9,0,9,0,0,0,1,1,1,0,9,02,02,13,13,0,9,9,2,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,852,0,852,999,0,21,999,99,1
5738,18087,1,2,2,2,9,01,1,9,1,4,0,1,0,1,1,1,1,1,1,0,9,04,03,23,19,1,1,1,3,2,0,4,1,0,9,5,1,1,0,0,0,02,3,99999,99999,99999,1608,885,2493,999,0,21,999,99,1
5739,16019,4,9,2,4,9,03,1,9,1,4,0,2,0,1,0,1,0,0,1,0,9,02,00,8,0,0,9,9,2,1,0,2,1,0,9,5,1,1,0,0,0,02,2,99999,99999,99999,910,403,1313,999,0,21,999,99,1
5740,9150,2,4,1,9,0,08,1,9,1,3,1,6,9,1,1,0,0,0,1,6,9,02,02,9,9,0,9,9,3,2,0,2,0,9,9,5,0,1,0,1,0,02,1,99999,99999,99999,990,0,990,999,0,11,999,99,1
5741,8621,2,4,2,1,9,03,1,9,1,6,0,6,9,0,0,0,1,1,1,0,9,03,03,26,24,0,9,9,3,1,1,4,0,9,9,5,1,0,0,1,1,02,2,99999,99999,99999,2680,0,2680,999,0,21,999,99,1
5742,8617,1,1,2,2,9,03,1,9,0,9,9,1,0,0,1,0,1,1,1,0,9,03,03,9,9,0,9,9,3,2,1,7,1,0,9,1,9,9,9,9,1,02,3,99999,99999,99999,2567,575,3142,999,0,21,999,99,1
5743,20637,3,5,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,1,1,0,9,9,1,1,0,0,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,597,15,612,5,1,41,151,10,1
5744,18252,3,5,2,2,9,05,1,9,1,4,0,1,0,1,0,1,1,1,1,1,4,02,02,33,32,0,9,9,4,3,2,6,1,0,9,2,9,9,9,9,0,95,1,99999,99999,99999,2810,803,3613,999,4,21,999,99,1
5745,8006,2,4,2,2,9,04,1,9,1,4,0,1,0,1,0,0,0,1,0,9,9,02,02,16,12,0,9,9,3,2,1,5,1,0,9,4,9,9,9,9,9,02,2,99999,99999,99999,2202,324,2526,999,0,21,999,99,1
5746,24296,4,9,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,5,0,0,9,9,2,2,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,1150,0,1150,22,1,41,22,3,1
5747,8006,2,4,2,1,9,04,1,9,1,4,0,2,0,0,0,0,0,1,1,0,9,02,01,30,20,0,9,9,3,1,1,3,1,0,9,1,9,9,9,9,2,02,2,99999,99999,99999,1758,1331,3089,999,0,21,999,99,1
5748,23096,3,5,1,9,9,05,1,9,1,4,0,0,9,1,1,1,0,0,1,0,9,02,01,16,0,0,9,9,3,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,720,0,720,999,0,11,999,99,1
5749,24404,1,2,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,10,10,0,9,9,3,2,0,3,9,9,9,9,9,9,9,9,9,05,1,99999,99999,99999,2450,0,2450,999,2,41,120,10,1
5750,15961,2,3,2,2,9,01,1,9,1,4,0,2,0,0,0,0,0,1,1,0,9,03,03,27,27,0,9,9,3,1,0,4,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,2592,0,2592,999,0,21,999,99,1
5751,17549,2,3,2,1,9,05,1,9,1,4,0,1,0,1,1,0,0,6,1,0,9,03,03,13,13,0,9,9,3,2,0,3,1,0,9,5,1,0,0,1,1,02,2,99999,99999,99999,2940,384,3324,999,0,21,999,99,1
5752,18173,2,3,2,1,9,01,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,02,02,12,12,0,9,9,2,1,0,3,0,9,9,5,1,1,0,0,0,05,0,1550,400,99999,1550,400,1950,999,2,21,999,99,1
5753,26322,2,3,2,1,9,03,1,9,1,4,0,6,9,1,1,0,0,1,0,9,9,02,02,10,10,0,9,9,3,1,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1222,0,1222,999,0,21,999,99,1
5754,12891,3,6,2,2,9,08,1,9,1,4,0,1,0,1,0,0,1,1,1,6,9,04,03,10,10,0,9,9,2,2,0,4,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,2624,0,2624,999,0,21,999,99,1
5755,14168,4,9,2,1,9,04,1,9,1,6,0,2,0,1,0,0,0,1,0,9,9,04,00,13,0,0,9,9,3,2,0,3,0,9,9,4,9,9,9,9,9,00,0,99999,99999,99999,1552,117,1669,999,7,21,999,99,1
5756,13369,3,6,2,1,9,03,1,9,1,4,0,1,0,1,1,1,1,1,1,0,9,03,00,18,18,0,9,9,3,2,0,4,0,9,9,5,0,1,0,1,0,02,1,99999,99999,99999,2368,0,2368,999,0,21,999,99,1
5757,22173,3,7,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,2,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,590,0,590,4,1,41,16,2,1
5758,9679,4,8,2,2,9,01,1,9,6,9,9,6,9,0,0,0,0,0,1,0,9,02,00,10,0,0,9,9,3,1,0,3,0,9,9,1,9,9,9,9,0,02,2,99999,99999,99999,1080,1080,2160,999,0,21,999,99,1
5759,23965,2,3,1,9,9,05,1,9,0,9,9,0,9,0,0,0,0,0,1,0,9,02,01,17,17,0,9,9,2,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,740,100,840,999,0,11,999,99,1
5760,7549,2,4,2,2,9,04,1,9,1,0,0,6,9,1,0,0,1,1,1,1,3,03,03,16,16,0,9,9,4,2,0,2,1,0,9,1,9,9,9,9,0,21,3,99999,99999,99999,1673,925,2598,999,2,21,999,99,1
5761,10488,4,8,2,4,9,04,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,03,13,0,0,9,9,4,2,0,4,1,0,9,5,1,1,0,0,2,02,2,99999,99999,99999,1973,614,2587,999,5,21,999,99,1
5762,17194,3,7,2,1,9,03,1,9,1,4,1,1,1,1,1,1,1,1,1,0,9,02,00,6,6,0,9,9,3,2,0,4,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1494,0,1494,999,0,21,999,99,1
5763,21461,1,2,2,2,9,04,1,9,1,4,0,1,0,0,1,1,1,1,0,9,9,03,02,14,12,0,9,9,3,2,1,7,1,1,2,4,9,9,9,9,9,02,2,99999,99999,99999,1971,575,2546,999,0,21,999,99,1
5764,36955,3,7,2,2,9,05,1,9,1,4,0,1,0,1,1,1,1,1,0,9,9,05,02,18,18,0,9,9,5,3,0,5,0,9,9,4,9,9,9,9,9,95,1,99999,99999,99999,2735,0,2735,999,4,21,999,99,1
5765,16610,1,2,3,8,9,03,1,9,8,9,9,8,9,0,1,1,0,0,1,0,9,02,00,8,8,0,9,9,2,1,0,4,8,9,9,5,1,1,0,0,1,01,2,99999,99999,99999,1044,0,1044,1,1,22,999,99,1
5766,11490,1,1,2,2,9,05,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,03,03,22,21,0,9,9,3,2,1,3,0,9,9,1,9,9,9,9,1,01,3,99999,99999,99999,2929,0,2929,90,1,21,999,99,1
5767,8783,2,4,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,2,2,0,9,9,1,1,0,1,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,460,0,460,1,1,41,175,6,1
5768,9658,2,4,5,9,0,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,3,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,601,0,601,5,1,41,45,3,1
5769,8453,2,4,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,12,9,0,9,9,2,1,1,2,9,9,9,9,9,9,9,9,9,02,2,99999,99999,99999,1664,0,1664,999,0,31,999,99,1
5770,7484,2,4,2,1,9,03,1,9,1,4,0,1,0,0,0,0,1,1,0,9,9,02,02,9,9,0,9,9,1,1,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,660,0,660,999,0,21,999,99,1
5771,16610,1,2,2,4,9,07,1,9,1,4,0,1,0,6,0,0,0,0,1,1,4,03,03,7,7,0,9,9,3,1,0,2,1,0,9,1,9,9,9,9,0,98,2,99999,99999,99999,1122,1050,2172,999,2,21,999,99,1
5772,15162,3,6,2,2,9,07,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,03,00,10,10,0,9,9,2,2,0,2,0,9,9,1,9,9,9,9,0,05,2,99999,99999,99999,1200,1200,2400,999,2,21,999,99,1
5773,8617,1,1,2,1,9,04,1,9,1,4,1,1,1,0,0,1,1,1,1,1,3,04,04,20,14,1,1,1,3,2,0,4,1,0,9,1,9,9,9,9,0,02,2,99999,99999,99999,1376,1692,3068,999,0,21,999,99,1
5774,9679,4,8,2,1,9,01,1,9,1,6,0,6,9,6,6,1,6,1,1,6,9,02,01,8,0,0,9,9,3,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1200,0,1200,999,0,21,999,99,1
5775,15104,1,2,2,1,9,03,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,02,02,10,10,0,9,9,2,1,0,2,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,980,210,1190,999,0,21,999,99,1
5776,10632,3,6,2,2,9,01,1,9,1,4,0,2,0,0,0,0,1,1,1,0,9,03,03,20,18,0,9,9,3,1,1,4,0,9,9,1,9,9,9,9,1,21,3,99999,99999,99999,3482,117,3599,999,2,21,999,99,1
5777,30919,1,2,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,2,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,530,0,530,2,1,41,126,7,1
5778,14635,4,9,2,1,9,04,1,9,1,1,0,2,0,1,6,1,1,1,0,9,9,03,00,10,0,0,9,9,3,1,1,4,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1150,0,1150,999,0,21,999,99,1
5779,26114,1,2,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,6,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,685,0,685,7,1,41,190,23,1
5780,7660,2,4,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,12,12,0,9,9,3,1,0,3,9,9,9,9,9,9,9,9,9,02,2,99999,99999,99999,1952,30,1982,999,0,31,999,99,1
5781,16610,1,2,2,2,9,03,1,9,1,4,6,1,1,0,1,0,1,1,1,0,9,02,02,16,16,0,9,9,3,2,0,3,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,2400,0,2400,999,0,21,999,99,1
5782,25881,3,7,2,1,9,03,1,9,0,9,9,0,9,0,1,1,6,6,0,9,9,03,00,12,0,0,9,9,3,1,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1012,16,1028,999,0,21,999,99,1
5783,16610,1,2,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,30,30,0,9,9,3,1,0,3,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,1367,0,1367,999,0,31,999,99,1
5784,17194,3,7,1,9,9,05,1,9,6,9,9,1,0,0,1,1,0,1,1,6,9,02,00,8,0,0,9,9,3,1,1,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,732,0,732,999,0,11,999,99,1
5785,21571,3,5,5,9,9,02,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,05,00,5,0,0,9,9,2,1,0,4,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,852,0,852,13,1,41,10,2,1
5786,7961,1,1,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,11,11,0,9,9,2,1,0,3,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,1271,0,1271,999,0,31,999,99,1
5787,16610,1,2,2,8,9,03,1,9,1,4,1,1,0,0,0,1,0,0,1,0,9,05,00,20,20,1,1,2,3,2,1,2,1,1,4,1,9,9,9,9,1,02,2,99999,99999,99999,3979,476,4455,999,0,21,999,99,1
5788,23851,2,3,2,1,9,03,1,9,1,4,0,2,0,0,0,1,0,0,1,1,3,02,02,18,18,0,9,9,2,1,0,2,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1632,0,1632,999,0,21,999,99,1
5789,10341,1,1,2,2,9,05,1,9,1,4,0,1,0,1,1,1,1,1,1,0,9,02,02,17,17,0,9,9,2,1,1,4,1,0,9,1,9,9,9,9,0,01,3,99999,99999,99999,2447,898,3345,101,1,21,999,99,1
5790,73239,2,3,4,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,3,3,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,21,1,99999,99999,99999,720,0,720,999,2,31,999,99,1
5791,7767,2,4,2,8,1,05,1,9,1,4,1,2,0,1,1,1,1,1,1,0,9,02,02,10,10,0,9,9,2,1,0,2,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1782,0,1782,999,0,21,999,99,1
5792,21327,3,7,2,1,9,03,1,9,1,4,1,1,0,1,1,1,1,1,1,0,9,02,02,11,0,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,0,01,1,99999,99999,99999,1104,68,1172,23,1,21,999,99,1
5793,16610,1,2,2,1,9,03,1,9,1,4,1,2,1,0,0,0,1,1,0,9,9,03,02,10,10,0,9,9,3,1,0,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,1403,399,1802,999,0,21,999,99,1
5794,16555,1,2,3,2,9,05,1,9,6,9,9,6,9,0,6,6,1,1,1,6,9,02,02,6,6,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,1,01,2,99999,99999,99999,1701,0,1701,18,5,22,999,99,1
5795,13831,4,9,2,1,9,08,1,9,1,4,0,1,0,1,0,0,1,1,0,9,9,05,05,9,3,0,9,9,3,2,0,2,1,8,9,4,9,9,9,9,9,04,0,99999,99999,2275,2275,0,2275,999,3,21,999,99,1
5796,37462,2,3,2,2,9,06,1,9,1,4,0,1,0,0,1,1,1,1,1,0,9,03,03,17,17,0,9,9,3,2,1,4,1,0,9,1,9,9,9,9,1,03,3,99999,99999,99999,3268,480,3748,999,2,21,999,99,1
5797,19329,2,3,2,4,9,04,1,9,1,1,6,2,0,0,0,0,0,1,1,0,9,03,03,10,10,0,9,9,3,1,1,4,1,0,9,1,9,9,9,9,2,01,1,99999,99999,99999,1839,403,2242,64,5,21,999,99,1
5798,11199,4,8,2,1,9,03,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,02,02,6,6,0,9,9,2,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,754,0,754,999,0,21,999,99,1
5799,10966,3,6,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,5,0,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,655,0,655,6,1,41,132,7,1
5800,10215,4,8,1,9,9,04,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,02,00,13,0,0,9,9,1,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,420,0,420,999,0,11,999,99,1
5801,7726,2,4,2,1,9,03,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,02,01,16,16,0,9,9,2,1,0,3,0,9,9,1,9,9,9,9,1,03,2,99999,99999,99999,2100,200,2300,999,2,21,999,99,1
5802,21745,2,3,2,1,9,04,1,9,1,1,0,6,9,6,0,0,0,1,1,0,9,03,02,12,12,0,9,9,2,1,0,2,1,0,9,1,9,9,9,9,0,02,2,99999,99999,99999,1044,1248,2292,999,0,21,999,99,1
5803,18173,2,3,2,1,9,02,1,9,6,9,9,6,9,6,6,0,1,1,1,6,9,03,03,13,13,0,9,9,2,1,0,3,0,9,9,2,9,9,9,9,0,03,1,99999,99999,99999,1061,144,1205,999,2,21,999,99,1
5804,14168,4,9,2,1,9,03,1,9,1,4,0,6,9,1,0,1,1,0,0,9,9,02,00,9,9,0,9,9,2,1,0,3,1,1,2,4,9,9,9,9,9,98,1,99999,99999,99999,876,432,1308,999,2,21,999,99,1
