DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,URBRUR,ZURBRUR,STORIES,ZSTORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,BASEHEAT,ZBASEHEA,NUMFLRS,PRIORUSE,ORIGTYP,COMMUSE,COMMAMT,MHWIDTH,NCOMBATH,ZNCOMBAT,NHAFBATH,BEDROOMS,OTHROOMS,ZOTHROOM,TOTROOMS,ZTOTROOM,PRKGPLCE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,SQFTEST,HOWSURE,KOWNRENT,HUPROJ,ZHUPROJ,KCOPCOND,ZKCOPCON,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,FLOORS,UNITS,SQFTREG
5887, 17632,9,3,5,4,4581,  121,5,2,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 2,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 3,2,1,9,0,1,0, 6,0,0,9,99, 2, 24,1729
5888,  9104,9,1,2,0, 893, 5195,3,1,0,3,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 5, 3,0, 8,0,1,1,0,0,0,96,2,1,9,0,0,0, 1,0,0,9,99,99,999,2776
5889, 14364,9,1,2,0,1118, 4622,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,2, 6,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,0,0,0,0, 1,0,0,9,99, 3,  8, 643
5890, 12699,9,3,5,0, 948, 4364,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 4,1,1,9,0,0,0, 8,0,0,9,99,99,999,1625
5891, 20705,9,3,5,4,2523,  966,2,3,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 5,1,2,0,0,0,0, 5,0,1,2, 7,99,999,2145
5892, 17450,9,4,9,2,1297,  846,2,3,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 7,2,1,9,0,0,0, 4,0,0,9,99,99,999,2260
5893, 12782,9,3,7,3,2834, 1445,1,1,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 3,0, 5,0,1,0,0,0,1, 2,2,1,9,0,0,0, 5,0,1,3, 3,99,999, 810
5894, 15256,9,2,4,0,1100, 5372,3,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 3,1,2,0,0,0,0,15,0,1,2, 8,99,999,1713
5895, 21745,9,1,2,0, 986, 5194,2,4,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 6,1,1,9,0,0,0, 7,0,0,9,99,99,999,1999
5896, 17791,9,3,6,0,1645, 2975,4,2,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,1,2,0,0,0,0, 5,0,0,9,99,99,999, 766
5897, 19170,9,3,7,0,2800, 1809,2,4,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,0,1,0,0, 6,2,1,9,0,0,0, 7,0,0,9,99,99,999,2313
5898, 11140,9,4,8,0,  87, 7946,2,4,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 3,2,1,9,0,0,0, 6,0,0,9,99,99,999,1899
5899, 15142,9,4,8,0, 392, 6605,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 5,1,1,2, 5, 3, 63,1150
5900, 18484,9,3,7,0,2793, 1829,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 2,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,1,1,9,0,0,0, 7,0,0,9,99,99,999,1167
5901, 10909,9,3,5,0,1155, 2978,2,2,0,1,0,1,0,1,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0,96,6,1,9,0,0,0, 4,0,0,9,99,99,999,1494
5902, 17926,9,2,3,0, 951, 6066,3,3,0,3,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 3, 3,0, 6,0,0,0,0,0,0, 4,1,2,0,0,0,0, 5,0,0,9,99, 2, 30,1644
5903, 13353,9,3,6,0,2410, 1863,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,1,2,0,0,0,0, 3,1,1,3, 3,99,999, 644
5904, 10673,9,1,1,0, 600, 6108,2,2,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 4, 4,0, 8,0,0,0,0,0,0, 2,3,1,9,0,1,0, 1,1,0,9,99,99,999,1738
5905, 13016,9,1,2,0, 870, 5224,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,1,0,0,0,96,1,1,9,0,0,0, 3,0,0,9,99,99,999,3609
5906, 31057,9,3,5,4,4709,  112,2,3,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,0,0,0,0,0, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999,1772
5907,  8642,9,1,1,0, 296, 7668,2,2,0,1,0,1,0,1,0,0,0,2,0,99,9,99,9,9,9, 2,0, 0, 2, 2,0, 4,0,1,1,0,0,0, 2,1,1,9,0,0,0, 4,0,0,9,99,99,999,1930
5908,  7874,9,1,2,1, 565, 6797,5,1,0,9,0,9,0,9,0,9,0,9,0, 7,1,99,0,9,9, 1,0, 0, 1, 3,0, 4,0,9,0,0,0,0, 2,4,2,1,0,0,0, 7,0,0,9,99, 7,117, 722
5909, 27236,9,2,3,0, 513, 6762,2,3,0,2,0,0,0,1,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 5,2,1,9,0,0,0, 6,0,0,9,99,99,999,2516
5910, 20360,9,3,7,0,2655, 1844,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,1,1,0,0,0, 4,2,1,9,0,0,0, 5,0,0,9,99,99,999,1507
5911,  8118,9,4,8,0,4041, 1160,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 1,2,1,9,0,0,0, 3,0,0,9,99,99,999,1044
5912, 16800,9,1,1,0, 679, 5904,2,2,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 2, 4,0, 6,0,0,0,0,0,0, 5,4,1,9,0,0,0, 4,0,0,9,99,99,999,2433
5913,  9334,9,2,4,0, 504, 7458,2,4,0,4,0,1,0,0,0,1,0,1,0,99,9,99,9,9,9, 2,0, 0, 3, 6,0, 9,0,1,0,1,0,0, 5,2,1,9,0,0,0, 4,0,0,9,99,99,999,2623
5914, 22294,9,3,5,0,1337, 3999,3,1,0,3,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 4,2,1,9,0,0,0, 1,0,0,9,99,99,999,1904
5915, 32962,9,3,7,3,2409, 2307,2,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 3,0, 1, 5, 5,0,10,0,1,0,1,0,0, 7,1,1,9,0,0,0, 9,0,0,9,99,99,999,3318
5916, 19833,9,2,3,0,1038, 6077,3,1,0,3,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,0,0,0,1, 3,1,1,9,0,1,0, 5,0,0,9,99,99,999,1784
5917, 13754,9,4,9,0, 235, 6974,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 3,1,2,0,0,0,0, 2,0,1,1,11,99,999, 858
5918, 23570,9,4,9,2,1470, 2101,5,2,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,0,0,0,0, 9,0,1,1, 2, 2, 12, 685
5919, 17321,9,3,5,0,1745, 2366,2,1,0,1,0,1,0,1,0,0,0,0,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,1,0,0,0,1, 3,1,1,9,0,0,0, 3,0,0,9,99,99,999,1096
5920, 22106,9,4,9,0,  96, 5100,2,4,0,1,0,0,0,1,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,1,0,1,0,0, 3,1,1,9,0,0,0, 3,0,0,9,99,99,999,1674
5921, 42258,9,1,2,0, 701, 5382,3,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 2, 2,0, 4,0,1,1,0,0,0,96,4,1,9,0,1,0, 7,0,0,9,99,99,999,1257
5922, 17926,9,2,3,0, 469, 6306,2,3,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 5,0, 8,0,1,1,0,0,0, 4,2,1,9,0,0,0, 3,0,0,9,99,99,999,2670
5923, 12765,9,3,7,3,2581, 2405,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,1,2,0,0,0,0, 5,0,0,9,99, 2, 12, 702
5924, 24791,9,2,3,0, 961, 5921,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 3,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 5,1,1,9,0,0,0, 4,0,0,9,99,99,999,3464
5925, 17611,9,3,7,3,2753, 1882,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,0,0,0,1,96,2,1,9,0,1,0, 1,0,0,9,99,99,999,1075
5926, 36732,9,3,5,4,4083,  235,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 4,1,1,9,0,0,0, 7,0,0,9,99,99,999,1757
5927,  8118,9,4,8,0,4721, 1011,4,1,0,9,0,9,0,9,0,9,0,9,0, 1,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,2,2,0,0,0,0, 3,0,1,2, 2,99,999, 622
5928, 13900,9,1,2,1, 964, 4845,2,2,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,1,1,9,0,0,0, 2,0,0,9,99,99,999,1551
5929, 27051,9,1,2,1, 169, 7761,2,2,0,4,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,0,1,0,0, 4,1,1,9,0,0,0, 6,0,1,1, 9,99,999,2026
5930,  9724,9,4,8,0,3833, 1476,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,1,0,1,0,0, 3,2,2,0,0,0,0, 5,0,0,9,99,99,999,1618
5931, 11753,9,2,3,0, 392, 7782,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 1, 2, 2,0, 4,0,1,0,0,0,1, 2,2,1,9,0,0,0, 5,0,1,3, 2,99,999, 853
5932,  9768,9,1,1,0, 228, 9016,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 5, 2,0, 7,0,1,0,1,0,0, 3,1,1,9,0,0,0, 6,0,1,1,12,99,999,2798
5933, 26445,9,2,3,0, 812, 5449,3,3,0,3,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 2, 2,0, 4,0,1,1,0,0,0, 3,4,2,0,0,0,0, 7,0,1,3, 6,99,999,1800
5934, 16061,9,2,3,0, 394, 7176,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 2, 3,0, 5,0,0,0,0,0,0, 2,2,2,0,0,0,0, 3,0,1,1,11,99,999,1100
5935, 11851,9,3,7,3,2134, 2991,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 4,0, 7,0,0,0,0,0,0, 4,4,1,9,0,1,0, 1,0,0,9,99,99,999,1366
5936, 19833,9,2,3,0,1008, 6119,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 4,1,1,9,0,0,0, 5,0,0,9,99,99,999,2942
5937, 11411,9,3,5,4,3911,  163,5,1,0,9,0,9,0,9,0,9,0,9,0,12,1,99,0,9,9, 1,0, 0, 1, 1,0, 2,0,9,0,0,0,0, 2,4,2,1,0,0,0, 5,0,0,9,99,12,204, 489
5938, 40770,9,3,5,0,1296, 3473,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,0,0,0,0, 5,1,1,2, 7,99,999, 644
5939, 45867,9,3,5,0,1786, 2921,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 2,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,1,2,0,0,0,0, 7,0,1,3, 5, 3, 13,1193
5940, 15982,9,4,9,0, 161, 4524,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 2,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 3,1,1,9,0,1,0, 5,0,0,9,99, 3, 12,1884
5941,  7372,9,4,9,0, 188, 4336,5,1,0,9,0,9,0,9,0,9,0,9,0, 6,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,1,3,0,0,0,0, 3,0,1,3, 3, 6, 65, 600
5942, 15662,9,4,9,2, 258, 5092,2,4,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 6,0, 9,0,0,0,0,0,0, 6,1,1,9,0,0,0, 2,0,1,1,96,99,999,2083
5943, 12003,9,2,4,0, 556, 8493,1,2,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 2,0, 4,0,1,1,0,0,0, 2,1,1,9,0,1,0, 4,0,1,1, 4,99,999, 788
5944, 12105,9,3,6,0,1336, 3498,4,2,0,9,0,9,0,9,0,9,0,9,0, 2,2,98,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 1,2,2,0,0,1,0, 3,0,1,2, 6,99,999, 808
5945,  9466,9,1,1,0, 635, 6154,4,1,0,9,0,9,0,9,0,9,0,9,0,98,2, 2,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0,96,1,2,0,0,0,0, 1,0,1,2,11,99,999, 867
5946, 11323,9,3,5,0,1214, 3464,2,1,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,1,0,0,0,96,1,1,9,0,0,0, 3,0,0,9,99,99,999,1883
5947,  8966,9,2,4,0, 960, 5410,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,0,0,1, 3,1,1,9,0,0,0, 4,0,0,9,99,99,999,1356
5948, 14608,9,3,7,3,2729, 1930,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,1,1,0,0,0, 3,3,1,9,0,0,0, 1,0,0,9,99,99,999,1356
5949,  9130,9,3,7,3,2683, 1605,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0,96,1,2,1,0,0,0, 4,0,0,9,99, 2,  5,1052
5950,  9373,9,4,8,0, 703, 5991,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 6,0,1,2,12,99,999,1846
5951,  5473,9,1,1,0, 548, 5749,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 2,1,2,0,0,0,0, 7,0,0,9,99, 3, 12, 971
5952, 24669,9,1,2,1,1135, 4509,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 2, 2,0, 4,0,1,0,1,0,0, 3,1,1,9,0,0,0, 8,0,0,9,99,99,999,2321
5953, 16773,9,1,2,0, 325, 6634,2,3,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 3,2,1,9,0,0,0, 2,0,1,1, 1,99,999,1641
5954, 20705,9,3,5,4,2937,  820,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 3,0, 0, 4, 4,0, 8,0,1,0,1,0,0, 4,2,2,0,0,0,0, 5,0,1,3, 2,99,999,2389
5955, 12231,9,4,8,0, 759, 5964,2,3,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 3,0, 0, 3, 5,0, 8,0,1,1,0,0,0, 6,1,1,9,0,0,0, 4,0,0,9,99,99,999,3157
5956, 31141,9,3,5,0,1190, 3981,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 5,2,1,9,0,0,0, 8,0,0,9,99,99,999,2457
5957, 14364,9,1,2,0,1083, 4892,2,4,0,1,0,0,0,1,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,1,0,0,0, 2,3,1,9,0,0,0, 3,0,0,9,99,99,999,1134
5958, 14867,9,1,2,0,1038, 4958,3,2,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 2, 3,0, 5,0,0,0,0,0,0, 2,2,2,0,0,0,0, 5,0,1,2, 9,99,999,1235
5959, 16482,9,4,9,2,1050, 1772,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 3,1,2,0,0,0,0, 4,0,1,1, 4,99,999,1453
5960, 11672,9,3,6,0,1891, 2597,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,0,0,0,0,0,96,1,1,9,0,0,0, 7,1,0,9,99,99,999,1397
5961,  6384,9,1,2,0,1163, 4534,3,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0,96,1,1,9,0,0,0, 1,0,0,9,99,99,999,1444
5962, 13376,9,3,6,0, 972, 4682,2,4,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,1139
5963, 10784,9,3,5,4,4021,  156,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 3,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 1,1,1,3, 5, 2,  8, 885
5964, 14165,9,1,1,0, 619, 6159,5,1,0,9,0,9,0,9,0,9,0,9,0, 8,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 1,0,1,2, 5, 4,  8, 892
5965, 40770,9,3,5,0, 801, 5183,2,1,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 1, 3, 5,0, 8,0,1,1,0,0,0, 5,3,2,0,0,0,0, 3,0,1,1,10,99,999,1670
5966, 21001,9,1,1,0, 348, 7004,3,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,2,1,9,0,0,0, 1,0,0,9,99,99,999,1371
5967, 20420,9,2,3,0, 807, 5840,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,1,1,0,0,0, 3,1,1,9,0,0,0, 7,0,0,9,99,99,999,1220
5968, 10544,9,3,5,4,3632,  397,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,0,0,1,0, 4,2,1,9,0,0,0, 1,1,1,3, 4,99,999,1233
5969, 20208,9,3,5,0,1573, 2995,2,2,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 3,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 8,0,0,9,99,99,999,2184
5970, 27741,9,3,5,0,1277, 3229,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,1,2,0,0,0,0, 7,0,1,1, 2,99,999, 632
5971, 17955,9,1,2,0,1077, 4702,3,1,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 1, 4, 2,0, 6,0,1,1,0,0,0, 6,2,1,9,0,0,0, 1,0,0,9,99,99,999,1756
5972, 17850,9,2,3,0, 575, 6388,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,0,1,0, 4,1,1,9,0,1,0,10,0,0,9,99,99,999,3001
5973, 50556,9,3,5,0,1958, 2861,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 2,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,1,2,0,0,0,0, 7,0,1,3, 4, 3, 16,1154
5974, 10746,9,3,7,3,2940, 1539,5,1,0,9,0,9,0,9,0,9,0,9,0, 1,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 3,1,2,1,0,0,0, 4,0,1,2, 7, 1,  6, 837
5975,  7659,9,4,8,0,3152, 1594,3,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 3,2,2,0,0,0,0, 3,0,1,1, 5,99,999, 703
5976, 23940,9,1,2,0, 511, 5979,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,1,0,0,0, 2,2,1,9,0,0,0, 1,0,0,9,99,99,999,1820
5977, 12840,9,3,5,0,1022, 4394,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,0,1,0,0, 2,1,1,9,0,0,0, 7,0,0,9,99,99,999,2352
5978, 38052,9,3,5,0,1751, 2355,2,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 3,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 5,1,1,9,0,1,0, 9,0,0,9,99,99,999,2212
5979, 11900,9,2,3,0, 300, 7856,2,4,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 2,0, 0, 6, 2,0, 8,0,1,0,1,0,0, 4,4,1,9,0,0,0, 2,0,1,2,10,99,999,2108
5980, 14313,9,3,5,0,1748, 2361,2,3,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 3,2,2,0,0,0,0, 2,0,1,2, 4,99,999, 838
5981, 11200,9,2,4,0, 856, 5618,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,0,0,1, 4,1,1,9,0,0,0, 4,0,0,9,99,99,999,3228
5982, 16867,9,3,5,0,1103, 4287,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 4, 2,0, 6,0,0,0,0,0,0, 2,2,1,9,0,0,0, 2,0,0,9,99,99,999,1244
5983, 15983,9,2,4,0,1119, 5354,5,2,0,9,0,9,0,9,0,9,0,9,0, 1,1,99,0,9,9, 1,0, 0, 2, 4,0, 6,0,9,0,0,0,0, 3,3,2,1,0,0,0, 7,1,1,2,12, 1,  6,1053
5984, 10787,9,3,6,0,1110, 4111,2,3,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 3,4,1,9,0,0,0, 4,0,0,9,99,99,999,2370
5985, 12538,9,1,1,0, 322, 7336,3,2,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,2,2,0,0,0,0, 8,0,1,3, 6,99,999, 990
5986,  9872,9,1,1,0, 529, 5795,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 4,2,1,9,0,0,0, 2,0,0,9,99,99,999,1939
5987, 19833,1,2,3,0, 380, 8366,4,1,0,9,0,9,0,9,0,9,0,9,0,98,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 4,1,0,9,99,99,999, 844
5988, 16474,9,4,9,2, 222, 6567,4,2,0,9,0,9,0,9,0,9,0,9,0, 1,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,1,2,0,0,0,0,13,1,1,1,12,99,999, 932
5989, 21167,9,3,5,4,3277,  804,2,4,0,1,0,0,0,0,0,0,0,9,0,99,9,99,9,9,9, 0,0, 0, 3, 2,0, 5,0,0,0,0,0,0,96,4,1,9,0,1,0, 1,0,0,9,99,99,999, 825
5990, 19833,9,2,3,0, 392, 7941,2,1,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 3,1,1,9,0,0,0, 8,0,0,9,99,99,999,2407
5991, 16308,9,4,8,0, 633, 6035,2,3,0,4,0,1,0,1,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 3, 5,0, 8,0,1,0,1,0,0, 4,1,1,9,0,0,0, 6,0,0,9,99,99,999,2470
5992, 16075,9,4,9,0,  94, 5110,2,4,0,2,0,0,0,1,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 5,0,0,9,99,99,999,2523
5993, 19833,9,2,3,0, 840, 5411,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 6,1,1,9,0,0,0, 8,0,0,9,99,99,999,3721
5994, 18532,9,2,3,0, 580, 6577,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 6,1,1,9,0,0,0, 7,0,0,9,99,99,999,3280
5995,  8208,9,1,2,0, 944, 4766,4,1,0,9,0,9,0,9,0,9,0,9,0, 3,2, 6,0,9,9, 1,0, 0, 2, 1,0, 3,0,9,0,0,0,0, 1,1,2,0,0,0,0, 2,0,0,9,99,99,999, 787
