INPUT_TABLE
Variable ID
GDPControl_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,gdp.mid.control,gdp.control.range,final.emiss.coef
Australia_NZ,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NMVOC_AWB,15,11.25,7.13764e-05
Australia_NZ,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NMVOC_AWB,15,11.25,0.000535797
Australia_NZ,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NMVOC_AWB,15,11.25,0.000353008
Australia_NZ,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NMVOC_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ06,RiceAEZ06,1990,NMVOC_AWB,15,11.25,0.000354766
Australia_NZ,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NMVOC_AWB,15,11.25,6.29766e-05
Australia_NZ,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NMVOC_AWB,15,11.25,0.000105969
Australia_NZ,Wheat,WheatAEZ06,WheatAEZ06,1990,NMVOC_AWB,15,11.25,0.000532149
Australia_NZ,Corn,CornAEZ06,CornAEZ06,1990,NH3_AWB,15,11.25,0.000113409
Australia_NZ,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NH3_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NH3_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NH3_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NH3_AWB,15,11.25,3.56882e-05
Australia_NZ,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NH3_AWB,15,11.25,0.000267899
Australia_NZ,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NH3_AWB,15,11.25,0.000176504
Australia_NZ,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NH3_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ06,RiceAEZ06,1990,NH3_AWB,15,11.25,0.000177383
Australia_NZ,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NH3_AWB,15,11.25,3.14883e-05
Australia_NZ,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NH3_AWB,15,11.25,5.29845e-05
Australia_NZ,Wheat,WheatAEZ06,WheatAEZ06,1990,NH3_AWB,15,11.25,0.000266074
Australia_NZ,Corn,CornAEZ06,CornAEZ06,1990,BC_AWB,15,11.25,3.05264e-05
Australia_NZ,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,BC_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,BC_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,BC_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,BC_AWB,15,11.25,9.60625e-06
Australia_NZ,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,BC_AWB,15,11.25,7.21107e-05
Australia_NZ,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,BC_AWB,15,11.25,4.75099e-05
Australia_NZ,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,BC_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ06,RiceAEZ06,1990,BC_AWB,15,11.25,4.77465e-05
Australia_NZ,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,BC_AWB,15,11.25,8.47576e-06
Australia_NZ,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,BC_AWB,15,11.25,1.42619e-05
Australia_NZ,Wheat,WheatAEZ06,WheatAEZ06,1990,BC_AWB,15,11.25,7.16197e-05
Australia_NZ,Corn,CornAEZ06,CornAEZ06,1990,OC_AWB,15,11.25,0.000145964
Australia_NZ,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,OC_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,OC_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,OC_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,OC_AWB,15,11.25,4.59328e-05
Australia_NZ,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,OC_AWB,15,11.25,0.000344801
Australia_NZ,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,OC_AWB,15,11.25,0.000227171
Australia_NZ,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,OC_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ06,RiceAEZ06,1990,OC_AWB,15,11.25,0.000228302
Australia_NZ,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,OC_AWB,15,11.25,4.05273e-05
Australia_NZ,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,OC_AWB,15,11.25,6.81942e-05
Australia_NZ,Wheat,WheatAEZ06,WheatAEZ06,1990,OC_AWB,15,11.25,0.000342454
Australia_NZ,Corn,CornAEZ06,CornAEZ06,1990,SO2_3_AWB,15,11.25,4.27953e-05
Australia_NZ,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,SO2_3_AWB,15,11.25,-1
Australia_NZ,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,SO2_3_AWB,15,11.25,-1
Australia_NZ,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,SO2_3_AWB,15,11.25,-1
Australia_NZ,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,SO2_3_AWB,15,11.25,1.34671e-05
Australia_NZ,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,SO2_3_AWB,15,11.25,0.000101093
Australia_NZ,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,SO2_3_AWB,15,11.25,6.66045e-05
Australia_NZ,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,SO2_3_AWB,15,11.25,-1
Australia_NZ,Rice,RiceAEZ06,RiceAEZ06,1990,SO2_3_AWB,15,11.25,6.69362e-05
Australia_NZ,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,SO2_3_AWB,15,11.25,1.18822e-05
Australia_NZ,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,SO2_3_AWB,15,11.25,1.99939e-05
Australia_NZ,Wheat,WheatAEZ06,WheatAEZ06,1990,SO2_3_AWB,15,11.25,0.000100404
China,Corn,CornAEZ06,CornAEZ06,1990,CH4_AWB,10,7.5,0.000355398
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,CH4_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,CH4_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,CH4_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,CH4_AWB,10,7.5,3.24664e-05
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,CH4_AWB,10,7.5,0.000730904
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,CH4_AWB,10,7.5,0.000621901
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,CH4_AWB,10,7.5,0.00019365
China,Rice,RiceAEZ06,RiceAEZ06,1990,CH4_AWB,10,7.5,0.000555879
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,CH4_AWB,10,7.5,0.000107883
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,CH4_AWB,10,7.5,0.000154774
China,Wheat,WheatAEZ06,WheatAEZ06,1990,CH4_AWB,10,7.5,0.000833818
China,Corn,CornAEZ06,CornAEZ06,1990,N2O_AWB,10,7.5,-1
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,N2O_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,N2O_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,N2O_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,N2O_AWB,10,7.5,-1
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,N2O_AWB,10,7.5,-1
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,N2O_AWB,10,7.5,-1
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,N2O_AWB,10,7.5,-1
China,Rice,RiceAEZ06,RiceAEZ06,1990,N2O_AWB,10,7.5,-1
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,N2O_AWB,10,7.5,-1
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,N2O_AWB,10,7.5,-1
China,Wheat,WheatAEZ06,WheatAEZ06,1990,N2O_AWB,10,7.5,-1
China,Corn,CornAEZ06,CornAEZ06,1990,NOx_AWB,10,7.5,1.44821e-05
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NOx_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NOx_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NOx_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NOx_AWB,10,7.5,1.32298e-06
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NOx_AWB,10,7.5,2.97837e-05
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NOx_AWB,10,7.5,2.53419e-05
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NOx_AWB,10,7.5,7.89105e-06
China,Rice,RiceAEZ06,RiceAEZ06,1990,NOx_AWB,10,7.5,2.26516e-05
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NOx_AWB,10,7.5,4.39613e-06
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NOx_AWB,10,7.5,6.3069e-06
China,Wheat,WheatAEZ06,WheatAEZ06,1990,NOx_AWB,10,7.5,3.39773e-05
China,Corn,CornAEZ06,CornAEZ06,1990,CO_AWB,10,7.5,0.002509407
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,CO_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,CO_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,CO_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,CO_AWB,10,7.5,0.00022924
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,CO_AWB,10,7.5,0.005160797
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,CO_AWB,10,7.5,0.00439114
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,CO_AWB,10,7.5,0.001367329
China,Rice,RiceAEZ06,RiceAEZ06,1990,CO_AWB,10,7.5,0.00392497
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,CO_AWB,10,7.5,0.000761743
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,CO_AWB,10,7.5,0.001092834
China,Wheat,WheatAEZ06,WheatAEZ06,1990,CO_AWB,10,7.5,0.005887455
China,Corn,CornAEZ06,CornAEZ06,1990,NMVOC_AWB,10,7.5,0.000467135
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NMVOC_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NMVOC_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NMVOC_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NMVOC_AWB,10,7.5,4.26738e-05
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NMVOC_AWB,10,7.5,0.0009607
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NMVOC_AWB,10,7.5,0.000817426
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NMVOC_AWB,10,7.5,0.000254533
China,Rice,RiceAEZ06,RiceAEZ06,1990,NMVOC_AWB,10,7.5,0.000730646
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NMVOC_AWB,10,7.5,0.000141801
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NMVOC_AWB,10,7.5,0.000203435
China,Wheat,WheatAEZ06,WheatAEZ06,1990,NMVOC_AWB,10,7.5,0.00109597
China,Corn,CornAEZ06,CornAEZ06,1990,NH3_AWB,10,7.5,2.34353e-05
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NH3_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NH3_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NH3_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NH3_AWB,10,7.5,2.14087e-06
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NH3_AWB,10,7.5,4.81966e-05
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NH3_AWB,10,7.5,4.10088e-05
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NH3_AWB,10,7.5,1.27695e-05
China,Rice,RiceAEZ06,RiceAEZ06,1990,NH3_AWB,10,7.5,3.66553e-05
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NH3_AWB,10,7.5,7.11391e-06
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NH3_AWB,10,7.5,1.0206e-05
China,Wheat,WheatAEZ06,WheatAEZ06,1990,NH3_AWB,10,7.5,5.49829e-05
China,Corn,CornAEZ06,CornAEZ06,1990,BC_AWB,10,7.5,1.88355e-05
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,BC_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,BC_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,BC_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,BC_AWB,10,7.5,1.72067e-06
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,BC_AWB,10,7.5,3.87367e-05
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,BC_AWB,10,7.5,3.29597e-05
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,BC_AWB,10,7.5,1.02631e-05
China,Rice,RiceAEZ06,RiceAEZ06,1990,BC_AWB,10,7.5,2.94607e-05
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,BC_AWB,10,7.5,5.71761e-06
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,BC_AWB,10,7.5,8.20277e-06
China,Wheat,WheatAEZ06,WheatAEZ06,1990,BC_AWB,10,7.5,4.4191e-05
China,Corn,CornAEZ06,CornAEZ06,1990,OC_AWB,10,7.5,8.99733e-05
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,OC_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,OC_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,OC_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,OC_AWB,10,7.5,8.21926e-06
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,OC_AWB,10,7.5,0.000185037
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,OC_AWB,10,7.5,0.000157442
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,OC_AWB,10,7.5,4.90247e-05
China,Rice,RiceAEZ06,RiceAEZ06,1990,OC_AWB,10,7.5,0.000140727
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,OC_AWB,10,7.5,2.73118e-05
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,OC_AWB,10,7.5,3.91829e-05
China,Wheat,WheatAEZ06,WheatAEZ06,1990,OC_AWB,10,7.5,0.000211091
China,Corn,CornAEZ06,CornAEZ06,1990,SO2_2_AWB,10,7.5,2.63008e-05
China,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,SO2_2_AWB,10,7.5,-1
China,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,SO2_2_AWB,10,7.5,-1
China,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,SO2_2_AWB,10,7.5,-1
China,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,SO2_2_AWB,10,7.5,2.40263e-06
China,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,SO2_2_AWB,10,7.5,5.40896e-05
China,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,SO2_2_AWB,10,7.5,4.6023e-05
China,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,SO2_2_AWB,10,7.5,1.43308e-05
China,Rice,RiceAEZ06,RiceAEZ06,1990,SO2_2_AWB,10,7.5,4.11371e-05
China,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,SO2_2_AWB,10,7.5,7.98372e-06
China,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,SO2_2_AWB,10,7.5,1.14538e-05
China,Wheat,WheatAEZ06,WheatAEZ06,1990,SO2_2_AWB,10,7.5,6.17056e-05
India,Corn,CornAEZ06,CornAEZ06,1990,CH4_AWB,10,7.5,1.84604e-05
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,CH4_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,CH4_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,CH4_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,CH4_AWB,10,7.5,3.84167e-06
India,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,CH4_AWB,10,7.5,4.08455e-05
India,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,CH4_AWB,10,7.5,2.99685e-05
India,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,CH4_AWB,10,7.5,2.85566e-06
India,Rice,RiceAEZ06,RiceAEZ06,1990,CH4_AWB,10,7.5,2.88739e-05
India,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,CH4_AWB,10,7.5,8.86994e-06
India,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,CH4_AWB,10,7.5,8.62467e-06
India,Wheat,WheatAEZ06,WheatAEZ06,1990,CH4_AWB,10,7.5,4.33108e-05
India,Corn,CornAEZ06,CornAEZ06,1990,N2O_AWB,10,7.5,4.50261e-07
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,N2O_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,N2O_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,N2O_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,N2O_AWB,10,7.5,9.37009e-08
India,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,N2O_AWB,10,7.5,9.9625e-07
India,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,N2O_AWB,10,7.5,7.30953e-07
India,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,N2O_AWB,10,7.5,6.96515e-08
India,Rice,RiceAEZ06,RiceAEZ06,1990,N2O_AWB,10,7.5,7.04254e-07
India,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,N2O_AWB,10,7.5,2.16344e-07
India,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,N2O_AWB,10,7.5,2.10362e-07
India,Wheat,WheatAEZ06,WheatAEZ06,1990,N2O_AWB,10,7.5,1.05638e-06
India,Corn,CornAEZ06,CornAEZ06,1990,NOx_AWB,10,7.5,1.6516e-05
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NOx_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NOx_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NOx_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NOx_AWB,10,7.5,3.43705e-06
India,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NOx_AWB,10,7.5,3.65435e-05
India,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NOx_AWB,10,7.5,2.68121e-05
India,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NOx_AWB,10,7.5,2.55489e-06
India,Rice,RiceAEZ06,RiceAEZ06,1990,NOx_AWB,10,7.5,2.58328e-05
India,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NOx_AWB,10,7.5,7.93572e-06
India,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NOx_AWB,10,7.5,7.71628e-06
India,Wheat,WheatAEZ06,WheatAEZ06,1990,NOx_AWB,10,7.5,3.87491e-05
India,Corn,CornAEZ06,CornAEZ06,1990,CO_AWB,10,7.5,0.000359749
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,CO_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,CO_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,CO_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,CO_AWB,10,7.5,7.4865e-05
India,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,CO_AWB,10,7.5,0.000795982
India,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,CO_AWB,10,7.5,0.000584015
India,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,CO_AWB,10,7.5,5.565e-05
India,Rice,RiceAEZ06,RiceAEZ06,1990,CO_AWB,10,7.5,0.000562684
India,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,CO_AWB,10,7.5,0.000172854
India,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,CO_AWB,10,7.5,0.000168074
India,Wheat,WheatAEZ06,WheatAEZ06,1990,CO_AWB,10,7.5,0.000844026
India,Corn,CornAEZ06,CornAEZ06,1990,NMVOC_AWB,10,7.5,4.32349e-05
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NMVOC_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NMVOC_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NMVOC_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NMVOC_AWB,10,7.5,8.99733e-06
India,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NMVOC_AWB,10,7.5,9.56618e-05
India,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NMVOC_AWB,10,7.5,7.01874e-05
India,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NMVOC_AWB,10,7.5,6.68807e-06
India,Rice,RiceAEZ06,RiceAEZ06,1990,NMVOC_AWB,10,7.5,6.76238e-05
India,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NMVOC_AWB,10,7.5,2.07737e-05
India,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NMVOC_AWB,10,7.5,2.01993e-05
India,Wheat,WheatAEZ06,WheatAEZ06,1990,NMVOC_AWB,10,7.5,0.000101436
India,Corn,CornAEZ06,CornAEZ06,1990,NH3_AWB,10,7.5,7.1091e-05
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,NH3_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,NH3_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,NH3_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,NH3_AWB,10,7.5,1.47943e-05
India,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,NH3_AWB,10,7.5,0.000157296
India,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,NH3_AWB,10,7.5,0.000115409
India,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,NH3_AWB,10,7.5,1.09972e-05
India,Rice,RiceAEZ06,RiceAEZ06,1990,NH3_AWB,10,7.5,0.000111194
India,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NH3_AWB,10,7.5,3.41582e-05
India,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NH3_AWB,10,7.5,3.32137e-05
India,Wheat,WheatAEZ06,WheatAEZ06,1990,NH3_AWB,10,7.5,0.00016679
India,Corn,CornAEZ06,CornAEZ06,1990,BC_AWB,10,7.5,2.69812e-06
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,BC_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,BC_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,BC_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,1990,BC_AWB,10,7.5,5.61489e-07
India,OilCrop,OilCropAEZ06,OilCropAEZ06,1990,BC_AWB,10,7.5,5.96989e-06
India,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,1990,BC_AWB,10,7.5,4.38013e-06
India,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,1990,BC_AWB,10,7.5,4.17377e-07
India,Rice,RiceAEZ06,RiceAEZ06,1990,BC_AWB,10,7.5,4.22014e-06
India,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,BC_AWB,10,7.5,1.29641e-06
India,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,BC_AWB,10,7.5,1.26056e-06
India,Wheat,WheatAEZ06,WheatAEZ06,1990,BC_AWB,10,7.5,6.33021e-06
India,Corn,CornAEZ06,CornAEZ06,1990,OC_AWB,10,7.5,1.2916e-05
India,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,OC_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,1990,OC_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,1990,OC_AWB,10,7.5,-1
