China,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,WheatAEZ13,0.558157126,1.239822815,1.973304825,0.117833982,0.146671117,0.167889856,0.191601021,0.219088791,0.368159276,0.558157126,,7,7Wheat,AEZ13
China,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,WheatAEZ14,1.890524369,3.375860801,2.520430657,0.109882624,0.131890128,0.145934193,0.164996347,0.186804508,0.878510195,1.890524369,,7,7Wheat,AEZ14
China,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,WheatAEZ15,0.878506565,1.627901334,2.102087317,0.161687525,0.201092798,0.224378097,0.248129794,0.263029211,0.469427197,0.878506565,,7,7Wheat,AEZ15
China,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,WheatAEZ16,0.146743131,0.432737392,0.8077085,0.011357613,0.014258548,0.018248724,0.023490384,0.028801881,0.093384677,0.146743131,,7,7Wheat,AEZ16
China,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,WheatAEZ17,0.008186729,0.026587535,0.049625889,0.00122742,0.001394543,0.001482017,0.001640174,0.001689244,0.005169998,0.008186729,,7,7Wheat,AEZ17
China,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0,0,0,,7,7Wheat,AEZ18
Middle East,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,WheatAEZ1,1.194959075,1.302779747,1.277487724,0.781863989,0.747270565,0.734277621,0.755879902,0.873536148,0.989259577,1.194959075,,8,8Wheat,AEZ1
Middle East,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,WheatAEZ2,0.024994034,0.025206647,0.011739928,0.001629079,0.002476551,0.003401413,0.00450622,0.004919551,0.014285937,0.024994034,,8,8Wheat,AEZ2
Middle East,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,WheatAEZ3,0.150387982,0.140758763,0.110661778,0.044050689,0.055560327,0.063583575,0.070738486,0.071213359,0.116349421,0.150387982,,8,8Wheat,AEZ3
Middle East,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,WheatAEZ4,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ4
Middle East,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,WheatAEZ5,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ5
Middle East,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,WheatAEZ6,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ6
Middle East,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,WheatAEZ7,19.87536369,20.98286856,20.08084408,7.511917995,7.436916181,7.219751844,7.996435751,11.43864448,15.67580427,19.87536369,,8,8Wheat,AEZ7
Middle East,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,WheatAEZ8,39.74373941,43.75690796,49.93097927,14.16867594,14.29750185,14.27426587,15.68272041,22.36612258,31.94681206,39.74373941,,8,8Wheat,AEZ8
Middle East,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,WheatAEZ9,15.2908514,16.00956135,17.41347108,5.815886564,5.594834989,5.324102107,5.497436911,6.640116495,11.53778506,15.2908514,,8,8Wheat,AEZ9
Middle East,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,3.788283086,3.875606175,5.161239984,1.599265177,1.486835314,1.37953943,1.403183284,1.705883078,2.911590409,3.788283086,,8,8Wheat,AEZ10
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ11
Middle East,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,WheatAEZ12,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ12
Middle East,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,WheatAEZ13,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ13
Middle East,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,WheatAEZ14,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ14
Middle East,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,WheatAEZ15,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ15
Middle East,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,WheatAEZ16,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ16
Middle East,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,WheatAEZ17,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ17
Middle East,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0,0,0,,8,8Wheat,AEZ18
Africa,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,WheatAEZ1,8.052805935,7.90308806,7.439417557,2.506231447,2.307459591,2.477835573,3.340178906,4.836387802,6.667315675,8.052805935,,9,9Wheat,AEZ1
Africa,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,WheatAEZ2,2.546099729,2.836277337,4.093157329,0.580982506,0.621528971,0.70531278,0.879694824,1.154499274,1.763162354,2.546099729,,9,9Wheat,AEZ2
Africa,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,WheatAEZ3,2.749226638,3.214588796,3.745832938,0.685613742,0.745758761,0.804387285,0.94576439,1.212292647,1.959491814,2.749226638,,9,9Wheat,AEZ3
Africa,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,WheatAEZ4,4.372606673,4.760703564,4.13024037,1.014114108,1.086282943,1.145957159,1.378006356,1.821998457,3.027287984,4.372606673,,9,9Wheat,AEZ4
Africa,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,WheatAEZ5,1.961149568,2.20469851,1.839293639,0.498815269,0.534292633,0.56462662,0.649629233,0.819265261,1.311463455,1.961149568,,9,9Wheat,AEZ5
Africa,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,WheatAEZ6,0.382121285,0.445771328,0.519439664,0.105041042,0.117059628,0.12813764,0.144932378,0.176154747,0.264459547,0.382121285,,9,9Wheat,AEZ6
Africa,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,WheatAEZ7,4.240967631,4.518379662,5.265088763,0.749999843,0.69202377,0.727811797,1.032634416,1.723381327,3.149080783,4.240967631,,9,9Wheat,AEZ7
Africa,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,WheatAEZ8,6.296988513,6.98370914,7.880484654,0.492246285,0.597598388,0.748937191,1.131278563,2.058971216,4.311362596,6.296988513,,9,9Wheat,AEZ8
Africa,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,WheatAEZ9,22.47808418,24.70190948,28.78415627,1.270639227,1.629617767,2.105171483,3.682642657,7.325936407,15.41432551,22.47808418,,9,9Wheat,AEZ9
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,20.97680818,23.48767676,27.36925898,0.92164161,1.188559905,1.534738821,2.672898007,5.993838912,14.07684273,20.97680818,,9,9Wheat,AEZ10
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,1.032213763,1.042214634,1.214451413,0.042269285,0.051490607,0.061884714,0.132838228,0.265936043,0.581155075,1.032213763,,9,9Wheat,AEZ11
Africa,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,WheatAEZ12,0.270363823,0.261617844,0.304852907,0.012618602,0.014475458,0.016373126,0.038181372,0.074958695,0.116841154,0.270363823,,9,9Wheat,AEZ12
Africa,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,WheatAEZ13,0,0,0,0,0,0,0,0,0,0,,9,9Wheat,AEZ13
Africa,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,WheatAEZ14,0,0,0,0,0,0,0,0,0,0,,9,9Wheat,AEZ14
Africa,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,WheatAEZ15,0,0,0,0,0,0,0,0,0,0,,9,9Wheat,AEZ15
Africa,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,WheatAEZ16,0,0,0,0,0,0,0,0,0,0,,9,9Wheat,AEZ16
Africa,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,WheatAEZ17,0,0,0,0,0,0,0,0,0,0,,9,9Wheat,AEZ17
Africa,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0,0,0,,9,9Wheat,AEZ18
Latin America,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,WheatAEZ1,2.873760478,2.983166854,2.948628565,0.944323733,0.702288343,0.559341214,0.674135889,1.178874639,1.771383186,2.873760478,,10,10Wheat,AEZ1
Latin America,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,WheatAEZ2,1.126541424,1.203006241,1.189078165,0.137281182,0.124149451,0.105424278,0.138191626,0.218395233,0.675812171,1.126541424,,10,10Wheat,AEZ2
Latin America,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,WheatAEZ3,0.225480951,0.262649703,0.259608817,0.01190273,0.010778028,0.011083295,0.017071649,0.02779925,0.115192549,0.225480951,,10,10Wheat,AEZ3
Latin America,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,WheatAEZ4,0.283698239,0.331163464,0.343720672,0.018110792,0.018157235,0.020147807,0.033042215,0.052519779,0.168605784,0.283698239,,10,10Wheat,AEZ4
Latin America,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,WheatAEZ5,0.386984862,0.46293068,0.436766209,0.019800401,0.019584229,0.020324852,0.031552684,0.053990955,0.198479941,0.386984862,,10,10Wheat,AEZ5
Latin America,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,WheatAEZ6,3.532973132,4.156499001,3.784070382,0.39053078,0.346600876,0.314760898,0.390076956,0.626837944,1.985752523,3.532973132,,10,10Wheat,AEZ6
Latin America,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,WheatAEZ7,2.221742058,2.199296572,2.003747051,0.128361366,0.166972051,0.217316326,0.296003845,0.56907488,1.687080979,2.221742058,,10,10Wheat,AEZ7
Latin America,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,WheatAEZ8,2.76224283,2.985361075,3.528392,0.139612675,0.183180188,0.24755725,0.408393661,0.714875117,2.088638206,2.76224283,,10,10Wheat,AEZ8
Latin America,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,WheatAEZ9,6.557833747,6.924888873,6.572619093,0.427133439,0.650722703,0.940677546,1.398302408,2.177899487,5.014045981,6.557833747,,10,10Wheat,AEZ9
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,8.372021311,8.714173552,8.610409334,0.470770389,0.652653942,0.890597503,1.33373786,2.258546354,5.851675004,8.372021311,,10,10Wheat,AEZ10
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,7.646559655,8.267904201,8.99018746,0.0968892,0.078167145,0.089684289,0.183746265,0.787061583,4.767193459,7.646559655,,10,10Wheat,AEZ11
Latin America,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,WheatAEZ12,15.79449884,17.02307592,17.97021248,0.158079011,0.180148978,0.25591679,0.655527282,2.368824222,9.932019223,15.79449884,,10,10Wheat,AEZ12
Latin America,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,WheatAEZ13,0.110896037,0.128181022,0.133595551,0.012303359,0.012602011,0.012584462,0.014805606,0.020334043,0.054264352,0.110896037,,10,10Wheat,AEZ13
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,WheatAEZ14,0.075596525,0.08508397,0.118435361,0.01382698,0.011683968,0.010564216,0.013142943,0.019542357,0.033737941,0.075596525,,10,10Wheat,AEZ14
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,WheatAEZ15,0.134041518,0.138007299,0.127417327,0.071883336,0.049216539,0.035384554,0.044975549,0.100214652,0.078639745,0.134041518,,10,10Wheat,AEZ15
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,WheatAEZ16,0.072861722,0.085605197,0.130300685,0.018873739,0.013376173,0.010262195,0.01356587,0.03758676,0.033416194,0.072861722,,10,10Wheat,AEZ16
Latin America,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,WheatAEZ17,0.002327486,0.002696641,0.002916264,0,0,0,0,0,0.000797494,0.002327486,,10,10Wheat,AEZ17
Latin America,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0,0,0,,10,10Wheat,AEZ18
Southeast Asia,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,WheatAEZ1,4.522560691,5.040907553,5.650487564,0.72924686,0.807663244,0.904341183,0.987473589,1.067026201,1.92166583,4.522560691,,11,11Wheat,AEZ1
Southeast Asia,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,WheatAEZ2,0,0,0,0,0,0,0,0,0,0,,11,11Wheat,AEZ2
Southeast Asia,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,WheatAEZ3,0.390232906,0.447193373,0.282160437,0.033567819,0.053742962,0.091817979,0.172320828,0.209601152,0.28688663,0.390232906,,11,11Wheat,AEZ3
Southeast Asia,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,WheatAEZ4,3.518469818,4.149926361,3.452223053,0.232904956,0.32119591,0.459199481,0.737214076,1.193656437,2.208370326,3.518469818,,11,11Wheat,AEZ4
Southeast Asia,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,WheatAEZ5,3.964101957,4.175359547,3.875845065,0.519564103,0.706695153,0.996258585,1.507915197,2.391651787,3.254936345,3.964101957,,11,11Wheat,AEZ5
Southeast Asia,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,WheatAEZ6,0.000963712,0.001284281,0.001482352,4.06909E-05,4.85467E-05,6.49345E-05,9.91159E-05,0.000282755,0.000732738,0.000963712,,11,11Wheat,AEZ6
Southeast Asia,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,WheatAEZ7,43.88036055,45.03292756,43.75825987,9.134815458,10.23997958,11.67772888,13.34501946,15.94374064,31.28831946,43.88036055,,11,11Wheat,AEZ7
Southeast Asia,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,WheatAEZ8,19.43827287,20.12662902,22.56047466,1.64934407,2.05810469,2.692978288,3.849478891,6.318566654,13.93405025,19.43827287,,11,11Wheat,AEZ8
Southeast Asia,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,WheatAEZ9,2.995330551,3.296746255,5.297344905,0.764373124,0.841975951,0.939574856,1.01275309,1.067979396,2.199267679,2.995330551,,11,11Wheat,AEZ9
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,7.943967131,8.238611637,8.518437102,1.922124805,2.148154504,2.459735008,3.086948631,3.742052805,6.349739305,7.943967131,,11,11Wheat,AEZ10
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,1.485043307,1.684323537,3.018062338,0.148178184,0.184587759,0.232706462,0.326175604,0.502204687,1.005162558,1.485043307,,11,11Wheat,AEZ11
Southeast Asia,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,WheatAEZ12,0.766679859,0.983841104,2.163721582,0.080711701,0.087832908,0.097069856,0.125648847,0.198752618,0.463300372,0.766679859,,11,11Wheat,AEZ12
Southeast Asia,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,WheatAEZ13,0.75756261,0.742820696,0.832647507,0.005598091,0.011085823,0.023917105,0.051488312,0.138193881,0.478412825,0.75756261,,11,11Wheat,AEZ13
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,WheatAEZ14,0.55087428,0.766448852,1.046624936,0.001134916,0.001776522,0.004067414,0.01034435,0.030776827,0.24135572,0.55087428,,11,11Wheat,AEZ14
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,WheatAEZ15,0.014594354,0.026550116,0.071710587,0,0,6.57026E-05,0.000142665,0.000463367,0.005814143,0.014594354,,11,11Wheat,AEZ15
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,WheatAEZ16,0.029606477,0.042960326,0.048155374,0.00161031,0.001797871,0.001982579,0.002710299,0.004222465,0.016044976,0.029606477,,11,11Wheat,AEZ16
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,WheatAEZ17,0,0,0,0,0,0,0,0,0,0,,11,11Wheat,AEZ17
Southeast Asia,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0,0,0,,11,11Wheat,AEZ18
Eastern Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,WheatAEZ1,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ1
Eastern Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,WheatAEZ2,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ2
Eastern Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,WheatAEZ3,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ3
Eastern Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,WheatAEZ4,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ4
Eastern Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,WheatAEZ5,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ5
Eastern Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,WheatAEZ6,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ6
Eastern Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,WheatAEZ7,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ7
Eastern Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,WheatAEZ8,1.65609925,1.551494785,1.229009119,0.418834418,0.586186079,0.745583933,0.987528564,1.224894855,1.485093356,1.65609925,,12,12Wheat,AEZ8
Eastern Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,WheatAEZ9,17.70028985,16.88190368,13.8695385,5.713061831,6.908027525,8.070734931,9.576136463,11.27979161,17.0525185,17.70028985,,12,12Wheat,AEZ9
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,64.3919015,62.65770874,58.16212769,22.65129251,25.06867386,27.9429064,34.83832203,52.1551647,59.51179739,64.3919015,,12,12Wheat,AEZ10
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,9.727821851,9.11146411,7.507110765,2.395840707,2.861743285,3.401854829,4.368037315,6.234900211,9.287823248,9.727821851,,12,12Wheat,AEZ11
Eastern Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,WheatAEZ12,0.132590976,0.137832742,0.144065943,0.020079582,0.022216457,0.024983107,0.030375314,0.048578096,0.12599813,0.132590976,,12,12Wheat,AEZ12
Eastern Europe,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,WheatAEZ13,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ13
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,WheatAEZ14,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ14
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,WheatAEZ15,0.115195684,0.136200278,0.148653025,0.03125082,0.039861384,0.048773853,0.059962027,0.070808519,0.090086161,0.115195684,,12,12Wheat,AEZ15
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,WheatAEZ16,0.147607685,0.171238445,0.153667244,0.023889426,0.030444481,0.037624976,0.050457043,0.078782313,0.109955133,0.147607685,,12,12Wheat,AEZ16
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,WheatAEZ17,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ17
Eastern Europe,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0,0,0,,12,12Wheat,AEZ18
Korea,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,WheatAEZ1,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ1
Korea,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,WheatAEZ2,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ2
Korea,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,WheatAEZ3,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ3
Korea,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,WheatAEZ4,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ4
Korea,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,WheatAEZ5,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ5
Korea,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,WheatAEZ6,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ6
Korea,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,WheatAEZ7,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ7
Korea,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,WheatAEZ8,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ8
Korea,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,WheatAEZ9,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ9
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.001748859,0.001916899,0.026268001,0.000163004,0.000246353,0.000250839,0.000345523,0.000472452,0.001098708,0.001748859,,13,13Wheat,AEZ10
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ11
Korea,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,WheatAEZ12,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ12
Korea,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,WheatAEZ13,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ13
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,WheatAEZ14,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ14
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,WheatAEZ15,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ15
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,WheatAEZ16,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ16
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,WheatAEZ17,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ17
Korea,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,WheatAEZ18,0,0,0,0,0,0,0,0,0,0,,13,13Wheat,AEZ18
India,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,WheatAEZ1,0.190680222,0.23300908,0.277328129,0.011947547,0.018775615,0.030957002,0.055603561,0.063188025,0.111217089,0.190680222,,14,14Wheat,AEZ1
India,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,WheatAEZ2,4.318768756,4.427821896,4.402584869,0.534912199,0.8224593,1.31666641,2.230259059,2.451483617,3.307140335,4.318768756,,14,14Wheat,AEZ2
India,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,WheatAEZ3,68.67648219,69.53819457,70.86696966,15.73805348,22.12651142,31.41579728,45.55695346,49.00261477,58.52249147,68.67648219,,14,14Wheat,AEZ3
India,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,WheatAEZ4,12.71812331,12.70221474,14.99039251,3.214217091,4.633920709,6.628358588,9.216117237,9.914215685,11.41241913,12.71812331,,14,14Wheat,AEZ4
India,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,WheatAEZ5,0.940810317,0.940026761,0.886108585,0.22513155,0.335652292,0.499374291,0.709479403,0.750335973,0.872096973,0.940810317,,14,14Wheat,AEZ5
India,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,WheatAEZ6,0.131424324,0.13367058,0.174768983,0.014086726,0.023176081,0.039458903,0.070570922,0.078194151,0.110433481,0.131424324,,14,14Wheat,AEZ6
India,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,WheatAEZ7,2.66080962,3.128805971,4.405484419,0.15331321,0.259985418,0.473115338,0.913588191,1.077334056,1.702380134,2.66080962,,14,14Wheat,AEZ7
India,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,WheatAEZ8,24.2391821,25.444274,30.06092495,5.286148002,7.70609543,11.01359405,15.65843519,16.74449906,19.83255853,24.2391821,,14,14Wheat,AEZ8
