Japan,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,7.517404612,0.35,7.517404612,10,0,0,,,,,,4,4AllPastureLand,AEZ10,4CropLand
Japan,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,8.998420544,0.425,8.998420544,10,0,0,,,,,,4,4AllPastureLand,AEZ11,4CropLand
Japan,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,0,0.5,0,10,0,0,,,,,,4,4AllPastureLand,AEZ12,4CropLand
Japan,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,0,0.3,0,10,0,0,,,,,,4,4AllPastureLand,AEZ13,4CropLand
Japan,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,0,0.35,0,10,0,0,,,,,,4,4AllPastureLand,AEZ14,4CropLand
Japan,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,7.125,0.35,7.125,10,0,0,,,,,,4,4AllPastureLand,AEZ15,4CropLand
Japan,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,0,0.35,0,10,0,0,,,,,,4,4AllPastureLand,AEZ16,4CropLand
Japan,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,0,0.425,0,10,0,0,,,,,,4,4AllPastureLand,AEZ17,4CropLand
Japan,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,0,0.5,0,10,0,0,,,,,,4,4AllPastureLand,AEZ18,4CropLand
Australia_NZ,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,5.386260507,0.2,5.386260507,10,0,0,,,,,,5,5AllPastureLand,AEZ1,5CropLand
Australia_NZ,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,6.858228256,0.35,6.858228256,10,0,0,,,,,,5,5AllPastureLand,AEZ2,5CropLand
Australia_NZ,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,7.123699545,0.35,7.123699545,10,0,0,,,,,,5,5AllPastureLand,AEZ3,5CropLand
Australia_NZ,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,7.125,0.35,7.125,10,0,0,,,,,,5,5AllPastureLand,AEZ4,5CropLand
Australia_NZ,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,7.125,0.425,7.125,10,0,0,,,,,,5,5AllPastureLand,AEZ5,5CropLand
Australia_NZ,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,7.605807525,0.5,7.605807525,10,0,0,,,,,,5,5AllPastureLand,AEZ6,5CropLand
Australia_NZ,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,7.02724512,0.3,7.02724512,10,0,0,,,,,,5,5AllPastureLand,AEZ7,5CropLand
Australia_NZ,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.146971001,0.35,7.146971001,10,0,0,,,,,,5,5AllPastureLand,AEZ8,5CropLand
Australia_NZ,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,7.237856702,0.35,7.237856702,10,0,0,,,,,,5,5AllPastureLand,AEZ9,5CropLand
Australia_NZ,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,7.208946424,0.35,7.208946424,10,0,0,,,,,,5,5AllPastureLand,AEZ10,5CropLand
Australia_NZ,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,8.16408651,0.425,8.16408651,10,0,0,,,,,,5,5AllPastureLand,AEZ11,5CropLand
Australia_NZ,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,8.660797551,0.5,8.660797551,10,0,0,,,,,,5,5AllPastureLand,AEZ12,5CropLand
Australia_NZ,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,0,0.3,0,10,0,0,,,,,,5,5AllPastureLand,AEZ13,5CropLand
Australia_NZ,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,0,0.35,0,10,0,0,,,,,,5,5AllPastureLand,AEZ14,5CropLand
Australia_NZ,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,10.5,0.35,10.5,10,0,0,,,,,,5,5AllPastureLand,AEZ15,5CropLand
Australia_NZ,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,11.625,0.35,11.625,10,0,0,,,,,,5,5AllPastureLand,AEZ16,5CropLand
Australia_NZ,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,9.52756444,0.425,9.52756444,10,0,0,,,,,,5,5AllPastureLand,AEZ17,5CropLand
Australia_NZ,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,0,0.5,0,10,0,0,,,,,,5,5AllPastureLand,AEZ18,5CropLand
Former Soviet Union,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,0,0.2,0,10,0,0,,,,,,6,6AllPastureLand,AEZ1,6CropLand
Former Soviet Union,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,0,0.35,0,10,0,0,,,,,,6,6AllPastureLand,AEZ2,6CropLand
Former Soviet Union,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,0,0.35,0,10,0,0,,,,,,6,6AllPastureLand,AEZ3,6CropLand
Former Soviet Union,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,0,0.35,0,10,0,0,,,,,,6,6AllPastureLand,AEZ4,6CropLand
Former Soviet Union,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,0,0.425,0,10,0,0,,,,,,6,6AllPastureLand,AEZ5,6CropLand
Former Soviet Union,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,0,0.5,0,10,0,0,,,,,,6,6AllPastureLand,AEZ6,6CropLand
Former Soviet Union,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,6.429643701,0.3,6.429643701,10,0,0,,,,,,6,6AllPastureLand,AEZ7,6CropLand
Former Soviet Union,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.431668631,0.35,7.431668631,10,0,0,,,,,,6,6AllPastureLand,AEZ8,6CropLand
Former Soviet Union,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,7.795776067,0.35,7.795776067,10,0,0,,,,,,6,6AllPastureLand,AEZ9,6CropLand
Former Soviet Union,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,7.565821037,0.35,7.565821037,10,0,0,,,,,,6,6AllPastureLand,AEZ10,6CropLand
Former Soviet Union,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,7.125,0.425,7.125,10,0,0,,,,,,6,6AllPastureLand,AEZ11,6CropLand
Former Soviet Union,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,0,0.5,0,10,0,0,,,,,,6,6AllPastureLand,AEZ12,6CropLand
Former Soviet Union,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,8.18332256,0.3,8.18332256,10,0,0,,,,,,6,6AllPastureLand,AEZ13,6CropLand
Former Soviet Union,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,8.333584024,0.35,8.333584024,10,0,0,,,,,,6,6AllPastureLand,AEZ14,6CropLand
Former Soviet Union,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,8.105521398,0.35,8.105521398,10,0,0,,,,,,6,6AllPastureLand,AEZ15,6CropLand
Former Soviet Union,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,10.0605451,0.35,10.0605451,10,0,0,,,,,,6,6AllPastureLand,AEZ16,6CropLand
Former Soviet Union,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,0,0.425,0,10,0,0,,,,,,6,6AllPastureLand,AEZ17,6CropLand
Former Soviet Union,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,0,0.5,0,10,0,0,,,,,,6,6AllPastureLand,AEZ18,6CropLand
China,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,0,0.2,0,10,0,0,,,,,,7,7AllPastureLand,AEZ1,7CropLand
China,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,0,0.35,0,10,0,0,,,,,,7,7AllPastureLand,AEZ2,7CropLand
China,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,0,0.35,0,10,0,0,,,,,,7,7AllPastureLand,AEZ3,7CropLand
China,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,7.125,0.35,7.125,10,0,0,,,,,,7,7AllPastureLand,AEZ4,7CropLand
China,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,7.130102935,0.425,7.130102935,10,0,0,,,,,,7,7AllPastureLand,AEZ5,7CropLand
China,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,7.133931737,0.5,7.133931737,10,0,0,,,,,,7,7AllPastureLand,AEZ6,7CropLand
China,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,6.386850506,0.3,6.386850506,10,0,0,,,,,,7,7AllPastureLand,AEZ7,7CropLand
China,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.427726535,0.35,7.427726535,10,0,0,,,,,,7,7AllPastureLand,AEZ8,7CropLand
China,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,7.76774725,0.35,7.76774725,10,0,0,,,,,,7,7AllPastureLand,AEZ9,7CropLand
China,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,9.090354286,0.35,9.090354286,10,0,0,,,,,,7,7AllPastureLand,AEZ10,7CropLand
China,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,9.43006019,0.425,9.43006019,10,0,0,,,,,,7,7AllPastureLand,AEZ11,7CropLand
China,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,7.545240374,0.5,7.545240374,10,0,0,,,,,,7,7AllPastureLand,AEZ12,7CropLand
China,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,8.222915405,0.3,8.222915405,10,0,0,,,,,,7,7AllPastureLand,AEZ13,7CropLand
China,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,9.143543915,0.35,9.143543915,10,0,0,,,,,,7,7AllPastureLand,AEZ14,7CropLand
China,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,9.44304043,0.35,9.44304043,10,0,0,,,,,,7,7AllPastureLand,AEZ15,7CropLand
China,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,11.59287018,0.35,11.59287018,10,0,0,,,,,,7,7AllPastureLand,AEZ16,7CropLand
China,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,12.75,0.425,12.75,10,0,0,,,,,,7,7AllPastureLand,AEZ17,7CropLand
China,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,0,0.5,0,10,0,0,,,,,,7,7AllPastureLand,AEZ18,7CropLand
Middle East,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,4.674959901,0.2,4.674959901,10,0,0,,,,,,8,8AllPastureLand,AEZ1,8CropLand
Middle East,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,7.125,0.35,7.125,10,0,0,,,,,,8,8AllPastureLand,AEZ2,8CropLand
Middle East,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,7.125,0.35,7.125,10,0,0,,,,,,8,8AllPastureLand,AEZ3,8CropLand
Middle East,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,0,0.35,0,10,0,0,,,,,,8,8AllPastureLand,AEZ4,8CropLand
Middle East,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,0,0.425,0,10,0,0,,,,,,8,8AllPastureLand,AEZ5,8CropLand
Middle East,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,0,0.5,0,10,0,0,,,,,,8,8AllPastureLand,AEZ6,8CropLand
Middle East,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,6.633488654,0.3,6.633488654,10,0,0,,,,,,8,8AllPastureLand,AEZ7,8CropLand
Middle East,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.411130728,0.35,7.411130728,10,0,0,,,,,,8,8AllPastureLand,AEZ8,8CropLand
Middle East,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,7.357556323,0.35,7.357556323,10,0,0,,,,,,8,8AllPastureLand,AEZ9,8CropLand
Middle East,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,7.53518558,0.35,7.53518558,10,0,0,,,,,,8,8AllPastureLand,AEZ10,8CropLand
Middle East,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,0,0.425,0,10,0,0,,,,,,8,8AllPastureLand,AEZ11,8CropLand
Middle East,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,0,0.5,0,10,0,0,,,,,,8,8AllPastureLand,AEZ12,8CropLand
Middle East,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,0,0.3,0,10,0,0,,,,,,8,8AllPastureLand,AEZ13,8CropLand
Middle East,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,0,0.35,0,10,0,0,,,,,,8,8AllPastureLand,AEZ14,8CropLand
Middle East,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,0,0.35,0,10,0,0,,,,,,8,8AllPastureLand,AEZ15,8CropLand
Middle East,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,0,0.35,0,10,0,0,,,,,,8,8AllPastureLand,AEZ16,8CropLand
Middle East,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,0,0.425,0,10,0,0,,,,,,8,8AllPastureLand,AEZ17,8CropLand
Middle East,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,0,0.5,0,10,0,0,,,,,,8,8AllPastureLand,AEZ18,8CropLand
Africa,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,5.304759599,0.2,5.304759599,10,0,0,,,,,,9,9AllPastureLand,AEZ1,9CropLand
Africa,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,6.706130113,0.35,6.706130113,10,0,0,,,,,,9,9AllPastureLand,AEZ2,9CropLand
Africa,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,7.116770248,0.35,7.116770248,10,0,0,,,,,,9,9AllPastureLand,AEZ3,9CropLand
Africa,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,7.142061831,0.35,7.142061831,10,0,0,,,,,,9,9AllPastureLand,AEZ4,9CropLand
Africa,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,7.14965247,0.425,7.14965247,10,0,0,,,,,,9,9AllPastureLand,AEZ5,9CropLand
Africa,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,7.165751846,0.5,7.165751846,10,0,0,,,,,,9,9AllPastureLand,AEZ6,9CropLand
Africa,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,6.659840477,0.3,6.659840477,10,0,0,,,,,,9,9AllPastureLand,AEZ7,9CropLand
Africa,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.266428021,0.35,7.266428021,10,0,0,,,,,,9,9AllPastureLand,AEZ8,9CropLand
Africa,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,7.258678187,0.35,7.258678187,10,0,0,,,,,,9,9AllPastureLand,AEZ9,9CropLand
Africa,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,7.578520395,0.35,7.578520395,10,0,0,,,,,,9,9AllPastureLand,AEZ10,9CropLand
Africa,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,7.860643668,0.425,7.860643668,10,0,0,,,,,,9,9AllPastureLand,AEZ11,9CropLand
Africa,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,8.027163445,0.5,8.027163445,10,0,0,,,,,,9,9AllPastureLand,AEZ12,9CropLand
Africa,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,0,0.3,0,10,0,0,,,,,,9,9AllPastureLand,AEZ13,9CropLand
Africa,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,0,0.35,0,10,0,0,,,,,,9,9AllPastureLand,AEZ14,9CropLand
Africa,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,0,0.35,0,10,0,0,,,,,,9,9AllPastureLand,AEZ15,9CropLand
Africa,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,0,0.35,0,10,0,0,,,,,,9,9AllPastureLand,AEZ16,9CropLand
Africa,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,0,0.425,0,10,0,0,,,,,,9,9AllPastureLand,AEZ17,9CropLand
Africa,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,0,0.5,0,10,0,0,,,,,,9,9AllPastureLand,AEZ18,9CropLand
Latin America,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,4.64035639,0.2,4.64035639,10,0,0,,,,,,10,10AllPastureLand,AEZ1,10CropLand
Latin America,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,6.695032659,0.35,6.695032659,10,0,0,,,,,,10,10AllPastureLand,AEZ2,10CropLand
Latin America,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,7.047770594,0.35,7.047770594,10,0,0,,,,,,10,10AllPastureLand,AEZ3,10CropLand
Latin America,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,7.160273848,0.35,7.160273848,10,0,0,,,,,,10,10AllPastureLand,AEZ4,10CropLand
Latin America,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,7.29198947,0.425,7.29198947,10,0,0,,,,,,10,10AllPastureLand,AEZ5,10CropLand
Latin America,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,7.964631302,0.5,7.964631302,10,0,0,,,,,,10,10AllPastureLand,AEZ6,10CropLand
Latin America,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,6.378412934,0.3,6.378412934,10,0,0,,,,,,10,10AllPastureLand,AEZ7,10CropLand
Latin America,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.484369071,0.35,7.484369071,10,0,0,,,,,,10,10AllPastureLand,AEZ8,10CropLand
Latin America,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,8.45498093,0.35,8.45498093,10,0,0,,,,,,10,10AllPastureLand,AEZ9,10CropLand
Latin America,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,8.956375762,0.35,8.956375762,10,0,0,,,,,,10,10AllPastureLand,AEZ10,10CropLand
Latin America,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,9.655216039,0.425,9.655216039,10,0,0,,,,,,10,10AllPastureLand,AEZ11,10CropLand
Latin America,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,10.49164811,0.5,10.49164811,10,0,0,,,,,,10,10AllPastureLand,AEZ12,10CropLand
Latin America,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,8.25,0.3,8.25,10,0,0,,,,,,10,10AllPastureLand,AEZ13,10CropLand
Latin America,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,9.364194923,0.35,9.364194923,10,0,0,,,,,,10,10AllPastureLand,AEZ14,10CropLand
Latin America,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,10.40642064,0.35,10.40642064,10,0,0,,,,,,10,10AllPastureLand,AEZ15,10CropLand
Latin America,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,11.57591218,0.35,11.57591218,10,0,0,,,,,,10,10AllPastureLand,AEZ16,10CropLand
Latin America,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,12.75,0.425,12.75,10,0,0,,,,,,10,10AllPastureLand,AEZ17,10CropLand
Latin America,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,13.875,0.5,13.875,10,0,0,,,,,,10,10AllPastureLand,AEZ18,10CropLand
Southeast Asia,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,0,0.2,0,10,0,0,,,,,,11,11AllPastureLand,AEZ1,11CropLand
Southeast Asia,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,0,0.35,0,10,0,0,,,,,,11,11AllPastureLand,AEZ2,11CropLand
Southeast Asia,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,7.125,0.35,7.125,10,0,0,,,,,,11,11AllPastureLand,AEZ3,11CropLand
Southeast Asia,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,7.148041573,0.35,7.148041573,10,0,0,,,,,,11,11AllPastureLand,AEZ4,11CropLand
Southeast Asia,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,7.141606344,0.425,7.141606344,10,0,0,,,,,,11,11AllPastureLand,AEZ5,11CropLand
Southeast Asia,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,8.347433231,0.5,8.347433231,10,0,0,,,,,,11,11AllPastureLand,AEZ6,11CropLand
Southeast Asia,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,6.487262054,0.3,6.487262054,10,0,0,,,,,,11,11AllPastureLand,AEZ7,11CropLand
Southeast Asia,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.403216053,0.35,7.403216053,10,0,0,,,,,,11,11AllPastureLand,AEZ8,11CropLand
Southeast Asia,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,8.516766276,0.35,8.516766276,10,0,0,,,,,,11,11AllPastureLand,AEZ9,11CropLand
Southeast Asia,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,7.355866533,0.35,7.355866533,10,0,0,,,,,,11,11AllPastureLand,AEZ10,11CropLand
Southeast Asia,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,8.247375974,0.425,8.247375974,10,0,0,,,,,,11,11AllPastureLand,AEZ11,11CropLand
Southeast Asia,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,8.80568491,0.5,8.80568491,10,0,0,,,,,,11,11AllPastureLand,AEZ12,11CropLand
Southeast Asia,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,8.244015785,0.3,8.244015785,10,0,0,,,,,,11,11AllPastureLand,AEZ13,11CropLand
Southeast Asia,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,9.341775047,0.35,9.341775047,10,0,0,,,,,,11,11AllPastureLand,AEZ14,11CropLand
Southeast Asia,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.35,10.5,0.35,10.5,10,0,0,,,,,,11,11AllPastureLand,AEZ15,11CropLand
Southeast Asia,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.35,11.625,0.35,11.625,10,0,0,,,,,,11,11AllPastureLand,AEZ16,11CropLand
Southeast Asia,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0.425,0,0.425,0,10,0,0,,,,,,11,11AllPastureLand,AEZ17,11CropLand
Southeast Asia,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0.5,0,0.5,0,10,0,0,,,,,,11,11AllPastureLand,AEZ18,11CropLand
Eastern Europe,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0.2,0,0.2,0,10,0,0,,,,,,12,12AllPastureLand,AEZ1,12CropLand
Eastern Europe,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0.35,0,0.35,0,10,0,0,,,,,,12,12AllPastureLand,AEZ2,12CropLand
Eastern Europe,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0.35,0,0.35,0,10,0,0,,,,,,12,12AllPastureLand,AEZ3,12CropLand
Eastern Europe,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0.35,0,0.35,0,10,0,0,,,,,,12,12AllPastureLand,AEZ4,12CropLand
Eastern Europe,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.425,0,0.425,0,10,0,0,,,,,,12,12AllPastureLand,AEZ5,12CropLand
Eastern Europe,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.5,0,0.5,0,10,0,0,,,,,,12,12AllPastureLand,AEZ6,12CropLand
Eastern Europe,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0.3,0,0.3,0,10,0,0,,,,,,12,12AllPastureLand,AEZ7,12CropLand
Eastern Europe,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.35,7.336135393,0.35,7.336135393,10,0,0,,,,,,12,12AllPastureLand,AEZ8,12CropLand
Eastern Europe,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0.35,7.434871906,0.35,7.434871906,10,0,0,,,,,,12,12AllPastureLand,AEZ9,12CropLand
Eastern Europe,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.35,7.133730938,0.35,7.133730938,10,0,0,,,,,,12,12AllPastureLand,AEZ10,12CropLand
Eastern Europe,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.425,7.125,0.425,7.125,10,0,0,,,,,,12,12AllPastureLand,AEZ11,12CropLand
Eastern Europe,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.5,7.125,0.5,7.125,10,0,0,,,,,,12,12AllPastureLand,AEZ12,12CropLand
Eastern Europe,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0.3,0,0.3,0,10,0,0,,,,,,12,12AllPastureLand,AEZ13,12CropLand
Eastern Europe,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0.35,0,0.35,0,10,0,0,,,,,,12,12AllPastureLand,AEZ14,12CropLand
