INPUT_TABLE
Variable ID
LN3_MgdCarbon

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandLeaf3,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age,min.veg.carbon.density,min.soil.carbon.density,GCAM_commodity,AEZ,Cdensity_LT,HarvestIndex,WaterContent,Root_Shoot,Yield
Africa,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,RiceAEZ01,0.745,3,0.745,3,1,0,0,Rice,AEZ01,Cropland,0.39999999999998,0.0899999999999956,0.459999999999977,0.996565663729122
Latin America,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,RiceAEZ01,0.54,3,0.54,3,1,0,0,Rice,AEZ01,Cropland,0.399999999999985,0.0899999999999966,0.459999999999982,0.722139459042334
Southeast Asia,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,RiceAEZ01,0.347,3,0.347,3,1,0,0,Rice,AEZ01,Cropland,0.399999999999998,0.0899999999999995,0.459999999999998,0.464083361341239
Eastern Europe,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,RiceAEZ01,0,3,0,3,1,0,0,Rice,AEZ01,Cropland,0.399999999992911,0.089999999998405,0.459999999991848,0
Korea,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,RiceAEZ01,0,3,0,3,1,0,0,Rice,AEZ01,Cropland,0.399999999999938,0.089999999999986,0.459999999999929,0
India,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,RiceAEZ01,0.361,3,0.361,3,1,0,0,Rice,AEZ01,Cropland,0.399999999999997,0.0899999999999993,0.459999999999997,0.483132214346629
USA,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.5011284538676,0.799984514719933,0.0728958914837863,0
Canada,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.499999999999887,0.79999999999982,0.0699999999999842,0
Western Europe,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.500312755387474,0.79999586413485,0.0701844018998382,0
Japan,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.516205439402374,0.799999999999804,0.0959695845514837,0
Australia_NZ,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.501528562769943,0.798655014855389,0.0729267068029292,0
Former Soviet Union,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.500018497762976,0.799999999999989,0.0700033632296322,0
China,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.50951987102478,0.7596914580027,0.118972306567346,0
Middle East,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0.269,3,0.269,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.500227420287806,0.799999999999904,0.0702894960990345,2.79291725040604
Africa,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0.67,3,0.67,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.452689570650861,0.410699005194662,0.143086189681887,2.00070752764984
Latin America,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0.485,3,0.485,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.429716702903775,0.359349108493353,0.127789811206524,1.28286733823113
Southeast Asia,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0.707,3,0.707,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.429359864099861,0.3219638447572,0.134443808914239,1.75510842406553
Eastern Europe,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.499999999999973,0.799999999999958,0.0699999999999963,0
Korea,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0,3,0,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.50720275744577,0.79999999999932,0.0892073531897935,0
India,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,Root_TuberAEZ01,0.845,3,0.845,3,1,0,0,Root_Tuber,AEZ01,Cropland,0.477019601975948,0.664959445790647,0.0884712222047056,4.91182093786205
USA,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0.547704435685328,0.776147782157317,0.306912970262212,0
Canada,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0.399999999999342,0.849999999998602,0.429999999999293,0
Western Europe,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0.400599485561324,0.84970025721933,0.429500428698891,0
Japan,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0.467257617728446,0.816371191135583,0.373951985226154,0
Australia_NZ,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0.979,3,0.979,3,1,0,0,SugarCrop,AEZ01,Cropland,0.699999999999982,0.699999999999982,0.179999999999995,8.60735170131777
Former Soviet Union,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0.399999999999991,0.84999999999998,0.42999999999999,0
China,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0.678608667876704,0.710695666061639,0.19782611010274,0
Middle East,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0.657,3,0.657,3,1,0,0,SugarCrop,AEZ01,Cropland,0.542932195996407,0.778533902001706,0.310889836669595,5.45711676097939
Africa,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,1.366,3,1.366,3,1,0,0,SugarCrop,AEZ01,Cropland,0.679638656476859,0.71018067176156,0.196967786269277,11.8980040171842
Latin America,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0.834,3,0.834,3,1,0,0,SugarCrop,AEZ01,Cropland,0.69876909240739,0.700615453796303,0.181025756327174,7.32490656152768
Southeast Asia,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0.636,3,0.636,3,1,0,0,SugarCrop,AEZ01,Cropland,0.699792241266045,0.700103879366971,0.180173132278291,5.58691048069746
Eastern Europe,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0.399999999999985,0.849999999999968,0.429999999999984,0
Korea,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,0,3,0,3,1,0,0,SugarCrop,AEZ01,Cropland,0,0,0,0
India,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,SugarCropAEZ01,1.186,3,1.186,3,1,0,0,SugarCrop,AEZ01,Cropland,0.699999999999997,0.699999999999997,0.179999999999999,10.4269408449836
USA,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999993,0.109999999999998,0.199999999999997,0
Canada,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0
Western Europe,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999997,0.109999999999999,0.199999999999998,0
Japan,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999554,0.109999999999874,0.199999999999771,0
Australia_NZ,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0.076,3,0.076,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0.123630533910755
Former Soviet Union,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0
China,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0
Middle East,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0.301,3,0.301,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999984,0.109999999999996,0.199999999999992,0.487758833794801
Africa,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0.508,3,0.508,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999981,0.109999999999995,0.19999999999999,0.824422313035552
Latin America,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0.347,3,0.347,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999984,0.109999999999995,0.199999999999992,0.563144759207175
Southeast Asia,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0.174,3,0.174,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999986,0.109999999999996,0.199999999999993,0.281924457940921
Eastern Europe,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999989,0.109999999999997,0.199999999999994,0
Korea,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0,3,0,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999949206,0.109999999985673,0.199999999973952,0
India,root,AgroForestLandAEZ01,AgroForest_NonPastureAEZ01,CropLandAEZ01,WheatAEZ01,0.346,3,0.346,3,1,0,0,Wheat,AEZ01,Cropland,0.389999999999994,0.109999999999998,0.199999999999997,0.561641906493581
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999998,0.13,0.179999999999999,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999943,0.129999999999986,0.179999999999981,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999988,0.129999999999997,0.179999999999996,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999996466667,0.129999999133333,0.1799999988,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0.184,4,0.184,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999159,0.129999999999794,0.179999999999714,0.421812529342848
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999962,0.129999999999991,0.179999999999987,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999996,0.129999999999999,0.179999999999999,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0.266,4,0.266,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999811,0.129999999999954,0.179999999999936,0.611156282627393
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0.065,4,0.065,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999989,0.129999999999997,0.179999999999996,0.148434407943115
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0.097,4,0.097,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999994,0.129999999999999,0.179999999999998,0.223309192734062
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999982,0.129999999999996,0.179999999999994,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999985,0.129999999999996,0.179999999999995,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0,4,0,4,1,0,0,Corn,AEZ02,Cropland,0.529999999992786,0.129999999998231,0.17999999999755,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,CornAEZ02,0.126,4,0.126,4,1,0,0,Corn,AEZ02,Cropland,0.529999999999964,0.129999999999991,0.179999999999988,0.288019399106022
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0.159,4,0.159,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0.360402057210124
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0.038,4,0.038,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0.0856284172247117
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0.053,4,0.053,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0.119270782796369
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0,4,0,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FiberCropAEZ02,0.085,4,0.085,4,1,0,0,FiberCrop,AEZ02,Cropland,0.55,0.08,0.17,0.192631099446043
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0.426,4,0.426,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,1.19217216998675
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0.937,4,0.937,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,2.62117951505531
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0.298,4,0.298,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0.832413347491555
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0.289,4,0.289,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0.80669203362103
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0,4,0,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderGrassAEZ02,0.703,4,0.703,4,1,0,0,FodderGrass,AEZ02,Cropland,1,0.15,0.87,1.96485714720411
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0.168,4,0.168,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,2.43576392018852
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0.092,4,0.092,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,1.32831637894309
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0.262,4,0.262,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,3.80188968343594
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0.333,4,0.333,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,4.82662480339221
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,0,4,0,4,1,0,0,FodderHerb,AEZ02,Cropland,1,0.74,0.18,0
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.704543426654155,0.7719088009117,0.148441552909107,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.48472073235306,0.376548973523003,0.118683667564618,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.708929123847258,0.764344317165583,0.148717300986396,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.804136515787326,0.609102780528723,0.150689707618318,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0.021,4,0.021,4,1,0,0,MiscCrop,AEZ02,Cropland,0.68922365128649,0.698520086764287,0.147816964905835,0.181731289230242
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.720099523593688,0.675521625420575,0.145920531001912,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.828454760323202,0.537066636008314,0.15564063994086,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0.091,4,0.091,4,1,0,0,MiscCrop,AEZ02,Cropland,0.745258506091676,0.750920340302536,0.150343994389745,1.05733640982136
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0.028,4,0.028,4,1,0,0,MiscCrop,AEZ02,Cropland,0.644178881839044,0.6333612830172,0.21683677129257,0.177718384689832
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0.083,4,0.083,4,1,0,0,MiscCrop,AEZ02,Cropland,0.681852337798772,0.695141364206882,0.209659428101986,0.682819913788992
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.68200590712892,0.561411122087332,0.204267048312597,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.749493233606391,0.716161416167822,0.151005452707824,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0,4,0,4,1,0,0,MiscCrop,AEZ02,Cropland,0.843359938573285,0.554757724211886,0.151424969657939,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,0.116,4,0.116,4,1,0,0,MiscCrop,AEZ02,Cropland,0.672096874351444,0.578157119172471,0.186556244961827,0.692450345612895
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,0,4,0,4,1,0,0,OilCrop,AEZ02,Cropland,0.414948655536913,0.0806894026530379,0.146166806433753,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,0,4,0,4,1,0,0,OilCrop,AEZ02,Cropland,0.324536436516333,0.0296717086099454,0.14944615182701,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,0,4,0,4,1,0,0,OilCrop,AEZ02,Cropland,0.459795200636211,0.298884163127276,0.139362202488612,0
