ALL,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Corn,CornAEZ13,CornAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Corn,CornAEZ14,CornAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Corn,CornAEZ15,CornAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Corn,CornAEZ16,CornAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Corn,CornAEZ17,CornAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Corn,CornAEZ18,CornAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ1,FiberCropAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ2,FiberCropAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ3,FiberCropAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ4,FiberCropAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ5,FiberCropAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ6,FiberCropAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ7,FiberCropAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ8,FiberCropAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ9,FiberCropAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ13,FiberCropAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ14,FiberCropAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ17,FiberCropAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FiberCrop,FiberCropAEZ18,FiberCropAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ1,FodderGrassAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ2,FodderGrassAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ3,FodderGrassAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ4,FodderGrassAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ5,FodderGrassAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ6,FodderGrassAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ7,FodderGrassAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ8,FodderGrassAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ9,FodderGrassAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ13,FodderGrassAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ14,FodderGrassAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ17,FodderGrassAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderGrass,FodderGrassAEZ18,FodderGrassAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ1,FodderHerbAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ2,FodderHerbAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ3,FodderHerbAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ4,FodderHerbAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ5,FodderHerbAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ6,FodderHerbAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ7,FodderHerbAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ8,FodderHerbAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ9,FodderHerbAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ13,FodderHerbAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ14,FodderHerbAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ17,FodderHerbAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,FodderHerb,FodderHerbAEZ18,FodderHerbAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ1,MiscCropAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ2,MiscCropAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ3,MiscCropAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ4,MiscCropAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ5,MiscCropAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ6,MiscCropAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ7,MiscCropAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ8,MiscCropAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ9,MiscCropAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ13,MiscCropAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ14,MiscCropAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ17,MiscCropAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,MiscCrop,MiscCropAEZ18,MiscCropAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ1,OilCropAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ2,OilCropAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ3,OilCropAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ4,OilCropAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ5,OilCropAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ6,OilCropAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ7,OilCropAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ8,OilCropAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ9,OilCropAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ10,OilCropAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ13,OilCropAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ14,OilCropAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ15,OilCropAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ16,OilCropAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ17,OilCropAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OilCrop,OilCropAEZ18,OilCropAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ1,OtherGrainAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ2,OtherGrainAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ3,OtherGrainAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ4,OtherGrainAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ5,OtherGrainAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ6,OtherGrainAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ7,OtherGrainAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ8,OtherGrainAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ9,OtherGrainAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ13,OtherGrainAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ14,OtherGrainAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ17,OtherGrainAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,OtherGrain,OtherGrainAEZ18,OtherGrainAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ1,PalmFruitAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ2,PalmFruitAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ3,PalmFruitAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ4,PalmFruitAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ5,PalmFruitAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ6,PalmFruitAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ7,PalmFruitAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ8,PalmFruitAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ9,PalmFruitAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ13,PalmFruitAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ14,PalmFruitAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ17,PalmFruitAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,PalmFruit,PalmFruitAEZ18,PalmFruitAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ1,RiceAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ2,RiceAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ3,RiceAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ4,RiceAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ5,RiceAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ6,RiceAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ7,RiceAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ8,RiceAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ9,RiceAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ10,RiceAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ12,RiceAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ13,RiceAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ14,RiceAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ15,RiceAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ16,RiceAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ17,RiceAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Rice,RiceAEZ18,RiceAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ1,Root_TuberAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ2,Root_TuberAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ3,Root_TuberAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ4,Root_TuberAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ5,Root_TuberAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ6,Root_TuberAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ7,Root_TuberAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ8,Root_TuberAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ9,Root_TuberAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ13,Root_TuberAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ14,Root_TuberAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ17,Root_TuberAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Root_Tuber,Root_TuberAEZ18,Root_TuberAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ1,SugarCropAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ2,SugarCropAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ3,SugarCropAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ4,SugarCropAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ5,SugarCropAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ6,SugarCropAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ7,SugarCropAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ8,SugarCropAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ9,SugarCropAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ13,SugarCropAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ14,SugarCropAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ17,SugarCropAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,SugarCrop,SugarCropAEZ18,SugarCropAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ1,WheatAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ2,WheatAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ3,WheatAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ4,WheatAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ5,WheatAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ6,WheatAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ7,WheatAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ8,WheatAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ9,WheatAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ10,WheatAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ12,WheatAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ13,WheatAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ14,WheatAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ15,WheatAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ16,WheatAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ17,WheatAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
ALL,Wheat,WheatAEZ18,WheatAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Production by technology,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,
7010,,,,CalDataOutput,,subsector,,technology,,,,,,,,,,,
,,,,calOutputValue,,share-weight,,share-weight,,harvests-per-year,,,,,,,,,
region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,1990,2005,1990,2005,1990,2005,1990,2005,,,,regionID,lookup1,lookup2,,
USA,Corn,CornAEZ1,CornAEZ1,0,0,0,0,0,0,1,1,,,,1,1Corn,AEZ1,,
USA,Corn,CornAEZ2,CornAEZ2,0,0,0,0,0,0,1,1,,,,1,1Corn,AEZ2,,
USA,Corn,CornAEZ3,CornAEZ3,0,0,0,0,0,0,1,1,,,,1,1Corn,AEZ3,,
USA,Corn,CornAEZ4,CornAEZ4,0,0,0,0,0,0,1,1,,,,1,1Corn,AEZ4,,
USA,Corn,CornAEZ5,CornAEZ5,0,0,0,0,0,0,1,1,,,,1,1Corn,AEZ5,,
USA,Corn,CornAEZ6,CornAEZ6,0,0,0,0,0,0,1,1,,,,1,1Corn,AEZ6,,
USA,Corn,CornAEZ7,CornAEZ7,14.68917318,22.1773552,1,1,1,1,1.203231337,1,,,,1,1Corn,AEZ7,,
USA,Corn,CornAEZ8,CornAEZ8,13.49002244,20.36690667,1,1,1,1,1.228545342,1,,,,1,1Corn,AEZ8,,
USA,Corn,CornAEZ9,CornAEZ9,19.44753756,29.36141762,1,1,1,1,1.293057358,1.000744806,,,,1,1Corn,AEZ9,,
USA,Corn,CornAEZ10,CornAEZ10,95.33900365,143.9405011,1,1,1,1,1,1,,,,1,1Corn,AEZ10,,
USA,Corn,CornAEZ11,CornAEZ11,44.25799589,66.81964215,1,1,1,1,1,1,,,,1,1Corn,AEZ11,,
USA,Corn,CornAEZ12,CornAEZ12,5.983844219,9.034261975,1,1,1,1,1,1,,,,1,1Corn,AEZ12,,
