INPUT_TABLE
Variable ID
ghgCoef_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,uncontrolled.emiss.coef
India,Wheat,WheatAEZ16,WheatAEZ16,1990,NMVOC_AGR,0
India,Corn,CornAEZ16,CornAEZ16,1990,NH3_AGR,0.003205655
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NH3_AGR,0.003205655
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NH3_AGR,2.78909e-05
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NH3_AGR,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NH3_AGR,0.003205655
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NH3_AGR,0.003205655
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NH3_AGR,0.003205655
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NH3_AGR,0.003205655
India,Rice,RiceAEZ16,RiceAEZ16,1990,NH3_AGR,0.004563488
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NH3_AGR,0.003205655
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NH3_AGR,0.003205655
India,Wheat,WheatAEZ16,WheatAEZ16,1990,NH3_AGR,0.003205655
India,Corn,CornAEZ16,CornAEZ16,1990,CH4_AWB,4.61509e-05
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,CH4_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,CH4_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,CH4_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,CH4_AWB,9.60416e-06
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,CH4_AWB,0.000102114
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,CH4_AWB,7.49213e-05
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,CH4_AWB,7.13915e-06
India,Rice,RiceAEZ16,RiceAEZ16,1990,CH4_AWB,7.21847e-05
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,CH4_AWB,2.21748e-05
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,CH4_AWB,2.15617e-05
India,Wheat,WheatAEZ16,WheatAEZ16,1990,CH4_AWB,0.000108277
India,Corn,CornAEZ16,CornAEZ16,1990,N2O_AWB,1.12565e-06
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,N2O_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,N2O_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,N2O_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,N2O_AWB,2.34252e-07
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,N2O_AWB,2.49062e-06
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,N2O_AWB,1.82738e-06
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,N2O_AWB,1.74129e-07
India,Rice,RiceAEZ16,RiceAEZ16,1990,N2O_AWB,1.76063e-06
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,N2O_AWB,5.4086e-07
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,N2O_AWB,5.25904e-07
India,Wheat,WheatAEZ16,WheatAEZ16,1990,N2O_AWB,2.64095e-06
India,Corn,CornAEZ16,CornAEZ16,1990,NOx_AWB,4.12901e-05
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NOx_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NOx_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NOx_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NOx_AWB,8.59261e-06
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NOx_AWB,9.13587e-05
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NOx_AWB,6.70303e-05
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NOx_AWB,6.38722e-06
India,Rice,RiceAEZ16,RiceAEZ16,1990,NOx_AWB,6.45819e-05
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NOx_AWB,1.98393e-05
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NOx_AWB,1.92907e-05
India,Wheat,WheatAEZ16,WheatAEZ16,1990,NOx_AWB,9.68729e-05
India,Corn,CornAEZ16,CornAEZ16,1990,CO_AWB,0.000899371
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,CO_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,CO_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,CO_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,CO_AWB,0.000187162
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,CO_AWB,0.001989955
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,CO_AWB,0.001460038
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,CO_AWB,0.000139125
India,Rice,RiceAEZ16,RiceAEZ16,1990,CO_AWB,0.001406709
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,CO_AWB,0.000432135
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,CO_AWB,0.000420186
India,Wheat,WheatAEZ16,WheatAEZ16,1990,CO_AWB,0.002110064
India,Corn,CornAEZ16,CornAEZ16,1990,NMVOC_AWB,0.000108087
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NMVOC_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NMVOC_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NMVOC_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NMVOC_AWB,2.24933e-05
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NMVOC_AWB,0.000239154
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NMVOC_AWB,0.000175469
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NMVOC_AWB,1.67202e-05
India,Rice,RiceAEZ16,RiceAEZ16,1990,NMVOC_AWB,0.000169059
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NMVOC_AWB,5.19344e-05
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NMVOC_AWB,5.04983e-05
India,Wheat,WheatAEZ16,WheatAEZ16,1990,NMVOC_AWB,0.000253589
India,Corn,CornAEZ16,CornAEZ16,1990,NH3_AWB,0.000177728
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NH3_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NH3_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NH3_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NH3_AWB,3.69857e-05
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NH3_AWB,0.000393241
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NH3_AWB,0.000288523
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NH3_AWB,2.74929e-05
India,Rice,RiceAEZ16,RiceAEZ16,1990,NH3_AWB,0.000277984
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NH3_AWB,8.53956e-05
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NH3_AWB,8.30342e-05
India,Wheat,WheatAEZ16,WheatAEZ16,1990,NH3_AWB,0.000416976
India,Corn,CornAEZ16,CornAEZ16,1990,BC_AWB,6.74531e-06
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,BC_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,BC_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,BC_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,BC_AWB,1.40372e-06
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,BC_AWB,1.49247e-05
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,BC_AWB,1.09503e-05
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,BC_AWB,1.04344e-06
India,Rice,RiceAEZ16,RiceAEZ16,1990,BC_AWB,1.05504e-05
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,BC_AWB,3.24103e-06
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,BC_AWB,3.15141e-06
India,Wheat,WheatAEZ16,WheatAEZ16,1990,BC_AWB,1.58255e-05
India,Corn,CornAEZ16,CornAEZ16,1990,OC_AWB,3.229e-05
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,OC_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,OC_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,OC_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,OC_AWB,6.71967e-06
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,OC_AWB,7.14451e-05
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,OC_AWB,5.24196e-05
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,OC_AWB,4.99499e-06
India,Rice,RiceAEZ16,RiceAEZ16,1990,OC_AWB,5.05049e-05
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,OC_AWB,1.55149e-05
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,OC_AWB,1.50859e-05
India,Wheat,WheatAEZ16,WheatAEZ16,1990,OC_AWB,7.57574e-05
India,Corn,CornAEZ16,CornAEZ16,1990,SO2_2_AWB,9.50697e-06
India,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,SO2_2_AWB,0
India,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,SO2_2_AWB,0
India,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,SO2_2_AWB,0
India,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,SO2_2_AWB,1.97843e-06
India,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,SO2_2_AWB,2.10352e-05
India,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,SO2_2_AWB,1.54336e-05
India,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,SO2_2_AWB,1.47065e-06
India,Rice,RiceAEZ16,RiceAEZ16,1990,SO2_2_AWB,1.48699e-05
India,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,SO2_2_AWB,4.56796e-06
India,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,SO2_2_AWB,4.44165e-06
India,Wheat,WheatAEZ16,WheatAEZ16,1990,SO2_2_AWB,2.23048e-05
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,CH4_AGR,0.038440448
Latin America,Corn,CornAEZ16,CornAEZ16,1990,N2O_AGR,0.001385002
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,N2O_AGR,0.001385002
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,N2O_AGR,0.000430245
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,N2O_AGR,0.001385002
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,N2O_AGR,0.001385002
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,N2O_AGR,0.001385002
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,N2O_AGR,0.001385002
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,N2O_AGR,0.001385002
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,N2O_AGR,0.00051837
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,N2O_AGR,0.001385002
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,N2O_AGR,0.000218243
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,N2O_AGR,0.001385002
Latin America,biomass,biomassAEZ16,biomassAEZ16,1990,N2O_AGR,0.008163204
Latin America,Corn,CornAEZ16,CornAEZ16,1990,NOx_AGR,0.000141704
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NOx_AGR,0.000141704
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NOx_AGR,3.41385e-06
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NOx_AGR,0.000141704
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NOx_AGR,0.000141704
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NOx_AGR,0.000141704
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NOx_AGR,0.000141704
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NOx_AGR,0.000141704
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,NOx_AGR,2.97982e-05
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NOx_AGR,0.000141704
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NOx_AGR,0.000141704
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,NOx_AGR,0.000141704
Latin America,Corn,CornAEZ16,CornAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,NMVOC_AGR,4.57773e-10
Latin America,Corn,CornAEZ16,CornAEZ16,1990,NH3_AGR,0.001866521
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NH3_AGR,0.001866521
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NH3_AGR,0.000442138
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NH3_AGR,0.001866521
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NH3_AGR,0.00186652
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NH3_AGR,0.001866521
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NH3_AGR,0.001866521
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NH3_AGR,0.001866521
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,NH3_AGR,0.000312317
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NH3_AGR,0.001866521
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NH3_AGR,0.001866521
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,NH3_AGR,0.001866521
Latin America,Corn,CornAEZ16,CornAEZ16,1990,CH4_AWB,0.000176716
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,CH4_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,CH4_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,CH4_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,CH4_AWB,3.94967e-05
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,CH4_AWB,0.000212848
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,CH4_AWB,0.000253181
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,CH4_AWB,0.000178906
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,CH4_AWB,0.000276402
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,CH4_AWB,0.000203241
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,CH4_AWB,8.21822e-05
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,CH4_AWB,0.000414603
Latin America,Corn,CornAEZ16,CornAEZ16,1990,N2O_AWB,5.39837e-06
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,N2O_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,N2O_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,N2O_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,N2O_AWB,1.20655e-06
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,N2O_AWB,6.50214e-06
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,N2O_AWB,7.73425e-06
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,N2O_AWB,5.46528e-06
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,N2O_AWB,8.4436e-06
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,N2O_AWB,6.20866e-06
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,N2O_AWB,2.51052e-06
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,N2O_AWB,1.26654e-05
Latin America,Corn,CornAEZ16,CornAEZ16,1990,NOx_AWB,0.000197925
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NOx_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NOx_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NOx_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NOx_AWB,4.4237e-05
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NOx_AWB,0.000238394
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NOx_AWB,0.000283568
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NOx_AWB,0.000200379
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,NOx_AWB,0.000309576
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NOx_AWB,0.000227634
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NOx_AWB,9.20456e-05
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,NOx_AWB,0.000464363
Latin America,Corn,CornAEZ16,CornAEZ16,1990,CO_AWB,0.004368018
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,CO_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,CO_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,CO_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,CO_AWB,0.000976267
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,CO_AWB,0.005261118
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,CO_AWB,0.006258064
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,CO_AWB,0.004422159
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,CO_AWB,0.006832028
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,CO_AWB,0.005023652
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,CO_AWB,0.002031356
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,CO_AWB,0.010248041
Latin America,Corn,CornAEZ16,CornAEZ16,1990,NMVOC_AWB,0.000524275
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NMVOC_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NMVOC_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NMVOC_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NMVOC_AWB,0.000117177
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NMVOC_AWB,0.00063147
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NMVOC_AWB,0.000751129
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NMVOC_AWB,0.000530773
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,NMVOC_AWB,0.000820019
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NMVOC_AWB,0.000602968
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NMVOC_AWB,0.000243815
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,NMVOC_AWB,0.001230029
Latin America,Corn,CornAEZ16,CornAEZ16,1990,NH3_AWB,0.000220525
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,NH3_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,NH3_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,NH3_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,NH3_AWB,4.92881e-05
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,NH3_AWB,0.000265614
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,NH3_AWB,0.000315946
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,NH3_AWB,0.000223258
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,NH3_AWB,0.000344924
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,NH3_AWB,0.000253625
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,NH3_AWB,0.000102556
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,NH3_AWB,0.000517385
Latin America,Corn,CornAEZ16,CornAEZ16,1990,BC_AWB,3.2752e-05
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,BC_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,BC_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,BC_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,BC_AWB,7.3202e-06
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,BC_AWB,3.94486e-05
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,BC_AWB,4.69239e-05
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,BC_AWB,3.3158e-05
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,BC_AWB,5.12276e-05
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,BC_AWB,3.76681e-05
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,BC_AWB,1.52314e-05
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,BC_AWB,7.68413e-05
Latin America,Corn,CornAEZ16,CornAEZ16,1990,OC_AWB,0.000156885
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,OC_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,OC_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,OC_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,OC_AWB,3.50642e-05
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,OC_AWB,0.000188962
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,OC_AWB,0.000224769
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,OC_AWB,0.000158829
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,OC_AWB,0.000245384
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,OC_AWB,0.000180433
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,OC_AWB,7.29595e-05
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,OC_AWB,0.000368075
Latin America,Corn,CornAEZ16,CornAEZ16,1990,SO2_3_AWB,4.59277e-05
Latin America,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,SO2_3_AWB,0
Latin America,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,SO2_3_AWB,0
Latin America,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,SO2_3_AWB,0
Latin America,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,SO2_3_AWB,1.0265e-05
Latin America,OilCrop,OilCropAEZ16,OilCropAEZ16,1990,SO2_3_AWB,5.53182e-05
Latin America,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,1990,SO2_3_AWB,6.58006e-05
Latin America,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,1990,SO2_3_AWB,4.64969e-05
Latin America,Rice,RiceAEZ16,RiceAEZ16,1990,SO2_3_AWB,7.18356e-05
Latin America,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,1990,SO2_3_AWB,5.28213e-05
Latin America,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,1990,SO2_3_AWB,2.13587e-05
Latin America,Wheat,WheatAEZ16,WheatAEZ16,1990,SO2_3_AWB,0.000107753
Southeast Asia,Rice,RiceAEZ16,RiceAEZ16,1990,CH4_AGR,0.086971406
Southeast Asia,Corn,CornAEZ16,CornAEZ16,1990,N2O_AGR,0.000602161
Southeast Asia,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,1990,N2O_AGR,0.000602161
Southeast Asia,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,1990,N2O_AGR,0.000348704
Southeast Asia,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,1990,N2O_AGR,0
Southeast Asia,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,1990,N2O_AGR,0.000602161
