Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7934.924,8124.902,8322.925,8529.355,8745.102,8970.61,9206.352,9452.826,9710.558,9978.909,10259.653,10555.397,10863.958,11185.238,11521.695,11870.412,12231.389,12607.312,12988.137,13389.543,13806.869,14236.867,14706.593,15201.384,15681.232,16147.863,16625.711,17129.565,17647.395,18174.406,18715.307,19273.923,19844.382,20437.869,21050.79,21677.04,22328.642,23040.63,23760.348,24447.781,25137.888,25853.394,26605.473,27493.98,28556.908,29470.379,30055.334,30686.889,31467.507,32245.532,33065.142,33831.342,34593.779,35354.845,36070.799,36766.356,37445.392,38139.64,38858.276,,57077.257
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.897,1194.973,1219.113,1244.363,1270.771,1298.389,1327.27,1357.445,1388.973,1421.772,1455.9,1491.264,1528.098,1566.469,1606.285,1647.772,1690.838,1735.55,1781.978,1830.381,1964.128,2009.685,2056.351,2104.154,2153.238,2203.646,2255.413,2308.582,2363.192,2420.74,2481.375,2555.796,2644.765,2738.544,2836.453,2938.286,3044.174,3154.264,3268.54,3385.787,3504.813,3625.489,3747.553,3726.013,3750.37,3965.576,4157.932,4320.89,4454.777,4582.5,4711.655,4843.185,4977.378,5114.524,5255.32,5399.991,5548.702,5701.579,5858.673,,10025.096
Tunisia,800,1000,800,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517.21,3582.97,3647.735,3713.496,3779.257,3846.014,3903.067,3950.849,4007.3,4074.97,4149.157,4216.031,4286.552,4374.477,4468.393,4565.747,4676.017,4786.986,4894.178,4996.3,5098.627,5197.559,5303.507,5426.213,5556.437,5703.966,5859.294,6005.061,6136.282,6280.477,6443.183,6605.707,6734.098,6859.89,7184.53,7362.332,7544.71,7724.976,7895.088,8052.989,8207.24,8364.78,8523.077,8680.433,8831.747,8972.635,9105.233,9231.669,9349.1,9458.862,9563.816,9667.365,9770.575,9873.149,9974.722,10074.951,10175.014,10276.158,10378.14,,12210.46
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5521.758,5670.97,5824.797,5983.396,6147.541,6317.454,6493.361,6675.501,6864.123,7059.486,7261.862,7471.533,7688.797,7913.96,8147.346,8389.294,8640.153,8900.294,9170.101,9449.977,9728.111,9983.229,10190.285,10385.004,10619.695,10890.181,11169.608,11457.758,11755.73,12032.167,12296.592,12595.972,12939.4,13321.2,13761.689,14225.933,14717.932,15283.05,15892.811,16500.123,17074.034,17651.716,18252.19,18903.138,19566.609,20094.075,20623.835,21210.254,21829.118,22535.846,23248.553,23970.202,24739.869,25556.448,26390.258,27269.482,28195.754,29170.398,30214.531,,67604.495
Zaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13568.762,13831.813,14100.005,14373.435,14657.484,14952.568,15259.279,15577.932,15909.008,16253.014,16610.482,16964.231,17486.434,18027.167,18432.651,18855.509,19343.383,19941.073,20570.629,21178.812,21780.955,22385.56,23007.669,23668.471,24327.147,25027.571,25737.52,26480.87,27314.183,28201.693,29010.717,29806.198,30646.495,31444.001,32337.982,33340.593,34372.899,35481.645,36632.259,37814.05,39064.041,40388.906,41672.143,43055.943,44539.132,46343.432,47265.53,47798.986,48877.408,50400.431,52021.832,53682.112,55379.852,57124.974,58919.207,60764.49,62660.551,64606.759,66604.314,,122223.3
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,2611,2672,2734,2800,2869,2941,3016,3094,3173,3254,3337,3421,3508,3599,3694,3794,3900,4009,4123,4251.612,4376.371,4506.497,4642.941,4784.668,4923.73,5067.045,5216.55,5371.218,5531.99,5699.777,5884.561,6100.407,6337.427,6563.331,6779.477,7022.362,7272.406,7502.249,7722.416,7941.694,8162.612,8381.163,8593.282,8800.157,9001.866,9201.909,9417.789,9636.385,9863.137,10116.606,10373.871,10595.811,10799.22,11025.69,11261.795,11502.01,11746.035,11993.403,,17665.577
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2853.151,2950.941,3080.907,3190.967,3307.273,3409.017,3529.739,3646.34,3764.157,3886.947,4010.933,4140.117,4277.736,4412.423,4537.263,4685.272,4835.691,4995.432,5171.817,5352.802,5514.536,5684.187,5861.135,6001.949,6172.535,6341.797,6496.418,6642.107,6767.223,6887.132,7169.968,7429.223,7636.524,7928.538,8241.357,8560.378,8876.579,9216.418,9560.036,9867.471,10152.933,10429.405,10704.34,10950.08,11049.617,11111.992,11260.802,11404.948,11534.135,11649.168,11751.323,11844.109,11926.563,12004.576,12083.553,12160.782,12236.805,12311.143,12382.92,,12842.466
Total 3 Small African countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.171,35.545,37.041,38.673,40.455,42.406,44.541,46.889,49.462,52.288,55.39,58.861,62.751,67.057,71.826,77.114,82.978,89.597,96.967,105.159,114.272,119.629,120.512,121.452,122.45,127.616,136.851,146.929,157.985,171.068,184.316,199.41,215.838,224.976,233.318,241.574,250.465,257.691,267.213,277.162,287.553,298.326,309.401,320.768,332.463,344.471,356.764,369.315,382.102,395.028,408.066,421.191,434.373,447.598,460.846,474.101,487.336,500.532,513.67,,830.693
Total Africa,46610,55320,61080,74236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,,,,,,,,,,,,,124697,,,,,,,133408,,,,,,,,,,,,,,,,,,,,193800,,,,,,,,,,228181.015,232920.682,237866.039,242948.479,248135.245,253627.042,259283.458,265102.426,271117.905,277347.138,283819.34,290262.533,296833.375,304086.21,311536.9,319265.547,327295.893,335675.761,344272.871,353082.107,361702.525,370962.206,380332.503,390202.226,400329.296,410655.521,421796.589,433557.041,445781.358,458682.616,471923.197,485823.41,499937.506,514854.989,529651.771,544804.033,559962.508,575494.421,591299.413,607536.152,624540.305,642396.545,659827.518,676677.388,693291.034,710696.237,727327.911,744668.699,761822.381,779803.871,797901.652,816085.14,834647.147,853422.039,872295.304,891437.541,910849.725,930545.732,950541.603,,1449091.908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World Total,438428,556148,603490,1041719.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271916.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563463.986,,,,,,,,,,,,,1791213.64,,,,,,,1862211.598,,,,,,,,,,,,,,,,,,,,2295142.404,,,,,,,,,,2525501.437,2569440.912,2616074.45,2664386.768,2715496.744,2767710.815,2821200.671,2878678.075,2937975.65,2994562.036,3040118.444,3080648.035,3133908.326,3199092.983,3263812.461,3330049.645,3398744.494,3467510.378,3538453.666,3610752.161,3685774.909,3763963.385,3840412.398,3916494.465,3991134.802,4064231.115,4134709.489,4206944.096,4279744.75,4356642.739,4433173.898,4507811.964,4579498.976,4667952.95,4747630.902,4828658.557,4911282.872,4996355.768,5082402.549,5169075.893,5256679.78,5342063.742,5426308.692,5511027.76,5592766.579,5676706.369,5754709.732,5832754.519,5909524.461,5986292.606,6061593.206,6136003.16,6204534.556,6278622.125,6350244.268,6423377.487,6496812.181,6570525.13,6644635.069,,8174513.378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition of the Small Country Groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.176,6.31,5.866,5.591,5.503,6.189,6.221,6.424,7.103,7.239,8.392,8.959,10.317,11.356,12.199,13.623,14.38,15.563,17.216,18.233,19.545,20.55,21.425,23.092,24.807,26.558,28.5,29.396,30.321,31.274,33.584,37.825,39.94,41.627,42.712,44.596,46.476,47.671,49.365,50.516,52.837,57.558,61.496,64.98,64.877,64.276,64.17,64.573,65.147,65.997,66.824,67.627,68.403,69.15,69.865,70.549,71.201,71.822,72.413,,78.016
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,502,508,515,523,530,536,546,558,567,573,578.7,576,582.3,586.5,590.8,595,599.4,604.3,609.4,614.6,619.8,626.3,633.9,640.7,610.5,598.6,598.4,601,605.1,611,617.9,624.3,631.8,639.9,647.3,650,659.4,664.217,670.912,681.349,693.906,707.285,718.776,726.752,733.188,738.649,743.728,748.822,753.692,758.363,762.887,767.314,771.657,775.927,780.133,784.301,788.457,792.604,,857.407
Faeroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,32.1,32.5,32.6,32.7,32.6,32.7,33.1,33.8,34.5,34.7,35,35.5,35.9,35.4,37,37.3,37.5,38,38.4,38.6,38.682,38.946,39.481,40.12,40.826,41.393,41.86,42.481,43.045,43.453,43.858,44.246,44.571,45.063,45.574,46.054,46.683,47.09,47.279,47.439,47.571,47.78,46.085,44.514,43.523,43.564,44.04,44.51,44.913,45.296,45.661,46.011,46.345,46.662,46.962,47.246,47.511,47.77,,52.358
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.974,23.23,23.332,23.449,23.566,23.698,23.833,23.947,24.074,24.207,24.342,24.474,24.767,25.018,25.376,25.492,25.649,25.926,26.097,26.31,26.485,27.91,28.873,29.434,28.871,29.379,29.696,28.9,28.98,29.263,29.233,29.701,29.282,28.75,28.194,27.905,27.969,28.214,28.556,28.905,29.017,28.928,28.209,28.266,27.606,27.4,27.274,27.34,27.422,27.501,27.578,27.649,27.714,27.776,27.833,27.884,27.928,27.967,28.002,,27.717
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,22.7,23.1,25,25.7,26.6,27.7,28.9,30.1,31.2,32.498,33.726,34.906,36.233,37.891,39.208,40.851,42.947,44.716,45.985,46.431,47.233,48.258,49.024,49.485,49.584,49.692,49.433,49.243,49.555,50.208,51.039,51.669,52.125,52.644,53.174,53.665,54.129,54.892,55.453,55.678,55.677,55.659,55.636,55.585,55.806,55.925,56.043,56.157,56.245,56.309,56.352,56.376,56.385,56.384,56.375,56.361,56.344,56.326,,56.34
Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.347,45.537,45.725,45.898,46.038,46.161,46.277,46.4,46.546,46.723,46.926,47.211,47.859,48.575,49.329,50.077,50.782,51.468,52.099,52.697,53.287,53.759,53.818,53.827,53.792,53.721,53.63,53.555,53.485,53.422,53.36,53.415,53.846,54.28,54.718,55.159,58.44,59.441,60.484,61.544,62.623,61.289,61.675,62.037,62.367,62.668,62.951,63.243,63.527,63.806,64.08,64.342,64.587,64.818,65.031,65.228,65.409,65.573,65.726,,66.615
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.938,145.604,147.962,151.036,154.563,158.044,161.358,165.11,168.771,172.314,175.86,178.905,182.053,185.481,188.847,192.288,195.61,198.676,201.245,202.92,204.104,206.092,209.275,212.364,215.324,218.031,220.133,221.823,223.587,225.749,228.161,230.803,233.997,237.041,239.498,241.403,242.999,244.676,249.885,252.746,254.719,256.831,259.012,261.27,266.075,267.527,269,271.192,274,277.28,281.043,284.812,288.03,291.064,293.966,296.737,299.388,301.931,304.367,,344.271
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.759,53.86,53.137,52.423,51.719,51.025,50.339,49.663,48.996,48.339,47.689,47.243,47.665,48.091,48.52,48.954,49.448,50.209,50.982,51.767,52.563,53.474,54.877,56.317,57.794,59.31,60.687,61.503,62.331,63.17,64.019,64.66,64.58,64.501,64.422,64.342,64.531,65.45,66.538,67.644,68.766,69.879,70.504,70.795,71.107,71.433,71.712,72.026,72.376,72.74,73.112,73.489,73.873,74.261,74.655,75.049,75.441,75.831,76.22,,82.458
Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.824,57.451,58.085,58.702,59.285,59.85,60.413,60.99,61.604,62.262,62.965,63.647,64.233,64.902,65.613,66.312,66.944,67.547,68.07,68.545,69.002,69.488,70.268,70.989,71.66,72.289,72.9,73.535,74.186,74.852,75.531,76.245,77.068,77.899,78.74,79.589,80.448,81.279,82.083,82.86,83.609,84.233,84.768,85.245,85.719,86.297,86.861,87.411,87.939,88.44,88.915,89.361,89.775,90.156,90.502,90.812,91.084,91.321,91.533,,92.901
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,14,13.9,14.05,14.4,14.7,15,15.2,15.45,15.9,16.426,16.825,17.295,17.844,18.391,18.721,19.066,19.446,19.965,20.526,21.103,21.788,22.24,22.864,23.33,23.413,23.514,23.927,24.412,24.741,25.074,25.672,26.255,26.446,26.597,26.879,27.238,27.546,27.825,28.074,28.796,29.288,29.706,30.168,30.549,30.855,31.112,31.296,31.539,31.874,32.204,32.528,32.842,33.145,33.436,33.717,33.987,34.247,34.498,,37.844
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.587,297.425,299.263,301.101,302.939,304.777,306.615,308.453,310.291,312.129,313.969,316.845,320.75,324.1,327.75,331.5,333.895,335.012,335.867,337.5,339.174,342.4,346.6,350.45,355.05,358.95,360.75,361.45,362.1,363,364.4,365.4,365.718,365.885,366.272,367.169,369.019,371.66,375.624,377.621,382.966,387.152,392.552,398.084,403.756,409.704,415.566,421.014,426.495,432.527,438.777,444.779,450.786,456.764,462.69,468.571,474.413,480.222,486.006,,615.959
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.973,312.646,316.619,317.248,319.787,314.369,314.066,318.779,321.94,324.842,328.517,328.854,329.011,328.116,323.591,319.164,317.482,318.573,319.254,322.749,325.569,325.468,319.43,321.838,323.524,327.842,329.354,332.066,339.786,346.876,364.001,363.652,360.222,355.773,351.379,347.039,346.625,349.047,351.951,355.323,359.107,362.579,365.897,370.008,373.606,376.893,379.962,382.953,385.608,387.799,389.947,391.873,393.515,395.178,396.851,398.534,400.214,401.88,403.532,,419.844
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.125,18.156,18.188,18.22,18.252,18.284,18.552,19.081,19.624,20.183,20.757,21.348,21.841,22.047,22.255,22.465,22.677,22.891,23.142,23.45,23.752,24.063,24.371,24.651,24.885,25.128,25.406,25.687,25.971,26.26,26.551,26.846,27.16,27.497,27.837,28.181,28.53,28.883,29.241,29.604,29.972,30.159,30.345,30.529,30.71,30.887,31.058,31.223,31.384,31.54,31.693,31.842,31.987,32.13,32.27,32.409,32.543,32.671,32.796,,34.764
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.78,12.969,13.176,13.384,13.604,13.827,14.05,14.297,14.544,15.007,15.406,15.553,16.7,16.945,17.144,17.418,17.725,17.929,18.333,18.728,19.189,17.872,18.481,18.876,19.319,19.738,20.127,20.48,20.82,21.17,21.463,21.71,21.993,22.31,22.501,22.589,22.771,22.957,23.04,23.188,23.469,23.774,24.069,24.353,24.625,24.883,25.287,25.72,26.128,26.534,26.937,27.336,27.73,28.119,28.503,28.88,29.251,29.615,29.973,,35.401
Total 13 small WEC countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.783,1543.988,1558.853,1573.702,1591.056,1600.124,1613.124,1636.344,1660.843,1681.845,1701.447,1717.29,1728.897,1746.908,1758.806,1773.022,1786.809,1803.087,1819.286,1837.21,1853.404,1868.579,1883.162,1907.107,1928.661,1915.269,1914.382,1922.015,1938.703,1957.477,1990.038,2008.726,2020.276,2030.505,2040.477,2050.899,2064.765,2087.036,2110.791,2131.669,2160.347,2188.824,2218.957,2246.232,2267.848,2285.34,2303.091,2321.802,2341.054,2360.888,2381.078,2400.538,2418.943,2436.948,2454.575,2471.84,2488.767,2505.392,2521.766,,2801.895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.219,5.261,5.303,5.345,5.387,5.43,5.473,5.516,5.56,5.604,5.648,5.69,5.733,5.776,5.819,5.863,5.907,5.951,5.996,6.041,6.1,6.208,6.318,6.43,6.269,6.309,6.35,6.39,6.431,6.473,6.515,6.557,6.599,6.642,6.688,6.912,7.138,7.367,7.654,7.998,8.343,8.691,9.038,9.382,9.726,10.07,10.414,10.76,11.105,11.451,11.797,12.132,12.446,12.738,13.008,13.254,13.477,13.677,13.854,,15.979
Antigua & Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.816,46.901,47.961,48.976,49.967,51.046,52.191,53.138,53.788,54.149,54.5,55.65,56.825,58.025,58.65,59.29,60.545,61.825,63.135,64.475,65.624,66.354,67.016,67.532,67.836,68.041,68.361,68.637,68.608,68.519,68.546,68.264,68.008,65.434,64.105,63.852,63.675,63.51,63.339,63.118,62.721,62.41,62.453,62.724,63.126,63.63,64.181,64.774,65.366,65.929,66.464,66.97,67.448,67.897,68.32,68.722,69.108,69.481,69.842,,75.656
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.712,51.335,51.955,52.585,53.22,53.865,54.516,55.176,55.843,56.518,57.203,57.008,57.681,58.541,59.091,59.02,58.632,58.316,58.149,58.424,59.039,59.397,59.461,59.609,59.555,59.39,59.337,59.412,59.481,59.741,60.266,60.717,61.569,62.483,63.337,64.129,64.817,65.415,65.922,66.335,66.653,66.919,67.174,67.414,67.636,67.836,68.057,68.341,68.683,69.083,69.539,70.007,70.441,70.844,71.218,71.566,71.891,72.194,72.48,,75.332
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.498,73.229,76.217,79.487,83.062,87.138,91.596,96.485,101.676,106.931,112.234,117.565,122.902,128.225,133.605,139.205,145.065,151.12,157.435,164.012,170.323,174.22,178.332,181.985,185.499,189.139,193.257,197.499,201.499,206.15,209.944,214.71,219.682,224.719,229.819,234.988,239.832,244.042,248.063,252.424,257.253,260.335,264.085,268.189,271.881,275.303,278.571,281.577,284.505,287.358,290.075,292.663,295.131,297.477,299.697,301.79,303.77,305.655,307.451,,329.58
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.666,214.729,217.959,221.303,225.244,227.255,225.962,225.569,227.979,231.394,232.339,229.597,228.747,230.738,233.269,234.98,236.227,238.224,239.868,239.321,238.756,240.606,242.445,244.127,245.563,247.147,248.023,249.169,250.145,251.145,251.966,252.376,253.522,254.918,256.227,257.446,258.506,259.428,260.313,261.441,262.624,263.693,264.925,265.977,266.906,267.907,268.944,270.096,271.232,272.364,273.483,274.584,275.673,276.761,277.816,278.87,279.912,280.946,281.968,,293.555
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.797,66.759,69.932,72.143,74.408,76.892,79.651,82.461,85.394,88.641,91.863,94.685,97.594,100.712,103.902,106.965,110.115,113.265,116.293,119.183,122.07,124.89,127.661,130.375,133.027,135.611,138.135,140.578,142.937,145.205,144.416,149.191,153.277,156.825,160.8,165.53,171.219,176.347,181.39,186.418,190.847,195.733,200.798,206.055,211.5,217.12,222.908,228.884,235.03,241.369,247.887,254.497,261.138,267.787,274.435,281.084,287.73,294.385,301.022,,440.284
