model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
NCAR,SSP4_v5_120310,PAK,Population,million,173.593383,,220.9511115,,266.3920497,,310.3348614,,358.0467026,,396.696982,,429.2298417,,459.0987669,,483.1565599,,503.686782
NCAR,SSP4_v5_120310,PAN,Population,million,3.51682,,3.991899858,,4.424546834,,4.747099454,,4.870376049,,4.843432863,,4.698349222,,4.449097068,,4.128202323,,3.760794308
NCAR,SSP4_v5_120310,PER,Population,million,29.076512,,32.18693659,,35.0181171,,36.99741211,,37.49938774,,37.11603034,,35.97582524,,34.05703826,,31.6459727,,29.06229673
NCAR,SSP4_v5_120310,PHL,Population,million,93.260798,,113.2354877,,133.5328287,,151.7428703,,169.7357364,,185.295348,,200.1516595,,213.4827542,,226.0637997,,238.5244748
NCAR,SSP4_v5_120310,PNG,Population,million,6.858266001,,8.782849001,,10.97392212,,13.39327857,,16.09163393,,19.07856631,,22.47489568,,26.43131912,,31.17152977,,37.00303577
NCAR,SSP4_v5_120310,POL,Population,million,38.27666,,37.66207362,,36.02083453,,33.49823863,,30.66414623,,27.65309631,,24.3089523,,21.08221001,,18.47144916,,16.29973548
NCAR,SSP4_v5_120310,PRI,Population,million,3.749009,,3.652409814,,3.574053083,,3.459872819,,3.283226663,,3.070205307,,2.811557119,,2.523558948,,2.233820809,,1.969983035
NCAR,SSP4_v5_120310,PRK,Population,million,24.346229,,24.74531,,24.39137026,,23.39453266,,21.82620738,,19.84444239,,17.68394358,,15.38688576,,13.13451232,,11.17708833
NCAR,SSP4_v5_120310,PRT,Population,million,10.675572,,10.54993191,,10.10372938,,9.553580959,,8.840149955,,7.921503232,,6.976054613,,6.139787901,,5.424275764,,4.797080424
NCAR,SSP4_v5_120310,PRY,Population,million,6.454548,,8.03442555,,9.903535294,,12.09967447,,14.416967,,16.7387283,,19.09944647,,21.43850921,,23.81552272,,26.4261861
NCAR,SSP4_v5_120310,PSE,Population,million,4.039192,,5.411830083,,7.05456301,,8.812554709,,10.81577353,,12.83761021,,14.78741434,,16.57046992,,18.24467675,,19.80356862
NCAR,SSP4_v5_120310,PYF,Population,million,0.270764,,0.294862139,,0.310985525,,0.318050184,,0.315848047,,0.306309325,,0.291317982,,0.272048202,,0.250780517,,0.230067761
NCAR,SSP4_v5_120310,QAT,Population,million,1.758793,,2.132398741,,2.2653145,,2.356371952,,2.35142722,,2.23744783,,2.034197333,,1.792690819,,1.561991765,,1.337781304
NCAR,SSP4_v5_120310,REU,Population,million,0.846068,,0.921108531,,0.974001996,,1.007055034,,1.013654412,,1.002701892,,0.980451695,,0.946954858,,0.902905464,,0.854906045
NCAR,SSP4_v5_120310,ROU,Population,million,21.486371,,20.53365795,,19.32635975,,17.91726686,,16.2221059,,14.27160624,,12.27685252,,10.4925696,,9.028942044,,7.814510614
NCAR,SSP4_v5_120310,RUS,Population,million,142.958164,,138.4691042,,130.1240573,,120.8119838,,110.5556496,,99.50639946,,88.86558401,,79.24660183,,71.0683815,,63.95309514
NCAR,SSP4_v5_120310,RWA,Population,million,10.624005,,14.56621001,,18.9035335,,24.16293566,,30.42904106,,36.78906278,,43.22684213,,49.40137679,,54.52379697,,58.67181511
NCAR,SSP4_v5_120310,SAU,Population,million,27.448086,,37.17398495,,46.50682685,,55.65141283,,65.36572104,,73.13734977,,79.90169457,,86.51121304,,92.09846549,,96.68956785
NCAR,SSP4_v5_120310,SDN,Population,million,43.551941,,57.28613126,,72.97475851,,90.82191457,,112.1994754,,135.4549045,,160.1427259,,185.4672986,,210.0021114,,235.5508856
NCAR,SSP4_v5_120310,SEN,Population,million,12.433728,,16.66469923,,21.97096413,,28.44666217,,36.13837641,,44.7206621,,54.00715042,,63.30439411,,71.75440945,,79.69615185
NCAR,SSP4_v5_120310,SGP,Population,million,5.086418,,5.452344548,,5.640120289,,5.610843693,,5.324532006,,4.906368035,,4.452194492,,3.977655338,,3.514850005,,3.109411771
NCAR,SSP4_v5_120310,SLB,Population,million,0.538148,,0.715977806,,0.915426226,,1.142760689,,1.399737694,,1.67057477,,1.978623576,,2.331416319,,2.741164792,,3.232165655
NCAR,SSP4_v5_120310,SLE,Population,million,5.867536,,7.457953339,,9.289867639,,11.22202271,,13.19273595,,14.99392684,,16.41261773,,17.60672891,,18.58342281,,19.31861848
NCAR,SSP4_v5_120310,SLV,Population,million,6.192993,,6.627136662,,7.204752952,,7.720536564,,7.959708971,,8.058791734,,8.000561486,,7.750449156,,7.365674508,,6.920073656
NCAR,SSP4_v5_120310,SOM,Population,million,9.330872,,12.77693789,,18.09118575,,25.70099016,,36.46721696,,50.66968208,,69.05254298,,91.87250684,,119.1555981,,151.1255408
NCAR,SSP4_v5_120310,SRB,Population,million,9.856222,,9.527178259,,9.078206693,,8.533095321,,7.842645115,,7.063482479,,6.227797406,,5.398581229,,4.653725151,,4.012742308
NCAR,SSP4_v5_120310,SUR,Population,million,0.524636,,0.561623159,,0.584176331,,0.587993076,,0.568568416,,0.545293172,,0.513610263,,0.473716221,,0.429994947,,0.386807309
NCAR,SSP4_v5_120310,SVK,Population,million,5.462119,,5.464618751,,5.314219238,,5.020408053,,4.662480908,,4.238464493,,3.754071077,,3.295578252,,2.914354754,,2.582179113
NCAR,SSP4_v5_120310,SVN,Population,million,2.02968,,2.047237576,,2.001169952,,1.926006307,,1.831281918,,1.710010519,,1.57843394,,1.452958736,,1.335338077,,1.217059712
NCAR,SSP4_v5_120310,SWE,Population,million,9.37968465,,9.798808758,,10.02471099,,10.05360164,,9.981338867,,9.781763422,,9.492229046,,9.146769842,,8.718289613,,8.247839519
NCAR,SSP4_v5_120310,SWZ,Population,million,1.186056,,1.38940657,,1.564304038,,1.719180961,,1.855740267,,1.989149169,,2.11658638,,2.225229293,,2.323301739,,2.40382158
NCAR,SSP4_v5_120310,SYR,Population,million,20.410606,,25.93573011,,32.12273941,,37.94797406,,43.81440927,,48.79218759,,52.93197994,,56.47032512,,59.08405596,,61.06281759
NCAR,SSP4_v5_120310,TCD,Population,million,11.227208,,14.96963275,,19.57210244,,24.54632745,,29.80207519,,34.85657522,,39.58704648,,43.53225105,,46.34602521,,48.52779329
NCAR,SSP4_v5_120310,TGO,Population,million,6.027798,,7.604095431,,9.466894149,,11.50542866,,13.75863449,,15.86633867,,17.57736163,,19.19342161,,20.60690779,,21.74594369
NCAR,SSP4_v5_120310,THA,Population,million,69.122234,,71.70629938,,72.720682,,72.00069617,,69.29440305,,65.55988917,,61.30448651,,56.79097672,,52.33499748,,48.17265638
NCAR,SSP4_v5_120310,TJK,Population,million,6.878636987,,8.332124707,,9.928660007,,11.48318037,,13.15854961,,14.51376068,,15.7877503,,16.9621805,,17.92622507,,18.80821793
NCAR,SSP4_v5_120310,TKM,Population,million,5.041995,,5.61363955,,6.021951211,,6.269654947,,6.34168142,,6.205752145,,5.899834163,,5.485614,,5.013137216,,4.524916108
NCAR,SSP4_v5_120310,TLS,Population,million,1.124355,,1.546678094,,2.136634005,,2.846243119,,3.786804747,,4.926019321,,6.239026557,,7.760987983,,9.428834995,,11.19941298
NCAR,SSP4_v5_120310,TTO,Population,million,1.341465,,1.34821709,,1.304131785,,1.250967214,,1.172841472,,1.074509905,,0.964708691,,0.854921786,,0.758899008,,0.675251421
NCAR,SSP4_v5_120310,TUN,Population,million,10.480934,,11.43901211,,11.98052,,12.12073437,,11.93826817,,11.37443481,,10.50087001,,9.531862955,,8.623153806,,7.754359812
NCAR,SSP4_v5_120310,TUR,Population,million,72.752325,,79.42683149,,83.7044371,,85.54077675,,84.34966877,,80.58298626,,74.98155572,,68.14969672,,60.95750442,,54.06519008
NCAR,SSP4_v5_120310,TZA,Population,million,44.841226,,64.08926952,,92.39653217,,133.6622272,,190.5510848,,264.6170232,,355.6669765,,465.0473916,,590.3770027,,728.066391
NCAR,SSP4_v5_120310,UGA,Population,million,33.424683,,47.60903609,,66.328366,,89.20642023,,115.219404,,142.0396845,,169.730772,,195.7191624,,218.4367318,,236.9960801
NCAR,SSP4_v5_120310,UKR,Population,million,45.448329,,42.22811055,,38.58169342,,35.00636101,,31.53150635,,27.96449336,,24.54244579,,21.55326096,,19.11368478,,17.09144207
NCAR,SSP4_v5_120310,URY,Population,million,3.368786,,3.423196929,,3.432836282,,3.381989233,,3.254503844,,3.081987893,,2.870593834,,2.624788729,,2.36294635,,2.11087907
NCAR,SSP4_v5_120310,USA,Population,million,310.383948,,328.6954929,,341.7154404,,350.5029028,,352.5464531,,349.2301568,,343.1108983,,332.2416331,,316.4056792,,297.5292796
NCAR,SSP4_v5_120310,UZB,Population,million,27.444702,,31.18464483,,33.94784481,,35.69879695,,36.5715928,,36.05704522,,34.65722807,,32.71503457,,30.41336724,,28.06871964
NCAR,SSP4_v5_120310,VEN,Population,million,28.979857,,33.14431767,,36.66348615,,39.30305856,,40.42789051,,40.37113047,,39.33516047,,37.37764975,,34.82463947,,31.92831487
NCAR,SSP4_v5_120310,VNM,Population,million,87.848445,,96.71260045,,100.9895138,,102.32851,,100.4835544,,95.13148342,,87.62678259,,78.81401247,,69.93204163,,61.95088464
NCAR,SSP4_v5_120310,VUT,Population,million,0.239651,,0.314106004,,0.395542267,,0.489450652,,0.601047495,,0.731360555,,0.89357158,,1.102518839,,1.379738613,,1.754931591
NCAR,SSP4_v5_120310,WSM,Population,million,0.183081,,0.200111368,,0.215948963,,0.236071141,,0.259325215,,0.289526503,,0.321468072,,0.353424616,,0.381164188,,0.405437468
NCAR,SSP4_v5_120310,YEM,Population,million,24.052514,,34.35146302,,46.74237631,,61.87191665,,81.10351068,,102.1817853,,123.9971765,,146.049662,,167.8990136,,190.0281692
NCAR,SSP4_v5_120310,ZAF,Population,million,50.132817,,51.42485874,,51.76846661,,50.95882,,49.41264795,,47.4038756,,44.91597849,,41.86373979,,38.43131608,,34.93987792
NCAR,SSP4_v5_120310,ZMB,Population,million,13.08857,,19.06593009,,28.37624995,,42.83781598,,63.9550332,,92.89425744,,132.6549197,,184.1692879,,250.0358672,,331.8693983
NCAR,SSP4_v5_120310,ZWE,Population,million,12.571454,,16.01724871,,18.80594849,,21.25510339,,23.36986631,,24.97514627,,26.04860831,,26.66990741,,27.11008892,,27.34609623
NCAR,SSP5_v5_120310,AFG,Population,million,31.41174307,,39.81023308,,46.88191158,,53.64906351,,58.70639079,,61.60758201,,62.59843929,,62.0164854,,59.52279197,,55.69607954
NCAR,SSP5_v5_120310,AGO,Population,million,19.081912,,24.83644354,,31.47656599,,38.97470496,,46.66494995,,54.292293,,61.13288759,,66.58758116,,70.16176632,,71.71022654
NCAR,SSP5_v5_120310,ALB,Population,million,3.204284,,3.177257935,,3.016813396,,2.756614313,,2.41704222,,2.054974815,,1.688788863,,1.327768215,,1.010445702,,0.747812638
NCAR,SSP5_v5_120310,ARE,Population,million,7.51169,,9.374447267,,11.12151482,,12.64493841,,13.73206237,,14.12739531,,13.8193279,,13.15774392,,12.16610484,,10.85933794
NCAR,SSP5_v5_120310,ARG,Population,million,40.412376,,43.4360187,,45.54868162,,47.1466633,,47.94617949,,47.84170278,,47.023431,,45.5774183,,43.64369829,,40.99603624
NCAR,SSP5_v5_120310,ARM,Population,million,3.092072,,3.013602706,,2.820308218,,2.617413255,,2.372089779,,2.115048164,,1.871359459,,1.629533978,,1.421982402,,1.262861667
NCAR,SSP5_v5_120310,AUS,Population,million,22.268384,,26.15709678,,30.4287885,,34.29615823,,37.99057496,,41.42695544,,44.356737,,46.82639357,,48.84562509,,50.36295026
NCAR,SSP5_v5_120310,AUT,Population,million,8.393643984,,8.781081937,,9.317686867,,9.81295661,,10.35389565,,10.87892317,,11.34751788,,11.73899498,,12.0310883,,12.19241325
NCAR,SSP5_v5_120310,AZE,Population,million,9.187783,,9.81058445,,9.979091378,,9.962160448,,9.65365746,,9.109557359,,8.457123626,,7.670431129,,6.903778651,,6.216469339
NCAR,SSP5_v5_120310,BDI,Population,million,8.382849,,9.707775282,,10.64309748,,11.40937202,,11.90846199,,12.04248526,,11.95064391,,11.6344739,,11.10960618,,10.44966207
NCAR,SSP5_v5_120310,BEL,Population,million,10.712066,,11.27857521,,11.98489642,,12.70413887,,13.53990518,,14.42558464,,15.3332737,,16.27179551,,17.10174576,,17.77185695
NCAR,SSP5_v5_120310,BEN,Population,million,8.849892,,11.02586877,,13.22604939,,15.53531729,,17.64978534,,19.53047937,,21.13598693,,22.26538694,,22.88338671,,22.98669986
NCAR,SSP5_v5_120310,BFA,Population,million,16.468714,,20.81798628,,24.86981426,,29.02307723,,32.76821017,,36.02372528,,38.95736892,,41.25366934,,42.79359953,,43.55345727
NCAR,SSP5_v5_120310,BGD,Population,million,148.692131,,164.9984331,,175.4452692,,181.0327531,,180.8954277,,175.1132824,,164.8859469,,151.3061772,,136.1216486,,121.0580205
NCAR,SSP5_v5_120310,BGR,Population,million,7.494332,,6.852916929,,6.115900512,,5.379896641,,4.620001236,,3.853910088,,3.149623791,,2.559121338,,2.112080779,,1.788236763
NCAR,SSP5_v5_120310,BHR,Population,million,1.261835,,1.472673716,,1.597233663,,1.683430676,,1.692388483,,1.63893333,,1.545698916,,1.434887734,,1.330641801,,1.207663033
NCAR,SSP5_v5_120310,BHS,Population,million,0.342877,,0.376093576,,0.4054756,,0.425291378,,0.434112886,,0.435631298,,0.431695054,,0.422919646,,0.410754001,,0.391814514
NCAR,SSP5_v5_120310,BIH,Population,million,3.760149,,3.658972014,,3.482445834,,3.245970731,,2.94723774,,2.620696335,,2.296159366,,1.986603261,,1.721057742,,1.491491614
NCAR,SSP5_v5_120310,BLR,Population,million,9.595421,,9.160791168,,8.584272616,,7.973715891,,7.327454145,,6.656098621,,5.990541299,,5.36192032,,4.809152173,,4.335336329
NCAR,SSP5_v5_120310,BLZ,Population,million,0.311627,,0.376599705,,0.435784344,,0.485906822,,0.520607014,,0.541569644,,0.551099414,,0.547164625,,0.529450695,,0.501102721
NCAR,SSP5_v5_120310,BOL,Population,million,9.929849,,11.27851066,,12.63709833,,13.99250771,,14.94991895,,15.47785811,,15.74676486,,15.64962431,,15.21661792,,14.52381189
NCAR,SSP5_v5_120310,BRA,Population,million,194.94647,,208.8893943,,216.9749844,,219.6775159,,216.2198402,,208.049904,,196.7731337,,183.0102169,,168.0177167,,152.69554
NCAR,SSP5_v5_120310,BRB,Population,million,0.273331,,0.277575869,,0.276068445,,0.267855907,,0.253030375,,0.235139511,,0.216790492,,0.198914644,,0.181779772,,0.162987166
NCAR,SSP5_v5_120310,BRN,Population,million,0.39892,,0.444605469,,0.476470393,,0.498643654,,0.499842208,,0.490832327,,0.471707836,,0.441083295,,0.402476185,,0.355704398
NCAR,SSP5_v5_120310,BTN,Population,million,0.72594,,0.853721254,,0.932232396,,0.989296175,,1.024196561,,1.026142135,,0.998371046,,0.949762552,,0.891951216,,0.829618878
NCAR,SSP5_v5_120310,BWA,Population,million,2.006945,,2.250534708,,2.442690619,,2.608304728,,2.761819362,,2.868628251,,2.937046495,,2.96125998,,2.927853868,,2.838719698
NCAR,SSP5_v5_120310,CAF,Population,million,4.401051,,5.149485152,,5.841579743,,6.466839495,,6.975492171,,7.305656645,,7.430821444,,7.360958414,,7.143745998,,6.803975704
NCAR,SSP5_v5_120310,CAN,Population,million,34.016593,,38.58365148,,44.19283014,,49.77184045,,55.96419365,,62.07062175,,67.62529496,,72.53643441,,76.55997667,,79.47985239
NCAR,SSP5_v5_120310,CHE,Population,million,7.664318,,8.102785636,,8.554762051,,8.820583572,,9.063886264,,9.339461653,,9.561509957,,9.734596786,,9.978556664,,10.22742302
NCAR,SSP5_v5_120310,CHL,Population,million,17.113688,,18.40489084,,19.24018634,,19.60680018,,19.46210881,,18.85379564,,17.97189857,,16.89701711,,15.53698119,,13.85996003
NCAR,SSP5_v5_120310,CHN,Population,million,1341.335152,,1365.11742,,1340.853998,,1277.842393,,1175.585499,,1051.049629,,918.7172858,,791.2453835,,672.1537269,,566.5815567
NCAR,SSP5_v5_120310,CIV,Population,million,19.7378,,23.58054047,,27.27930349,,30.6821028,,33.35519462,,35.3822233,,36.55710616,,36.66414716,,35.89246222,,34.51365999
NCAR,SSP5_v5_120310,CMR,Population,million,19.598889,,23.27146607,,26.69880372,,30.00548353,,32.76706123,,34.95428846,,36.38576204,,36.90541364,,36.49673486,,35.43884641
NCAR,SSP5_v5_120310,COD,Population,million,65.965795,,81.53114664,,96.91803697,,111.7631456,,124.3315078,,134.4831693,,141.1595556,,143.4907072,,142.0235971,,137.6545929
NCAR,SSP5_v5_120310,COG,Population,million,4.042899,,4.774661705,,5.643074053,,6.537243386,,7.327984161,,8.011071349,,8.552921578,,8.900411518,,9.036991943,,8.963879697
NCAR,SSP5_v5_120310,COL,Population,million,46.294841,,50.53391046,,53.74005087,,55.73667366,,56.15338301,,55.6702173,,54.4324959,,52.47113078,,49.96337807,,47.15294863
NCAR,SSP5_v5_120310,COM,Population,million,0.73475,,0.889061948,,1.034512092,,1.195564269,,1.328515702,,1.481018719,,1.616849756,,1.718933605,,1.786114209,,1.818401963
NCAR,SSP5_v5_120310,CPV,Population,million,0.495999,,0.517584545,,0.525793555,,0.529555535,,0.51880748,,0.49407374,,0.457816798,,0.410645544,,0.360034558,,0.313756671
NCAR,SSP5_v5_120310,CRI,Population,million,4.658887,,5.262036856,,5.694122379,,5.933607723,,5.983285366,,5.867567363,,5.626609365,,5.270900488,,4.773077352,,4.200294433
NCAR,SSP5_v5_120310,CUB,Population,million,11.257979,,11.10156876,,10.79162889,,10.30779424,,9.619310255,,8.768062889,,7.920964241,,7.121875173,,6.386131004,,5.549430261
NCAR,SSP5_v5_120310,CYP,Population,million,1.103647,,1.239778567,,1.359510705,,1.429726991,,1.436038482,,1.404854301,,1.350926321,,1.272734111,,1.168928908,,1.059627673
NCAR,SSP5_v5_120310,CZE,Population,million,10.49296,,11.00837827,,11.57028902,,12.02823413,,12.68297919,,13.35368025,,13.86362531,,14.41378888,,14.94633096,,15.285911
NCAR,SSP5_v5_120310,DEU,Population,million,82.30246316,,82.15229411,,83.39430453,,84.52427341,,85.91428034,,87.4501316,,89.34087229,,91.32663167,,93.01569947,,94.27433371
NCAR,SSP5_v5_120310,DJI,Population,million,0.888716,,1.033683458,,1.200384892,,1.351478879,,1.474840123,,1.517745284,,1.51996358,,1.489796256,,1.432444391,,1.355832168
NCAR,SSP5_v5_120310,DNK,Population,million,5.550142,,5.898967475,,6.363089037,,6.743613396,,7.089806709,,7.515742278,,7.996043244,,8.527746578,,9.072279699,,9.589804636
NCAR,SSP5_v5_120310,DOM,Population,million,9.92732,,10.86369112,,11.32480162,,11.47581756,,11.2145314,,10.94370916,,10.63915404,,10.2072564,,9.66958696,,9.040885881
NCAR,SSP5_v5_120310,DZA,Population,million,35.468208,,40.70325968,,43.96533349,,46.13168383,,47.55350271,,47.40954991,,46.11425167,,44.40925545,,42.54294751,,40.43401041
NCAR,SSP5_v5_120310,ECU,Population,million,14.464739,,16.12289649,,17.11964672,,17.67146783,,17.66463914,,17.46765385,,17.03483846,,16.34245889,,15.43766651,,14.27630475
NCAR,SSP5_v5_120310,EGY,Population,million,81.121077,,92.21017092,,99.76028719,,104.7519742,,106.70663,,105.9946411,,102.8747751,,97.56693038,,91.03020569,,83.68928084
NCAR,SSP5_v5_120310,ERI,Population,million,5.253676,,6.632247684,,7.80302216,,9.008195709,,10.00216459,,10.6864616,,11.1004209,,11.21747972,,11.11148893,,10.79586877
NCAR,SSP5_v5_120310,ESH,Population,million,0.5305,,0.816603707,,0.966236166,,1.084181411,,1.197975947,,1.263263419,,1.282283112,,1.292220588,,1.283378645,,1.244593541
NCAR,SSP5_v5_120310,ESP,Population,million,46.076989,,49.93317773,,53.56663525,,56.99436118,,60.55134479,,61.62780877,,61.05994375,,60.01851741,,59.31817317,,58.85099775
NCAR,SSP5_v5_120310,EST,Population,million,1.34114,,1.344357366,,1.334049445,,1.321574928,,1.338914835,,1.353310787,,1.363722701,,1.396423433,,1.443972655,,1.488101682
NCAR,SSP5_v5_120310,ETH,Population,million,82.949541,,97.56035705,,109.3714576,,118.3534897,,123.3800641,,125.5984293,,124.609603,,119.873017,,112.448927,,103.6765969
NCAR,SSP5_v5_120310,FIN,Population,million,5.364545185,,5.667035402,,6.027253777,,6.332095882,,6.708723369,,7.169794315,,7.666139748,,8.186781405,,8.688993893,,9.175769657
NCAR,SSP5_v5_120310,FJI,Population,million,0.860623,,0.865976585,,0.812352927,,0.766689202,,0.718610925,,0.666449756,,0.612037231,,0.558002356,,0.50356156,,0.449821044
NCAR,SSP5_v5_120310,FRA,Population,million,62.78741757,,67.64104059,,73.3079439,,79.12877382,,85.58315198,,92.37714163,,99.08942213,,105.327107,,111.3992892,,116.8758226
NCAR,SSP5_v5_120310,GAB,Population,million,1.505463,,1.770431584,,2.023877243,,2.250829383,,2.433694891,,2.564549498,,2.631997337,,2.632459948,,2.573827387,,2.47354044
NCAR,SSP5_v5_120310,GBR,Population,million,62.03557,,68.45168633,,76.59789846,,83.63279455,,90.13787006,,96.40924013,,102.5698804,,108.463974,,113.769962,,118.496324
NCAR,SSP5_v5_120310,GEO,Population,million,4.352244,,3.98686532,,3.467708408,,3.036131554,,2.694676847,,2.429987726,,2.194638783,,1.986299636,,1.818498023,,1.682255294
NCAR,SSP5_v5_120310,GHA,Population,million,24.391823,,29.286173,,33.76021962,,38.14960969,,41.76639152,,44.47926758,,46.24366543,,46.82208389,,46.2881523,,44.97238009
NCAR,SSP5_v5_120310,GIN,Population,million,9.98159,,12.1812166,,14.29017379,,16.42872295,,18.30084437,,19.88633359,,21.13091039,,21.87594974,,22.07440983,,21.76925654
