# File: GCAMFAOSTAT_CapitalStock.csv
# Title: FAO macroeconomic metrics of capital shocks by country_year
# Units: 2015 USD
# Description:  Data is preprocessed and generated by gcamfaostat
# Data source: FAOSTAT (main domain:CS FAO.udpate:2025-07-10T00:00:00)
# Date of CSV last update: 2025-08-26
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
91,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Guyana,27.754596,29.021793,31.059792,25.534931,28.297194,22.215579,28.678664,41.048432,50.146178,61.349329,60.398684,86.549037,74.283299,75.462772,77.180133,73.557528,66.495807,71.049547,63.322832,83.81565,76.008196,69.705409,84.11491,72.509485,69.468855,63.576355,64.83545,76.57289,106.58
91,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Guyana,7.764953,9.002347,10.264654,11.346617,12.280783,13.05932,13.802588,15.066245,16.898109,19.229087,21.727783,24.832547,28.167565,30.969893,33.690986,36.191657,38.221758,40.054813,41.682695,43.595888,45.77485,47.399767,49.170391,50.918899,52.123116,52.987085,53.660214,54.682851,73
91,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Guyana,135.528228,155.547673,176.342811,190.531125,206.547535,215.703796,230.579871,256.562058,289.810128,331.930368,370.601269,432.31776,478.433494,522.926373,566.415521,603.781392,632.055441,663.050175,684.690311,724.910073,755.143419,777.449061,812.39358,833.984166,851.329905,861.919175,873.094411,894.98445,928.56445
93,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Haiti,135.180171,119.926661,160.477454,158.099619,207.750944,258.444644,222.179049,174.438951,127.199076,165.909578,218.988381,196.189007,297.504279,259.528267,232.509993,208.068533,181.095945,165.912748,187.302676,204.440308,203.074856,228.065362,231.294053,220.701139,227.393825,155.978266,130.925933,122.656192,110.66
93,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Haiti,160.720859,158.730813,157.619088,157.719254,159.231616,163.663587,168.262482,170.065273,168.910498,167.569127,169.061919,171.373525,175.901912,182.058774,185.896395,187.959967,188.357304,187.466126,186.814621,187.358034,188.342006,189.975693,192.357934,194.376313,196.156583,195.888351,192.742176,188.785109,187.94
93,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Haiti,2585.550213,2546.746064,2549.604433,2549.984796,2598.504124,2693.285182,2747.201747,2751.575425,2709.864003,2708.204453,2758.130917,2782.9464,2904.548766,2982.018258,3028.631855,3048.740421,3041.479063,3019.925685,3020.41374,3037.496014,3052.228863,3090.318533,3129.254652,3155.579477,3186.816719,3146.906634,3085.090392,3018.961475,2941.681475
95,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Honduras,196.863345,211.961649,253.859314,257.769982,280.421177,237.364326,225.616401,222.138687,230.155538,220.366134,232.523518,218.483654,275.743783,296.76282200000003,224.71111200000001,240.614269,256.083315,275.280725,380.99873,407.084506,421.99085,437.399714,404.428815,397.060027,370.688759,351.873473,401.082166,489.986889,631.91
95,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Honduras,110.352472,112.233673,114.647209,117.470558,120.503058,98.003202,50.433449,45.789944,51.986209,63.110779,64.994451,64.313305,70.190393,56.672115,46.925091,45.501404,59.63169,49.278641,50.722932,54.598994,49.382609,46.333657,49.840004,43.416653,42.865089,41.956486,39.574727,35.934284,36.29
95,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Honduras,5505.702823,5605.430799,5744.642905,5884.942327,6044.860446,6184.221571,6359.404523,6535.753266,6713.922594,6871.17795,7038.707016,7192.877367,7398.430755,7638.521463,7816.307486,8011.420348,8207.871975,8433.874061,8764.149858,9116.63537,9489.243611,9880.309667,10234.898479,10588.541854,10916.365523,11226.282509,11587.789946,12041.842552,12637.462552
97,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Hungary,775.546913,742.279025,734.398341,831.178476,1001.346666,950.546717,1141.766295,1117.583686,1259.270972,872.57076,803.54429,731.197617,886.659615,976.278439,1149.121157,917.946436,956.383312,1009.398608,1029.756766,1238.489055,1045.059204,934.225567,1067.007784,1241.771043,1557.51317,1282.310473,1313.341834,1609.655687,1909.86
97,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Hungary,853.11160400000006,850.325014,866.936229,920.949669,973.319269,982.44442,970.847837,978.149864,998.035723,1026.138303,1033.064481,1038.451123,1063.724962,1095.869253,1088.283776,1095.4851,1099.296597,1099.91935,1081.179345,1098.783818,1107.049842,1091.392653,1092.740036,1103.647822,1113.827641,1131.089825,1159.523355,1153.346359,1276.99
97,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Hungary,20821.691887,21213.929667,22025.771136,22833.169577,24343.417466,24132.773368,23734.70585,23570.129576,23845.413626,23623.152601,23541.996406,23424.795693,23921.047403,24398.054217,24119.255339,23859.835576,23619.601148,23384.17008,22906.421284,23044.691973,22940.402567,22591.86899,22914.752829,23423.634683,23990.03143,24097.132282,24737.916839,25259.141109,25892.011109
98,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Croatia,,,,,,91.136604,132.10265,148.331991,187.205843,181.926373,203.345633,272.630683,233.21249,340.949127,265.583536,358.038116,410.628598,235.743526,253.190064,208.934138,298.664108,347.72568,382.868994,386.138543,438.891962,431.214,465.669363,566.850658,660.47
98,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Croatia,,,,,,227.101029,266.211904,247.9788,264.706989,283.396116,34.721701,269.098078,343.682687,296.522791,291.341131,440.825936,433.134503,415.113714,376.29126,375.223286,385.754148,381.188356,373.610186,378.712564,368.793024,361.879322,358.204236,330.190295,309.18
98,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Croatia,,,,,,2926.463897,2792.354643,2692.707834,2615.206688,2513.736945,2682.360877,2685.893482,2575.423286,2619.849622,2594.092027,2511.304208,2488.798304,2309.428115,2186.32692,2020.037772,1932.947731,1899.485055,1908.743862,1916.169841,1986.268779,2055.603457,2163.068585,2399.728947,2751.018947
99,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iceland,79.120631,159.665295,69.680376999999993,202.922885,146.441518,197.614305,234.529416,128.209649,95.264637,145.825749,146.618105,143.902692,151.597044,84.270808,97.017513,102.566523,128.472989,135.947476,87.583978,166.683306,245.778081,237.513294,259.864183,166.346542,218.843725,208.440134,248.910306,167.654592,139.18
99,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iceland,135.457459,150.82964,147.903584,174.212436,224.121502,218.55027,184.006141,222.775362,233.261537,223.550296,191.372331,160.81527,151.208481,139.300543,109.787902,114.673972,104.436295,139.970092,103.108143,107.74375,107.87924,113.102775,114.290741,125.208485,122.393368,146.686128,158.505249,159.366063,174.72
99,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iceland,2286.093721,2270.793181,2210.565133,2351.459072,2333.241041,2384.850161,2477.725114,2385.697892,2302.93361,2228.51816,2169.752737,2199.70746,2170.755342,2297.395504,2362.658524,2302.081338,2236.132512,2260.951669,2168.496416,2198.140859,2280.358894,2306.726854,2371.749087,2373.08911,2486.817345,2554.559886,2651.583352,2665.293718,2629.753718
100,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,India,14370.022214,14837.632822,15057.151272,15163.966738,16789.024327,15652.940533,20395.363506,19760.323971,18436.820537,21226.843196,23645.617896,25274.079751,28910.137971,35618.913615,39116.842094,39329.413739,47194.128427,44277.083277,51431.949211,49561.723723,44805.189056,51666.381783,52931.998196,57515.224493,59391.645493000004,65601.885746,63117.464573,70167.067344,77626.17
100,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,India,5360.336405,5259.493599,5977.949667,6309.746729,6602.755278,6808.301637,7525.63063,8023.788337,8239.658972,9171.302955,9683.708278,10413.737064,11288.075571,12411.189253,14280.927655,16496.666709,16870.612858,18640.224709,20801.122423,22396.320686,24534.40832,26299.61751,27544.203847,28779.428153,30866.911435,33151.329772,27776.05634,27165.319679,25811.09
100,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,India,175896.729445,185474.868668,194554.070275,203408.290283,213594.559331,222439.198228,235308.931104,247045.466738,257242.628302,239041.86646,249674.980895,264288.864001,279872.175935,306735.835168,348193.744708,379806.071249,403659.374669,440853.512463,471484.339251,498649.742289,518920.523024,544287.287297,569675.081646,598410.877987,626935.612044,659386.168019,694727.576251,737729.323917,789544.403917
101,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Indonesia,9482.505284,10305.077922,11226.51979,9135.71851,9874.051963,9496.606363,9982.19939,10754.851503,10535.75482,10412.976916,10292.688336,10344.173477,11490.125305,12789.661113,12870.005956,13595.58782,14249.294195,15031.347782,16063.551936,16626.653177,17732.349279,18250.734144,19336.635034,20007.638091,20602.676553,21235.561806,21869.120216,22089.915446,23586.49
101,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Indonesia,5492.201772,5756.297162,6056.867264,6304.322377,6496.356149,6687.69453,6870.79703,7080.660735,7294.539281,7485.328876,7657.379101,7817.042209,8003.04864,8251.259314,8525.973768,8808.383155,9115.226626,9446.732288,9812.775342,10204.714975,10623.20215,11065.302524,11529.005448,12017.593314,12514.847155,13019.103476,13531.097728,14038.002935,15354.43
101,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Indonesia,90785.747076,95334.527837,100504.180364,103335.576494,106713.27231,109522.184146,112633.586502,116307.777273,119548.992809,122476.64085,125111.950085,127639.081351,131126.158016,135664.559815,140008.592003,144795.796668,149929.864238,155514.479732,161765.256326,168187.194528,175296.341657,182481.773277,190289.402862,198279.447639,206367.277037,214583.735367,222921.757854,230973.670366,239205.730366
102,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iran (Islamic Republic of),2029.908099,1844.285714,1831.049527,2155.598463,1998.517831,2013.402853,2191.662725,2207.022666,2263.830867,2438.769969,2444.691687,2667.680307,3055.097224,2929.258625,3356.744895,3431.689259,3031.416967,3263.317846,3844.249149,4266.640902,4160.034106,4274.672443,4275.191906,4045.250833,4339.255579,3697.2009,3923.035081,4251.222104,4541.87
102,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iran (Islamic Republic of),1968.712244,1966.815324,1959.066461,1961.121913,1968.078087,1970.351023,1978.281929,1991.545575,2006.178446,2026.885765,2051.776468,2082.04104,2128.801904,2180.604465,2238.348303,2307.700429,2363.13159,2410.185739,2478.801605,2573.40021,2671.796447,2764.529857,2855.153996,2933.458039,3008.985749,3069.540298,3113.97496,3172.364178,3350.19
102,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iran (Islamic Republic of),31858.112537,31735.582927,31607.565992,31802.042542,31832.482285,31875.534116,32088.914912,32304.392003,32562.044425,32973.928629,33366.843848,33952.483115,34878.778436,35627.432595,36745.829188,37869.818017,38538.103395,39391.235502,40756.683046,42449.923738,43938.161397,45448.303983,46868.341893,47980.134688,49310.404518,49938.065119,50747.12524,51825.983167,53017.663167
103,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iraq,233.652775,271.064908,227.434064,224.047708,160.988254,161.892619,375.896768,363.538435,155.699399,31.743781,274.033997,693.056151,16.021068,37.886826,11.300931,289.344123,355.737743,824.615774,461.13493,323.380958,182.848372,316.570212,615.925683,277.485792,532.551197,181.70335,204.043103,269.61777,395.92
103,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iraq,297.148835,294.461436,291.748717,287.788248,282.072032,274.834136,274.47777,280.19216,278.957765,267.843595,260.946312,274.302238,279.11642,263.986672,249.623104,243.66507,248.397621,268.90437,291.342629,297.397548,294.740575,292.038698,302.491253,311.144122,316.776584,319.197625,311.618162,307.130898,466.15
103,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Iraq,4772.158129,4748.761622,4684.446938,4620.706402,4499.622626,4386.681114,4488.100112,4571.446387,4448.18802,4212.088206,4225.175891,4643.929804,4380.834452,4154.734606,3916.412433,3962.091486,4069.431607,4625.143011,4794.935313,4820.918723,4709.026521,4733.558035,5046.992465,5013.334136,5229.108749,5091.614474,4984.039416,4946.526288,4876.296288
104,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ireland,1549.838595,1634.639778,1388.1848,1144.194729,936.056571,1100.034187,839.944278,828.776794,774.154415,746.837583,744.024807,866.000962,1333.474389,2175.364128,747.68605,610.808233,818.023531,965.740858,937.303324,1008.678206,1174.539427,1060.553673,1048.657232,13980.356167,1311.695487,1246.381172,1368.440185,1635.295518,1931.17
104,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ireland,1170.141112,1175.359547,1148.072339,1090.539957,1054.946169,1031.370874,1009.251471,931.616188,844.132648,799.791169,795.138859,812.431563,829.331696,938.643522,994.119785,964.490964,935.469128,901.86877,904.870597,948.185744,949.881315,938.58456,950.879764,991.913533,1014.883386,1058.078973,1130.791701,983.692105,961.05
104,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Ireland,15431.741241,15413.827675,14111.583819,12731.520758,12031.697385,11279.731945,10672.57931,9915.013312,8987.98446,8637.209232,8067.743719,8137.881833,8647.592086,10832.538915,10658.177068,10373.599674,10897.439537,10998.889834,10590.862708,10867.966065,11307.451524,10877.248627,11094.357535,1061.196,11465.071106,12070.056267,12307.704752,12959.308164,13929.428164
105,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Israel,707.176878,663.466379,626.571578,620.105998,630.097673,732.367433,683.797385,700.716039,750.932186,767.744089,807.573585,983.44202,1103.594308,821.835924,823.461621,941.020402,961.384377,829.619181,797.462552,849.180003,845.724969,769.726653,788.746242,753.623144,844.886424,883.188386,953.97172,891.260675,912.82
105,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Israel,569.225602,555.196356,534.187425,530.041416,524.304674,537.816113,562.220987,580.997565,611.852407,620.242427,644.832147,665.267805,711.25671,739.550061,742.67881,756.54521,742.371373,733.017625,709.363289,687.434889,671.099777,664.868274,660.773781,648.705418,642.495798,645.927476,649.234131,853.020368,1003.36
105,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Israel,4373.525509,4441.405145,4445.132545,4497.957428,4262.980572,4403.114971,4554.582816,4682.417654,4874.546899,5037.758746,5301.237198,5624.394608,6255.162707,6514.447514,6228.711873,6488.745785,6610.458651,6638.948477,6372.416205,6334.353996,6160.883667,6087.35371,6117.999668,6057.930968,5979.908034,5976.410929,6237.518664,6430.795646,6340.255646
106,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Italy,9209.661003,9030.296882,9542.146748,9960.611604,10671.356396,11878.320006,11075.574484,11398.500918,11287.923901,11805.519099,12135.092467,12813.764029,11906.320977,10882.28052,9255.00808,9764.687114,10693.884406,9841.683722,8126.187768,8004.347252,7993.15518,8597.419199,9868.678305,10998.463455,11226.069427,9992.086473,11075.764245,12300.149717,14009.13
106,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Italy,11518.688871,11671.594088,11768.194985,11878.148561,11961.223722,12138.093258,12340.773445,12455.414052,12596.598626,12813.723157,12964.751997,13155.058403000001,13327.457673,13400.424869,13481.054891,13508.265667,13524.839638,13412.391148,13147.049131,12932.915129,12640.810423,12485.28192,12390.854602,12398.489363,12372.896003,12172.941167,12077.087324,12027.941598,12302.4
106,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Italy,215769.853742,213380.301104,211985.007992,210757.169302,208780.473609,208966.855034,208316.386067,207304.79938,207336.460223,207779.042463,208096.104111,208044.041865,207565.505725,205297.667763,202741.838012,200553.810299,199657.981797,194883.442816,188885.52963,182981.194918,175804.496759,172018.551583,169195.288052,168376.688479,166506.215666,163762.468885,164107.303382,165198.625367,166905.355367
