# File: FAO_For_Exp_m3_USD_FORESTAT.csv
# Title: FAO historical forests export qunatity and export value
# Units: Export Quantity in m3; Export Value in 1000 US$
# Source: FAOSTAT (domain:FO FAO.udpate:2021-03-01)
# Date of last update: 2022-07-18
# Column types: cicicinnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
countries,country codes,item,item codes,element,element codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
The former Yugoslav Republic of Macedonia,154,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224,424,900,900,0,0,822,355,227,576,646,1489,952,2548,5811,4749,1448,1188,2404,695,712,890,1379,1656,2203,2369,2407
The former Yugoslav Republic of Macedonia,154,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,153,874,874,0,76,521,152,64,311,411,831,532,802,2538,1665,879,1071,895,489,382,289,371,305,362,347,332
Timor-Leste,176,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,17,69,158,663,44,24,24,45,107,225,18,115
Timor-Leste,176,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,22,105,150,646,66,31,31,46,106,219,14,122
Timor-Leste,176,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Timor-Leste,176,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Timor-Leste,176,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1
Timor-Leste,176,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Timor-Leste,176,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,29,29,29,29,29,29,29,3,3,0,0,0,0,0
Timor-Leste,176,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,15,15,15,15,15,1,1,0,0,0,0,0
Togo,217,Sawnwood,1872,Export Quantity,5916,,,,,600,400,400,300,300,200,500,200,200,,,,,,100,,,,,,,,0,,,,,111,,0,0,900,900,800,1000,2000,8000,1381,2381,1701,1038,1760,1661,3776,1944,2677,5635,4743,3502,2731,1310,186,53,228,467
Togo,217,Sawnwood,1872,Export Value,5922,,,,,87,70,53,38,30,30,92,9,10,,,,,,14,,,,,,,,0,,,,,55,,0,0,136,116,152,153,655,1231,579,872,708,484,915,757,1319,1068,1870,4087,2534,2742,2024,978,153,44,210,301
Togo,217,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,139,2,142,222,31,4,52,497,273,314,735,67,62,0,3,0,0
Togo,217,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,44,1,68,97,74,4,49,185,121,121,41,32,24,0,6,1,0
Togo,217,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,25,25,25,25,25,0,0,0,25,25,25
Togo,217,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,27,27,27,27,27,0,0,0,27,27,27
Togo,217,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,149,67,33,10,11,12,4100,111,252,513,774,510,410,678,654,215,1669,211
Togo,217,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,106,49,35,22,23,26,5240,79,125,257,253,265,290,222,208,138,1188,65
Tonga,219,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,6,6,6,177,45,45,44,44,44,19,52,158,20,20,20,5,0,315,187,123
Tonga,219,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,1,1,1,53,13,13,12,12,12,5,16,48,5,5,5,21,0,342,79,48
Tonga,219,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Tonga,219,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Tonga,219,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Tonga,219,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Trinidad and Tobago,220,Sawnwood,1872,Export Quantity,5916,800,800,600,800,1200,2400,1200,1400,1600,1600,1100,900,1100,1000,700,500,500,100,100,100,100,300,100,,,800,400,1300,8000,5000,100,1395,338,1300,900,900,0,0,1000,1000,1000,164,96,365,840,136,524,4693,3257,727,540,1038,594,2436,2046,776,427,994,922
Trinidad and Tobago,220,Sawnwood,1872,Export Value,5922,50,47,40,48,84,149,91,69,112,106,86,74,107,141,104,83,83,21,21,21,21,18,10,,,16,25,96,246,458,50,612,141,593,378,378,0,0,439,737,1371,201,114,312,462,152,175,2307,1340,783,416,914,158,542,1206,616,519,927,933
Trinidad and Tobago,220,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,41,,,,,,,,,,1,32,162,66,28,3,0,2,0,0,1,0,0,0,0,0,1
Trinidad and Tobago,220,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,,,,,,,3,47,192,66,30,10,1,5,0,0,2,0,0,0,0,1,0
Trinidad and Tobago,220,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,49,49,49
Trinidad and Tobago,220,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,8,8
Trinidad and Tobago,220,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,92,100,100,100,0,0,0,0,0,43,23,285,746,269,107,143,762,13,2,15,5,5,24,4,126,89,67
Trinidad and Tobago,220,Wood-based panels,1873,Export Value,5922,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,32,64,88,88,88,0,0,0,0,0,36,35,464,1012,336,83,48,372,7,4,12,10,8,20,5,63,47,96
Tunisia,222,Sawnwood,1872,Export Quantity,5916,,,,300,100,100,,,,,,,,,100,,,,,,,,,,,,0,,,,,1304,281,1076,517,172,180,400,150,150,50,0,0,1679,1679,1679,1679,446,358,339,1490,1280,1263,1288,169,244,420,141,2
Tunisia,222,Sawnwood,1872,Export Value,5922,,,,37,18,24,,,,,,,,,5,,,,,,,,,,,,0,,,,,639,110,747,151,94,74,126,33,33,30,0,0,511,511,511,511,695,499,417,891,698,841,718,149,172,241,174,3
Tunisia,222,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,0,178,100,180,100,100,0,0,200,200,1524,1524,1524,1524,2051,731,544,14,4,3,42,42,15,14,28,39
Tunisia,222,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,0,229,128,192,167,115,0,0,220,220,1201,1201,1201,1201,13237,3702,1913,86,25,35,43,54,32,28,115,165
Tunisia,222,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,1113,2003,200,200,200,400,150,450,300,500,500,5089,5089,5089,5089,131,115,1381,1091,867,419,347,444,37,589,634,438
Tunisia,222,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,1007,1964,244,205,156,379,136,398,254,574,574,2096,2096,2096,2096,268,229,1338,2079,1532,755,683,564,52,405,349,292
Tunisia,222,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,1800,1300,1100,1100,200,,,,,,,,,,,,,,0,,,,,974,2900,3925,4864,4784,3830,3000,1000,200,100,300,300,20734,20734,23159,6586,5246,9378,7314,6122,1959,2623,1264,4309,4994,12971,3847,11574
Tunisia,222,Wood-based panels,1873,Export Value,5922,,,,,,,,,128,85,76,76,12,,,,,,,,,,,,,,0,,,,,863,1618,1848,2311,2308,1234,1002,592,319,210,410,410,4291,4291,4252,2366,2838,6432,4567,2288,1422,1827,2738,3567,4422,8833,3156,6540
Turkey,223,Sawnwood,1872,Export Quantity,5916,5000,400,1200,1300,4000,8200,6500,9500,10700,32400,67200,59000,46000,69300,9700,2100,800,1600,3700,6500,16100,43400,91200,72800,47900,16500,68100,68900,35200,43200,43200,48348,52300,131700,154000,23000,28000,15000,36000,43000,168000,158562,99714,57000,122010,44000,76000,28000,39000,40820,29000,24000,25477,24992,22661,23610,23762,54329,135303
Turkey,223,Sawnwood,1872,Export Value,5922,273,20,69,77,211,434,421,588,625,1751,3564,3826,4686,9844,1455,399,244,377,902,1710,3685,9850,22450,26502,11613,3085,10790,10174,12544,16445,16445,10843,8084,25866,21088,12230,23890,5135,10552,10813,34647,26792,13039,11423,14310,12866,26722,12261,12895,14896,14078,12587,14027,13609,10087,10455,11317,16068,35662
Turkey,223,Veneer sheets,1634,Export Quantity,5916,,,,100,100,300,200,,100,,900,,,300,,,,,,,200,400,3200,400,400,400,,,,,,2226,24800,23700,23000,10000,6000,7000,10000,7000,11000,14400,12954,21766,20192,19682,13000,20800,17700,21800,20400,21400,16845,17909,19900,20100,4100,31000,28565
Turkey,223,Veneer sheets,1634,Export Value,5922,0,0,0,65,91,219,129,,72,,178,,,19,,,,,,,96,192,1814,227,227,227,,,,,,2595,2188,4633,5604,8180,8243,8989,8567,7576,10249,13302,18031,21487,22408,21644,24508,26911,21320,25171,25185,27782,23798,26711,25885,25915,5136,30191,28477
Turkey,223,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,3400,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,902,100,0,0,0,0,0,0,0,1102,1102,1102,1102,1102,346,630,1033,1091,2533,1500,30901,38428,18873,21150,17210,12379,44842
Turkey,223,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,2004,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,156,28,0,0,0,80,90,353,1,229,229,229,229,229,291,791,1022,1281,2551,1823,22035,27031,14292,15138,12950,11396,37134
Turkey,223,Wood-based panels,1873,Export Quantity,5916,,100,62,100,46,,,1000,,600,1500,,2800,3000,100,0,,,,,300,2000,3000,1500,1500,700,700,3800,3100,7400,7400,17951,6667,44700,59100,46200,42000,40000,49000,57000,159000,215000,308606,384594,492994,541000,829000,760000,765700,914085,973500,926300,776739,1047761,1034900,1182000,1715000,1726000,2064471
Turkey,223,Wood-based panels,1873,Export Value,5922,,34,21,39,18,,,107,,72,94,,484,252,23,0,,,,,185,1440,2777,1863,1863,977,562,2336,1250,2585,2585,4601,2221,4208,10428,8607,11449,10962,13048,13852,33764,40216,68634,102036,116226,159443,267695,327330,293380,328792,373799,382832,364538,426582,367599,390047,500841,514541,570007
Turkmenistan,213,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,106,100,157,44,44,44,44,44,44,44,44,44,44,44,44,44,44,0,0,0,0,0,0,0,348
Turkmenistan,213,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,11,38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,43
Turkmenistan,213,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
Turkmenistan,213,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
Turkmenistan,213,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
Turkmenistan,213,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
Turkmenistan,213,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,788,939,939,939,939,939,939,939,939,939,939,939,939,939,939,151,0,0,0,0,0,0,95
Turkmenistan,213,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,392,38,430,430,430,430,430,430,430,430,430,430,430,430,430,0,0,0,0,0,0,0,28
Turks and Caicos Islands,224,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,420,0,2,1,0
Turks and Caicos Islands,224,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,247,0,2,0,0
Turks and Caicos Islands,224,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,0,0,0,0,0
Turks and Caicos Islands,224,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,0,0,0,0,0
Turks and Caicos Islands,224,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,328,0,0,0
Turks and Caicos Islands,224,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,157,0,0,0
Uganda,226,Sawnwood,1872,Export Quantity,5916,9100,6200,4900,6800,6000,5700,6900,9200,7400,8900,6000,6000,5100,4300,1900,400,400,400,400,400,,,,,,,0,,,,,,77,11,11,11,24,6,0,0,36,113,1143,664,664,545,259,885,286,921,692,1903,1903,886,1146,4546,2126,6140,5750
Uganda,226,Sawnwood,1872,Export Value,5922,703,427,334,471,455,389,459,628,544,697,509,514,382,378,205,38,38,38,38,38,,,,,,,0,,,,,,34,4,4,4,25,2,0,0,2,38,242,182,182,303,191,390,192,684,341,407,407,786,612,2438,1309,2948,2079
Uganda,226,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,24,117,83,363,363,363,113,143,214,265,61,118
Uganda,226,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,4,15,134,57,202,202,202,79,153,93,79,16,61
Uganda,226,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,67,67,67,67,67,14,0,0,2,0,0
Uganda,226,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,28,69,69,69,69,69,15,0,0,3,0,0
Uganda,226,Wood-based panels,1873,Export Quantity,5916,500,600,400,500,300,300,900,1100,1200,1200,800,500,200,,,,,,,,,,,,,,0,,,,,84,11,11,11,11,11,11,0,0,0,0,774,839,839,3620,1953,750,3813,7431,7086,5017,5017,1108,8888,35147,30283,48712,67667
Uganda,226,Wood-based panels,1873,Export Value,5922,65,68,61,38,44,62,98,103,119,70,54,50,20,,,,,,,,,,,,,,0,,,,,29,7,7,7,7,7,7,0,0,0,0,349,360,360,1820,2381,665,2516,4744,4388,3134,3134,994,3329,12287,10631,19239,23907
Ukraine,230,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19247,30400,30400,31000,203000,243000,243000,349000,349000,853384,1098370,1366012,1546602,1306400,1248510,1480000,1405000,1300000,1375800,1511018,1387000,1455902,1515902,2337000,2675000,3279800,3710800,3174707
Ukraine,230,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819,4290,4290,4290,20100,25720,30711,30711,52539,125973,160817,213847,248013,230743,240195,319731,321755,272666,229360,285506,256371,273021,295164,361213,394116,461062,587383,516644
Ukraine,230,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,300,300,300,2400,4600,2780,4100,4100,3148,4970,8695,13401,23380,85240,75100,75100,75100,51001,52046,82020,66080,142916,66080,66080,191648,191423,174178
Ukraine,230,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,120,120,120,980,1340,1479,1825,1825,4842,7582,13482,20749,26959,38712,62513,62513,62513,58194,66661,73165,82508,94173,82508,82508,175008,198187,197324
Ukraine,230,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,600,500,300,301,301,50,0,0,310,0,950,300,300,300,69,75,0,0,0,0,0,0,20,145
Ukraine,230,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,630,40,2,30,30,17,0,0,123,0,490,268,268,268,59,52,0,9,9,9,9,9,23,78
Ukraine,230,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277,12200,12200,13000,49400,35800,36369,45256,45256,118353,230665,274802,912993,303507,340760,416200,416200,401361,507731,623238,728950,764120,864470,864470,864470,738025,699905,592266
Ukraine,230,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142,3696,3696,3737,9058,6514,9372,10697,10697,25794,32117,42284,62260,72152,85999,131874,131875,112476,128046,184313,214152,204415,200101,200101,200101,148712,170411,160683
United Arab Emirates,225,Sawnwood,1872,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39944,100200,3900,3900,181,181,0,0,0,700,700,700,11791,11791,11791,20000,108647,94973,75752,43019,152726,195657,191153,237830,175919,113166,153478,118042
United Arab Emirates,225,Sawnwood,1872,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7793,12224,389,389,28,28,0,0,0,92,92,92,2266,2266,2266,3738,58762,35478,45703,30460,50405,61327,58762,74145,47443,37524,52103,44279
United Arab Emirates,225,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,5078,1654,6953,846,1268,1573,5755,2395,1969,3297,3554,4499
United Arab Emirates,225,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,137,137,137,137,137,0,0,0,0,0,0,0,0,0,0,3923,2304,3075,1074,1127,1970,4547,2426,1792,4055,4689,5476
United Arab Emirates,225,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,300,300,300,300,0,0,0,0,0,0,0,0,0,3,990,647,1068,1407,1061,651,235,509,1964,6027,20147,8468
United Arab Emirates,225,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,100,100,100,100,0,0,0,0,0,0,0,0,0,6,926,1168,774,1278,916,564,226,397,1605,4497,18028,5065
United Arab Emirates,225,Wood-based panels,1873,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40176,43000,43306,26200,26068,68,0,0,0,44300,44300,44300,25751,25751,25751,44207,153966,27721,124073,42272,83038,79484,187207,173735,170467,136181,98030,72866
United Arab Emirates,225,Wood-based panels,1873,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14746,13243,13332,11883,11840,16,0,0,0,12316,12316,12316,10804,10804,10804,19001,88112,32467,66309,35426,62354,52178,73490,75454,59346,53393,44891,34916
United Kingdom,229,Sawnwood,1872,Export Quantity,5916,14300,3600,2700,1900,4300,4100,2400,4400,3800,26000,37100,33200,53800,47500,38700,58000,66800,54600,59100,51100,48100,53000,56000,55000,47000,44000,41600,40600,37700,57500,60200,68940,46238,94000,62600,64800,93000,134700,151700,195000,210099,292690,355626,371022,358000,415354,345787,221903,203000,194624,162297,140599,167050,174757,187716,191318,218216,237936,215157
United Kingdom,229,Sawnwood,1872,Export Value,5922,1490,613,398,301,482,557,314,518,521,2668,3799,3203,6442,9245,7397,9900,13227,13018,17212,18552,14329,15790,11813,11255,10364,11538,13473,16795,17951,24667,21186,31613,18728,38802,33828,36777,45963,37705,48189,46534,45177,59142,76551,91135,94321,112524,139263,91624,64962,72602,66212,53995,57253,71099,67626,66957,70559,85148,73732
United Kingdom,229,Veneer sheets,1634,Export Quantity,5916,400,,4300,4700,3600,2300,4700,5400,6500,8300,7900,8200,11300,17700,8700,7800,8100,7900,8200,9100,10600,6800,10000,8000,7000,9000,9000,10000,34900,43600,29500,6247,5973,11000,13000,27000,6000,7700,60000,17000,6296,6023,5078,4608,4758,5390,4612,7778,3116,2002,1908,1568,2124,2678,2643,2610,2638,1888,2257
United Kingdom,229,Veneer sheets,1634,Export Value,5922,280,,3010,5546,4270,2774,2785,2906,3427,4464,5861,5698,8629,13286,9143,9544,10215,10795,11790,16498,13269,6400,9367,9806,9274,11023,11023,14355,12806,15734,14723,16472,14883,20340,23002,24974,20401,24810,22566,23161,16242,18171,14969,14876,17708,20002,20962,18506,14286,9001,12185,11631,12885,13506,7222,7766,6195,4782,4443
United Kingdom,229,Wood pulp,1875,Export Quantity,5910,500,0,0,0,0,0,0,0,0,8300,4200,3000,7000,15700,15900,16000,21600,24200,28200,36200,14600,12900,2200,7000,5000,5000,1800,5200,3900,10200,5000,33297,33830,21000,15000,15000,8000,23400,29600,8200,2965,8355,2663,3247,4907,14261,12939,3714,15691,31000,20557,12154,11001,13026,7266,1734,5202,5272,7100
United Kingdom,229,Wood pulp,1875,Export Value,5922,50,0,0,0,0,0,0,0,0,1291,1016,803,1929,6070,8290,10540,7388,8111,10491,17020,3873,3097,798,2414,1949,1919,995,2773,2220,7433,2923,15249,10056,6831,10491,12248,7053,14500,17073,5097,1157,4127,1302,3415,2741,8325,7282,2091,9036,23825,13069,8474,7542,8316,4699,745,1940,3367,3050
United Kingdom,229,Wood-based panels,1873,Export Quantity,5916,4900,4200,5500,5400,4900,12800,15400,21300,25000,57900,38000,34200,49800,62600,56600,64200,79300,90700,114800,132700,144300,140700,115800,140800,89000,96000,80800,101800,129800,176200,183000,180079,191375,320000,373800,382200,315000,261400,321400,328800,356257,418390,525671,514079,515302,504404,594332,512332,447735,507421,543697,595247,429399,401393,283754,312324,371564,293191,381962
United Kingdom,229,Wood-based panels,1873,Export Value,5922,1000,1086,1239,1507,1475,1426,1948,2167,2938,6644,5318,5693,8761,12155,12370,14084,21565,27097,36362,54844,48411,49011,33699,40282,26254,32061,40604,40053,41243,56025,66418,71130,76218,92868,129292,124014,123205,91005,101108,92831,89586,104914,134434,158426,168746,214884,193963,173432,148942,166184,193281,194630,158052,163521,107924,114897,133938,132321,152607
United Republic of Tanzania,215,Sawnwood,1872,Export Quantity,5916,15600,10500,11100,17900,20400,21500,17100,18800,28000,26000,17400,5400,6400,6200,4100,4300,4700,4400,3900,2800,1700,1600,1000,1000,8400,8100,4559,5692,2782,6355,6355,4853,3900,8000,2760,4400,9498,6475,3170,2869,2869,964,9071,12053,12053,31679,36434,44413,44413,71643,56313,45206,40076,77047,66624,44305,49444,45631,39838
United Republic of Tanzania,215,Sawnwood,1872,Export Value,5922,1565,753,892,1471,1596,1616,1354,1558,2688,1676,1382,561,933,1051,1072,1123,1053,1128,1077,851,720,659,439,439,2667,1384,1367,2316,1822,2856,2856,2590,1795,3881,778,1615,2702,2142,2097,2459,2459,816,2150,2944,2944,6295,15237,15605,15785,26112,22127,24326,20927,30084,44502,24513,31979,29927,24051
United Republic of Tanzania,215,Veneer sheets,1634,Export Quantity,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,3,3,20,24,109,7,7,7,83,87,87,68,47,4,4,299,249,322,59,236,1438,3527,1840,1352,6933
United Republic of Tanzania,215,Veneer sheets,1634,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10,10,10,10,10,27,45,18,18,18,54,68,68,137,57,80,80,452,180,664,70,121,216,531,493,434,448
United Republic of Tanzania,215,Wood pulp,1875,Export Quantity,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,20,20,51,51,51,51,891,624,82,82,45,13,121,126,121,121
United Republic of Tanzania,215,Wood pulp,1875,Export Value,5922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,19,19,19,19,19,19,19,19,19,22,22,41,41,41,41,81,63,28,28,37,5,66,78,66,66
United Republic of Tanzania,215,Wood-based panels,1873,Export Quantity,5916,,,600,1700,2000,2200,1200,2500,2800,2200,1400,700,1300,1416,921,1600,400,400,300,300,900,600,430,430,430,430,500,500,500,500,500,,,0,0,0,0,0,425,757,757,757,3427,1350,1350,1422,542,590,590,399,157,373,169,344,516,652,3121,11003,21769
United Republic of Tanzania,215,Wood-based panels,1873,Export Value,5922,0,0,89,225,299,364,201,390,446,350,380,148,334,347,168,328,104,137,106,112,427,329,267,267,267,267,104,104,104,104,104,,,0,0,0,0,0,33,78,78,78,255,227,227,996,136,197,197,3135,86,91,57,246,281,319,880,4085,8823
