# File: GCAMDATA_FAOSTAT_LandCover_229Regs_3Covers_1973to2020.csv
# Title: FAO cropland, Temporary Crop (harvested cropland), and fallow area by country_year
# Units: 1000 Ha
# Description:  Data is cleaned and generated by gcamdata-FAOSTAT
# Data source: FAOSTAT (domain:RL FAO.udpate:2022-06-20T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
156,New Zealand,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.6116,292.0912,298.6955,303.0697,286.8337,310.3584,329.7902,345.6814,368.2397,351.0867,381.1815,412.9413,446.5889,360.7859,408.5842,371.3585,391.159,413.7724,400.1835
156,New Zealand,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6134,63.4605,61.7518,62.3078,58.3557,62.3661,62.5198,63.1013,67.3624,61.5277,66.8505,69.8345,73.966,61.4015,69.8709,63.4215,67.7426,69.0768,65.4403
157,Nicaragua,6621,Arable land,5110,Area,1000 ha,1050,1060,1060,1060,1060,1065,1069,1070,1150,1150,1150,1200,1220,1220,1250,1280,1300,1300,1300,1320,1350,1350,1650,1650,1750,1800,1850,1917,1912,2000,2050,1950,2000,1860,1800,1700,1650,1531,1503,1532,1504,1504,1504,1504,1504,1504,1504,1504
157,Nicaragua,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.1016,666.2213,701.5741,624.8248,666.8938,631.5188,649.4865,638.884,668.0526,634.8638,681.5576,707.858,687.6997,689.759,687.069,686.5884,686.7202,685.3143,688.979,691.0032
157,Nicaragua,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,1196,1196,1196,1196,1100,1020,940,860,780,702,700,700,700,700,700,700,700,700,700
158,Niger,6621,Arable land,5110,Area,1000 ha,10810,9776,9776,9774,9774,9774,9952,10212,9772,9852,10002,9772,9770,9770,9502,9489,9594,11036,12092,12987,12986,12985,13985,13985,13985,13984,13984,13975,13970,13960,14050,14105,14123,14137,14925,14920,14900,15100,15600,15900,16800,16800,16800,17500,17700,17700,17700,17700
158,Niger,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9857.7018,9872.0545,9888.8692,10031.1901,10071.1831,10162.8257,10747.3314,10861.9655,10935.5696,11143.1252,11628.3481,11907.2426,12682.6579,12716.4299,12680.3412,13216.6801,13387.0575,13352.9673,13413.4996,13440.698
158,Niger,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042.6452,2041.602,2148.482,2073.8306,2070.5263,2067.6051,2159.6627,2059.1499,1996.1971,2038.4225,2037.8587,2088.256,2144.8264,2106.1517,2158.0429,2260.1478,2286.2756,2312.5259,2239.3041,2197.9009
159,Nigeria,6621,Arable land,5110,Area,1000 ha,31150,27000,26000,26000,20611,18855,17716,19603,16466,17432,17505,21000,23000,27860,27882,28112,28088,28174,30000,30100,30100,31000,32900,33100,33200,34000,35000,35000,33000,34000,35000,35000,36000,36800,37000,36000,32000,33000,34000,35000,35000,35000,35000,35000,35000,35000,35000,35000
159,Nigeria,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23285.9098,24043.6858,24634.1937,24891.2906,25671.783,26454.8338,26643.3005,26208.4959,23485.7872,24352.5253,25343.8355,26210.9114,26422.204,26492.5624,26417.3775,26433.3602,26471.5826,26404.1727,26523.8693,26577.6513
159,Nigeria,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4825.146,4972.3831,5352.0903,5145.9817,5277.8409,5382.1792,5353.9376,4968.4582,4287.1348,4454.8307,4441.4868,4596.79,4468.3884,4387.8161,4495.9226,4520.2957,4520.8839,4572.7913,4428.0024,4346.1318
160,Niue,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,Niue,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.7038,0.7112,0.7131,0.7189,0.7201,0.728,0.7339,0.738,0.7454,0.7489,0.7549,0.7569,0.7548,0.7552,0.7563,0.7544,0.7578,0.7594
160,Niue,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.1529,0.147,0.1466,0.1463,0.1447,0.138,0.134,0.135,0.1306,0.1313,0.1277,0.1254,0.1285,0.1292,0.1292,0.1307,0.1265,0.1242
162,Norway,6621,Arable land,5110,Area,1000 ha,788,791,790,793,798,804,828,815,825,838,846,852,854,865,865,870,878,860,887,878,885,896,987,995,897,898,882,879,881,878,871,869,862,858,852.6,845.1,834.88,825.6,818,811.9,807.7907,808.18,807.141,805.122,801.49,803.21,802.002,804.497
162,Norway,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.7,384,378,378,374,366,360.3,355,351.1,348,342.2,337.8,329.1394,328.08,325.279,328.458,327.625,323.323,318.19,322.753
162,Norway,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2,2,2,2,2,1.8,1.7,0.98,1.1,1,1.2,2.9464,1.56,1.944,1.671,1.188,1.174,1.329,1.175
163,Northern Mariana Islands,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.08,0.08,0.08
163,Northern Mariana Islands,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.7038,0.7112,0.7131,0.7189,0.18,0.182,0.1835,0.1845,0.1864,0.1872,0.1887,0.1892,0.1887,0.1888,0.1891,0.0604,0.0606,0.0607
163,Northern Mariana Islands,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.1529,0.147,0.1466,0.1463,0.0362,0.0345,0.0335,0.0337,0.0327,0.0328,0.0319,0.0313,0.0321,0.0323,0.0323,0.0105,0.0101,0.0099
164,Pacific Islands Trust Territory,6621,Arable land,5110,Area,1000 ha,3.3,3.3,3.3,3.3,3.3,3.3,3.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
164,Pacific Islands Trust Territory,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Pacific Islands Trust Territory,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Pakistan,6621,Arable land,5110,Area,1000 ha,31210,30530,30800,30460,30640,31150,31050,32110,31160,33140,31040,32110,31710,30140,31250,29920,30410,29750,29810,29920,30230,30250,30460,30550,31040,31120,31110,31040,31300,31220,31190,30310,30170,30320,30180,29460,29420,29390,30100,30240,30470,30440,30400,30990,31210,31160,30530,30930
165,Pakistan,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12727.7682,12979.5208,12970.215,13315.2565,12851.7016,12958.8839,13605.3494,13808.8178,13762.8925,13564.6472,13478.5228,12923.0289,13171.4614,13526.5995,13605.296,13563.7062,13592.2665,13676.2384,13126.5921,13672.9746
165,Pakistan,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15900,15550,15580,14340,14790,14930,14020,13110,13180,13490,14380,15250,15250,14810,14690,15350,15560,15400,15400,15160
166,Panama,6621,Arable land,5110,Area,1000 ha,432,433,433,433,434,434,434,435,440,450,455,460,465,470,475,480,490,499,499,500,500,500,500,500,510,520,530,548,548,548,548,548,548,540,540,540,540,568.89,565,565,565,565,565,565,565,565,565,565
166,Panama,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.9565,234.465,233.3599,235.7954,236.4337,234.8693,235.264,237.853,239.7862,254,254.8104,255.9988,258.0624,258.7496,258.0153,258.1714,258.5447,257.8863,259.0554,259.5807
166,Panama,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.2948,298.356,311.964,299.9503,299.0907,294.0172,290.8934,277.4479,269.3268,285.9,286,286,286,286,286,286,286,286,286,286
167,Czechia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,3332,3317,3301,3257,3250,3261,3256,3243,3236,2779.69,2759.28,2730.49,2712.42,2637.44,2626.28,2600.24,2581.88,2547.93,2521.61,2518.8,2501,2489,2490,2491,2496,2484,2484.472,2484.154
167,Czechia,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3067.1,2651.19,2537.18,2630.79,2622.73,2550.24,2553.28,2534.74,2510.68,2461.23,2452.35,2445.46,2437,2433,2417,2425,2436,2425,2422.308,2415.605
167,Czechia,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,116,83,177,55,45.29,44,30,23,29,45,28,33,24,22,35,30,26,26,24.66,23.96
168,Papua New Guinea,6621,Arable land,5110,Area,1000 ha,120,126,132,138,144,160,165,167,172,175,179,180,183,185,186,188,190,192,192,192,193,193,194,195,197,199,203,205,210,220,225,230,240,250,250,300,300,300,300,300,300,300,300,300,300,300,300,300
168,Papua New Guinea,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.1831,155.5768,158.3627,163.5713,171.1452,179.7203,180.0223,218.4041,220.1793,221.3866,223.6221,224.665,226.476,227.0791,226.4347,226.5717,226.8993,226.3215,227.3475,227.8084
168,Papua New Guinea,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7055,32.1742,34.4063,33.8165,35.1856,36.5637,36.1753,41.4038,40.1919,40.4985,39.1896,39.4011,38.3005,37.6099,38.5365,38.7454,38.7504,39.1954,37.9543,37.2526
169,Paraguay,6621,Arable land,5110,Area,1000 ha,804,920,1040,1160,1270,1390,1500,1620,1741,1780,1820,1860,1900,1950,1990,2030,2070,2110,2150,2300,2300,2450,2600,2600,2600,2850,2950,3020,3105,3210,3280,3370,3460,3550,3640,3757,3858,3975,4122,4360,4484,4663,4868,4664,4653,4734,4734,4734
169,Paraguay,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,2738,2808,2898,2988,3078,3168,3285,3386,3503,3650,3888,4012,4191,4396,4191,4179,4259,4258,4257
169,Paraguay,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,473,474,475,476,477
170,Peru,6621,Arable land,5110,Area,1000 ha,3196.2227,3249.4455,3302.6682,3355.8909,3409.1136,3462.3364,3515.5591,3568.7818,3622.0045,3675.2273,3728.45,3781.6727,3834.8955,3888.1182,3941.3409,3994.5636,4047.7864,4101.0091,4154.2318,4207.4545,4260.6773,4313.9,4347.8,4381.7,4415.6,4449.5,4483.4,4517.3,4551.2,4585.1,4619,4652.9,4686.8,4720.7,4754.6,4788.5,4822.4,4856.3,4890.2,4924.16,4671.913,4419.666,4167.433,3798.172,3756.825,3814.351,3580.226,3580.226
170,Peru,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.8935,980.2511,982.8442,1000.3903,1010.407,1025.959,1035.0628,1053.9148,1070.0025,1083.4328,1102.0123,1114.8402,1066.2576,1011.374,950.9478,867.2122,859.012,854.919,736.801,736.801
170,Peru,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498.7,2541.5,2584.3,2627.1,2669.9,2712.7,2755.5,2798.3,2841.1,2883.9,2926.7,2969.2823,2884.9,2841.6,2716,2755.04,2809.302,2870.435,2737.809,2737.809
171,Philippines,6621,Arable land,5110,Area,1000 ha,4750,4800,4850,5000,5100,5150,5200,5228,5220,5240,5260,5280,5350,5400,5420,5440,5460,5480,5487,5435,5385,5335,5285,5235,5185,5135,5085,5034,4984,4935,4970,5120,5005,5155,5290,5450,5500,5300,5450,5580,5590,5590,5590,5590,5590,5590,5590,5590
171,Philippines,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4853.2705,4816,4827.2956,5048.6858,4897.5352,5071.4445,5171.1135,5377.1125,5411.0003,5200.56,5372.2867,5470.842,5499.1814,5469.7321,5439.724,5458.5061,5463.0939,5441.314,5479.9355,5466.2671
171,Philippines,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5347,55,57.9164,54.8644,55.6203,57.314,58.3301,57.9321,59.5026,59.5184,58.7766,62.524,60.5597,61.1765,63.8348,62.6376,62.308,63.0152,60.3273,61.148
173,Poland,6621,Arable land,5110,Area,1000 ha,14800,14764,14781,14763,14739,14709,14652,14621,14512,14484,14474,14535,14511,14484,14480,14464,14414,14388,14360,14337,14305,14300,14210,14004,14006,14057,14072,13993,13584,13010,12587,12610,12141,12368,11823,12043,12066,10829,11098,10925,10792,10928,10887,10806,10907,11009,11055,10921
173,Poland,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12288,10708,10825,11211,11112,11384,11382,11551,11538,10397,10630,10485,10345,10453,10753,10640,10757,10829,10898,10742
173,Poland,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,2302,1762,1399,1029,984,441,492,528,432,468,440,447,475,134,166,150,180,157,179
174,Portugal,6621,Arable land,5110,Area,1000 ha,2458,2453,2448,2443,2438,2433,2428,2423,2418,2413,2408,2403,2398,2393,2388,2383,2378,2344,2309,2275,2240,2200,2153,2000,1882,1798.5,1715,1750.27,1628.56,1636.15,1554.42,1482.73,1305.46,1241.74,1148.25,1220.21,1200.98,1147.57,1126.77,1123.82,1138.51,1098.13,1069.96,982.23,968.0519,933.6322,982.6084,951.5343
174,Portugal,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.17,1061.34,988.19,986.16,878.54,832.62,756,837.75,827.32,775.43,755.15,753.7,771.93,763,734.9,673.76,631.18,606.9937,637.3805,623.0575
174,Portugal,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.98,530,519.03,446.94,374.86,350.47,327,334,342,339,337,335,333.07,305.97,278.86,251.76,242.6394,233.5194,224.39940000000001,224.39940000000001
175,Guinea-Bissau,6621,Arable land,5110,Area,1000 ha,250,255,255,255,255,255,255,255,257,270,280,285,290,250,240,230,240,250,250,250,270,280,280,270,270,260,280,300,300,280,270,280,280,280,280,280,280,300,300,300,300,300,300,300,300,300,300,300
175,Guinea-Bissau,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.6901,198.0068,190.0352,199.1303,199.6694,201.2868,201.625,203.8439,205.5006,221.3866,223.6221,224.665,226.476,227.0791,226.4347,226.5717,226.8993,226.3215,227.3475,227.8084
175,Guinea-Bissau,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.865,40.949,41.2876,41.1679,41.0499,40.9514,40.5163,38.6436,37.5124,40.4985,39.1896,39.4011,38.3005,37.6099,38.5365,38.7454,38.7504,39.1954,37.9543,37.2526
176,Timor-Leste,6621,Arable land,5110,Area,1000 ha,85,85,85,88,90,96,100,100,100,100,100,100,100,100,100,100,100,110,120,120,125,130,130,130,127,125,120,120,119.6,119.2,118.8,118.4,118,117.6,117.2,116.8,116.4,116,115.6,115.2,114.8,114.4,114,113.6,113.2,112.8,111.5,111.5
176,Timor-Leste,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3938,84.2943,83.6155,84.2037,84.1464,84.5404,84.3945,85.032,85.4296,85.6028,86.169,86.2713,86.6648,86.5928,86.0452,85.7951,85.6167,85.0969,84.4975,84.6688
176,Timor-Leste,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4875,17.4326,18.1665,17.4081,17.2996,17.1996,16.959,16.1199,15.5945,15.6594,15.1011,15.13,14.6563,14.3419,14.6439,14.6716,14.6218,14.7375,14.1064,13.8455
177,Puerto Rico,6621,Arable land,5110,Area,1000 ha,95,95,94,94,96,98,97,74,68,67,64,66,63,64,63,77,70,65,55,52,32,33,33,33,37,51.5,54.6,59.7,64.9,68,61.2,55.4,50.6,43.8,36.9,41,45.1,49.2,52.3,55.1,54.2,53.3,52.4,51.5,50.6,50.2,50.2,50.2
177,Puerto Rico,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5234,10,8.9576,8.1933,7.5037,6.5479,5.5256,6.2072,6.8834,7.5503,8.1071,8.5809,8.5088,8.3898,8.2247,8.0884,7.9585,7.8755,7.9112,7.9272
177,Puerto Rico,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,25,22,22.5,23,23.5,24,25.4,26.8,28.2,29.6,30.9,30.3,29.7,29.1,28.5,27.9,27.1,27.1,27.1
178,Eritrea,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,498,437,438,369,391,498,498,560,562,562,597,598,620,670,670,670,690,690,690,690,690,690,690,690,690,690,690,690
178,Eritrea,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,396.5661,397.428,420.189,425.2855,442.1252,481.6505,482.4598,487.7692,506.4123,509.1892,514.3308,516.7294,520.8949,522.2819,520.7997,521.1148,521.8683,520.5394,522.8991,523.9594
178,Eritrea,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,82.1737,82.1906,91.2914,87.9228,90.8961,97.9908,96.949700000000007,92.4685,92.4413,93.1465,90.1361,90.6224,88.0911,86.5027,88.6339,89.1144,89.126,90.1493,87.2949,85.6809
179,Qatar,6621,Arable land,5110,Area,1000 ha,1,2,2,2,2,1,2,4,5,6,7,8,8,8,9,9,9,10,9,12,13,13,13,13,13,13,13,13,13.3,12.7,13.2,12.2,12,12.7,13.4,14.1,14.9,15.33,16.08,16.46,17.1,18.5,18.5,18.3,19,21,21,21
179,Qatar,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.7,5.8,5.3,5.2,7,6.8,8.46,6.6,7.73,6.31,7.48,9.4,9.1,9.3,8.3,8,8,8,10
179,Qatar,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8,7.4,6.9,6.8,6.7,6.6,5.64,8.3,7.6,9.77,8.98,7.7,9.4,9.2,10,11,13,13,11
180,Palau,6621,Arable land,5110,Area,1000 ha,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
180,Palau,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2117,0.2122,0.2112,0.2134,0.2139,0.2157,0.216,0.2184,0.2202,0.2214,0.2236,0.2247,0.2265,0.2271,0.2264,0.2266,0.2269,0.2263,0.2273,0.2278
180,Palau,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439,0.0439,0.0459,0.0441,0.044,0.0439,0.0434,0.0414,0.0402,0.0405,0.0392,0.0394,0.0383,0.0376,0.0385,0.0387,0.0388,0.0392,0.038,0.0373
181,Zimbabwe,6621,Arable land,5110,Area,1000 ha,2415,2465,2465,2465,2465,2465,2465,2505,2545,2585,2625,2665,2705,2745,2790,2830,2870,2910,2950,2990,3030,3100,3110,3400,3500,3400,3550,3600,3600,3650,3650,3800,3900,4100,4000,4250,4100,4000,4200,4000,4000,4000,4000,4000,4000,4000,4000,4000
181,Zimbabwe,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540.2811,2581.1604,2568.9945,2702.483,2781.1098,2947.4135,2880.3568,3094.0585,3009.1165,2951.8212,3130.7091,2995.5327,3019.6805,3027.7214,3019.1289,3020.9555,3025.3237,3017.6197,3031.2993,3037.4459
181,Zimbabwe,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.3796,533.8,558.1466,558.7066,571.7661,599.645,578.8041,586.5541,549.2891,539.9795,548.6543,525.3474,510.673,501.4647,513.8197,516.6052,516.6724,522.6047,506.0574,496.7008
182,Reunion,6621,Arable land,5110,Area,1000 ha,47,47,47,47,47,47,46,51,53,51,50,51,51,51,51,50,47,47,46,35,35,34,33,33,33,33,37,37,36,36,35,34,35,34,35.3,35.2,35,35.3,35.8,35.6,35.7,35.6,34.2,34.6,34.17,34.33,34.19,33.87
182,Reunion,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,33.8,32.8,31.8,32.8,31.8,33.4,33.3,33.1,33.2,33.7,33.5,33.5,33.3,31.9,32.3,31.87,32.03,31.89,31.57
182,Reunion,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.9
183,Romania,6621,Arable land,5110,Area,1000 ha,9658,9703,9741,9760,9781,9803,9817,9834,9849,9870,9904,9935,9985,10005,10080,10107,9458,9450,9423,9357,9341,9339,9337,9337,9346,9325,9332,9381,9371,9376,9377,8915,8985,8939,8675,8721,8789,9146,8995,8798,8746,8778,8778,8582,8543,8686,8966,8915
183,Romania,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7928,7845,7655,7970,7648,7025,7009,6969,7058,6956,7205,7186,7307,7377,7412,7545,7432,7560,7836,7798
183,Romania,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,375,498,387,517,1055,898,923,905,1339,913,739,580,543,513,173,236,219,229,230
184,Rwanda,6621,Arable land,5110,Area,1000 ha,610,668,686,700,715,730,745,760,775,790,805,820,827,834,842,849,850,880,880,880,850,700,700,750,800,820,866,900,1000,1116,1094,1110.88,1082.9,1102.95,1114.88,1117.44,1118.87,1123.92,1141.44,1150.73,1182.5,1149.5,1151.7,1151.7,1151.7,1151.7,1151.7,1151.7
184,Rwanda,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.6336,789.1986,769.9945,790.0353,772.2215,792.8902,802.8131,813.5117,821.1732,829.4027,850.8373,861.7623,892.693,870.0914,869.2827,869.8086,871.0663,868.8482,872.7869,874.5566
