# File: en_chemical.csv
# Title: chemical energy use by region
# Units: ktoe
# Description: Regional chemical energy consumption
# Source: IEA
# Column types: ccicnic
# ----------
region,flow,GCAM_region_ID,fuel,value,year,unit
Central Asia,CHEMICAL,10,refined liquids,1257.824037,1973,ktoe
Central Asia,CHEMICAL,10,refined liquids,1310.119091,1974,ktoe
Central Asia,CHEMICAL,10,refined liquids,1380.150579,1975,ktoe
Central Asia,CHEMICAL,10,refined liquids,1345.04341,1976,ktoe
Central Asia,CHEMICAL,10,refined liquids,1310.119091,1977,ktoe
Central Asia,CHEMICAL,10,refined liquids,1275.194772,1978,ktoe
Central Asia,CHEMICAL,10,refined liquids,1240.270453,1979,ktoe
Central Asia,CHEMICAL,10,refined liquids,1205.346134,1980,ktoe
Central Asia,CHEMICAL,10,refined liquids,1048.095273,1981,ktoe
Central Asia,CHEMICAL,10,refined liquids,873.4736773,1982,ktoe
Central Asia,CHEMICAL,10,refined liquids,698.8520818,1983,ktoe
Central Asia,CHEMICAL,10,refined liquids,524.0476364,1984,ktoe
Central Asia,CHEMICAL,10,refined liquids,349.4260409,1985,ktoe
Central Asia,CHEMICAL,10,refined liquids,174.6215955,1986,ktoe
Central Asia,CHEMICAL,10,refined liquids,261,1990,ktoe
Central Asia,CHEMICAL,10,refined liquids,355,1991,ktoe
Central Asia,CHEMICAL,10,refined liquids,12,1992,ktoe
Central Asia,CHEMICAL,10,refined liquids,24,1993,ktoe
Central Asia,CHEMICAL,10,refined liquids,39,1994,ktoe
Central Asia,CHEMICAL,10,refined liquids,24,1995,ktoe
Central Asia,CHEMICAL,10,refined liquids,23,1996,ktoe
Central Asia,CHEMICAL,10,refined liquids,25,1997,ktoe
Central Asia,CHEMICAL,10,refined liquids,36,1998,ktoe
Central Asia,CHEMICAL,10,refined liquids,297,1999,ktoe
Central Asia,CHEMICAL,10,refined liquids,216,2000,ktoe
Central Asia,CHEMICAL,10,refined liquids,187,2001,ktoe
Central Asia,CHEMICAL,10,refined liquids,194,2002,ktoe
Central Asia,CHEMICAL,10,refined liquids,272,2003,ktoe
Central Asia,CHEMICAL,10,refined liquids,328,2004,ktoe
Central Asia,CHEMICAL,10,refined liquids,395,2005,ktoe
Central Asia,CHEMICAL,10,refined liquids,465,2006,ktoe
Central Asia,CHEMICAL,10,refined liquids,276,2007,ktoe
Central Asia,CHEMICAL,10,refined liquids,84,2008,ktoe
Central Asia,CHEMICAL,10,refined liquids,29,2009,ktoe
Central Asia,CHEMICAL,10,refined liquids,21,2010,ktoe
Central Asia,CHEMICAL,10,refined liquids,14,2011,ktoe
Central Asia,CHEMICAL,10,refined liquids,31,2012,ktoe
Central Asia,CHEMICAL,10,refined liquids,31,2013,ktoe
Central Asia,CHEMICAL,10,refined liquids,28,2014,ktoe
Central Asia,CHEMICAL,10,refined liquids,23,2015,ktoe
Central Asia,NECHEM,10,gas,1147.899765,1971,ktoe
Central Asia,NECHEM,10,gas,1363.220628,1972,ktoe
Central Asia,NECHEM,10,gas,1506.672236,1973,ktoe
Central Asia,NECHEM,10,gas,1650.123843,1974,ktoe
Central Asia,NECHEM,10,gas,1765.028581,1975,ktoe
Central Asia,NECHEM,10,gas,2008.896314,1976,ktoe
Central Asia,NECHEM,10,gas,2224.073726,1977,ktoe
Central Asia,NECHEM,10,gas,2439.394589,1978,ktoe
Central Asia,NECHEM,10,gas,2582.846197,1979,ktoe
Central Asia,NECHEM,10,gas,2740.642965,1980,ktoe
Central Asia,NECHEM,10,gas,2869.892864,1981,ktoe
Central Asia,NECHEM,10,gas,3013.344471,1982,ktoe
Central Asia,NECHEM,10,gas,3156.796079,1983,ktoe
Central Asia,NECHEM,10,gas,3300.391138,1984,ktoe
Central Asia,NECHEM,10,gas,3443.842746,1985,ktoe
Central Asia,NECHEM,10,gas,3587.294354,1986,ktoe
Central Asia,NECHEM,10,gas,3730.745961,1987,ktoe
Central Asia,NECHEM,10,gas,3874.341021,1988,ktoe
Central Asia,NECHEM,10,gas,4016.645016,1989,ktoe
Central Asia,NECHEM,10,gas,82,2001,ktoe
Central Asia,NECHEM,10,gas,69,2002,ktoe
Central Asia,NECHEM,10,gas,78,2003,ktoe
Central Asia,NECHEM,10,gas,478,2004,ktoe
Central Asia,NECHEM,10,gas,576,2005,ktoe
Central Asia,NECHEM,10,gas,174,2006,ktoe
Central Asia,NECHEM,10,gas,114,2007,ktoe
Central Asia,NECHEM,10,gas,256,2008,ktoe
Central Asia,NECHEM,10,gas,202,2009,ktoe
Central Asia,NECHEM,10,gas,241,2010,ktoe
Central Asia,NECHEM,10,gas,408,2011,ktoe
Central Asia,NECHEM,10,gas,367,2012,ktoe
Central Asia,NECHEM,10,gas,518,2013,ktoe
Central Asia,NECHEM,10,gas,507,2014,ktoe
Central Asia,NECHEM,10,gas,554,2015,ktoe
Central Asia,NECHEM,10,refined liquids,76.75052809,1971,ktoe
Central Asia,NECHEM,10,refined liquids,213.8683988,1972,ktoe
Central Asia,NECHEM,10,refined liquids,208.3899451,1973,ktoe
Central Asia,NECHEM,10,refined liquids,202.8593156,1974,ktoe
Central Asia,NECHEM,10,refined liquids,208.3899451,1975,ktoe
Central Asia,NECHEM,10,refined liquids,208.3899451,1976,ktoe
Central Asia,NECHEM,10,refined liquids,208.3899451,1977,ktoe
Central Asia,NECHEM,10,refined liquids,208.3899451,1978,ktoe
Central Asia,NECHEM,10,refined liquids,208.3899451,1979,ktoe
Central Asia,NECHEM,10,refined liquids,159.0316857,1980,ktoe
Central Asia,NECHEM,10,refined liquids,191.9024081,1981,ktoe
Central Asia,NECHEM,10,refined liquids,104.1949725,1982,ktoe
Central Asia,NECHEM,10,refined liquids,109.6734263,1983,ktoe
Central Asia,NECHEM,10,refined liquids,191.9024081,1984,ktoe
Central Asia,NECHEM,10,refined liquids,202.8593156,1985,ktoe
Central Asia,NECHEM,10,refined liquids,186.4239544,1986,ktoe
Central Asia,NECHEM,10,refined liquids,197.3808619,1987,ktoe
Central Asia,NECHEM,10,refined liquids,257.6960287,1988,ktoe
Central Asia,NECHEM,10,refined liquids,252.217575,1989,ktoe
Central Asia,NECHEM,10,refined liquids,716,1990,ktoe
Central Asia,NECHEM,10,refined liquids,922,1991,ktoe
Central Asia,NECHEM,10,refined liquids,1101,1992,ktoe
Central Asia,NECHEM,10,refined liquids,1022,1993,ktoe
Central Asia,NECHEM,10,refined liquids,1025,1994,ktoe
Central Asia,NECHEM,10,refined liquids,769,1995,ktoe
Central Asia,NECHEM,10,refined liquids,889,1996,ktoe
Central Asia,NECHEM,10,refined liquids,855,1997,ktoe
Central Asia,NECHEM,10,refined liquids,1200,1998,ktoe
Central Asia,NECHEM,10,refined liquids,605,1999,ktoe
Central Asia,NECHEM,10,refined liquids,627,2000,ktoe
Central Asia,NECHEM,10,refined liquids,511,2001,ktoe
Central Asia,NECHEM,10,refined liquids,622,2002,ktoe
Central Asia,NECHEM,10,refined liquids,474,2003,ktoe
Central Asia,NECHEM,10,refined liquids,741,2004,ktoe
Central Asia,NECHEM,10,refined liquids,730,2005,ktoe
Central Asia,NECHEM,10,refined liquids,612,2006,ktoe
Central Asia,NECHEM,10,refined liquids,264,2007,ktoe
Central Asia,NECHEM,10,refined liquids,384,2008,ktoe
Central Asia,NECHEM,10,refined liquids,256,2009,ktoe
Central Asia,NECHEM,10,refined liquids,274,2010,ktoe
Central Asia,NECHEM,10,refined liquids,339,2011,ktoe
Central Asia,NECHEM,10,refined liquids,329,2012,ktoe
Central Asia,NECHEM,10,refined liquids,388,2013,ktoe
Central Asia,NECHEM,10,refined liquids,452,2014,ktoe
Central Asia,NECHEM,10,refined liquids,552,2015,ktoe
China,CHEMICAL,11,coal,29465,1980,ktoe
China,CHEMICAL,11,coal,28225,1981,ktoe
China,CHEMICAL,11,coal,29636,1982,ktoe
China,CHEMICAL,11,coal,31275,1983,ktoe
China,CHEMICAL,11,coal,33011,1984,ktoe
China,CHEMICAL,11,coal,21769,1985,ktoe
China,CHEMICAL,11,coal,21526,1986,ktoe
China,CHEMICAL,11,coal,23612,1987,ktoe
China,CHEMICAL,11,coal,25470,1988,ktoe
China,CHEMICAL,11,coal,26668,1989,ktoe
China,CHEMICAL,11,coal,22074,1990,ktoe
China,CHEMICAL,11,coal,25382,1991,ktoe
China,CHEMICAL,11,coal,25415,1992,ktoe
China,CHEMICAL,11,coal,27411,1993,ktoe
China,CHEMICAL,11,coal,31558,1994,ktoe
China,CHEMICAL,11,coal,42171,1995,ktoe
China,CHEMICAL,11,coal,40852,1996,ktoe
China,CHEMICAL,11,coal,36556,1997,ktoe
China,CHEMICAL,11,coal,40940,1998,ktoe
China,CHEMICAL,11,coal,31075,1999,ktoe
China,CHEMICAL,11,coal,28325,2000,ktoe
China,CHEMICAL,11,coal,29336,2001,ktoe
China,CHEMICAL,11,coal,33487,2002,ktoe
China,CHEMICAL,11,coal,37146,2003,ktoe
China,CHEMICAL,11,coal,55314,2004,ktoe
China,CHEMICAL,11,coal,65113,2005,ktoe
China,CHEMICAL,11,coal,67631,2006,ktoe
China,CHEMICAL,11,coal,76206,2007,ktoe
China,CHEMICAL,11,coal,79199,2008,ktoe
China,CHEMICAL,11,coal,79394,2009,ktoe
China,CHEMICAL,11,coal,81562,2010,ktoe
China,CHEMICAL,11,coal,92712,2011,ktoe
China,CHEMICAL,11,coal,88751,2012,ktoe
China,CHEMICAL,11,coal,88637,2013,ktoe
China,CHEMICAL,11,coal,88237,2014,ktoe
China,CHEMICAL,11,coal,98797,2015,ktoe
China,CHEMICAL,11,electricity,2092,1971,ktoe
China,CHEMICAL,11,electricity,2312,1972,ktoe
China,CHEMICAL,11,electricity,2530,1973,ktoe
China,CHEMICAL,11,electricity,2560,1974,ktoe
China,CHEMICAL,11,electricity,2970,1975,ktoe
China,CHEMICAL,11,electricity,3082,1976,ktoe
China,CHEMICAL,11,electricity,3389,1977,ktoe
China,CHEMICAL,11,electricity,3891,1978,ktoe
China,CHEMICAL,11,electricity,4276,1979,ktoe
China,CHEMICAL,11,electricity,4562,1980,ktoe
China,CHEMICAL,11,electricity,4561,1981,ktoe
China,CHEMICAL,11,electricity,4833,1982,ktoe
China,CHEMICAL,11,electricity,5121,1983,ktoe
China,CHEMICAL,11,electricity,5374,1984,ktoe
China,CHEMICAL,11,electricity,4924,1985,ktoe
China,CHEMICAL,11,electricity,5385,1986,ktoe
China,CHEMICAL,11,electricity,6149,1987,ktoe
China,CHEMICAL,11,electricity,6587,1988,ktoe
China,CHEMICAL,11,electricity,6917,1989,ktoe
China,CHEMICAL,11,electricity,7223,1990,ktoe
China,CHEMICAL,11,electricity,7718,1991,ktoe
China,CHEMICAL,11,electricity,8129,1992,ktoe
China,CHEMICAL,11,electricity,7984,1993,ktoe
China,CHEMICAL,11,electricity,9635,1994,ktoe
China,CHEMICAL,11,electricity,10561,1995,ktoe
China,CHEMICAL,11,electricity,12374,1996,ktoe
China,CHEMICAL,11,electricity,11513,1997,ktoe
China,CHEMICAL,11,electricity,10835,1998,ktoe
China,CHEMICAL,11,electricity,11125,1999,ktoe
China,CHEMICAL,11,electricity,12355,2000,ktoe
China,CHEMICAL,11,electricity,13277,2001,ktoe
China,CHEMICAL,11,electricity,14903,2002,ktoe
China,CHEMICAL,11,electricity,17229,2003,ktoe
China,CHEMICAL,11,electricity,19181,2004,ktoe
China,CHEMICAL,11,electricity,21635,2005,ktoe
China,CHEMICAL,11,electricity,24452,2006,ktoe
China,CHEMICAL,11,electricity,27747,2007,ktoe
China,CHEMICAL,11,electricity,27588,2008,ktoe
China,CHEMICAL,11,electricity,28943,2009,ktoe
China,CHEMICAL,11,electricity,31525,2010,ktoe
China,CHEMICAL,11,electricity,35181,2011,ktoe
China,CHEMICAL,11,electricity,38890,2012,ktoe
China,CHEMICAL,11,electricity,42770,2013,ktoe
China,CHEMICAL,11,electricity,45415,2014,ktoe
China,CHEMICAL,11,electricity,46701,2015,ktoe
China,CHEMICAL,11,gas,3613,1980,ktoe
China,CHEMICAL,11,gas,3529,1981,ktoe
China,CHEMICAL,11,gas,3336,1982,ktoe
China,CHEMICAL,11,gas,3345,1983,ktoe
China,CHEMICAL,11,gas,3512,1984,ktoe
China,CHEMICAL,11,gas,218,1985,ktoe
China,CHEMICAL,11,gas,410,1986,ktoe
China,CHEMICAL,11,gas,367,1987,ktoe
China,CHEMICAL,11,gas,323,1988,ktoe
China,CHEMICAL,11,gas,209,1989,ktoe
China,CHEMICAL,11,gas,374,1990,ktoe
China,CHEMICAL,11,gas,493,1991,ktoe
China,CHEMICAL,11,gas,616,1992,ktoe
China,CHEMICAL,11,gas,2062,1993,ktoe
China,CHEMICAL,11,gas,1574,1994,ktoe
China,CHEMICAL,11,gas,2600,1995,ktoe
China,CHEMICAL,11,gas,3051,1996,ktoe
China,CHEMICAL,11,gas,3459,1997,ktoe
China,CHEMICAL,11,gas,2755,1998,ktoe
China,CHEMICAL,11,gas,3098,1999,ktoe
China,CHEMICAL,11,gas,2728,2000,ktoe
China,CHEMICAL,11,gas,2702,2001,ktoe
China,CHEMICAL,11,gas,2930,2002,ktoe
China,CHEMICAL,11,gas,3755,2003,ktoe
China,CHEMICAL,11,gas,3616,2004,ktoe
China,CHEMICAL,11,gas,4487,2005,ktoe
China,CHEMICAL,11,gas,8222,2006,ktoe
China,CHEMICAL,11,gas,9729,2007,ktoe
China,CHEMICAL,11,gas,5597,2008,ktoe
China,CHEMICAL,11,gas,6428,2009,ktoe
China,CHEMICAL,11,gas,8550,2010,ktoe
China,CHEMICAL,11,gas,12015,2011,ktoe
China,CHEMICAL,11,gas,11523,2012,ktoe
China,CHEMICAL,11,gas,14177,2013,ktoe
China,CHEMICAL,11,gas,14454,2014,ktoe
China,CHEMICAL,11,gas,11737,2015,ktoe
China,CHEMICAL,11,heat,4658,1990,ktoe
China,CHEMICAL,11,heat,5034,1991,ktoe
China,CHEMICAL,11,heat,5582,1992,ktoe
China,CHEMICAL,11,heat,5955,1993,ktoe
China,CHEMICAL,11,heat,6709,1994,ktoe
China,CHEMICAL,11,heat,6098,1995,ktoe
China,CHEMICAL,11,heat,6455,1996,ktoe
China,CHEMICAL,11,heat,6810,1997,ktoe
China,CHEMICAL,11,heat,6723,1998,ktoe
China,CHEMICAL,11,heat,6931,1999,ktoe
China,CHEMICAL,11,heat,7519,2000,ktoe
China,CHEMICAL,11,heat,8005,2001,ktoe
China,CHEMICAL,11,heat,9026,2002,ktoe
China,CHEMICAL,11,heat,10658,2003,ktoe
China,CHEMICAL,11,heat,11394,2004,ktoe
China,CHEMICAL,11,heat,12903,2005,ktoe
China,CHEMICAL,11,heat,13825,2006,ktoe
China,CHEMICAL,11,heat,14911,2007,ktoe
China,CHEMICAL,11,heat,14906,2008,ktoe
China,CHEMICAL,11,heat,14972,2009,ktoe
China,CHEMICAL,11,heat,18204,2010,ktoe
China,CHEMICAL,11,heat,20644,2011,ktoe
China,CHEMICAL,11,heat,22261,2012,ktoe
China,CHEMICAL,11,heat,23456,2013,ktoe
China,CHEMICAL,11,heat,25348,2014,ktoe
China,CHEMICAL,11,heat,26900,2015,ktoe
China,CHEMICAL,11,refined liquids,4839,1980,ktoe
China,CHEMICAL,11,refined liquids,4566,1981,ktoe
China,CHEMICAL,11,refined liquids,4633,1982,ktoe
China,CHEMICAL,11,refined liquids,4569,1983,ktoe
China,CHEMICAL,11,refined liquids,4568,1984,ktoe
China,CHEMICAL,11,refined liquids,4564,1985,ktoe
China,CHEMICAL,11,refined liquids,4007,1986,ktoe
China,CHEMICAL,11,refined liquids,4039,1987,ktoe
China,CHEMICAL,11,refined liquids,3287,1988,ktoe
China,CHEMICAL,11,refined liquids,3020,1989,ktoe
China,CHEMICAL,11,refined liquids,3506,1990,ktoe
China,CHEMICAL,11,refined liquids,3648,1991,ktoe
China,CHEMICAL,11,refined liquids,2878,1992,ktoe
China,CHEMICAL,11,refined liquids,3806,1993,ktoe
China,CHEMICAL,11,refined liquids,5001,1994,ktoe
China,CHEMICAL,11,refined liquids,5531,1995,ktoe
China,CHEMICAL,11,refined liquids,5322,1996,ktoe
China,CHEMICAL,11,refined liquids,5510,1997,ktoe
China,CHEMICAL,11,refined liquids,5155,1998,ktoe
China,CHEMICAL,11,refined liquids,5778,1999,ktoe
China,CHEMICAL,11,refined liquids,6181,2000,ktoe
China,CHEMICAL,11,refined liquids,5878,2001,ktoe
China,CHEMICAL,11,refined liquids,6137,2002,ktoe
China,CHEMICAL,11,refined liquids,6248,2003,ktoe
China,CHEMICAL,11,refined liquids,5320,2004,ktoe
China,CHEMICAL,11,refined liquids,5387,2005,ktoe
China,CHEMICAL,11,refined liquids,5116,2006,ktoe
China,CHEMICAL,11,refined liquids,4106,2007,ktoe
China,CHEMICAL,11,refined liquids,4766,2008,ktoe
China,CHEMICAL,11,refined liquids,4029,2009,ktoe
China,CHEMICAL,11,refined liquids,18862,2010,ktoe
China,CHEMICAL,11,refined liquids,15993,2011,ktoe
China,CHEMICAL,11,refined liquids,12831,2012,ktoe
China,CHEMICAL,11,refined liquids,11759,2013,ktoe
China,CHEMICAL,11,refined liquids,11698,2014,ktoe
China,CHEMICAL,11,refined liquids,12455,2015,ktoe
China,NECHEM,11,gas,3691,1985,ktoe
China,NECHEM,11,gas,4067,1986,ktoe
China,NECHEM,11,gas,4132,1987,ktoe
China,NECHEM,11,gas,4305,1988,ktoe
China,NECHEM,11,gas,4477,1989,ktoe
China,NECHEM,11,gas,4578,1990,ktoe
China,NECHEM,11,gas,4553,1991,ktoe
China,NECHEM,11,gas,4184,1992,ktoe
China,NECHEM,11,gas,3214,1993,ktoe
China,NECHEM,11,gas,4256,1994,ktoe
China,NECHEM,11,gas,3147,1995,ktoe
China,NECHEM,11,gas,4022,1996,ktoe
China,NECHEM,11,gas,3201,1997,ktoe
China,NECHEM,11,gas,4091,1998,ktoe
China,NECHEM,11,gas,4015,1999,ktoe
China,NECHEM,11,gas,4801,2000,ktoe
China,NECHEM,11,gas,5266,2001,ktoe
China,NECHEM,11,gas,5524,2002,ktoe
China,NECHEM,11,gas,6373,2003,ktoe
China,NECHEM,11,gas,6803,2004,ktoe
China,NECHEM,11,gas,7338,2005,ktoe
China,NECHEM,11,gas,6607,2006,ktoe
China,NECHEM,11,gas,7747,2007,ktoe
China,NECHEM,11,gas,8719,2008,ktoe
China,NECHEM,11,gas,8425,2009,ktoe
China,NECHEM,11,gas,7158,2010,ktoe
China,NECHEM,11,gas,9103,2011,ktoe
China,NECHEM,11,gas,11359,2012,ktoe
China,NECHEM,11,gas,11152,2013,ktoe
China,NECHEM,11,gas,12087,2014,ktoe
China,NECHEM,11,gas,9983,2015,ktoe
China,NECHEM,11,refined liquids,0.03819282,1971,ktoe
China,NECHEM,11,refined liquids,0.037204805,1972,ktoe
China,NECHEM,11,refined liquids,0.035992921,1973,ktoe
China,NECHEM,11,refined liquids,430.011586,1974,ktoe
China,NECHEM,11,refined liquids,484.0112155,1975,ktoe
China,NECHEM,11,refined liquids,494.0108848,1976,ktoe
China,NECHEM,11,refined liquids,978,1977,ktoe
China,NECHEM,11,refined liquids,1118,1978,ktoe
China,NECHEM,11,refined liquids,1569,1979,ktoe
China,NECHEM,11,refined liquids,2206.031005,1980,ktoe
China,NECHEM,11,refined liquids,2497.031648,1981,ktoe
China,NECHEM,11,refined liquids,2926.032724,1982,ktoe
China,NECHEM,11,refined liquids,3346.034116,1983,ktoe
China,NECHEM,11,refined liquids,3486.011881,1984,ktoe
China,NECHEM,11,refined liquids,7329.012379,1985,ktoe
China,NECHEM,11,refined liquids,6548.012862,1986,ktoe
China,NECHEM,11,refined liquids,8749,1987,ktoe
China,NECHEM,11,refined liquids,11489,1988,ktoe
China,NECHEM,11,refined liquids,12987,1989,ktoe
China,NECHEM,11,refined liquids,13866,1990,ktoe
China,NECHEM,11,refined liquids,15125,1991,ktoe
China,NECHEM,11,refined liquids,15064,1992,ktoe
China,NECHEM,11,refined liquids,14496,1993,ktoe
China,NECHEM,11,refined liquids,16689,1994,ktoe
China,NECHEM,11,refined liquids,16608,1995,ktoe
China,NECHEM,11,refined liquids,19609,1996,ktoe
China,NECHEM,11,refined liquids,23714,1997,ktoe
China,NECHEM,11,refined liquids,24669,1998,ktoe
China,NECHEM,11,refined liquids,22924,1999,ktoe
China,NECHEM,11,refined liquids,26063,2000,ktoe
China,NECHEM,11,refined liquids,26297,2001,ktoe
China,NECHEM,11,refined liquids,28636,2002,ktoe
China,NECHEM,11,refined liquids,31961,2003,ktoe
China,NECHEM,11,refined liquids,34589,2004,ktoe
China,NECHEM,11,refined liquids,32907,2005,ktoe
China,NECHEM,11,refined liquids,36837,2006,ktoe
China,NECHEM,11,refined liquids,38809,2007,ktoe
China,NECHEM,11,refined liquids,39629,2008,ktoe
China,NECHEM,11,refined liquids,42528,2009,ktoe
China,NECHEM,11,refined liquids,45928,2010,ktoe
China,NECHEM,11,refined liquids,53998,2011,ktoe
China,NECHEM,11,refined liquids,49974,2012,ktoe
China,NECHEM,11,refined liquids,52416,2013,ktoe
China,NECHEM,11,refined liquids,65018,2014,ktoe
China,NECHEM,11,refined liquids,64549,2015,ktoe
EU-12,CHEMICAL,12,biomass,43,1971,ktoe
EU-12,CHEMICAL,12,biomass,51,1972,ktoe
EU-12,CHEMICAL,12,biomass,56,1973,ktoe
EU-12,CHEMICAL,12,biomass,59,1974,ktoe
EU-12,CHEMICAL,12,biomass,82,1975,ktoe
EU-12,CHEMICAL,12,biomass,86,1976,ktoe
EU-12,CHEMICAL,12,biomass,146,1977,ktoe
EU-12,CHEMICAL,12,biomass,135,1978,ktoe
EU-12,CHEMICAL,12,biomass,126,1979,ktoe
EU-12,CHEMICAL,12,biomass,133,1980,ktoe
EU-12,CHEMICAL,12,biomass,144,1981,ktoe
EU-12,CHEMICAL,12,biomass,115,1982,ktoe
EU-12,CHEMICAL,12,biomass,106,1983,ktoe
EU-12,CHEMICAL,12,biomass,134,1984,ktoe
EU-12,CHEMICAL,12,biomass,158,1985,ktoe
EU-12,CHEMICAL,12,biomass,261,1986,ktoe
EU-12,CHEMICAL,12,biomass,239,1987,ktoe
EU-12,CHEMICAL,12,biomass,293,1988,ktoe
EU-12,CHEMICAL,12,biomass,356,1989,ktoe
EU-12,CHEMICAL,12,biomass,404,1990,ktoe
EU-12,CHEMICAL,12,biomass,449,1991,ktoe
EU-12,CHEMICAL,12,biomass,412,1992,ktoe
EU-12,CHEMICAL,12,biomass,436,1993,ktoe
EU-12,CHEMICAL,12,biomass,547,1994,ktoe
EU-12,CHEMICAL,12,biomass,661,1995,ktoe
EU-12,CHEMICAL,12,biomass,422,1996,ktoe
EU-12,CHEMICAL,12,biomass,351,1997,ktoe
EU-12,CHEMICAL,12,biomass,23,1998,ktoe
EU-12,CHEMICAL,12,biomass,21,1999,ktoe
EU-12,CHEMICAL,12,biomass,39,2000,ktoe
EU-12,CHEMICAL,12,biomass,81,2001,ktoe
EU-12,CHEMICAL,12,biomass,100,2002,ktoe
EU-12,CHEMICAL,12,biomass,92,2003,ktoe
EU-12,CHEMICAL,12,biomass,109,2004,ktoe
EU-12,CHEMICAL,12,biomass,83,2005,ktoe
EU-12,CHEMICAL,12,biomass,77,2006,ktoe
EU-12,CHEMICAL,12,biomass,74,2007,ktoe
EU-12,CHEMICAL,12,biomass,65,2008,ktoe
EU-12,CHEMICAL,12,biomass,54,2009,ktoe
EU-12,CHEMICAL,12,biomass,55,2010,ktoe
EU-12,CHEMICAL,12,biomass,55,2011,ktoe
EU-12,CHEMICAL,12,biomass,55,2012,ktoe
EU-12,CHEMICAL,12,biomass,56,2013,ktoe
EU-12,CHEMICAL,12,biomass,63,2014,ktoe
EU-12,CHEMICAL,12,biomass,62,2015,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,6,1986,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,10,1987,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,8,1988,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,9,1989,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,3,1990,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,1,1991,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,11,1992,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,9,1993,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,7,1994,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,8,1995,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,13,1996,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,19,1997,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,8,1998,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,3,1999,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,12,2000,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,37,2001,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,31,2002,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,49,2003,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,50,2004,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,55,2005,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,52,2006,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,46,2007,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,16,2008,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,15,2009,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,18,2010,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,19,2011,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,19,2012,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,25,2013,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,35,2014,ktoe
EU-12,CHEMICAL,12,biomass_tradbio,47,2015,ktoe
EU-12,CHEMICAL,12,coal,2168.42698,1971,ktoe
EU-12,CHEMICAL,12,coal,2119.061007,1972,ktoe
EU-12,CHEMICAL,12,coal,2020.613261,1973,ktoe
EU-12,CHEMICAL,12,coal,1886.241227,1974,ktoe
EU-12,CHEMICAL,12,coal,1901.72266,1975,ktoe
EU-12,CHEMICAL,12,coal,2019.616657,1976,ktoe
EU-12,CHEMICAL,12,coal,2032.10589,1977,ktoe
EU-12,CHEMICAL,12,coal,1203.55384,1978,ktoe
EU-12,CHEMICAL,12,coal,1316.127005,1979,ktoe
EU-12,CHEMICAL,12,coal,1479.359483,1980,ktoe
EU-12,CHEMICAL,12,coal,1385.309985,1981,ktoe
EU-12,CHEMICAL,12,coal,1372.195249,1982,ktoe
EU-12,CHEMICAL,12,coal,1363.263223,1983,ktoe
EU-12,CHEMICAL,12,coal,1439.156139,1984,ktoe
EU-12,CHEMICAL,12,coal,1389.38871,1985,ktoe
EU-12,CHEMICAL,12,coal,1390.399417,1986,ktoe
EU-12,CHEMICAL,12,coal,1481.504865,1987,ktoe
EU-12,CHEMICAL,12,coal,1409.092348,1988,ktoe
EU-12,CHEMICAL,12,coal,1483.369733,1989,ktoe
EU-12,CHEMICAL,12,coal,1083,1990,ktoe
EU-12,CHEMICAL,12,coal,879,1991,ktoe
EU-12,CHEMICAL,12,coal,920,1992,ktoe
EU-12,CHEMICAL,12,coal,988,1993,ktoe
EU-12,CHEMICAL,12,coal,787,1994,ktoe
