# File: en_mining.csv
# Title: mining energy use by region
# Units: Thousand tonnes
# Description: Regional mining production
# Source: IEA
# Column types: ciccnic
# ----------
region,GCAM_region_ID,flow,fuel,value,year,unit
Taiwan,30,MINING,coal,6,1974,ktoe
Taiwan,30,MINING,coal,6,1975,ktoe
Taiwan,30,MINING,coal,6,1976,ktoe
Taiwan,30,MINING,coal,6,1977,ktoe
Taiwan,30,MINING,coal,26,1978,ktoe
Taiwan,30,MINING,coal,29,1979,ktoe
Taiwan,30,MINING,coal,34,1980,ktoe
Taiwan,30,MINING,coal,33,1981,ktoe
Taiwan,30,MINING,coal,26,1982,ktoe
Taiwan,30,MINING,coal,28,1983,ktoe
Taiwan,30,MINING,coal,28,1984,ktoe
Taiwan,30,MINING,coal,16,1985,ktoe
Taiwan,30,MINING,coal,18,1986,ktoe
Taiwan,30,MINING,coal,11,1987,ktoe
Taiwan,30,MINING,coal,8,1988,ktoe
Taiwan,30,MINING,coal,11,1989,ktoe
Taiwan,30,MINING,coal,6,1990,ktoe
Taiwan,30,MINING,coal,4,1991,ktoe
Taiwan,30,MINING,coal,1,1992,ktoe
Taiwan,30,MINING,coal,1,1993,ktoe
Taiwan,30,MINING,electricity,5,1971,ktoe
Taiwan,30,MINING,electricity,6,1972,ktoe
Taiwan,30,MINING,electricity,6,1973,ktoe
Taiwan,30,MINING,electricity,8,1974,ktoe
Taiwan,30,MINING,electricity,9,1975,ktoe
Taiwan,30,MINING,electricity,10,1976,ktoe
Taiwan,30,MINING,electricity,11,1977,ktoe
Taiwan,30,MINING,electricity,12,1978,ktoe
Taiwan,30,MINING,electricity,15,1979,ktoe
Taiwan,30,MINING,electricity,21,1980,ktoe
Taiwan,30,MINING,electricity,31,1981,ktoe
Taiwan,30,MINING,electricity,29,1982,ktoe
Taiwan,30,MINING,electricity,27,1983,ktoe
Taiwan,30,MINING,electricity,30,1984,ktoe
Taiwan,30,MINING,electricity,24,1985,ktoe
Taiwan,30,MINING,electricity,9,1986,ktoe
Taiwan,30,MINING,electricity,8,1987,ktoe
Taiwan,30,MINING,electricity,9,1988,ktoe
Taiwan,30,MINING,electricity,10,1989,ktoe
Taiwan,30,MINING,electricity,11,1990,ktoe
Taiwan,30,MINING,electricity,13,1991,ktoe
Taiwan,30,MINING,electricity,14,1992,ktoe
Taiwan,30,MINING,electricity,16,1993,ktoe
Taiwan,30,MINING,electricity,17,1994,ktoe
Taiwan,30,MINING,electricity,16,1995,ktoe
Taiwan,30,MINING,electricity,15,1996,ktoe
Taiwan,30,MINING,electricity,15,1997,ktoe
Taiwan,30,MINING,electricity,27,1998,ktoe
Taiwan,30,MINING,electricity,25,1999,ktoe
Taiwan,30,MINING,electricity,24,2000,ktoe
Taiwan,30,MINING,electricity,23,2001,ktoe
Taiwan,30,MINING,electricity,27,2002,ktoe
Taiwan,30,MINING,electricity,29,2003,ktoe
Taiwan,30,MINING,electricity,30,2004,ktoe
Taiwan,30,MINING,electricity,31,2005,ktoe
Taiwan,30,MINING,electricity,32,2006,ktoe
Taiwan,30,MINING,electricity,31,2007,ktoe
Taiwan,30,MINING,electricity,31,2008,ktoe
Taiwan,30,MINING,electricity,28,2009,ktoe
Taiwan,30,MINING,electricity,35,2010,ktoe
Taiwan,30,MINING,electricity,36,2011,ktoe
Taiwan,30,MINING,electricity,34,2012,ktoe
Taiwan,30,MINING,electricity,39,2013,ktoe
Taiwan,30,MINING,electricity,41,2014,ktoe
Taiwan,30,MINING,electricity,40,2015,ktoe
Taiwan,30,MINING,gas,1,1977,ktoe
Taiwan,30,MINING,gas,1,1978,ktoe
Taiwan,30,MINING,gas,1,1979,ktoe
Taiwan,30,MINING,gas,1,1980,ktoe
Taiwan,30,MINING,gas,1,1981,ktoe
Taiwan,30,MINING,refined liquids,24,1971,ktoe
Taiwan,30,MINING,refined liquids,30,1972,ktoe
Taiwan,30,MINING,refined liquids,34,1973,ktoe
Taiwan,30,MINING,refined liquids,47,1974,ktoe
Taiwan,30,MINING,refined liquids,44,1975,ktoe
Taiwan,30,MINING,refined liquids,43,1976,ktoe
Taiwan,30,MINING,refined liquids,43,1977,ktoe
Taiwan,30,MINING,refined liquids,38,1978,ktoe
Taiwan,30,MINING,refined liquids,55,1979,ktoe
Taiwan,30,MINING,refined liquids,52,1980,ktoe
Taiwan,30,MINING,refined liquids,42,1981,ktoe
Taiwan,30,MINING,refined liquids,43,1982,ktoe
Taiwan,30,MINING,refined liquids,51,1983,ktoe
Taiwan,30,MINING,refined liquids,56,1984,ktoe
Taiwan,30,MINING,refined liquids,55,1985,ktoe
Taiwan,30,MINING,refined liquids,51,1986,ktoe
Taiwan,30,MINING,refined liquids,40,1987,ktoe
Taiwan,30,MINING,refined liquids,42,1988,ktoe
Taiwan,30,MINING,refined liquids,38,1989,ktoe
Taiwan,30,MINING,refined liquids,34,1990,ktoe
Taiwan,30,MINING,refined liquids,33,1991,ktoe
Taiwan,30,MINING,refined liquids,31,1992,ktoe
Taiwan,30,MINING,refined liquids,30,1993,ktoe
Taiwan,30,MINING,refined liquids,30,1994,ktoe
Taiwan,30,MINING,refined liquids,26,1995,ktoe
Taiwan,30,MINING,refined liquids,30,1996,ktoe
Taiwan,30,MINING,refined liquids,36,1997,ktoe
Taiwan,30,MINING,refined liquids,34,1998,ktoe
Taiwan,30,MINING,refined liquids,37,1999,ktoe
Taiwan,30,MINING,refined liquids,42,2000,ktoe
Taiwan,30,MINING,refined liquids,42,2001,ktoe
Taiwan,30,MINING,refined liquids,37,2002,ktoe
Taiwan,30,MINING,refined liquids,33,2003,ktoe
Taiwan,30,MINING,refined liquids,39,2004,ktoe
Taiwan,30,MINING,refined liquids,38,2005,ktoe
Taiwan,30,MINING,refined liquids,35,2006,ktoe
Taiwan,30,MINING,refined liquids,37,2007,ktoe
Taiwan,30,MINING,refined liquids,39,2008,ktoe
Taiwan,30,MINING,refined liquids,50,2009,ktoe
Taiwan,30,MINING,refined liquids,52,2010,ktoe
Taiwan,30,MINING,refined liquids,55,2011,ktoe
Taiwan,30,MINING,refined liquids,40,2012,ktoe
Taiwan,30,MINING,refined liquids,34,2013,ktoe
Taiwan,30,MINING,refined liquids,32,2014,ktoe
Taiwan,30,MINING,refined liquids,32,2015,ktoe
Colombia,32,MINING,electricity,330,2013,ktoe
Colombia,32,MINING,electricity,343,2014,ktoe
Colombia,32,MINING,electricity,357,2015,ktoe
Colombia,32,MINING,gas,120,2014,ktoe
Colombia,32,MINING,refined liquids,50,2012,ktoe
USA,1,MINING,Hydrogen,0,2015,ktoe
Africa_Eastern,2,MINING,Hydrogen,0,2015,ktoe
Africa_Northern,3,MINING,Hydrogen,0,2015,ktoe
Africa_Southern,4,MINING,Hydrogen,0,2015,ktoe
Africa_Western,5,MINING,Hydrogen,0,2015,ktoe
Australia_NZ,6,MINING,Hydrogen,0,2015,ktoe
Brazil,7,MINING,Hydrogen,0,2015,ktoe
Canada,8,MINING,Hydrogen,0,2015,ktoe
Central America and Caribbean,9,MINING,Hydrogen,0,2015,ktoe
Central Asia,10,MINING,Hydrogen,0,2015,ktoe
China,11,MINING,Hydrogen,0,2015,ktoe
EU-12,12,MINING,Hydrogen,0,2015,ktoe
EU-15,13,MINING,Hydrogen,0,2015,ktoe
Europe_Eastern,14,MINING,Hydrogen,0,2015,ktoe
Europe_Non_EU,15,MINING,Hydrogen,0,2015,ktoe
European Free Trade Association,16,MINING,Hydrogen,0,2015,ktoe
India,17,MINING,Hydrogen,0,2015,ktoe
Indonesia,18,MINING,Hydrogen,0,2015,ktoe
Japan,19,MINING,Hydrogen,0,2015,ktoe
Mexico,20,MINING,Hydrogen,0,2015,ktoe
Middle East,21,MINING,Hydrogen,0,2015,ktoe
Pakistan,22,MINING,Hydrogen,0,2015,ktoe
Russia,23,MINING,Hydrogen,0,2015,ktoe
South Africa,24,MINING,Hydrogen,0,2015,ktoe
South America_Northern,25,MINING,Hydrogen,0,2015,ktoe
South America_Southern,26,MINING,Hydrogen,0,2015,ktoe
South Asia,27,MINING,Hydrogen,0,2015,ktoe
South Korea,28,MINING,Hydrogen,0,2015,ktoe
Southeast Asia,29,MINING,Hydrogen,0,2015,ktoe
Taiwan,30,MINING,Hydrogen,0,2015,ktoe
Argentina,31,MINING,Hydrogen,0,2015,ktoe
Colombia,32,MINING,Hydrogen,0,2015,ktoe
