# File: comtrade_ff_trade.csv
# Title: Comtrade trade of fossil fuels
# Source: UN Comtrade
# Units: NA
# Column types: iiiiciinnni 
# ----------
Year,Reporter_Code,Trade_Flow_Code,Partner_Code,Classification,Commodity_Code,Quantity_Unit_Code,Supplementary_Quantity,Netweight_(kg),Value,Estimation_Code
2009,736,2,360,HS,2709,8,588074079,588074079,143152000,6
2009,736,1,364,HS,2709,8,1489200,1489200,2006398,0
2009,736,1,392,HS,2709,8,11100,11100,134832,0
2009,736,2,392,HS,2709,8,922614597,922614597,208198000,6
2009,736,1,410,HS,2709,8,10,10,550,0
2009,736,2,458,HS,2709,8,182265405,182265405,40525000,6
2009,736,1,504,HS,2709,8,91200,91200,138605,0
2009,736,2,512,HS,2709,8,200,200,1,0
2009,736,1,533,HS,2709,8,8450,8450,16233,0
2009,736,1,643,HS,2709,8,368088,368088,754925,0
2009,736,1,682,HS,2709,8,9540588,9540588,9470206,0
2009,736,1,699,HS,2709,8,100104,100104,103919,0
2009,736,2,699,HS,2709,8,484841642,484841642,138797000,6
2009,736,2,702,HS,2709,8,395389354,395389354,90754000,6
2009,736,1,760,HS,2709,8,3812660,3812660,5317082,0
2009,736,1,784,HS,2709,8,371539,371539,669126,0
2009,736,2,784,HS,2709,8,1709185390,1709185390,436990626,6
2009,736,1,818,HS,2709,8,28779,28779,45586,0
2009,736,1,826,HS,2709,8,951501,951501,2934410,0
2009,752,1,0,HS,2709,8,16862524794,16862524794,7324163433,6
2009,752,2,0,HS,2709,8,45340,45340,70059,6
2009,752,1,12,HS,2709,8,303,303,132,6
2009,752,1,24,HS,2709,8,1208506000,1208506000,527924283,0
2009,752,1,36,HS,2709,8,45042000,45042000,21588397,0
2009,752,1,100,HS,2709,8,54073000,54073000,29061446,0
2009,752,1,124,HS,2709,8,1516,1516,659,6
2009,752,1,208,HS,2709,8,2306617000,2306617000,1042862572,0
2009,752,1,344,HS,2709,8,2426,2426,1054,6
2009,752,1,376,HS,2709,8,303,303,132,6
2009,752,2,392,HS,2709,8,255,255,394,6
2009,752,1,434,HS,2709,8,154076000,154076000,78482223,0
2009,752,1,528,HS,2709,8,84431000,84431000,29053411,0
2009,752,1,566,HS,2709,8,233861000,233861000,123991752,0
2009,752,1,579,HS,2709,8,4760760000,4760760000,2112933574,0
2009,752,2,579,HS,2709,8,45000,45000,69533,0
2009,752,1,604,HS,2709,8,1516,1516,659,6
2009,752,1,643,HS,2709,8,6844832000,6844832000,2976905577,0
2009,752,1,682,HS,2709,8,303,303,132,6
2009,752,1,784,HS,2709,8,607,607,263,6
2009,752,1,792,HS,2709,8,1820,1820,790,6
2009,752,1,826,HS,2709,8,497325000,497325000,198645840,0
2009,752,2,826,HS,2709,8,85,85,131,6
2009,752,1,842,HS,2709,8,9000,9000,65991,0
2009,752,1,862,HS,2709,8,672984000,672984000,182644546,0
2009,757,1,0,HS,2709,8,4755188699,4755188699,2136358267,0
2009,757,2,0,HS,2709,8,798,798,6688,0
2009,757,2,8,HS,2709,8,200,200,92,0
2009,757,1,12,HS,2709,8,344461360,344461360,155069839,0
2009,757,1,31,HS,2709,8,945601460,945601460,438348593,0
2009,757,1,56,HS,2709,8,22463000,22463000,7894927,0
2009,757,2,276,HS,2709,8,258,258,2528,0
2009,757,2,381,HS,2709,8,215,215,3154,0
2009,757,1,398,HS,2709,8,1336713566,1336713566,549502161,0
2009,757,1,434,HS,2709,8,1429013000,1429013000,659458778,0
2009,757,1,566,HS,2709,8,468771992,468771992,219209323,0
2009,757,2,616,HS,2709,8,25,25,270,0
2009,757,1,643,HS,2709,8,68018000,68018000,34336954,0
2009,757,2,643,HS,2709,8,100,100,644,0
2009,757,1,818,HS,2709,8,140146321,140146321,72537690,0
2009,760,1,0,HS,2709,8,19000,19000,10984,0
2009,760,2,0,HS,2709,8,7166804000,7166804000,2865468676,0
2009,760,2,251,HS,2709,8,1618588000,1618588000,628505278,0
2009,760,2,276,HS,2709,8,2319626793,2319626793,915369113,0
2009,760,2,381,HS,2709,8,1220856207,1220856207,508538396,0
2009,760,1,400,HS,2709,8,19000,19000,10984,0
2009,760,2,528,HS,2709,8,641006000,641006000,238831804,0
2009,760,2,699,HS,2709,8,165286000,165286000,36976234,0
2009,760,2,724,HS,2709,8,652451000,652451000,284992132,0
2009,760,2,792,HS,2709,8,227698000,227698000,106340182,0
2009,760,2,826,HS,2709,8,321292000,321292000,145915536,0
2009,764,1,0,HS,2709,8,41314073049,41314073049,19008298247,6
2009,764,2,0,HS,2709,8,2432715750,2432715750,1038374832,6
2009,764,1,12,HS,2709,8,947830740,947830740,435907635,6
2009,764,1,24,HS,2709,8,33,33,346,6
2009,764,1,31,HS,2709,8,530590884,530590884,266792406,6
2009,764,1,36,HS,2709,8,1923500052,1923500052,896546087,6
2009,764,2,36,HS,2709,8,55224756,55224756,24911360,6
2009,764,1,48,HS,2709,8,25350898,25350898,12275637,6
2009,764,1,76,HS,2709,8,81578286,81578286,36469698,6
2009,764,1,96,HS,2709,8,248385145,248385145,105888373,6
2009,764,1,104,HS,2709,8,43844276,43844276,16828835,6
2009,764,1,156,HS,2709,8,96329316,96329316,32080322,6
2009,764,2,156,HS,2709,8,597254754,597254754,252211002,6
2009,764,2,246,HS,2709,8,12,12,4,6
2009,764,2,251,HS,2709,8,4,4,10,6
2009,764,2,276,HS,2709,8,21,21,34,6
2009,764,1,360,HS,2709,8,1183793068,1183793068,539835437,6
2009,764,2,360,HS,2709,8,4,4,215,6
2009,764,1,364,HS,2709,8,72409523,72409523,35313232,6
2009,764,1,392,HS,2709,8,619,619,2908,6
2009,764,2,392,HS,2709,8,184,184,14,6
2009,764,1,410,HS,2709,8,52094153,52094153,29990562,6
2009,764,2,410,HS,2709,8,338589057,338589057,129738230,6
2009,764,1,414,HS,2709,8,511286099,511286099,231600774,6
2009,764,2,414,HS,2709,8,3,3,723,6
2009,764,1,458,HS,2709,8,2929270742,2929270742,1365184547,6
2009,764,2,458,HS,2709,8,61304511,61304511,42197173,6
2009,764,2,490,HS,2709,8,34,34,12,6
2009,764,1,512,HS,2709,8,4524361533,4524361533,2038857991,6
2009,764,1,566,HS,2709,8,47953325,47953325,27262725,6
2009,764,1,598,HS,2709,8,98243084,98243084,50575759,6
2009,764,1,608,HS,2709,8,306776785,306776785,159030623,6
2009,764,1,634,HS,2709,8,3016726659,3016726659,1324563647,6
2009,764,1,643,HS,2709,8,650693558,650693558,325948696,6
2009,764,1,682,HS,2709,8,7230618890,7230618890,3343004638,6
2009,764,1,699,HS,2709,8,1,1,13,6
2009,764,1,702,HS,2709,8,7,7,136,6
2009,764,2,702,HS,2709,8,340994371,340994371,121095052,6
2009,764,1,704,HS,2709,8,763660571,763660571,356231525,6
2009,764,2,704,HS,2709,8,3285,3285,3405,6
2009,764,1,710,HS,2709,8,17,17,95,6
2009,764,1,736,HS,2709,8,43962663,43962663,25037900,6
2009,764,2,757,HS,2709,8,12,12,4,6
2009,764,1,764,HS,2709,8,1,1,54,6
2009,764,1,784,HS,2709,8,13694904852,13694904852,6315213000,6
2009,764,2,784,HS,2709,8,8772,8772,19294,6
2009,764,1,826,HS,2709,8,41563993,41563993,14563585,6
2009,764,2,826,HS,2709,8,17,17,20,6
2009,764,1,842,HS,2709,8,5,5,135,6
2009,764,2,842,HS,2709,8,1039335951,1039335951,468198280,6
2009,764,1,887,HS,2709,8,2248343270,2248343270,1023290926,6
2009,768,1,0,HS,2709,8,52747,52747,70507,0
2009,768,1,566,HS,2709,8,52747,52747,70507,0
2009,776,1,0,HS,2709,8,200445,200445,573418,6
2009,776,1,36,HS,2709,8,122854,122854,289402,6
2009,776,1,242,HS,2709,8,44027,44027,228749,6
2009,776,1,554,HS,2709,8,1763,1763,4689,6
2009,776,1,702,HS,2709,8,25580,25580,42368,6
2009,776,1,842,HS,2709,8,6222,6222,8210,6
2009,780,1,0,HS,2709,8,4844301558,4844301558,2135614601,0
2009,780,2,0,HS,2709,8,2226587507,2226587507,1101542397,0
2009,780,1,24,HS,2709,8,69102779,69102779,38572337,0
2009,780,1,52,HS,2709,8,38326883,38326883,16067088,0
2009,780,1,76,HS,2709,8,198453435,198453435,73544369,0
2009,780,1,124,HS,2709,8,60,60,190,0
2009,780,1,170,HS,2709,8,1376304925,1376304925,646988855,0
2009,780,1,178,HS,2709,8,532274068,532274068,212985121,0
2009,780,1,266,HS,2709,8,1113290673,1113290673,483617627,0
2009,780,2,348,HS,2709,8,118838922,118838922,46616829,0
2009,780,1,528,HS,2709,8,20,20,6,0
2009,780,1,566,HS,2709,8,171243035,171243035,69492208,0
2009,780,1,643,HS,2709,8,1199227954,1199227954,542049370,0
2009,780,1,842,HS,2709,8,540,540,1577,0
2009,780,2,842,HS,2709,8,2107748585,2107748585,1054925568,0
2009,780,1,862,HS,2709,8,146077186,146077186,52295853,0
2009,784,1,0,HS,2709,1,,405349,231537,0
2009,784,2,0,HS,2709,1,,,42073289611,0
2009,784,2,4,HS,2709,8,120,120,5048,0
2009,784,2,96,HS,2709,8,4,4,10,0
2009,784,1,276,HS,2709,8,1800,1800,545,0
2009,784,2,276,HS,2709,8,16,16,20,0
2009,784,1,364,HS,2709,8,31,31,222,0
2009,784,2,364,HS,2709,8,25,25,80,0
2009,784,1,368,HS,2709,8,462,462,3251,0
2009,784,2,392,HS,2709,8,2100,2100,1007,0
2009,784,2,398,HS,2709,8,48,48,328,0
2009,784,2,404,HS,2709,8,800000,800000,157285,0
2009,784,2,417,HS,2709,8,31,31,123,0
2009,784,2,458,HS,2709,8,34,34,130,0
2009,784,2,490,HS,2709,8,93281976900,93281976900,40242921435,0
2009,784,1,512,HS,2709,8,113100,113100,52589,0
2009,784,2,528,HS,2709,8,15,15,100,0
2009,784,2,568,HS,2709,8,149730300,149730300,64595380,0
2009,784,2,577,HS,2709,8,2245954500,2245954500,968930693,0
2009,784,2,637,HS,2709,8,1846673700,1846673700,796676347,0
2009,784,2,699,HS,2709,8,9,9,5,0
2009,784,2,702,HS,2709,8,16,16,100,0
2009,784,2,710,HS,2709,8,24,24,30,0
2009,784,1,736,HS,2709,8,200,200,2527,0
2009,784,1,818,HS,2709,8,105,105,316,0
2009,784,2,826,HS,2709,8,225,225,500,0
2009,784,1,842,HS,2709,8,2171,2171,54668,0
2009,784,2,842,HS,2709,8,294,294,989,0
2009,784,1,899,HS,2709,8,287480,287480,117419,0
2009,788,1,0,HS,2709,8,1106001673,1106001673,502478175,0
2009,788,2,0,HS,2709,8,3531603757,3531603757,1553143028,0
2009,788,2,124,HS,2709,8,70448919,70448919,29384599,0
2009,788,1,251,HS,2709,8,300,300,1074,0
2009,788,2,251,HS,2709,8,1164469450,1164469450,531596579,0
2009,788,2,381,HS,2709,8,1200131799,1200131799,507179669,0
2009,788,1,434,HS,2709,8,1106001367,1106001367,502477094,0
2009,788,2,528,HS,2709,8,76374618,76374618,34198146,0
2009,788,2,724,HS,2709,8,310270112,310270112,134351561,0
2009,788,2,757,HS,2709,8,93841096,93841096,49342255,0
2009,788,1,826,HS,2709,8,6,6,6,0
2009,788,2,826,HS,2709,8,616067763,616067763,267090219,0
2009,792,2,0,HS,2709,8,11412,11412,25923,0
2009,792,2,4,HS,2709,8,400,400,648,0
2009,792,2,31,HS,2709,8,600,600,2866,0
2009,792,2,417,HS,2709,8,2080,2080,3722,0
2009,792,2,682,HS,2709,8,3150,3150,3959,0
2009,792,2,795,HS,2709,8,5182,5182,14728,0
2009,800,1,0,HS,2709,8,106865,106865,76462,0
2009,800,2,0,HS,2709,8,12550,12550,27263,0
2009,800,2,180,HS,2709,8,12038,12038,18655,0
2009,800,2,376,HS,2709,8,12,12,10,0
2009,800,1,404,HS,2709,8,590,590,644,0
2009,800,1,710,HS,2709,8,96000,96000,24950,0
2009,800,2,736,HS,2709,8,500,500,8598,0
2009,800,1,784,HS,2709,8,10275,10275,50868,0
2009,818,1,0,HS,2709,8,2475000000,2475000000,1078953802,0
2009,818,2,0,HS,2709,8,4760637193,4760637193,1568281503,0
2009,818,2,178,HS,2709,8,210000,210000,102463,0
2009,818,2,262,HS,2709,8,520000,520000,230092,0
2009,818,2,266,HS,2709,8,500000,500000,251663,0
2009,818,2,364,HS,2709,8,380000,380000,174366,0
2009,818,1,381,HS,2709,8,6000000,6000000,6061478,0
2009,818,2,381,HS,2709,8,555447368,555447368,189361855,0
2009,818,2,404,HS,2709,8,1970000,1970000,848463,0
2009,818,1,414,HS,2709,8,2461000000,2461000000,1067661334,0
2009,818,2,430,HS,2709,8,250000,250000,116843,0
2009,818,2,484,HS,2709,8,35614035,35614035,7298220,0
2009,818,2,699,HS,2709,8,2749000000,2749000000,853368686,0
2009,818,2,702,HS,2709,8,80000000,80000000,31709509,0
2009,818,2,724,HS,2709,8,955000000,955000000,378880101,0
2009,818,2,834,HS,2709,8,430000,430000,168974,0
2009,818,1,842,HS,2709,8,8000000,8000000,5230990,0
2009,818,2,842,HS,2709,8,381315789,381315789,105770268,0
2009,826,1,0,HS,2709,8,51522345431,51522345431,23205179621,0
2009,826,2,0,HS,2709,8,43877117230,43877117230,19820981734,0
2009,826,1,12,HS,2709,8,1109699363,1109699363,441779337,0
2009,826,1,24,HS,2709,8,953028560,953028560,415256246,0
2009,826,2,24,HS,2709,8,8862,8862,23465,0
2009,826,1,31,HS,2709,8,1195598465,1195598465,599022992,0
2009,826,2,56,HS,2709,8,45444120,45444120,19983353,0
2009,826,1,76,HS,2709,8,851590550,851590550,328292245,0
2009,826,1,120,HS,2709,8,52465000,52465000,26802929,0
2009,826,2,124,HS,2709,8,619923460,619923460,298457090,0
2009,826,2,152,HS,2709,8,823099717,823099717,403228773,0
2009,826,2,178,HS,2709,8,6158,6158,16814,0
2009,826,1,208,HS,2709,8,146961095,146961095,81324638,0
2009,826,2,208,HS,2709,8,491245568,491245568,229502045,0
2009,826,1,226,HS,2709,8,119359000,119359000,48787819,0
2009,826,2,251,HS,2709,8,2739888822,2739888822,1240767429,0
2009,826,1,268,HS,2709,8,288235857,288235857,122112663,0
2009,826,2,276,HS,2709,8,7949901905,7949901905,3565340150,0
2009,826,2,352,HS,2709,8,2696,2696,8662,0
2009,826,1,364,HS,2709,8,595737740,595737740,273084606,0
2009,826,1,372,HS,2709,8,40,40,540,0
2009,826,2,372,HS,2709,8,234144583,234144583,94343168,0
2009,826,1,384,HS,2709,8,139497000,139497000,62640996,0
2009,826,2,384,HS,2709,8,426,426,1004,0
2009,826,1,398,HS,2709,8,201802421,201802421,97629871,0
2009,826,2,410,HS,2709,8,522447192,522447192,201008401,0
2009,826,1,414,HS,2709,8,3555,3555,6418,0
2009,826,1,434,HS,2709,8,2162628276,2162628276,962966616,0
2009,826,1,528,HS,2709,8,35183732,35183732,17305819,0
2009,826,2,528,HS,2709,8,17185473287,17185473287,7785217369,0
2009,826,1,566,HS,2709,8,1977001467,1977001467,903860790,0
2009,826,1,579,HS,2709,8,35078688285,35078688285,15911258043,0
2009,826,2,579,HS,2709,8,355080942,355080942,160375866,0
2009,826,2,616,HS,2709,8,322686790,322686790,143848181,0
2009,826,2,620,HS,2709,8,162843000,162843000,70593579,0
2009,826,2,634,HS,2709,8,10,10,3252,0
2009,826,1,643,HS,2709,8,3919535760,3919535760,1731253964,0
2009,826,2,699,HS,2709,8,94090903,94090903,39264505,0
2009,826,2,724,HS,2709,8,1101096963,1101096963,481940852,0
2009,826,2,752,HS,2709,8,726829000,726829000,332315469,0
2009,826,2,757,HS,2709,8,105,105,15666,0
2009,826,1,760,HS,2709,8,240602281,240602281,92800608,0
2009,826,2,784,HS,2709,8,4591,4591,8427,0
2009,826,1,788,HS,2709,8,490169776,490169776,219196051,0
2009,826,1,792,HS,2709,8,865381732,865381732,477043586,0
2009,826,1,795,HS,2709,8,60731935,60731935,21136185,0
2009,826,1,826,HS,2709,8,73421578,73421578,30900364,0
2009,826,2,842,HS,2709,8,10502898130,10502898130,4754718212,0
2009,826,1,862,HS,2709,8,965021963,965021963,340716293,0
2009,834,1,0,HS,2709,8,18147,18147,10556,0
2009,834,2,0,HS,2709,8,600,600,603,0
2009,834,2,180,HS,2709,8,600,600,603,0
2009,834,1,528,HS,2709,8,280,280,2502,0
2009,834,1,710,HS,2709,8,407,407,1136,0
2009,834,1,724,HS,2709,8,460,460,537,0
2009,834,1,784,HS,2709,8,17000,17000,6381,0
2009,842,1,0,HS,2709,8,4.68364E+11,4.68364E+11,2.00586E+11,0
2009,842,2,0,HS,2709,8,4380611840,4380611840,1816331657,0
2009,842,1,12,HS,2709,8,18142463094,18142463094,8191633292,0
2009,842,1,24,HS,2709,8,22235632962,22235632962,9366376569,0
2009,842,1,31,HS,2709,8,4258976915,4258976915,2009662367,0
2009,842,1,32,HS,2709,8,2552791910,2552791910,1042731426,0
2009,842,1,36,HS,2709,8,810609792,810609792,301703691,0
2009,842,1,68,HS,2709,8,215493088,215493088,94307022,0
2009,842,1,76,HS,2709,8,14551863282,14551863282,6042040793,0
2009,842,1,84,HS,2709,8,83319376,83319376,32521468,0
2009,842,1,120,HS,2709,8,264961240,264961240,88423934,0
2009,842,1,124,HS,2709,8,92934585245,92934585245,37772747555,0
2009,842,2,124,HS,2709,8,4380611840,4380611840,1816331657,0
2009,842,1,148,HS,2709,8,4673044884,4673044884,1910320256,0
2009,842,1,156,HS,2709,8,268384800,268384800,114193599,0
2009,842,1,170,HS,2709,8,12364108125,12364108125,5287401499,0
2009,842,1,178,HS,2709,8,6558717376,6558717376,3047965660,0
2009,842,1,180,HS,2709,8,724452924,724452924,323784180,0
2009,842,1,218,HS,2709,8,9015237656,9015237656,3585932273,0
2009,842,1,226,HS,2709,8,5627939752,5627939752,2460669115,0
2009,842,1,266,HS,2709,8,2872950156,2872950156,1182599715,0
2009,842,1,320,HS,2709,8,576580076,576580076,207920061,0
2009,842,1,360,HS,2709,8,987612502,987612502,435909275,0
2009,842,1,368,HS,2709,8,22583016542,22583016542,9583304505,0
2009,842,1,384,HS,2709,8,73073994,73073994,29469946,0
2009,842,1,398,HS,2709,8,1084149720,1084149720,540451596,0
2009,842,1,414,HS,2709,8,8910379695,8910379695,3819987512,0
2009,842,1,434,HS,2709,8,3302104776,3302104776,1448629875,0
2009,842,1,458,HS,2709,8,254092466,254092466,85600928,0
2009,842,1,478,HS,2709,8,130284920,130284920,36049222,0
2009,842,1,484,HS,2709,8,52575212195,52575212195,22465978728,0
2009,842,1,512,HS,2709,8,1910840128,1910840128,817929598,0
2009,842,1,528,HS,2709,8,49260725,49260725,24622790,0
2009,842,1,566,HS,2709,8,38497920544,38497920544,18841152805,0
2009,842,1,579,HS,2709,8,2896997604,2896997604,1277670681,0
2009,842,1,591,HS,2709,8,24175632,24175632,4866995,0
2009,842,1,604,HS,2709,8,748026902,748026902,324071471,0
2009,842,1,634,HS,2709,8,486167056,486167056,172860350,0
2009,842,1,643,HS,2709,8,11205806849,11205806849,5064869026,0
2009,842,1,682,HS,2709,8,50975477815,50975477815,22115811191,0
2009,842,1,704,HS,2709,8,1299915426,1299915426,575579785,0
2009,842,1,760,HS,2709,8,73625608,73625608,18795982,0
2009,842,1,764,HS,2709,8,1107943280,1107943280,466086903,0
2009,842,1,780,HS,2709,8,1813276500,1813276500,811516167,0
2009,842,1,784,HS,2709,8,1843006976,1843006976,721972288,0
2009,842,1,792,HS,2709,8,68362752,68362752,24227433,0
2009,842,1,818,HS,2709,8,406438064,406438064,184000736,0
2009,842,1,826,HS,2709,8,5455034425,5455034425,2477305300,0
2009,842,1,862,HS,2709,8,60869336094,60869336094,25154354538,0
2009,854,1,0,HS,2709,8,2402,2402,698,0
2009,854,1,251,HS,2709,8,2,2,59,0
2009,854,1,764,HS,2709,8,2400,2400,639,0
2009,858,1,0,HS,2709,8,1941063622,1941063622,815668391,0
2009,858,1,24,HS,2709,8,256273238,256273238,82261278,0
2009,858,1,643,HS,2709,8,565531522,565531522,212750179,0
2009,858,1,862,HS,2709,8,1119258862,1119258862,520656934,0
2009,882,1,0,HS,2709,8,53,53,3151,6
2009,882,1,554,HS,2709,8,53,53,3151,6
2009,887,1,0,HS,2709,8,175015,175015,229470,0
2009,887,2,0,HS,2709,8,11309943993,11309943993,5034531269,0
2009,887,2,156,HS,2709,8,3320966219,3320966219,1546113258,0
2009,887,2,392,HS,2709,8,656634972,656634972,293657394,0
2009,887,1,512,HS,2709,8,18250,18250,39139,0
2009,887,1,533,HS,2709,8,265,265,806,0
2009,887,1,682,HS,2709,8,800,800,1122,0
2009,887,1,699,HS,2709,8,117248,117248,151709,0
2009,887,2,699,HS,2709,8,2599383250,2599383250,1249353630,0
2009,887,2,702,HS,2709,8,989579553,989579553,417002113,0
2009,887,2,710,HS,2709,8,1022404058,1022404058,393145395,0
2009,887,2,764,HS,2709,8,2720975941,2720975941,1135259480,0
2009,887,1,784,HS,2709,8,37434,37434,30498,0
2009,887,1,842,HS,2709,8,1018,1018,6197,0
2009,894,1,0,HS,2709,8,1385384050,1385384050,430834328,0
2009,894,2,0,HS,2709,8,14,14,68,0
2009,894,2,56,HS,2709,8,3,3,6,0
2009,894,1,414,HS,2709,8,1380513210,1380513210,400101416,0
2009,894,1,710,HS,2709,8,105590,105590,91762,0
2009,894,2,710,HS,2709,8,11,11,62,0
2009,894,1,784,HS,2709,8,4765250,4765250,30641150,0
2010,8,1,0,HS,2709,8,21972122,21972122,13047443,0
2010,8,2,0,HS,2709,8,537315248,537315248,162736020,0
2010,8,2,124,HS,2709,8,3,3,6,0
2010,8,1,156,HS,2709,8,8,8,48,0
2010,8,2,381,HS,2709,8,326910458,326910458,97263384,0
2010,8,2,470,HS,2709,8,39442732,39442732,11747492,0
2010,8,1,643,HS,2709,8,21972114,21972114,13047395,0
2010,8,2,688,HS,2709,8,41810,41810,15810,0
2010,8,2,724,HS,2709,8,137326415,137326415,42233561,0
2010,8,2,784,HS,2709,8,33593830,33593830,11475767,0
2010,12,1,0,HS,2709,8,5708,5708,7048,0
2010,12,2,0,HS,2709,8,40226907740,40226907740,24779431581,0
2010,12,2,56,HS,2709,8,2116533926,2116533926,1437332482,0
2010,12,1,76,HS,2709,8,3200,3200,5011,0
2010,12,2,76,HS,2709,8,259520642,259520642,155043193,0
2010,12,2,124,HS,2709,8,4837173287,4837173287,2968619680,0
2010,12,2,156,HS,2709,8,1840750710,1840750710,1114412598,0
2010,12,2,208,HS,2709,8,79850324,79850324,48979093,0
2010,12,2,251,HS,2709,8,1881760069,1881760069,715901950,0
2010,12,2,276,HS,2709,8,417417134,417417134,258798773,0
2010,12,2,360,HS,2709,8,127423384,127423384,84419808,0
2010,12,2,381,HS,2709,8,614443513,614443513,393977339,0
2010,12,2,410,HS,2709,8,1744556284,1744556284,1109449473,0
2010,12,2,470,HS,2709,8,135137263,135137263,81329113,0
2010,12,2,528,HS,2709,8,3037177556,3037177556,2032241467,0
2010,12,2,620,HS,2709,8,542281567,542281567,337122430,0
2010,12,2,642,HS,2709,8,79438739,79438739,54605107,0
2010,12,2,699,HS,2709,8,2384400038,2384400038,1447221780,0
2010,12,2,702,HS,2709,8,57803170,57803170,42473735,0
2010,12,2,724,HS,2709,8,2145285607,2145285607,1367830859,0
2010,12,2,752,HS,2709,8,84994836,84994836,52591115,0
2010,12,2,784,HS,2709,8,56080239,56080239,36251436,0
2010,12,1,792,HS,2709,8,2365,2365,1157,0
2010,12,2,826,HS,2709,8,1300654966,1300654966,828948405,0
2010,12,1,842,HS,2709,8,143,143,880,0
2010,12,2,842,HS,2709,8,16484224486,16484224486,10211881745,0
2010,24,1,0,HS,2709,8,1118,1118,19930,0
2010,24,2,0,HS,2709,8,1.01134E+11,1.01134E+11,50788866848,0
2010,24,2,44,HS,2709,8,288220576,288220576,140139415,0
2010,24,2,76,HS,2709,8,763217664,763217664,378644954,0
2010,24,1,124,HS,2709,8,1,1,2868,0
2010,24,2,124,HS,2709,8,6843605504,6843605504,4039116578,0
2010,24,2,156,HS,2709,8,43005075456,43005075456,20887923903,0
2010,24,1,178,HS,2709,8,3,3,13,0
2010,24,2,251,HS,2709,8,4476961280,4476961280,2189041283,0
2010,24,2,381,HS,2709,8,446476128,446476128,219899568,0
2010,24,2,458,HS,2709,8,445578112,445578112,237357325,0
2010,24,2,490,HS,2709,8,5363655680,5363655680,2699439575,0
2010,24,1,516,HS,2709,8,423,423,2783,0
2010,24,2,528,HS,2709,8,1368596096,1368596096,652887709,0
2010,24,2,591,HS,2709,8,148274976,148274976,77969322,0
2010,24,2,604,HS,2709,8,815463488,815463488,403724675,0
2010,24,2,620,HS,2709,8,1757189120,1757189120,865929433,0
2010,24,2,637,HS,2709,8,159023376,159023376,91421437,0
2010,24,2,699,HS,2709,8,10396343296,10396343296,5117824926,0
2010,24,2,702,HS,2709,8,319031744,319031744,143769644,0
2010,24,2,710,HS,2709,8,3512173312,3512173312,1704753411,0
2010,24,2,724,HS,2709,8,1870803584,1870803584,914766978,0
2010,24,2,764,HS,2709,8,151027424,151027424,76512012,0
2010,24,1,826,HS,2709,8,47,47,2860,0
2010,24,2,826,HS,2709,8,143296368,143296368,77152025,0
2010,24,1,842,HS,2709,8,644,644,11406,0
2010,24,2,842,HS,2709,8,18458417152,18458417152,9679528896,0
2010,24,2,899,HS,2709,8,401580736,401580736,191063778,0
2010,31,1,0,HS,2709,8,31,31,795,0
2010,31,2,0,HS,2709,8,31916782614,31916782614,18489553774,0
2010,31,2,36,HS,2709,8,46944372,46944372,26181730,0
2010,31,2,100,HS,2709,8,242526683,242526683,130761247,0
2010,31,2,124,HS,2709,8,564028134,564028134,316992111,0
2010,31,2,156,HS,2709,8,546326062,546326062,325487060,0
2010,31,2,191,HS,2709,8,1308188917,1308188917,747244920,0
2010,31,2,251,HS,2709,8,3191315965,3191315965,1838852688,0
2010,31,2,300,HS,2709,8,398886817,398886817,212228269,0
2010,31,2,360,HS,2709,8,1357178129,1357178129,782051312,0
2010,31,2,376,HS,2709,8,3000284270,3000284270,1744617565,0
2010,31,2,381,HS,2709,8,11948683593,11948683593,6904291183,0
2010,31,2,410,HS,2709,8,390099598,390099598,217874072,0
2010,31,2,458,HS,2709,8,1256908998,1256908998,740752617,0
2010,31,2,490,HS,2709,8,499785415,499785415,294606144,0
2010,31,2,528,HS,2709,8,209912008,209912008,124111324,0
2010,31,2,620,HS,2709,8,359925341,359925341,224056837,0
2010,31,2,642,HS,2709,8,159697365,159697365,87773487,0
2010,31,2,699,HS,2709,8,499359909,499359909,297643079,0
2010,31,2,702,HS,2709,8,838964506,838964506,510117597,0
2010,31,2,724,HS,2709,8,304358905,304358905,178429542,0
2010,31,2,764,HS,2709,8,345327215,345327215,194384490,0
2010,31,2,804,HS,2709,8,1358509584,1358509584,798143746,0
2010,31,2,818,HS,2709,8,140557244,140557244,90239905,0
2010,31,1,826,HS,2709,8,31,31,795,0
2010,31,2,842,HS,2709,8,2949013584,2949013584,1702712848,0
2010,32,1,0,HS,2709,8,407,407,3241,0
2010,32,2,0,HS,2709,8,4906145100,4906145100,2583534304,0
2010,32,1,24,HS,2709,8,396,396,2316,0
2010,32,1,76,HS,2709,8,2,2,603,0
2010,32,2,76,HS,2709,8,32906386,32906386,21584157,0
2010,32,2,152,HS,2709,8,1623320700,1623320700,842066054,0
2010,32,2,156,HS,2709,8,1315207630,1315207630,665971116,0
2010,32,2,192,HS,2709,8,210,210,643,0
2010,32,1,604,HS,2709,8,4,4,7,0
2010,32,2,710,HS,2709,8,295676141,295676141,165012104,0
2010,32,1,842,HS,2709,8,6,6,314,0
2010,32,2,842,HS,2709,8,1639034033,1639034033,888900230,0
2010,36,1,0,HS,2709,8,24152943721,24152943721,15336757108,0
2010,36,2,0,HS,2709,8,16388071327,16388071327,9660686983,0
2010,36,1,12,HS,2709,8,217673535,217673535,137989160,0
