# File: ReEDS_power_plant_costs.csv
# Title: Historical (2010-2022) and future (2023-2050) power plant costs from ReEDS public distribution
# Units: $/kW; $/kW/yr; $/MWh
# Source: https://github.com/NREL/ReEDS-2.0/tree/main/inputs/plant_characteristics
# Column types: cicinnn
# ----------
filename,dollaryear,i,t,capcost,fom,vom
geo_ATB_2024_moderate,2021,egs class 6,2038,5433.306167,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2038,6255.355043,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2038,7356.672271,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2038,9665.738567,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2038,10942.39641,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2038,2358.186552,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2038,2788.80853,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2038,3037.93044,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2038,3346.818873,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2038,3398.297525,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2038,4015.355988,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2038,4343.023188,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2038,5589.311175,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2038,7685.785835,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2038,12626.39027,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2039,4788.531737,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2039,5260.602713,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2039,5450.398606,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2039,5680.988646,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2039,6361.110769,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2039,7350.077162,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2039,8451.001222,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2039,10523.37579,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2039,13708.11601,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2039,15778.20162,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2039,3589.416268,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2039,3653.088293,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2039,3866.811411,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2039,4366.028351,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2039,4052.875793,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2039,5406.139636,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2039,6224.078267,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2039,7319.88891,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2039,9617.409874,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2039,10887.68443,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2039,2346.395619,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2039,2774.864488,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2039,3022.740788,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2039,3330.084779,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2039,3381.306038,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2039,3995.279208,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2039,4321.308072,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2039,5561.364619,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2039,7647.356906,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2039,12563.25831,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2040,4764.589078,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2040,5234.2997,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2040,5423.146613,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2040,5652.583703,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2040,6329.305215,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2040,7313.326776,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2040,8408.746216,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2040,10470.75891,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2040,13639.57543,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2040,15699.31062,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2040,3571.469187,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2040,3634.822852,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2040,3847.477354,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2040,4344.198209,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2040,4032.611414,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2040,5379.108938,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2040,6192.957876,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2040,7283.289465,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2040,9569.322824,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2040,10833.24601,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2040,2334.663641,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2040,2760.990165,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2040,3007.627084,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2040,3313.434355,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2040,3364.399508,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2040,3975.302812,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2040,4299.701532,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2040,5533.557796,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2040,7609.120121,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2040,12500.44202,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2041,4740.766132,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2041,5208.128201,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2041,5396.03088,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2041,5624.320784,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2041,6297.658689,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2041,7276.760143,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2041,8366.702485,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2041,10418.40512,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2041,13571.37755,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2041,15620.81406,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2041,3553.611841,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2041,3616.648737,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2041,3828.239967,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2041,4322.477218,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2041,4012.448357,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2041,5352.213393,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2041,6161.993087,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2041,7246.873018,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2041,9521.47621,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2041,10779.07978,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2041,2322.990323,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2041,2747.185214,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2041,2992.588948,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2041,3296.867183,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2041,3347.57751,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2041,3955.426298,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2041,4278.203024,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2041,5505.890007,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2041,7571.074521,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2041,12437.93981,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2042,4717.062302,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2042,5182.08756,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2042,5369.050726,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2042,5596.19918,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2042,6266.170395,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2042,7240.376342,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2042,8324.868973,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2042,10366.31309,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2042,13503.52066,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2042,15542.70999,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2042,3535.843782,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2042,3598.565494,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2042,3809.098767,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2042,4300.864832,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2042,3992.386115,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2042,5325.452326,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2042,6131.183121,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2042,7210.638653,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2042,9473.868829,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2042,10725.18438,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2042,2311.375371,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2042,2733.449288,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2042,2977.626003,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2042,3280.382847,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2042,3330.839623,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2042,3935.649167,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2042,4256.812009,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2042,5478.360557,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2042,7533.219148,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2042,12375.75011,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2043,4693.47699,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2043,5156.177122,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2043,5342.205472,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2043,5568.218184,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2043,6234.839543,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2043,7204.17446,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2043,8283.244628,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2043,10314.48152,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2043,13436.00306,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2043,15464.99644,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2043,3518.164563,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2043,3580.572666,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2043,3790.053274,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2043,4279.360508,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2043,3972.424185,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2043,5298.825065,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2043,6100.527206,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2043,7174.58546,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2043,9426.499485,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2043,10671.55846,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2043,2299.818495,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2043,2719.782042,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2043,2962.737873,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2043,3263.980933,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2043,3314.185424,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2043,3915.970921,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2043,4235.527949,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2043,5450.968755,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2043,7495.553052,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2043,12313.87136,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2044,4670.009605,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2044,5130.396237,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2044,5315.494445,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2044,5540.377093,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2044,6203.665346,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2044,7168.153588,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2044,8241.828405,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2044,10262.90912,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2044,13368.82304,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2044,15387.67146,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2044,3500.57374,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2044,3562.669803,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2044,3771.103007,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2044,4257.963705,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2044,3952.562064,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2044,5272.330939,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2044,6070.02457,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2044,7138.712532,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2044,9379.366988,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2044,10618.20067,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2044,2288.319402,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2044,2706.183132,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2044,2947.924184,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2044,3247.661029,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2044,3297.614497,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2044,3896.391066,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2044,4214.350309,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2044,5423.713911,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2044,7458.075287,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2044,12252.30201,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2045,4646.659557,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2045,5104.744256,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2045,5288.916972,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2045,5512.675208,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2045,6172.647019,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2045,7132.31282,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2045,8200.619263,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2045,10211.59457,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2045,13301.97893,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2045,15310.7331,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2045,3483.070871,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2045,3544.856454,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2045,3752.247492,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2045,4236.673887,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2045,3932.799253,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2045,5245.969285,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2045,6039.674447,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2045,7103.01897,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2045,9332.470153,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2045,10565.10966,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2045,2276.877805,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2045,2692.652216,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2045,2933.184563,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2045,3231.422723,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2045,3281.126425,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2045,3876.909111,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2045,4193.278558,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2045,5396.595341,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2045,7420.784911,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2045,12191.0405,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2046,4623.42626,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2046,5079.220534,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2046,5262.472387,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2046,5485.111832,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2046,6141.783784,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2046,7096.651256,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2046,8159.616166,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2046,10160.5366,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2046,13235.46903,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2046,15234.17944,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2046,3465.655517,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2046,3527.132172,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2046,3733.486255,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2046,4215.490518,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2046,3913.135257,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2046,5219.739438,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2046,6009.476075,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2046,7067.503875,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2046,9285.807802,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2046,10512.28411,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2046,2265.493416,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2046,2679.188955,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2046,2918.51864,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2046,3215.26561,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2046,3264.720793,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2046,3857.524565,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2046,4172.312165,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2046,5369.612364,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2046,7383.680986,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2046,12130.08529,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2047,4600.309128,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2047,5053.824432,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2047,5236.160026,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2047,5457.686273,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2047,6111.074865,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2047,7061.168,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2047,8118.818085,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2047,10109.73392,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2047,13169.29169,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2047,15158.00854,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2047,3448.327239,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2047,3509.496511,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2047,3714.818824,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2047,4194.413065,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2047,3893.569581,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2047,5193.640741,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2047,5979.428694,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2047,7032.166355,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2047,9239.378763,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2047,10459.72269,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2047,2254.165949,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2047,2665.79301,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2047,2903.926047,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2047,3199.189282,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2047,3248.397189,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2047,3838.236942,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2047,4151.450604,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2047,5342.764303,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2047,7346.762581,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2047,12069.43487,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2048,4577.307583,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2048,5028.555309,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2048,5209.979225,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2048,5430.397841,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2048,6080.519491,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2048,7025.86216,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2048,8078.223995,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2048,10059.18525,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2048,13103.44523,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2048,15082.2185,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2048,3431.085603,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2048,3491.949028,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2048,3696.244729,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2048,4173.441,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2048,3874.101733,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2048,5167.672537,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2048,5949.531551,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2048,6997.005524,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2048,9193.181869,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2048,10407.42408,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2048,2242.895119,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2048,2652.464045,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2048,2889.406417,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2048,3183.193335,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2048,3232.155203,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2048,3819.045758,146.2733597,0
geo_ATB_2024_moderate,2021,geohydro class 7,2048,4130.693351,145.23678,0
geo_ATB_2024_moderate,2021,geohydro class 8,2048,5316.050481,183.0247921,0
geo_ATB_2024_moderate,2021,geohydro class 9,2048,7310.028768,236.4912235,0
geo_ATB_2024_moderate,2021,geohydro class 10,2048,12009.08769,370.3926638,0
geo_ATB_2024_moderate,2021,egs class 1,2049,4554.421045,133.0329292,0
geo_ATB_2024_moderate,2021,egs class 2,2049,5003.412533,144.9873928,0
geo_ATB_2024_moderate,2021,egs class 3,2049,5183.929329,153.8231128,0
geo_ATB_2024_moderate,2021,egs class 4,2049,5403.245852,164.4340669,0
geo_ATB_2024_moderate,2021,egs class 5,2049,6050.116893,183.3212102,0
geo_ATB_2024_moderate,2021,egs class 6,2049,6990.732849,210.9812836,0
geo_ATB_2024_moderate,2021,egs class 7,2049,8037.832875,196.31174240000001,0
geo_ATB_2024_moderate,2021,egs class 8,2049,10008.88932,243.0480239,0
geo_ATB_2024_moderate,2021,egs class 9,2049,13037.928,316.8044671,0
geo_ATB_2024_moderate,2021,egs class 10,2049,15006.8074,340.2375,0
geo_ATB_2024_moderate,2021,egs class 1,2049,3413.930175,124.3006197,0
geo_ATB_2024_moderate,2021,egs class 2,2049,3474.489283,128.0845405,0
geo_ATB_2024_moderate,2021,egs class 3,2049,3677.763506,133.419559,0
geo_ATB_2024_moderate,2021,egs class 4,2049,4152.573795,152.2731738,0
geo_ATB_2024_moderate,2021,egs class 5,2049,3854.731224,147.9073526,0
geo_ATB_2024_moderate,2021,egs class 6,2049,5141.834175,193.0345219,0
geo_ATB_2024_moderate,2021,egs class 7,2049,5919.783893,193.1601107,0
geo_ATB_2024_moderate,2021,egs class 8,2049,6962.020496,223.8844734,0
geo_ATB_2024_moderate,2021,egs class 9,2049,9147.21596,283.0514582,0
geo_ATB_2024_moderate,2021,egs class 10,2049,10355.38696,306.97,0
geo_ATB_2024_moderate,2021,geohydro class 1,2049,2231.680644,95.45262767,0
geo_ATB_2024_moderate,2021,geohydro class 2,2049,2639.201725,106.909053,0
geo_ATB_2024_moderate,2021,geohydro class 3,2049,2874.959385,114.1537011,0
geo_ATB_2024_moderate,2021,geohydro class 4,2049,3167.277369,122.439305,0
geo_ATB_2024_moderate,2021,geohydro class 5,2049,3215.994427,127.0850753,0
geo_ATB_2024_moderate,2021,geohydro class 6,2049,3799.950529,146.2733597,0
