# File: TZ_steel_production_costs.csv
# Title: Global Steel Production Costs
# Units: $/t
# Description: Plant-Wise Steel Production Costs (BF-BOF and EAF) Across Major Steel Producting Countries
# Source: Transition Zero Global Steel Cost Tracker
# Column types: cicccicc
# ----------
Plant_ID,Model_Year,Primary_Production_Route,Category,Component,Value,Unit,Country
SBR00006,2018,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00006,2018,BF-BOF,Raw materials,Iron ore,83,$/t,Brazil
SBR00006,2018,BF-BOF,Raw materials,Scrap,18,$/t,Brazil
SBR00006,2018,BF-BOF,Total,Total BF/BOF,543,$/t,Brazil
SBR00006,2019,BF-BOF,Energy,Electricity,54,$/t,Brazil
SBR00006,2019,BF-BOF,Energy,Fuel,24,$/t,Brazil
SBR00006,2019,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00006,2019,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00006,2019,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00006,2019,BF-BOF,Raw materials,Coke,122,$/t,Brazil
SBR00006,2019,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00006,2019,BF-BOF,Raw materials,Iron ore,106,$/t,Brazil
SBR00006,2019,BF-BOF,Raw materials,Scrap,15,$/t,Brazil
SBR00006,2019,BF-BOF,Total,Total BF/BOF,486,$/t,Brazil
SBR00006,2020,BF-BOF,Energy,Electricity,47,$/t,Brazil
SBR00006,2020,BF-BOF,Energy,Fuel,20,$/t,Brazil
SBR00006,2020,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00006,2020,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00006,2020,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00006,2020,BF-BOF,Raw materials,Coke,92,$/t,Brazil
SBR00006,2020,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00006,2020,BF-BOF,Raw materials,Iron ore,121,$/t,Brazil
SBR00006,2020,BF-BOF,Raw materials,Scrap,15,$/t,Brazil
SBR00006,2020,BF-BOF,Total,Total BF/BOF,460,$/t,Brazil
SBR00006,2021,BF-BOF,Energy,Electricity,89,$/t,Brazil
SBR00006,2021,BF-BOF,Energy,Fuel,39,$/t,Brazil
SBR00006,2021,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00006,2021,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00006,2021,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00006,2021,BF-BOF,Raw materials,Coke,187,$/t,Brazil
SBR00006,2021,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00006,2021,BF-BOF,Raw materials,Iron ore,189,$/t,Brazil
SBR00006,2021,BF-BOF,Raw materials,Scrap,24,$/t,Brazil
SBR00006,2021,BF-BOF,Total,Total BF/BOF,692,$/t,Brazil
SBR00007,2015,BF-BOF,Energy,Electricity,80,$/t,Brazil
SBR00007,2015,BF-BOF,Energy,Fuel,28,$/t,Brazil
SBR00007,2015,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00007,2015,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00007,2015,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00007,2015,BF-BOF,Raw materials,Coke,93,$/t,Brazil
SBR00007,2015,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2015,BF-BOF,Raw materials,Iron ore,67,$/t,Brazil
SBR00007,2015,BF-BOF,Raw materials,Scrap,13,$/t,Brazil
SBR00007,2015,BF-BOF,Total,Total BF/BOF,446,$/t,Brazil
SBR00007,2015,EAF,Energy,Electricity,125,$/t,Brazil
SBR00007,2015,EAF,Energy,Fuel,17,$/t,Brazil
SBR00007,2015,EAF,Other,Labor,8,$/t,Brazil
SBR00007,2015,EAF,Other,Other costs,48,$/t,Brazil
SBR00007,2015,EAF,Other,Overhead,44,$/t,Brazil
SBR00007,2015,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2015,EAF,Raw materials,Pig iron,12,$/t,Brazil
SBR00007,2015,EAF,Raw materials,Scrap,255,$/t,Brazil
SBR00007,2015,EAF,Total,Total EAF,509,$/t,Brazil
SBR00007,2016,BF-BOF,Energy,Electricity,33,$/t,Brazil
SBR00007,2016,BF-BOF,Energy,Fuel,23,$/t,Brazil
SBR00007,2016,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00007,2016,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00007,2016,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00007,2016,BF-BOF,Raw materials,Coke,104,$/t,Brazil
SBR00007,2016,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2016,BF-BOF,Raw materials,Iron ore,69,$/t,Brazil
SBR00007,2016,BF-BOF,Raw materials,Scrap,13,$/t,Brazil
SBR00007,2016,BF-BOF,Total,Total BF/BOF,406,$/t,Brazil
SBR00007,2016,EAF,Energy,Electricity,51,$/t,Brazil
SBR00007,2016,EAF,Energy,Fuel,16,$/t,Brazil
SBR00007,2016,EAF,Other,Labor,8,$/t,Brazil
SBR00007,2016,EAF,Other,Other costs,48,$/t,Brazil
SBR00007,2016,EAF,Other,Overhead,44,$/t,Brazil
SBR00007,2016,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2016,EAF,Raw materials,Pig iron,10,$/t,Brazil
SBR00007,2016,EAF,Raw materials,Scrap,241,$/t,Brazil
SBR00007,2016,EAF,Total,Total EAF,418,$/t,Brazil
SBR00007,2017,BF-BOF,Energy,Electricity,87,$/t,Brazil
SBR00007,2017,BF-BOF,Energy,Fuel,27,$/t,Brazil
SBR00007,2017,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00007,2017,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00007,2017,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00007,2017,BF-BOF,Raw materials,Coke,140,$/t,Brazil
SBR00007,2017,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2017,BF-BOF,Raw materials,Iron ore,82,$/t,Brazil
SBR00007,2017,BF-BOF,Raw materials,Scrap,16,$/t,Brazil
SBR00007,2017,BF-BOF,Total,Total BF/BOF,517,$/t,Brazil
SBR00007,2017,EAF,Energy,Electricity,136,$/t,Brazil
SBR00007,2017,EAF,Energy,Fuel,21,$/t,Brazil
SBR00007,2017,EAF,Other,Labor,8,$/t,Brazil
SBR00007,2017,EAF,Other,Other costs,48,$/t,Brazil
SBR00007,2017,EAF,Other,Overhead,44,$/t,Brazil
SBR00007,2017,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2017,EAF,Raw materials,Pig iron,14,$/t,Brazil
SBR00007,2017,EAF,Raw materials,Scrap,305,$/t,Brazil
SBR00007,2017,EAF,Total,Total EAF,576,$/t,Brazil
SBR00007,2018,BF-BOF,Energy,Electricity,77,$/t,Brazil
SBR00007,2018,BF-BOF,Energy,Fuel,33,$/t,Brazil
SBR00007,2018,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00007,2018,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00007,2018,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00007,2018,BF-BOF,Raw materials,Coke,169,$/t,Brazil
SBR00007,2018,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2018,BF-BOF,Raw materials,Iron ore,81,$/t,Brazil
SBR00007,2018,BF-BOF,Raw materials,Scrap,18,$/t,Brazil
SBR00007,2018,BF-BOF,Total,Total BF/BOF,541,$/t,Brazil
SBR00007,2018,EAF,Energy,Electricity,119,$/t,Brazil
SBR00007,2018,EAF,Energy,Fuel,25,$/t,Brazil
SBR00007,2018,EAF,Other,Labor,8,$/t,Brazil
SBR00007,2018,EAF,Other,Other costs,48,$/t,Brazil
SBR00007,2018,EAF,Other,Overhead,44,$/t,Brazil
SBR00007,2018,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2018,EAF,Raw materials,Pig iron,16,$/t,Brazil
SBR00007,2018,EAF,Raw materials,Scrap,344,$/t,Brazil
SBR00007,2018,EAF,Total,Total EAF,604,$/t,Brazil
SBR00007,2019,BF-BOF,Energy,Electricity,54,$/t,Brazil
SBR00007,2019,BF-BOF,Energy,Fuel,24,$/t,Brazil
SBR00007,2019,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00007,2019,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00007,2019,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00007,2019,BF-BOF,Raw materials,Coke,122,$/t,Brazil
SBR00007,2019,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2019,BF-BOF,Raw materials,Iron ore,104,$/t,Brazil
SBR00007,2019,BF-BOF,Raw materials,Scrap,15,$/t,Brazil
SBR00007,2019,BF-BOF,Total,Total BF/BOF,484,$/t,Brazil
SBR00007,2019,EAF,Energy,Electricity,85,$/t,Brazil
SBR00007,2019,EAF,Energy,Fuel,18,$/t,Brazil
SBR00007,2019,EAF,Other,Labor,8,$/t,Brazil
SBR00007,2019,EAF,Other,Other costs,48,$/t,Brazil
SBR00007,2019,EAF,Other,Overhead,44,$/t,Brazil
SBR00007,2019,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2019,EAF,Raw materials,Pig iron,14,$/t,Brazil
SBR00007,2019,EAF,Raw materials,Scrap,291,$/t,Brazil
SBR00007,2019,EAF,Total,Total EAF,509,$/t,Brazil
SBR00007,2020,BF-BOF,Energy,Electricity,47,$/t,Brazil
SBR00007,2020,BF-BOF,Energy,Fuel,20,$/t,Brazil
SBR00007,2020,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00007,2020,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00007,2020,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00007,2020,BF-BOF,Raw materials,Coke,92,$/t,Brazil
SBR00007,2020,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2020,BF-BOF,Raw materials,Iron ore,119,$/t,Brazil
SBR00007,2020,BF-BOF,Raw materials,Scrap,15,$/t,Brazil
SBR00007,2020,BF-BOF,Total,Total BF/BOF,458,$/t,Brazil
SBR00007,2020,EAF,Energy,Electricity,73,$/t,Brazil
SBR00007,2020,EAF,Energy,Fuel,14,$/t,Brazil
SBR00007,2020,EAF,Other,Labor,8,$/t,Brazil
SBR00007,2020,EAF,Other,Other costs,48,$/t,Brazil
SBR00007,2020,EAF,Other,Overhead,44,$/t,Brazil
SBR00007,2020,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2020,EAF,Raw materials,Pig iron,13,$/t,Brazil
SBR00007,2020,EAF,Raw materials,Scrap,291,$/t,Brazil
SBR00007,2020,EAF,Total,Total EAF,492,$/t,Brazil
SBR00007,2021,BF-BOF,Energy,Electricity,89,$/t,Brazil
SBR00007,2021,BF-BOF,Energy,Fuel,39,$/t,Brazil
SBR00007,2021,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00007,2021,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00007,2021,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00007,2021,BF-BOF,Raw materials,Coke,187,$/t,Brazil
SBR00007,2021,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2021,BF-BOF,Raw materials,Iron ore,187,$/t,Brazil
SBR00007,2021,BF-BOF,Raw materials,Scrap,24,$/t,Brazil
SBR00007,2021,BF-BOF,Total,Total BF/BOF,690,$/t,Brazil
SBR00007,2021,EAF,Energy,Electricity,138,$/t,Brazil
SBR00007,2021,EAF,Energy,Fuel,29,$/t,Brazil
SBR00007,2021,EAF,Other,Labor,8,$/t,Brazil
SBR00007,2021,EAF,Other,Other costs,48,$/t,Brazil
SBR00007,2021,EAF,Other,Overhead,44,$/t,Brazil
SBR00007,2021,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00007,2021,EAF,Raw materials,Pig iron,21,$/t,Brazil
SBR00007,2021,EAF,Raw materials,Scrap,460,$/t,Brazil
SBR00007,2021,EAF,Total,Total EAF,749,$/t,Brazil
SBR00008,2015,BF-BOF,Energy,Electricity,90,$/t,Brazil
SBR00008,2015,BF-BOF,Energy,Fuel,28,$/t,Brazil
SBR00008,2015,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00008,2015,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00008,2015,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00008,2015,BF-BOF,Raw materials,Coke,93,$/t,Brazil
SBR00008,2015,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00008,2015,BF-BOF,Raw materials,Iron ore,113,$/t,Brazil
SBR00008,2015,BF-BOF,Raw materials,Scrap,16,$/t,Brazil
SBR00008,2015,BF-BOF,Total,Total BF/BOF,505,$/t,Brazil
SBR00008,2016,BF-BOF,Energy,Electricity,37,$/t,Brazil
SBR00008,2016,BF-BOF,Energy,Fuel,23,$/t,Brazil
SBR00008,2016,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00008,2016,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00008,2016,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00008,2016,BF-BOF,Raw materials,Coke,104,$/t,Brazil
SBR00008,2016,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00008,2016,BF-BOF,Raw materials,Iron ore,116,$/t,Brazil
SBR00008,2016,BF-BOF,Raw materials,Scrap,15,$/t,Brazil
SBR00008,2016,BF-BOF,Total,Total BF/BOF,459,$/t,Brazil
SBR00008,2017,BF-BOF,Energy,Electricity,98,$/t,Brazil
SBR00008,2017,BF-BOF,Energy,Fuel,27,$/t,Brazil
SBR00008,2017,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00008,2017,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00008,2017,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00008,2017,BF-BOF,Raw materials,Coke,140,$/t,Brazil
SBR00008,2017,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00008,2017,BF-BOF,Raw materials,Iron ore,128,$/t,Brazil
SBR00008,2017,BF-BOF,Raw materials,Scrap,18,$/t,Brazil
SBR00008,2017,BF-BOF,Total,Total BF/BOF,576,$/t,Brazil
SBR00008,2018,BF-BOF,Energy,Electricity,86,$/t,Brazil
SBR00008,2018,BF-BOF,Energy,Fuel,33,$/t,Brazil
SBR00008,2018,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00008,2018,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00008,2018,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00008,2018,BF-BOF,Raw materials,Coke,169,$/t,Brazil
SBR00008,2018,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00008,2018,BF-BOF,Raw materials,Iron ore,127,$/t,Brazil
SBR00008,2018,BF-BOF,Raw materials,Scrap,20,$/t,Brazil
SBR00008,2018,BF-BOF,Total,Total BF/BOF,599,$/t,Brazil
SBR00008,2019,BF-BOF,Energy,Electricity,61,$/t,Brazil
SBR00008,2019,BF-BOF,Energy,Fuel,24,$/t,Brazil
SBR00008,2019,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00008,2019,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00008,2019,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00008,2019,BF-BOF,Raw materials,Coke,122,$/t,Brazil
SBR00008,2019,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00008,2019,BF-BOF,Raw materials,Iron ore,151,$/t,Brazil
SBR00008,2019,BF-BOF,Raw materials,Scrap,18,$/t,Brazil
SBR00008,2019,BF-BOF,Total,Total BF/BOF,540,$/t,Brazil
SBR00008,2020,BF-BOF,Energy,Electricity,52,$/t,Brazil
SBR00008,2020,BF-BOF,Energy,Fuel,20,$/t,Brazil
SBR00008,2020,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00008,2020,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00008,2020,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00008,2020,BF-BOF,Raw materials,Coke,92,$/t,Brazil
SBR00008,2020,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00008,2020,BF-BOF,Raw materials,Iron ore,166,$/t,Brazil
SBR00008,2020,BF-BOF,Raw materials,Scrap,18,$/t,Brazil
SBR00008,2020,BF-BOF,Total,Total BF/BOF,512,$/t,Brazil
SBR00008,2021,BF-BOF,Energy,Electricity,99,$/t,Brazil
SBR00008,2021,BF-BOF,Energy,Fuel,39,$/t,Brazil
SBR00008,2021,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00008,2021,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00008,2021,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00008,2021,BF-BOF,Raw materials,Coke,187,$/t,Brazil
SBR00008,2021,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00008,2021,BF-BOF,Raw materials,Iron ore,234,$/t,Brazil
SBR00008,2021,BF-BOF,Raw materials,Scrap,27,$/t,Brazil
SBR00008,2021,BF-BOF,Total,Total BF/BOF,750,$/t,Brazil
SBR00009,2015,EAF,Energy,Electricity,125,$/t,Brazil
SBR00009,2015,EAF,Energy,Fuel,17,$/t,Brazil
SBR00009,2015,EAF,Other,Labor,8,$/t,Brazil
SBR00009,2015,EAF,Other,Other costs,48,$/t,Brazil
SBR00009,2015,EAF,Other,Overhead,44,$/t,Brazil
SBR00009,2015,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00009,2015,EAF,Raw materials,Pig iron,12,$/t,Brazil
SBR00009,2015,EAF,Raw materials,Scrap,248,$/t,Brazil
SBR00009,2015,EAF,Total,Total EAF,502,$/t,Brazil
SBR00009,2016,EAF,Energy,Electricity,51,$/t,Brazil
SBR00009,2016,EAF,Energy,Fuel,16,$/t,Brazil
SBR00009,2016,EAF,Other,Labor,8,$/t,Brazil
SBR00009,2016,EAF,Other,Other costs,48,$/t,Brazil
SBR00009,2016,EAF,Other,Overhead,44,$/t,Brazil
SBR00009,2016,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00009,2016,EAF,Raw materials,Pig iron,10,$/t,Brazil
SBR00009,2016,EAF,Raw materials,Scrap,234,$/t,Brazil
SBR00009,2016,EAF,Total,Total EAF,411,$/t,Brazil
SBR00009,2017,EAF,Energy,Electricity,136,$/t,Brazil
SBR00009,2017,EAF,Energy,Fuel,21,$/t,Brazil
SBR00009,2017,EAF,Other,Labor,8,$/t,Brazil
SBR00009,2017,EAF,Other,Other costs,48,$/t,Brazil
SBR00009,2017,EAF,Other,Overhead,44,$/t,Brazil
SBR00009,2017,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00009,2017,EAF,Raw materials,Pig iron,14,$/t,Brazil
SBR00009,2017,EAF,Raw materials,Scrap,298,$/t,Brazil
SBR00009,2017,EAF,Total,Total EAF,569,$/t,Brazil
SBR00009,2018,EAF,Energy,Electricity,119,$/t,Brazil
SBR00009,2018,EAF,Energy,Fuel,25,$/t,Brazil
SBR00009,2018,EAF,Other,Labor,8,$/t,Brazil
SBR00009,2018,EAF,Other,Other costs,48,$/t,Brazil
SBR00009,2018,EAF,Other,Overhead,44,$/t,Brazil
SBR00009,2018,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00009,2018,EAF,Raw materials,Pig iron,16,$/t,Brazil
SBR00009,2018,EAF,Raw materials,Scrap,337,$/t,Brazil
SBR00009,2018,EAF,Total,Total EAF,598,$/t,Brazil
SBR00009,2019,EAF,Energy,Electricity,85,$/t,Brazil
SBR00009,2019,EAF,Energy,Fuel,18,$/t,Brazil
SBR00009,2019,EAF,Other,Labor,8,$/t,Brazil
SBR00009,2019,EAF,Other,Other costs,48,$/t,Brazil
SBR00009,2019,EAF,Other,Overhead,44,$/t,Brazil
SBR00009,2019,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00009,2019,EAF,Raw materials,Pig iron,14,$/t,Brazil
SBR00009,2019,EAF,Raw materials,Scrap,285,$/t,Brazil
SBR00009,2019,EAF,Total,Total EAF,502,$/t,Brazil
SBR00009,2020,EAF,Energy,Electricity,73,$/t,Brazil
SBR00009,2020,EAF,Energy,Fuel,14,$/t,Brazil
SBR00009,2020,EAF,Other,Labor,8,$/t,Brazil
SBR00009,2020,EAF,Other,Other costs,48,$/t,Brazil
SBR00009,2020,EAF,Other,Overhead,44,$/t,Brazil
SBR00009,2020,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00009,2020,EAF,Raw materials,Pig iron,13,$/t,Brazil
SBR00009,2020,EAF,Raw materials,Scrap,285,$/t,Brazil
SBR00009,2020,EAF,Total,Total EAF,485,$/t,Brazil
SBR00009,2021,EAF,Energy,Electricity,138,$/t,Brazil
SBR00009,2021,EAF,Energy,Fuel,29,$/t,Brazil
SBR00009,2021,EAF,Other,Labor,8,$/t,Brazil
SBR00009,2021,EAF,Other,Other costs,48,$/t,Brazil
SBR00009,2021,EAF,Other,Overhead,44,$/t,Brazil
SBR00009,2021,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00009,2021,EAF,Raw materials,Pig iron,21,$/t,Brazil
SBR00009,2021,EAF,Raw materials,Scrap,454,$/t,Brazil
SBR00009,2021,EAF,Total,Total EAF,742,$/t,Brazil
SBR00010,2015,EAF,Energy,Electricity,125,$/t,Brazil
SBR00010,2015,EAF,Energy,Fuel,17,$/t,Brazil
SBR00010,2015,EAF,Other,Labor,8,$/t,Brazil
SBR00010,2015,EAF,Other,Other costs,48,$/t,Brazil
SBR00010,2015,EAF,Other,Overhead,44,$/t,Brazil
SBR00010,2015,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00010,2015,EAF,Raw materials,Pig iron,12,$/t,Brazil
SBR00010,2015,EAF,Raw materials,Scrap,256,$/t,Brazil
SBR00010,2015,EAF,Total,Total EAF,509,$/t,Brazil
SBR00010,2016,EAF,Energy,Electricity,51,$/t,Brazil
SBR00010,2016,EAF,Energy,Fuel,16,$/t,Brazil
SBR00010,2016,EAF,Other,Labor,8,$/t,Brazil
SBR00010,2016,EAF,Other,Other costs,48,$/t,Brazil
SBR00010,2016,EAF,Other,Overhead,44,$/t,Brazil
SBR00010,2016,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00010,2016,EAF,Raw materials,Pig iron,10,$/t,Brazil
SBR00010,2016,EAF,Raw materials,Scrap,241,$/t,Brazil
SBR00010,2016,EAF,Total,Total EAF,418,$/t,Brazil
SBR00010,2017,EAF,Energy,Electricity,136,$/t,Brazil
SBR00010,2017,EAF,Energy,Fuel,21,$/t,Brazil
SBR00010,2017,EAF,Other,Labor,8,$/t,Brazil
SBR00010,2017,EAF,Other,Other costs,48,$/t,Brazil
SBR00010,2017,EAF,Other,Overhead,44,$/t,Brazil
SBR00010,2017,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00010,2017,EAF,Raw materials,Pig iron,14,$/t,Brazil
SBR00010,2017,EAF,Raw materials,Scrap,306,$/t,Brazil
SBR00010,2017,EAF,Total,Total EAF,576,$/t,Brazil
SBR00010,2018,EAF,Energy,Electricity,119,$/t,Brazil
SBR00010,2018,EAF,Energy,Fuel,25,$/t,Brazil
SBR00010,2018,EAF,Other,Labor,8,$/t,Brazil
SBR00010,2018,EAF,Other,Other costs,48,$/t,Brazil
SBR00010,2018,EAF,Other,Overhead,44,$/t,Brazil
SBR00010,2018,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00010,2018,EAF,Raw materials,Pig iron,16,$/t,Brazil
SBR00010,2018,EAF,Raw materials,Scrap,344,$/t,Brazil
SBR00010,2018,EAF,Total,Total EAF,605,$/t,Brazil
SBR00010,2019,EAF,Energy,Electricity,85,$/t,Brazil
SBR00010,2019,EAF,Energy,Fuel,18,$/t,Brazil
SBR00010,2019,EAF,Other,Labor,8,$/t,Brazil
SBR00010,2019,EAF,Other,Other costs,48,$/t,Brazil
SBR00010,2019,EAF,Other,Overhead,44,$/t,Brazil
SBR00010,2019,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00010,2019,EAF,Raw materials,Pig iron,14,$/t,Brazil
SBR00010,2019,EAF,Raw materials,Scrap,292,$/t,Brazil
SBR00010,2019,EAF,Total,Total EAF,509,$/t,Brazil
SBR00010,2020,EAF,Energy,Electricity,73,$/t,Brazil
SBR00010,2020,EAF,Energy,Fuel,14,$/t,Brazil
SBR00010,2020,EAF,Other,Labor,8,$/t,Brazil
SBR00010,2020,EAF,Other,Other costs,48,$/t,Brazil
SBR00010,2020,EAF,Other,Overhead,44,$/t,Brazil
SBR00010,2020,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00010,2020,EAF,Raw materials,Pig iron,13,$/t,Brazil
SBR00010,2020,EAF,Raw materials,Scrap,292,$/t,Brazil
SBR00010,2020,EAF,Total,Total EAF,492,$/t,Brazil
SBR00010,2021,EAF,Energy,Electricity,138,$/t,Brazil
SBR00010,2021,EAF,Energy,Fuel,29,$/t,Brazil
SBR00010,2021,EAF,Other,Labor,8,$/t,Brazil
SBR00010,2021,EAF,Other,Other costs,48,$/t,Brazil
SBR00010,2021,EAF,Other,Overhead,44,$/t,Brazil
SBR00010,2021,EAF,Raw materials,DRI,0,$/t,Brazil
SBR00010,2021,EAF,Raw materials,Pig iron,21,$/t,Brazil
SBR00010,2021,EAF,Raw materials,Scrap,461,$/t,Brazil
SBR00010,2021,EAF,Total,Total EAF,749,$/t,Brazil
SBR00011,2015,BF-BOF,Energy,Electricity,80,$/t,Brazil
SBR00011,2015,BF-BOF,Energy,Fuel,28,$/t,Brazil
SBR00011,2015,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00011,2015,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00011,2015,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00011,2015,BF-BOF,Raw materials,Coke,93,$/t,Brazil
SBR00011,2015,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00011,2015,BF-BOF,Raw materials,Iron ore,60,$/t,Brazil
SBR00011,2015,BF-BOF,Raw materials,Scrap,14,$/t,Brazil
SBR00011,2015,BF-BOF,Total,Total BF/BOF,440,$/t,Brazil
SBR00011,2016,BF-BOF,Energy,Electricity,33,$/t,Brazil
SBR00011,2016,BF-BOF,Energy,Fuel,23,$/t,Brazil
SBR00011,2016,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00011,2016,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00011,2016,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00011,2016,BF-BOF,Raw materials,Coke,104,$/t,Brazil
SBR00011,2016,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00011,2016,BF-BOF,Raw materials,Iron ore,62,$/t,Brazil
SBR00011,2016,BF-BOF,Raw materials,Scrap,13,$/t,Brazil
SBR00011,2016,BF-BOF,Total,Total BF/BOF,400,$/t,Brazil
SBR00011,2017,BF-BOF,Energy,Electricity,87,$/t,Brazil
SBR00011,2017,BF-BOF,Energy,Fuel,27,$/t,Brazil
SBR00011,2017,BF-BOF,Other,Labor,25,$/t,Brazil
SBR00011,2017,BF-BOF,Other,Other costs,57,$/t,Brazil
SBR00011,2017,BF-BOF,Other,Overhead,82,$/t,Brazil
SBR00011,2017,BF-BOF,Raw materials,Coke,140,$/t,Brazil
SBR00011,2017,BF-BOF,Raw materials,DRI,0,$/t,Brazil
SBR00011,2017,BF-BOF,Raw materials,Iron ore,75,$/t,Brazil
SBR00011,2017,BF-BOF,Raw materials,Scrap,16,$/t,Brazil
SBR00011,2017,BF-BOF,Total,Total BF/BOF,510,$/t,Brazil
SBR00011,2018,BF-BOF,Energy,Electricity,77,$/t,Brazil
SBR00011,2018,BF-BOF,Energy,Fuel,33,$/t,Brazil
