# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
153,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,New Caledonia,2404.935335,2573.261946,2660.714241,2362.732642,2662.826036,2835.895664,2901.121214,2956.237419,3245.948899,2804.499684,2793.281838,2597.752127,2660.097983,2606.896088,2653.820197,2773.24212,2745.509601,2902.003724,3906.097031,4335.767684,4491.855376,4711.957554,4736.45949,4761.5529989999995,4884.88612,5175.049876,5198.331344,5302.669771,5132.969729,5358.820397,5492.790907,5602.646725,5742.712894,6018.363112,6253.079274,6478.190128,6847.446965,7137.799315,7180.069024,7347.583837,7857.380843,8205.729639,8353.432772,8512.147995,8665.366659,8734.689592,8717.220213,8856.695736,8892.122519,8767.632804,8557.209617,8377.508215,8674.478061,8895.249536
154,22008,Gross Domestic Product,6110,Value US$,million USD,North Macedonia,1310.7773568559733,1423.1920188382799,1484.70338794708,1933.880644749583,2675.5044786539283,2997.3080554598437,3383.1080207457094,4113.551650252926,4893.979759820177,6142.325305108599,6300.884334319474,6208.25375334959,5658.590345342171,5797.902453679418,6217.3341645793535,6605.754022512772,7153.320675712696,7616.680427166364,7896.0125718730305,8492.776300235484,2911.754369,2915.997372,2739.202118,2963.449626,3559.611794,4707.029598,4642.001493,3912.995037,3765.731208,3863.608393,3772.861492,3709.64698,4018.349891,4946.289079,5682.786308,6258.611723,6861.220709,8336.484627,9909.546094,9401.730652,9407.160111,10494.629802,9745.267306,10817.71203,11362.256666,10064.513038,10672.464612,11307.06119,12683.068033,12606.336156,12361.040197,14000.274732,13711.462103,15628.387196
154,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,North Macedonia,7333.196444399914,8005.0417160021525,8156.758504312412,8380.736220055924,9623.387715655395,9659.5119313365,10165.251354722492,11032.220439208255,12029.234846067278,12614.44222309045,12904.574706676374,13085.238513907847,13150.664879831804,12966.555373135217,13161.053977896392,13292.664537795927,13837.663489217526,14100.579059207934,13846.768713504483,14054.470457847134,6738.47062,6527.543935,5995.158393,5921.760199,5812.677127,5747.877616,5815.986503,5899.743512,6099.10936,6363.744055,6653.274395,6449.206287,6545.535871,6691.014585,7003.764351,7334.62303,7711.3994,8210.594436,8659.8709030000009,8628.811416,8918.634802,9127.323289,9085.702903,9351.444945,9690.862943,10064.513038,10351.186732,10463.142444,10764.542218,11185.457949,10661.051627,11140.79895,11385.896527,11545.299079
155,22008,Gross Domestic Product,6110,Value US$,million USD,Vanuatu,38.009945,41.066477,54.568338,66.567751,66.380251,80.304269,77.563535,81.253725,99.159938,130.491906,124.10847,108.054073,107.386478,114.552492,139.445966,132.567686,128.759342,136.842571,161.153805,158.020682,171.483937,204.237673,213.043503,219.337073,240.477206,272.633331,283.348298,285.2879,259.835075,265.005465,264.975213,254.959116,264.219504,314.455046,364.996869,394.962432,439.376662,526.42831,607.958816,610.066438,700.804045,792.149996,781.702874,801.787556,814.950466,759.689266,804.328186,880.046992,914.701139,940.453962,909.421044,971.636098,985.254799,1025.702592
155,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Vanuatu,118.340349,121.439739,124.820892,145.953097,196.388626,187.372219,191.035134,189.203677,222.451679,231.045443,204.559746,213.06898,235.779057,310.994368,332.319696,335.996477,329.163792,330.573225,332.442255,343.840275,360.263229,403.95564,401.014215,419.061081,429.723745,449.823479,461.344059,472.282481,482.362988,486.177266,511.511972,501.021212,492.60585,505.592357,525.751818,553.63166,600.497465,631.551929,672.290839,694.550244,705.865235,714.512063,727.049962,741.366638,758.45524,759.689266,786.01762,820.746985,844.541819,871.921381,828.390781,833.764167,849.180225,878.578844
156,22008,Gross Domestic Product,6110,Value US$,million USD,New Zealand,6623.846821,7937.704851,9657.216,12704.731201,14261.899749,13824.222272,13904.026141,15206.078653,18466.962199,20997.391444,23364.631647,25180.539488,25083.138976,24888.872079,23947.947636,24107.77057,30291.755402,38456.57159,46270.939099,44634.198122,45440.191226,43833.503908,42061.097062,45641.389596,53564.090984,63152.092361,69492.506947,69302.800973,57179.739141,59921.764996,54443.834073,54109.071953,62520.383454,83910.383617,102446.42324,114722.273546,111542.010886,137191.444429,133128.861234,121374.699098,146517.541181,168291.357112,176206.659723,190905.755066,201313.497221,178064.471138,188838.342528,206556.258845,211886.686924,212958.24755,212401.173756,253227.472061,245845.230421,255026.569511
156,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,New Zealand,59411.424285,61660.418438,64816.882157,69872.779217,74060.562323,72778.068806,73454.040483,70562.641018,70787.078889,72338.593648,73267.625671,76677.986491,77391.182792,80093.821405,83932.725616,85287.95499,82419.529517,83788.053121,85468.600106,85912.783767,86467.231329,85071.337254,86145.823786,91772.41083,96583.357806,100997.04193,104379.250264,107506.522201,108655.300015,114305.347463,116901.632242,121379.441472,127519.811377,133328.607563,137680.512622,142284.226024,145849.425514,151423.617654,148882.073819,151949.912731,153323.910429,157394.290632,161491.259294,164851.571251,170905.919672,178064.471138,184943.843789,193022.043116,200565.345218,205621.844429,205649.214901,214847.257543,220972.769192,223346.016733
157,22008,Gross Domestic Product,6110,Value US$,million USD,Nicaragua,1140.274489,1213.649602,1293.333421,1605.730509,2233.13662,2335.240613,2713.229207,3288.77738,3143.871238,2249.972165,2844.847269,3002.204959,3355.966405,3631.192002,3732.528304,3596.890328,3640.613436,3704.287412,3357.504752,3428.491368,3554.967505,3653.862335,3874.553066,4133.618242,3848.58818,4118.083965,4293.734931,4375.338783,4619.894994,4839.838057,5092.553708,5333.911402,5206.313233,5304.48589,5773.621221,6300.251491,6763.672215,7423.374949,8496.967421,8298.702543,8758.60236,9774.3295,10532.01744,10982.988173,11880.438655,12756.69629,13286.093197,13785.892849,13025.221836,12699.023512,12678.171779,14145.845596,15671.567948,17249.365592
157,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Nicaragua,5758.729299,6042.572933,6234.806313,6552.232144,7384.749599,7546.981237,7927.620613,8425.797676,7823.046643,5751.598639,6016.84697,6339.547934,6287.794278,6577.863535,6474.848015,6210.554335,6147.373797,6103.951641,5344.014739,5251.138566,5248.387234,5238.436253,5258.689653,5238.150156,5412.88052,5732.924385,6096.708596,6338.543748,6573.810299,7036.341656,7324.943552,7541.823668,7598.684413,7790.226953,8204.057091,8555.387494,8910.613103,9362.94719,9684.63155,9365.749065,9778.787879,10396.48086,11071.852897,11617.373509,12173.31829,12756.69629,13338.803142,13956.5508,13487.14222,13096.437261,12865.121648,14196.304951,14728.776397,15174.174595
158,22008,Gross Domestic Product,6110,Value US$,million USD,Niger,580.985639,622.599077,780.685556,832.117048,955.648096,1217.118321,1440.362797,1700.814438,2302.630828,3014.474898,3671.649376,3202.222497,2919.022906,2608.745056,2113.703068,2083.800653,2694.9186,3117.664402,3240.725553,3024.5023,3590.556747,3407.85398,3540.509618,3250.383223,2010.194664,2431.547476,2603.260055,2397.173991,2738.956662,2694.52466,2350.823802,2559.949337,2919.220254,3594.328068,3943.325163,4585.80112,4966.573191,5764.974958,7252.784463,7208.347778,7631.442274,8600.812558,9166.697852,10147.446806,10877.077986,9676.541052,10398.863668,11185.105961,12808.662634,12916.460168,13744.174582,14915.001994,15414.701067,17158.095388
158,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Niger,3602.56667,3807.167983,3610.479318,2994.979839,3257.796449,3166.799892,3188.277237,3435.833609,3898.730152,4177.372243,4084.114718,4108.983515,4175.676517,3977.292496,3308.098914,3563.568305,3497.941337,3449.742151,3660.078851,3633.570063,3605.761076,3618.83956,3626.365425,3660.099246,3757.960981,3881.39332,4078.926935,4099.164122,4620.249454,4666.166124,4545.613982,4887.34747,5145.252524,5320.161877,5276.455523,5668.01825,5952.702333,5845.723546,6436.161268,6475.589362,7037.667861,7278.620699,8181.432425,8598.802656,9229.435805,9676.541052,10232.061723,10743.803974,11518.51749,12202.8781,12636.108213,12811.386891,14338.07081,15216.277647
159,22008,Gross Domestic Product,6110,Value US$,million USD,Nigeria,29387.650369,34092.54594,41458.899352,47633.745851,77128.915025,98080.029481,119638.336796,139210.441182,155339.754308,187977.487265,243850.991734,225528.021306,221321.14171,219144.14958,216370.854861,210154.456241,112921.378985,60925.781757,69565.273403,56330.724748,61535.970793,59544.904628,52376.403674,56974.940663,49502.352857,50503.643016,53586.242932,56111.306543,58207.544173,59372.613486,69448.734169,74030.39775,95385.852282,104911.988428,136385.953665,176134.042426,236104.043606,275625.666712,337035.465292,291880.122652,363359.825763,410334.556936,459375.974637,514966.205496,568498.788218,494582.603949,404649.125399,375744.658045,421737.297377,474516.19588200003,429897.877039,430924.231269,475058.516256,
159,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Nigeria,87054.130155,99448.48941,106593.832415,113103.546747,125324.922328,126198.997189,135163.133216,146339.377444,142097.307704,138180.581688,141243.85322,139971.117741,130448.338373,116198.050958,114901.718523,121695.888696,121770.056585,125666.851177,134883.290072,137472.214714,153662.16063,154212.812985,161354.705903,158070.945988,155202.077688,155089.30046,161596.729709,166342.98632,170636.721479,171633.456462,180242.47866,190908.660155,220173.345987,236349.91099,258213.597129,274838.72225,291492.376827,310705.019375,331722.57583,358382.870796,387073.770291,407619.352631,424861.900608,453205.862954,481801.877838,494582.603949,486585.851394,490507.244637,499938.444511,510979.274042,501810.662617,520113.155878,537025.369263,554382.029198
162,22008,Gross Domestic Product,6110,Value US$,million USD,Norway,12814.194863,14583.103533,17358.481291,22534.123432,27145.65298,32877.54312,35942.160909,41508.030439,46523.534751,53132.594368,64439.056748,63596.562434,62646.871992,61627.522383,62058.271863,65416.626281,78692.809868,94230.754959,101900.521458,102633.789558,119790.885939,121871.665528,130838.022523,120578.577004,127131.746333,152030.652228,163519.897878,161356.612879,154230.346261,162384.295939,171456.390282,174240.242225,195915.371988,229384.929369,265267.350723,309978.579744,346913.357588,402645.550185,464917.553191,387974.344023,431052.14394,501360.54966899997,512777.309841,526014.468085,501736.471833,388159.512246,370949.292658,401745.275035,439788.625884,408742.840909,367633.418887,490293.364377,579422.44951,533730.296019
162,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Norway,103621.742275,109500.837036,115337.893975,120566.08453,125294.905446,131499.638318,139160.194275,144950.253178,150558.892219,157142.089491,164314.436292,166940.746099,167333.595122,173981.77121,184511.811512,194758.499535,202630.85667,206183.982639,205657.951845,207793.200372,211808.370363,218341.469464,226145.99566,232580.262478,244337.831973,254491.639971,267287.382453,281412.338535,288922.351969,294908.959388,304696.827529,310995.308463,315279.446109,318258.551204,331035.444869,339924.026041,348291.288623,358440.508422,360167.903276,353179.332438,355959.036892,359894.719438,369676.511315,373433.130102,381081.533533,388159.512246,392680.500155,402355.15139,405690.399917,410249.333471,405005.642244,420794.378423,434585.264028,443907.11794
165,22008,Gross Domestic Product,6110,Value US$,million USD,Pakistan,13139.261768,13975.754332,8251.877546,8848.52443,11660.558124,14715.396177,17254.057789,19819.587047,23338.32213,25797.571983,30994.277554,36820.056616,35851.006582,36399.712132,39160.686647,38840.362265,40497.845025,43113.077983,49155.354318,49100.245566,51666.173856,55973.297636,62958.367556,62134.067176,66919.638536,77266.091761,76999.762382,77394.422577,77886.383085,77779.555708,76865.936391,73268.805041,80353.156003,90990.621089,104351.933422,117708.404552,136319.52901,153933.395729,154702.983623,167370.552419,182959.768528,224562.950725,230422.397484,239275.599202,273647.800781,297019.305013,312353.963903,337136.829493,321691.849252,291918.785487,293752.194297,342500.753146,326796.632109,304783.303497
165,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Pakistan,33995.68589,34522.772954,35025.078347,37320.24227,39305.635314,40575.219344,42444.329166,44057.044016,47582.713181,49869.298833,54207.99741,57962.420455,61751.700462,65937.47246,69277.339316,74536.952474,78637.717256,83711.689654,90094.939865,94563.444198,98779.635445,103779.434881,111775.947041,113741.322216,117992.308084,123847.80516,129850.189705,131167.384855,134512.460487,139435.795098,145375.882687,148257.782107,153038.28969,160455.016363,172277.270853,185487.357035,196945.916487,208919.679242,215001.464323,223719.258323,230017.455942,239150.331364,250481.676424,264604.260285,280268.121709,297019.305013,317162.837785,331221.4799,351597.240327,360378.862844,355787.324788,378867.553932,402312.466057,404175.172775
166,22008,Gross Domestic Product,6110,Value US$,million USD,Panama,1165.333385,1314.855647,1444.770309,1652.542039,1888.635855,2115.327197,2246.617833,2382.036383,2824.181964,3232.501573,4119.430014,4639.007186,4911.753244,5160.443726,5455.502197,5817.497921,6146.489863,6338.585829,5664.681106,5679.788471,6174.496595,6789.366381,7718.004533,8428.399355,8987.604309,9187.7188,9472.434539,10246.72307,11108.703334,11641.052103,11808.001717,11998.017406,12470.313088,13141.769599,14407.965057,15714.094294,17413.362943,21295.98423,25237.813865,27293.565015,29728.904154,35140.365351,41092.496225,46498.48605,51070.926303,55517.455303,59627.621104,64258.858362,67294.169235,69721.787533,57086.836942,67406.738052,76522.511781,82148.510306
166,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Panama,5929.886112,6499.360564,6799.268215,7166.859305,7340.735726,7458.014787,7579.961674,7664.565972,8416.085535,8793.595749,10131.510622,11035.548102,11460.722298,11286.097182,11529.053866,12114.481856,12655.16894,13037.771485,11715.881047,11898.912031,12862.604054,14074.133588,15228.44899,16059.274076,16516.987114,16806.311647,17278.667162,18395.817574,19746.703951,20518.903819,21077.386346,21197.868804,21670.345391,22581.748837,24280.36612,26026.434955,28245.907167,31667.238223,34901.546853,35450.473532,37638.732729,42033.515597,46294.211828,49651.314787,52336.885837,55517.455303,58457.279469,61926.855738,64418.263028,66532.389855,54777.225859,63451.618596,70310.336412,73825.853233
167,22008,Gross Domestic Product,6110,Value US$,million USD,Czechia,12246.201522180938,12805.573561147743,14676.063980332272,17341.34795446209,18604.045838159826,20517.43504165652,20227.62082422285,28997.70549141967,31941.94188077415,34325.51673822123,35941.12391173067,38162.694794932235,38461.75951770893,38187.09415285529,34510.13915755223,34518.21817903208,40511.60720617362,45477.865522458495,44941.73428445251,44064.105762319734,40728.194512,29859.414672,34915.139396,40866.98234,47850.065329,60145.663259,67388.492014,62180.519006,66807.498696,65173.036731,61823.494487,67808.695574,82196.20609,100090.467581,119814.667458,137143.37592,156264.210926,190184.11327,236816.94816,207434.296805,209069.940963,229562.733399,208857.719321,211685.616593,209358.834156,188033.05046,196272.068576,218628.940952,249000.540729,252548.179965,245974.558654,281791.218507,290527.550627,331764.893851
167,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Czechia,67115.91734119202,70501.12050929059,74239.73984882253,77760.44724567668,82430.05752029814,87709.67708132551,91006.22588669794,94976.12634879583,98855.13630590259,101819.38487211814,104847.3504927526,104747.32408661454,104884.36260530043,107310.99852254082,110758.9813452882,113943.42855569116,116902.38932251884,119249.11389159663,122298.79239320858,122770.6114277239,120142.052584,106187.62246,105649.737161,105715.138859,108790.719366,115863.001169,120805.040907,120178.870878,119750.353168,121407.876416,126265.440317,130107.668073,132150.170232,136886.020631,143476.070939,152947.812389,163297.687891,172393.922455,177025.133391,168780.486813,172890.126531,175933.614513,174552.528076,174472.402053,178419.147314,188033.05046,192803.983942,202769.49032,209298.846486,215640.347579,203773.72834,211013.85233,215976.380914,214894.339245
168,22008,Gross Domestic Product,6110,Value US$,million USD,Papua New Guinea,1097.370106,1225.1051,1465.909721,2217.532555,2511.134759,2321.31175,2497.393903,2749.854725,3341.200078,3844.054652,4266.721029,4186.910775,3969.694264,3956.102423,3915.900828,3703.105549,4082.771792,4847.281623,5636.651761,5467.860036,4966.13036,5840.933811,6616.763424,7520.613457,8042.635507,7316.196524,7785.78298,7441.5031070000005,5688.162313,5190.526106,5289.216337,4637.053588,4606.80066,5616.509038,6312.881925,7355.124322,8354.911627,9545.029472,11670.891352,11619.455061,14250.785792,17985.138443,21295.165207,21261.377325,23210.824046,21723.334308,20758.911153,22742.696403,24215.853486,24750.628368,23848.445186,26113.333767,31609.521726,
168,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Papua New Guinea,5567.670231,5787.215562,6112.432249,6246.447102,6381.867211,6357.74064,6169.786868,5886.457199,6390.557346,6506.155851,6357.011113,6338.878014,6391.664293,6611.481441,6546.152424,6781.58341,7163.080218,7361.532516,7576.008913,7467.846247,7244.125179,7934.39404,9033.234739,10677.489918,11311.957948,10937.255119,11658.670984,10919.034241,11430.285705,11642.346721,11356.611774,11351.778114,11579.546049,12087.51981,12156.069902,12633.72343,12923.450103,13933.442199,13892.135437,14836.859171,16339.603643,16520.571877,17289.954674,17951.319311,20382.583564,21723.334308,22915.979153,23725.916137,23659.660962,24719.735535,23936.754711,23749.962714,24976.660486,25899.797857
