# File: EPA_2019_MACC_Ag_updated_baseline.csv
# Title: nonCO2 GHG emissions MACC in EPA 2019 updated agriculture baseline data
# Source: EPA Global mitigation of Non-CO2 GHG Gases (https://www.epa.gov/global-mitigation-non-co2-greenhouse-gases/global-non-co2-greenhouse-gas-emission-projections)
# Units: MMTCO2e
# Description: this is the original raw data tap containing all species eventually should be only read in this file for all processes
# Column types: cciccn
source,country,year,gas,unit,value
CROP,Gabon,2020,N2O,MMTCO2e,0.002449889
CROP,Gabon,2020,dSOC,MMTCO2e,0.000293509
CROP,Gabon,2025,CH4,MMTCO2e,-0.000267125
CROP,Gabon,2025,N2O,MMTCO2e,0.002516905
CROP,Gabon,2025,dSOC,MMTCO2e,0.000300177
CROP,Gabon,2030,CH4,MMTCO2e,-0.000270047
CROP,Gabon,2030,N2O,MMTCO2e,0.002503192
CROP,Gabon,2030,dSOC,MMTCO2e,0.000303411
CROP,Gabon,2035,CH4,MMTCO2e,-0.000277968
CROP,Gabon,2035,N2O,MMTCO2e,0.002479256
CROP,Gabon,2035,dSOC,MMTCO2e,0.000306543
CROP,Gabon,2040,CH4,MMTCO2e,-0.00027958
CROP,Gabon,2040,N2O,MMTCO2e,0.002497585
CROP,Gabon,2040,dSOC,MMTCO2e,0.000308972
CROP,Gabon,2045,CH4,MMTCO2e,-0.000276023
CROP,Gabon,2045,N2O,MMTCO2e,0.002468147
CROP,Gabon,2045,dSOC,MMTCO2e,0.000305426
CROP,Gabon,2050,CH4,MMTCO2e,-0.000272894
CROP,Gabon,2050,N2O,MMTCO2e,0.002442579
CROP,Gabon,2050,dSOC,MMTCO2e,0.000302361
CROP,Gabon,2055,CH4,MMTCO2e,-0.000269702
CROP,Gabon,2055,N2O,MMTCO2e,0.002416181
CROP,Gabon,2055,dSOC,MMTCO2e,0.000299181
CROP,Gabon,2060,CH4,MMTCO2e,-0.000266604
CROP,Gabon,2060,N2O,MMTCO2e,0.002390467
CROP,Gabon,2060,dSOC,MMTCO2e,0.000296081
CROP,Gabon,2065,CH4,MMTCO2e,-0.000263595
CROP,Gabon,2065,N2O,MMTCO2e,0.002365402
CROP,Gabon,2065,dSOC,MMTCO2e,0.000293055
CROP,Gabon,2070,CH4,MMTCO2e,-0.000260669
CROP,Gabon,2070,N2O,MMTCO2e,0.002340953
CROP,Gabon,2070,dSOC,MMTCO2e,0.000290099
CROP,Gabon,2075,CH4,MMTCO2e,-0.000257823
CROP,Gabon,2075,N2O,MMTCO2e,0.002317088
CROP,Gabon,2075,dSOC,MMTCO2e,0.000287211
CROP,Gabon,2080,CH4,MMTCO2e,-0.000255051
CROP,Gabon,2080,N2O,MMTCO2e,0.002293779
CROP,Gabon,2080,dSOC,MMTCO2e,0.000284387
CROP,Gambia,2005,CH4,MMTCO2e,-0.016385566
CROP,Gambia,2005,N2O,MMTCO2e,0.046318323
CROP,Gambia,2005,dSOC,MMTCO2e,0.016632326
CROP,Gambia,2010,CH4,MMTCO2e,-0.017926816
CROP,Gambia,2010,N2O,MMTCO2e,0.025309068
CROP,Gambia,2010,dSOC,MMTCO2e,0.018160558
CROP,Gambia,2015,CH4,MMTCO2e,-0.019618683
CROP,Gambia,2015,N2O,MMTCO2e,0.017112418
CROP,Gambia,2015,dSOC,MMTCO2e,0.01943437
CROP,Gambia,2020,CH4,MMTCO2e,-0.020955556
CROP,Gambia,2020,N2O,MMTCO2e,0.016590831
CROP,Gambia,2020,dSOC,MMTCO2e,0.021030284
CROP,Gambia,2025,CH4,MMTCO2e,-0.022291097
CROP,Gambia,2025,N2O,MMTCO2e,0.016680363
CROP,Gambia,2025,dSOC,MMTCO2e,0.022536919
CROP,Gambia,2030,CH4,MMTCO2e,-0.023642858
CROP,Gambia,2030,N2O,MMTCO2e,0.017215071
CROP,Gambia,2030,dSOC,MMTCO2e,0.02407549
CROP,Gambia,2035,CH4,MMTCO2e,-0.025402294
CROP,Gambia,2035,N2O,MMTCO2e,0.015762187
CROP,Gambia,2035,dSOC,MMTCO2e,0.02559531
CROP,Gambia,2040,CH4,MMTCO2e,-0.02651213
CROP,Gambia,2040,N2O,MMTCO2e,0.016435082
CROP,Gambia,2040,dSOC,MMTCO2e,0.026692511
CROP,Gambia,2045,CH4,MMTCO2e,-0.027680172
CROP,Gambia,2045,N2O,MMTCO2e,0.017111657
CROP,Gambia,2045,dSOC,MMTCO2e,0.027943691
CROP,Gambia,2050,CH4,MMTCO2e,-0.028647596
CROP,Gambia,2050,N2O,MMTCO2e,0.017663637
CROP,Gambia,2050,dSOC,MMTCO2e,0.029027386
CROP,Gambia,2055,CH4,MMTCO2e,-0.029797605
CROP,Gambia,2055,N2O,MMTCO2e,0.018326487
CROP,Gambia,2055,dSOC,MMTCO2e,0.03028032
CROP,Gambia,2060,CH4,MMTCO2e,-0.031006061
CROP,Gambia,2060,N2O,MMTCO2e,0.019023857
CROP,Gambia,2060,dSOC,MMTCO2e,0.03159388
CROP,Gambia,2065,CH4,MMTCO2e,-0.032275828
CROP,Gambia,2065,N2O,MMTCO2e,0.019757454
CROP,Gambia,2065,dSOC,MMTCO2e,0.032970948
CROP,Gambia,2070,CH4,MMTCO2e,-0.033609913
CROP,Gambia,2070,N2O,MMTCO2e,0.020529069
CROP,Gambia,2070,dSOC,MMTCO2e,0.034414549
CROP,Gambia,2075,CH4,MMTCO2e,-0.035011472
CROP,Gambia,2075,N2O,MMTCO2e,0.021340581
CROP,Gambia,2075,dSOC,MMTCO2e,0.035927847
CROP,Gambia,2080,CH4,MMTCO2e,-0.036483814
CROP,Gambia,2080,N2O,MMTCO2e,0.022193966
CROP,Gambia,2080,dSOC,MMTCO2e,0.037514161
CROP,Georgia,2005,CH4,MMTCO2e,-0.029749919
CROP,Georgia,2005,N2O,MMTCO2e,0.261830993
CROP,Georgia,2005,dSOC,MMTCO2e,0.02614433
CROP,Georgia,2010,CH4,MMTCO2e,-0.03074444
CROP,Georgia,2010,N2O,MMTCO2e,0.28923165
CROP,Georgia,2010,dSOC,MMTCO2e,0.02649355
CROP,Georgia,2015,CH4,MMTCO2e,-0.031735834
CROP,Georgia,2015,N2O,MMTCO2e,0.255073102
CROP,Georgia,2015,dSOC,MMTCO2e,0.026798918
CROP,Georgia,2020,CH4,MMTCO2e,-0.033152279
CROP,Georgia,2020,N2O,MMTCO2e,0.260355012
CROP,Georgia,2020,dSOC,MMTCO2e,0.027000999
CROP,Georgia,2025,CH4,MMTCO2e,-0.031269911
CROP,Georgia,2025,N2O,MMTCO2e,0.268189071
CROP,Georgia,2025,dSOC,MMTCO2e,0.027218899
CROP,Georgia,2030,CH4,MMTCO2e,-0.030679647
CROP,Georgia,2030,N2O,MMTCO2e,0.279125731
CROP,Georgia,2030,dSOC,MMTCO2e,0.027011314
CROP,Georgia,2035,CH4,MMTCO2e,-0.030804053
CROP,Georgia,2035,N2O,MMTCO2e,0.273481099
CROP,Georgia,2035,dSOC,MMTCO2e,0.026691924
CROP,Georgia,2040,CH4,MMTCO2e,-0.030210339
CROP,Georgia,2040,N2O,MMTCO2e,0.273900867
CROP,Georgia,2040,dSOC,MMTCO2e,0.026251757
CROP,Georgia,2045,CH4,MMTCO2e,-0.029528747
CROP,Georgia,2045,N2O,MMTCO2e,0.273508094
CROP,Georgia,2045,dSOC,MMTCO2e,0.025734887
CROP,Georgia,2050,CH4,MMTCO2e,-0.028677183
CROP,Georgia,2050,N2O,MMTCO2e,0.271359094
CROP,Georgia,2050,dSOC,MMTCO2e,0.025069663
CROP,Georgia,2055,CH4,MMTCO2e,-0.027949133
CROP,Georgia,2055,N2O,MMTCO2e,0.270144864
CROP,Georgia,2055,dSOC,MMTCO2e,0.024505904
CROP,Georgia,2060,CH4,MMTCO2e,-0.02724541
CROP,Georgia,2060,N2O,MMTCO2e,0.268967005
CROP,Georgia,2060,dSOC,MMTCO2e,0.023959413
CROP,Georgia,2065,CH4,MMTCO2e,-0.026565052
CROP,Georgia,2065,N2O,MMTCO2e,0.267824507
CROP,Georgia,2065,dSOC,MMTCO2e,0.023429535
CROP,Georgia,2070,CH4,MMTCO2e,-0.025907135
CROP,Georgia,2070,N2O,MMTCO2e,0.266716388
CROP,Georgia,2070,dSOC,MMTCO2e,0.022915643
CROP,Georgia,2075,CH4,MMTCO2e,-0.025270777
CROP,Georgia,2075,N2O,MMTCO2e,0.265641699
CROP,Georgia,2075,dSOC,MMTCO2e,0.022417135
CROP,Georgia,2080,CH4,MMTCO2e,-0.024655133
CROP,Georgia,2080,N2O,MMTCO2e,0.264599518
CROP,Georgia,2080,dSOC,MMTCO2e,0.021933435
CROP,Germany,2005,CH4,MMTCO2e,-0.253154785
CROP,Germany,2005,N2O,MMTCO2e,8.236796801
CROP,Germany,2005,dSOC,MMTCO2e,0.019717541
CROP,Germany,2010,CH4,MMTCO2e,-0.245210705
CROP,Germany,2010,N2O,MMTCO2e,6.873554721
CROP,Germany,2010,dSOC,MMTCO2e,0.019409078
CROP,Germany,2015,CH4,MMTCO2e,-0.25572265
CROP,Germany,2015,N2O,MMTCO2e,6.012404591
CROP,Germany,2015,dSOC,MMTCO2e,0.018799558
CROP,Germany,2020,CH4,MMTCO2e,-0.243783786
CROP,Germany,2020,N2O,MMTCO2e,6.068330949
CROP,Germany,2020,dSOC,MMTCO2e,0.018172001
CROP,Germany,2025,CH4,MMTCO2e,-0.233884731
CROP,Germany,2025,N2O,MMTCO2e,6.265563408
CROP,Germany,2025,dSOC,MMTCO2e,0.017580802
CROP,Germany,2030,CH4,MMTCO2e,-0.227023328
CROP,Germany,2030,N2O,MMTCO2e,5.818911408
CROP,Germany,2030,dSOC,MMTCO2e,0.016865666
CROP,Germany,2035,CH4,MMTCO2e,-0.21492746
CROP,Germany,2035,N2O,MMTCO2e,5.598441205
CROP,Germany,2035,dSOC,MMTCO2e,0.016132595
CROP,Germany,2040,CH4,MMTCO2e,-0.20378712
CROP,Germany,2040,N2O,MMTCO2e,5.385520656
CROP,Germany,2040,dSOC,MMTCO2e,0.015346085
CROP,Germany,2045,CH4,MMTCO2e,-0.192652799
CROP,Germany,2045,N2O,MMTCO2e,5.165111714
CROP,Germany,2045,dSOC,MMTCO2e,0.014571946
CROP,Germany,2050,CH4,MMTCO2e,-0.180731697
CROP,Germany,2050,N2O,MMTCO2e,4.915693434
CROP,Germany,2050,dSOC,MMTCO2e,0.013722909
CROP,Germany,2055,CH4,MMTCO2e,-0.170217071
CROP,Germany,2055,N2O,MMTCO2e,4.696708173
CROP,Germany,2055,dSOC,MMTCO2e,0.012982619
CROP,Germany,2060,CH4,MMTCO2e,-0.160324253
CROP,Germany,2060,N2O,MMTCO2e,4.487690974
CROP,Germany,2060,dSOC,MMTCO2e,0.01228595
CROP,Germany,2065,CH4,MMTCO2e,-0.151016075
CROP,Germany,2065,N2O,MMTCO2e,4.28818212
CROP,Germany,2065,dSOC,MMTCO2e,0.011630198
CROP,Germany,2070,CH4,MMTCO2e,-0.142257612
CROP,Germany,2070,N2O,MMTCO2e,4.097743341
CROP,Germany,2070,dSOC,MMTCO2e,0.011012835
CROP,Germany,2075,CH4,MMTCO2e,-0.134016039
CROP,Germany,2075,N2O,MMTCO2e,3.915956797
CROP,Germany,2075,dSOC,MMTCO2e,0.010431492
CROP,Germany,2080,CH4,MMTCO2e,-0.126260513
CROP,Germany,2080,N2O,MMTCO2e,3.742424123
CROP,Germany,2080,dSOC,MMTCO2e,0.009883952
CROP,Ghana,2005,CH4,MMTCO2e,-0.135102227
CROP,Ghana,2005,N2O,MMTCO2e,0.393996377
CROP,Ghana,2005,dSOC,MMTCO2e,0.254148999
CROP,Ghana,2010,CH4,MMTCO2e,-0.14023003
CROP,Ghana,2010,N2O,MMTCO2e,0.410151205
CROP,Ghana,2010,dSOC,MMTCO2e,0.275520933
CROP,Ghana,2015,CH4,MMTCO2e,-0.157797306
CROP,Ghana,2015,N2O,MMTCO2e,0.320822615
CROP,Ghana,2015,dSOC,MMTCO2e,0.294099167
CROP,Ghana,2020,CH4,MMTCO2e,-0.160262849
CROP,Ghana,2020,N2O,MMTCO2e,0.336133286
CROP,Ghana,2020,dSOC,MMTCO2e,0.310029316
CROP,Ghana,2025,CH4,MMTCO2e,-0.170915551
CROP,Ghana,2025,N2O,MMTCO2e,0.329556991
CROP,Ghana,2025,dSOC,MMTCO2e,0.325136755
CROP,Ghana,2030,CH4,MMTCO2e,-0.172330431
CROP,Ghana,2030,N2O,MMTCO2e,0.343195472
CROP,Ghana,2030,dSOC,MMTCO2e,0.337913579
CROP,Ghana,2035,CH4,MMTCO2e,-0.179700181
CROP,Ghana,2035,N2O,MMTCO2e,0.335647065
CROP,Ghana,2035,dSOC,MMTCO2e,0.350110837
CROP,Ghana,2040,CH4,MMTCO2e,-0.184491085
CROP,Ghana,2040,N2O,MMTCO2e,0.345503808
CROP,Ghana,2040,dSOC,MMTCO2e,0.361049538
CROP,Ghana,2045,CH4,MMTCO2e,-0.18704188
CROP,Ghana,2045,N2O,MMTCO2e,0.351634296
CROP,Ghana,2045,dSOC,MMTCO2e,0.368715531
CROP,Ghana,2050,CH4,MMTCO2e,-0.189067199
CROP,Ghana,2050,N2O,MMTCO2e,0.356435564
CROP,Ghana,2050,dSOC,MMTCO2e,0.374814322
CROP,Ghana,2055,CH4,MMTCO2e,-0.19161107
CROP,Ghana,2055,N2O,MMTCO2e,0.36246204
CROP,Ghana,2055,dSOC,MMTCO2e,0.382353428
CROP,Ghana,2060,CH4,MMTCO2e,-0.194336455
CROP,Ghana,2060,N2O,MMTCO2e,0.368886733
CROP,Ghana,2060,dSOC,MMTCO2e,0.390359032
CROP,Ghana,2065,CH4,MMTCO2e,-0.197252104
CROP,Ghana,2065,N2O,MMTCO2e,0.375729183
CROP,Ghana,2065,dSOC,MMTCO2e,0.39885402
CROP,Ghana,2070,CH4,MMTCO2e,-0.200367216
CROP,Ghana,2070,N2O,MMTCO2e,0.383009934
CROP,Ghana,2070,dSOC,MMTCO2e,0.407862441
CROP,Ghana,2075,CH4,MMTCO2e,-0.203691458
CROP,Ghana,2075,N2O,MMTCO2e,0.390750579
CROP,Ghana,2075,dSOC,MMTCO2e,0.417409565
CROP,Ghana,2080,CH4,MMTCO2e,-0.207234989
CROP,Ghana,2080,N2O,MMTCO2e,0.398973818
CROP,Ghana,2080,dSOC,MMTCO2e,0.427521949
CROP,Greece,2005,CH4,MMTCO2e,-0.049052975
CROP,Greece,2005,N2O,MMTCO2e,0.964262148
CROP,Greece,2005,dSOC,MMTCO2e,0.019774616
CROP,Greece,2010,CH4,MMTCO2e,-0.048110539
CROP,Greece,2010,N2O,MMTCO2e,0.838751593
CROP,Greece,2010,dSOC,MMTCO2e,0.01991754
CROP,Greece,2015,CH4,MMTCO2e,-0.049419436
CROP,Greece,2015,N2O,MMTCO2e,0.757454352
CROP,Greece,2015,dSOC,MMTCO2e,0.01982632
CROP,Greece,2020,CH4,MMTCO2e,-0.047882285
CROP,Greece,2020,N2O,MMTCO2e,0.815787971
CROP,Greece,2020,dSOC,MMTCO2e,0.019672717
CROP,Greece,2025,CH4,MMTCO2e,-0.049468632
CROP,Greece,2025,N2O,MMTCO2e,0.806540155
CROP,Greece,2025,dSOC,MMTCO2e,0.019361726
CROP,Greece,2030,CH4,MMTCO2e,-0.046928812
CROP,Greece,2030,N2O,MMTCO2e,0.791176512
CROP,Greece,2030,dSOC,MMTCO2e,0.018712526
CROP,Greece,2035,CH4,MMTCO2e,-0.046142221
CROP,Greece,2035,N2O,MMTCO2e,0.742554538
CROP,Greece,2035,dSOC,MMTCO2e,0.017993118
CROP,Greece,2040,CH4,MMTCO2e,-0.044627674
CROP,Greece,2040,N2O,MMTCO2e,0.732125684
CROP,Greece,2040,dSOC,MMTCO2e,0.017216335
CROP,Greece,2045,CH4,MMTCO2e,-0.043025638
CROP,Greece,2045,N2O,MMTCO2e,0.719667871
CROP,Greece,2045,dSOC,MMTCO2e,0.016411557
CROP,Greece,2050,CH4,MMTCO2e,-0.041223775
CROP,Greece,2050,N2O,MMTCO2e,0.70310644
CROP,Greece,2050,dSOC,MMTCO2e,0.015537092
CROP,Greece,2055,CH4,MMTCO2e,-0.03963341
CROP,Greece,2055,N2O,MMTCO2e,0.689357735
CROP,Greece,2055,dSOC,MMTCO2e,0.014754396
CROP,Greece,2060,CH4,MMTCO2e,-0.038112981
CROP,Greece,2060,N2O,MMTCO2e,0.676096193
CROP,Greece,2060,dSOC,MMTCO2e,0.014007368
CROP,Greece,2065,CH4,MMTCO2e,-0.036659337
CROP,Greece,2065,N2O,MMTCO2e,0.663307327
CROP,Greece,2065,dSOC,MMTCO2e,0.01329439
CROP,Greece,2070,CH4,MMTCO2e,-0.03526947
CROP,Greece,2070,N2O,MMTCO2e,0.65097712
CROP,Greece,2070,dSOC,MMTCO2e,0.012613923
CROP,Greece,2075,CH4,MMTCO2e,-0.033940507
CROP,Greece,2075,N2O,MMTCO2e,0.639092001
CROP,Greece,2075,dSOC,MMTCO2e,0.011964492
CROP,Greece,2080,CH4,MMTCO2e,-0.032669707
CROP,Greece,2080,N2O,MMTCO2e,0.627638835
CROP,Greece,2080,dSOC,MMTCO2e,0.011344694
CROP,Guatemala,2005,CH4,MMTCO2e,-0.063590397
CROP,Guatemala,2005,N2O,MMTCO2e,1.256317448
CROP,Guatemala,2005,dSOC,MMTCO2e,0.042890326
CROP,Guatemala,2010,CH4,MMTCO2e,-0.065294552
CROP,Guatemala,2010,N2O,MMTCO2e,1.458727916
CROP,Guatemala,2010,dSOC,MMTCO2e,0.044636756
CROP,Guatemala,2015,CH4,MMTCO2e,-0.067239494
CROP,Guatemala,2015,N2O,MMTCO2e,2.113329697
CROP,Guatemala,2015,dSOC,MMTCO2e,0.046247212
CROP,Guatemala,2020,CH4,MMTCO2e,-0.068595279
CROP,Guatemala,2020,N2O,MMTCO2e,2.220763632
CROP,Guatemala,2020,dSOC,MMTCO2e,0.046987334
CROP,Guatemala,2025,CH4,MMTCO2e,-0.070764462
CROP,Guatemala,2025,N2O,MMTCO2e,2.337409273
CROP,Guatemala,2025,dSOC,MMTCO2e,0.047859243
CROP,Guatemala,2030,CH4,MMTCO2e,-0.070088507
CROP,Guatemala,2030,N2O,MMTCO2e,2.47912384
CROP,Guatemala,2030,dSOC,MMTCO2e,0.047997414
CROP,Guatemala,2035,CH4,MMTCO2e,-0.069050839
CROP,Guatemala,2035,N2O,MMTCO2e,2.549741464
CROP,Guatemala,2035,dSOC,MMTCO2e,0.047970002
CROP,Guatemala,2040,CH4,MMTCO2e,-0.068687691
CROP,Guatemala,2040,N2O,MMTCO2e,2.677550486
CROP,Guatemala,2040,dSOC,MMTCO2e,0.047747381
CROP,Guatemala,2045,CH4,MMTCO2e,-0.068126907
CROP,Guatemala,2045,N2O,MMTCO2e,2.803324124
CROP,Guatemala,2045,dSOC,MMTCO2e,0.047393669
CROP,Guatemala,2050,CH4,MMTCO2e,-0.067188442
CROP,Guatemala,2050,N2O,MMTCO2e,2.919137581
CROP,Guatemala,2050,dSOC,MMTCO2e,0.046769419
CROP,Guatemala,2055,CH4,MMTCO2e,-0.066458654
CROP,Guatemala,2055,N2O,MMTCO2e,3.048296691
CROP,Guatemala,2055,dSOC,MMTCO2e,0.046294271
CROP,Guatemala,2060,CH4,MMTCO2e,-0.065741909
CROP,Guatemala,2060,N2O,MMTCO2e,3.183393938
CROP,Guatemala,2060,dSOC,MMTCO2e,0.045828237
CROP,Guatemala,2065,CH4,MMTCO2e,-0.065038073
CROP,Guatemala,2065,N2O,MMTCO2e,3.324717769
CROP,Guatemala,2065,dSOC,MMTCO2e,0.045371241
CROP,Guatemala,2070,CH4,MMTCO2e,-0.064347017
CROP,Guatemala,2070,N2O,MMTCO2e,3.472571678
CROP,Guatemala,2070,dSOC,MMTCO2e,0.044923208
CROP,Guatemala,2075,CH4,MMTCO2e,-0.063668613
CROP,Guatemala,2075,N2O,MMTCO2e,3.627275066
CROP,Guatemala,2075,dSOC,MMTCO2e,0.044484064
CROP,Guatemala,2080,CH4,MMTCO2e,-0.063002736
CROP,Guatemala,2080,N2O,MMTCO2e,3.789164141
CROP,Guatemala,2080,dSOC,MMTCO2e,0.044053737
CROP,Guinea,2005,CH4,MMTCO2e,-0.013327006
CROP,Guinea,2005,N2O,MMTCO2e,0.161539174
CROP,Guinea,2005,dSOC,MMTCO2e,-0.014331051
CROP,Guinea,2010,CH4,MMTCO2e,-0.01427072
CROP,Guinea,2010,N2O,MMTCO2e,0.208059845
CROP,Guinea,2010,dSOC,MMTCO2e,-0.015337244
CROP,Guinea,2015,CH4,MMTCO2e,-0.014958514
CROP,Guinea,2015,N2O,MMTCO2e,0.238187736
CROP,Guinea,2015,dSOC,MMTCO2e,-0.016260273
CROP,Guinea,2020,CH4,MMTCO2e,-0.015526174
CROP,Guinea,2020,N2O,MMTCO2e,0.250956403
CROP,Guinea,2020,dSOC,MMTCO2e,-0.016766319
CROP,Guinea,2025,CH4,MMTCO2e,-0.015806346
CROP,Guinea,2025,N2O,MMTCO2e,0.265820542
CROP,Guinea,2025,dSOC,MMTCO2e,-0.017238287
CROP,Guinea,2030,CH4,MMTCO2e,-0.016117995
CROP,Guinea,2030,N2O,MMTCO2e,0.263623704
CROP,Guinea,2030,dSOC,MMTCO2e,-0.017502974
CROP,Guinea,2035,CH4,MMTCO2e,-0.016199124
CROP,Guinea,2035,N2O,MMTCO2e,0.271489425
CROP,Guinea,2035,dSOC,MMTCO2e,-0.017740514
CROP,Guinea,2040,CH4,MMTCO2e,-0.016283782
CROP,Guinea,2040,N2O,MMTCO2e,0.274680123
CROP,Guinea,2040,dSOC,MMTCO2e,-0.017954846
CROP,Guinea,2045,CH4,MMTCO2e,-0.016047795
CROP,Guinea,2045,N2O,MMTCO2e,0.272061386
CROP,Guinea,2045,dSOC,MMTCO2e,-0.017786582
CROP,Guinea,2050,CH4,MMTCO2e,-0.015785828
CROP,Guinea,2050,N2O,MMTCO2e,0.269726315
CROP,Guinea,2050,dSOC,MMTCO2e,-0.017638099
CROP,Guinea,2055,CH4,MMTCO2e,-0.015553517
CROP,Guinea,2055,N2O,MMTCO2e,0.267321909
CROP,Guinea,2055,dSOC,MMTCO2e,-0.017484351
CROP,Guinea,2060,CH4,MMTCO2e,-0.015331255
CROP,Guinea,2060,N2O,MMTCO2e,0.264962196
CROP,Guinea,2060,dSOC,MMTCO2e,-0.017333433
CROP,Guinea,2065,CH4,MMTCO2e,-0.015118325
CROP,Guinea,2065,N2O,MMTCO2e,0.262644716
CROP,Guinea,2065,dSOC,MMTCO2e,-0.017185178
CROP,Guinea,2070,CH4,MMTCO2e,-0.014914067
CROP,Guinea,2070,N2O,MMTCO2e,0.260367206
CROP,Guinea,2070,dSOC,MMTCO2e,-0.01703943
CROP,Guinea,2075,CH4,MMTCO2e,-0.014717872
CROP,Guinea,2075,N2O,MMTCO2e,0.258127579
CROP,Guinea,2075,dSOC,MMTCO2e,-0.016896048
CROP,Guinea,2080,CH4,MMTCO2e,-0.014529182
CROP,Guinea,2080,N2O,MMTCO2e,0.255923913
CROP,Guinea,2080,dSOC,MMTCO2e,-0.016754903
CROP,Guinea-Bissau,2005,CH4,MMTCO2e,-0.008711764
CROP,Guinea-Bissau,2005,N2O,MMTCO2e,0.033615637
CROP,Guinea-Bissau,2005,dSOC,MMTCO2e,0.009385069
CROP,Guinea-Bissau,2010,CH4,MMTCO2e,-0.009668773
CROP,Guinea-Bissau,2010,N2O,MMTCO2e,0.020835951
CROP,Guinea-Bissau,2010,dSOC,MMTCO2e,0.010179135
CROP,Guinea-Bissau,2015,CH4,MMTCO2e,-0.010268271
CROP,Guinea-Bissau,2015,N2O,MMTCO2e,0.017401327
CROP,Guinea-Bissau,2015,dSOC,MMTCO2e,0.010837453
CROP,Guinea-Bissau,2020,CH4,MMTCO2e,-0.011006295
CROP,Guinea-Bissau,2020,N2O,MMTCO2e,0.017342908
CROP,Guinea-Bissau,2020,dSOC,MMTCO2e,0.011533712
CROP,Guinea-Bissau,2025,CH4,MMTCO2e,-0.011438812
CROP,Guinea-Bissau,2025,N2O,MMTCO2e,0.017224581
CROP,Guinea-Bissau,2025,dSOC,MMTCO2e,0.01217589
CROP,Guinea-Bissau,2030,CH4,MMTCO2e,-0.01226753
CROP,Guinea-Bissau,2030,N2O,MMTCO2e,0.016542882
CROP,Guinea-Bissau,2030,dSOC,MMTCO2e,0.012770915
CROP,Guinea-Bissau,2035,CH4,MMTCO2e,-0.012783154
CROP,Guinea-Bissau,2035,N2O,MMTCO2e,0.016998199
CROP,Guinea-Bissau,2035,dSOC,MMTCO2e,0.013334401
CROP,Guinea-Bissau,2040,CH4,MMTCO2e,-0.013194986
CROP,Guinea-Bissau,2040,N2O,MMTCO2e,0.017356682
CROP,Guinea-Bissau,2040,dSOC,MMTCO2e,0.013746143
CROP,Guinea-Bissau,2045,CH4,MMTCO2e,-0.013586887
CROP,Guinea-Bissau,2045,N2O,MMTCO2e,0.01754605
CROP,Guinea-Bissau,2045,dSOC,MMTCO2e,0.014131953
CROP,Guinea-Bissau,2050,CH4,MMTCO2e,-0.013878054
CROP,Guinea-Bissau,2050,N2O,MMTCO2e,0.01764927
CROP,Guinea-Bissau,2050,dSOC,MMTCO2e,0.014423353
CROP,Guinea-Bissau,2055,CH4,MMTCO2e,-0.014247156
CROP,Guinea-Bissau,2055,N2O,MMTCO2e,0.017821701
CROP,Guinea-Bissau,2055,dSOC,MMTCO2e,0.014790425
CROP,Guinea-Bissau,2060,CH4,MMTCO2e,-0.014635538
CROP,Guinea-Bissau,2060,N2O,MMTCO2e,0.018012202
CROP,Guinea-Bissau,2060,dSOC,MMTCO2e,0.015177403
CROP,Guinea-Bissau,2065,CH4,MMTCO2e,-0.015043917
CROP,Guinea-Bissau,2065,N2O,MMTCO2e,0.018221288
CROP,Guinea-Bissau,2065,dSOC,MMTCO2e,0.015585021
CROP,Guinea-Bissau,2070,CH4,MMTCO2e,-0.015473038
CROP,Guinea-Bissau,2070,N2O,MMTCO2e,0.018449499
CROP,Guinea-Bissau,2070,dSOC,MMTCO2e,0.016014047
CROP,Guinea-Bissau,2075,CH4,MMTCO2e,-0.01592368
CROP,Guinea-Bissau,2075,N2O,MMTCO2e,0.018697402
CROP,Guinea-Bissau,2075,dSOC,MMTCO2e,0.016465281
CROP,Guinea-Bissau,2080,CH4,MMTCO2e,-0.016396656
CROP,Guinea-Bissau,2080,N2O,MMTCO2e,0.018965592
CROP,Guinea-Bissau,2080,dSOC,MMTCO2e,0.01693956
CROP,Guyana,2005,CH4,MMTCO2e,-3.71193E-05
CROP,Guyana,2005,N2O,MMTCO2e,0.001745889
CROP,Guyana,2005,dSOC,MMTCO2e,5.67379E-05
CROP,Guyana,2010,CH4,MMTCO2e,-3.6744E-05
CROP,Guyana,2010,N2O,MMTCO2e,0.002159233
CROP,Guyana,2010,dSOC,MMTCO2e,5.88859E-05
CROP,Guyana,2015,CH4,MMTCO2e,-3.87529E-05
CROP,Guyana,2015,N2O,MMTCO2e,0.002883097
CROP,Guyana,2015,dSOC,MMTCO2e,6.0662E-05
CROP,Guyana,2020,CH4,MMTCO2e,-4.095E-05
CROP,Guyana,2020,N2O,MMTCO2e,0.003370686
CROP,Guyana,2020,dSOC,MMTCO2e,6.11164E-05
CROP,Guyana,2025,CH4,MMTCO2e,-4.0436E-05
CROP,Guyana,2025,N2O,MMTCO2e,0.003405078
CROP,Guyana,2025,dSOC,MMTCO2e,6.18713E-05
CROP,Guyana,2030,CH4,MMTCO2e,-3.79955E-05
CROP,Guyana,2030,N2O,MMTCO2e,0.003261589
CROP,Guyana,2030,dSOC,MMTCO2e,6.14171E-05
CROP,Guyana,2035,CH4,MMTCO2e,-3.91276E-05
