TIMER_REGION,TIMER_SECTOR,UNIT,POLL,IDYEARS,CLE,MFR,SLE
Brazil,End_Use_Services_Bio_Mod,kt,SO2,2010,0.055489561,0.055489561,0.055489561
Brazil,End_Use_Services_Bio_Mod,kt,SO2,2020,0.080782136,0.080782136,0.080782136
Brazil,End_Use_Services_Bio_Mod,kt,SO2,2030,0.105169276,0.105169276,0.105169276
Brazil,End_Use_Services_Bio_Mod,kt,VOC,2005,0.103248615,0.030871336,0.05258452
Brazil,End_Use_Services_Bio_Mod,kt,VOC,2010,0.110979123,0.033182758,0.056521667
Brazil,End_Use_Services_Bio_Mod,kt,VOC,2020,0.161564272,0.048307717,0.082284684
Brazil,End_Use_Services_Bio_Mod,kt,VOC,2030,0.210338552,0.062891227,0.107125425
Brazil,End_Use_Services_Bio_Trad,kt,BC,2005,0.076698971,1.53E-05,0.023020429
Brazil,End_Use_Services_Bio_Trad,kt,BC,2010,0.066587474,1.33E-05,0.019985564
Brazil,End_Use_Services_Bio_Trad,kt,BC,2020,0.064625709,1.29E-05,0.01939676
Brazil,End_Use_Services_Bio_Trad,kt,BC,2030,0.056090281,1.12E-05,0.016834937
Brazil,End_Use_Services_Bio_Trad,kt,CO,2005,1.644337735,0.704775337,0.986644057
Brazil,End_Use_Services_Bio_Trad,kt,CO,2010,1.44941536,0.633718808,0.878427774
Brazil,End_Use_Services_Bio_Trad,kt,CO,2020,1.461866163,0.67020123,0.90770071
Brazil,End_Use_Services_Bio_Trad,kt,CO,2030,1.340593108,0.65348717,0.859618951
Brazil,End_Use_Services_Bio_Trad,kt,NOX,2005,0.411360357,0.411360357,0.411360357
Brazil,End_Use_Services_Bio_Trad,kt,NOX,2010,0.370243164,0.370243164,0.370243164
Brazil,End_Use_Services_Bio_Trad,kt,NOX,2020,0.392426882,0.392426882,0.392426882
Brazil,End_Use_Services_Bio_Trad,kt,NOX,2030,0.38367876,0.38367876,0.38367876
Brazil,End_Use_Services_Bio_Trad,kt,OC,2005,0.32650326,0.00142692,0.098949822
Brazil,End_Use_Services_Bio_Trad,kt,OC,2010,0.283459176,0.001238804,0.085904916
Brazil,End_Use_Services_Bio_Trad,kt,OC,2020,0.275108052,0.001202307,0.083374031
Brazil,End_Use_Services_Bio_Trad,kt,OC,2030,0.238773209,0.001043513,0.072362422
Brazil,End_Use_Services_Bio_Trad,kt,SO2,2005,0.171400149,0.171400149,0.171400149
Brazil,End_Use_Services_Bio_Trad,kt,SO2,2010,0.154267985,0.154267985,0.154267985
Brazil,End_Use_Services_Bio_Trad,kt,SO2,2020,0.163511201,0.163511201,0.163511201
Brazil,End_Use_Services_Bio_Trad,kt,SO2,2030,0.15986615,0.15986615,0.15986615
Brazil,End_Use_Services_Bio_Trad,kt,VOC,2005,2.196129283,1.86977516,1.967681397
Brazil,End_Use_Services_Bio_Trad,kt,VOC,2010,2.037744797,1.754415097,1.839414007
Brazil,End_Use_Services_Bio_Trad,kt,VOC,2020,2.308626099,2.033643708,2.116138425
Brazil,End_Use_Services_Bio_Trad,kt,VOC,2030,2.434530583,2.195866439,2.267465682
Brazil,End_Use_Services_HLF,kt,BC,2005,0.053726417,0.051555653,0.052206882
Brazil,End_Use_Services_HLF,kt,BC,2010,0.058981355,0.056741556,0.057413496
Brazil,End_Use_Services_HLF,kt,BC,2020,0.063684671,0.062051731,0.062541613
Brazil,End_Use_Services_HLF,kt,BC,2030,0.06704619,0.06704619,0.06704619
Brazil,End_Use_Services_HLF,kt,CO,2005,0.556328721,0.48750455,0.508151801
Brazil,End_Use_Services_HLF,kt,CO,2010,0.60755478,0.536541883,0.557845752
Brazil,End_Use_Services_HLF,kt,CO,2020,0.638526744,0.586754305,0.602286037
Brazil,End_Use_Services_HLF,kt,CO,2030,0.633981358,0.633981358,0.633981358
Brazil,End_Use_Services_HLF,kt,NOX,2005,1.547872079,0.844281331,1.055358556
Brazil,End_Use_Services_HLF,kt,NOX,2010,1.703570153,0.929206293,1.161515451
Brazil,End_Use_Services_HLF,kt,NOX,2020,1.86299924,1.016166323,1.270216198
Brazil,End_Use_Services_HLF,kt,NOX,2030,2.012949505,1.097956162,1.372454165
Brazil,End_Use_Services_HLF,kt,OC,2005,0.00355183,0.003261885,0.003348868
Brazil,End_Use_Services_HLF,kt,OC,2010,0.003889159,0.003589993,0.003679743
Brazil,End_Use_Services_HLF,kt,OC,2020,0.004144072,0.003925963,0.003991396
Brazil,End_Use_Services_HLF,kt,OC,2030,0.004241959,0.004241959,0.004241959
Brazil,End_Use_Services_HLF,kt,SO2,2005,8.603561909,2.285847702,4.181161964
Brazil,End_Use_Services_HLF,kt,SO2,2010,6.753367723,2.51577761,3.787054644
Brazil,End_Use_Services_HLF,kt,SO2,2020,5.737573354,2.751217358,3.647124157
Brazil,End_Use_Services_HLF,kt,SO2,2030,6.199382797,2.972659086,3.940676199
Brazil,End_Use_Services_HLF,kt,VOC,2005,0.040014053,0.040014053,0.040014053
Brazil,End_Use_Services_HLF,kt,VOC,2010,0.044039005,0.044039005,0.044039005
Brazil,End_Use_Services_HLF,kt,VOC,2020,0.048160408,0.048160408,0.048160408
Brazil,End_Use_Services_HLF,kt,VOC,2030,0.052036774,0.052036774,0.052036774
Brazil,End_Use_Services_LLF,kt,BC,2005,0.000636759,0.000636759,0.000636759
Brazil,End_Use_Services_LLF,kt,BC,2010,0.00070081,0.00070081,0.00070081
Brazil,End_Use_Services_LLF,kt,BC,2020,0.000766395,0.000766395,0.000766395
Brazil,End_Use_Services_LLF,kt,BC,2030,0.000828081,0.000828081,0.000828081
Brazil,End_Use_Services_LLF,kt,CO,2005,1.267182236,1.267182236,1.267182236
Brazil,End_Use_Services_LLF,kt,CO,2010,1.39464615,1.39464615,1.39464615
Brazil,End_Use_Services_LLF,kt,CO,2020,1.525164499,1.525164499,1.525164499
Brazil,End_Use_Services_LLF,kt,CO,2030,1.647922906,1.647922906,1.647922906
Brazil,End_Use_Services_LLF,kt,NOX,2005,1.900773354,1.330541348,1.50161095
Brazil,End_Use_Services_LLF,kt,NOX,2010,2.091969226,1.464378458,1.652655688
Brazil,End_Use_Services_LLF,kt,NOX,2020,2.287746748,1.601422724,1.807319931
Brazil,End_Use_Services_LLF,kt,NOX,2030,2.47188436,1.730319052,1.952788644
Brazil,End_Use_Services_LLF,kt,VOC,2005,0.095038668,0.095038668,0.095038668
Brazil,End_Use_Services_LLF,kt,VOC,2010,0.104598461,0.104598461,0.104598461
Brazil,End_Use_Services_LLF,kt,VOC,2020,0.114387337,0.114387337,0.114387337
Brazil,End_Use_Services_LLF,kt,VOC,2030,0.123594218,0.123594218,0.123594218
Brazil,End_Use_Services_NatGas,kt,BC,2005,7.49E-05,7.49E-05,7.49E-05
Brazil,End_Use_Services_NatGas,kt,BC,2010,8.16E-05,8.16E-05,8.16E-05
Brazil,End_Use_Services_NatGas,kt,BC,2020,0.000161944,0.000161944,0.000161944
Brazil,End_Use_Services_NatGas,kt,BC,2030,0.000277239,0.000277239,0.000277239
Brazil,End_Use_Services_NatGas,kt,CO,2005,0.346475243,0.346475243,0.346475243
Brazil,End_Use_Services_NatGas,kt,CO,2010,0.377495997,0.377495997,0.377495997
Brazil,End_Use_Services_NatGas,kt,CO,2020,0.7492941,0.7492941,0.7492941
Brazil,End_Use_Services_NatGas,kt,CO,2030,1.282746592,1.282746592,1.282746592
Brazil,End_Use_Services_NatGas,kt,NOX,2005,0.670597244,0.335298622,0.435888209
Brazil,End_Use_Services_NatGas,kt,NOX,2010,0.730637413,0.365318707,0.474914319
Brazil,End_Use_Services_NatGas,kt,NOX,2020,1.450246646,0.725123323,0.94266032
Brazil,End_Use_Services_NatGas,kt,NOX,2030,2.48273534,1.24136767,1.613777971
Brazil,End_Use_Services_NatGas,kt,OC,2005,0.000838247,0.000838247,0.000838247
Brazil,End_Use_Services_NatGas,kt,OC,2010,0.000913297,0.000913297,0.000913297
Brazil,End_Use_Services_NatGas,kt,OC,2020,0.001812808,0.001812808,0.001812808
Brazil,End_Use_Services_NatGas,kt,OC,2030,0.003103419,0.003103419,0.003103419
Brazil,End_Use_Services_NatGas,kt,VOC,2005,0.022353241,0.022353241,0.022353241
Brazil,End_Use_Services_NatGas,kt,VOC,2010,0.02435458,0.02435458,0.02435458
Brazil,End_Use_Services_NatGas,kt,VOC,2020,0.048341555,0.048341555,0.048341555
Brazil,End_Use_Services_NatGas,kt,VOC,2030,0.082757845,0.082757845,0.082757845
Brazil,End_Use_Transport_Air_Domestic,,,2000,,,
Brazil,End_Use_Transport_Air_Domestic,,,2005,,,
Brazil,End_Use_Transport_Air_Domestic,,,2010,,,
Brazil,End_Use_Transport_Air_Domestic,,,2020,,,
Brazil,End_Use_Transport_Air_Domestic,,,2030,,,
Brazil,End_Use_Transport_Air_LTO,kt,BC,2000,0.010563815,0.010563815,0.010563815
Brazil,End_Use_Transport_Air_LTO,kt,BC,2005,0.010155932,0.010155932,0.010155932
Brazil,End_Use_Transport_Air_LTO,kt,BC,2010,0.013076617,0.013076617,0.013076617
Brazil,End_Use_Transport_Air_LTO,kt,BC,2020,0.015642296,0.015642296,0.015642296
Brazil,End_Use_Transport_Air_LTO,kt,BC,2030,0.018002501,0.018002501,0.018002501
Brazil,End_Use_Transport_Air_LTO,kt,NOX,2000,4.913402449,4.913402449,4.913402449
Brazil,End_Use_Transport_Air_LTO,kt,NOX,2005,4.723689252,4.723689252,4.723689252
Brazil,End_Use_Transport_Air_LTO,kt,NOX,2010,6.082147261,6.082147261,6.082147261
Brazil,End_Use_Transport_Air_LTO,kt,NOX,2020,7.275486304,7.275486304,7.275486304
Brazil,End_Use_Transport_Air_LTO,kt,NOX,2030,8.373256398,8.373256398,8.373256398
Brazil,End_Use_Transport_Air_LTO,kt,OC,2000,0.035212718,0.035212718,0.035212718
Brazil,End_Use_Transport_Air_LTO,kt,OC,2005,0.033853106,0.033853106,0.033853106
Brazil,End_Use_Transport_Air_LTO,kt,OC,2010,0.043588722,0.043588722,0.043588722
Brazil,End_Use_Transport_Air_LTO,kt,OC,2020,0.052140985,0.052140985,0.052140985
Brazil,End_Use_Transport_Air_LTO,kt,OC,2030,0.060008338,0.060008338,0.060008338
Brazil,End_Use_Transport_Air_LTO,kt,SO2,2000,0.371780785,0.371780785,0.371780785
Brazil,End_Use_Transport_Air_LTO,kt,SO2,2005,0.35742582,0.35742582,0.35742582
Brazil,End_Use_Transport_Air_LTO,kt,SO2,2010,0.460215809,0.460215809,0.460215809
Brazil,End_Use_Transport_Air_LTO,kt,SO2,2020,0.550511797,0.550511797,0.550511797
Brazil,End_Use_Transport_Air_LTO,kt,SO2,2030,0.633576401,0.633576401,0.633576401
Brazil,End_Use_Transport_Air_LTO,kt,VOC,2000,6.551203266,6.551203266,6.551203266
Brazil,End_Use_Transport_Air_LTO,kt,VOC,2005,6.298252337,6.298252337,6.298252337
Brazil,End_Use_Transport_Air_LTO,kt,VOC,2010,8.109529681,8.109529681,8.109529681
Brazil,End_Use_Transport_Air_LTO,kt,VOC,2020,9.700648405,9.700648405,9.700648405
Brazil,End_Use_Transport_Air_LTO,kt,VOC,2030,11.16434186,11.16434186,11.16434186
Brazil,End_Use_Transport_HLF,kt,BC,2000,35.48928759,0.651485218,11.10282593
Brazil,End_Use_Transport_HLF,kt,BC,2005,33.95984736,1.118537987,10.9709308
Brazil,End_Use_Transport_HLF,kt,BC,2010,33.04819774,1.547925151,10.99800693
Brazil,End_Use_Transport_HLF,kt,BC,2020,24.43841432,1.877054748,8.645462621
Brazil,End_Use_Transport_HLF,kt,BC,2030,23.92906939,2.097025127,8.646638407
Brazil,End_Use_Transport_HLF,kt,CO,2000,722.0263426,7.855911479,222.1070408
Brazil,End_Use_Transport_HLF,kt,CO,2005,751.8745831,11.22522471,233.4200322
Brazil,End_Use_Transport_HLF,kt,CO,2010,839.2111917,14.45342106,261.8807523
Brazil,End_Use_Transport_HLF,kt,CO,2020,589.4155791,17.28923396,188.9271375
Brazil,End_Use_Transport_HLF,kt,CO,2030,520.2108105,19.89793986,169.991801
Brazil,End_Use_Transport_HLF,kt,NOX,2000,867.410363,30.57904637,281.6284414
Brazil,End_Use_Transport_HLF,kt,NOX,2005,916.9926029,35.5144338,299.9578845
Brazil,End_Use_Transport_HLF,kt,NOX,2010,1027.382447,46.1610077,340.5274394
Brazil,End_Use_Transport_HLF,kt,NOX,2020,872.9263325,56.1959569,301.2150696
Brazil,End_Use_Transport_HLF,kt,NOX,2030,842.2117775,65.23664086,298.3291819
Brazil,End_Use_Transport_HLF,kt,OC,2000,23.55253174,1.981703041,8.452951649
Brazil,End_Use_Transport_HLF,kt,OC,2005,20.86429623,3.436839904,8.665076801
Brazil,End_Use_Transport_HLF,kt,OC,2010,16.96462508,4.764853653,8.424785081
Brazil,End_Use_Transport_HLF,kt,OC,2020,12.66750366,5.759860932,7.832153751
Brazil,End_Use_Transport_HLF,kt,OC,2030,11.93694619,6.413062267,8.070227442
Brazil,End_Use_Transport_HLF,kt,SO2,2000,93.97234829,8.421583522,34.08681295
Brazil,End_Use_Transport_HLF,kt,SO2,2005,70.65001758,10.425731,28.49301697
Brazil,End_Use_Transport_HLF,kt,SO2,2010,73.09199579,13.43177036,31.32983799
Brazil,End_Use_Transport_HLF,kt,SO2,2020,70.0555648,16.07562433,32.26960647
Brazil,End_Use_Transport_HLF,kt,SO2,2030,25.11146043,18.50373711,20.4860541
Brazil,End_Use_Transport_HLF,kt,VOC,2000,96.93438134,1.135394306,29.87509042
Brazil,End_Use_Transport_HLF,kt,VOC,2005,93.55183922,1.706723939,29.26025852
Brazil,End_Use_Transport_HLF,kt,VOC,2010,94.92921628,2.197550638,30.01705033
Brazil,End_Use_Transport_HLF,kt,VOC,2020,86.2826237,2.628717932,27.72488966
Brazil,End_Use_Transport_HLF,kt,VOC,2030,89.65430674,3.025355052,29.01404056
Brazil,End_Use_Transport_LLF,kt,BC,2000,1.243285119,0.813794773,0.942641877
Brazil,End_Use_Transport_LLF,kt,BC,2005,1.509914043,1.056003946,1.192176975
Brazil,End_Use_Transport_LLF,kt,BC,2010,1.872722267,1.378806818,1.526981453
Brazil,End_Use_Transport_LLF,kt,BC,2020,1.793995721,1.568839743,1.636386536
Brazil,End_Use_Transport_LLF,kt,BC,2030,1.815462789,1.713983462,1.74442726
Brazil,End_Use_Transport_LLF,kt,CO,2000,5336.440055,459.4647339,1922.55733
Brazil,End_Use_Transport_LLF,kt,CO,2005,4203.500084,512.5627257,1619.843933
Brazil,End_Use_Transport_LLF,kt,CO,2010,2963.899826,666.4245991,1355.667167
Brazil,End_Use_Transport_LLF,kt,CO,2020,1466.265243,805.5732429,1003.780843
Brazil,End_Use_Transport_LLF,kt,CO,2030,1360.486689,929.6174732,1058.878238
Brazil,End_Use_Transport_LLF,kt,NOX,2000,475.821608,19.34582376,156.288559
Brazil,End_Use_Transport_LLF,kt,NOX,2005,344.5374824,21.58152177,118.46831
Brazil,End_Use_Transport_LLF,kt,NOX,2010,191.3288999,27.37692457,76.56251719
Brazil,End_Use_Transport_LLF,kt,NOX,2020,108.7485352,33.09319305,55.7897957
Brazil,End_Use_Transport_LLF,kt,NOX,2030,93.48060684,38.18896764,54.7764594
Brazil,End_Use_Transport_LLF,kt,OC,2000,3.96995693,1.681663164,2.368151294
Brazil,End_Use_Transport_LLF,kt,OC,2005,4.378455185,2.344248919,2.954510799
Brazil,End_Use_Transport_LLF,kt,OC,2010,4.761506368,3.07078063,3.577998351
Brazil,End_Use_Transport_LLF,kt,OC,2020,3.968116207,3.415931403,3.581586844
Brazil,End_Use_Transport_LLF,kt,OC,2030,3.728454442,3.640475627,3.666869271
Brazil,End_Use_Transport_LLF,kt,VOC,2000,1161.895109,105.2763229,422.2619588
Brazil,End_Use_Transport_LLF,kt,VOC,2005,939.9147181,117.4425697,364.1842142
Brazil,End_Use_Transport_LLF,kt,VOC,2010,646.3447005,146.7833138,296.6517298
Brazil,End_Use_Transport_LLF,kt,VOC,2020,321.546762,177.4314908,220.6660722
Brazil,End_Use_Transport_LLF,kt,VOC,2030,294.9678929,204.752846,231.8173601
Brazil,Losses_Vent_Flare,kt,BC,2000,2.33660784,2.33660784,2.33660784
Brazil,Losses_Vent_Flare,kt,BC,2005,2.57004944,2.57004944,2.57004944
Brazil,Losses_Vent_Flare,kt,BC,2010,1.82867552,1.82867552,1.82867552
Brazil,Losses_Vent_Flare,kt,BC,2020,1.987503471,1.987503471,1.987503471
Brazil,Losses_Vent_Flare,kt,BC,2030,2.105547391,2.105547391,2.105547391
Brazil,Losses_Vent_Flare,kt,CO,2000,14.01964704,1.401964704,5.187269405
Brazil,Losses_Vent_Flare,kt,CO,2005,15.42029664,1.542029664,5.705509757
Brazil,Losses_Vent_Flare,kt,CO,2010,10.97205312,1.097205312,4.059659654
Brazil,Losses_Vent_Flare,kt,CO,2020,11.92502082,1.192502082,4.412257705
Brazil,Losses_Vent_Flare,kt,CO,2030,12.63328434,1.263328434,4.674315208
Brazil,Losses_Vent_Flare,kt,NOX,2000,2.33660784,1.869286272,2.009482742
Brazil,Losses_Vent_Flare,kt,NOX,2005,2.57004944,2.056039552,2.210242518
Brazil,Losses_Vent_Flare,kt,NOX,2010,1.82867552,1.462940416,1.572660947
Brazil,Losses_Vent_Flare,kt,NOX,2020,1.987503471,1.590002777,1.709252985
Brazil,Losses_Vent_Flare,kt,NOX,2030,2.105547391,1.684437913,1.810770756
Brazil,Losses_Vent_Flare,kt,OC,2000,0.467321568,0.467321568,0.467321568
Brazil,Losses_Vent_Flare,kt,OC,2005,0.514009888,0.514009888,0.514009888
Brazil,Losses_Vent_Flare,kt,OC,2010,0.365735104,0.365735104,0.365735104
Brazil,Losses_Vent_Flare,kt,OC,2020,0.397500694,0.397500694,0.397500694
Brazil,Losses_Vent_Flare,kt,OC,2030,0.421109478,0.421109478,0.421109478
Brazil,Losses_Vent_Flare,kt,SO2,2000,0.014019647,0.014019647,0.014019647
Brazil,Losses_Vent_Flare,kt,SO2,2005,0.015420297,0.015420297,0.015420297
Brazil,Losses_Vent_Flare,kt,SO2,2010,0.010972053,0.010972053,0.010972053
Brazil,Losses_Vent_Flare,kt,SO2,2020,0.011925021,0.011925021,0.011925021
Brazil,Losses_Vent_Flare,kt,SO2,2030,0.012633284,0.012633284,0.012633284
Brazil,Losses_Vent_Flare,kt,VOC,2000,10.2810745,1.02810745,3.803997564
Brazil,Losses_Vent_Flare,kt,VOC,2005,11.30821754,1.130821754,4.184040488
Brazil,Losses_Vent_Flare,kt,VOC,2010,8.046172288,0.804617229,2.977083747
Brazil,Losses_Vent_Flare,kt,VOC,2020,8.745015271,0.874501527,3.23565565
Brazil,Losses_Vent_Flare,kt,VOC,2030,9.264408519,0.926440852,3.427831152
Brazil,NACID,kt,NOX,2000,10.65198625,2.130397249,4.686873949
Brazil,NACID,kt,NOX,2005,11.42690523,2.285381046,5.027838302
Brazil,NACID,kt,NOX,2010,12.17008129,2.434016257,5.354835766
Brazil,NACID,kt,NOX,2020,13.45508902,2.691017804,5.920239168
Brazil,NACID,kt,NOX,2030,14.46352345,2.892704689,6.363950316
Brazil,PAPER,kt,CO,2000,9.7095,6.473,7.44395
Brazil,PAPER,kt,CO,2005,12.3315,8.221,9.45415
Brazil,PAPER,kt,CO,2010,14.1506805,9.433787,10.84885505
Brazil,PAPER,kt,CO,2020,18.134733,12.089822,13.9032953
Brazil,PAPER,kt,CO,2030,22.618098,15.078732,17.3405418
Brazil,PAPER,kt,SO2,2000,41.4272,10.3568,19.67792
Brazil,PAPER,kt,SO2,2005,46.0376,13.1536,23.0188
Brazil,PAPER,kt,SO2,2010,45.2821776,15.0940592,24.15049472
Brazil,PAPER,kt,SO2,2020,58.0311456,19.3437152,30.94994432
Brazil,PAPER,kt,SO2,2030,72.3779136,24.1259712,38.60155392
Brazil,Power_Gen_Bio_Trad,kt,BC,2000,0.029904336,3.80E-05,0.008997912
Brazil,Power_Gen_Bio_Trad,kt,BC,2005,0.595856187,0.000178197,0.178881594
Brazil,Power_Gen_Bio_Trad,kt,BC,2010,0.857049801,0.000308797,0.257331098
Brazil,Power_Gen_Bio_Trad,kt,BC,2020,1.049825494,0.000430371,0.315248908
Brazil,Power_Gen_Bio_Trad,kt,BC,2030,0.616861888,0.000510509,0.185415923
Brazil,Power_Gen_Bio_Trad,kt,CO,2000,6.930000069,6.930000069,6.930000069
Brazil,Power_Gen_Bio_Trad,kt,CO,2005,26.58948632,26.58948632,26.58948632
Brazil,Power_Gen_Bio_Trad,kt,CO,2010,45.63082281,45.63082281,45.63082281
Brazil,Power_Gen_Bio_Trad,kt,CO,2020,64.29561569,64.29561569,64.29561569
Brazil,Power_Gen_Bio_Trad,kt,CO,2030,75.9849841,75.9849841,75.9849841
Brazil,Power_Gen_Bio_Trad,kt,NOX,2000,9.00900009,3.088800031,4.864860049
Brazil,Power_Gen_Bio_Trad,kt,NOX,2005,17.99078248,8.677043813,11.47116541
Brazil,Power_Gen_Bio_Trad,kt,NOX,2010,33.28428316,15.97721856,21.16933794
Brazil,Power_Gen_Bio_Trad,kt,NOX,2020,43.08127288,20.79161146,27.47850988
Brazil,Power_Gen_Bio_Trad,kt,NOX,2030,52.44030259,25.25982046,33.4139651
Brazil,Power_Gen_Bio_Trad,kt,OC,2000,0.02128896,3.80E-05,0.006413299
Brazil,Power_Gen_Bio_Trad,kt,OC,2005,0.862490716,0.000239399,0.258914794
Brazil,Power_Gen_Bio_Trad,kt,OC,2010,1.217704135,0.000404929,0.365594691
Brazil,Power_Gen_Bio_Trad,kt,OC,2020,1.47269853,0.000579921,0.442215504
Brazil,Power_Gen_Bio_Trad,kt,OC,2030,0.75229019,0.000681612,0.226164185
Brazil,Power_Gen_Bio_Trad,kt,SO2,2000,1.98000002,1.98000002,1.98000002
Brazil,Power_Gen_Bio_Trad,kt,SO2,2005,4.499672333,4.499672333,4.499672333
Brazil,Power_Gen_Bio_Trad,kt,SO2,2010,8.572846096,8.572846096,8.572846096
Brazil,Power_Gen_Bio_Trad,kt,SO2,2020,10.73160814,10.73160814,10.73160814
Brazil,Power_Gen_Bio_Trad,kt,SO2,2030,13.22166845,13.22166845,13.22166845
Brazil,Power_Gen_Bio_Trad,kt,VOC,2000,2.574000026,2.574000026,2.574000026
Brazil,Power_Gen_Bio_Trad,kt,VOC,2005,9.611503524,9.611503524,9.611503524
Brazil,Power_Gen_Bio_Trad,kt,VOC,2010,16.77331323,16.77331323,16.77331323
Brazil,Power_Gen_Bio_Trad,kt,VOC,2020,23.1926099,23.1926099,23.1926099
Brazil,Power_Gen_Bio_Trad,kt,VOC,2030,27.58578411,27.58578411,27.58578411
Brazil,Power_Gen_Coal,kt,BC,2000,0.012522207,0.000122768,0.0038426
Brazil,Power_Gen_Coal,kt,BC,2005,0.005195716,1.39E-05,0.001568476
Brazil,Power_Gen_Coal,kt,BC,2010,0.004371749,1.91E-05,0.00132489
Brazil,Power_Gen_Coal,kt,BC,2020,0.008314761,3.83E-05,0.002521269
Brazil,Power_Gen_Coal,kt,BC,2030,0.007565581,3.67E-05,0.002295357
Brazil,Power_Gen_Coal,kt,CO,2000,1.628052391,1.50332325,1.540741992
Brazil,Power_Gen_Coal,kt,CO,2005,1.292280101,1.204249041,1.230658359
Brazil,Power_Gen_Coal,kt,CO,2010,1.518690538,1.416168795,1.446925318
Brazil,Power_Gen_Coal,kt,CO,2020,3.046142873,2.840509499,2.902199511
Brazil,Power_Gen_Coal,kt,CO,2030,2.7718968,2.584836215,2.640954391
Brazil,Power_Gen_Coal,kt,NOX,2000,25.55081276,5.182912552,11.29328261
Brazil,Power_Gen_Coal,kt,NOX,2005,22.0130041,4.644865217,9.855306882
Brazil,Power_Gen_Coal,kt,NOX,2010,25.97528147,5.71416826,11.79250222
Brazil,Power_Gen_Coal,kt,NOX,2020,43.24753213,11.46122574,20.99711766
Brazil,Power_Gen_Coal,kt,NOX,2030,39.34183615,10.42646626,19.10107722
Brazil,Power_Gen_Coal,kt,OC,2000,0.006597168,2.70E-05,0.00199805
Brazil,Power_Gen_Coal,kt,OC,2005,0.096947311,0.000630071,0.029525243
Brazil,Power_Gen_Coal,kt,OC,2010,0.10326864,0.000781509,0.031527648
Brazil,Power_Gen_Coal,kt,OC,2020,0.181515813,0.001567563,0.055552038
Brazil,Power_Gen_Coal,kt,OC,2030,0.165123129,0.001427789,0.050536391
Brazil,Power_Gen_Coal,kt,SO2,2000,67.04187793,3.136080356,22.30781963
Brazil,Power_Gen_Coal,kt,SO2,2005,41.37159132,2.698020396,14.30009167
Brazil,Power_Gen_Coal,kt,SO2,2010,50.07030574,3.319123217,17.34447798
Brazil,Power_Gen_Coal,kt,SO2,2020,83.95999797,6.657350134,29.84814449
Brazil,Power_Gen_Coal,kt,SO2,2030,76.37697,6.056290754,27.15249453
Brazil,Power_Gen_Coal,kt,VOC,2000,0.759172508,0.759172508,0.759172508
Brazil,Power_Gen_Coal,kt,VOC,2005,0.755150479,0.755150479,0.755150479
Brazil,Power_Gen_Coal,kt,VOC,2010,0.928967692,0.928967692,0.928967692
Brazil,Power_Gen_Coal,kt,VOC,2020,1.863281699,1.863281699,1.863281699
Brazil,Power_Gen_Coal,kt,VOC,2030,1.695036637,1.695036637,1.695036637
Brazil,Power_Gen_HLF,kt,BC,2000,0.209315437,0.011623825,0.070931308
Brazil,Power_Gen_HLF,kt,BC,2005,0.156076105,0.010938964,0.054480106
Brazil,Power_Gen_HLF,kt,BC,2010,0.308054612,0.014379992,0.102482378
Brazil,Power_Gen_HLF,kt,BC,2020,0.36983468,0.008892547,0.117175187
Brazil,Power_Gen_HLF,kt,BC,2030,0.376521194,0.009145003,0.11935786
Brazil,Power_Gen_HLF,kt,CO,2000,5.252206303,4.693011227,4.86076975
Brazil,Power_Gen_HLF,kt,CO,2005,3.130221925,2.643893468,2.789792005
Brazil,Power_Gen_HLF,kt,CO,2010,4.906475446,3.896263543,4.199327114
Brazil,Power_Gen_HLF,kt,CO,2020,5.490186326,4.154601471,4.555276927
Brazil,Power_Gen_HLF,kt,CO,2030,5.896316691,4.532320351,4.941519253
Brazil,Power_Gen_HLF,kt,NOX,2000,36.72399212,8.711620637,17.11533208
Brazil,Power_Gen_HLF,kt,NOX,2005,18.43467728,5.931581858,9.682510484
Brazil,Power_Gen_HLF,kt,NOX,2010,27.14901562,8.052356356,13.78135414
Brazil,Power_Gen_HLF,kt,NOX,2020,26.52342596,6.427131875,12.4560201
Brazil,Power_Gen_HLF,kt,NOX,2030,28.39529904,6.866852658,13.32538657
Brazil,Power_Gen_HLF,kt,OC,2000,0.10760922,0.001860317,0.033584988
Brazil,Power_Gen_HLF,kt,OC,2005,0.090653762,0.001771772,0.028436369
Brazil,Power_Gen_HLF,kt,OC,2010,0.189029386,0.002435457,0.058413635
Brazil,Power_Gen_HLF,kt,OC,2020,0.234958727,0.001674998,0.071660117
Brazil,Power_Gen_HLF,kt,OC,2030,0.23744746,0.001713876,0.072433951
Brazil,Power_Gen_HLF,kt,SO2,2000,218.2695882,8.906058111,71.71511714
