# File: USDA_InternationAgProductivity_LaborCapital.csv
# Title: USDA Internation Ag Productivity: Labor and Capital inputs by ISO, 1961-2023
# Units: 1000 persons or million 2015 USD
# Description:  Data is downloaded from USDA and preprocessed to keep labor_Q and capital_Q
# Data source:https://www.ers.usda.gov/data-products/international-agricultural-productivity
# Date of CSV last update: 2026-03-04
# Column types: iccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
fao_area_code,iso,variable,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
222,tun,Labor_Q_ThousPPL,539.539,535.0321,530.5252,525.3745,519.5799,512.4977,506.0592,498.977,492.5386,486.1002,491.2509,496.4016,501.5523,507.3469,513.7853,520.2237,527.306,535.0321,542.7582,549.8404,549.8404,548.5528,547.2651,544.6897,541.4705,538.2513,533.7444,527.9498,521.5114,513.7853,527.306,537.756,545.449,553.053,558.358,566.429,571.855,573.597,572.796,570.743,569.346,566.054,562.349,558.101,564.266,609.819,598.764,587.369,608.676,603.972,525.489,566.278,520.03,516.293,510.327,515.407,520.433,516.526,501.646,470.897,462.453,439.975,460.344
223,tur,Capital_Q_Mil2015USD,31603.4406,31266.2306,32145.4294,32364.2623,33212.8897,34619.0423,36488.6125,37961.0499,38543.7682,38246.8559,38385.2427,39715.811,41218.5572,43970.7512,46024.8575,48309.8684,50517.5002,52748.4081,54682.1416,57122.405,59135.9544,60671.4217,59488.4498,60542.3324,56971.8458,58534.3656,59989.3683,60474.7125,60981.3182,60456.6858,59999.1926,61809.4625,62515.3848,62440.8963,61025.3784,63142.4194,64907.7496,67740.0192,69187.6751,70948.9388,71200.6957,72668.7956,74663.3512,77104.5516,80305.0763,83088.5057,85731.3529,88177.7176,90300.5832,94156.2085,98161.9142,101813.2955,104910.155,108073.9133,112139.1462,115264.7349,118661.2422,121479.1072,124752.1242,128513.9858,130818.9382,134597.6881,137931.79810000001
223,tur,Labor_Q_ThousPPL,7520.4538,7559.6545,7594.8,7627.9178,7659.6839,7690.7741,7719.8367,7749.5752,7780.6654,7815.135,7834.7354,7855.0116,7873.2602,7885.426,7889.4812,7882.7225,7868.5291,7848.9287,7827.9766,7808.3763,7939.4959,8073.319,8207.1421,8334.2065,8450.4569,8555.2174,8649.164,8735,9092,8691,9212,8718.5,7861.5,8812.5,9080,9259,8837,9039,8855.5,7769,8088,7457,7165,5713,5154,4908,4866,5016,4880.9,5355.33,5821.625,5846.305,5849.45,5467.136,5431.137,5307.025,5465.25,5295.55,5084.7,4705.2,4948.255,4813.862,4627.877
225,are,Capital_Q_Mil2015USD,372.6283,376.01,384.335,395.0431,403.0669,413.5557,417.1792,425.8493,434.449,443.221,452.5089,449.2409,477.9721,442.8727,389.67,283.5528,331.2118,377.6758,386.6972,445.5551,470.9845,500.6339,534.204,568.8022,592.4796,623.3264,650.0887,676.8133,702.0484,732.2128,768.3352,782.9312,802.0778,898.9301,1074.2776,1179.8082,1307.0282,1445.8244,1620.9291,1831.6746,2053.1935,2256.9781,2433.5696,2585.0466,2723.6772,2851.91,2943.3844,3012.6569,3091.3499,3107.5514,3129.1378,3153.7869,3192.1212,3237.9746,3314.2533,3400.7436,3502.5185,3574.7053,3692.3991,3917.162,4048.9958,4203.2773,4359.7573
225,are,Labor_Q_ThousPPL,10.2845,10.2845,11.5701,11.5701,12.8557,11.5701,11.5701,11.5701,11.5701,10.2845,12.8557,15.4268,17.9979,20.5691,23.1402,25.7113,28.2824,30.8536,32.1391,32.1391,37.2814,41.1381,46.2804,51.4226,57.8505,64.2783,70.7061,78.4195,87.4185,95.1319,97.703,102.56,107.01,111.394,115.337,123.901,134.218,144.567,157.346,171.183,171.58,172.055,171.707,172.122,170.998,166.253,166.841,167.188,160.073,152.466,145.92,138.459,130.378,122.879,114.301,106.449,96.733,88.15,135.967,105.979,87.148,87.254,90.856
226,uga,Capital_Q_Mil2015USD,1069.5474,1011.5478,1025.2424,1018.6001,1030.7139,1057.6944,1102.0298,1122.2277,1199.4211,1292.2887,1303.91,1366.8286,1419.8994,1460.7053,1498.1815,1536.8007,1558.208,1668.2417,1678.4437,1563.1906,1570.0845,1610.8361,1646.1466,1694.0353,1727.2949,1788.4715,1437.2513,1554.0478,1635.4954,1817.5804,1894.0705,1929.1687,1984.3772,1920.2718,1965.5628,2003.8471,2042.8748,2077.5289,2103.6683,2138.7983,2173.3543,2198.927,2244.2618,2291.7579,2388.1175,2501.0514,2596.875,2749.7565,3183.1369,3553.4184,3925.0671,4243.348,4656.3416,4876.0926,5165.3143,5478.4085,5810.8581,6174.6168,6607.9339,7049.2786,7504.6143,8082.5428,8741.1328
226,uga,Labor_Q_ThousPPL,2498.6022,2567.1442,2639.2193,2714.8274,2792.5554,2871.6967,2953.6644,3035.6321,3116.8932,3196.0345,3272.3492,3346.5441,3420.7391,3497.0538,3576.9017,3661.6959,3750.0232,3842.5902,3936.5704,4032.6705,4135.8368,4240.4163,4350.6487,4470.7738,4603.6181,4749.1814,4906.0507,5072.8126,5243.8142,5416.9357,5568.152,5749.008,5932.462,6114.746,6232.736,6343.107,6489.195,6634.962,6805.634,6996.177,7171.892,7336.101,7517.296,7758.901,7998.903,8105.397,8236.002,8372.114,8517.403,8722.911,9757.931,10507.411,11131.06,10325.598,10291.79,10255.193,10187.695,10587.261,10715.322,11801.5,12931.557,13763.169,14126.164
229,gbr,Capital_Q_Mil2015USD,40668.4572,41349.6047,41900.2662,42509.6971,42227.1172,41599.3392,41440.0357,40885.2537,41421.8809,40430.8172,41284.5238,41983.989,42746.0143,43332.5173,44280.4091,43199.882,42379.1623,42297.9686,44207.4476,44349.5301,44389.7899,44877.7713,45514.8265,45018.2405,45029.8349,45254.0691,45122.7522,44785.4554,44453.0631,41565.8613,41724.2848,41966.1592,42215.7963,42460.116,42593.128,41826.5096,45197.3821,46532.1185,46271.6687,47810.5165,50446.3987,52962.5826,56608.6365,58742.0559,62327.5891,63997.9957,69199.7192,72569.4316,72221.536,70734.6437,72831.1836,73696.2299,71876.0633,71609.5538,72896.3862,75063.9698,77054.0698,77025.664,76687.7301,76049.6014,76785.3924,81706.9959,88207.0259
229,gbr,Labor_Q_ThousPPL,1048.7033,1012.4308,1003.8961,964.423,910.0142,874.9762,842.8581,815.6063,781.5416,749.4235,715.1614,708.0147,718.7763,688.1891,662.5136,655.6413,649.4837,636.9924,622.7568,627.5939,633.6396,632,628.553,650.1362,618.4968,607.7631,602.0188,621.2395,600.431,592.8119,609.6161,576,518.456,530.717,531.225,509.733,494.219,463.336,416.425,417.289,382.27,383.473,349.578,360.312,397.026,392.912,399.799,425.492,321.284,353.201,356.299,349.626,310.838,284.949,355.229,354.281,369.274,344.264,339.839,319.443,287.93,246.598,288.837
230,ukr,Capital_Q_Mil2015USD,25148.6083,27082.2313,28462.9664,26625.8417,27661.1227,29802.6654,30738.8211,30822.8129,30861.8396,31737.8121,33627.4038,34838.407,35163.2594,36213.7494,37283.4749,36873.9358,37381.4271,38730.2479,39592.4546,40147.166,40098.0795,40363.7324,40777.6393,41576.544,42101.6797,42254.7055,42197.583,40891.3293,40878.3853,40618.1437,41870.1789,41621.4996,40384.6995,38958.234,36091.4707,34741.0881,33405.5466,32019.9241,30660.7094,29893.0547,29281.7383,28318.2671,27233.8937,26521.4621,26163.0421,26222.6433,26279.476,26836.2588,26322.647,25907.4979,25558.9511,25052.2754,24704.571,24380.7234,24157.1709,23981.511,23827.0573,23736.5755,23662.2797,23705.5548,24160.0755,23664.9809,23504.9709
230,ukr,Labor_Q_ThousPPL,7572.8025,7443.0034,7300.3039,7142.5206,6968.4628,6887.1478,6805.8328,6724.6155,6643.3982,6561.8877,6415.2861,6335.1439,6256.9564,6257.9337,6281.39,5958.8665,5848.4266,5517.107,5772.1938,5733.1,5636.6,5571.5,5518.4,5455.1,5349.9,5210.2,5119.9,4939.5,4801.4,4960.5,4762,4955.798,4911.958,4953.434,5079.868,4811.022,4744.194,4715.704,4597.688,4533.292,4496.706,4499.446,4478.433,4355.305,4319.831,3958.15,3804.539,3607.898,3369.901,3361.941,3326.115,3285.884,3240.851,2952.757,3034.165,3077.421,3018.405,2927.019,2735.877,2665.643,2614.171,2614.171,2614.171
231,usa,Capital_Q_Mil2015USD,477911.4515,480695.8341,482924.5789,484216.1345,483689.0741,481703.9036,481926.0789,479701.8403,474890.3707,466938.0667,466724.8608,461615.4339,455811.5106,454386.5956,452147.3824,457500.6892,466166.1592,473974.946,473709.5366,475132.0744,474109.0761,470485.4774,467245.9901,456143.4328,454983.6356,455215.0546,455317.029,454172.5872,447598.0889,442240.7838,433764.8447,429992.8145,426410.96,422015.3427,417048.8949,407620.2576,401967.9359,395841.6548,389764.2883,384092.2557,379826.1673,374903.9658,370453.7492,366272.5963,366414.483,368398.9372,367824.8257,371002.5455,380536.2688,383193.34,389970.8604,401654.3227,420165.7842,438368.0258,459626.0085,466576.9265,471273.0694,479366.3853,482017.6321,483822.5411,487397.523,493775.6772,503011.5048
231,usa,Labor_Q_ThousPPL,5206.75,4943.5833,4687,4521.3333,4349.0833,3982.0833,3844.0833,3818.75,3604.5833,3458.75,3394,3478.0833,3467.8333,3527.0833,3395.3333,3329,3281.5833,3382.75,3348.4167,3365.9167,3371.75,3126.1791,3098.5354,3008.1905,2789.4468,2813.883,2854.0094,2897.22,2805.3558,2631.1405,2596.447,2546.0896,2459.3641,2819.0804,2855.052,2655.2979,2654.8252,2543.1191,2535.6136,2468,2299.6667,2313.5,2275,2233,2197,2206,2095,2167,2103,2207,2254,2186,2130,2237,2423,2459,2454,2425,2425,2349,2349,2349,2349
233,bfa,Capital_Q_Mil2015USD,108.4527,111.4246,113.3821,121.3813,136.842,141.5807,146.2521,150.6564,154.4412,158.3517,162.393,153.6361,146.3562,153.3471,159.4885,164.7669,169.7865,175.8242,183.3204,190.4724,199.4911,211.7272,215.665,223.9085,254.2019,260.1879,290.1064,299.4801,313.2331,319.515,337.7302,350.1459,362.4647,374.9199,390.7438,408.0847,431.7595,454.2824,475.6493,517.4401,553.6625,598.6291,654.3473,705.2316,758.3369,794.6242,831.0831,879.085,936.1262,999.8283,1079.5073,1169.4025,1259.3721,1342.6679,1447.0624,1556.8151,1674.2141,1793.8421,1876.237,1967.2477,2052.4747,2146.4514,2295.2714
233,bfa,Labor_Q_ThousPPL,1384.7597,1394.526,1405.3204,1416.6287,1429.9931,1445.4136,1461.8621,1480.3667,1499.8993,1520.46,1541.0206,1562.6093,1585.226,1608.3568,1631.4875,1654.6182,1677.749,1701.9077,1726.0665,1751.2533,1783.6363,1817.0474,1852.0005,1889.0096,1929.1029,1971.2522,2016.4857,2064.2892,2114.1487,2165.0363,2217.466,2247.889,2276.083,2308.772,2332.276,2335.597,2350.028,2362.746,2374.168,2414.262,2425.286,2449.312,2452.411,2455.274,2430.191,2436.318,2454.124,2439.304,2441.057,2406.744,2382.839,2362.973,2341.425,2331.347,2276.671,2207.45,2135.425,2057.893,1985.525,1944.752,1928.011,1808.533,1867.375
234,ury,Capital_Q_Mil2015USD,1359.2133,1371.9362,1375.0299,1387.1507,1361.0584,1387.4631,1406.7354,1425.6036,1463.8576,1419.831,1417.2346,1440.1946,1492.3166,1545.74,1610.8583,1549.568,1538.7314,1538.6995,1572.2729,1661.2207,1683.0876,1677.0633,1601.9068,1572.5906,1606.1681,1633.4005,1657.3384,1668.6218,1606.8888,1551.3004,1566.2245,1587.5808,1598.0693,1600.1798,1592.3805,1668.191,1758.5178,1849.1169,1907.2589,1945.5274,1983.1157,2051.4915,2131.8679,2222.5568,2298.8205,2443.6675,2640.7401,2920.7415,3194.0214,3562.3394,4024.2938,4583.4462,5128.679,5585.7545,5894.4193,6160.7101,6382.9687,6498.881,6760.9176,6927.4515,7272.3302,7647.7693,8155.3693
234,ury,Labor_Q_ThousPPL,99.7188,99.2634,99.2634,98.8081,98.3527,97.8974,96.9867,96.5314,95.6207,94.7101,93.7994,92.8887,91.978,91.0674,90.1567,89.7013,89.246,88.7907,88.3353,87.88,87.88,87.88,87.88,87.88,87.88,87.88,87.88,87.88,87.88,88.3353,87.88,91.481,87.386,92.648,97.58,106.48,116.488,147.888,149.685,146.407,146.115,140.271,136.54,140.302,137.084,149.679,156.418,158.698,167.678,178.034,157.155,137.044,147.924,148.577,140.772,130.761,138.638,131.68,130.707,119.832,135.341,138.738,140.506
235,uzb,Capital_Q_Mil2015USD,2392.0542,2584.9987,2755.6926,2835.3329,2921.625,3113.9711,3291.955,3490.7847,3723.0713,3828.2902,3999.0568,4141.0712,4260.9047,4401.2862,4541.9297,4641.1098,4741.8409,4879.1611,5005.5343,5122.5602,5257.9765,5438.3655,5636.4995,5997.3412,6137.5422,6212.7849,6394.0337,5866.082,5941.7296,5984.4454,6350.2729,6813.2275,6785.9475,6863.8003,6867.4853,6591.2117,6326.0523,6071.5601,5827.3059,5592.8779,5826.3955,6101.6063,6326.0523,6481.7429,6669.4106,6855.9038,7099.6264,7377.8902,7753.734,8266.4442,8894.0124,9534.3661,10182.5921,10918.6875,11975.3755,12923.831,13962.9606,14905.0129,16418.7284,18058.8622,19817.6249,21392.3213,23143.2313
235,uzb,Labor_Q_ThousPPL,1671.3669,1642.7194,1611.2247,1576.4009,1537.9852,1570.8034,1603.6216,1636.4398,1669.1404,1702.0762,1740.8934,1740.6581,1776.1818,1826.6442,1944.3897,1902.7494,1922.3933,2017.319,2112.5977,2206.7,2297.5,2412.8,2462.9,2482.7,2505.4,2516.2,2702.6,2804.9,2932.8,3115.3,3550.2,3651.4,3677.1,3618.7,3485,3504.8,3533,3467,3220,2184.832,2166.862,2149.073,2126.681,2083.287,2042.283,1999.239,1947.462,1934.557,1916.087,1899.524,1891.051,1900.676,1896.524,1885.749,1874.157,1865.498,1853.027,1849.761,1839.002,1785.719,1849.804,1835.278,1830.792
236,ven,Capital_Q_Mil2015USD,5469.9164,5592.6596,5702.6529,6281.6086,6757.2616,6931.2823,7126.4446,7313.5621,7566.9309,7978.6306,8376.0832,8520.3503,9410.9705,9202.8116000000009,10268.7569,10885.5191,11406.293,11812.769,12355.3157,12710.2468,13005.1022,13371.904,13734.8743,14132.4123,14472.4758,14915.8494,15367.2376,15688.3279,15791.8096,15982.7825,16318.8277,16481.1416,16395.7943,16672.6646,16670.92,16594.0015,16635.7028,16775.6753,16676.6277,16559.6443,16585.0327,16372.5886,16050.5498,15884.3136,15960.0552,16283.952,16915.9074,17815.5898,19048.546,20207.1077,21343.673,22780.5305,23750.5905,24368.9517,24304.5488,24628.2178,24213.3795,22966.2918,21732.8583,20612.5686,20916.1086,20874.1411,20888.2402
236,ven,Labor_Q_ThousPPL,845.9347,856.8665,866.8816,847.3277,847.1747,856.0875,861.1632,845.8189,853.9894,849.3186,828.5114,787.4448,766.8574,738.4609,692.2486,649.4258,619.2568,608.4401,608.273,633.6489,694.3499,716.5305,749.1029,822.0581,855.6034,863.684,842.5496,834.7026,915.0627,945.4321,931.7,914.428,909.894,1125.114,1106.58,1117.099,927.315,878.061,878.157,946.024,893.298,901.341,979.019,1014.688,1078.921,1042.68,1006.808,999.228,1029.275,1023.765,980.766,954.912,917.343,843.135,804.879,777.913,1016.405,1103.764,1160.364,1093.834,1110.705,1117.99,1112.094
237,vnm,Capital_Q_Mil2015USD,1958.9157,1990.6878,2133.0053,2148.2215,2151.8352,2146.7087,2103.7842,2128.8766,2150.9371,2154.9406,2171.0737,2195.6406,2300.0264,2364.61,2057.5837,1950.2228,2171.101,2208.5928,2243.882,2312.3542,2423.4335,2538.9428,2676.2682,2841.6692,2923.5043,3030.895,3107.7989,3140.0921,3256.9188,3246.2343,3319.7663,3531.3476,3738.543,4003.0908,4144.205,4503.8551,4871.2505,5311.2135,5756.8777,6222.721,6706.1373,7264.7818,7884.7975,8530.3231,9232.7291,10076.5166,11228.7058,12787.7249,14361.634,16329.6693,18554.36,20953.9788,23326.4199,25982.478,28811.3892,31963.4602,35113.2423,38467.2892,41956.1384,46036.5152,49955.0109,53819.6575,58087.8175
237,vnm,Labor_Q_ThousPPL,13921.7543,14054.9447,14191.0097,14327.0748,14459.307,14586.7482,14710.3566,14829.174,14945.1167,15059.1431,15360.0193,15662.812,15965.6046,16263.6062,16553.9422,16835.6544,17110.6591,17385.6638,17668.3341,17966.3358,18389.8622,18832.5527,19295.3655,19776.3842,20274.6506,20788.248200000002,21317.1772,21858.5627,22411.4468,22971.9965,23419.478,23758.691,24125.389,24467.829,24774.866,25057.225,23497.272,23887.122,24383.609,24763.624,25229.578,24975.959,24362.581,24088.897,23392.943,22667.086,22355.566,22801.842,23020.86,24228.126,24488.732,24338.571,24581.183,24654.628,23602.224,22554.213,21881.996,20968.141,19169.64,17607.384,15669.459,18605.143,18426.532
238,eth,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067.4026,4085.5443,4061.0294,4025.9948,3966.0446,3891.8257,3816.1122,3798.1496,3792.7695,3753.2347,3720.1755,3741.1476,3783.0716,3850.7954,3935.2751,4087.8836,4405.1756,4737.1138,5196.1378,5952.5704,6752.0349,7666.2257,8748.0338,9954.6708,11272.5102,12438.9201,13875.0887,15337.2713,16933.5247,18374.6081,19700.3881
238,eth,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17637.31,18207.9,18728.877,19092.133,19591.973,20212.407,20667.229,21384.342,22097.507,23024.703,24105.355,24796.938,25735.697,26353.152,26938.38,27572.214,28286.636,28892.583,29582.873,30393.272,31085.615,31136.618,31134.206,31139.774,31074.645,31068.025,30915.42,30360.982,30462.321,31347.434,31862.871
249,yem,Capital_Q_Mil2015USD,448.1537,461.5406,473.8929,506.9732,538.7795,551.345,575.7189,545.4368,511.5271,515.454,573.1156,576.6482,575.2587,619.2337,649.5124,635.7596,648.6291,664.3623,674.2928,682.8597,706.5294,724.3608,743.8812,762.0348,773.8902,788.879,800.8654,823.4279,819.7443,896.9352,871.9201,890.0942,904.2794,902.1436,903.8108,904.5988,969.8778,1051.3295,1054.5086,1136.3798,1229.1083,1231.7658,1273.113,1268.3772,1287.2367,1396.3825,1514.1628,1604.1294,1826.1116,1970.564,1953.8219,2062.4962,2129.3477,2120.4621,1955.2931,1813.5652,1800.4382,1781.6924,2082.63,2191.5969,2381.5742,2343.4524,2217.8044
249,yem,Labor_Q_ThousPPL,1029.8892,1040.9261,1051.9631,1063.0001,1072.6575,1082.3149,1091.9722,1100.9398,1109.9073,1118.1851,1120.2545,1122.324,1125.773,1132.6711,1143.0183,1157.5044,1176.1293,1197.5134,1221.6569,1246.4901,1270.6335,1295.4667,1321.6796,1347.2026,1372.7257,1396.8691,1420.3227,1445.1559,1473.4382,1507.239,1565.873,1619.978,1681.674,1745.256,1838.928,1938.293,2034.748,2136.957,2117.967,1984.438,1835.75,1678.668,1516.777,1351.961,1335.031,1320.508,1306.638,1295.297,1278.328,1262.119,1369.262,1451.709,1533.92,1638.519,1425.105,1484.506,1541.573,1593.006,1626.024,1659.435,1688.838,1753.103,1806.74
250,cod,Capital_Q_Mil2015USD,7008.5175,6806.5384,6591.2921,6435.3581,5871.5084,6153.7335,6304.8716,6610.3176,7061.9408,7957.8548,8163.8871,8367.0765,8634.9146,8898.5269,9102.7003,9262.3449,9348.9024,9396.3566,9489.0312,9600.7952,9807.7713,9990.4546,10161.6323,10337.4458,10678.5938,11188.3486,11726.5825,12303.4891,12922.9758,13583.6754,12670.6153,13008.1253,12364.2448,12124.9302,11738.3746,11657.7098,11384.1366,11545.4611,11241.2605,11046.759,10589.6735,10178.0872,9749.4677,9288.6329,8871.0811,8470.5967,8127.4436,7878.3504,7712.5348,7411.0347,7280.6873,7412.8789,7326.2103,7239.4063,7190.9379,7215.0724,7304.4377,7423.9661,7396.4684,7558.0362,8362.5182,11000.318,12728.428
250,cod,Labor_Q_ThousPPL,5482.2793,5577.2896,5675.9542,5781.9273,5896.1224,6020.3667,6153.7466,6292.6079,6435.1234,6578.5524,6716.5002,6854.4479,6995.1362,7141.306,7294.7842,7455.571,7623.6662,7794.5021,7964.4244,8129.7789,8301.5284,8470.5372,8640.4595,8814.9497,8997.6619,9186.769,9380.4439,9586.9087,9815.2989,10068.3553,10356.127,10764.415,11243.309,11919.216,12468.363,12615.835,12782.786,13120.887,13676.351,14281.256,14825.714,15210.768,15508.523,15789.508,16104.814,16177.264,16155.921,16090.715,16084.325,15951.386,15805.964,15640.351,15828.023,16003.3,16236.633,16693.638,17159.261,17478.406,17799.496,17517.996,18709.484,19215.937,19616.146
251,zmb,Capital_Q_Mil2015USD,330.449,331.3682,323.4672,318.3183,327.2976,337.9657,361.4438,372.4779,411.866,419.7522,433.5055,451.5262,466.0195,478.7737,506.4391,563.2768,581.3149,589.2726,609.0621,607.479,627.5667,662.4133,630.2985,596.7966,659.9135,675.232,696.1751,709.4138,724.485,774.0423,803.5565,812.2178,776.017,728.8719,689.071,708.0353,729.711,769.9978,838.47,907.4992,1002.6803,1091.6935,1188.9535,1287.4006,1378.0155,1470.4755,1579.389,1658.8752,1743.0561,1813.1914,1908.7061,2036.1663,2121.3077,2167.6826,2201.1054,2254.3668,2346.2087,2310.2639,2258.9234,2206.5902,2179.1658,2156.2963,2137.9963
251,zmb,Labor_Q_ThousPPL,649.0376,661.2836,673.5296,686.7961,700.0626,713.8394,727.6161,742.4133,757.7208,773.5386,793.4383,814.3586,835.789,858.24,880.691,903.142,925.593,948.5542,972.536,996.5177,1028.1532,1060.8092,1094.4857,1128.6724,1163.3694,1199.0868,1235.3146,1271.5423,1308.2803,1343.9978,1371.041,1395.926,1429.687,1479.176,1545.786,1605.95,1678.045,1737.722,1745.721,1746.608,1810.207,1867.376,1923.309,1976.822,2029.946,2148.55,2269.88,2393.267,2356.863,2317.684,2420.364,2511.479,2561.851,2610.907,2677.173,2869.462,3074.748,3332.921,3359.743,3651.701,3687.142,3639.56,3729.011
255,bel,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9287.7706,9005.5319,8812.5736,8768.536,8745.0246,8678.0149,8420.1378,8713.0763,8940.9876,9085.4857,9246.3555,9644.1366,9910.3054,10072.6723,10231.4621,10332.7316,10457.4138,10667.0149,11015.5361,11469.7393,11781.1229,12253.3421,13056.7976,13507.2976
255,bel,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.606,55.718,72.53,69.783,91.948,86.356,83.316,81.286,69.036,65.735,60.686,58.644,53.02,61.605,55.348,53.551,57.392,54.656,41.031,52.256,48.379,52.966,53.467,54.583
256,lux,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5613,1015.5977,1133.2455,1241.6932,1435.4767,1428.9006,1677.131,1813.5745,1960.3832,2194.0123,2197.2037,2342.2499,2556.756,2690.7093,2883.6331,2734.7025,2784.1156,2882.0381,2797.7089,2789.1512,2777.6639,2762.5524,2809.1902,2881.1085
256,lux,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.412,2.825,3.701,5.079,3.684,3.355,3.568,3.741,3.366,2.927,2.442,2.677,3.101,3.609,3.767,2.514,3.285,2.435,2.736,2.003,2.073,3.43,3.155,2.896
272,srb,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6414.4148,6343.6625,6369.2976,6359.8606,6317.0664,6339.2177,6337.1303,6379.3268,6400.6163,6403.2714,6426.9248,6422.1241,6451.7948,6497.1066,6576.5228,6696.7951,6827.7575,7002.2975
272,srb,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.105,581.129,725.629,647.295,567.147,512.947,501.556,528.618,512.526,503.262,510.044,483.655,451.354,451.76,418.889,591.737,597.999,583.508
273,mne,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7861,348.6206,362.1127,372.8978,379.0665,385.3559,389.133,396.4585,403.8878,413.078,425.7713,439.6477,455.5153,469.5941,482.8239,490.0586,495.979,498.599
273,mne,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.88,17.056,15.248,12.918,11.065,11.014,11.53,9.232,12.338,17.042,17.084,17.72,18.297,16.52,15.394,12.615,12.71,12.828
277,ssd,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.6206,2048.9743,2036.7831,2126.5393,2171.2881,2184.5425,2175.1227,2203.1838,2390.8631,2300.9303,2464.1331,2479.2844,2495.1284
277,ssd,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309.024,2411.239,2467.316,2439.616,2412.585,2342.725,2184.799,2168.001,2273.665,2318.532,2400.637,2499.217,2640.14
299,pse,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.5682,493.4786,536.0195,582.3867,645.5209,707.9826,750.3553,765.7809,772.4401,780.9371,833.9216,877.2646,945.4877,967.6779,1043.4685,1139.0312,1202.1758,1266.2432,1356.2892,1426.4674,1491.4258,1549.1072,1624.4071,1681.1654,1740.0091,1793.8655,1820.1496,1842.6294,1886.2641,1940.8141
299,pse,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.822,79.983,82.542,80.77,79.369,79.771,83.788,60.405,71.059,88.68,90.782,90.936,106.259,110.212,88.53,83.893,86.636,100.207,96.054,90.321,91.623,79.358,68.26,62.734,59.291,59.911,59.31,67.23,68.807,72.0567
351,chn,Capital_Q_Mil2015USD,66094.8726,66436.8519,72736.2064,82331.5388,86037.887,92277.5566,98984.0383,101996.2124,103186.8874,103939.7103,116559.4296,131182.0438,142578.4748,151571.9059,161777.412,171151.2791,177999.6865,184752.6335,193662.904,204167.8971,206863.1286,210811.2945,220526.6309,226463.2319,236589.8184,253508.6397,267868.0083,275885.6362,289053.7626,295766.8383,306490.2161,313469.3706,326066.9209,341653.411,364637.5789,388949.8937,412315.7158,436936.9347,460071.9483,480846.9799,502934.4911,526091.7688,550090.668,581360.0791,613333.1793,646361.6062,684169.6699,726005.5167,773892.8864,827633.0713,886074.8552,950006.7673,1019076.785,1084376.197,1154191.193,1225718.635,1290315.695,1350996.822,1417523.265,1497173.555,1568291.256,1641637.09,1722544.69
