NAICS_code,industry,service,Total,Net.electricity,Residual.fuel.oil,Distillate.fuel.oil,Natural.gas,LPG_NGL,Coal,Other
336411,Aircraft,Facility HVAC,NA,3,0,0,2,0,0,0
336411,Aircraft,Facility lighting,NA,3,0,0,0,0,0,0
336411,Aircraft,Other facility support,NA,1,0,0,0,0,0,0
336411,Aircraft,Onsite transportation,NA,0,0,0,0,0,0,0
336411,Aircraft,Conventional electricity generation,NA,0,0,0,0,0,0,0
336411,Aircraft,Other nonprocess use,NA,0,0,0,0,0,0,0
336411,Aircraft,End use not reported,0,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Total fuel consumption,60,32,0,0,17,1,3,7
337,FURNITURE AND RELATED PRODUCTS,Total boiler fuel,NA,0,0,0,1,0,1,0
337,FURNITURE AND RELATED PRODUCTS,Conventional boiler fuel,NA,0,0,0,1,0,1,0
337,FURNITURE AND RELATED PRODUCTS,CHP boiler fuel,NA,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Total process fuel,NA,15,0,0,7,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Process heating,NA,2,0,0,7,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Process cooling and refrigeration,NA,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Machine drive,NA,13,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Electrochemical processes,NA,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Other process use,NA,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Nonprocess use,NA,10,0,0,7,0,1,0
337,FURNITURE AND RELATED PRODUCTS,Facility HVAC,NA,4,0,0,7,0,1,0
337,FURNITURE AND RELATED PRODUCTS,Facility lighting,NA,4,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Other facility support,NA,1,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Onsite transportation,NA,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Conventional electricity generation,NA,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,Other nonprocess use,NA,0,0,0,0,0,0,0
337,FURNITURE AND RELATED PRODUCTS,End use not reported,15,7,0,0,2,0,1,7
339,MISCELLANEOUS,Total fuel consumption,66,33,7,0,25,1,0,0
339,MISCELLANEOUS,Total boiler fuel,NA,1,7,0,4,0,0,0
339,MISCELLANEOUS,Conventional boiler fuel,NA,1,7,0,4,0,0,0
339,MISCELLANEOUS,CHP boiler fuel,NA,0,0,0,0,0,0,0
339,MISCELLANEOUS,Total process fuel,NA,17,0,0,6,0,0,0
339,MISCELLANEOUS,Process heating,NA,3,0,0,5,0,0,0
339,MISCELLANEOUS,Process cooling and refrigeration,NA,2,0,0,0,0,0,0
339,MISCELLANEOUS,Machine drive,NA,11,0,0,0,0,0,0
339,MISCELLANEOUS,Electrochemical processes,NA,0,0,0,0,0,0,0
339,MISCELLANEOUS,Other process use,NA,0,0,0,1,0,0,0
339,MISCELLANEOUS,Nonprocess use,NA,15,0,0,14,0,0,0
339,MISCELLANEOUS,Facility HVAC,NA,8,0,0,13,0,0,0
339,MISCELLANEOUS,Facility lighting,NA,6,0,0,0,0,0,0
339,MISCELLANEOUS,Other facility support,NA,2,0,0,1,0,0,0
339,MISCELLANEOUS,Onsite transportation,NA,0,0,0,0,0,0,0
339,MISCELLANEOUS,Conventional electricity generation,NA,0,0,0,0,0,0,0
339,MISCELLANEOUS,Other nonprocess use,NA,0,0,0,0,0,0,0
339,MISCELLANEOUS,End use not reported,1,0,0,0,1,0,0,0
