Korea,resid others,electricity,electric generic,elect_td_bld,0.02916,0.14020,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,resid others,gas,gas generic,delivered gas,0.00721,0.13730,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,resid others,refined liquids,oil generic,refined liquids enduse,0.03596,0.03793,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,resid others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Korea,resid others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Korea,comm heating,biomass,biomass boiler,delivered biomass,0.01534,0.01282,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm heating,coal,coal boiler,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Korea,comm heating,electricity,electric furnace,elect_td_bld,0.00528,0.02537,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm heating,gas,gas boiler,delivered gas,0.00400,0.07611,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm heating,refined liquids,oil boiler,refined liquids enduse,0.13216,0.13940,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Korea,comm heating,district heat,district heat,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Korea,comm cooling,electricity,electric AC,elect_td_bld,0.00694,0.03336,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm cooling,gas,gas AC,delivered gas,0.00049,0.00941,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm others,biomass,biomass generic,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm others,coal,coal generic,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Korea,comm others,electricity,electric generic,elect_td_bld,0.07253,0.34870,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm others,gas,gas generic,delivered gas,0.00239,0.04550,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm others,refined liquids,oil generic,refined liquids enduse,0.15609,0.16464,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Korea,comm others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Korea,comm others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,resid heating,biomass,biomass boiler,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,resid heating,coal,coal boiler,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,resid heating,electricity,electric furnace,elect_td_bld,0.00209,0.00657,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid heating,gas,gas boiler,delivered gas,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,resid heating,refined liquids,oil boiler,refined liquids enduse,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,resid heating,trad biomass,trad biomass boiler,traditional biomass,0.00709,0.00657,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid heating,district heat,district heat,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,resid cooling,electricity,electric AC,elect_td_bld,0.01255,0.03939,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,resid others,biomass,biomass generic,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,resid others,coal,coal generic,delivered coal,0.14914,0.11521,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid others,electricity,electric generic,elect_td_bld,0.10352,0.32481,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid others,gas,gas generic,delivered gas,0.00173,0.02653,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid others,refined liquids,oil generic,refined liquids enduse,0.45011,0.87632,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid others,trad biomass,trad biomass generic,traditional biomass,5.58056,5.16973,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,resid others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,comm heating,biomass,biomass boiler,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,comm heating,coal,coal boiler,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,comm heating,electricity,electric furnace,elect_td_bld,0.00045,0.00142,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,comm heating,gas,gas boiler,delivered gas,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,comm heating,refined liquids,oil boiler,refined liquids enduse,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,comm heating,district heat,district heat,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,comm cooling,electricity,electric AC,elect_td_bld,0.00475,0.01490,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,comm cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,comm others,biomass,biomass generic,delivered biomass,0.00000,0.25118,0,1,1,1,1,1,1,1,,,,,,,,,,,,
India,comm others,coal,coal generic,delivered coal,0.29771,0.22999,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,comm others,electricity,electric generic,elect_td_bld,0.06158,0.19323,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,comm others,gas,gas generic,delivered gas,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
India,comm others,refined liquids,oil generic,refined liquids enduse,0.00962,0.01874,1,1,1,1,1,1,1,1,,,,,,,,,,,,
India,comm others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
India,comm others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Regions with district heat,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,calibrated-value,,sharewt,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,minicam-energy-input,1990,2005,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,,,,,,,
Former Soviet Union,resid heating,biomass,biomass boiler,delivered biomass,0.29004,0.15511,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid heating,coal,coal boiler,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,resid heating,electricity,electric furnace,elect_td_bld,0.02465,0.03378,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid heating,gas,gas boiler,delivered gas,1.43553,1.26186,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid heating,refined liquids,oil boiler,refined liquids enduse,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid heating,trad biomass,trad biomass boiler,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,resid heating,district heat,district heat,district heat,4.48742,2.50085,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid cooling,electricity,electric AC,elect_td_bld,0.00497,0.00681,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,resid others,biomass,biomass generic,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid others,coal,coal generic,delivered coal,1.26184,0.17837,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid others,electricity,electric generic,elect_td_bld,0.46340,0.63505,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid others,gas,gas generic,delivered gas,1.91655,1.68468,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid others,refined liquids,oil generic,refined liquids enduse,0.87095,0.35660,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,resid others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,resid others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,comm heating,biomass,biomass boiler,delivered biomass,0.10650,0.05695,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm heating,coal,coal boiler,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,comm heating,electricity,electric furnace,elect_td_bld,0.01259,0.01725,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm heating,gas,gas boiler,delivered gas,1.07714,0.94682,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm heating,refined liquids,oil boiler,refined liquids enduse,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,comm heating,district heat,district heat,district heat,1.60379,0.89379,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm cooling,electricity,electric AC,elect_td_bld,0.00241,0.00330,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,comm others,biomass,biomass generic,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm others,coal,coal generic,delivered coal,0.86802,0.12270,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm others,electricity,electric generic,elect_td_bld,0.40457,0.55442,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm others,gas,gas generic,delivered gas,0.18227,0.16022,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm others,refined liquids,oil generic,refined liquids enduse,1.33341,0.54595,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Former Soviet Union,comm others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Former Soviet Union,comm others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
China,resid heating,biomass,biomass boiler,delivered biomass,0.01245,0.01943,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid heating,coal,coal boiler,delivered coal,1.79719,1.02858,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid heating,electricity,electric furnace,elect_td_bld,0.00065,0.00357,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid heating,gas,gas boiler,delivered gas,0.05398,0.33187,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid heating,refined liquids,oil boiler,refined liquids enduse,0.02481,0.13788,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid heating,trad biomass,trad biomass boiler,traditional biomass,4.29494,4.79980,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid heating,district heat,district heat,district heat,0.11723,0.62527,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid cooling,electricity,electric AC,elect_td_bld,0.04543,0.24874,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
China,resid others,biomass,biomass generic,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
China,resid others,coal,coal generic,delivered coal,1.50060,0.85883,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid others,electricity,electric generic,elect_td_bld,0.15371,0.84156,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid others,gas,gas generic,delivered gas,0.04357,0.26788,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid others,refined liquids,oil generic,refined liquids enduse,0.11617,0.64552,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid others,trad biomass,trad biomass generic,traditional biomass,4.88817,5.46276,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,resid others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
China,comm heating,biomass,biomass boiler,delivered biomass,0.00041,0.00065,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm heating,coal,coal boiler,delivered coal,0.69841,0.39972,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm heating,electricity,electric furnace,elect_td_bld,0.00748,0.04096,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm heating,gas,gas boiler,delivered gas,0.01955,0.12018,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm heating,refined liquids,oil boiler,refined liquids enduse,0.10997,0.61109,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
China,comm heating,district heat,district heat,district heat,0.01972,0.10521,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm cooling,electricity,electric AC,elect_td_bld,0.06618,0.36234,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
China,comm others,biomass,biomass generic,delivered biomass,0.02760,0.04307,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm others,coal,coal generic,delivered coal,0.23776,0.13607,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm others,electricity,electric generic,elect_td_bld,0.10027,0.54894,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm others,gas,gas generic,delivered gas,0.00403,0.02481,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm others,refined liquids,oil generic,refined liquids enduse,0.06707,0.37270,1,1,1,1,1,1,1,1,,,,,,,,,,,,
China,comm others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
China,comm others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,resid heating,biomass,biomass boiler,delivered biomass,0.16831,0.37736,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid heating,coal,coal boiler,delivered coal,0.78337,0.26488,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid heating,electricity,electric furnace,elect_td_bld,0.02149,0.03512,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid heating,gas,gas boiler,delivered gas,0.15522,0.22799,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid heating,refined liquids,oil boiler,refined liquids enduse,0.05308,0.04838,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid heating,trad biomass,trad biomass boiler,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,resid heating,district heat,district heat,district heat,0.48871,0.40093,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid cooling,electricity,electric AC,elect_td_bld,0.02660,0.04347,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,resid others,biomass,biomass generic,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid others,coal,coal generic,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,resid others,electricity,electric generic,elect_td_bld,0.20556,0.33593,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid others,gas,gas generic,delivered gas,0.24953,0.36652,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid others,refined liquids,oil generic,refined liquids enduse,0.08017,0.07308,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,resid others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,resid others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,comm heating,biomass,biomass boiler,delivered biomass,0.00844,0.01893,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm heating,coal,coal boiler,delivered coal,0.18318,0.06194,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm heating,electricity,electric furnace,elect_td_bld,0.00224,0.00366,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm heating,gas,gas boiler,delivered gas,0.10702,0.15720,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm heating,refined liquids,oil boiler,refined liquids enduse,0.04312,0.03930,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,comm heating,district heat,district heat,district heat,0.13648,0.11197,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm cooling,electricity,electric AC,elect_td_bld,0.01678,0.02742,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm cooling,gas,gas AC,delivered gas,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,comm others,biomass,biomass generic,delivered biomass,0.00000,0.00000,0,0,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm others,coal,coal generic,delivered coal,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,comm others,electricity,electric generic,elect_td_bld,0.17455,0.28525,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm others,gas,gas generic,delivered gas,0.09850,0.14468,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm others,refined liquids,oil generic,refined liquids enduse,0.06978,0.06361,1,1,1,1,1,1,1,1,,,,,,,,,,,,
Eastern Europe,comm others,trad biomass,trad biomass generic,traditional biomass,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Eastern Europe,comm others,district heat,district heat generic,district heat,0.00000,0.00000,0,0,0,0,0,0,0,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Technology Costs,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,minicam-non-energy-input,,,,,,,,,,,,,,,,,,,,,,,
,,,input-cost,,,,,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,,,,,,,,,,
ALL,resid heating,biomass,biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
ALL,resid heating,coal,coal boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
ALL,resid heating,electricity,electric furnace,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,,,,,,,,,,,,,,,
ALL,resid heating,gas,gas boiler,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,,,,,,,,,,,,,,,
ALL,resid heating,refined liquids,oil boiler,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
ALL,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
ALL,resid heating,district heat,district heat,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,,,,,,,,,,,,,,,
ALL,resid cooling,electricity,electric AC,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,,,,,,,,,,,,,,,
ALL,resid cooling,gas,gas AC,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,,,,,,,,,,,,,,,
ALL,resid others,biomass,biomass generic,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,,,,,,,
ALL,resid others,coal,coal generic,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,,,,,,,,,,,,,,
ALL,resid others,electricity,electric generic,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,
ALL,resid others,gas,gas generic,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,
ALL,resid others,refined liquids,oil generic,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,,,,,,,,,,
ALL,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
ALL,resid others,district heat,district heat generic,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,,,,,,,,,,,,,,,
ALL,comm heating,biomass,biomass boiler,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
ALL,comm heating,coal,coal boiler,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
ALL,comm heating,electricity,electric furnace,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,,,,,,,,,,,,,,,
ALL,comm heating,gas,gas boiler,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,,,,,,,,,,,,,,,
ALL,comm heating,refined liquids,oil boiler,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,,,,,,,,,,,,,,,
ALL,comm heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
ALL,comm heating,district heat,district heat,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,
ALL,comm cooling,electricity,electric AC,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,
ALL,comm cooling,gas,gas AC,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,,,,,,,,,,,,,,,
ALL,comm others,biomass,biomass generic,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,,,,,,,
ALL,comm others,coal,coal generic,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,,,,,,,,,,,,,,
ALL,comm others,electricity,electric generic,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,
ALL,comm others,gas,gas generic,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,,,,,,,,,,,,,,,
ALL,comm others,refined liquids,oil generic,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,,,,,,,,,,
ALL,comm others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
ALL,comm others,district heat,district heat generic,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Overwrite traditional biomass cost,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1003-tradBiomass,,,minicam-non-energy-input,,,,,,,,,,,,,,,,,,,,,,,
,,,input-cost,,,,,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,,,,,,,,,,
USA,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Canada,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Western Europe,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Japan,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Australia_NZ,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Former Soviet Union,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
China,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Middle East,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Africa,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Latin America,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Southeast Asia,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Eastern Europe,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
Korea,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
India,resid heating,trad biomass,trad biomass boiler,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,
USA,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
Canada,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
Western Europe,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
Japan,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
Australia_NZ,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
Former Soviet Union,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
China,resid others,trad biomass,trad biomass generic,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,
