# Appendix VI of Mekonnen and Hoekstra Water Footprint of Nations report,,,,
country,iso,MH2011_crop,water_type,coefficient
Senegal,sen,Potatoes,Green,67
Senegal,sen,Potatoes,Blue,3
Senegal,sen,Potatoes,Gray,25
Senegal,sen,Cassava,Green,754
Senegal,sen,Cassava,Blue,2
Senegal,sen,Cassava,Gray,10
Senegal,sen,Sweet Potatoes,Green,405
Senegal,sen,Sweet Potatoes,Blue,11
Senegal,sen,Sweet Potatoes,Gray,4
Senegal,sen,Roots other,Green,389
Senegal,sen,Roots other,Blue,4
Senegal,sen,Roots other,Gray,7
Senegal,sen,Yams,Green,341
Senegal,sen,Yams,Blue,0
Senegal,sen,Yams,Gray,1
Senegal,sen,Sugarcane,Green,73
Senegal,sen,Sugarcane,Blue,59
Senegal,sen,Sugarcane,Gray,6
Senegal,sen,Sugar Beet,Green,40
Senegal,sen,Sugar Beet,Blue,53
Senegal,sen,Sugar Beet,Gray,20
Senegal,sen,Sugar Non-centrifugal,Green,580
Senegal,sen,Sugar Non-centrifugal,Blue,467
Senegal,sen,Sugar Non-centrifugal,Gray,51
Senegal,sen,Sugar Raw equivalent,Green,580
Senegal,sen,Sugar Raw equivalent,Blue,467
Senegal,sen,Sugar Raw equivalent,Gray,51
Senegal,sen,Sweeteners other,Green,9615
Senegal,sen,Sweeteners other,Blue,0
Senegal,sen,Sweeteners other,Gray,894
Senegal,sen,Beans,Green,3945
Senegal,sen,Beans,Blue,125
Senegal,sen,Beans,Gray,983
Senegal,sen,Peas,Green,1058
Senegal,sen,Peas,Blue,6
Senegal,sen,Peas,Gray,545
Senegal,sen,Pulses other,Green,8845
Senegal,sen,Pulses other,Blue,3
Senegal,sen,Pulses other,Gray,226
Senegal,sen,Nuts,Green,12797
Senegal,sen,Nuts,Blue,2371
Senegal,sen,Nuts,Gray,143
Senegal,sen,Soybean,Green,1835
Senegal,sen,Soybean,Blue,417
Senegal,sen,Soybean,Gray,49
Senegal,sen,Groundnut,Green,5488
Senegal,sen,Groundnut,Blue,0
Senegal,sen,Groundnut,Gray,6
Senegal,sen,Sunflower,Green,2076
Senegal,sen,Sunflower,Blue,519
Senegal,sen,Sunflower,Gray,339
Senegal,sen,Rapeseed,Green,1159
Senegal,sen,Rapeseed,Blue,2
Senegal,sen,Rapeseed,Gray,215
Senegal,sen,Cottonseed,Green,1532
Senegal,sen,Cottonseed,Blue,135
Senegal,sen,Cottonseed,Gray,108
Senegal,sen,Coconuts,Green,2167
Senegal,sen,Coconuts,Blue,0
Senegal,sen,Coconuts,Gray,5
Senegal,sen,Sesameseed,Green,8576
Senegal,sen,Sesameseed,Blue,0
Senegal,sen,Sesameseed,Gray,6
Senegal,sen,Palm kernels,Green,2554
Senegal,sen,Palm kernels,Blue,0
Senegal,sen,Palm kernels,Gray,70
Senegal,sen,Olives,Green,3087
Senegal,sen,Olives,Blue,477
Senegal,sen,Olives,Gray,144
Senegal,sen,Oilcrops other,Green,12330
Senegal,sen,Oilcrops other,Blue,1119
Senegal,sen,Oilcrops other,Gray,29
Senegal,sen,Soybean oil,Green,3585
Senegal,sen,Soybean oil,Blue,815
Senegal,sen,Soybean oil,Gray,96
Senegal,sen,Groundnut oil,Green,10397
Senegal,sen,Groundnut oil,Blue,0
Senegal,sen,Groundnut oil,Gray,12
Senegal,sen,Sunflower oil,Green,4188
Senegal,sen,Sunflower oil,Blue,1047
Senegal,sen,Sunflower oil,Gray,683
Senegal,sen,Rape and Mustard Oil,Green,2142
Senegal,sen,Rape and Mustard Oil,Blue,4
Senegal,sen,Rape and Mustard Oil,Gray,389
Senegal,sen,Cottonseed Oil,Green,359
Senegal,sen,Cottonseed Oil,Blue,32
Senegal,sen,Cottonseed Oil,Gray,25
Senegal,sen,Palmkernel Oil,Green,4809
Senegal,sen,Palmkernel Oil,Blue,0
Senegal,sen,Palmkernel Oil,Gray,131
Senegal,sen,Palm Oil,Green,4426
Senegal,sen,Palm Oil,Blue,0
Senegal,sen,Palm Oil,Gray,121
Senegal,sen,Coconut Oil,Green,7748
Senegal,sen,Coconut Oil,Blue,0
Senegal,sen,Coconut Oil,Gray,17
Senegal,sen,Sesameseed Oil,Green,19943
Senegal,sen,Sesameseed Oil,Blue,0
Senegal,sen,Sesameseed Oil,Gray,15
Senegal,sen,Olive Oil,Green,15080
Senegal,sen,Olive Oil,Blue,2329
Senegal,sen,Olive Oil,Gray,701
Senegal,sen,Ricebran Oil,Green,3037
Senegal,sen,Ricebran Oil,Blue,954
Senegal,sen,Ricebran Oil,Gray,240
Senegal,sen,Maize Germ Oil,Green,3587
Senegal,sen,Maize Germ Oil,Blue,34
Senegal,sen,Maize Germ Oil,Gray,128
Senegal,sen,Oilcrops Oil other,Green,22464
Senegal,sen,Oilcrops Oil other,Blue,2038
Senegal,sen,Oilcrops Oil other,Gray,52
Senegal,sen,Tomatoes,Green,31
Senegal,sen,Tomatoes,Blue,154
Senegal,sen,Tomatoes,Gray,9
Senegal,sen,Onions,Green,42
Senegal,sen,Onions,Blue,149
Senegal,sen,Onions,Gray,10
Senegal,sen,Vegetables other,Green,235
Senegal,sen,Vegetables other,Blue,39
Senegal,sen,Vegetables other,Gray,19
Senegal,sen,"Oranges, Mandarines",Green,471
Senegal,sen,"Oranges, Mandarines",Blue,640
Senegal,sen,"Oranges, Mandarines",Gray,23
Senegal,sen,"Lemons, Limes",Green,288
Senegal,sen,"Lemons, Limes",Blue,253
Senegal,sen,"Lemons, Limes",Gray,39
Senegal,sen,Grapefruit,Green,315
Senegal,sen,Grapefruit,Blue,265
Senegal,sen,Grapefruit,Gray,40
Senegal,sen,Citrus other,Green,1030
Senegal,sen,Citrus other,Blue,219
Senegal,sen,Citrus other,Gray,114
Senegal,sen,Bananas,Green,220
Senegal,sen,Bananas,Blue,39
Senegal,sen,Bananas,Gray,6
Senegal,sen,Plantains,Green,1570
Senegal,sen,Plantains,Blue,27
Senegal,sen,Plantains,Gray,6
Senegal,sen,Apples,Green,197
Senegal,sen,Apples,Blue,104
Senegal,sen,Apples,Gray,14
Senegal,sen,Pineapples,Green,162
Senegal,sen,Pineapples,Blue,5
Senegal,sen,Pineapples,Gray,18
Senegal,sen,Dates,Green,1112
Senegal,sen,Dates,Blue,2884
Senegal,sen,Dates,Gray,95
Senegal,sen,Grapes,Green,707
Senegal,sen,Grapes,Blue,130
Senegal,sen,Grapes,Gray,178
Senegal,sen,Fruits other,Green,873
Senegal,sen,Fruits other,Blue,167
Senegal,sen,Fruits other,Gray,29
Senegal,sen,Coffee,Green,29693
Senegal,sen,Coffee,Blue,56
Senegal,sen,Coffee,Gray,280
Senegal,sen,Cocoa Beans,Green,14389
Senegal,sen,Cocoa Beans,Blue,0
Senegal,sen,Cocoa Beans,Gray,27
Senegal,sen,Tea,Green,9293
Senegal,sen,Tea,Blue,800
Senegal,sen,Tea,Gray,1500
Senegal,sen,Pepper,Green,2420
Senegal,sen,Pepper,Blue,114
Senegal,sen,Pepper,Gray,236
Senegal,sen,Pimento,Green,950
Senegal,sen,Pimento,Blue,174
Senegal,sen,Pimento,Gray,11
Senegal,sen,Cloves,Green,47874
Senegal,sen,Cloves,Blue,14
Senegal,sen,Cloves,Gray,669
Senegal,sen,Spices other,Green,7516
Senegal,sen,Spices other,Blue,1394
Senegal,sen,Spices other,Gray,285
Senegal,sen,Wine,Green,1010
Senegal,sen,Wine,Blue,186
Senegal,sen,Wine,Gray,254
Senegal,sen,Beer,Green,112
Senegal,sen,Beer,Blue,2
Senegal,sen,Beer,Gray,27
Senegal,sen,Cotton Lint,Green,10838
Senegal,sen,Cotton Lint,Blue,954
Senegal,sen,Cotton Lint,Gray,763
Senegal,sen,Jute,Green,2356
Senegal,sen,Jute,Blue,33
Senegal,sen,Jute,Gray,217
Senegal,sen,Jute-Like Fibers,Green,3492
Senegal,sen,Jute-Like Fibers,Blue,200
Senegal,sen,Jute-Like Fibers,Gray,500
Senegal,sen,Soft-Fibers other,Green,2115
Senegal,sen,Soft-Fibers other,Blue,2808
Senegal,sen,Soft-Fibers other,Gray,945
Senegal,sen,Sisal,Green,5936
Senegal,sen,Sisal,Blue,69
Senegal,sen,Sisal,Gray,2
Senegal,sen,Abaca,Green,19376
Senegal,sen,Abaca,Blue,246
Senegal,sen,Abaca,Gray,766
Senegal,sen,Hard Fibers other,Green,5912
Senegal,sen,Hard Fibers other,Blue,144
Senegal,sen,Hard Fibers other,Gray,190
Senegal,sen,Tobacco,Green,1722
Senegal,sen,Tobacco,Blue,85
Senegal,sen,Tobacco,Gray,1324
Senegal,sen,Rubber,Green,12964
Senegal,sen,Rubber,Blue,361
Senegal,sen,Rubber,Gray,422
Senegal,sen,Bovine Meat,Green,16467
Senegal,sen,Bovine Meat,Blue,270
Senegal,sen,Bovine Meat,Gray,9
Senegal,sen,Mutton and Goat Meat,Green,10761
Senegal,sen,Mutton and Goat Meat,Blue,297
Senegal,sen,Mutton and Goat Meat,Gray,0
Senegal,sen,Pigmeat,Green,6823
Senegal,sen,Pigmeat,Blue,326
Senegal,sen,Pigmeat,Gray,40
Senegal,sen,Poultry Meat,Green,8314
Senegal,sen,Poultry Meat,Blue,54
Senegal,sen,Poultry Meat,Gray,46
Senegal,sen,Meat other,Green,53557
Senegal,sen,Meat other,Blue,969
Senegal,sen,Meat other,Gray,170
Senegal,sen,Raw Animal Fats,Green,22509
Senegal,sen,Raw Animal Fats,Blue,424
Senegal,sen,Raw Animal Fats,Gray,6
Senegal,sen,Butter and Ghee,Green,22509
Senegal,sen,Butter and Ghee,Blue,424
Senegal,sen,Butter and Ghee,Gray,6
Senegal,sen,Cream,Green,6396
Senegal,sen,Cream,Blue,120
Senegal,sen,Cream,Gray,2
Senegal,sen,Hides and Skins,Green,7077
Senegal,sen,Hides and Skins,Blue,173
Senegal,sen,Hides and Skins,Gray,1
Senegal,sen,Offals,Green,8207
Senegal,sen,Offals,Blue,149
Senegal,sen,Offals,Gray,1
Senegal,sen,Milk excl Butter,Green,4269
Senegal,sen,Milk excl Butter,Blue,102
Senegal,sen,Milk excl Butter,Gray,33
Senegal,sen,Eggs,Green,5263
Senegal,sen,Eggs,Blue,49
Senegal,sen,Eggs,Gray,30
Serbia and Montenegro,scg,Wheat,Green,1478
Serbia and Montenegro,scg,Wheat,Blue,1
Serbia and Montenegro,scg,Wheat,Gray,7
Serbia and Montenegro,scg,Rice,Green,999
Serbia and Montenegro,scg,Rice,Blue,845
Serbia and Montenegro,scg,Rice,Gray,197
Serbia and Montenegro,scg,Barley,Green,991
Serbia and Montenegro,scg,Barley,Blue,0
Serbia and Montenegro,scg,Barley,Gray,191
Serbia and Montenegro,scg,Maize,Green,928
Serbia and Montenegro,scg,Maize,Blue,4
Serbia and Montenegro,scg,Maize,Gray,53
Serbia and Montenegro,scg,Rye,Green,375
Serbia and Montenegro,scg,Rye,Blue,0
Serbia and Montenegro,scg,Rye,Gray,278
Serbia and Montenegro,scg,Oats,Green,1438
Serbia and Montenegro,scg,Oats,Blue,0
Serbia and Montenegro,scg,Oats,Gray,270
Serbia and Montenegro,scg,Millet,Green,1671
Serbia and Montenegro,scg,Millet,Blue,0
Serbia and Montenegro,scg,Millet,Gray,202
Serbia and Montenegro,scg,Sorghum,Green,1130
Serbia and Montenegro,scg,Sorghum,Blue,0
Serbia and Montenegro,scg,Sorghum,Gray,143
Serbia and Montenegro,scg,Cereals other,Green,5196
Serbia and Montenegro,scg,Cereals other,Blue,23
Serbia and Montenegro,scg,Cereals other,Gray,253
Serbia and Montenegro,scg,Potatoes,Green,402
Serbia and Montenegro,scg,Potatoes,Blue,31
Serbia and Montenegro,scg,Potatoes,Gray,201
Serbia and Montenegro,scg,Cassava,Green,550
Serbia and Montenegro,scg,Cassava,Blue,0
Serbia and Montenegro,scg,Cassava,Gray,13
Serbia and Montenegro,scg,Sweet Potatoes,Green,325
Serbia and Montenegro,scg,Sweet Potatoes,Blue,5
Serbia and Montenegro,scg,Sweet Potatoes,Gray,49
Serbia and Montenegro,scg,Roots other,Green,385
Serbia and Montenegro,scg,Roots other,Blue,3
Serbia and Montenegro,scg,Roots other,Gray,6
Serbia and Montenegro,scg,Yams,Green,341
Serbia and Montenegro,scg,Yams,Blue,0
Serbia and Montenegro,scg,Yams,Gray,1
Serbia and Montenegro,scg,Sugarcane,Green,157
Serbia and Montenegro,scg,Sugarcane,Blue,53
Serbia and Montenegro,scg,Sugarcane,Gray,11
Serbia and Montenegro,scg,Sugar Beet,Green,120
Serbia and Montenegro,scg,Sugar Beet,Blue,2
Serbia and Montenegro,scg,Sugar Beet,Gray,32
Serbia and Montenegro,scg,Sugar Non-centrifugal,Green,1029
Serbia and Montenegro,scg,Sugar Non-centrifugal,Blue,117
Serbia and Montenegro,scg,Sugar Non-centrifugal,Gray,211
Serbia and Montenegro,scg,Sugar Raw equivalent,Green,1029
Serbia and Montenegro,scg,Sugar Raw equivalent,Blue,117
Serbia and Montenegro,scg,Sugar Raw equivalent,Gray,211
Serbia and Montenegro,scg,Sweeteners other,Green,9593
Serbia and Montenegro,scg,Sweeteners other,Blue,0
Serbia and Montenegro,scg,Sweeteners other,Gray,893
Serbia and Montenegro,scg,Beans,Green,2103
Serbia and Montenegro,scg,Beans,Blue,0
Serbia and Montenegro,scg,Beans,Gray,1657
Serbia and Montenegro,scg,Peas,Green,1147
Serbia and Montenegro,scg,Peas,Blue,13
Serbia and Montenegro,scg,Peas,Gray,578
Serbia and Montenegro,scg,Pulses other,Green,850
Serbia and Montenegro,scg,Pulses other,Blue,9
Serbia and Montenegro,scg,Pulses other,Gray,576
Serbia and Montenegro,scg,Nuts,Green,3700
Serbia and Montenegro,scg,Nuts,Blue,27
Serbia and Montenegro,scg,Nuts,Gray,0
Serbia and Montenegro,scg,Soybean,Green,1982
Serbia and Montenegro,scg,Soybean,Blue,23
Serbia and Montenegro,scg,Soybean,Gray,45
Serbia and Montenegro,scg,Groundnut,Green,2326
Serbia and Montenegro,scg,Groundnut,Blue,130
Serbia and Montenegro,scg,Groundnut,Gray,311
Serbia and Montenegro,scg,Sunflower,Green,1787
Serbia and Montenegro,scg,Sunflower,Blue,4
Serbia and Montenegro,scg,Sunflower,Gray,246
Serbia and Montenegro,scg,Rapeseed,Green,2750
Serbia and Montenegro,scg,Rapeseed,Blue,2
Serbia and Montenegro,scg,Rapeseed,Gray,302
Serbia and Montenegro,scg,Cottonseed,Green,473
Serbia and Montenegro,scg,Cottonseed,Blue,479
Serbia and Montenegro,scg,Cottonseed,Gray,133
Serbia and Montenegro,scg,Coconuts,Green,2821
Serbia and Montenegro,scg,Coconuts,Blue,1
Serbia and Montenegro,scg,Coconuts,Gray,12
Serbia and Montenegro,scg,Sesameseed,Green,10955
Serbia and Montenegro,scg,Sesameseed,Blue,761
Serbia and Montenegro,scg,Sesameseed,Gray,473
Serbia and Montenegro,scg,Palm kernels,Green,2423
Serbia and Montenegro,scg,Palm kernels,Blue,0
Serbia and Montenegro,scg,Palm kernels,Gray,105
Serbia and Montenegro,scg,Olives,Green,3154
Serbia and Montenegro,scg,Olives,Blue,252
Serbia and Montenegro,scg,Olives,Gray,116
Serbia and Montenegro,scg,Oilcrops other,Green,3182
Serbia and Montenegro,scg,Oilcrops other,Blue,188
Serbia and Montenegro,scg,Oilcrops other,Gray,455
Serbia and Montenegro,scg,Soybean oil,Green,3873
Serbia and Montenegro,scg,Soybean oil,Blue,45
Serbia and Montenegro,scg,Soybean oil,Gray,87
Serbia and Montenegro,scg,Groundnut oil,Green,4407
Serbia and Montenegro,scg,Groundnut oil,Blue,247
Serbia and Montenegro,scg,Groundnut oil,Gray,588
Serbia and Montenegro,scg,Sunflower oil,Green,3606
Serbia and Montenegro,scg,Sunflower oil,Blue,8
Serbia and Montenegro,scg,Sunflower oil,Gray,496
Serbia and Montenegro,scg,Rape and Mustard Oil,Green,5209
Serbia and Montenegro,scg,Rape and Mustard Oil,Blue,4
Serbia and Montenegro,scg,Rape and Mustard Oil,Gray,573
Serbia and Montenegro,scg,Cottonseed Oil,Green,111
Serbia and Montenegro,scg,Cottonseed Oil,Blue,112
Serbia and Montenegro,scg,Cottonseed Oil,Gray,31
Serbia and Montenegro,scg,Palmkernel Oil,Green,4564
Serbia and Montenegro,scg,Palmkernel Oil,Blue,0
Serbia and Montenegro,scg,Palmkernel Oil,Gray,198
Serbia and Montenegro,scg,Palm Oil,Green,4200
Serbia and Montenegro,scg,Palm Oil,Blue,0
Serbia and Montenegro,scg,Palm Oil,Gray,183
Serbia and Montenegro,scg,Coconut Oil,Green,10087
Serbia and Montenegro,scg,Coconut Oil,Blue,3
Serbia and Montenegro,scg,Coconut Oil,Gray,43
Serbia and Montenegro,scg,Sesameseed Oil,Green,25477
Serbia and Montenegro,scg,Sesameseed Oil,Blue,1769
Serbia and Montenegro,scg,Sesameseed Oil,Gray,1101
Serbia and Montenegro,scg,Olive Oil,Green,15405
Serbia and Montenegro,scg,Olive Oil,Blue,1233
Serbia and Montenegro,scg,Olive Oil,Gray,569
Serbia and Montenegro,scg,Ricebran Oil,Green,1313
Serbia and Montenegro,scg,Ricebran Oil,Blue,1110
Serbia and Montenegro,scg,Ricebran Oil,Gray,259
Serbia and Montenegro,scg,Maize Germ Oil,Green,1955
Serbia and Montenegro,scg,Maize Germ Oil,Blue,9
Serbia and Montenegro,scg,Maize Germ Oil,Gray,111
Serbia and Montenegro,scg,Oilcrops Oil other,Green,5797
Serbia and Montenegro,scg,Oilcrops Oil other,Blue,343
Serbia and Montenegro,scg,Oilcrops Oil other,Gray,829
Serbia and Montenegro,scg,Tomatoes,Green,421
Serbia and Montenegro,scg,Tomatoes,Blue,25
Serbia and Montenegro,scg,Tomatoes,Gray,56
Serbia and Montenegro,scg,Onions,Green,591
Serbia and Montenegro,scg,Onions,Blue,49
Serbia and Montenegro,scg,Onions,Gray,87
Serbia and Montenegro,scg,Vegetables other,Green,378
Serbia and Montenegro,scg,Vegetables other,Blue,18
Serbia and Montenegro,scg,Vegetables other,Gray,64
Serbia and Montenegro,scg,"Oranges, Mandarines",Green,259
Serbia and Montenegro,scg,"Oranges, Mandarines",Blue,106
Serbia and Montenegro,scg,"Oranges, Mandarines",Gray,42
Serbia and Montenegro,scg,"Lemons, Limes",Green,234
Serbia and Montenegro,scg,"Lemons, Limes",Blue,146
Serbia and Montenegro,scg,"Lemons, Limes",Gray,46
Serbia and Montenegro,scg,Grapefruit,Green,164
Serbia and Montenegro,scg,Grapefruit,Blue,106
Serbia and Montenegro,scg,Grapefruit,Gray,28
Serbia and Montenegro,scg,Citrus other,Green,1028
Serbia and Montenegro,scg,Citrus other,Blue,69
Serbia and Montenegro,scg,Citrus other,Gray,38
Serbia and Montenegro,scg,Bananas,Green,343
Serbia and Montenegro,scg,Bananas,Blue,47
Serbia and Montenegro,scg,Bananas,Gray,1
Serbia and Montenegro,scg,Plantains,Green,1570
Serbia and Montenegro,scg,Plantains,Blue,27
Serbia and Montenegro,scg,Plantains,Gray,6
Serbia and Montenegro,scg,Apples,Green,805
Serbia and Montenegro,scg,Apples,Blue,8
Serbia and Montenegro,scg,Apples,Gray,68
Serbia and Montenegro,scg,Pineapples,Green,207
Serbia and Montenegro,scg,Pineapples,Blue,29
Serbia and Montenegro,scg,Pineapples,Gray,36
Serbia and Montenegro,scg,Dates,Green,1220
Serbia and Montenegro,scg,Dates,Blue,1405
Serbia and Montenegro,scg,Dates,Gray,149
Serbia and Montenegro,scg,Grapes,Green,713
Serbia and Montenegro,scg,Grapes,Blue,8
Serbia and Montenegro,scg,Grapes,Gray,84
Serbia and Montenegro,scg,Fruits other,Green,1442
Serbia and Montenegro,scg,Fruits other,Blue,21
Serbia and Montenegro,scg,Fruits other,Gray,133
Serbia and Montenegro,scg,Coffee,Green,11602
Serbia and Montenegro,scg,Coffee,Blue,133
Serbia and Montenegro,scg,Coffee,Gray,322
Serbia and Montenegro,scg,Cocoa Beans,Green,22264
Serbia and Montenegro,scg,Cocoa Beans,Blue,4
Serbia and Montenegro,scg,Cocoa Beans,Gray,171
Serbia and Montenegro,scg,Tea,Green,9977
Serbia and Montenegro,scg,Tea,Blue,169
Serbia and Montenegro,scg,Tea,Gray,1333
Serbia and Montenegro,scg,Pepper,Green,8378
Serbia and Montenegro,scg,Pepper,Blue,450
Serbia and Montenegro,scg,Pepper,Gray,814
Serbia and Montenegro,scg,Pimento,Green,2974
Serbia and Montenegro,scg,Pimento,Blue,54
Serbia and Montenegro,scg,Pimento,Gray,983
Serbia and Montenegro,scg,Cloves,Green,53017
Serbia and Montenegro,scg,Cloves,Blue,15
Serbia and Montenegro,scg,Cloves,Gray,459
Serbia and Montenegro,scg,Spices other,Green,9490
Serbia and Montenegro,scg,Spices other,Blue,662
Serbia and Montenegro,scg,Spices other,Gray,539
Serbia and Montenegro,scg,Wine,Green,1018
Serbia and Montenegro,scg,Wine,Blue,12
Serbia and Montenegro,scg,Wine,Gray,120
Serbia and Montenegro,scg,Beer,Green,207
Serbia and Montenegro,scg,Beer,Blue,0
Serbia and Montenegro,scg,Beer,Gray,40
Serbia and Montenegro,scg,Cotton Lint,Green,3347
Serbia and Montenegro,scg,Cotton Lint,Blue,3391
Serbia and Montenegro,scg,Cotton Lint,Gray,943
Serbia and Montenegro,scg,Jute,Green,2217
Serbia and Montenegro,scg,Jute,Blue,15
Serbia and Montenegro,scg,Jute,Gray,67
Serbia and Montenegro,scg,Jute-Like Fibers,Green,3492
Serbia and Montenegro,scg,Jute-Like Fibers,Blue,200
Serbia and Montenegro,scg,Jute-Like Fibers,Gray,500
Serbia and Montenegro,scg,Soft-Fibers other,Green,1846
Serbia and Montenegro,scg,Soft-Fibers other,Blue,79
Serbia and Montenegro,scg,Soft-Fibers other,Gray,464
Serbia and Montenegro,scg,Sisal,Green,5990
Serbia and Montenegro,scg,Sisal,Blue,687
Serbia and Montenegro,scg,Sisal,Gray,212
Serbia and Montenegro,scg,Abaca,Green,19376
Serbia and Montenegro,scg,Abaca,Blue,246
Serbia and Montenegro,scg,Abaca,Gray,766
Serbia and Montenegro,scg,Hard Fibers other,Green,6045
Serbia and Montenegro,scg,Hard Fibers other,Blue,148
Serbia and Montenegro,scg,Hard Fibers other,Gray,197
Serbia and Montenegro,scg,Tobacco,Green,1974
Serbia and Montenegro,scg,Tobacco,Blue,110
Serbia and Montenegro,scg,Tobacco,Gray,945
Serbia and Montenegro,scg,Rubber,Green,12964
Serbia and Montenegro,scg,Rubber,Blue,361
Serbia and Montenegro,scg,Rubber,Gray,422
Serbia and Montenegro,scg,Bovine Meat,Green,13271
Serbia and Montenegro,scg,Bovine Meat,Blue,203
Serbia and Montenegro,scg,Bovine Meat,Gray,706
Serbia and Montenegro,scg,Mutton and Goat Meat,Green,4883
Serbia and Montenegro,scg,Mutton and Goat Meat,Blue,393
Serbia and Montenegro,scg,Mutton and Goat Meat,Gray,5
Serbia and Montenegro,scg,Pigmeat,Green,4301
Serbia and Montenegro,scg,Pigmeat,Blue,182
Serbia and Montenegro,scg,Pigmeat,Gray,306
Serbia and Montenegro,scg,Poultry Meat,Green,4156
Serbia and Montenegro,scg,Poultry Meat,Blue,46
Serbia and Montenegro,scg,Poultry Meat,Gray,253
Serbia and Montenegro,scg,Meat other,Green,57989
Serbia and Montenegro,scg,Meat other,Blue,749
Serbia and Montenegro,scg,Meat other,Gray,2269
Serbia and Montenegro,scg,Raw Animal Fats,Green,4657
Serbia and Montenegro,scg,Raw Animal Fats,Blue,143
Serbia and Montenegro,scg,Raw Animal Fats,Gray,272
Serbia and Montenegro,scg,Butter and Ghee,Green,4657
Serbia and Montenegro,scg,Butter and Ghee,Blue,143
Serbia and Montenegro,scg,Butter and Ghee,Gray,272
Serbia and Montenegro,scg,Cream,Green,1323
Serbia and Montenegro,scg,Cream,Blue,41
Serbia and Montenegro,scg,Cream,Gray,77
Serbia and Montenegro,scg,Hides and Skins,Green,6587
Serbia and Montenegro,scg,Hides and Skins,Blue,172
Serbia and Montenegro,scg,Hides and Skins,Gray,358
Serbia and Montenegro,scg,Offals,Green,4453
Serbia and Montenegro,scg,Offals,Blue,98
Serbia and Montenegro,scg,Offals,Gray,243
Serbia and Montenegro,scg,Milk excl Butter,Green,866
Serbia and Montenegro,scg,Milk excl Butter,Blue,27
Serbia and Montenegro,scg,Milk excl Butter,Gray,52
Serbia and Montenegro,scg,Eggs,Green,2683
Serbia and Montenegro,scg,Eggs,Blue,46
Serbia and Montenegro,scg,Eggs,Gray,167
Seychelles,syc,Wheat,Green,1166
Seychelles,syc,Wheat,Blue,347
Seychelles,syc,Wheat,Gray,206
Seychelles,syc,Rice,Green,2156
Seychelles,syc,Rice,Blue,738
Seychelles,syc,Rice,Gray,345
Seychelles,syc,Barley,Green,613
Seychelles,syc,Barley,Blue,3
Seychelles,syc,Barley,Gray,123
Seychelles,syc,Maize,Green,2742
Seychelles,syc,Maize,Blue,23
Seychelles,syc,Maize,Gray,91
Seychelles,syc,Rye,Green,1443
Seychelles,syc,Rye,Blue,23
Seychelles,syc,Rye,Gray,139
Seychelles,syc,Oats,Green,1200
Seychelles,syc,Oats,Blue,106
Seychelles,syc,Oats,Gray,477
Seychelles,syc,Millet,Green,4306
Seychelles,syc,Millet,Blue,57
Seychelles,syc,Millet,Gray,115
Seychelles,syc,Sorghum,Green,2857
Seychelles,syc,Sorghum,Blue,103
Seychelles,syc,Sorghum,Gray,87
Seychelles,syc,Cereals other,Green,2081
Seychelles,syc,Cereals other,Blue,95
Seychelles,syc,Cereals other,Gray,5
Seychelles,syc,Potatoes,Green,120
Seychelles,syc,Potatoes,Blue,43
Seychelles,syc,Potatoes,Gray,39
Seychelles,syc,Cassava,Green,1159
Seychelles,syc,Cassava,Blue,381
Seychelles,syc,Cassava,Gray,0
Seychelles,syc,Sweet Potatoes,Green,380
Seychelles,syc,Sweet Potatoes,Blue,11
Seychelles,syc,Sweet Potatoes,Gray,0
Seychelles,syc,Roots other,Green,322
Seychelles,syc,Roots other,Blue,10
Seychelles,syc,Roots other,Gray,41
Seychelles,syc,Yams,Green,341
Seychelles,syc,Yams,Blue,0
Seychelles,syc,Yams,Gray,1
Seychelles,syc,Sugarcane,Green,148
Seychelles,syc,Sugarcane,Blue,37
Seychelles,syc,Sugarcane,Gray,11
Seychelles,syc,Sugar Beet,Green,81
Seychelles,syc,Sugar Beet,Blue,27
Seychelles,syc,Sugar Beet,Gray,25
Seychelles,syc,Sugar Non-centrifugal,Green,1179
Seychelles,syc,Sugar Non-centrifugal,Blue,296
Seychelles,syc,Sugar Non-centrifugal,Gray,84
Seychelles,syc,Sugar Raw equivalent,Green,1179
Seychelles,syc,Sugar Raw equivalent,Blue,296
Seychelles,syc,Sugar Raw equivalent,Gray,84
Seychelles,syc,Sweeteners other,Green,9692
Seychelles,syc,Sweeteners other,Blue,0
Seychelles,syc,Sweeteners other,Gray,930
Seychelles,syc,Beans,Green,8676
Seychelles,syc,Beans,Blue,174
Seychelles,syc,Beans,Gray,1660
Seychelles,syc,Peas,Green,3359
Seychelles,syc,Peas,Blue,71
Seychelles,syc,Peas,Gray,593
Seychelles,syc,Pulses other,Green,4398
Seychelles,syc,Pulses other,Blue,413
