Country,AEZ,crop,bl (1000m3),Area (km2),gn (1000m3),Area (km2)
PER,1,Rice,199738.69,353.6602809,72553.13,353.6602809
PER,2,Rice,5568.64,23.80052862,10321.09,23.80052862
PER,3,Rice,1984.24,20.96654283,7005.87,20.96654283
PER,4,Rice,3330.73,33.24706638,11748,33.24706638
PER,5,Rice,3801.39,83.95493179,26886.5,83.95493179
PER,6,Rice,2847.31,322.8651502,102737.58,322.8651502
PER,7,Rice,83202.4,265.9231983,68890.75,265.9231983
PER,8,Rice,158963.21,471.172247,189575.13,471.172247
PER,9,Rice,71063.73,342.9437473,123491.46,342.9437473
PER,10,Rice,8151.36,73.82350559,24973.2,73.82350559
PER,11,Rice,6881.51,53.45647565,18631.84,53.45647565
PER,12,Rice,680.33,59.30576259,17095.06,59.30576259
PER,13,Rice,33916.74,92.17122557,34275.37,92.17122557
PER,14,Rice,89686.78,243.1815951,83261.66,243.1815951
PER,15,Rice,52105.45,242.2019469,78924.97,242.2019469
PER,16,Rice,24227.38,226.7246988,64518.73,226.7246988
PAK,1,Rice,2188536.87,3493.803767,398675.67,3493.803767
PAK,2,Rice,0,0,0,0
PAK,7,Rice,11143865.87,13815.13376,2528751.97,13815.13376
PAK,8,Rice,1124559.58,1939.299502,797032.46,1939.299502
PAK,9,Rice,344478.36,1074.02035,303178.51,1074.02035
PAK,10,Rice,540572.08,2176.573171,563308.74,2176.573171
PAK,11,Rice,38839.99,602.8341831,34167.31,602.8341831
PAK,12,Rice,41357.03,256.5999202,44727.38,256.5999202
PAK,13,Rice,426.1,3.185967979,105.51,3.185967979
PAK,14,Rice,11057.92,61.11398143,4006.8,61.11398143
POL,10,Rice,0,0.011494166,0,0.011494166
POL,15,Rice,0,0,0,0
POL,16,Rice,0,0,0,0
PAN,5,Rice,1634.76,593.951783,249255.52,593.951783
PAN,6,Rice,943.89,209.3790687,89145.43,209.3790687
PRT,10,Rice,101893.85,182.6389542,27307.17,182.6389542
PRT,11,Rice,60920.45,69.29516046,22805.82,69.29516046
PRT,12,Rice,0,0,0,0
PNG,5,Rice,0,0.227623042,40.54,0.227623042
PNG,6,Rice,0,3.151044384,1030.56,3.151044384
GNB,3,Rice,349.82,210.1745673,127629.41,210.1745673
GNB,4,Rice,376.28,228.320661,143973.75,228.320661
QAT,1,Rice,0,0,0,0
ROU,8,Rice,2455.67,5.410917806,2631.83,5.410917806
ROU,9,Rice,2866.27,7.455985537,3088.31,7.455985537
ROU,10,Rice,479.77,2.345841041,501.18,2.345841041
ROU,11,Rice,0,0.02852885,0,0.02852885
ROU,15,Rice,0,0,0,0
ROU,16,Rice,0,0.000648264,0,0.000648264
MDA,8,Rice,0,0.026476674,0,0.026476674
MDA,9,Rice,0,0.053345063,0,0.053345063
MDA,10,Rice,0,0.026412801,0,0.026412801
PHL,4,Rice,110795.48,2240.563494,1563836.3,2240.563494
PHL,5,Rice,539099.54,8877.028988,5777479.2,8877.028988
PHL,6,Rice,1565027.68,20425.25683,12941493.79,20425.25683
RUS,7,Rice,309246.65,213.6730854,67571.69,213.6730854
RUS,8,Rice,348804.72,240.2328086,163231.01,240.2328086
RUS,9,Rice,55840.4,218.8782416,36602.68,218.8782416
RUS,10,Rice,62054.16,199.7044656,86319.67,199.7044656
RUS,11,Rice,0,8.023283365,0,8.023283365
RUS,13,Rice,0,0,0,0
RUS,14,Rice,0,0.11687156,0,0.11687156
RUS,15,Rice,4331.66,599.4393512,5662.93,599.4393512
RUS,16,Rice,6.82,3.392827424,10.09,3.392827424
RWA,5,Rice,4776.63,19.81282246,10373.37,19.81282246
RWA,6,Rice,3559.49,17.28942563,9346.81,17.28942563
SAU,1,Rice,0,0,0,0
SAU,7,Rice,0,0,0,0
ZAF,1,Rice,13,0.154390318,1.63,0.154390318
ZAF,2,Rice,51.77,0.293673945,7.66,0.293673945
ZAF,3,Rice,37.54,0.629364711,23.32,0.629364711
ZAF,4,Rice,0.43,0.184012022,0.36,0.184012022
ZAF,5,Rice,0.18,0.157350799,0.19,0.157350799
ZAF,6,Rice,2.97,0.414850804,3.42,0.414850804
ZAF,7,Rice,10129.92,2.284373713,2376.56,2.284373713
ZAF,8,Rice,60.65,2.059809324,25.03,2.059809324
ZAF,9,Rice,156.16,3.19106236,93.53,3.19106236
ZAF,10,Rice,141.09,3.316128876,61.56,3.316128876
ZAF,11,Rice,29.7,0.343697456,27.1,0.343697456
LSO,9,Rice,0,0.001995924,0,0.001995924
LSO,10,Rice,0,0.009530354,5.98,0.009530354
LSO,11,Rice,0,0,0,0
BWA,7,Rice,0,0.004323322,0,0.004323322
BWA,8,Rice,0,0.001667302,0.11,0.001667302
BWA,9,Rice,0,0.000289734,0,0.000289734
SEN,1,Rice,139319.87,152.4468451,101698.01,152.4468451
SEN,2,Rice,11377.28,128.3339619,22284,128.3339619
SEN,3,Rice,35814.22,411.69226,130184.97,411.69226
SEN,4,Rice,0,2.643681251,541.59,2.643681251
SVN,10,Rice,0,0,0,0
SVN,11,Rice,0,0,0,0
SVN,12,Rice,0,0,0,0
SVN,15,Rice,0,0,0,0
SLE,4,Rice,4689.42,613.8402509,804704.84,613.8402509
SLE,5,Rice,7082.32,1127.717829,1466450.69,1127.717829
SGP,6,Rice,0,4.79158E-23,0,4.79158E-23
SOM,1,Rice,3981.81,6.722057874,1636.69,6.722057874
SOM,2,Rice,904.42,5.065968805,494.36,5.065968805
ESP,4,Rice,714.35,0.520842853,187.48,0.520842853
ESP,8,Rice,16519.58,11.5496775,2753.76,11.5496775
ESP,9,Rice,511573.08,525.7527907,160310.71,525.7527907
ESP,10,Rice,423277.33,538.729609,99420.7,538.729609
ESP,11,Rice,19067.57,60.42685352,11713.53,60.42685352
ESP,12,Rice,0,0.127204194,0,0.127204194
ESP,15,Rice,20.12,0.369347591,32.88,0.369347591
SDN,1,Rice,22765.52,6.747659259,9029.97,6.747659259
SDN,2,Rice,2926.54,20.32692415,4819.84,20.32692415
SDN,3,Rice,137.68,9.9713841,1710.09,9.9713841
SDN,4,Rice,2.95,11.24575346,1810.22,11.24575346
SDN,5,Rice,0,1.531722518,226.95,1.531722518
SDN,7,Rice,0,0.758946293,81.66,0.758946293
SDN,8,Rice,40.88,0.607026416,102,0.607026416
SWE,9,Rice,0,0,0,0
SWE,10,Rice,0,0,0,0
SWE,13,Rice,0,0,0,0
SWE,14,Rice,0,0,0,0
SWE,15,Rice,0,0,0,0
SWE,16,Rice,0,0,0,0
SYR,7,Rice,0,0,0.05,0
SYR,8,Rice,0,0,0,0
SYR,9,Rice,0,0.012812687,1.74,0.012812687
SYR,10,Rice,0,0.05416253,0.86,0.05416253
CHE,10,Rice,0,0,0,0
CHE,11,Rice,0,0,0,0
CHE,13,Rice,0,0,0,0
CHE,14,Rice,12.05,0.134050036,74.37,0.134050036
CHE,15,Rice,0,0.453957204,17.7,0.453957204
TTO,5,Rice,16.26,6.128175003,3129.53,6.128175003
TTO,6,Rice,105.28,7.965095061,3922.64,7.965095061
THA,4,Rice,7325578.2,83413.20118,36978696.71,83413.20118
THA,5,Rice,1402086.98,12083.20426,6969930.95,12083.20426
THA,6,Rice,803135.94,2900.707781,2524268.65,2900.707781
THA,10,Rice,2809.38,95.23683159,35637.86,95.23683159
THA,11,Rice,10379.11,74.11627572,51270.93,74.11627572
TJK,8,Rice,66663.28,106.6686864,14118.39,106.6686864
TJK,9,Rice,3529.36,9.306181496,875.68,9.306181496
TJK,13,Rice,173.02,19.75100174,1393.61,19.75100174
TJK,14,Rice,499.61,18.43776565,1438.32,18.43776565
TGO,3,Rice,166.54,22.80304334,12232.35,22.80304334
TGO,4,Rice,186.29,147.0616395,78005.63,147.0616395
TGO,5,Rice,293.43,185.5809845,89534.99,185.5809845
TUN,7,Rice,0,0,0,0
TUN,8,Rice,0,0,0,0
TUN,9,Rice,0,0.001405336,0.4,0.001405336
TUN,10,Rice,0,0.004895903,1.39,0.004895903
TUR,7,Rice,0,0,0,0
TUR,8,Rice,52825.12,74.58786501,17669.41,74.58786501
TUR,9,Rice,172314.3,331.7007,63219.03,331.7007
TUR,10,Rice,87328.53,130.3522778,23836.33,130.3522778
TUR,11,Rice,52.7,0.678054277,48.23,0.678054277
TUR,14,Rice,0,0.600436526,21.99,0.600436526
TUR,15,Rice,0,0.107778743,3.35,0.107778743
TUR,16,Rice,0,0.446392791,0,0.446392791
TKM,7,Rice,192858.72,323.8569137,63122.22,323.8569137
TKM,8,Rice,10095.58,70.1171217,6242.81,70.1171217
TZA,1,Rice,0,0.465469497,158.71,0.465469497
TZA,2,Rice,30095.77,37.68019163,37416.63,37.68019163
TZA,3,Rice,62797.57,353.899688,271882.69,353.899688
TZA,4,Rice,105520.46,2365.347451,1644793.02,2365.347451
TZA,5,Rice,36416.39,143.9819135,142000.05,143.9819135
TZA,6,Rice,45346.98,11.8757742,109721.65,11.8757742
UGA,2,Rice,0,0.131285515,23.61,0.131285515
UGA,3,Rice,0,8.518164963,2371.03,8.518164963
UGA,4,Rice,0,3.320254577,881.19,3.320254577
UGA,5,Rice,328.45,344.8034213,112215.34,344.8034213
UGA,6,Rice,2311.45,393.6575706,128747.32,393.6575706
GBR,10,Rice,0,0,0,0
GBR,11,Rice,0,0,0,0
GBR,12,Rice,0,0,0,0
GBR,15,Rice,0,0,0,0
GBR,16,Rice,0,0,0,0
UKR,8,Rice,43154.55,59.62398671,28328.2,59.62398671
UKR,9,Rice,11987.69,63.44596502,12324.53,63.44596502
UKR,10,Rice,5413.98,91.90946943,9027.37,91.90946943
UKR,11,Rice,0,0.192701948,0,0.192701948
UKR,15,Rice,0,0.000222741,0,0.000222741
UKR,16,Rice,0,0.050104907,0,0.050104907
USA,7,Rice,0,0,0,0
USA,8,Rice,2383.41,5.389252579,289.9,5.389252579
USA,9,Rice,136895.41,176.685237,14097.56,176.685237
USA,10,Rice,2004311.6,2233.834026,222755,2233.834026
USA,11,Rice,3408693.89,6285.796936,2035998.83,6285.796936
USA,12,Rice,2210504.88,4372.374025,1598201.51,4372.374025
USA,13,Rice,0,0.127841411,0,0.127841411
USA,14,Rice,0,0.789985789,0,0.789985789
USA,15,Rice,0,0,0,0
USA,16,Rice,0,0,0,0
BFA,1,Rice,0,0.497098624,212.54,0.497098624
BFA,2,Rice,3370.39,38.93678408,22094.97,38.93678408
BFA,3,Rice,11787.24,216.6513803,129939.41,216.6513803
BFA,4,Rice,7521.62,103.3993489,71653.83,103.3993489
URY,12,Rice,650887.56,1522.474575,788736.6,1522.474575
UZB,7,Rice,334846.16,469.3537401,56531.9,469.3537401
UZB,8,Rice,479707.5,756.8076047,65036.93,756.8076047
UZB,14,Rice,116.79,23.70859534,34.33,23.70859534
VEN,1,Rice,0,0.002093335,0,0.002093335
VEN,2,Rice,0,0.030256379,0,0.030256379
VEN,3,Rice,0,0.031068102,0,0.031068102
VEN,4,Rice,99342.04,226.5588992,303891.01,226.5588992
VEN,5,Rice,152424.68,1238.83542,367142.01,1238.83542
VEN,6,Rice,1107.18,29.55550864,3524.91,29.55550864
VNM,4,Rice,47487.92,440.0575608,127358.63,440.0575608
VNM,5,Rice,3590742.93,39650.00974,20042902.29,39650.00974
VNM,6,Rice,1229422.01,20793.64018,9403827.26,20793.64018
VNM,11,Rice,5652.76,284.9143923,136984.61,284.9143923
VNM,12,Rice,53110.22,2386.211073,1031066.94,2386.211073
NAM,1,Rice,0,0,0,0
NAM,2,Rice,0,0.010013374,0,0.010013374
NAM,7,Rice,0,0,0,0
NAM,8,Rice,0,0.001815479,0,0.001815479
NAM,9,Rice,0,0.001055335,0,0.001055335
SWZ,2,Rice,40.53,0.046185533,37.13,0.046185533
SWZ,3,Rice,87.62,0.113132156,106.61,0.113132156
SWZ,10,Rice,25.48,0.179245851,34.69,0.179245851
SWZ,11,Rice,7.05,0.117515317,15.17,0.117515317
YEM,1,Rice,0,0,0,0
ZMB,3,Rice,16213.89,48.80407067,32716.18,48.80407067
ZMB,4,Rice,7226.38,49.98780937,20866.43,49.98780937
ZMB,8,Rice,0,0.000180902,0,0.000180902
ZMB,9,Rice,1234.05,11.07931177,2905.68,11.07931177
ZMB,10,Rice,0,0.529150532,0,0.529150532
ZWE,1,Rice,10.29,0.138478036,5.91,0.138478036
ZWE,2,Rice,410.44,0.231423404,432.05,0.231423404
ZWE,3,Rice,183.43,0.292798595,245.49,0.292798595
ZWE,4,Rice,5.06,0.014226921,8.98,0.014226921
ZWE,7,Rice,3.21,0.154502667,1.66,0.154502667
ZWE,8,Rice,68.86,0.317908059,57.67,0.317908059
ZWE,9,Rice,266.83,0.811047321,342.59,0.811047321
ZWE,10,Rice,33.24,0.035203826,54.29,0.035203826
ZWE,11,Rice,0,0.008980517,0,0.008980517
IDN,4,Rice,497351.13,3309.378096,2194524.54,3309.378096
IDN,5,Rice,2722442.24,21599.18981,15672326.88,21599.18981
IDN,6,Rice,4500311.2,73181.16161,47138822.9,73181.16161
ARE,1,Rice,0,0,0,0
TLS,4,Rice,5816.1,85.49524117,67253.67,85.49524117
TLS,5,Rice,2195.87,33.12068718,27321.62,33.12068718
SMR,11,Rice,0,0.17927567,0,0.17927567
ESH,1,Rice,0,0,0,0
ESH,7,Rice,0,0,0,0
SRB,9,Rice,0,0,0,0
SRB,10,Rice,0,0.005430547,0,0.005430547
SRB,11,Rice,0,0,0,0
TWN,4,Rice,0,142.1556211,0,142.1556211
TWN,5,Rice,0,380.0139956,0,380.0139956
TWN,6,Rice,0,729.6384686,0,729.6384686
TWN,12,Rice,0,1406.651844,0,1406.651844
DZA,1,Barley,0,0,0,0
DZA,7,Barley,0,1.466239419,405,1.466239419
DZA,8,Barley,0,279.2802495,126162.5,279.2802495
DZA,9,Barley,0,2382.297386,1163957.18,2382.297386
DZA,10,Barley,0,1556.862923,885140.7,1556.862923
AZE,8,Barley,29571.71,315.4244823,73549.62,315.4244823
AZE,9,Barley,77580.01,714.6810416,176355.03,714.6810416
AZE,10,Barley,224.34,7.814159487,2565.53,7.814159487
AZE,14,Barley,55.4,15.34401822,4272.5,15.34401822
AZE,15,Barley,94.58,19.76139769,6088.77,19.76139769
ALB,9,Barley,0,6.783734291,1715.25,6.783734291
ALB,10,Barley,0,8.367394164,2244.67,8.367394164
ALB,11,Barley,0,0.998527868,190.77,0.998527868
ALB,16,Barley,0,0.352751005,79.24,0.352751005
ARM,8,Barley,24106.37,355.8771641,87723.66,355.8771641
ARM,9,Barley,2896.51,135.2434783,37544.72,135.2434783
ARM,14,Barley,1268.29,45.40470011,11897.38,45.40470011
ARM,15,Barley,1480.21,107.2287721,29269.45,107.2287721
AGO,1,Barley,0,0,0,0
AGO,2,Barley,0,0,0,0
AGO,3,Barley,0,0,0,0
AGO,4,Barley,0,0.000923737,0.43,0.000923737
AGO,5,Barley,0,0.001556836,0.75,0.001556836
AGO,8,Barley,0,0,0,0
AGO,9,Barley,0,0,0,0
AGO,10,Barley,0,0,0,0
AGO,11,Barley,0,0,0,0
ARG,7,Barley,3377.06,23.32721177,13129.76,23.32721177
ARG,8,Barley,178.81,62.59039858,22644.18,62.59039858
ARG,9,Barley,2490.76,632.0638587,227056.97,632.0638587
ARG,10,Barley,696.2,661.3072263,246587.81,661.3072263
ARG,11,Barley,255.17,444.0606963,165037.15,444.0606963
ARG,12,Barley,110.84,731.9538542,323879.22,731.9538542
ARG,13,Barley,69.51,0.344552841,61.6,0.344552841
ARG,14,Barley,0.17,1.276725016,229.71,1.276725016
ARG,15,Barley,0,0.59705148,108.71,0.59705148
ARG,16,Barley,0,0.063027422,19.77,0.063027422
AUS,1,Barley,0,3.651549524,1173.64,3.651549524
AUS,2,Barley,0,43.09175619,12905.98,43.09175619
AUS,3,Barley,0,0.15919588,0,0.15919588
AUS,4,Barley,0,133.3750769,46768.31,133.3750769
AUS,5,Barley,0,0.003135628,0,0.003135628
AUS,6,Barley,0,0.106120628,24.98,0.106120628
AUS,7,Barley,0,6237.552695,1795415.74,6237.552695
AUS,8,Barley,0,10183.08355,3107715.4,10183.08355
AUS,9,Barley,0,13068.69794,4233151.69,13068.69794
AUS,10,Barley,0,3462.518919,1199131.69,3462.518919
AUS,11,Barley,0,877.1422669,303863.77,877.1422669
AUS,12,Barley,0,983.5753305,370461.02,983.5753305
AUS,17,Barley,0,2.037771769,705.39,2.037771769
BGD,4,Barley,0,11.0474984,4245.21,11.0474984
BGD,5,Barley,0,52.56146199,23024.23,52.56146199
BGD,6,Barley,0,1.906263051,685.11,1.906263051
BGD,11,Barley,0,0.351788573,82.23,0.351788573
BGD,12,Barley,0,0.317774645,25.95,0.317774645
BLZ,5,Barley,0,0,0,0
BLZ,6,Barley,0,0.019672924,0,0.019672924
BIH,10,Barley,0,109.366058,19685.52,109.366058
BIH,11,Barley,0,115.4479815,22391.11,115.4479815
BIH,12,Barley,0,1.235543505,277.9,1.235543505
BOL,1,Barley,0,5.16583474,1493.61,5.16583474
BOL,2,Barley,0,2.296700571,798.72,2.296700571
BOL,3,Barley,57.18,76.21567327,33312.57,76.21567327
BOL,4,Barley,8.37,140.1016445,72249.19,140.1016445
BOL,5,Barley,0,187.0325697,97794.58,187.0325697
BOL,6,Barley,0.01,45.70155843,16035.32,45.70155843
BOL,7,Barley,3.87,26.35561035,9714.44,26.35561035
BOL,8,Barley,4599.94,80.53024786,34573.48,80.53024786
BOL,9,Barley,3531.11,151.0288913,73464.04,151.0288913
BOL,10,Barley,0.02,92.17457611,48215.47,92.17457611
BOL,11,Barley,0,46.57860994,24007.88,46.57860994
BOL,12,Barley,0,1.821452615,621.96,1.821452615
BOL,13,Barley,0.73,8.482346558,1606.75,8.482346558
BOL,14,Barley,1.75,6.973360712,2363.11,6.973360712
BOL,15,Barley,4749.93,14.03665029,14787.97,14.03665029
BOL,16,Barley,88.11,5.325663547,2373.17,5.325663547
MMR,4,Barley,0,0.009710457,5.8,0.009710457
MMR,5,Barley,0,0.00915319,3.92,0.00915319
MMR,6,Barley,0,0,0,0
MMR,11,Barley,0.9,0.493052147,105.68,0.493052147
MMR,12,Barley,0,0.04389215,13.95,0.04389215
MMR,15,Barley,0,0.018713322,0,0.018713322
MMR,16,Barley,0,1.08142E-23,0,1.08142E-23
BEN,3,Barley,0,0,0,0
BEN,4,Barley,0,0,0,0
BEN,5,Barley,0,0,0,0
BRA,1,Barley,0,0,0,0
BRA,2,Barley,0,0,0,0
BRA,3,Barley,0,0,0,0
BRA,4,Barley,0,0.23956916,40.29,0.23956916
BRA,5,Barley,0,24.53875916,5604.73,24.53875916
BRA,6,Barley,0.22,26.76107285,9871.15,26.76107285
BRA,10,Barley,0,1.142728195,292.77,1.142728195
BRA,11,Barley,0,0,0,0
BRA,12,Barley,0.07,1325.979945,540120.6,1325.979945
BGR,9,Barley,0,2583.488392,539627.43,2583.488392
BGR,10,Barley,0,332.3394971,68581.27,332.3394971
BGR,11,Barley,0,1.131702506,299.65,1.131702506
BRN,6,Barley,0,0,0,0
CAN,7,Barley,72167.52,7188.489896,1892353.55,7188.489896
CAN,8,Barley,22741.41,7519.598935,1971929.56,7519.598935
CAN,9,Barley,1082.54,7387.838108,1905600.71,7387.838108
CAN,10,Barley,38.1,3096.448944,705806.75,3096.448944
CAN,11,Barley,0,0.112683597,7.2,0.112683597
CAN,13,Barley,3534.07,2620.254076,691742.32,2620.254076
CAN,14,Barley,544.83,1729.133559,445738.34,1729.133559
CAN,15,Barley,1873.91,12717.79781,3137854.09,12717.79781
CAN,16,Barley,15.65,342.9186192,81902.2,342.9186192
KHM,4,Barley,0,0.012466795,5.87,0.012466795
KHM,5,Barley,0,0.017720176,10.24,0.017720176
KHM,6,Barley,0,0,0,0
LKA,3,Barley,0,0,0,0
LKA,4,Barley,0,0,0,0
LKA,5,Barley,0,0,0,0
LKA,6,Barley,0,0,0,0
COG,5,Barley,0,0.000580162,0.32,0.000580162
COG,6,Barley,0,0.00025856,0.12,0.00025856
COD,4,Barley,0,2.84763784,1327.34,2.84763784
COD,5,Barley,0,3.457384471,1576.16,3.457384471
COD,6,Barley,0,0.948776448,367.83,0.948776448
COD,9,Barley,0,0.001143287,0.54,0.001143287
COD,10,Barley,0,0.022707327,6.23,0.022707327
BDI,4,Barley,0,0,0,0
BDI,5,Barley,0,0.007157753,3.3,0.007157753
BDI,6,Barley,0,0.004037096,1.87,0.004037096
CHN,5,Barley,10.64,0.812910617,53.71,0.812910617
CHN,6,Barley,316.65,27.14054593,5175.47,27.14054593
CHN,7,Barley,1931.32,306.1470037,39217.54,306.1470037
CHN,8,Barley,24134.46,4050.97854,626889.72,4050.97854
CHN,9,Barley,35315.08,2471.788136,441871.9,2471.788136
CHN,10,Barley,9383.83,729.0893175,132933.03,729.0893175
CHN,11,Barley,9037,1493.846604,241164.68,1493.846604
CHN,12,Barley,11777.72,1583.890873,267333.91,1583.890873
CHN,13,Barley,650.45,113.9736583,14630.68,113.9736583
CHN,14,Barley,374.59,139.8041978,17514.4,139.8041978
CHN,15,Barley,839.53,218.4067206,33399.23,218.4067206
CHN,16,Barley,564.3,118.8931116,18363.22,118.8931116
CHN,17,Barley,25.49,5.515469615,957.68,5.515469615
AFG,7,Barley,110406.68,162.0491456,30345.7,162.0491456
AFG,8,Barley,329064.51,910.2656374,239173.82,910.2656374
AFG,9,Barley,4074.35,10.62115595,6114.22,10.62115595
AFG,10,Barley,1011.97,3.475722946,2394.68,3.475722946
AFG,13,Barley,18304.28,128.4232654,30217.1,128.4232654
AFG,14,Barley,7936.04,46.17677909,12429.42,46.17677909
BTN,5,Barley,4.33,5.234746115,1654.84,5.234746115
BTN,11,Barley,16.06,4.856854178,1353.32,4.856854178
BTN,12,Barley,17.76,12.34951943,3425.56,12.34951943
BTN,14,Barley,0,0.692784744,26.22,0.692784744
BTN,15,Barley,0,0.254754078,33.87,0.254754078
BTN,16,Barley,32.17,4.771590721,1634.17,4.771590721
CHL,1,Barley,0,0.038374076,0,0.038374076
CHL,7,Barley,0,0.403108704,0,0.403108704
CHL,8,Barley,0,0.676131563,0,0.676131563
CHL,9,Barley,568.66,10.0852193,2412.29,10.0852193
CHL,10,Barley,8111.25,35.25877549,11062.14,35.25877549
CHL,11,Barley,7714.51,70.59939669,27516.82,70.59939669
CHL,12,Barley,45.78,30.49970821,9286.78,30.49970821
CHL,13,Barley,0,1.020881305,38.05,1.020881305
CHL,14,Barley,0.03,1.634832122,138.86,1.634832122
CHL,15,Barley,0,0.480700637,0,0.480700637
CHL,16,Barley,0,1.409300561,66.13,1.409300561
CHL,17,Barley,0,0.11962423,0,0.11962423
CHL,18,Barley,0,0,0,0
CMR,2,Barley,0,0,0,0
CMR,3,Barley,0,0,0,0
CMR,4,Barley,0,0,0,0
CMR,5,Barley,0,0,0,0
CMR,6,Barley,0,0,0,0
TCD,1,Barley,0,0,0,0
TCD,2,Barley,0,0,0,0
TCD,3,Barley,0,0,0,0
TCD,4,Barley,0,0,0,0
TCD,7,Barley,0,0,0,0
COL,2,Barley,0,0,0,0
COL,3,Barley,0,0,0,0
COL,4,Barley,0,0,0,0
COL,5,Barley,0,0,0,0
COL,6,Barley,0,45.76719784,28172.03,45.76719784
COL,11,Barley,0,1.588840776,73.08,1.588840776
COL,12,Barley,0,6.032040646,2294.77,6.032040646
CRI,4,Barley,0,0,0,0
CRI,5,Barley,0,0,0,0
CRI,6,Barley,0,0,0,0
CAF,3,Barley,0,0,0,0
CAF,4,Barley,0,0,0,0
CAF,5,Barley,0,0.000230648,0.05,0.000230648
CAF,6,Barley,0,0.00015338,0.07,0.00015338
CUB,4,Barley,0,0,0,0
CUB,5,Barley,0,0,0,0
CUB,6,Barley,0,0,0,0
DNK,10,Barley,665.04,6917.823922,1574941.06,6917.823922
DJI,1,Barley,0,0,0,0
DOM,4,Barley,0,0,0,0
DOM,5,Barley,0,0,0,0
DOM,6,Barley,0,0,0,0
ECU,1,Barley,0,0.226879959,0,0.226879959
ECU,2,Barley,12.6,2.011200742,638.44,2.011200742
ECU,3,Barley,357.05,37.27232364,19162.92,37.27232364
ECU,4,Barley,29.48,61.3666764,30777.66,61.3666764
ECU,5,Barley,7.38,63.51220991,30809.81,63.51220991
ECU,6,Barley,51.44,121.7357804,63454.05,121.7357804
ECU,8,Barley,0,0.390460682,0,0.390460682
ECU,9,Barley,11.02,1.953758473,689.43,1.953758473
ECU,10,Barley,232.98,35.49407044,17697.09,35.49407044
ECU,11,Barley,1434.68,60.25373785,36564.37,60.25373785
ECU,12,Barley,0,30.06355879,15189.36,30.06355879
EGY,1,Barley,140904.77,284.4757359,43502.93,284.4757359
EGY,2,Barley,55549.24,14.8515465,30674.08,14.8515465
EGY,7,Barley,15745.67,54.43483738,2905.24,54.43483738
IRL,10,Barley,0,0.743145177,116.47,0.743145177
IRL,11,Barley,0,247.4587471,43968.33,247.4587471
IRL,12,Barley,0,1566.654767,287356.11,1566.654767
GNQ,6,Barley,0,0,0,0
EST,10,Barley,0,1272.986956,371627.97,1272.986956
EST,16,Barley,0,158.658827,45981.09,158.658827
ERI,1,Barley,0,97.18619824,40697.39,97.18619824
ERI,2,Barley,0,245.174388,109423.11,245.174388
SLV,4,Barley,0,0,0,0
SLV,5,Barley,0,0.028360578,0,0.028360578
ETH,1,Barley,40.9,155.7757554,84369.54,155.7757554
ETH,2,Barley,1395,1063.688968,801818.65,1063.688968
ETH,3,Barley,159.99,880.822127,641047.17,880.822127
ETH,4,Barley,522.34,996.6406044,846108.79,996.6406044
ETH,5,Barley,848.94,1510.458906,1361549.98,1510.458906
ETH,6,Barley,0.36,49.93766745,46396.05,49.93766745
ETH,8,Barley,48.15,109.44812,83711.42,109.44812
ETH,9,Barley,7.74,141.421272,138568.35,141.421272
ETH,10,Barley,155.53,366.5659912,314234.57,366.5659912
ETH,11,Barley,346.87,835.0050413,741602.47,835.0050413
ETH,12,Barley,54.56,218.3774438,203897.03,218.3774438
AUT,10,Barley,0.9,1880.123403,334089.64,1880.123403
AUT,11,Barley,0,229.9080603,44499.29,229.9080603
AUT,13,Barley,0,0.066425784,10.62,0.066425784
AUT,14,Barley,0,8.544013423,1129.98,8.544013423
AUT,15,Barley,0,65.90047978,9005.98,65.90047978
AUT,16,Barley,0,124.6767979,19446.86,124.6767979
CZE,10,Barley,0,4503.096352,1381862.29,4503.096352
GUF,6,Barley,0,0,0,0
FIN,9,Barley,0.13,1828.384987,380004.83,1828.384987
FIN,10,Barley,0,184.0560506,38183.48,184.0560506
FIN,14,Barley,0,0,0,0
FIN,15,Barley,0,3680.409664,734516.85,3680.409664
FRA,9,Barley,0,0.032410804,0,0.032410804
FRA,10,Barley,17689.91,4519.848245,1544673.53,4519.848245
FRA,11,Barley,20807.68,9699.195098,3362189.63,9699.195098
FRA,12,Barley,2844.38,1065.142568,380414.78,1065.142568
FRA,15,Barley,0.17,13.1730889,4755.02,13.1730889
FRA,16,Barley,0.36,12.80577451,4995.99,12.80577451
GMB,3,Barley,0,0,0,0
GAB,5,Barley,0,0,0,0
GAB,6,Barley,0,0,0,0
GEO,9,Barley,730.01,58.0515993,17118.68,58.0515993
GEO,10,Barley,1678.65,137.8979055,43173.64,137.8979055
GEO,11,Barley,372.57,24.04062599,7604.89,24.04062599
GEO,12,Barley,179.43,48.76819948,15730.04,48.76819948
GEO,14,Barley,0,0.553748729,149.96,0.553748729
GEO,15,Barley,0,55.55414699,15779.9,55.55414699
GEO,16,Barley,82.41,41.59011858,12538.6,41.59011858
GHA,3,Barley,0,0,0,0
GHA,4,Barley,0,0,0,0
GHA,5,Barley,0,0,0,0
GHA,6,Barley,0,0,0,0
DEU,10,Barley,1.06,16172.46448,5294989.01,16172.46448
DEU,11,Barley,3.12,2495.283926,813878.11,2495.283926
DEU,15,Barley,0,0.412729629,116.51,0.412729629
DEU,16,Barley,0,5.735192042,2170.21,5.735192042
