Country_name,ID,AEZ,8,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop25,Crop26
Australia,1860,1,Australia1,6752,412,0,517,19,60,560,0,28,1,0,524,0,0,80,1,3538,0,0,0,0,0,0,13,277,836
Australia,1861,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1866,1,Australia1,6752,412,0,517,19,60,560,0,28,1,0,524,0,0,80,1,3538,0,0,0,0,0,0,13,277,836
Australia,1867,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,1868,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,1871,2,Australia2,55817,266,0,4262,201,10,272,0,64,21,0,26024,0,0,660,228,24349,0,0,0,0,0,0,682,1860,9663
Australia,1872,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1877,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1878,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1882,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1883,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1886,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1887,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1891,7,Australia7,1877000,3999,3175,603780,5423,7822,195840,7596,46929,1211,0,39156,0,0,176200,4400,178900,75,0,0,0,0,0,1636,22559,187750
Australia,1892,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1893,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,1901,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1902,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1908,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1909,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,1910,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1911,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1912,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1916,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1917,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1918,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,1929,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1930,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1931,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1938,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1939,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1940,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,1941,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,1942,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,1948,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1949,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1950,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1951,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,1963,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1964,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1965,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1966,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1967,6,Australia6,9,30,0,9,7,30,16,1,0,1,0,811,0,0,0,46,116,0,0,0,0,0,0,23,12,278
Australia,1972,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1973,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1974,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1977,4,Australia4,12742,335,0,15165,138,40,191,0,7,11,0,13031,0,0,9789,503,5693,0,0,0,0,0,0,382,965,5740
Australia,1978,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1979,4,Australia4,12742,335,0,15165,138,40,191,0,7,11,0,13031,0,0,9789,503,5693,0,0,0,0,0,0,382,965,5740
Australia,1980,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1981,7,Australia7,1877000,3999,3175,603780,5423,7822,195840,7596,46929,1211,0,39156,0,0,176200,4400,178900,75,0,0,0,0,0,1636,22559,187750
Australia,1982,6,Australia6,9,30,0,9,7,30,16,1,0,1,0,811,0,0,0,46,116,0,0,0,0,0,0,23,12,278
Australia,1986,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1987,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1988,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1991,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1992,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,1993,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1994,8,Australia8,4901500,2365,869,1048000,11396,10463,169200,4862,23385,2333,0,18446,0,0,257380,922,1079800,174,0,0,6,0,0,1620,122840,386000
Australia,1995,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,1997,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,2000,9,Australia9,3121600,3097,2348,1268500,9301,6734,97848,5771,15946,2512,0,19085,0,0,544130,1592,596890,160,0,0,8,0,0,1924,79297,346110
Australia,2001,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,2002,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,2006,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,2007,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,2008,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,2009,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,2010,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,2011,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,2013,10,Australia10,871020,2067,791,342520,2967,3107,52531,3447,9130,712,0,34193,0,0,204190,1988,140480,24,0,0,0,0,0,1311,16811,111380
Australia,2017,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,2018,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,2028,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,2041,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Australia,2042,17,Australia17,14,0,0,260,1,0,0,0,0,20,0,0,0,0,1,0,26,0,0,8,0,0,0,20,820,0
Australia,2043,11,Australia11,294690,813,386,87395,1218,2322,25102,2241,3920,1358,0,5906,0,0,79115,970,41171,2,0,496,0,0,0,1407,37481,45969
Australia,2050,12,Australia12,406610,1720,2,97404,1343,3168,56961,11611,8949,267,0,22157,0,0,34131,215,27288,6,0,16,0,0,0,194,1757,42122
Austria,440,11,Austria11,29254,21604,0,23337,5713,147,3,1337,2956,1713,0,0,4019,0,5965,0,3325,0,0,5557,0,0,0,2962,11032,13663
Austria,457,16,Austria16,6005,11815,0,6533,1044,48,0,729,110,402,0,0,713,0,926,0,1183,0,0,384,0,0,0,1304,3720,5499
Austria,458,16,Austria16,6005,11815,0,6533,1044,48,0,729,110,402,0,0,713,0,926,0,1183,0,0,384,0,0,0,1304,3720,5499
Austria,487,13,Austria13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Austria,488,14,Austria14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Austria,498,15,Austria15,4134,23115,3,7204,899,52,72,2289,98,355,0,0,633,0,438,0,1475,326,0,1773,0,0,0,2413,7488,8507
Austria,499,14,Austria14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Austria,500,15,Austria15,4134,23115,3,7204,899,52,72,2289,98,355,0,0,633,0,438,0,1475,326,0,1773,0,0,0,2413,7488,8507
Austria,502,15,Austria15,4134,23115,3,7204,899,52,72,2289,98,355,0,0,633,0,438,0,1475,326,0,1773,0,0,0,2413,7488,8507
Austria,542,11,Austria11,29254,21604,0,23337,5713,147,3,1337,2956,1713,0,0,4019,0,5965,0,3325,0,0,5557,0,0,0,2962,11032,13663
Austria,686,10,Austria10,263160,208290,0,204810,41992,1253,2,11770,18720,16051,0,0,34392,0,56624,0,29994,3,0,33416,0,0,0,27716,123860,132600
Azerbaijan,658,10,Azerbaijan10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Azerbaijan,659,15,Azerbaijan15,15640,1094,0,3277,92,0,9,102,774,786,0,0,24,0,39,0,306,12,0,723,539,0,0,5807,14729,3829
Azerbaijan,661,8,Azerbaijan8,57209,450,0,16839,63,1,1,16,1020,325,0,0,120,0,0,0,1684,50,0,2088,2978,0,0,11532,79486,31736
Azerbaijan,676,15,Azerbaijan15,15640,1094,0,3277,92,0,9,102,774,786,0,0,24,0,39,0,306,12,0,723,539,0,0,5807,14729,3829
Azerbaijan,677,14,Azerbaijan14,3728,14,0,783,4,0,0,2,59,10,0,0,11,0,0,0,70,6,0,200,270,0,0,966,3258,911
Azerbaijan,696,8,Azerbaijan8,57209,450,0,16839,63,1,1,16,1020,325,0,0,120,0,0,0,1684,50,0,2088,2978,0,0,11532,79486,31736
Azerbaijan,697,9,Azerbaijan9,118680,10301,0,25027,144,60,3,271,5409,1534,0,168,306,0,1,19,6095,815,1,9286,7106,0,0,37564,184710,24286
Azerbaijan,698,8,Azerbaijan8,57209,450,0,16839,63,1,1,16,1020,325,0,0,120,0,0,0,1684,50,0,2088,2978,0,0,11532,79486,31736
Azerbaijan,718,14,Azerbaijan14,3728,14,0,783,4,0,0,2,59,10,0,0,11,0,0,0,70,6,0,200,270,0,0,966,3258,911
Azerbaijan,719,15,Azerbaijan15,15640,1094,0,3277,92,0,9,102,774,786,0,0,24,0,39,0,306,12,0,723,539,0,0,5807,14729,3829
Azerbaijan,720,8,Azerbaijan8,57209,450,0,16839,63,1,1,16,1020,325,0,0,120,0,0,0,1684,50,0,2088,2978,0,0,11532,79486,31736
Azerbaijan,737,8,Azerbaijan8,57209,450,0,16839,63,1,1,16,1020,325,0,0,120,0,0,0,1684,50,0,2088,2978,0,0,11532,79486,31736
Azerbaijan,756,9,Azerbaijan9,118680,10301,0,25027,144,60,3,271,5409,1534,0,168,306,0,1,19,6095,815,1,9286,7106,0,0,37564,184710,24286
Azerbaijan,1055,8,Azerbaijan8,57209,450,0,16839,63,1,1,16,1020,325,0,0,120,0,0,0,1684,50,0,2088,2978,0,0,11532,79486,31736
Bahrain,1297,1,Bahrain1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bangladesh,1094,11,Bangladesh11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bangladesh,1119,6,Bangladesh6,308,223,143270,123,0,1110,14,24,0,3534,77,1470,0,0,4695,281,11284,258,0,0,457,0,0,10774,1422,27773
Bangladesh,1120,12,Bangladesh12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bangladesh,1144,11,Bangladesh11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bangladesh,1145,6,Bangladesh6,308,223,143270,123,0,1110,14,24,0,3534,77,1470,0,0,4695,281,11284,258,0,0,457,0,0,10774,1422,27773
Bangladesh,1271,4,Bangladesh4,94464,2895,857450,1536,0,9273,268,0,131,38741,0,3555,0,0,79542,3713,118070,2040,0,0,4229,0,0,86769,11632,220810
Bangladesh,1274,5,Bangladesh5,293290,3021,3770000,4791,0,38200,535,100,0,93017,121,3471,0,0,198230,24106,369980,9806,0,21,13341,0,0,368110,2728,712530
Belarus,686,10,Belarus10,363000,315970,0,723050,673780,2,23,283,8854,587080,0,0,52759,0,83726,0,195800,0,0,28,0,0,0,97387,1891800,783650
Belgium,650,11,Belgium11,111380,107540,0,27651,1644,1,97,0,9,32607,0,0,53850,0,2754,0,1450,0,0,25,0,0,0,8871,3568,44715
Belgium,686,10,Belgium10,14576,12457,0,11250,1276,1,88,1,173,806,0,0,2097,0,3953,0,956,0,0,1697,0,0,0,1524,5113,12077
Belize,1244,5,Belize5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Belize,1377,6,Belize6,0,9621,3146,0,0,0,1456,335,0,47,96,18159,0,0,0,55,4931,14774,0,0,0,146,0,3713,40,701
Benin,1370,3,Benin3,0,16884,4984,0,0,13350,35341,183,0,0,4048,43,0,1993,0,10561,18219,217,23,0,59746,0,36,26012,0,18559
Benin,1403,4,Benin4,12,137980,33463,0,0,17370,87048,15243,0,991,105320,190,0,14978,0,35865,49404,9317,61,0,149410,27597,214,117430,0,170190
Benin,1412,4,Benin4,12,137980,33463,0,0,17370,87048,15243,0,991,105320,190,0,14978,0,35865,49404,9317,61,0,149410,27597,214,117430,0,170190
Benin,1441,4,Benin4,12,137980,33463,0,0,17370,87048,15243,0,991,105320,190,0,14978,0,35865,49404,9317,61,0,149410,27597,214,117430,0,170190
Benin,1473,5,Benin5,0,285230,12463,0,0,2441,21120,4669,0,72,117490,62,0,54277,0,41288,41817,5279,67,0,41687,57351,278,58362,0,98941
Bhutan,1043,14,Bhutan14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bhutan,1044,15,Bhutan15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bhutan,1063,14,Bhutan14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bhutan,1064,11,Bhutan11,1688,3257,220,166,17,872,449,188,56,336,8,45,0,1,107,0,436,808,0,0,0,0,0,1518,65,175
Bhutan,1065,16,Bhutan16,854,2331,0,154,0,494,0,171,0,375,0,61,0,0,0,0,301,1058,0,0,0,0,0,1885,0,32
Bhutan,1066,11,Bhutan11,1688,3257,220,166,17,872,449,188,56,336,8,45,0,1,107,0,436,808,0,0,0,0,0,1518,65,175
Bhutan,1079,12,Bhutan12,1687,11331,44,477,0,1100,59,286,7,775,0,101,0,0,9,0,507,1734,0,0,0,0,0,3102,6,81
Bhutan,1080,11,Bhutan11,1688,3257,220,166,17,872,449,188,56,336,8,45,0,1,107,0,436,808,0,0,0,0,0,1518,65,175
Bhutan,1081,16,Bhutan16,854,2331,0,154,0,494,0,171,0,375,0,61,0,0,0,0,301,1058,0,0,0,0,0,1885,0,32
Bhutan,1082,12,Bhutan12,1687,11331,44,477,0,1100,59,286,7,775,0,101,0,0,9,0,507,1734,0,0,0,0,0,3102,6,81
Bhutan,1095,11,Bhutan11,1688,3257,220,166,17,872,449,188,56,336,8,45,0,1,107,0,436,808,0,0,0,0,0,1518,65,175
Bhutan,1096,11,Bhutan11,1688,3257,220,166,17,872,449,188,56,336,8,45,0,1,107,0,436,808,0,0,0,0,0,1518,65,175
Bhutan,1274,5,Bhutan5,20069,33201,430840,2213,0,7962,7385,4206,0,17165,377,1439,0,0,74870,140,38969,5238,0,0,189,0,0,41211,15664,130900
Bolivia,1661,12,Bolivia12,181,478,317,158,0,0,0,0,0,672,98,16,0,1,0,24,76,69,0,13,20,16,633,335,275,517
Bolivia,1670,15,Bolivia15,367,281,209,124,0,0,0,0,0,393,232,0,0,0,0,54,151,18,0,27,1,27,1210,356,583,356
Bolivia,1671,11,Bolivia11,5790,8305,9651,4885,15,0,4340,51772,11739,1507,1754,6677,0,0,0,696,1957,1706,0,27,5742,348,1054,4630,7541,7725
Bolivia,1681,16,Bolivia16,147,264,173,100,0,0,0,0,0,360,93,5,0,0,0,21,60,31,0,10,0,10,485,211,233,295
Bolivia,1682,10,Bolivia10,12155,18580,15682,8296,21,1,6534,78897,17473,5142,3347,10770,0,0,1,1175,5895,2870,0,153,8647,585,2570,10267,12804,14362
Bolivia,1683,5,Bolivia5,16974,31702,39453,15693,36,0,13255,157970,35450,2700,9614,22364,0,0,1,2192,6418,5427,0,50,17470,1097,2296,17463,23932,24498
Bolivia,1692,16,Bolivia16,147,264,173,100,0,0,0,0,0,360,93,5,0,0,0,21,60,31,0,10,0,10,485,211,233,295
Bolivia,1693,10,Bolivia10,12155,18580,15682,8296,21,1,6534,78897,17473,5142,3347,10770,0,0,1,1175,5895,2870,0,153,8647,585,2570,10267,12804,14362
Bolivia,1694,5,Bolivia5,16974,31702,39453,15693,36,0,13255,157970,35450,2700,9614,22364,0,0,1,2192,6418,5427,0,50,17470,1097,2296,17463,23932,24498
Bolivia,1703,16,Bolivia16,147,264,173,100,0,0,0,0,0,360,93,5,0,0,0,21,60,31,0,10,0,10,485,211,233,295
Bolivia,1704,15,Bolivia15,367,281,209,124,0,0,0,0,0,393,232,0,0,0,0,54,151,18,0,27,1,27,1210,356,583,356
Bolivia,1705,10,Bolivia10,12155,18580,15682,8296,21,1,6534,78897,17473,5142,3347,10770,0,0,1,1175,5895,2870,0,153,8647,585,2570,10267,12804,14362
Bolivia,1706,11,Bolivia11,5790,8305,9651,4885,15,0,4340,51772,11739,1507,1754,6677,0,0,0,696,1957,1706,0,27,5742,348,1054,4630,7541,7725
Bolivia,1707,11,Bolivia11,5790,8305,9651,4885,15,0,4340,51772,11739,1507,1754,6677,0,0,0,696,1957,1706,0,27,5742,348,1054,4630,7541,7725
Bolivia,1711,15,Bolivia15,367,281,209,124,0,0,0,0,0,393,232,0,0,0,0,54,151,18,0,27,1,27,1210,356,583,356
Bolivia,1712,9,Bolivia9,26480,79541,11870,11976,24,0,4117,40232,11023,24965,5644,9238,0,4,0,1796,5024,3414,0,1686,6187,882,5173,26428,19767,31325
Bolivia,1713,10,Bolivia10,12155,18580,15682,8296,21,1,6534,78897,17473,5142,3347,10770,0,0,1,1175,5895,2870,0,153,8647,585,2570,10267,12804,14362
Bolivia,1714,4,Bolivia4,16318,22573,26734,13466,37,0,12924,157340,34831,747,5699,19532,0,57,0,2056,5554,4712,0,23,17023,960,260,12116,26150,30842
Bolivia,1715,10,Bolivia10,12155,18580,15682,8296,21,1,6534,78897,17473,5142,3347,10770,0,0,1,1175,5895,2870,0,153,8647,585,2570,10267,12804,14362
Bolivia,1720,14,Bolivia14,1642,1990,692,646,0,0,0,21,0,2499,240,32,0,0,0,89,256,123,0,62,100,45,1256,810,983,2119
Bolivia,1721,6,Bolivia6,13820,22082,13607,5161,4,0,2033,24322,5516,9611,6590,3154,0,6,0,711,2730,1643,0,101,2694,369,3467,16442,8008,10999
Bolivia,1724,14,Bolivia14,1642,1990,692,646,0,0,0,21,0,2499,240,32,0,0,0,89,256,123,0,62,100,45,1256,810,983,2119
Bolivia,1725,4,Bolivia4,16318,22573,26734,13466,37,0,12924,157340,34831,747,5699,19532,0,57,0,2056,5554,4712,0,23,17023,960,260,12116,26150,30842
Bolivia,1732,4,Bolivia4,16318,22573,26734,13466,37,0,12924,157340,34831,747,5699,19532,0,57,0,2056,5554,4712,0,23,17023,960,260,12116,26150,30842
Bolivia,1733,11,Bolivia11,5790,8305,9651,4885,15,0,4340,51772,11739,1507,1754,6677,0,0,0,696,1957,1706,0,27,5742,348,1054,4630,7541,7725
Bolivia,1741,9,Bolivia9,26480,79541,11870,11976,24,0,4117,40232,11023,24965,5644,9238,0,4,0,1796,5024,3414,0,1686,6187,882,5173,26428,19767,31325
Bolivia,1742,10,Bolivia10,12155,18580,15682,8296,21,1,6534,78897,17473,5142,3347,10770,0,0,1,1175,5895,2870,0,153,8647,585,2570,10267,12804,14362
Bolivia,1749,14,Bolivia14,1642,1990,692,646,0,0,0,21,0,2499,240,32,0,0,0,89,256,123,0,62,100,45,1256,810,983,2119
