# File: gains_iso_sector_emissions.csv
# Title: Sectorwise emission factors from GAINS dataset by ISO
# Units: kt/EJ
# Comments: These emissions factors are used to divide CEDS emissions into different transportation  categories
# Source:GAINS dataset
# Column types: ccinnn
# ----------
Non.co2,iso,year,Freight,Motorcycle,Passenger
CH4,grl,2050,0.00131519,0.03635361,0.001231384
CH4,gtm,2050,0.017487391,0.059352896,0.013584425
CH4,guf,2050,0.016897134,0.059809549,0.011751563
CH4,gum,2050,0.017541994,0.075657895,0.005565932
CH4,guy,2050,0.016897134,0.059809549,0.011751563
CH4,hkg,2050,0.015808999,0.040983241,0.008188658
CH4,hnd,2050,0.017487391,0.059352896,0.013584425
CH4,hrv,2050,0.004759475,0.017637482,0.002101338
CH4,hti,2050,0.017487391,0.059352896,0.013584425
CH4,hun,2050,0.004759475,0.017637482,0.002101338
CH4,idn,2050,0.017501324,0.040330012,0.019757945
CH4,ind,2050,0.015912097,0.040189647,0.00831361
CH4,irl,2050,0.00131519,0.03635361,0.001231384
CH4,irn,2050,0.017556522,0.043221571,0.01528936
CH4,irq,2050,0.017556522,0.043221571,0.01528936
CH4,isl,2050,0.00131519,0.03635361,0.001231384
CH4,isr,2050,0.017556522,0.043221571,0.01528936
CH4,ita,2050,0.00131519,0.03635361,0.001231384
CH4,jam,2050,0.017487391,0.059352896,0.013584425
CH4,jor,2050,0.017556522,0.043221571,0.01528936
CH4,jpn,2050,0.000129269,0.04,0.011167433
CH4,kaz,2050,0.038243375,0.151093439,0.047898239
CH4,ken,2050,0.017600118,0.206946546,0.012752037
CH4,kgz,2050,0.038243375,0.151093439,0.047898239
CH4,khm,2050,0.017438981,0.059421496,0.018731539
CH4,kir,2050,0.017541994,0.075657895,0.005565932
CH4,kna,2050,0.017487391,0.059352896,0.013584425
CH4,kor,2050,0.016967104,0.14084507,0.013638487
CH4,kwt,2050,0.017556522,0.043221571,0.01528936
CH4,lao,2050,0.017438981,0.059421496,0.018731539
CH4,lbn,2050,0.017556522,0.043221571,0.01528936
CH4,lbr,2050,0.017599715,0.207180407,0.014141663
CH4,lby,2050,0.016236247,0.201034738,0.012288612
CH4,lca,2050,0.017487391,0.059352896,0.013584425
CH4,lie,2050,0.00131519,0.03635361,0.001231384
CH4,lka,2050,0.015963081,0.072091084,0.012172891
CH4,lso,2050,0.017599715,0.207180407,0.014141663
CH4,ltu,2050,0.004759475,0.017637482,0.002101338
CH4,lux,2050,0.00131519,0.03635361,0.001231384
CH4,lva,2050,0.004759475,0.017637482,0.002101338
CH4,mac,2050,0.015808999,0.040983241,0.008188658
CH4,mar,2050,0.016236247,0.201034738,0.012288612
CH4,mda,2050,0.016839948,0.061499579,0.012250228
CH4,mdg,2050,0.017600118,0.206946546,0.012752037
CH4,mdv,2050,0.015963081,0.072091084,0.012172891
CH4,mex,2050,0.017355739,0.04458097,0.013928468
CH4,mhl,2050,0.017541994,0.075657895,0.005565932
CH4,mkd,2050,0.004759475,0.017637482,0.002101338
CH4,mli,2050,0.017599715,0.207180407,0.014141663
CH4,mlt,2050,0.004759475,0.017637482,0.002101338
CH4,mmr,2050,0.017438981,0.059421496,0.018731539
CH4,mne,2050,0.004759475,0.017637482,0.002101338
CH4,mng,2050,0.015808999,0.040983241,0.008188658
CH4,moz,2050,0.017599715,0.207180407,0.014141663
CH4,mrt,2050,0.017599715,0.207180407,0.014141663
CH4,msr,2050,0.017487391,0.059352896,0.013584425
CH4,mtq,2050,0.017487391,0.059352896,0.013584425
CH4,mus,2050,0.017600118,0.206946546,0.012752037
CH4,mwi,2050,0.017599715,0.207180407,0.014141663
CH4,mys,2050,0.017438981,0.059421496,0.018731539
CH4,nam,2050,0.017599715,0.207180407,0.014141663
CH4,ncl,2050,0.017541994,0.075657895,0.005565932
CH4,ner,2050,0.017599715,0.207180407,0.014141663
CH4,nga,2050,0.017599715,0.207180407,0.014141663
CH4,nic,2050,0.017487391,0.059352896,0.013584425
CH4,niu,2050,0.017541994,0.075657895,0.005565932
CH4,nld,2050,0.00131519,0.03635361,0.001231384
CH4,nor,2050,0.00131519,0.03635361,0.001231384
CH4,npl,2050,0.015963081,0.072091084,0.012172891
CH4,nzl,2050,0.017541994,0.075657895,0.005565932
CH4,omn,2050,0.017556522,0.043221571,0.01528936
CH4,pak,2050,0.015963081,0.072091084,0.012172891
CH4,pan,2050,0.017487391,0.059352896,0.013584425
CH4,per,2050,0.016897134,0.059809549,0.011751563
CH4,phl,2050,0.017438981,0.059421496,0.018731539
CH4,plw,2050,0.017541994,0.075657895,0.005565932
CH4,png,2050,0.017501324,0.040330012,0.019757945
CH4,pol,2050,0.004759475,0.017637482,0.002101338
CH4,pri,2050,0.017487391,0.059352896,0.013584425
CH4,prk,2050,0.016967104,0.14084507,0.013638487
CH4,prt,2050,0.00131519,0.03635361,0.001231384
CH4,pry,2050,0.016897134,0.059809549,0.011751563
CH4,pse,2050,0.017556522,0.043221571,0.01528936
CH4,pyf,2050,0.017541994,0.075657895,0.005565932
CH4,qat,2050,0.017556522,0.043221571,0.01528936
CH4,reu,2050,0.017600118,0.206946546,0.012752037
CH4,rou,2050,0.004759475,0.017637482,0.002101338
CH4,rus,2050,0.020175378,0.115924344,0.013172664
CH4,rwa,2050,0.017600118,0.206946546,0.012752037
CH4,sau,2050,0.017556522,0.043221571,0.01528936
CH4,sdn,2050,0.017600118,0.206946546,0.012752037
CH4,sen,2050,0.017599715,0.207180407,0.014141663
CH4,sgp,2050,0.017438981,0.059421496,0.018731539
CH4,slb,2050,0.017541994,0.075657895,0.005565932
CH4,sle,2050,0.017599715,0.207180407,0.014141663
CH4,slv,2050,0.017487391,0.059352896,0.013584425
CH4,som,2050,0.017600118,0.206946546,0.012752037
CH4,spm,2050,0.01731017,0.040192926,0.010703041
CH4,srb,2050,0.004759475,0.017637482,0.002101338
CH4,srb (kosovo),2050,0.004759475,0.017637482,0.002101338
CH4,ssd,2050,0.017600118,0.206946546,0.012752037
CH4,stp,2050,0.017599715,0.207180407,0.014141663
CH4,sur,2050,0.016897134,0.059809549,0.011751563
CH4,svk,2050,0.004759475,0.017637482,0.002101338
CH4,svn,2050,0.004759475,0.017637482,0.002101338
CH4,swe,2050,0.00131519,0.03635361,0.001231384
CH4,swz,2050,0.017599715,0.207180407,0.014141663
CH4,sxm,2050,0.017487391,0.059352896,0.013584425
CH4,syc,2050,0.017600118,0.206946546,0.012752037
CH4,syr,2050,0.017556522,0.043221571,0.01528936
CH4,tca,2050,0.017487391,0.059352896,0.013584425
CH4,tcd,2050,0.017599715,0.207180407,0.014141663
CH4,tgo,2050,0.017599715,0.207180407,0.014141663
CH4,tha,2050,0.017438981,0.059421496,0.018731539
CH4,tjk,2050,0.038243375,0.151093439,0.047898239
CH4,tkl,2050,0.017541994,0.075657895,0.005565932
CH4,tkm,2050,0.038243375,0.151093439,0.047898239
CH4,tls,2050,0.017501324,0.040330012,0.019757945
CH4,ton,2050,0.017541994,0.075657895,0.005565932
CH4,tto,2050,0.017487391,0.059352896,0.013584425
CH4,tun,2050,0.016236247,0.201034738,0.012288612
CH4,tur,2050,0.015924711,0.044025157,0.020710752
CH4,twn,2050,0.015808999,0.040983241,0.008188658
CH4,tza,2050,0.017599715,0.207180407,0.014141663
CH4,uga,2050,0.017600118,0.206946546,0.012752037
CH4,ukr,2050,0.016839948,0.061499579,0.012250228
CH4,ury,2050,0.016897134,0.059809549,0.011751563
CH4,usa,2050,0.01731017,0.040192926,0.010703041
CH4,uzb,2050,0.038243375,0.151093439,0.047898239
CH4,vct,2050,0.017487391,0.059352896,0.013584425
CH4,ven,2050,0.016897134,0.059809549,0.011751563
CH4,vgb,2050,0.017487391,0.059352896,0.013584425
CH4,vir,2050,0.017487391,0.059352896,0.013584425
CH4,vnm,2050,0.017438981,0.059421496,0.018731539
CH4,vut,2050,0.017541994,0.075657895,0.005565932
CH4,wlf,2050,0.017541994,0.075657895,0.005565932
CH4,wsm,2050,0.017541994,0.075657895,0.005565932
CH4,yem,2050,0.017556522,0.043221571,0.01528936
CH4,zaf,2050,0.016003952,0.075862069,0.008532715
CH4,zmb,2050,0.017599715,0.207180407,0.014141663
CH4,zwe,2050,0.017599715,0.207180407,0.014141663
CO,abw,2050,1.021349352,4.037467849,3.269599412
CO,afg,2050,2.062574611,11.52110824,2.904094274
CO,ago,2050,1.155705559,15.78631666,3.313401514
CO,alb,2050,0.107725524,1.641683527,0.223644387
CO,are,2050,0.877590542,9.496906934,1.166663051
CO,arg,2050,0.729077811,4.174181772,2.098487008
CO,arm,2050,1.772980411,9.4361613,1.092499068
CO,asm,2050,0.373139638,10.29676148,0.338411364
CO,atg,2050,1.021349352,4.037467849,3.269599412
CO,aus,2050,0.373139638,10.29676148,0.338411364
CO,aut,2050,0.041542459,2.377243826,0.276830647
CO,aze,2050,1.772980411,9.4361613,1.092499068
CO,bdi,2050,1.170000139,18.66605324,3.340306217
CO,bel,2050,0.041542459,2.377243826,0.276830647
CO,ben,2050,1.155705559,15.78631666,3.313401514
CO,bfa,2050,1.155705559,15.78631666,3.313401514
CO,bgd,2050,2.062574611,11.52110824,2.904094274
CO,bgr,2050,0.107725524,1.641683527,0.223644387
CO,bhr,2050,0.877590542,9.496906934,1.166663051
CO,bhs,2050,1.021349352,4.037467849,3.269599412
CO,bih,2050,0.107725524,1.641683527,0.223644387
CO,blr,2050,0.806657692,3.71259759,0.944594228
CO,blz,2050,1.021349352,4.037467849,3.269599412
CO,bmu,2050,1.021349352,4.037467849,3.269599412
CO,bol,2050,0.729077811,4.174181772,2.098487008
CO,bra,2050,0.371771147,1.703340493,0.670842027
CO,brb,2050,1.021349352,4.037467849,3.269599412
CO,brn,2050,0.729509592,5.053242382,1.529914728
CO,btn,2050,2.062574611,11.52110824,2.904094274
CO,bwa,2050,1.155705559,15.78631666,3.313401514
CO,caf,2050,1.155705559,15.78631666,3.313401514
CO,can,2050,0.626828163,1.538781572,0.591075741
CO,che,2050,0.041542459,2.377243826,0.276830647
CO,chl,2050,0.729077811,4.174181772,2.098487008
CO,chn,2050,0.431357482,1.777521312,0.682514088
CO,civ,2050,1.155705559,15.78631666,3.313401514
CO,cmr,2050,1.155705559,15.78631666,3.313401514
CO,cod,2050,1.155705559,15.78631666,3.313401514
CO,cog,2050,1.155705559,15.78631666,3.313401514
CO,cok,2050,0.373139638,10.29676148,0.338411364
CO,col,2050,0.729077811,4.174181772,2.098487008
CO,com,2050,1.170000139,18.66605324,3.340306217
CO,cpv,2050,1.155705559,15.78631666,3.313401514
CO,cri,2050,1.021349352,4.037467849,3.269599412
CO,cub,2050,1.021349352,4.037467849,3.269599412
CO,cuw,2050,1.021349352,4.037467849,3.269599412
CO,cym,2050,1.021349352,4.037467849,3.269599412
CO,cyp,2050,0.107725524,1.641683527,0.223644387
CO,cze,2050,0.107725524,1.641683527,0.223644387
CO,deu,2050,0.041542459,2.377243826,0.276830647
CO,dji,2050,1.170000139,18.66605324,3.340306217
CO,dma,2050,1.021349352,4.037467849,3.269599412
CO,dnk,2050,0.041542459,2.377243826,0.276830647
CO,dom,2050,1.021349352,4.037467849,3.269599412
CO,dza,2050,1.362011433,18.57999426,3.066881033
CO,ecu,2050,0.729077811,4.174181772,2.098487008
CO,egy,2050,1.362011433,18.57999426,3.066881033
CO,eri,2050,1.170000139,18.66605324,3.340306217
CO,esh,2050,1.362011433,18.57999426,3.066881033
CO,esp,2050,0.041542459,2.377243826,0.276830647
CO,est,2050,0.107725524,1.641683527,0.223644387
CO,eth,2050,1.170000139,18.66605324,3.340306217
CO,fin,2050,0.041542459,2.377243826,0.276830647
CO,fji,2050,0.373139638,10.29676148,0.338411364
CO,flk,2050,0.729077811,4.174181772,2.098487008
CO,fra,2050,0.041542459,2.377243826,0.276830647
CO,fro,2050,0.041542459,2.377243826,0.276830647
CO,fsm,2050,0.373139638,10.29676148,0.338411364
CO,gab,2050,1.155705559,15.78631666,3.313401514
CO,gbr,2050,0.041542459,2.377243826,0.276830647
CO,geo,2050,1.772980411,9.4361613,1.092499068
CO,gha,2050,1.155705559,15.78631666,3.313401514
CO,gib,2050,0.041542459,2.377243826,0.276830647
CO,gin,2050,1.155705559,15.78631666,3.313401514
CO,glp,2050,1.021349352,4.037467849,3.269599412
CO,gmb,2050,1.155705559,15.78631666,3.313401514
CO,gnb,2050,1.155705559,15.78631666,3.313401514
CO,gnq,2050,1.155705559,15.78631666,3.313401514
CO,grc,2050,0.041542459,2.377243826,0.276830647
CO,grd,2050,1.021349352,4.037467849,3.269599412
CO,grl,2050,0.041542459,2.377243826,0.276830647
CO,gtm,2050,1.021349352,4.037467849,3.269599412
CO,guf,2050,0.729077811,4.174181772,2.098487008
CO,gum,2050,0.373139638,10.29676148,0.338411364
CO,guy,2050,0.729077811,4.174181772,2.098487008
CO,hkg,2050,0.431357482,1.777521312,0.682514088
CO,hnd,2050,1.021349352,4.037467849,3.269599412
CO,hrv,2050,0.107725524,1.641683527,0.223644387
CO,hti,2050,1.021349352,4.037467849,3.269599412
CO,hun,2050,0.107725524,1.641683527,0.223644387
CO,idn,2050,0.974385977,2.068071517,1.361164879
CO,ind,2050,0.420617155,1.961087789,0.711262536
CO,irl,2050,0.041542459,2.377243826,0.276830647
CO,irn,2050,0.877590542,9.496906934,1.166663051
CO,irq,2050,0.877590542,9.496906934,1.166663051
CO,isl,2050,0.041542459,2.377243826,0.276830647
CO,isr,2050,0.877590542,9.496906934,1.166663051
CO,ita,2050,0.041542459,2.377243826,0.276830647
CO,jam,2050,1.021349352,4.037467849,3.269599412
CO,jor,2050,0.877590542,9.496906934,1.166663051
CO,jpn,2050,0.007936119,1.249515777,0.48098914
CO,kaz,2050,6.168292055,12.31456034,5.419620559
CO,ken,2050,1.170000139,18.66605324,3.340306217
CO,kgz,2050,6.168292055,12.31456034,5.419620559
CO,khm,2050,0.729509592,5.053242382,1.529914728
CO,kir,2050,0.373139638,10.29676148,0.338411364
CO,kna,2050,1.021349352,4.037467849,3.269599412
CO,kor,2050,0.350615549,8.661367876,0.861427809
CO,kwt,2050,0.877590542,9.496906934,1.166663051
CO,lao,2050,0.729509592,5.053242382,1.529914728
CO,lbn,2050,0.877590542,9.496906934,1.166663051
CO,lbr,2050,1.155705559,15.78631666,3.313401514
CO,lby,2050,1.362011433,18.57999426,3.066881033
CO,lca,2050,1.021349352,4.037467849,3.269599412
CO,lie,2050,0.041542459,2.377243826,0.276830647
CO,lka,2050,2.062574611,11.52110824,2.904094274
CO,lso,2050,1.155705559,15.78631666,3.313401514
CO,ltu,2050,0.107725524,1.641683527,0.223644387
CO,lux,2050,0.041542459,2.377243826,0.276830647
CO,lva,2050,0.107725524,1.641683527,0.223644387
CO,mac,2050,0.431357482,1.777521312,0.682514088
CO,mar,2050,1.362011433,18.57999426,3.066881033
CO,mda,2050,0.806657692,3.71259759,0.944594228
CO,mdg,2050,1.170000139,18.66605324,3.340306217
CO,mdv,2050,2.062574611,11.52110824,2.904094274
CO,mex,2050,0.418588386,10.92740322,0.923258435
CO,mhl,2050,0.373139638,10.29676148,0.338411364
CO,mkd,2050,0.107725524,1.641683527,0.223644387
CO,mli,2050,1.155705559,15.78631666,3.313401514
CO,mlt,2050,0.107725524,1.641683527,0.223644387
CO,mmr,2050,0.729509592,5.053242382,1.529914728
CO,mne,2050,0.107725524,1.641683527,0.223644387
CO,mng,2050,0.431357482,1.777521312,0.682514088
CO,moz,2050,1.155705559,15.78631666,3.313401514
CO,mrt,2050,1.155705559,15.78631666,3.313401514
CO,msr,2050,1.021349352,4.037467849,3.269599412
CO,mtq,2050,1.021349352,4.037467849,3.269599412
CO,mus,2050,1.170000139,18.66605324,3.340306217
CO,mwi,2050,1.155705559,15.78631666,3.313401514
CO,mys,2050,0.729509592,5.053242382,1.529914728
CO,nam,2050,1.155705559,15.78631666,3.313401514
CO,ncl,2050,0.373139638,10.29676148,0.338411364
CO,ner,2050,1.155705559,15.78631666,3.313401514
CO,nga,2050,1.155705559,15.78631666,3.313401514
CO,nic,2050,1.021349352,4.037467849,3.269599412
CO,niu,2050,0.373139638,10.29676148,0.338411364
CO,nld,2050,0.041542459,2.377243826,0.276830647
CO,nor,2050,0.041542459,2.377243826,0.276830647
CO,npl,2050,2.062574611,11.52110824,2.904094274
CO,nzl,2050,0.373139638,10.29676148,0.338411364
CO,omn,2050,0.877590542,9.496906934,1.166663051
CO,pak,2050,2.062574611,11.52110824,2.904094274
CO,pan,2050,1.021349352,4.037467849,3.269599412
CO,per,2050,0.729077811,4.174181772,2.098487008
CO,phl,2050,0.729509592,5.053242382,1.529914728
CO,plw,2050,0.373139638,10.29676148,0.338411364
CO,png,2050,0.974385977,2.068071517,1.361164879
CO,pol,2050,0.107725524,1.641683527,0.223644387
CO,pri,2050,1.021349352,4.037467849,3.269599412
CO,prk,2050,0.350615549,8.661367876,0.861427809
CO,prt,2050,0.041542459,2.377243826,0.276830647
CO,pry,2050,0.729077811,4.174181772,2.098487008
CO,pse,2050,0.877590542,9.496906934,1.166663051
CO,pyf,2050,0.373139638,10.29676148,0.338411364
CO,qat,2050,0.877590542,9.496906934,1.166663051
CO,reu,2050,1.170000139,18.66605324,3.340306217
CO,rou,2050,0.107725524,1.641683527,0.223644387
CO,rus,2050,1.772980411,9.4361613,1.092499068
CO,rwa,2050,1.170000139,18.66605324,3.340306217
CO,sau,2050,0.877590542,9.496906934,1.166663051
CO,sdn,2050,1.170000139,18.66605324,3.340306217
CO,sen,2050,1.155705559,15.78631666,3.313401514
CO,sgp,2050,0.729509592,5.053242382,1.529914728
CO,slb,2050,0.373139638,10.29676148,0.338411364
CO,sle,2050,1.155705559,15.78631666,3.313401514
CO,slv,2050,1.021349352,4.037467849,3.269599412
CO,som,2050,1.170000139,18.66605324,3.340306217
CO,spm,2050,0.523559376,1.512659427,0.600659171
CO,srb,2050,0.107725524,1.641683527,0.223644387
CO,srb (kosovo),2050,0.107725524,1.641683527,0.223644387
CO,ssd,2050,1.170000139,18.66605324,3.340306217
CO,stp,2050,1.155705559,15.78631666,3.313401514
CO,sur,2050,0.729077811,4.174181772,2.098487008
CO,svk,2050,0.107725524,1.641683527,0.223644387
CO,svn,2050,0.107725524,1.641683527,0.223644387
CO,swe,2050,0.041542459,2.377243826,0.276830647
CO,swz,2050,1.155705559,15.78631666,3.313401514
CO,sxm,2050,1.021349352,4.037467849,3.269599412
CO,syc,2050,1.170000139,18.66605324,3.340306217
CO,syr,2050,0.877590542,9.496906934,1.166663051
CO,tca,2050,1.021349352,4.037467849,3.269599412
CO,tcd,2050,1.155705559,15.78631666,3.313401514
CO,tgo,2050,1.155705559,15.78631666,3.313401514
CO,tha,2050,0.729509592,5.053242382,1.529914728
CO,tjk,2050,6.168292055,12.31456034,5.419620559
CO,tkl,2050,0.373139638,10.29676148,0.338411364
CO,tkm,2050,6.168292055,12.31456034,5.419620559
CO,tls,2050,0.974385977,2.068071517,1.361164879
CO,ton,2050,0.373139638,10.29676148,0.338411364
CO,tto,2050,1.021349352,4.037467849,3.269599412
CO,tun,2050,1.362011433,18.57999426,3.066881033
CO,tur,2050,0.355296816,1.378276656,0.209723393
CO,twn,2050,0.431357482,1.777521312,0.682514088
CO,tza,2050,1.155705559,15.78631666,3.313401514
CO,uga,2050,1.170000139,18.66605324,3.340306217
CO,ukr,2050,0.806657692,3.71259759,0.944594228
CO,ury,2050,0.729077811,4.174181772,2.098487008
CO,usa,2050,0.523559376,1.512659427,0.600659171
CO,uzb,2050,6.168292055,12.31456034,5.419620559
CO,vct,2050,1.021349352,4.037467849,3.269599412
CO,ven,2050,0.729077811,4.174181772,2.098487008
CO,vgb,2050,1.021349352,4.037467849,3.269599412
CO,vir,2050,1.021349352,4.037467849,3.269599412
CO,vnm,2050,0.729509592,5.053242382,1.529914728
CO,vut,2050,0.373139638,10.29676148,0.338411364
CO,wlf,2050,0.373139638,10.29676148,0.338411364
CO,wsm,2050,0.373139638,10.29676148,0.338411364
CO,yem,2050,0.877590542,9.496906934,1.166663051
CO,zaf,2050,0.359418436,7.781128801,0.539362301
CO,zmb,2050,1.155705559,15.78631666,3.313401514
CO,zwe,2050,1.155705559,15.78631666,3.313401514
CO2,abw,2050,70.62701778,66.03758315,66.63747366
CO2,afg,2050,71.25045886,60.60132354,64.9744405
CO2,ago,2050,73.09894551,68.32562093,68.64602454
CO2,alb,2050,68.54702308,63.67583213,66.76498615
CO2,are,2050,73.06967265,68.29096356,68.35109384
CO2,arg,2050,70.46143067,66.03528862,66.67012644
CO2,arm,2050,71.7244585,67.96827334,68.8096993
CO2,asm,2050,72.70166084,62.5,67.83052172
CO2,atg,2050,70.62701778,66.03758315,66.63747366
CO2,aus,2050,72.70166084,62.5,67.83052172
CO2,aut,2050,68.13025947,64.67577274,66.41892544
CO2,aze,2050,71.7244585,67.96827334,68.8096993
CO2,bdi,2050,73.09930886,68.3308119,69.36299292
CO2,bel,2050,68.13025947,64.67577274,66.41892544
CO2,ben,2050,73.09894551,68.32562093,68.64602454
CO2,bfa,2050,73.09894551,68.32562093,68.64602454
CO2,bgd,2050,71.25045886,60.60132354,64.9744405
CO2,bgr,2050,68.54702308,63.67583213,66.76498615
CO2,bhr,2050,73.06967265,68.29096356,68.35109384
CO2,bhs,2050,70.62701778,66.03758315,66.63747366
CO2,bih,2050,68.54702308,63.67583213,66.76498615
CO2,blr,2050,72.85059558,68.23925864,68.24674554
CO2,blz,2050,70.62701778,66.03758315,66.63747366
CO2,bmu,2050,70.62701778,66.03758315,66.63747366
CO2,bol,2050,70.46143067,66.03528862,66.67012644
CO2,bra,2050,66.17897054,36.41753123,38.83670424
CO2,brb,2050,70.62701778,66.03758315,66.63747366
CO2,brn,2050,69.95859652,67.73134355,67.89757953
CO2,btn,2050,71.25045886,60.60132354,64.9744405
CO2,bwa,2050,73.09894551,68.32562093,68.64602454
CO2,caf,2050,73.09894551,68.32562093,68.64602454
CO2,can,2050,70.48004504,65.19065191,65.5957162
CO2,che,2050,68.13025947,64.67577274,66.41892544
CO2,chl,2050,70.46143067,66.03528862,66.67012644
CO2,chn,2050,71.22722714,66.91090923,67.30695951
CO2,civ,2050,73.09894551,68.32562093,68.64602454
CO2,cmr,2050,73.09894551,68.32562093,68.64602454
CO2,cod,2050,73.09894551,68.32562093,68.64602454
CO2,cog,2050,73.09894551,68.32562093,68.64602454
CO2,cok,2050,72.70166084,62.5,67.83052172
CO2,col,2050,70.46143067,66.03528862,66.67012644
CO2,com,2050,73.09930886,68.3308119,69.36299292
CO2,cpv,2050,73.09894551,68.32562093,68.64602454
CO2,cri,2050,70.62701778,66.03758315,66.63747366
CO2,cub,2050,70.62701778,66.03758315,66.63747366
CO2,cuw,2050,70.62701778,66.03758315,66.63747366
CO2,cym,2050,70.62701778,66.03758315,66.63747366
CO2,cyp,2050,68.54702308,63.67583213,66.76498615
CO2,cze,2050,68.54702308,63.67583213,66.76498615
CO2,deu,2050,68.13025947,64.67577274,66.41892544
CO2,dji,2050,73.09930886,68.3308119,69.36299292
CO2,dma,2050,70.62701778,66.03758315,66.63747366
CO2,dnk,2050,68.13025947,64.67577274,66.41892544
CO2,dom,2050,70.62701778,66.03758315,66.63747366
CO2,dza,2050,69.47875368,65.04065041,66.48163243
CO2,ecu,2050,70.46143067,66.03528862,66.67012644
CO2,egy,2050,69.47875368,65.04065041,66.48163243
CO2,eri,2050,73.09930886,68.3308119,69.36299292
CO2,esh,2050,69.47875368,65.04065041,66.48163243
CO2,esp,2050,68.13025947,64.67577274,66.41892544
CO2,est,2050,68.54702308,63.67583213,66.76498615
CO2,eth,2050,73.09930886,68.3308119,69.36299292
CO2,fin,2050,68.13025947,64.67577274,66.41892544
CO2,fji,2050,72.70166084,62.5,67.83052172
CO2,flk,2050,70.46143067,66.03528862,66.67012644
CO2,fra,2050,68.13025947,64.67577274,66.41892544
CO2,fro,2050,68.13025947,64.67577274,66.41892544
CO2,fsm,2050,72.70166084,62.5,67.83052172
CO2,gab,2050,73.09894551,68.32562093,68.64602454
CO2,gbr,2050,68.13025947,64.67577274,66.41892544
CO2,geo,2050,71.7244585,67.96827334,68.8096993
CO2,gha,2050,73.09894551,68.32562093,68.64602454
