# ../aglu-data/level1//L107.an_FeedIO_R_C_Sys_Fd_Y.csv
# Written by LA107.an_IMAGE_R_C_Sys_Fd_Y.R
# Mon Mar 12 09:47:34 2018
# " Animal production input-output coefficients by GCAM region / commodity / system / feed type / year "
# " Unitless "
"GCAM_region_ID","GCAM_commodity","system","feed","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
15,"Dairy","Mixed","FeedCrops",1.33046713047504,1.36549810684393,1.39942998407019,1.43212913781004,1.4638853118414,1.49525590410524,1.52695344279043,1.55839359803273,1.58956315672885,1.61863314174728,1.62388433283761,1.63034856690326,1.63719864804412,1.64469582675361,1.6540985002935,1.66488036185793,1.67362200346533,1.68215136198123,1.69290809737831,1.70274762064198,1.72101261927515,1.73874700076273,1.75467229985065,1.76673540924182,1.77809254162651,1.78410256368366,1.79290868086685,1.80174035867868,1.80800667869115,1.81043875054794,1.82609579641635,1.83700038750053,1.84883466301975,1.86533438254276,1.88825964281511,1.87982802438533,1.87451806303134,1.86896013845308,1.86113270299393,1.85233843648834
16,"Dairy","Mixed","FeedCrops",1.227444765,1.223354066,1.219263367,1.215172668,1.211081969,1.20699127,1.202900571,1.198809872,1.194719173,1.190628474,1.18566282,1.180697166,1.175731512,1.170765858,1.165800204,1.16083455,1.155868896,1.150903242,1.145937588,1.140971934,1.1340156882,1.1270594424,1.1201031966,1.1131469508,1.106190705,1.0992344592,1.0922782134,1.0853219676,1.0783657218,1.071409476,1.0644532302,1.0574969844,1.0505407386,1.0435844928,1.036628247,1.03922962156,1.04183099612,1.04443237068,1.04703374524,1.0496351198
17,"Dairy","Mixed","FeedCrops",1.8771895659,1.8935447418,1.9098999177,1.9262550936,1.9426102695,1.9589654454,1.9753206213,1.9916757972,2.0080309731,2.024386149,2.0150956316,2.0058051142,1.9965145968,1.9872240794,1.977933562,1.9686430446,1.9593525272,1.9500620098,1.9407714924,1.931480975,1.9176473476,1.9038137202,1.8899800928,1.8761464654,1.862312838,1.8484792106,1.8346455832,1.8208119558,1.8069783284,1.793144701,1.7793110736,1.7654774462,1.7516438188,1.7378101914,1.723976564,1.73153038952,1.73908421504,1.74663804056,1.75419186608,1.7617456916
18,"Dairy","Mixed","FeedCrops",1.46565445,1.510369556,1.555084662,1.599799768,1.644514874,1.68922998,1.733945086,1.778660192,1.823375298,1.868090404,1.8683321409,1.8685738778,1.8688156147,1.8690573516,1.8692990885,1.8695408254,1.8697825623,1.8700242992,1.8702660361,1.870507773,1.85005174366667,1.82959571433333,1.809139685,1.78868365566667,1.76822762633333,1.747771597,1.72731556766667,1.70685953833333,1.686403509,1.66594747966667,1.64549145033333,1.625035421,1.60457939166667,1.58412336233333,1.563667333,1.55548747012,1.54730760724,1.53912774436,1.53094788148,1.5227680186
19,"Dairy","Mixed","FeedCrops",1.1805126769,1.1922045478,1.2038964187,1.2155882896,1.2272801605,1.2389720314,1.2506639023,1.2623557732,1.2740476441,1.285739515,1.2774722026,1.2692048902,1.2609375778,1.2526702654,1.244402953,1.2361356406,1.2278683282,1.2196010158,1.2113337034,1.203066391,1.19749421566667,1.19192204033333,1.186349865,1.18077768966667,1.17520551433333,1.169633339,1.16406116366667,1.15848898833333,1.152916813,1.14734463766667,1.14177246233333,1.136200287,1.13062811166667,1.12505593633333,1.119483761,1.11988140432,1.12027904764,1.12067669096,1.12107433428,1.1214719776
20,"Dairy","Mixed","FeedCrops",1.9113580165,1.926257563,1.9411571095,1.956056656,1.9709562025,1.985855749,2.0007552955,2.015654842,2.0305543885,2.045453935,2.1135762775,2.18169862,2.2498209625,2.317943305,2.3860656475,2.45418799,2.5223103325,2.590432675,2.6585550175,2.72667736,2.68958146586667,2.65248557173333,2.6153896776,2.57829378346667,2.54119788933333,2.5041019952,2.46700610106667,2.42991020693333,2.3928143128,2.35571841866667,2.31862252453333,2.2815266304,2.24443073626667,2.20733484213333,2.170238948,2.1546883928,2.1391378376,2.1235872824,2.1080367272,2.092486172
21,"Dairy","Mixed","FeedCrops",1.3541619306,1.3531783742,1.3521948178,1.3512112614,1.350227705,1.3492441486,1.3482605922,1.3472770358,1.3462934794,1.345309923,1.3163624384,1.2874149538,1.2584674692,1.2295199846,1.2005725,1.1716250154,1.1426775308,1.1137300462,1.0847825616,1.055835077,1.05532483946667,1.05481460193333,1.0543043644,1.05379412686667,1.05328388933333,1.0527736518,1.05226341426667,1.05175317673333,1.0512429392,1.05073270166667,1.05022246413333,1.0497122266,1.04920198906667,1.04869175153333,1.048181514,1.04710473456,1.04602795512,1.04495117568,1.04387439624,1.0427976168
22,"Dairy","Mixed","FeedCrops",1.8771895659,1.8935447418,1.9098999177,1.9262550936,1.9426102695,1.9589654454,1.9753206213,1.9916757972,2.0080309731,2.024386149,2.0150956316,2.0058051142,1.9965145968,1.9872240794,1.977933562,1.9686430446,1.9593525272,1.9500620098,1.9407714924,1.931480975,1.9176473476,1.9038137202,1.8899800928,1.8761464654,1.862312838,1.8484792106,1.8346455832,1.8208119558,1.8069783284,1.793144701,1.7793110736,1.7654774462,1.7516438188,1.7378101914,1.723976564,1.73153038952,1.73908421504,1.74663804056,1.75419186608,1.7617456916
23,"Dairy","Mixed","FeedCrops",1.4710328819,1.4782568768,1.4854808717,1.4927048666,1.4999288615,1.5071528564,1.5143768513,1.5216008462,1.5288248411,1.536048836,1.5252650567,1.5144812774,1.5036974981,1.4929137188,1.4821299395,1.4713461602,1.4605623809,1.4497786016,1.4389948223,1.428211043,1.42320471873333,1.41819839446667,1.4131920702,1.40818574593333,1.40317942166667,1.3981730974,1.39316677313333,1.38816044886667,1.3831541246,1.37814780033333,1.37314147606667,1.3681351518,1.36312882753333,1.35812250326667,1.353116179,1.3462899522,1.3394637254,1.3326374986,1.3258112718,1.318985045
24,"Dairy","Mixed","FeedCrops",2.640235329,2.622304587,2.604373845,2.586443103,2.568512361,2.550581619,2.532650877,2.514720135,2.496789393,2.478858651,2.4587750821,2.4386915132,2.4186079443,2.3985243754,2.3784408065,2.3583572376,2.3382736687,2.3181900998,2.2981065309,2.278022962,2.28264461153333,2.28726626106667,2.2918879106,2.29650956013333,2.30113120966667,2.3057528592,2.31037450873333,2.31499615826667,2.3196178078,2.32423945733333,2.32886110686667,2.3334827564,2.33810440593333,2.34272605546667,2.347347705,2.34452505964,2.34170241428,2.33887976892,2.33605712356,2.3332344782
25,"Dairy","Mixed","FeedCrops",1.6543679759,1.6655443578,1.6767207397,1.6878971216,1.6990735035,1.7102498854,1.7214262673,1.7326026492,1.7437790311,1.754955413,1.7517065744,1.7484577358,1.7452088972,1.7419600586,1.73871122,1.7354623814,1.7322135428,1.7289647042,1.7257158656,1.722467027,1.7106259902,1.6987849534,1.6869439166,1.6751028798,1.663261843,1.6514208062,1.6395797694,1.6277387326,1.6158976958,1.604056659,1.5922156222,1.5803745854,1.5685335486,1.5566925118,1.544851475,1.5424051516,1.5399588282,1.5375125048,1.5350661814,1.532619858
26,"Dairy","Mixed","FeedCrops",1.6543679759,1.6655443578,1.6767207397,1.6878971216,1.6990735035,1.7102498854,1.7214262673,1.7326026492,1.7437790311,1.754955413,1.7517065744,1.7484577358,1.7452088972,1.7419600586,1.73871122,1.7354623814,1.7322135428,1.7289647042,1.7257158656,1.722467027,1.7106259902,1.6987849534,1.6869439166,1.6751028798,1.663261843,1.6514208062,1.6395797694,1.6277387326,1.6158976958,1.604056659,1.5922156222,1.5803745854,1.5685335486,1.5566925118,1.544851475,1.5424051516,1.5399588282,1.5375125048,1.5350661814,1.532619858
27,"Dairy","Mixed","FeedCrops",1.8771895659,1.8935447418,1.9098999177,1.9262550936,1.9426102695,1.9589654454,1.9753206213,1.9916757972,2.0080309731,2.024386149,2.0150956316,2.0058051142,1.9965145968,1.9872240794,1.977933562,1.9686430446,1.9593525272,1.9500620098,1.9407714924,1.931480975,1.9176473476,1.9038137202,1.8899800928,1.8761464654,1.862312838,1.8484792106,1.8346455832,1.8208119558,1.8069783284,1.793144701,1.7793110736,1.7654774462,1.7516438188,1.7378101914,1.723976564,1.73153038952,1.73908421504,1.74663804056,1.75419186608,1.7617456916
28,"Dairy","Mixed","FeedCrops",1.0442750985,1.057864617,1.0714541355,1.085043654,1.0986331725,1.112222691,1.1258122095,1.139401728,1.1529912465,1.166580765,1.1454939249,1.1244070848,1.1033202447,1.0822334046,1.0611465645,1.0400597244,1.0189728843,0.9978860442,0.9767992041,0.955712364,0.947061660933333,0.938410957866667,0.9297602548,0.921109551733333,0.912458848666667,0.9038081456,0.895157442533333,0.886506739466667,0.8778560364,0.869205333333333,0.860554630266667,0.8519039272,0.843253224133333,0.834602521066667,0.825951818,0.82901856032,0.83208530264,0.83515204496,0.83821878728,0.8412855296
29,"Dairy","Mixed","FeedCrops",7.60829349882192,7.6094557690064,7.52634081869886,7.40697980463878,7.26506532549503,7.09892951885995,6.92546609408832,6.75166600555374,6.5819433444487,6.42391160050262,6.2602801292852,6.11086435422692,5.95926675468617,5.80300406515,5.64316662168657,5.48181373931483,5.30689017430582,5.13376811930963,4.9633003145378,4.79116361454281,4.71669058797124,4.6518303179508,4.59514825746595,4.5423436069751,4.49135765467074,4.43445686524239,4.3774827046251,4.31634331926678,4.25367945829494,4.18842619651917,4.13024058509308,4.06981204757888,4.00715325522339,3.94680138304885,3.88569892986772,3.83578562821229,3.78600303345018,3.73639310392938,3.68431306695935,3.6319385158341
30,"Dairy","Mixed","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"Dairy","Mixed","FeedCrops",1.6543679759,1.6655443578,1.6767207397,1.6878971216,1.6990735035,1.7102498854,1.7214262673,1.7326026492,1.7437790311,1.754955413,1.7517065744,1.7484577358,1.7452088972,1.7419600586,1.73871122,1.7354623814,1.7322135428,1.7289647042,1.7257158656,1.722467027,1.7106259902,1.6987849534,1.6869439166,1.6751028798,1.663261843,1.6514208062,1.6395797694,1.6277387326,1.6158976958,1.604056659,1.5922156222,1.5803745854,1.5685335486,1.5566925118,1.544851475,1.5424051516,1.5399588282,1.5375125048,1.5350661814,1.532619858
32,"Dairy","Mixed","FeedCrops",1.6543679759,1.6655443578,1.6767207397,1.6878971216,1.6990735035,1.7102498854,1.7214262673,1.7326026492,1.7437790311,1.754955413,1.7517065744,1.7484577358,1.7452088972,1.7419600586,1.73871122,1.7354623814,1.7322135428,1.7289647042,1.7257158656,1.722467027,1.7106259902,1.6987849534,1.6869439166,1.6751028798,1.663261843,1.6514208062,1.6395797694,1.6277387326,1.6158976958,1.604056659,1.5922156222,1.5803745854,1.5685335486,1.5566925118,1.544851475,1.5424051516,1.5399588282,1.5375125048,1.5350661814,1.532619858
1,"Pork","Mixed","FeedCrops",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
2,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6264,6.6228,6.6192,6.6156,6.612
3,"Pork","Mixed","FeedCrops",8.935,8.87,8.805,8.74,8.675,8.61,8.545,8.48,8.415,8.35,8.289,8.228,8.167,8.106,8.045,7.984,7.923,7.862,7.801,7.74,7.72133333333333,7.70266666666667,7.684,7.66533333333333,7.64666666666667,7.628,7.60933333333333,7.59066666666667,7.572,7.55333333333333,7.53466666666667,7.516,7.49733333333333,7.47866666666667,7.46,7.46224,7.46448,7.46672,7.46896,7.4712
4,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6264,6.6228,6.6192,6.6156,6.612
5,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6264,6.6228,6.6192,6.6156,6.612
6,"Pork","Mixed","FeedCrops",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
7,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6212,6.6124,6.6036,6.5948,6.586
8,"Pork","Mixed","FeedCrops",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
9,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.622,6.614,6.606,6.598,6.59
10,"Pork","Mixed","FeedCrops",8.93202460514971,8.86274074696973,8.7936049220748,8.72448183642196,8.65526195653328,8.58607130672819,8.5171828239995,8.44837159233178,8.37984898696219,8.3114494335137,8.24714850349975,8.1827349569938,8.11829396922387,8.05355654109247,7.98899527703234,7.92450977568837,7.86007501149767,7.7956843342229,7.73007707468262,7.66413562833484,7.65073489911362,7.63510771961728,7.61831993765762,7.60079181267045,7.58084138425458,7.55883186431754,7.54216542296835,7.52992220148448,7.5211429364146,7.51191789920913,7.50019994814957,7.4878624508251,7.47387638775079,7.45842950178136,7.44383026258099,7.422065802251,7.3999162231815,7.37769133984411,7.3554492374368,7.33242590698248
11,"Pork","Mixed","FeedCrops",11,11,11,11,11,11,11,11,11,11,10.711,10.422,10.133,9.844,9.555,9.266,8.977,8.688,8.399,8.11,8.034,7.958,7.882,7.806,7.73,7.654,7.578,7.502,7.426,7.35,7.274,7.198,7.122,7.046,6.97,6.9488,6.9276,6.9064,6.8852,6.864
12,"Pork","Mixed","FeedCrops",8.91301759214899,8.82704703166747,8.74114186917761,8.65517842020006,8.56916369006293,8.48321325432684,8.39737778017457,8.31152033609782,8.22565622171964,8.1397757879583,8.06180701262634,7.98366449469004,7.90544061607299,7.82724662068655,7.74909065739426,7.67098953692761,7.59292953806376,7.51493666587943,7.43691804260935,7.35888671249759,7.33483207911639,7.31073970385299,7.28666236445699,7.26260663297241,7.23850459491321,7.2144246145343,7.19041336539113,7.1663718929109,7.14227741605388,7.11824757272075,7.09425586688124,7.0702728059519,7.04625366601191,7.022319844351,6.99841052612208,6.97884854430677,6.95928873753062,6.93975245502822,6.92018038096819,6.90058960077899
13,"Pork","Mixed","FeedCrops",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
14,"Pork","Mixed","FeedCrops",8.914,8.828,8.742,8.656,8.57,8.484,8.398,8.312,8.226,8.14,8.062,7.984,7.906,7.828,7.75,7.672,7.594,7.516,7.438,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.3396,7.3192,7.2988,7.2784,7.258
15,"Pork","Mixed","FeedCrops",8.90423774442735,8.81897188250512,8.73334329178541,8.64740893427663,8.56219872219068,8.47777484496289,8.39253061398046,8.30725756782388,8.22250798824927,8.13700598895513,8.05862134991274,7.97980627765451,7.90153610566773,7.82287973489247,7.74481406795774,7.66701211904231,7.58955562804914,7.51193015548976,7.43459039994861,7.3571884998082,7.33374472544169,7.3105829062603,7.28645498333428,7.26037298040196,7.23650368035011,7.21224529635163,7.18808504037809,7.16435927203155,7.14243450312076,7.11846739274081,7.09450895250259,7.07058451952776,7.04701598399671,7.02309583507878,6.99909073085931,6.98001774352044,6.96076377198286,6.94118613375356,6.92158036415957,6.90197632861581
16,"Pork","Mixed","FeedCrops",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
17,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6224,6.6148,6.6072,6.5996,6.592
18,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6212,6.6124,6.6036,6.5948,6.586
19,"Pork","Mixed","FeedCrops",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
20,"Pork","Mixed","FeedCrops",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.622,6.614,6.606,6.598,6.59
