# File: Pot_veg_carbon_Mg_per_ha.csv
# Title: Potential veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: lds
# Description: pot veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; sage potential veg; country raster; new glu raster; hyde land area
# ----------
iso,glu_code,land_type,c_type,value
blr,30,502,veg_c,135
blr,30,802,soil_c,143
blr,30,802,veg_c,103
blr,30,1301,soil_c,203
blr,30,1301,veg_c,9
blr,30,1302,soil_c,203
blr,30,1302,veg_c,9
blr,35,401,soil_c,134
blr,35,401,veg_c,160
blr,35,402,soil_c,134
blr,35,402,veg_c,160
blr,35,501,soil_c,134
blr,35,501,veg_c,135
blr,35,502,soil_c,134
blr,35,502,veg_c,135
blr,35,801,soil_c,143
blr,35,801,veg_c,103
blr,35,802,soil_c,143
blr,35,802,veg_c,103
blr,39,401,soil_c,134
blr,39,401,veg_c,160
blr,39,402,soil_c,134
blr,39,402,veg_c,160
blr,39,501,soil_c,134
blr,39,501,veg_c,135
blr,39,502,soil_c,134
blr,39,502,veg_c,135
blr,39,801,soil_c,143
blr,39,801,veg_c,103
blr,39,802,soil_c,143
blr,39,802,veg_c,103
blr,39,1301,soil_c,203
blr,39,1301,veg_c,9
blr,39,1302,soil_c,203
blr,39,1302,veg_c,9
blz,111,101,soil_c,98
blz,111,101,veg_c,200
blz,111,102,soil_c,98
blz,111,102,veg_c,200
blz,111,202,soil_c,98
blz,111,202,veg_c,140
blz,111,801,soil_c,143
blz,111,801,veg_c,103
blz,111,802,soil_c,143
blz,111,802,veg_c,103
blz,111,1001,soil_c,123
blz,111,1001,veg_c,7
blz,111,1002,soil_c,123
blz,111,1002,veg_c,7
blz,111,1102,soil_c,69
blz,111,1102,veg_c,55
blz,133,102,soil_c,98
blz,133,102,veg_c,200
bol,168,101,soil_c,98
bol,168,101,veg_c,200
bol,168,102,soil_c,98
bol,168,102,veg_c,200
bol,168,201,soil_c,98
bol,168,201,veg_c,140
bol,168,202,soil_c,98
bol,168,202,veg_c,140
bol,168,302,soil_c,71
bol,168,302,veg_c,154
bol,168,401,soil_c,134
bol,168,401,veg_c,160
bol,168,402,soil_c,134
bol,168,402,veg_c,160
bol,168,901,soil_c,95
bol,168,901,veg_c,25
bol,168,902,soil_c,95
bol,168,902,veg_c,25
bol,168,1001,soil_c,123
bol,168,1001,veg_c,7
bol,168,1002,soil_c,123
bol,168,1002,veg_c,7
bol,168,1101,soil_c,69
bol,168,1101,veg_c,55
bol,168,1102,soil_c,69
bol,168,1102,veg_c,55
bol,168,1201,soil_c,69
bol,168,1201,veg_c,27
bol,168,1202,soil_c,69
bol,168,1202,veg_c,27
bol,168,1301,soil_c,203
bol,168,1301,veg_c,9
bol,168,1302,soil_c,203
bol,168,1302,veg_c,9
bol,168,1402,soil_c,38
bol,168,1402,veg_c,1
bol,200,101,soil_c,98
bol,200,101,veg_c,200
bol,200,1001,soil_c,123
bol,200,1001,veg_c,7
bol,200,1002,soil_c,123
bol,200,1002,veg_c,7
bol,200,1201,soil_c,69
bol,200,1201,veg_c,27
bol,200,1202,soil_c,69
bol,200,1202,veg_c,27
bol,200,1301,soil_c,203
bol,200,1301,veg_c,9
bol,200,1302,soil_c,203
bol,200,1302,veg_c,9
bol,200,1401,soil_c,38
bol,200,1401,veg_c,1
bol,200,1402,soil_c,38
bol,200,1402,veg_c,1
bol,200,1501,soil_c,85
bol,200,1502,soil_c,85
bol,206,101,soil_c,98
bol,206,101,veg_c,200
bol,206,102,soil_c,98
bol,206,102,veg_c,200
bol,206,201,soil_c,98
bol,206,201,veg_c,140
bol,206,202,soil_c,98
bol,206,202,veg_c,140
bol,206,302,soil_c,71
bol,206,302,veg_c,154
bol,206,402,soil_c,134
bol,206,402,veg_c,160
bol,206,802,soil_c,143
bol,206,802,veg_c,103
bol,206,901,soil_c,95
bol,206,901,veg_c,25
bol,206,902,soil_c,95
bol,206,902,veg_c,25
bol,206,1001,soil_c,123
bol,206,1001,veg_c,7
bol,206,1002,soil_c,123
bol,206,1002,veg_c,7
bol,206,1101,soil_c,69
bol,206,1101,veg_c,55
bol,206,1102,soil_c,69
bol,206,1102,veg_c,55
bol,206,1201,soil_c,69
bol,206,1201,veg_c,27
bol,206,1202,soil_c,69
bol,206,1202,veg_c,27
bol,206,1301,soil_c,203
bol,206,1301,veg_c,9
bol,206,1302,soil_c,203
bol,206,1302,veg_c,9
bol,206,1401,soil_c,38
bol,206,1401,veg_c,1
bol,206,1402,soil_c,38
bol,206,1402,veg_c,1
bol,207,1002,soil_c,123
bol,207,1002,veg_c,7
bol,207,1301,soil_c,203
bol,207,1301,veg_c,9
bol,207,1302,soil_c,203
bol,207,1302,veg_c,9
bra,156,101,soil_c,98
bra,156,101,veg_c,200
bra,156,102,soil_c,98
bra,156,102,veg_c,200
bra,156,901,soil_c,95
bra,156,901,veg_c,25
bra,156,1301,soil_c,203
bra,156,1301,veg_c,9
bra,161,101,soil_c,98
bra,161,101,veg_c,200
bra,161,102,soil_c,98
bra,161,102,veg_c,200
bra,161,202,soil_c,98
bra,161,202,veg_c,140
bra,161,901,soil_c,95
bra,161,901,veg_c,25
bra,161,902,soil_c,95
bra,161,902,veg_c,25
bra,161,1002,soil_c,123
bra,161,1002,veg_c,7
bra,161,1102,soil_c,69
bra,161,1102,veg_c,55
bra,161,1401,soil_c,38
bra,161,1401,veg_c,1
bra,168,101,soil_c,98
bra,168,101,veg_c,200
bra,168,102,soil_c,98
bra,168,102,veg_c,200
bra,168,201,soil_c,98
bra,168,201,veg_c,140
bra,168,202,soil_c,98
bra,168,202,veg_c,140
bra,168,901,soil_c,95
bra,168,901,veg_c,25
bra,168,902,soil_c,95
bra,168,902,veg_c,25
bra,168,1001,soil_c,123
bra,168,1001,veg_c,7
bra,168,1002,soil_c,123
bra,168,1002,veg_c,7
bra,168,1101,soil_c,69
bra,168,1101,veg_c,55
bra,168,1102,soil_c,69
bra,168,1102,veg_c,55
bra,168,1201,soil_c,69
bra,168,1201,veg_c,27
bra,168,1301,soil_c,203
bra,168,1301,veg_c,9
bra,168,1302,soil_c,203
bra,168,1302,veg_c,9
bra,168,1401,soil_c,38
bra,168,1401,veg_c,1
bra,168,1402,soil_c,38
bra,168,1402,veg_c,1
bra,172,101,soil_c,98
bra,172,101,veg_c,200
bra,172,102,soil_c,98
bra,172,102,veg_c,200
bra,172,201,soil_c,98
bra,172,201,veg_c,140
bra,172,202,soil_c,98
bra,172,202,veg_c,140
bra,172,901,soil_c,95
bra,172,901,veg_c,25
bra,172,902,soil_c,95
bra,172,902,veg_c,25
bra,172,1001,soil_c,123
bra,172,1001,veg_c,7
bra,172,1002,soil_c,123
bra,172,1002,veg_c,7
bra,172,1101,soil_c,69
bra,172,1101,veg_c,55
bra,172,1102,soil_c,69
bra,172,1102,veg_c,55
bra,172,1201,soil_c,69
bra,172,1201,veg_c,27
bra,172,1202,soil_c,69
bra,172,1202,veg_c,27
bra,172,1401,soil_c,38
bra,172,1401,veg_c,1
bra,174,101,soil_c,98
bra,174,101,veg_c,200
bra,174,102,soil_c,98
bra,174,102,veg_c,200
bra,174,201,soil_c,98
bra,174,201,veg_c,140
bra,174,202,soil_c,98
bra,174,202,veg_c,140
bra,174,901,soil_c,95
bra,174,901,veg_c,25
bra,174,902,soil_c,95
bra,174,902,veg_c,25
bra,174,1001,soil_c,123
bra,174,1001,veg_c,7
bra,174,1002,soil_c,123
bra,174,1002,veg_c,7
bra,174,1101,soil_c,69
bra,174,1101,veg_c,55
bra,174,1102,soil_c,69
bra,174,1102,veg_c,55
bra,174,1201,soil_c,69
bra,174,1201,veg_c,27
bra,174,1401,soil_c,38
bra,174,1401,veg_c,1
bra,186,101,soil_c,98
bra,186,101,veg_c,200
bra,186,102,soil_c,98
bra,186,102,veg_c,200
bra,186,202,soil_c,98
bra,186,202,veg_c,140
bra,186,901,soil_c,95
bra,186,901,veg_c,25
bra,186,902,soil_c,95
bra,186,902,veg_c,25
bra,186,1001,soil_c,123
bra,186,1001,veg_c,7
bra,186,1002,soil_c,123
bra,186,1002,veg_c,7
bra,186,1101,soil_c,69
bra,186,1101,veg_c,55
bra,186,1102,soil_c,69
bra,186,1102,veg_c,55
bra,186,1202,soil_c,69
bra,186,1202,veg_c,27
bra,186,1402,soil_c,38
bra,186,1402,veg_c,1
bra,187,101,soil_c,98
bra,187,101,veg_c,200
bra,187,102,soil_c,98
bra,187,102,veg_c,200
bra,187,201,soil_c,98
bra,187,201,veg_c,140
bra,187,202,soil_c,98
bra,187,202,veg_c,140
bra,187,901,soil_c,95
bra,187,901,veg_c,25
bra,187,902,soil_c,95
bra,187,902,veg_c,25
bra,187,1002,soil_c,123
bra,187,1002,veg_c,7
bra,187,1101,soil_c,69
bra,187,1101,veg_c,55
bra,187,1102,soil_c,69
bra,187,1102,veg_c,55
bra,192,101,soil_c,98
bra,192,101,veg_c,200
bra,192,102,soil_c,98
bra,192,102,veg_c,200
bra,192,201,soil_c,98
bra,192,201,veg_c,140
bra,192,202,soil_c,98
bra,192,202,veg_c,140
bra,192,901,soil_c,95
bra,192,901,veg_c,25
bra,192,902,soil_c,95
bra,192,902,veg_c,25
bra,192,1001,soil_c,123
bra,192,1001,veg_c,7
bra,192,1002,soil_c,123
bra,192,1002,veg_c,7
bra,192,1101,soil_c,69
bra,192,1101,veg_c,55
bra,192,1102,soil_c,69
bra,192,1102,veg_c,55
bra,192,1402,soil_c,38
bra,192,1402,veg_c,1
bra,195,101,soil_c,98
bra,195,101,veg_c,200
bra,195,102,soil_c,98
bra,195,102,veg_c,200
bra,195,201,soil_c,98
bra,195,201,veg_c,140
bra,195,202,soil_c,98
bra,195,202,veg_c,140
bra,195,301,soil_c,71
bra,195,301,veg_c,154
bra,195,302,soil_c,71
bra,195,302,veg_c,154
bra,195,802,soil_c,143
bra,195,802,veg_c,103
bra,195,901,soil_c,95
bra,195,901,veg_c,25
bra,195,902,soil_c,95
bra,195,902,veg_c,25
bra,195,1001,soil_c,123
bra,195,1001,veg_c,7
bra,195,1002,soil_c,123
bra,195,1002,veg_c,7
bra,195,1101,soil_c,69
bra,195,1101,veg_c,55
bra,195,1102,soil_c,69
bra,195,1102,veg_c,55
bra,195,1201,soil_c,69
bra,195,1201,veg_c,27
bra,195,1202,soil_c,69
bra,195,1202,veg_c,27
bra,195,1401,soil_c,38
bra,195,1401,veg_c,1
bra,195,1402,soil_c,38
bra,195,1402,veg_c,1
bra,206,101,soil_c,98
bra,206,101,veg_c,200
bra,206,102,soil_c,98
bra,206,102,veg_c,200
bra,206,201,soil_c,98
bra,206,201,veg_c,140
bra,206,202,soil_c,98
bra,206,202,veg_c,140
bra,206,301,soil_c,71
bra,206,301,veg_c,154
bra,206,302,soil_c,71
bra,206,302,veg_c,154
bra,206,901,soil_c,95
bra,206,901,veg_c,25
bra,206,902,soil_c,95
bra,206,902,veg_c,25
bra,206,1001,soil_c,123
bra,206,1001,veg_c,7
bra,206,1002,soil_c,123
bra,206,1002,veg_c,7
bra,206,1101,soil_c,69
bra,206,1101,veg_c,55
bra,206,1102,soil_c,69
bra,206,1102,veg_c,55
bra,206,1201,soil_c,69
bra,206,1201,veg_c,27
bra,206,1202,soil_c,69
bra,206,1202,veg_c,27
bra,206,1401,soil_c,38
bra,206,1401,veg_c,1
bra,206,1402,soil_c,38
bra,206,1402,veg_c,1
brn,159,101,soil_c,98
brn,159,101,veg_c,200
brn,159,102,soil_c,98
brn,159,102,veg_c,200
btn,110,102,soil_c,98
btn,110,102,veg_c,200
btn,110,201,soil_c,98
btn,110,201,veg_c,140
btn,110,202,soil_c,98
btn,110,202,veg_c,140
btn,110,302,soil_c,71
btn,110,302,veg_c,154
btn,110,401,soil_c,134
btn,110,401,veg_c,160
btn,110,402,soil_c,134
btn,110,402,veg_c,160
btn,110,501,soil_c,134
btn,110,501,veg_c,135
btn,110,601,soil_c,206
btn,110,601,veg_c,90
btn,110,602,soil_c,206
btn,110,602,veg_c,90
btn,110,1001,soil_c,123
btn,110,1001,veg_c,7
btn,110,1002,soil_c,123
btn,110,1002,veg_c,7
btn,110,1102,soil_c,69
btn,110,1102,veg_c,55
btn,110,1201,soil_c,69
btn,110,1201,veg_c,27
btn,110,1202,soil_c,69
btn,110,1202,veg_c,27
btn,110,1301,soil_c,203
btn,110,1301,veg_c,9
btn,110,1302,soil_c,203
btn,110,1302,veg_c,9
btn,110,1401,soil_c,38
btn,110,1401,veg_c,1
btn,110,1402,soil_c,38
btn,110,1402,veg_c,1
btn,110,1501,soil_c,85
btn,110,1502,soil_c,85
bwa,188,201,soil_c,98
bwa,188,201,veg_c,140
bwa,188,202,soil_c,98
bwa,188,202,veg_c,140
bwa,188,901,soil_c,95
bwa,188,901,veg_c,25
bwa,188,902,soil_c,95
bwa,188,902,veg_c,25
bwa,194,902,soil_c,95
bwa,194,902,veg_c,25
bwa,194,1001,soil_c,123
bwa,194,1001,veg_c,7
bwa,194,1002,soil_c,123
bwa,194,1002,veg_c,7
bwa,194,1201,soil_c,69
bwa,194,1201,veg_c,27
bwa,194,1202,soil_c,69
bwa,194,1202,veg_c,27
bwa,197,101,soil_c,98
bwa,197,101,veg_c,200
bwa,197,201,soil_c,98
bwa,197,201,veg_c,140
bwa,197,202,soil_c,98
bwa,197,202,veg_c,140
bwa,197,901,soil_c,95
bwa,197,901,veg_c,25
bwa,197,902,soil_c,95
bwa,197,902,veg_c,25
bwa,197,1001,soil_c,123
bwa,197,1001,veg_c,7
bwa,197,1002,soil_c,123
bwa,197,1002,veg_c,7
bwa,197,1201,soil_c,69
bwa,197,1201,veg_c,27
bwa,197,1202,soil_c,69
bwa,197,1202,veg_c,27
bwa,197,1401,soil_c,38
bwa,197,1401,veg_c,1
bwa,197,1402,soil_c,38
bwa,197,1402,veg_c,1
bwa,199,901,soil_c,95
bwa,199,901,veg_c,25
bwa,199,902,soil_c,95
bwa,199,902,veg_c,25
bwa,199,1002,soil_c,123
bwa,199,1002,veg_c,7
bwa,199,1202,soil_c,69
bwa,199,1202,veg_c,27
caf,87,901,soil_c,95
caf,87,901,veg_c,25
caf,87,902,soil_c,95
caf,87,902,veg_c,25
caf,151,101,soil_c,98
caf,151,101,veg_c,200
caf,151,102,soil_c,98
caf,151,102,veg_c,200
caf,151,901,soil_c,95
caf,151,901,veg_c,25
caf,151,902,soil_c,95
caf,151,902,veg_c,25
caf,162,102,soil_c,98
caf,162,102,veg_c,200
caf,162,902,soil_c,95
caf,162,902,veg_c,25
caf,183,101,soil_c,98
caf,183,101,veg_c,200
caf,183,102,soil_c,98
caf,183,102,veg_c,200
caf,183,901,soil_c,95
caf,183,901,veg_c,25
caf,183,902,soil_c,95
caf,183,902,veg_c,25
can,2,401,soil_c,134
can,2,401,veg_c,160
can,2,402,soil_c,134
can,2,402,veg_c,160
can,2,601,soil_c,206
can,2,601,veg_c,90
can,2,602,soil_c,206
can,2,602,veg_c,90
can,2,702,soil_c,206
can,2,702,veg_c,90
can,2,801,soil_c,143
can,2,801,veg_c,103
can,2,802,soil_c,143
can,2,802,veg_c,103
can,2,902,soil_c,95
can,2,902,veg_c,25
can,2,1001,soil_c,123
can,2,1001,veg_c,7
can,2,1002,soil_c,123
can,2,1002,veg_c,7
can,2,1202,soil_c,69
can,2,1202,veg_c,27
can,2,1301,soil_c,203
can,2,1301,veg_c,9
can,2,1302,soil_c,203
can,2,1302,veg_c,9
can,2,1401,soil_c,38
can,2,1401,veg_c,1
can,2,1402,soil_c,38
can,2,1402,veg_c,1
can,2,1501,soil_c,85
can,2,1502,soil_c,85
can,7,401,soil_c,134
can,7,401,veg_c,160
can,7,402,soil_c,134
can,7,402,veg_c,160
can,7,601,soil_c,206
can,7,601,veg_c,90
can,7,602,soil_c,206
can,7,602,veg_c,90
can,7,702,soil_c,206
can,7,702,veg_c,90
can,7,801,soil_c,143
can,7,801,veg_c,103
can,7,802,soil_c,143
can,7,802,veg_c,103
can,7,1202,soil_c,69
can,7,1202,veg_c,27
can,7,1301,soil_c,203
can,7,1301,veg_c,9
can,7,1302,soil_c,203
can,7,1302,veg_c,9
can,7,1402,soil_c,38
can,7,1402,veg_c,1
can,7,1501,soil_c,85
can,7,1502,soil_c,85
can,10,401,soil_c,134
can,10,401,veg_c,160
can,10,402,soil_c,134
can,10,402,veg_c,160
can,10,502,soil_c,134
can,10,502,veg_c,135
can,10,601,soil_c,206
can,10,601,veg_c,90
can,10,602,soil_c,206
can,10,602,veg_c,90
can,10,702,soil_c,206
can,10,702,veg_c,90
can,10,801,soil_c,143
can,10,801,veg_c,103
can,10,802,soil_c,143
can,10,802,veg_c,103
can,10,902,soil_c,95
can,10,902,veg_c,25
can,10,1002,soil_c,123
can,10,1002,veg_c,7
can,10,1201,soil_c,69
can,10,1201,veg_c,27
can,10,1202,soil_c,69
can,10,1202,veg_c,27
can,10,1301,soil_c,203
can,10,1301,veg_c,9
can,10,1302,soil_c,203
can,10,1302,veg_c,9
can,10,1401,soil_c,38
can,10,1401,veg_c,1
can,10,1402,soil_c,38
can,10,1402,veg_c,1
can,10,1501,soil_c,85
can,10,1502,soil_c,85
can,15,401,soil_c,134
can,15,401,veg_c,160
can,15,402,soil_c,134
can,15,402,veg_c,160
can,15,601,soil_c,206
can,15,601,veg_c,90
can,15,602,soil_c,206
can,15,602,veg_c,90
can,15,801,soil_c,143
can,15,801,veg_c,103
can,15,802,soil_c,143
can,15,802,veg_c,103
can,15,1301,soil_c,203
can,15,1301,veg_c,9
can,15,1302,soil_c,203
can,15,1302,veg_c,9
can,15,1501,soil_c,85
can,15,1502,soil_c,85
can,19,401,soil_c,134
can,19,401,veg_c,160
can,19,402,soil_c,134
can,19,402,veg_c,160
can,19,502,soil_c,134
can,19,502,veg_c,135
can,19,601,soil_c,206
can,19,601,veg_c,90
can,19,602,soil_c,206
can,19,602,veg_c,90
can,19,702,soil_c,206
can,19,702,veg_c,90
can,19,801,soil_c,143
can,19,801,veg_c,103
can,19,802,soil_c,143
can,19,802,veg_c,103
can,19,902,soil_c,95
can,19,902,veg_c,25
can,19,1002,soil_c,123
can,19,1002,veg_c,7
can,19,1301,soil_c,203
can,19,1301,veg_c,9
can,19,1302,soil_c,203
can,19,1302,veg_c,9
can,19,1502,soil_c,85
can,23,401,soil_c,134
can,23,401,veg_c,160
can,23,402,soil_c,134
can,23,402,veg_c,160
can,23,501,soil_c,134
can,23,501,veg_c,135
can,23,502,soil_c,134
can,23,502,veg_c,135
can,23,601,soil_c,206
can,23,601,veg_c,90
can,23,602,soil_c,206
can,23,602,veg_c,90
can,23,702,soil_c,206
can,23,702,veg_c,90
can,23,801,soil_c,143
can,23,801,veg_c,103
can,23,802,soil_c,143
can,23,802,veg_c,103
can,23,901,soil_c,95
can,23,901,veg_c,25
can,23,902,soil_c,95
can,23,902,veg_c,25
can,23,1001,soil_c,123
can,23,1001,veg_c,7
can,23,1002,soil_c,123
can,23,1002,veg_c,7
can,23,1101,soil_c,69
can,23,1101,veg_c,55
can,23,1102,soil_c,69
can,23,1102,veg_c,55
can,23,1201,soil_c,69
can,23,1201,veg_c,27
can,23,1202,soil_c,69
can,23,1202,veg_c,27
can,23,1301,soil_c,203
can,23,1301,veg_c,9
can,23,1302,soil_c,203
can,23,1302,veg_c,9
can,23,1501,soil_c,85
can,27,401,soil_c,134
can,27,401,veg_c,160
can,27,402,soil_c,134
can,27,402,veg_c,160
can,27,601,soil_c,206
can,27,601,veg_c,90
can,27,602,soil_c,206
can,27,602,veg_c,90
can,27,702,soil_c,206
can,27,702,veg_c,90
can,27,801,soil_c,143
can,27,801,veg_c,103
can,27,802,soil_c,143
can,27,802,veg_c,103
can,27,1001,soil_c,123
can,27,1001,veg_c,7
can,27,1002,soil_c,123
can,27,1002,veg_c,7
can,27,1102,soil_c,69
can,27,1102,veg_c,55
can,27,1301,soil_c,203
can,27,1301,veg_c,9
can,27,1302,soil_c,203
can,27,1302,veg_c,9
can,27,1502,soil_c,85
can,34,601,soil_c,206
can,34,601,veg_c,90
can,34,602,soil_c,206
can,34,602,veg_c,90
can,34,802,soil_c,143
can,34,802,veg_c,103
can,34,1302,soil_c,203
can,34,1302,veg_c,9
can,40,401,soil_c,134
can,40,401,veg_c,160
can,40,402,soil_c,134
can,40,402,veg_c,160
can,40,502,soil_c,134
can,40,502,veg_c,135
can,40,601,soil_c,206
can,40,601,veg_c,90
can,40,602,soil_c,206
can,40,602,veg_c,90
can,40,702,soil_c,206
can,40,702,veg_c,90
can,40,801,soil_c,143
can,40,801,veg_c,103
can,40,802,soil_c,143
can,40,802,veg_c,103
can,40,1001,soil_c,123
can,40,1001,veg_c,7
can,40,1002,soil_c,123
can,40,1002,veg_c,7
can,40,1102,soil_c,69
can,40,1102,veg_c,55
can,40,1302,soil_c,203
can,40,1302,veg_c,9
can,223,502,soil_c,134
can,223,502,veg_c,135
can,223,601,soil_c,206
can,223,601,veg_c,90
can,223,702,soil_c,206
can,223,702,veg_c,90
can,223,1001,soil_c,123
can,223,1001,veg_c,7
can,223,1002,soil_c,123
can,223,1002,veg_c,7
can,223,1201,soil_c,69
can,223,1201,veg_c,27
can,223,1202,soil_c,69
can,223,1202,veg_c,27
can,227,401,soil_c,134
can,227,401,veg_c,160
can,227,402,soil_c,134
can,227,402,veg_c,160
can,227,501,soil_c,134
can,227,501,veg_c,135
can,227,502,soil_c,134
can,227,502,veg_c,135
can,227,601,soil_c,206
can,227,601,veg_c,90
can,227,602,soil_c,206
can,227,602,veg_c,90
can,227,801,soil_c,143
can,227,801,veg_c,103
can,227,802,soil_c,143
can,227,802,veg_c,103
can,227,1002,soil_c,123
can,227,1002,veg_c,7
can,229,102,soil_c,98
can,229,102,veg_c,200
can,229,401,soil_c,134
can,229,401,veg_c,160
can,229,402,soil_c,134
can,229,402,veg_c,160
can,229,601,soil_c,206
can,229,601,veg_c,90
can,229,602,soil_c,206
can,229,602,veg_c,90
can,229,702,soil_c,206
can,229,702,veg_c,90
can,229,801,soil_c,143
can,229,801,veg_c,103
can,229,802,soil_c,143
can,229,802,veg_c,103
can,229,1002,soil_c,123
can,229,1002,veg_c,7
can,229,1301,soil_c,203
can,229,1301,veg_c,9
can,229,1302,soil_c,203
can,229,1302,veg_c,9
can,229,1401,soil_c,38
can,229,1401,veg_c,1
can,229,1501,soil_c,85
can,229,1502,soil_c,85
can,232,402,soil_c,134
can,232,402,veg_c,160
can,232,502,soil_c,134
can,232,502,veg_c,135
can,232,801,soil_c,143
can,232,801,veg_c,103
can,232,802,soil_c,143
can,232,802,veg_c,103
che,32,402,soil_c,134
che,32,402,veg_c,160
che,32,502,soil_c,134
che,32,502,veg_c,135
che,32,602,soil_c,206
che,32,602,veg_c,90
che,32,702,soil_c,206
che,32,702,veg_c,90
che,32,802,soil_c,143
che,32,802,veg_c,103
che,32,1002,soil_c,123
che,32,1002,veg_c,7
che,32,1302,soil_c,203
che,32,1302,veg_c,9
che,32,1501,soil_c,85
che,32,1502,soil_c,85
che,54,501,soil_c,134
che,54,501,veg_c,135
che,54,502,soil_c,134
che,54,502,veg_c,135
che,54,602,soil_c,206
che,54,602,veg_c,90
che,54,802,soil_c,143
che,54,802,veg_c,103
che,54,1002,soil_c,123
che,54,1002,veg_c,7
che,54,1302,soil_c,203
che,54,1302,veg_c,9
che,57,501,soil_c,134
che,57,501,veg_c,135
che,57,502,soil_c,134
che,57,502,veg_c,135
che,57,602,soil_c,206
che,57,602,veg_c,90
che,57,802,soil_c,143
che,57,802,veg_c,103
che,57,1002,soil_c,123
che,57,1002,veg_c,7
che,57,1302,soil_c,203
che,57,1302,veg_c,9
che,57,1502,soil_c,85
che,62,402,soil_c,134
che,62,402,veg_c,160
che,62,502,soil_c,134
che,62,502,veg_c,135
che,62,601,soil_c,206
che,62,601,veg_c,90
che,62,602,soil_c,206
che,62,602,veg_c,90
che,62,702,soil_c,206
che,62,702,veg_c,90
che,62,801,soil_c,143
che,62,801,veg_c,103
che,62,802,soil_c,143
che,62,802,veg_c,103
che,62,1002,soil_c,123
che,62,1002,veg_c,7
che,62,1202,soil_c,69
che,62,1202,veg_c,27
che,62,1301,soil_c,203
che,62,1301,veg_c,9
che,62,1302,soil_c,203
che,62,1302,veg_c,9
che,62,1501,soil_c,85
che,62,1502,soil_c,85
chl,169,102,soil_c,98
chl,169,102,veg_c,200
chl,169,201,soil_c,98
chl,169,201,veg_c,140
chl,169,202,soil_c,98
chl,169,202,veg_c,140
chl,169,302,soil_c,71
chl,169,302,veg_c,154
chl,169,402,soil_c,134
chl,169,402,veg_c,160
chl,169,501,soil_c,134
chl,169,501,veg_c,135
chl,169,502,soil_c,134
chl,169,502,veg_c,135
chl,169,801,soil_c,143
chl,169,801,veg_c,103
chl,169,802,soil_c,143
chl,169,802,veg_c,103
chl,169,901,soil_c,95
chl,169,901,veg_c,25
chl,169,902,soil_c,95
chl,169,902,veg_c,25
chl,169,1001,soil_c,123
chl,169,1001,veg_c,7
chl,169,1002,soil_c,123
chl,169,1002,veg_c,7
chl,169,1101,soil_c,69
chl,169,1101,veg_c,55
chl,169,1102,soil_c,69
chl,169,1102,veg_c,55
chl,169,1202,soil_c,69
chl,169,1202,veg_c,27
chl,169,1301,soil_c,203
chl,169,1301,veg_c,9
chl,169,1302,soil_c,203
chl,169,1302,veg_c,9
chl,169,1401,soil_c,38
chl,169,1401,veg_c,1
chl,169,1402,soil_c,38
chl,169,1402,veg_c,1
chl,169,1501,soil_c,85
chl,169,1502,soil_c,85
chl,180,1002,soil_c,123
chl,180,1002,veg_c,7
chl,180,1302,soil_c,203
chl,180,1302,veg_c,9
chl,200,801,soil_c,143
chl,200,801,veg_c,103
chl,200,802,soil_c,143
chl,200,802,veg_c,103
chl,200,1001,soil_c,123
chl,200,1001,veg_c,7
chl,200,1002,soil_c,123
chl,200,1002,veg_c,7
chl,200,1301,soil_c,203
chl,200,1301,veg_c,9
chl,200,1302,soil_c,203
chl,200,1302,veg_c,9
chl,200,1401,soil_c,38
chl,200,1401,veg_c,1
chl,200,1402,soil_c,38
chl,200,1402,veg_c,1
chl,200,1501,soil_c,85
chl,200,1502,soil_c,85
chl,205,1502,soil_c,85
chl,207,201,soil_c,98
chl,207,201,veg_c,140
chl,207,202,soil_c,98
chl,207,202,veg_c,140
chl,207,801,soil_c,143
chl,207,801,veg_c,103
chl,207,802,soil_c,143
chl,207,802,veg_c,103
chl,207,1001,soil_c,123
chl,207,1001,veg_c,7
chl,207,1002,soil_c,123
chl,207,1002,veg_c,7
chl,207,1101,soil_c,69
chl,207,1101,veg_c,55
chl,207,1102,soil_c,69
chl,207,1102,veg_c,55
chl,207,1201,soil_c,69
chl,207,1201,veg_c,27
chl,207,1202,soil_c,69
chl,207,1202,veg_c,27
chl,207,1301,soil_c,203
chl,207,1301,veg_c,9
chl,207,1302,soil_c,203
chl,207,1302,veg_c,9
chl,207,1401,soil_c,38
chl,207,1401,veg_c,1
chl,207,1402,soil_c,38
chl,207,1402,veg_c,1
chl,207,1502,soil_c,85
chl,212,1402,soil_c,38
chl,212,1402,veg_c,1
chl,212,1501,soil_c,85
chl,212,1502,soil_c,85
chl,213,201,soil_c,98
chl,213,201,veg_c,140
chl,213,202,soil_c,98
chl,213,202,veg_c,140
chl,213,801,soil_c,143
chl,213,801,veg_c,103
chl,213,802,soil_c,143
chl,213,802,veg_c,103
chl,213,1302,soil_c,203
chl,213,1302,veg_c,9
chl,215,202,soil_c,98
chl,215,202,veg_c,140
chl,215,802,soil_c,143
chl,215,802,veg_c,103
chl,215,1001,soil_c,123
chl,215,1001,veg_c,7
chl,215,1002,soil_c,123
chl,215,1002,veg_c,7
chl,215,1202,soil_c,69
chl,215,1202,veg_c,27
