# File: Food_Demand_Training_Data.csv
# Title: Food_Demand_Training_Data
# Description: Training dataset for the food demand model
# Original source: analysis by RYC STW RPL and KBN
# Units: NA
# Column types: cinnnnnnnnnnnnnnnn
# ----------
iso,year,pop_thous,gdp_pcap_2010usd,cons_price_ns,ns_usd_p1000cal,share_s_ns.x,cons_exp_ns,ns_cal_pcap_day_thous,ns_cons_thous_t,cons_price_s,s_usd_p1000cal,share_s_ns.y,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_cons_thous_t,gdp_pcap_thous2005usd
lka,1994,18091,1400.864125,4545.00031,9.821696045,0.4379722,59987776.5,0.924955495,0.64413005,5158.193217,3.229862851,0.5620278,25314631.47,1.186949085,2.11190458,0.35586995,1.400864125
brn,1981,199,50933.6005,2972.907934,9.817788873,0.476149915,658577.2776,0.923521718,0.781818182,1606.582194,1.016670002,0.523850085,75030.24612,1.0160391,1.939560818,0.218181818,50.9336005
mlt,1989,371,10800.64473,9359.901059,9.815855292,0.588393629,2338823.84,1.759553964,0.818181818,3197.919728,2.339241204,0.411606371,389904.7239,1.230882842,2.990436805,0.181818182,10.80064473
ury,2011,3383,12522.65079,6343.891213,9.809048979,0.543087361,19754639.92,1.630975182,0.790784558,2205.421546,1.443543282,0.456912639,2445881.995,1.372179188,3.00315437,0.209215442,12.52265079
ury,2013,3407,13471.42826,5928.642141,9.795357309,0.539589185,19869980.25,1.631218563,0.787716406,2323.677142,1.496321844,0.460410815,2589908.665,1.391856412,3.023074975,0.212283594,13.47142826
jam,1992,2399,5039.134335,6143.394808,9.76365241,0.645278084,13538085.16,1.583513679,0.833215046,854.8436298,0.774792161,0.354721916,590569.8291,0.870488274,2.454001953,0.166784954,5.039134335
ury,2010,3372,11946.7843,6586.738412,9.75704872,0.542491527,19569127.2,1.629568241,0.787584459,451.189068,0.281733868,0.457508473,476538.7505,1.3742911,3.003859341,0.212415541,11.9467843
tha,1978,45412,1309.662556,3725.161568,9.747898676,0.354557902,111010824.7,0.687053932,0.669443325,3310.912105,1.829760868,0.645442098,37933138.5,1.250722457,1.937776389,0.330556675,1.309662556
bmu,1971,52,52825.78923,6981.254657,9.723744537,0.684532205,283155.4409,1.534246575,0.902439024,805.1890147,0.756140616,0.315467795,10147.40706,0.707060063,2.241306639,0.097560976,52.82578923
fin,1990,4987,33510.56794,5723.982892,9.718503891,0.677238132,34444029.94,1.94707335,0.880879944,1359.906743,1.321570363,0.322761868,2232264.5,0.927946909,2.875020258,0.119120056,33.51056794
ukr,2015,44921.64,2698.092394,4788.159475,9.709303412,0.484758986,219120530.3,1.376405914,0.789961413,2026.139185,1.192879502,0.515241014,28613839.18,1.462955408,2.839361322,0.210038587,2.698092394
swe,1985,8351,34196.29904,7605.80936,9.703585297,0.739709676,65665714.28,2.220113086,0.900472616,803.9020001,0.950476336,0.260290324,2263312.271,0.781217244,3.00133033,0.099527384,34.19629904
bfa,1994,9817,354.6887881,361.0013517,9.697228188,0.04999611,3240813.66,0.093268457,0.211450063,102079.8743,31.33532638,0.95000389,198989349.8,1.772245797,1.865514253,0.788549937,0.354688788
sau,1987,14528,15606.23864,15921.9437,9.694293908,0.506526199,63063708.5,1.226774184,0.78536137,1216.231518,0.748463899,0.493473801,4743472.293,1.195162105,2.421936289,0.21463863,15.60623864
tha,1973,40162,1019.580572,3357.659717,9.693919652,0.318664245,82910543.76,0.583447995,0.628266575,4720.951988,2.473269186,0.681335755,45228228.41,1.247469666,1.83091766,0.371733425,1.019580572
sau,1990,16206,18136.94833,5023.135883,9.689273895,0.46715425,71512364.23,1.247731687,0.755887592,1899.005214,1.189041155,0.53284575,10009859.73,1.423188435,2.670920123,0.244112408,18.13694833
nor,1979,4070,46597.52671,7443.924205,9.659002795,0.688565136,29686945.09,2.068930699,0.878240606,887.2048297,0.855314097,0.311434864,1188997.785,0.935767897,3.004698596,0.121759394,46.59752671
pak,1996,130084,793.9872198,3518.677099,9.657745908,0.432769285,462433155.3,1.008454811,0.699411821,4398.031678,2.350242704,0.567230715,147499046.4,1.321781753,2.330236564,0.300588179,0.79398722
bmu,1977,55,60341.231,6329.647003,9.640531189,0.668314385,260679.9634,1.346948941,0.902439024,801.2131053,0.716436955,0.331685615,9614.583936,0.668493151,2.015442092,0.097560976,60.341231
dom,2014,10165.18,6253.745433,8127.881892,9.619339428,0.66025658,62378626.58,1.747763322,0.843903122,3888.353931,3.991267229,0.33974342,13318020.58,0.899333845,2.647097167,0.156096878,6.253745433
dnk,1987,5116,43858.20694,13242.78992,9.613339075,0.727251783,42483652.58,2.366596335,0.877631905,912.8299724,0.991604281,0.272748217,1643475.02,0.887567342,3.254163677,0.122368095,43.85820694
per,1986,19973,3537.371097,7729.193622,9.598186178,0.538988243,76808333.11,1.097698331,0.745020398,3291.520076,2.261334716,0.461011757,15478067.28,0.938892162,2.036590493,0.254979602,3.537371097
lca,1988,134,5509.097701,4319.721309,9.558070164,0.519713262,443494.4556,0.948681251,0.814285714,1414.683748,0.91583469,0.480286738,39270.99151,0.876712329,1.82539358,0.185714286,5.509097701
tha,2001,63069,3570.86265,7934.32575,9.53270221,0.551436169,272083435.1,1.239873181,0.77822636,3810.798236,2.983301261,0.448563831,69264737.35,1.008570522,2.248443703,0.22177364,3.57086265
mus,2010,1231,8126.458725,4870.804846,9.529358979,0.48247004,6180456.353,1.44346394,0.703903096,4296.412657,2.850450961,0.51752996,1983058.733,1.548356943,2.991820883,0.296096904,8.126458725
tha,1974,41258,1035.702608,3702.929926,9.524708159,0.337985163,90005539.44,0.627504039,0.653241495,4018.201633,2.166366723,0.662014837,40097714.95,1.229098284,1.856602323,0.346758505,1.035702608
fra,1983,54798,28378.1894,9698.844673,9.511941718,0.688423168,429765316.6,2.258939557,0.873052764,933.8979781,0.891417173,0.311576832,18228580.85,1.022384579,3.281324136,0.126947236,28.3781894
rom,1989,23335,5642.982293,6935.595013,9.496054428,0.479802867,118031113.6,1.459327074,0.748269352,1939.632224,1.10972122,0.520197133,14954514.38,1.582186791,3.041513864,0.251730648,5.642982293
phl,1987,57329,1411.342204,5741.946384,9.489895018,0.489093582,196628347.2,0.990187615,0.755453811,2925.51381,1.916049257,0.510906418,41470644.39,1.034348487,2.024536101,0.244546189,1.411342204
dnk,1986,5114,43764.09939,9918.357294,9.471204707,0.727539833,40431815.2,2.286990855,0.877998979,894.5962641,0.993073252,0.272460167,1587616.278,0.856467071,3.143457926,0.122001021,43.76409939
ecu,1979,7708,3679.358464,8738.063815,9.46357575,0.684561268,37184187.2,1.396588494,0.872440945,2126.782493,2.17057649,0.315438732,3929893.853,0.643533493,2.040121987,0.127559055,3.679358464
lka,1992,17733,1265.228826,4143.197783,9.453562075,0.41509261,48800232.79,0.797537908,0.604775828,5678.150001,3.423452172,0.58490739,24901917.22,1.123811422,1.92134933,0.395224172,1.265228826
tha,1971,37959,943.5085635,3169.435885,9.452116024,0.309403844,72704353.16,0.555167129,0.604216517,2554.221904,1.319989483,0.690596156,22662107.44,1.239145192,1.79431232,0.395783483,0.943508563
sur,1989,400,6482.260575,6626.866112,9.428886478,0.458673559,1472414.912,1.069589041,0.680628272,2325.500315,1.319792121,0.541326441,243237.6878,1.262328767,2.331917808,0.319371728,6.482260575
mus,2012,1240,8689.972589,6477.620973,9.425264523,0.521734083,6354419.089,1.48959346,0.742021277,3740.879863,2.650762394,0.478265917,1638224.175,1.36548829,2.85508175,0.257978723,8.689972589
are,1984,1277,83328.9307,4852.950155,9.390915117,0.602802272,8839950.127,2.019566407,0.873931624,2181.0206,1.705339851,0.397197728,1057754.096,1.3307302,3.350296607,0.126068376,83.3289307
dnk,1988,5122,43800.8598,12222.30635,9.387626612,0.726095101,40754034.03,2.322107696,0.880655417,647.7982237,0.709036835,0.273904899,1161154.173,0.875968826,3.198076522,0.119344583,43.8008598
fra,1988,56301,31325.2554,10837.28643,9.357700696,0.690744422,447764948.9,2.328477097,0.876010308,708.5381432,0.692348032,0.309255578,14832199.59,1.042490547,3.370967644,0.123989692,31.3252554
bmu,1978,55,61563.25024,6851.827604,9.3440075,0.665670154,249671.8804,1.331008717,0.9,672.7722175,0.599186817,0.334329846,8041.087082,0.668493151,1.999501868,0.1,61.56325024
rom,1980,22400,5202.211612,6896.756544,9.326339068,0.48570239,121749107.9,1.596664628,0.745397062,2220.745323,1.288677962,0.51429761,17813253.72,1.690666585,3.287331213,0.254602938,5.202211612
pyf,1986,180,22588.77402,7791.037101,9.321249925,0.594906295,923176.5925,1.507458143,0.78125,2103.13464,1.664600341,0.405093705,112260.647,1.026484018,2.533942161,0.21875,22.58877402
mus,2011,1235,8430.417198,5392.664118,9.311250246,0.493259544,5958734.595,1.419666131,0.72027027,3436.485182,2.318585369,0.506740456,1524330.765,1.458465975,2.878132106,0.27972973,8.430417198
are,1983,1215,83955.06658,4703.090214,9.305667305,0.571049797,7696159.088,1.86490783,0.855402112,1471.117486,1.037510272,0.428950203,644542.8814,1.400845594,3.265753425,0.144597888,83.95506658
rom,1977,21882,4477.650116,6523.301358,9.303449535,0.469510467,117009112.7,1.574692654,0.738221199,2326.429885,1.304651558,0.530489533,18539659.64,1.779210535,3.353903189,0.261778801,4.477650116
mex,1975,61708,6313.402603,6009.342472,9.291848092,0.440149736,254048511.6,1.213892473,0.677365083,3254.076902,1.673241539,0.559850264,58189501.12,1.544015518,2.757907991,0.322634917,6.313402603
bmu,1979,56,64434.06111,6568.857705,9.274849125,0.678947368,263220.2182,1.388454012,0.909090909,712.1838843,0.660797412,0.321052632,8867.901267,0.656555773,2.045009785,0.090909091,64.43406111
tha,2005,65559,4328.428574,8475.246277,9.270676439,0.526488704,279079344.7,1.258030255,0.755358599,4358.306109,3.221255807,0.473511296,87213310.52,1.1314422,2.389472455,0.244641401,4.328428574
rom,1985,22898,5945.449934,6772.129777,9.245148002,0.532342083,127415705.2,1.648992494,0.798421406,1736.255633,1.125068827,0.467657917,13621523.3,1.44862565,3.097618145,0.201578594,5.945449934
fra,1990,56846,33319.1646,7509.659063,9.24202396,0.690346762,434876690.7,2.267807906,0.877459434,753.1978886,0.763652183,0.309653238,16117696.44,1.017219317,3.285027223,0.122540566,33.3191646
isl,1980,228,26484.09725,8621.109083,9.228629654,0.754086333,1707296.486,2.223023312,0.903743316,496.9443886,0.604329771,0.245913667,36459.21507,0.724945926,2.947969238,0.096256684,26.48409725
kwt,1982,1507,25676.25751,4085.011317,9.196813972,0.598008012,8017782.421,1.584932416,0.846347607,1332.208809,1.053722589,0.401991988,617523.5861,1.065420731,2.650353147,0.153652393,25.67625751
swe,1986,8378,35003.46067,7958.342985,9.186967173,0.749625471,61185568.85,2.177928495,0.906437648,820.7007088,1.00546985,0.250374529,2236617.409,0.727427019,2.905355514,0.093562352,35.00346067
bmu,1974,54,53020.84922,7318.512597,9.141029943,0.706538377,295346.6775,1.639269406,0.911111111,505.3398894,0.511322366,0.293461623,6861.94615,0.680872653,2.32014206,0.088888889,53.02084922
dom,2009,9884,4964.337358,7643.704796,9.13712382,0.715361729,52111301.42,1.580872366,0.866988038,3796.999211,4.668791817,0.284638271,10594842.58,0.629019919,2.209892285,0.133011962,4.964337358
rom,1976,21679,4168.543171,5986.468205,9.136871531,0.457104529,111457772,1.541632045,0.733830382,2581.556504,1.410735101,0.542895471,20438969.96,1.830970821,3.372602866,0.266169618,4.168543171
nor,2000,4492,81690.87264,5776.422819,9.132211332,0.633842194,29730918.53,1.985636565,0.850332889,1487.411184,1.218822478,0.366157806,2292239.435,1.147062052,3.132698618,0.149667111,81.69087264
nld,1989,14793,34841.86018,8986.227993,9.124189498,0.790559334,122640420.8,2.489374371,0.92071573,1682.133129,2.412918702,0.209440666,8592282.851,0.659502967,3.148877338,0.07928427,34.84186018
lca,1987,131,4932.377344,5377.156149,9.117621413,0.536231884,452051.6697,1.036913103,0.811594203,2098.074598,1.383020391,0.463768116,59303.91436,0.89678971,1.933702813,0.188405797,4.932377344
fin,1983,4853,27212.78801,7708.082901,9.111343236,0.703300462,31658911,1.961599801,0.885758594,1593.14202,1.624392511,0.296699538,2381115.762,0.827535009,2.78913481,0.114241406,27.21278801
rom,1988,23251,6011.27967,6388.164944,9.105785679,0.489250956,114690557.7,1.484142971,0.760958611,1820.020747,1.068648081,0.510749044,14051439.89,1.549357429,3.0335004,0.239041389,6.01127967
dom,2008,9750,4985.395596,7498.174967,9.103917975,0.690099125,47934586.2,1.479527924,0.840118119,3775.338963,4.205402922,0.309900875,9943506.993,0.664407446,2.143935371,0.159881881,4.985395596
rom,1979,22248,5023.967651,6724.386529,9.103450222,0.506662986,124156586.5,1.679499589,0.765248987,1803.296499,1.08949097,0.493337014,14468113.24,1.635326309,3.314825898,0.234751013,5.023967651
mex,1972,56396,5685.000878,5123.062138,9.096052015,0.416012021,202566895.3,1.081868237,0.67642488,2764.665287,1.354072244,0.583987979,42330695.06,1.518701414,2.600569651,0.32357512,5.685000878
mus,2009,1227,7811.049963,5102.146007,9.093311529,0.503159504,6103885.364,1.498810999,0.725490196,3454.594327,2.356273849,0.496840496,1561785.433,1.479987943,2.978798942,0.274509804,7.811049963
mex,1973,58156,5974.196356,5697.690242,9.090634867,0.420855501,216466924.7,1.121785806,0.672430021,2770.025393,1.371672451,0.579144499,44947100.03,1.543703426,2.665489232,0.327569979,5.974196356
ecu,1980,7909,3718.838777,8545.744255,9.056956131,0.674552994,37848385.68,1.44760694,0.864594422,1968.741061,1.964166077,0.325447006,3960112.36,0.698417097,2.146024037,0.135405578,3.718838777
nor,2001,4515,82969.57336,6097.256507,9.039805824,0.642386378,30803138.34,2.067689134,0.852781371,1435.28821,1.22648112,0.357613622,2326561.096,1.151073287,3.218762421,0.147218629,82.96957336
tha,2002,63798,3747.118624,8091.44954,9.017010422,0.559163002,271248264.8,1.29182733,0.784175675,3714.877996,2.959730541,0.440836998,70193383.88,1.018460234,2.310287564,0.215824325,3.747118624
fra,1989,56580,32524.80408,8874.426876,9.008261895,0.686366454,422470817.6,2.270909901,0.875917682,906.2806797,0.882576741,0.313633546,18913619.56,1.03768697,3.308596871,0.124082318,32.52480408
fra,1986,55714,29466.91919,8552.163234,9.00527802,0.693062333,420914799.4,2.298475433,0.878238599,783.2397753,0.766450869,0.306937667,15865701.62,1.017929632,3.316405065,0.121761401,29.46691919
fra,1987,56011,30061.58014,9387.957033,9.000443481,0.69794292,430428208.6,2.339217615,0.878875797,660.9266198,0.654598461,0.30205708,13548178.53,1.012371102,3.351588717,0.121124203,30.06158014
nor,1994,4334,68040.73025,6675.645998,8.995409773,0.652280833,29037542.56,2.040596494,0.859131859,1029.3649,0.896409057,0.347719167,1542549.67,1.087805248,3.128401742,0.140868141,68.04073025
nga,2009,155381,2202.536248,4743.949358,8.9900892,0.394817651,437079797.1,0.857246963,0.666289559,12956.49822,6.425194659,0.605182349,478820476.7,1.314000857,2.17124782,0.333710441,2.202536248
brb,1988,257,13881.48488,7328.43381,8.978821063,0.653627312,1485276.58,1.763445445,0.837349398,1374.870841,1.278018913,0.346372688,112031.1379,0.934491765,2.69793721,0.162650602,13.88148488
dza,1990,26240,3506.789456,3607.140457,8.965511752,0.342714889,83917369.31,0.977282409,0.588149736,3010.050726,1.372733617,0.657285111,24642449.08,1.87430776,2.851590169,0.411850264,3.506789456
ncl,1984,151,20925.25986,3039.816853,8.958062223,0.415656857,387167.4493,0.784178536,0.768292683,3909.720076,2.161877334,0.584343143,131355.6668,1.102422208,1.886600744,0.231707317,20.92525986
nor,1998,4440,78500.34151,6335.102803,8.927054886,0.647974393,30270304.06,2.092342342,0.851201728,1245.954645,1.066732507,0.352025607,1965081.288,1.136708626,3.229050969,0.148798272,78.50034151
mus,2013,1244,8953.104188,5139.91721,8.918240635,0.507769567,6023647.272,1.487534687,0.728116711,3958.571919,2.734561391,0.492230433,1790481.416,1.442012069,2.929546756,0.271883289,8.953104188
brn,1984,217,49091.59475,4118.076008,8.911182281,0.49102633,814303.8368,1.153715043,0.74137931,3452.011117,2.221397847,0.50897367,210410.8041,1.195884098,2.349599141,0.25862069,49.09159475
tha,1972,39058,954.3077152,3050.251269,8.895523003,0.311993047,70696991.16,0.557476517,0.594819191,3125.589008,1.62091332,0.688006953,28407770.25,1.229347013,1.78682353,0.405180809,0.954307715
rom,1978,22074,4761.910007,6252.71437,8.885769105,0.475876393,115635222.8,1.615181066,0.739012847,2157.11318,1.226720229,0.524123607,17582482.91,1.778937844,3.39411891,0.260987153,4.761910007
rom,1983,22712,5661.9406,6516.277361,8.881376766,0.517117248,117477789.5,1.595611758,0.782485039,1760.162052,1.091851423,0.482882752,13486264.89,1.489978142,3.0855899,0.217514961,5.6619406
ecu,1970,6025,2506.056207,6018.756728,8.848503447,0.631702714,24078813.04,1.237414881,0.852144813,2562.911598,2.152598327,0.368297286,3415183.35,0.721441482,1.958856363,0.147855187,2.506056207
mex,1970,52988,5363.615092,5059.953488,8.842371598,0.40472969,177613977.2,1.038575289,0.646911415,3233.773401,1.557322201,0.59527031,46008281.26,1.527520834,2.566096123,0.353088585,5.363615092
pak,1992,117291,758.0161796,12695.75835,8.838645886,0.390845532,321712126.5,0.850205957,0.649696871,3085.782347,1.532763789,0.609154468,86951927.05,1.325093203,2.175299159,0.350303129,0.75801618
tha,1999,61623,3382.266938,7412.905243,8.81198594,0.512677117,221205785,1.116058561,0.743351924,3524.429139,2.545969974,0.487322883,60750357.01,1.06086435,2.176922911,0.256648076,3.382266938
dnk,1983,5119,38470.26232,10214.30311,8.792543424,0.727303593,35032834.17,2.132469152,0.871875898,1508.52957,1.66178385,0.272696407,2482555.511,0.799551496,2.932020648,0.128124102,38.47026232
swe,1984,8334,33541.43359,7005.433038,8.761173251,0.725848292,58638182.12,2.200249186,0.896311475,1052.230142,1.165870093,0.274151708,2947226.326,0.831030504,3.031279689,0.103688525,33.54143359
rom,1974,21257,3468.164382,5183.266226,8.758960984,0.401916593,91916448.98,1.352526581,0.688310811,2286.699643,1.133669865,0.598083407,17703252.57,2.01266561,3.365192191,0.311689189,3.468164382
ecu,1974,6741,3168.427649,7503.03863,8.747841008,0.683696369,28303377.15,1.314983143,0.872508873,2708.923215,2.68046175,0.316303631,4012249.17,0.608360615,1.923343758,0.127491127,3.168427649
lux,2016,579.26,107990.5055,4438.791721,8.747582759,0.598303557,2554469.117,1.381166997,0.854320988,1623.464165,1.279788813,0.401696443,250915.3946,0.927304984,2.308471981,0.145679012,107.9905055
mex,1971,54669,5408.975097,4917.828043,8.738137024,0.406352398,182191030.8,1.044898601,0.663787119,3016.2709,1.45263933,0.593647602,44247815.25,1.526511356,2.571409957,0.336212881,5.408975097
rom,1975,21470,3788.209719,5749.472438,8.734823532,0.437870111,96487044.44,1.409580747,0.71589368,2492.986094,1.319080416,0.562129889,18705852.99,1.809594783,3.21917553,0.28410632,3.788209719
rom,1986,23011,6054.497397,6531.226631,8.724538777,0.512083592,113139906.1,1.543991766,0.776791684,1923.628801,1.187386558,0.487916408,14671348.31,1.471124888,3.015116654,0.223208316,6.054497397
dom,2011,10148,5402.570337,9141.631575,8.708257715,0.693597646,53299675.09,1.652418183,0.854080106,3197.285631,3.633973491,0.306402354,9825610.204,0.729969061,2.382387244,0.145919894,5.402570337
lux,2015,566.74,107777.1796,4698.03533,8.663519368,0.611794206,2409671.277,1.344580226,0.85978836,1721.847946,1.363076933,0.388205794,240569.448,0.853185317,2.197765543,0.14021164,107.7771796
