# File: GTAP_ag_HA_ha.csv,,,,,,,,,,,,,,,,,,,
# Author: Page Kyle,,,,,,,,,,,,,,,,,,,
# Description: GTAP v2.1 Land value by country / use / and AEZ,,,,,,,,,,,,,,,,,,,
# Original source: aglu-data/RawData/GTAP/GTPLU18V60_AGMP_DEC06.XLS [VFMA],,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,
ctry87,GTAP_use,AEZ01,AEZ02,AEZ03,AEZ04,AEZ05,AEZ06,AEZ07,AEZ08,AEZ09,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
xef,gro,0,0,0,0,0,0,0,0,0,80.52794647,0,0,0,3.233255386,63.69831848,28.29719543,0,0
xef,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xef,ocr,0,0,0,0,0,0,0,0,0,35.36262512,0,0,0,1.908681393,29.66703796,11.5297699,0,0
xef,osd,0,0,0,0,0,0,0,0,0,0.58405596,0,0,0,0.033247735,0.501116633,0.161317557,0,0
xef,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xef,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xef,rmk,0,0,0,0,0,0,0,0,0,66.70293427,0,0,0,0,33.6269455,66.43906403,0,0
xef,v_f,0,0,0,0,0,0,0,0,0,26.44785118,0,0,0,1.554431319,25.23604012,8.030657768,0,0
xef,wht,0,0,0,0,0,0,0,0,0,71.01211548,0,0,0,4.046987534,59.54465866,24.19476509,0,0
xef,wol,0,0,0,0,0,0,0,0,0,3.116039991,0,0,0,0,1.570888996,3.103713512,0,0
xer,c_b,0,0,0,0,0,0,0,0,0.068646744,1.019238234,0.187433019,0.001823336,0,0,0,0.006426609,0,0
xer,ctl,0,0,0,0,0,0,0,0,5.196346283,20.2022438,5.586425304,0.344275475,0,0,0,0.273564965,0,0
xer,frs,0,0,0,0,0,0,0,0,13.88083553,78.38803864,16.3397274,0,0,0,0,0,0,0
xer,gro,0,0,0,0,0,0,0,0,0.490624011,6.67575407,1.557001472,0.010879965,0,0,0,0.043319017,0,0
xer,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xer,ocr,0,0,0,0,0,0,0,0,10.87234306,95.35804749,18.0873394,0.210803643,0,0,0,1.004160881,0,0
xer,osd,0,0,0,0,0,0,0,0,2.901089668,15.54315948,2.276598454,0.004392904,0,0,0,0.123159364,0,0
xer,pdr,0,0,0,0,0,0,0,0,0.049420096,0.102505691,0,0,0,0,0,0,0,0
xer,pfb,0,0,0,0,0,0,0,0,0.012879374,0,0,0,0,0,0,0,0,0
xer,rmk,0,0,0,0,0,0,0,0,12.21570301,47.49195099,13.13271046,0.809331536,0,0,0,0.64310354,0,0
xer,v_f,0,0,0,0,0,0,0,0,48.58888626,174.859848,56.6410408,0.577901721,0,0,0,2.405794859,0,0
xer,wht,0,0,0,0,0,0,0,0,3.813218117,21.33202744,4.49596262,0.028597064,0,0,0,0.136004686,0,0
xer,wol,0,0,0,0,0,0,0,0,0.190140083,0.739222586,0.204413503,0.012597422,0,0,0,0.010010046,0,0
xfa,c_b,0,0,0,3.740403652,17.44299698,19.47415161,0,0,0,0,0,0,0,0,0,0,0,0
xfa,ctl,0,0,0,12.27677727,109.1049652,189.3429871,0,0,0,0,0,0,0,0,0,0,0,0
xfa,frs,0,0,0,0,30.30304527,72.7570343,0,0,0,0,0,0,0,0,0,0,0,0
xfa,gro,0,0,0,9.68856144,43.41901779,41.03593063,0,0,0,0,0,0,0,0,0,0,0,0
xfa,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xfa,ocr,0,0,0,30.57317162,117.6475601,139.2234344,0,0,0,0,0,0,0,0,0,0,0,0
xfa,osd,0,0,0,11.01773262,44.17780685,43.36440659,0,0,0,0,0,0,0,0,0,0,0,0
xfa,pdr,0,0,0,3.532271624,12.39271736,14.32468796,0,0,0,0,0,0,0,0,0,0,0,0
xfa,pfb,0,0,0,3.36846137,16.77006149,12.32787991,0,0,0,0,0,0,0,0,0,0,0,0
xfa,rmk,0,0,0,4.021235943,35.73713303,62.01895523,0,0,0,0,0,0,0,0,0,0,0,0
xfa,v_f,0,0,0,33.85709,132.5320282,131.8354187,0,0,0,0,0,0,0,0,0,0,0,0
xfa,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xfa,wol,0,0,0,0.420912057,3.740688086,6.491666794,0,0,0,0,0,0,0,0,0,0,0,0
xme,c_b,0.015996367,0,0,0,0,0,2.244839191,4.271459103,0.965962291,0.527619362,0,0,0,0,0,0,0,0
xme,ctl,23.48648262,0.087451532,0.119720332,0,0,0,98.5121994,92.53588104,9.454537392,0.902057052,0,0,0,0,0,0,0,0
xme,frs,79.38619232,0,3.184840202,0,0,0,444.9461365,452.4856262,41.12581635,1.794457793,0,0,0,0,0,0,0,0
xme,gro,3.047385216,0.016295806,0.041437954,0,0,0,7.21056509,15.99399948,5.901468754,2.363737583,0,0,0,0,0,0,0,0
xme,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xme,ocr,16.539608,0.330031425,1.428605676,0,0,0,17.52370071,32.5569191,14.6982317,2.399435043,0,0,0,0,0,0,0,0
xme,osd,9.507144928,0.076720215,0.905402303,0,0,0,4.570199966,16.64832306,19.54821205,13.06904888,0,0,0,0,0,0,0,0
xme,pdr,0.13726604,0,0,0,0,0,253.3299255,226.57724,9.226140976,0,0,0,0,0,0,0,0,0
xme,pfb,0.499186903,0.04608278,0.30613783,0,0,0,11.89326668,14.67238522,16.56938171,8.796929359,0,0,0,0,0,0,0,0
xme,rmk,38.41376495,0.143033013,0.195810869,0,0,0,161.1235046,151.3488159,15.46354771,1.475376606,0,0,0,0,0,0,0,0
xme,v_f,426.275238,1.975117087,11.778615,0,0,0,702.4884644,926.1618042,418.6354675,203.2259674,0,0,0,0,0,0,0,0
xme,wht,1.260039926,0.000945471,0.013706819,0,0,0,11.55709934,25.44254494,10.23914146,6.243438721,0,0,0,0,0,0,0,0
xme,wol,0.365634352,0.001361433,0.00186379,0,0,0,1.533624411,1.440585971,0.147186935,0.0140431,0,0,0,0,0,0,0,0
xna,c_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xna,ctl,0,0,0,0,0,0,0,0,0,0.295894682,0,0,0,0,0.149169356,0.294724166,0,0
xna,frs,0,0.029305806,0.124350168,0.180106193,0.584012747,0.156652749,0.037883129,0.082199223,0.115793698,0.121031418,0.008577308,0.002859109,0,0,0,0,0,0
xna,gro,0,0,0,0,0,0,0,0,0,0.349560052,0,0,0,0.014035089,0.276505083,0.122833982,0,0
xna,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xna,ocr,0,0,0,0,0,0,0,0,0,0.618113875,0,0,0,0.033362411,0.518559039,0.201532289,0,0
xna,osd,0,0,0,0,0,0,0,0,0,0.21248363,0,0,0,0.01209576,0.182309732,0.058688451,0,0
xna,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xna,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xna,rmk,0,0,0,0,0,0,0,0,0,0.232909754,0,0,0,0,0.117416777,0.2319884,0,0
xna,v_f,0,0,0,0,0,0,0,0,0,0.826898038,0,0,0,0.048599649,0.789010525,0.251080334,0,0
xna,wht,0,0,0,0,0,0,0,0,0,0.088110968,0,0,0,0.005021452,0.073882289,0.03002057,0,0
xna,wol,0,0,0,0,0,0,0,0,0,5.81E-05,0,0,0,0,2.93E-05,5.78E-05,0,0
xnf,c_b,35.53059387,2.721631765,0,0,0,0,7.625139713,0,0,0,0,0,0,0,0,0,0,0
xnf,ctl,8.977358818,1.381698847,0,0,0,0,318.9255981,4.221682072,8.202035904,6.274354935,0,0,0,0,0,0,0,0
xnf,frs,44.88153839,3.959769726,0,0,0,0,44.88153839,46.31435776,46.31435776,31.01091957,0,0,0,0,0,0,0,0
xnf,gro,136.936264,8.215123177,0,0,0,0,68.43370056,2.466821432,8.96169281,6.0795784,0,0,0,0,0,0,0,0
xnf,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xnf,ocr,25.00018692,2.45943284,0,0,0,0,6.58762598,1.152934432,4.672084808,6.031938076,0,0,0,0,0,0,0,0
xnf,osd,5.111428261,2.868154526,0,0,0,0,2.926352978,11.43649673,10.49648952,3.685713291,0,0,0,0,0,0,0,0
xnf,pdr,3.885756731,0.256704599,0,0,0,0,0.022008024,0,0,0,0,0,0,0,0,0,0,0
xnf,pfb,61.57038879,5.518022537,0,0,0,0,15.7564888,0,0,0,0,0,0,0,0,0,0,0
xnf,rmk,4.495512486,0.691901088,0,0,0,0,159.7055511,2.114054441,4.107261181,3.14195323,0,0,0,0,0,0,0,0
xnf,v_f,380.2167969,84.07615662,0,0,0,0,154.0093536,236.7490997,264.5176086,168.4498901,0,0,0,0,0,0,0,0
xnf,wht,245.1552887,22.0607338,0,0,0,0,99.14266968,29.75105286,72.37036133,74.31559753,0,0,0,0,0,0,0,0
xnf,wol,1.633458138,0.251404345,0,0,0,0,58.02949524,0.768148065,1.492385745,1.14163816,0,0,0,0,0,0,0,0
xoc,c_b,0,0,0,0,0,1.444244504,0,0,0,0,0,0,0,0,0,0,0,0
xoc,ctl,0,0,0,0,0,0.370151371,0,0,0,0.244810745,5.423258781,12.44196606,0,0,0.820731163,5.753918171,0,0
xoc,frs,0,0,0,0,0,0,0,0,0,0,37.32445526,73.11378479,0,0,0,0.371470422,0,0
xoc,gro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoc,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoc,ocr,0,0,0,0,1.269846082,40.05329895,0,0,0,0,0,0,0,0,0,0,0,0
xoc,osd,0,0,0,0,0.358116746,5.710252285,0,0,0,0,0,0,0,0,0,0,0,0
xoc,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoc,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoc,rmk,0,0,0,0,0,0.421159267,0,0,0,0.278546333,6.170598507,14.15650272,0,0,0.933830142,6.546823978,0,0
xoc,v_f,0,0,0,0,2.883280039,41.16707993,0,0,0,0,0,0,0,0,0,0,0,0
xoc,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoc,wol,0,0,0,0,0,0.057950675,0,0,0,0.038327422,0.849062085,1.947906613,0,0,0.128493175,0.900829971,0,0
xsa,c_b,64.54751587,0,9.724990845,21.9712429,1.210320234,0,219.3809204,34.23911285,23.12717247,48.19639969,18.14432907,13.32925224,0.003530492,0.467798501,0.135568067,0.008930295,0,0
xsa,ctl,0.644939184,0,0.007839207,0.139855772,0.018271161,0,14.39056587,15.51828575,0.911937177,0.936516583,1.16349721,0.539087653,0.751132548,3.289522886,0.183834255,0.242259651,0,0
xsa,frs,0,0,20.9633007,63.47686005,0,0,0.504507482,0.504507482,0.504507482,62.66150284,473.2157288,0,0.504507482,0.504507482,0,0,0,0
xsa,gro,7.125088692,0,1.269373417,14.52982044,5.550336838,0,64.55416107,11.74572945,13.19778538,31.72406006,35.3429184,25.66142654,0.307305694,2.245643616,1.046853185,0.4695324,0,0
xsa,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsa,ocr,39.62722015,0,29.16971588,244.4735718,4.436170101,0,150.3959198,189.1340637,6.198281765,104.9939728,97.16870117,14.19761181,0.805448592,1.653733253,0.013354941,0.426996678,0,0
xsa,osd,53.13858795,0,25.65471458,134.8730469,10.92769337,0,302.4350891,50.34011841,30.5828476,89.64260864,125.3693924,42.22953415,0.208311886,0.566381454,3.054046154,0.661497533,0,0
xsa,pdr,149.8010712,0,16.09701157,124.2584991,16.64476967,0,400.581543,68.85484314,25.97885513,131.4587555,157.7794495,50.37433243,0.405727148,3.043414116,3.780519724,2.829036713,0,0
xsa,pfb,67.35251617,0,0.078965284,0.508257627,0.016300173,0,307.7827454,116.500473,22.81374741,55.61933136,17.3554287,2.142275095,1.364038348,1.552233458,0,0,0,0
xsa,rmk,22.5138092,0,0.273654342,4.882144451,0.637817442,0,502.3519592,541.7188721,31.83428955,32.69231796,40.61585236,18.81869888,26.2208519,114.8320541,6.41736412,8.456902504,0,0
xsa,v_f,110.0383911,0,38.65676498,452.5800476,50.41308594,0,650.9006958,209.111969,94.44371796,344.7704773,396.0229492,153.3917999,3.311232328,7.818023205,8.458897591,2.340647936,0,0
xsa,wht,44.85407257,0,3.53828311,17.06910706,1.872951627,0,358.254425,68.81362152,33.61365509,80.85230255,29.42992973,13.32435703,0.240045696,0.622206926,0.409509897,0.2441255,0,0
xsa,wol,1.115301371,0,0.013556438,0.241854325,0.031596545,0,24.88578415,26.8359642,1.577024341,1.619529724,2.012050152,0.932250977,1.298942804,5.688612938,0.317906857,0.41894263,0,0
xsc,c_b,0,1.150315285,0.715745866,0,0,0,0,0,0,2.323820353,2.141634226,0,0,0,0,0,0,0
xsc,ctl,0.06184797,0.252933919,0.254938066,0,0,0,7.455544472,0.649567604,0.77228719,1.900435328,1.31885457,0,0,0,0,0,0,0
xsc,frs,6.190418243,1.562120676,1.562120676,0,0,0,6.190418243,6.190418243,6.41294241,1.784644127,1.784644127,0,0,0,0,0,0,0
xsc,gro,6.48E-05,0.350939989,0.230452418,0,0,0,0.067518748,0.253343642,1.138660312,4.355417252,2.050430775,0,0,0,0,0,0,0
xsc,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsc,ocr,0,0.066375472,0.038907699,0,0,0,1.304422617,2.076720953,0.383058369,6.743429184,3.272964239,0,0,0,0,0,0,0
xsc,osd,0,0.206793711,0.099913344,0,0,0,0,5.30E-06,0.039302826,0.812481523,0.589562774,0,0,0,0,0,0,0
xsc,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsc,pfb,0,1.435476661,0.69069314,0,0,0,0,0,0,0.588273346,0.501536667,0,0,0,0,0,0,0
xsc,rmk,0.004894081,0.020014871,0.020173458,0,0,0,0.589963377,0.051400822,0.061111722,0.150383011,0.104362056,0,0,0,0,0,0,0
xsc,v_f,0.006898275,0.164871499,0.051646676,0,0,0,0.006161351,0.305887312,1.238838077,4.646548271,1.495892286,0,0,0,0,0,0,0
xsc,wht,0,0,0,0,0,0,0,0,0.307752043,1.873105526,0.552843928,0,0,0,0,0,0,0
xsc,wol,0.011185154,0.045742892,0.046105336,0,0,0,1.348329067,0.117473766,0.139667496,0.343692154,0.238513768,0,0,0,0,0,0,0
xsd,c_b,0,0,0,4.348456383,5.979167938,1.854515791,0,0,0,0,0,0,0,0,0,0,0,0
xsd,ctl,1.105554342,0.818738878,1.444138408,11.57313347,9.923862457,1.092963576,0,0.351703852,2.889297009,3.568064928,0.316584289,0,0,0,0,0,0,0
xsd,frs,0,0,0.22943756,4.066184521,11.12824345,28.66354942,0,0,0.178453252,1.78453207,0,0,0,0,0,0,0,0
xsd,gro,0.16172877,0.606656432,0.824798465,12.79156113,32.9990387,11.99971962,0,0.136965364,0.674815297,3.219340801,1.035126686,0,0,0,0,0,0,0
xsd,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsd,ocr,0.012661229,0.037280288,0.045017708,2.579511404,14.28425503,29.05479431,0,0.115492731,0.023212254,0.139028996,0.030949673,0,0,0,0,0,0,0
xsd,osd,0.006219846,0.023027262,0.044520855,1.700675726,7.623106956,0.695769906,0,0.004133735,0.013800302,0.333817214,0.083050489,0,0,0,0,0,0,0
xsd,pdr,0,0,0,0.00065104,0.605769575,0.572394073,0,0,0,0,0,0,0,0,0,0,0,0
xsd,pfb,0,0,0,4.800581455,6.317881584,2.656847239,0,0,0.005500719,0.005500719,0,0,0,0,0,0,0,0
xsd,rmk,0.033780303,0.025016634,0.044125769,0.353618056,0.303224415,0.033395592,0,0.01074634,0.088282712,0.109022513,0.009673259,0,0,0,0,0,0,0
xsd,v_f,0.090347014,0.245196328,0.357585937,4.064358711,13.36419582,5.2113657,0,0.08508417,0.368402004,0.948486149,0.165680453,0,0,0,0,0,0,0
xsd,wht,0,0,0,0,2.255100965,4.85067749,0,0,0,0,0,0,0,0,0,0,0,0
xsd,wol,0.267178535,0.197864056,0.349003911,2.796871185,2.39829278,0.264135748,0,0.084996022,0.698254406,0.862291753,0.076508701,0,0,0,0,0,0,0
xse,c_b,0,0,0,22.34538841,49.76086044,0.085126534,0,0,0,0.015276672,23.38335991,2.942671537,0,0,0,0,0,0
xse,ctl,0,0,0,7.84718132,37.75829315,2.655370712,0,0,0,0.001565328,11.53315067,0.465901017,0,0,0.892062843,0.329863429,0,0
xse,frs,0,0,0,31.93689346,158.7775726,21.84012985,0,0,0,0,65.10757446,26.28719521,0,0,0,0.759074688,0,0
xse,gro,0,0,0,4.483691692,29.76789093,1.321356416,0,0,0,0.003124296,9.061242104,2.325430155,0,0,0.012343448,0.228540152,0,0
xse,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xse,ocr,0,0,0,76.33154297,213.2322998,5.357404232,0,0,0,0.220351309,23.93874931,7.385572433,0,0,0.006611698,0.078566574,0,0
xse,osd,0,0,0,8.339083672,26.63224411,0.335065365,0,0,0,0.00244578,3.031222105,0.891931117,0,0,0.002540841,0.021894703,0,0
xse,pdr,0,0,0,320.0817871,481.3502502,4.147332668,0,0,0,0.01583831,31.8097744,10.6695118,0,0,0.121241271,0.21036391,0,0
xse,pfb,0,0,0,12.51854801,17.64870071,0.135041013,0,0,0,0.001638989,1.308105826,0.678046346,0,0,0.002867309,0.011131904,0,0
xse,rmk,0,0,0,1.898957133,9.137214661,0.642579198,0,0,0,0.000378797,2.790933132,0.112744436,0,0,0.215872303,0.079824395,0,0
xse,v_f,0,0,0,228.2472687,649.3197021,8.042041779,0,0,0,0.018092215,61.9235878,19.74094963,0,0,0.117008679,0.449050874,0,0
xse,wht,0,0,0,0.02642417,0.096969001,0.000215907,0,0,0,0,0.021785004,0.008113328,0,0,0.000108741,0.001667369,0,0
xse,wol,0,0,0,0.081513904,0.392220557,0.027583107,0,0,0,1.63E-05,0.119802527,0.004839625,0,0,0.009266452,0.003426511,0,0
xsm,c_b,0.001315928,0,0,0.487286806,0.087106422,5.195102215,0,0,0,0,0.000606781,0.688813806,0,0,0,0,0,0
xsm,ctl,0.453938901,0,0,2.974450827,3.45337534,6.34872818,0.930407882,4.440701008,0,0,2.28064537,18.73203087,0,0,0,0,0,0
xsm,frs,0.031969398,0,0,0,0.319721043,32.11125946,0.125746176,0.210997909,0,0,0,5.938923359,0,0,0,0,0,0
xsm,gro,0.024882868,0,0,0.380006701,0.08493384,1.92257905,0.001106321,0.000727011,0,0,0.031419516,26.18074417,0,0,0,0,0,0
xsm,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsm,ocr,0.035697274,0,0.03084282,0.569548905,0.213733897,0.718359053,0.078354172,0.12576814,0.06065318,0.016863339,0.040636156,24.31373215,0,0,0,0,0,0
xsm,osd,0.203932092,0,0,4.148672581,0.283204108,7.373719215,0.013196016,0.00402647,0.033348624,0,0,113.5436859,0,0,0,0,0,0
xsm,pdr,0.000361654,0,0,0.846960008,4.68E-05,26.31918907,0,0,0,0,0,0.204445213,0,0,0,0,0,0
xsm,pfb,0.005881095,0,0,0.069678195,0.054591905,1.411846399,0,0.001150649,0,0,0.164798513,24.31820107,0,0,0,0,0,0
xsm,rmk,0.363602608,0,0,2.382519007,2.766134977,5.085297108,0.745251656,3.55697751,0,0,1.826784611,15.00425529,0,0,0,0,0,0
xsm,v_f,0.022255473,0,0.014470813,1.173449993,0.127750352,21.01456833,0.020596264,0.010888854,0.029506011,0.003062725,0.12290144,40.1002655,0,0,0,0,0,0
xsm,wht,0.002138254,0,0,0.03574447,0,0.065359287,0,0,0,0,0.000641476,8.740181923,0,0,0,0,0,0
xsm,wol,0.077583909,0,0,0.508371353,0.590225577,1.08507812,0.159018487,0.758972049,0,0,0.389791191,3.201541424,0,0,0,0,0,0
xss,c_b,14.78760815,21.75676727,10.52371597,6.934048653,43.1475296,24.78728294,0.455813348,0.2891092,0.020798853,0.341897607,0.847295344,0.045927797,0,0,0,0,0,0
xss,ctl,93.353302,66.60919952,89.79890442,59.38536072,22.03675652,3.647816181,4.650801659,0.465047717,0.097870186,0.113143317,0.194944739,0.053195935,0,0,0,0,0,0
xss,frs,77.72219849,125.8360367,128.9521942,1423.270142,730.4379883,1596.578125,18.12678909,0,0,0,0.416712254,0.92203933,0,0,0,0,0,0
xss,gro,22.51252365,121.6587524,121.3272552,66.97356415,52.6944809,10.42566967,0.009122552,0.437677652,1.340643287,2.017737865,2.279898882,0.350461125,0,0,0,0,0,0
xss,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xss,ocr,19.77184868,77.67004395,47.01283264,99.7694397,299.0781555,311.0516968,1.353159547,2.781580925,5.061358452,10.27737808,14.3533268,1.362676978,0,0,0,0,0,0
xss,osd,2.090302706,11.33835411,37.31731796,18.27237511,10.65598679,3.043758869,0.015246183,0.017449303,0.001948631,0.01383279,0.011307254,0.002431889,0,0,0,0,0,0
xss,pdr,35.26435471,33.99104691,39.58635712,83.28540039,130.44841,44.37336731,0,0,0,0,0,0,0,0,0,0,0,0
xss,pfb,1.457001328,8.413887024,26.78238106,37.12368774,17.51596642,3.695357084,0.159075305,0.159958184,0.042765867,0.100923054,0.144113958,0.010466881,0,0,0,0,0,0
xss,rmk,6.892076015,4.917615891,6.629662514,4.384294987,1.626926899,0.269310504,0.343358815,0.034333486,0.007225548,0.008353131,0.014392356,0.003927343,0,0,0,0,0,0
xss,v_f,31.07640076,40.19765854,22.50625801,91.14963531,186.9748535,75.59829712,0.055970013,0.061957683,0.068024568,0.156452641,0.229981065,0.024124637,0,0,0,0,0,0
xss,wht,2.74951458,10.16593456,5.032707691,5.985760212,8.328178406,1.972902656,0,0.223055258,0.811987281,1.737434387,3.384548426,0.834275723,0,0,0,0,0,0
xss,wol,16.00101471,11.41700077,15.39178085,10.17881489,3.777160883,0.62524575,0.797160268,0.079710461,0.016775221,0.019393077,0.03341407,0.00911793,0,0,0,0,0,0
xsu,c_b,0,0,0,0,0,0,0.856141329,4.450167179,16.89459038,43.04442596,0,0,0.511417389,0.925601363,0.201025963,0.191922605,0,0
xsu,ctl,0,0,0,0,0,0,297.1941833,50.96051025,8.549863815,11.82776737,0.327943653,0.322978169,56.50299454,21.67186928,5.755044937,1.380941749,0,0
xsu,frs,0,0,0,0,0,0,0.805020154,0.228519991,23.36787605,517.2635498,3.483777046,6.484648228,0.798429608,9.111423492,11.17031384,4.737950802,0,0
xsu,gro,0,0,0,0,0,0,21.03421974,86.0588913,99.97525024,203.4844513,1.754260898,4.674251556,24.78760338,12.03755093,3.118454933,3.192344904,0,0
xsu,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsu,ocr,0,0,0,0,0,0,73.8455658,261.9605408,187.7489777,329.3897095,0.197158381,0.528905869,30.27122307,14.54016209,4.731547832,0.518435478,0,0
xsu,osd,0,0,0,0,0,0,30.19714737,87.31471252,36.33565903,14.4716711,0.121754691,0.355535984,1.518158317,8.511029243,0.699971914,0.275841475,0,0
xsu,pdr,0,0,0,0,0,0,140.1136475,194.0688019,0.648573637,0.110542975,0,0,0.830827892,6.435549736,0.597591341,0,0,0
xsu,pfb,0,0,0,0,0,0,55.58631516,60.21918106,0.739367425,0.222368121,0,0,2.992591858,2.91668725,0.026940806,0,0,0
xsu,rmk,0,0,0,0,0,0,419.5636902,71.94346619,12.07026386,16.69784164,0.462974191,0.455964178,79.76806641,30.59524536,8.124680519,1.949543476,0,0
xsu,v_f,0,0,0,0,0,0,524.8562622,1000.441345,198.3066406,447.9535828,6.682364464,18.91025925,28.71035957,46.71025467,10.23748875,10.84227753,0,0
xsu,wht,0,0,0,0,0,0,262.0294189,336.2153015,31.12997055,63.29791641,0.441601187,1.174542785,57.95008469,24.24695396,1.849664927,0.807604551,0,0
xsu,wol,0,0,0,0,0,0,15.37316513,2.636068821,0.442264587,0.611822963,0.016963763,0.01670691,2.922768593,1.121035457,0.2976951,0.071432903,0,0
zaf,c_b,0,0.466231048,0.907351971,0.18429853,1.477881193,8.499941826,0.00426615,0,0,3.07204318,1.82664609,0,0,0,0,0,0,0
zaf,ctl,1.350631118,1.575378299,2.772321224,1.13462317,2.651288509,3.761857271,71.62055206,15.65092754,13.20828438,20.02059937,6.359901905,0,0,0,0,0,0,0
zaf,frs,0,0,0,64.8868103,0,41.61672974,0,0,0,186.4989777,104.7606201,0,0,0,0,0,0,0
zaf,gro,0.014392094,0.034762532,0.339208543,0.092385843,0.047592368,0.139916614,7.344437599,14.92254734,16.40526009,33.51552582,0.711537719,0,0,0,0,0,0,0
zaf,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf,ocr,0.832212567,1.986938715,4.673399925,1.342358708,1.297913909,3.604022026,21.24747467,14.69506264,20.11146927,19.81480408,2.485365868,0,0,0,0,0,0,0
zaf,osd,0.140898377,0.241113663,0.742045701,0.318236917,0.15632768,0.433537364,1.887305498,1.833344936,2.369897604,2.345221758,0.254109472,0,0,0,0,0,0,0
zaf,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf,pfb,0.044347223,0.044511881,0.208069697,0.01514831,0.011306346,0.060318813,1.169767857,0.157520458,1.099898934,1.037604213,0.018386533,0,0,0,0,0,0,0
zaf,rmk,0.29931125,0.34911713,0.61436981,0.251442075,0.587547898,0.833659351,15.87171841,3.46837759,2.92706728,4.436733723,1.409407973,0,0,0,0,0,0,0
zaf,v_f,1.139796257,0.51832062,1.729979157,0.851801991,0.560956538,2.289700031,132.6272583,9.008280754,15.62932777,22.79393578,2.031691551,0,0,0,0,0,0,0
zaf,wht,0.253588766,2.577441454,2.880477905,0,0.012571046,0,4.124528408,3.303734779,6.89015913,5.165121078,0.074177422,0,0,0,0,0,0,0
zaf,wol,0.043990113,0.051310141,0.090294629,0.036954727,0.086352587,0.122523859,2.332684278,0.509751379,0.430194408,0.652071774,0.207142279,0,0,0,0,0,0,0
zmb,c_b,0,0,1.82889533,1.932680368,0,0,0,0,0.097526647,0.015645986,0,0,0,0,0,0,0,0
zmb,ctl,0,0,0.306717843,0.472050756,0,0,0,0,0.147534028,0.024305366,0,0,0,0,0,0,0,0
zmb,frs,0,0,6.146157265,60.81843948,0,0,0,0,2.001176596,2.501340389,0,0,0,0,0,0,0,0
zmb,gro,0,0,9.100985527,5.772479534,0,0,0,0,2.64249444,0.50619632,0,0,0,0,0,0,0,0
zmb,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmb,ocr,0,0,20.59050751,18.11826706,0,0,0,0,1.304172277,0.037661526,0,0,0,0,0,0,0,0
zmb,osd,0,0,1.360712171,0.857727826,0,0,0,0,0.281972677,0.078321315,0,0,0,0,0,0,0,0
zmb,pdr,0,0,0.118499361,0.247834831,0,0,0,0,0.028834227,0,0,0,0,0,0,0,0,0
zmb,pfb,0,0,3.722035646,0.186409131,0,0,0,0,0.229558378,0.018944137,0,0,0,0,0,0,0,0
zmb,rmk,0,0,0.011041627,0.016993497,0,0,0,0,0.005311122,0.000874976,0,0,0,0,0,0,0,0
zmb,v_f,0,0,1.928964615,6.442639828,0,0,0,0,0.847837627,0.213432103,0,0,0,0,0,0,0,0
