AEZ_ID,Category,SoilCarbon(pg),VegCarbon(pg),Area(Km2)
1705,12,1.604756,3.016057,150802.846870
1705,21,0.037163,0.054016,3858.306618
1705,22,0.141156,0.185384,13241.682259
1705,91,0.182338,0.054433,18144.215210
1705,92,0.516401,0.116513,38837.553421
1705,101,0.022354,0.001105,1578.955185
1705,102,0.605902,0.026315,37592.389835
1705,121,0.000788,0.000222,82.093201
1705,122,0.000788,0.000222,82.093201
1705,132,0.004209,0.000372,413.652695
1706,2,0.005233,0.000000,381.225098
1706,11,0.416175,0.714871,35743.568924
1706,12,1.485513,2.562869,128143.430347
1706,21,0.038357,0.046225,3301.818687
1706,22,0.052950,0.062274,4448.169128
1706,91,0.015214,0.003510,1169.961983
1706,92,0.057220,0.014287,4762.177589
1706,101,0.017643,0.000815,1164.912613
1706,102,0.110751,0.004627,6609.980427
1706,131,0.000903,0.000074,82.202202
1707,2,0.001300,0.000000,347.619927
1707,102,0.352927,0.018476,26394.018490
1707,122,0.050732,0.010900,4037.162460
1707,131,0.008087,0.000436,484.366196
1707,132,0.595653,0.049632,55147.098175
1707,142,0.002376,0.000385,642.304390
1708,2,0.000000,0.000000,31.173940
1708,11,0.000612,0.001593,79.634399
1708,22,0.011807,0.018132,1295.168098
1708,42,0.000786,0.001289,80.534599
1708,101,0.001082,0.000168,239.459000
1708,102,0.265009,0.017047,24352.284142
1708,112,0.003810,0.002214,402.569504
1708,121,0.000988,0.000436,161.468597
1708,122,0.282511,0.060468,22395.596970
1708,131,0.007106,0.000869,965.995712
1708,132,0.321455,0.026461,29400.877647
1708,142,0.001239,0.000097,161.069199
1709,11,0.129652,0.242539,12126.963371
1709,12,0.179490,0.346373,17318.659172
1709,21,0.039066,0.054540,3895.693275
1709,22,0.428778,0.597593,42685.192970
1709,32,0.012093,0.019962,1296.227585
1709,41,0.004823,0.006561,410.061096
1709,42,0.004568,0.005251,328.176003
1709,82,0.000612,0.000819,79.540703
1709,91,0.043382,0.009989,3329.725792
1709,92,0.027210,0.006566,2188.754593
1709,101,0.033855,0.002178,3110.764954
1709,102,0.263405,0.018304,26149.192223
1709,111,0.013907,0.006263,1138.769508
1709,112,0.092824,0.044447,8081.185883
1709,121,0.009281,0.001993,738.248001
1709,122,0.082305,0.021188,7847.242599
1709,131,0.000726,0.000074,81.756798
1709,132,0.008666,0.000957,1063.160690
1710,2,0.000519,0.000000,54.025700
1710,11,0.051613,0.105684,5284.214622
1710,12,0.151838,0.310703,15535.130280
1710,21,0.009137,0.012534,895.274605
1710,22,0.059588,0.089319,6379.898285
1710,32,0.001214,0.001269,82.380402
1710,91,0.037011,0.009978,3326.053284
1710,92,0.161055,0.042218,14072.591122
1710,101,0.012810,0.000805,1150.129013
1710,102,0.056433,0.003464,4948.460907
1710,111,0.003185,0.001345,244.456093
1710,112,0.008819,0.004037,734.061691
1710,121,0.001811,0.000446,165.308701
1710,122,0.017475,0.004009,1484.844391
1710,142,0.000807,0.000149,247.697098
1711,11,0.034043,0.059657,2982.873375
1711,12,0.060108,0.128230,6411.480118
1711,21,0.010354,0.012688,906.253899
1711,22,0.034547,0.049659,3547.075981
1711,32,0.001943,0.002539,164.864998
1711,92,0.049594,0.021870,7289.922089
1711,101,0.003021,0.000174,249.021095
1711,102,0.007110,0.000404,577.438805
1711,112,0.004360,0.002692,489.456894
1711,131,0.001007,0.000075,82.985901
1712,11,0.031177,0.053258,2662.891228
1712,12,0.004041,0.006661,333.069008
1713,82,0.001643,0.001629,158.123993
1713,101,0.037755,0.001522,2173.602715
1713,102,0.304089,0.012878,18397.614494
1713,131,0.074666,0.003787,4208.223946
1713,132,0.157877,0.009268,10297.948700
1713,141,0.023733,0.000715,1192.306389
1713,142,0.020065,0.000811,1350.870186
1713,151,0.023046,0.000000,1266.049484
1713,152,0.005504,0.000000,318.203697
1714,101,0.001569,0.000057,82.093201
1714,102,0.064971,0.002343,3347.519592
1714,122,0.045394,0.006589,2440.201698
1714,131,0.001961,0.000074,81.680099
1714,132,0.062368,0.002576,2862.703346
1715,1,0.000000,0.000000,34.799071
1715,2,0.002227,0.000000,236.828799
1715,12,0.000807,0.001650,82.485298
1715,22,0.000807,0.001155,82.519897
1715,101,0.001613,0.000115,164.865997
1715,102,0.019297,0.001153,1647.460670
1715,121,0.002055,0.000357,132.329102
1715,122,0.032252,0.006275,2324.250206
1715,142,0.000807,0.000050,82.519897
1716,2,0.000000,0.000000,63.400202
1716,12,0.002744,0.004962,248.104103
1716,102,0.010987,0.000621,886.623497
1716,122,0.017923,0.004017,1487.812599
1716,142,0.000808,0.000050,82.588501
1810,41,0.001671,0.002003,125.166199
1810,42,0.007767,0.009928,620.497204
1810,51,0.004259,0.005037,373.087803
1810,52,0.385263,0.376258,27870.992729
1810,81,0.000558,0.000635,61.634602
1810,82,0.077911,0.060479,5871.787441
1811,52,0.140389,0.135519,10038.478466
1811,82,0.026866,0.028879,2803.803005
1811,92,0.000568,0.000188,62.753799
1812,2,0.000588,0.000000,64.906500
1812,82,0.004915,0.005589,542.645100
1812,92,0.001910,0.000633,210.893299
1907,91,0.287034,0.131316,43771.852257
1907,92,1.125229,0.441000,146999.950623
1907,101,0.089206,0.009705,13864.692307
1907,102,0.416468,0.044424,63463.011307
1907,121,0.247827,0.101436,37568.917816
1907,122,0.612118,0.246189,91180.930801
1907,141,0.022044,0.001975,3292.282249
1907,142,0.019861,0.001685,2807.587761
1908,1,0.000677,0.000000,80.403900
1908,11,0.006822,0.016199,809.961700
1908,21,0.033760,0.048838,3488.430885
1908,22,0.001923,0.003402,242.988991
1908,91,0.708049,0.274839,91613.093620
1908,92,0.340079,0.148692,49563.955933
1908,101,0.054636,0.006866,9808.259567
1908,102,0.036606,0.003814,5448.451630
1908,121,0.030133,0.013673,5064.170349
1908,122,0.032069,0.011728,4343.658623
1908,141,0.007385,0.000628,1045.862022
1908,142,0.003978,0.000338,563.263405
1909,21,0.003105,0.004571,326.488304
1909,22,0.007713,0.009142,652.976906
1909,91,0.031212,0.009293,3097.655830
1909,92,0.049380,0.014189,4729.634392
2001,111,0.003675,0.006515,1184.593521
2001,112,0.056170,0.045183,8215.160660
2002,1,0.005983,0.000000,664.707298
2002,2,0.006469,0.000000,718.808100
2002,11,0.000525,0.003385,169.267105
2002,12,0.011729,0.030395,1519.725876
2002,91,0.001233,0.000510,170.141205
2002,92,0.000764,0.000253,84.459396
2002,111,0.007891,0.010693,1944.106903
2002,112,0.771883,0.491785,89415.495476
2002,142,0.012671,0.000909,1515.329208
2003,1,0.006498,0.000000,837.669495
2003,2,0.032765,0.000000,3761.525472
2003,11,0.017934,0.044224,2211.213600
2003,12,0.154289,0.320156,16007.793236
2003,21,0.003740,0.005802,414.435097
2003,22,0.259502,0.371566,26540.430382
2003,91,0.008564,0.003059,1019.761215
2003,92,0.255353,0.107067,35688.871765
2003,102,0.006152,0.000586,837.280388
2003,111,0.151379,0.114032,20733.041100
2003,112,3.339098,2.176401,395709.335205
2003,142,0.003209,0.000329,549.035995
2004,1,0.002705,0.000000,196.321205
2004,2,0.001892,0.000000,298.485595
2004,11,0.116002,0.281707,14085.373085
2004,12,1.132144,2.857213,142860.655212
2004,21,0.039339,0.057106,4078.978004
2004,22,0.733273,1.233808,88129.125790
2004,82,0.001497,0.001713,166.319000
2004,91,0.281947,0.119022,39674.130844
2004,92,2.404243,0.978301,326100.242386
2004,101,0.008842,0.000939,1341.932808
2004,102,0.047072,0.004347,6210.644562
2004,111,0.156371,0.136921,24894.663353
2004,112,1.899402,1.327223,241313.190235
2004,121,0.012463,0.003402,1260.015518
2004,122,0.001036,0.000462,171.264801
2004,131,0.002023,0.000154,171.471001
2004,132,0.008093,0.000617,685.911217
2004,141,0.001415,0.000154,257.319603
2004,142,0.006068,0.000309,514.291809
2005,1,0.038583,0.000000,3367.068712
2005,2,0.044121,0.000000,5720.182895
2005,11,2.994350,7.048027,352401.357845
2005,12,6.585328,15.435408,771770.385612
2005,21,0.111305,0.162210,11586.417595
2005,22,3.937025,6.483395,463099.631805
2005,91,1.067869,0.348234,116078.152126
2005,92,7.516590,2.734654,911551.171196
2005,101,0.083016,0.004555,6507.100609
2005,102,0.581765,0.042865,61236.360928
2005,111,0.069380,0.038553,7009.602917
2005,112,0.619011,0.370635,67388.155277
2005,121,0.004183,0.000760,281.616405
2005,131,0.006068,0.000463,514.247307
2005,132,0.011129,0.000849,943.156914
2005,141,0.033487,0.001701,2835.804325
2005,142,0.006183,0.000318,529.701508
2006,1,0.047482,0.000000,4528.757659
2006,2,0.086469,0.000000,12293.085732
2006,11,14.830075,29.972266,1498613.296423
2006,12,15.877752,31.225579,1561278.926849
2006,21,0.095574,0.123636,8831.143459
2006,22,1.914721,2.979881,212848.632160
2006,91,0.248394,0.069512,23170.704304
2006,92,0.997163,0.329739,109913.067402
2006,101,0.069892,0.003457,4938.182701
2006,102,0.303613,0.022301,31858.783577
2006,111,0.012014,0.004629,841.604000
2006,112,0.197150,0.098859,17974.341305
2006,121,0.003893,0.000653,241.689095
2006,122,0.003857,0.000603,223.287506
2006,131,0.004878,0.000693,770.078705
2006,141,0.001909,0.000135,225.356102
2010,11,0.002981,0.006539,326.950592
2010,12,0.050903,0.111328,5566.378815
2010,22,0.008990,0.013736,981.155182
2010,92,0.004484,0.001475,491.819199
2011,22,0.009146,0.011277,805.473396
2011,91,0.001829,0.000483,161.069000
2011,92,0.011893,0.003142,1047.422379
2012,1,0.001658,0.000000,206.217404
2012,2,0.016900,0.000000,2322.730578
2012,11,0.292636,0.389237,19461.870796
2012,12,1.861615,2.575218,128760.894695
2012,21,0.021637,0.032194,2299.587173
2012,22,0.699489,0.948594,67756.699890
2012,31,0.031049,0.041704,2708.025764
2012,32,0.279398,0.268751,17451.356976
2012,91,0.044925,0.009435,3144.982986
2012,92,1.942610,0.434680,144893.442471
2012,101,0.093356,0.005025,7179.114548
2012,102,2.151476,0.121859,174084.786716
2012,111,0.005325,0.001703,309.571098
2012,112,0.011715,0.007172,1303.983116
2012,121,0.000000,0.000113,41.668400
2012,122,0.005797,0.002010,744.495489
2012,142,0.000177,0.000027,44.353298
2106,2,0.006159,0.000000,124.447502
2106,11,0.006397,0.011985,599.271088
2106,12,0.190859,0.158789,7939.452927
2209,2,0.002138,0.000000,198.942600
2209,12,0.000626,0.001279,63.934101
2209,41,0.004643,0.003059,191.217602
2209,42,0.006556,0.006088,380.475903
2209,51,0.005265,0.005856,433.744400
2209,52,0.331183,0.438944,32514.369461
2209,81,0.012475,0.007898,766.783218
2209,82,0.169465,0.150418,14603.686089
2209,91,0.005470,0.001707,569.157703
2209,92,0.294537,0.089846,29948.728172
2209,101,0.001546,0.000045,63.683399
2209,102,0.002196,0.000173,247.492603
2209,121,0.001791,0.000346,128.200504
2209,122,0.036091,0.007552,2796.952190
2210,2,0.000396,0.000000,37.357700
2210,41,0.017726,0.014202,887.610394
2210,42,0.002458,0.002026,126.609299
2210,51,0.027247,0.027117,2008.690998
2210,52,0.222577,0.247777,18353.871758
2210,81,0.001544,0.000655,63.599499
2210,82,0.043586,0.037284,3619.829010
2210,91,0.006850,0.002069,689.692703
2210,92,0.005114,0.001520,506.516891
2210,101,0.001544,0.000045,63.599499
2301,101,0.023971,0.002675,3821.099991
2301,121,0.003705,0.002464,912.651382
2301,141,0.004404,0.000597,995.766098
2301,142,0.000726,0.000149,248.893295
2302,91,0.001999,0.000749,249.771309
2302,92,0.160925,0.076207,25402.479103
2302,101,0.043011,0.004485,6407.154099
2302,102,0.093607,0.010508,15011.808891
2303,11,0.000441,0.001685,84.225601
2303,91,0.099844,0.039354,13117.869461
2303,92,1.078148,0.449505,149835.012218
2303,102,0.000465,0.000059,83.868301
2304,91,0.000979,0.000253,84.321297
2304,92,0.163000,0.052683,17560.980934
2405,2,0.000296,0.000000,63.426672
2405,12,0.002160,0.003430,171.484604
2405,21,0.003226,0.003600,257.177902
2405,22,0.069546,0.077978,5569.839340
2405,91,0.007314,0.001543,514.391510
2405,92,0.243654,0.053160,17720.007294
2504,11,0.039034,0.088338,4416.903221
2504,12,0.059456,0.124979,6248.963112
2504,21,0.029568,0.041988,2999.114662
2504,22,0.091062,0.131755,9411.038795
2504,81,0.036980,0.039493,3834.288696
2504,82,0.081546,0.083327,8089.971786
2504,92,0.001808,0.000501,166.893700
2504,111,0.001998,0.000916,166.473404
2504,112,0.009178,0.004589,834.310219
2505,1,0.001720,0.000000,280.322697
2505,2,0.005121,0.000000,636.935165
2505,11,0.130101,0.276864,13843.220333
2505,12,0.443034,0.798535,39926.757069
2505,21,0.054451,0.070142,5010.130936
2505,22,0.552879,0.643661,45975.775993
2505,81,0.075160,0.077272,7502.159534
2505,82,0.149403,0.145420,14118.409355
2505,91,0.014607,0.004231,1410.370598
2505,92,0.103662,0.029089,9696.336147
2505,111,0.005149,0.002298,417.758408
2505,112,0.009536,0.004563,829.629997
2506,2,0.001127,0.000000,64.798800
2506,11,0.029687,0.055914,2795.694717
2506,12,0.039495,0.080722,4036.090981
2506,21,0.001101,0.000992,70.864998
2506,22,0.002400,0.002163,154.528496
2602,91,0.019631,0.004042,1347.242111
2602,92,0.146463,0.041133,13710.925667
2602,142,0.000000,0.000050,83.841499
2603,92,0.339565,0.103192,34397.254646
2604,2,0.003593,0.000000,261.648203
2604,11,0.004441,0.011908,595.405197
2604,12,0.071975,0.161669,8083.443123
2604,91,0.062292,0.022684,7561.322525
2604,92,0.343983,0.129490,43163.282795
2605,2,0.000000,0.000000,53.759201
2605,11,0.081175,0.148588,7429.413704
2605,12,0.557169,1.006960,50347.981949
2605,91,0.061778,0.017925,5975.044281
2605,92,1.069104,0.300141,100046.952583
2605,102,0.001759,0.000120,170.811401
2605,142,0.003098,0.000252,420.767292
2606,1,0.003078,0.000000,226.081301
2606,2,0.001713,0.000000,192.356499
2606,11,0.261188,0.414397,20719.862469
2606,12,1.742396,2.907640,145382.022388
2606,91,0.054869,0.014477,4825.772968
2606,92,0.328685,0.077658,25886.098549
2606,101,0.001803,0.000120,171.105202
2606,102,0.002704,0.000180,256.636490
2606,122,0.000901,0.000231,85.531097
2606,141,0.002445,0.000103,171.073097
2707,1,0.000206,0.000000,25.230499
2707,2,0.001787,0.000000,194.012702
2707,52,0.032071,0.029590,2191.842113
2707,82,0.015366,0.010756,1044.248104
2707,91,0.001846,0.000796,265.344902
2707,92,0.078438,0.019947,6649.005116
2707,101,0.080743,0.004407,6295.596718
2707,102,1.847518,0.093013,132875.060156
2707,121,0.010668,0.002536,939.190191
2707,122,0.015658,0.002958,1095.705196
2707,132,0.002442,0.000146,162.154999
2708,1,0.000000,0.000000,48.934541
2708,41,0.000516,0.000868,54.277699
2708,42,0.015618,0.019134,1195.859203
2708,52,0.085771,0.087027,6446.420444
2708,62,0.006416,0.005868,652.007099
2708,72,0.005416,0.002770,553.909504
2708,82,0.008224,0.006871,667.053406
2708,91,0.005437,0.001895,631.619503
2708,92,0.273214,0.073882,24627.227947
2708,101,0.011692,0.000628,897.008108
2708,102,0.662269,0.035213,50304.093052
2708,131,0.000000,0.000069,76.685598
2709,1,0.008998,0.000000,534.321462
2709,2,0.071683,0.000000,6727.284136
2709,41,0.207612,0.141792,8861.999598
2709,42,2.482338,1.982626,123914.101109
2709,51,0.005804,0.007004,518.823795
2709,52,0.205356,0.124169,9197.718689
2709,61,0.005153,0.001471,163.398598
2709,62,0.199752,0.075211,8356.806225
2709,72,0.003079,0.001674,334.894901
2709,81,0.467639,0.232801,22602.012556
2709,82,7.259164,3.622377,351687.097704
2709,91,0.020958,0.004101,1366.971304
2709,92,0.583987,0.144219,48072.883820
2709,101,0.002558,0.000156,222.674400
2709,102,0.195537,0.011610,16585.609331
2710,1,0.003759,0.000000,443.163201
2710,2,0.060090,0.000000,6509.119419
2710,41,0.140993,0.087111,5444.459206
2710,42,1.369194,1.131445,70715.336761
2710,51,0.041960,0.037575,2783.344004
2710,52,1.332982,1.284061,95115.594736
2710,61,0.002524,0.001403,155.869499
2710,62,0.052691,0.024995,2777.194489
2710,81,0.242098,0.114999,11164.975325
2710,82,2.713157,1.577001,153106.937559
2710,91,0.002249,0.000495,165.048603
2710,92,0.163391,0.041306,13768.694195
2710,102,0.006555,0.000458,653.748604
2711,2,0.003007,0.000000,147.325500
2711,41,0.011454,0.008942,558.855293
2711,42,0.061380,0.054996,3437.225807
2711,62,0.020140,0.009996,1110.659302
2711,82,0.000688,0.000439,42.632500
2713,1,0.007975,0.000000,566.624261
2713,2,0.156070,0.000000,11920.972382
2713,52,0.000835,0.000747,55.335201
2713,61,0.005382,0.003878,430.894207
2713,62,0.292775,0.256868,28540.882845
2713,72,0.006715,0.002633,526.541405
2713,81,0.096867,0.066250,6432.006506
2713,82,0.296749,0.184265,17889.849095
2713,91,0.000938,0.000304,101.173199
2713,92,0.087047,0.021768,7255.917793
2713,101,0.022744,0.001232,1759.332008
2713,102,0.607075,0.030360,43371.602913
2713,121,0.002693,0.000604,223.708897
2713,122,0.005512,0.001031,381.786694
2713,131,1.410132,0.083507,92785.864658
2713,132,12.341030,0.788685,876316.200265
2713,142,0.003979,0.000173,288.395498
2713,151,0.136092,0.000000,13599.078943
2713,152,2.546684,0.000000,188886.509045
2714,1,0.017332,0.000000,1505.449511
2714,2,0.314612,0.000000,29151.498855
2714,61,0.643200,0.447914,49768.245972
2714,62,12.148148,5.748564,638729.299438
2714,72,0.002191,0.000802,160.363201
2714,81,1.942708,0.955595,92776.199511
2714,82,18.812136,11.809915,1146593.651682
2714,91,0.001658,0.000466,155.370300
2714,92,0.192161,0.046678,15559.450827
2714,101,0.003572,0.000139,198.695801
2714,102,0.102944,0.005437,7766.804714
2714,111,0.002216,0.001182,214.877796
2714,112,0.000688,0.000251,45.674599
2714,121,0.000575,0.000147,54.471100
2714,122,0.005438,0.001305,483.235695
2714,131,1.665700,0.107500,119444.595406
2714,132,11.382236,0.727332,808146.152796
2714,141,0.000406,0.000028,46.382801
2714,142,0.001791,0.000111,185.791800
2714,151,0.008515,0.000000,2113.904659
2714,152,0.015694,0.000000,2915.447001
2715,1,0.034819,0.000000,2379.872640
2715,2,0.371681,0.000000,25807.102922
2715,41,0.010316,0.012382,773.868803
2715,42,0.770583,0.434926,27182.901470
2715,52,0.013962,0.017568,1301.340496
2715,61,2.428885,0.965293,107254.757940
2715,62,55.496088,17.298539,1922059.831983
2715,72,0.148664,0.059896,11979.245413
2715,81,2.393177,0.966250,93810.710268
2715,82,20.628004,8.595112,834476.828506
2715,91,0.007517,0.002051,683.751198
2715,92,0.714558,0.192714,64238.080297
2715,101,0.014311,0.000407,581.747402
2715,102,0.113573,0.004556,6508.150330
2715,112,0.003023,0.001184,215.359200
2715,121,0.002388,0.000358,132.722000
2715,122,0.003210,0.000488,180.749100
2715,131,0.064548,0.006215,6905.557808
2715,132,0.324359,0.027437,30485.401806
2715,141,0.000000,0.000077,127.982998
2715,142,0.000514,0.000081,134.448399
2715,151,0.000384,0.000000,92.198810
2715,152,0.005186,0.000000,1855.766126
2716,1,0.001534,0.000000,59.144200
2716,2,0.017726,0.000000,1115.872703
2716,42,0.040536,0.025900,1618.719299
2716,61,0.036953,0.018461,2051.217997
2716,62,0.721408,0.382284,42476.019026
2716,72,0.005167,0.002239,447.833096
2716,81,0.008304,0.003043,295.439800
2716,82,0.145997,0.065980,6405.815006
2716,91,0.002097,0.000449,149.622204
2716,92,0.030055,0.008720,2906.584023
2716,132,0.004225,0.000293,325.456497
2803,91,0.055145,0.015485,5161.627029
2803,92,0.238776,0.077329,25776.459045
2804,11,0.015812,0.037359,1867.959396
2804,12,0.013697,0.032334,1616.708817
2804,91,0.581427,0.190357,63452.466331
2804,92,1.216680,0.398674,132891.485710
2805,11,0.001132,0.003423,171.136703
2805,12,0.203162,0.471665,23583.262352
2805,91,0.223828,0.064017,21338.903473
2805,92,2.529418,0.895593,298531.024765
2806,2,0.001190,0.000000,80.915604
2806,11,0.025509,0.075408,3770.410431
2806,12,0.238661,0.644260,32212.977837
2806,91,0.000669,0.000257,85.622498
2806,92,0.177959,0.057942,19314.029266
2806,142,0.001260,0.000051,85.667000
2901,91,0.003289,0.001746,581.976105
