; RCP4.5 Emissions, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,GgS/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,kg/yr,kg/yr,Mt/yr,kg/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
2062,8.9446,0.16804,314.24074,8.47696,19.84896,19848.96,757.57376,177.20136,24.8843,5.39534,5395340000,5288342000,24.46134,24461340000,45.83084,8.92412,2.0253,0.10724,0.1246,86.04452,11.09982,25.77516,246.3649,26.04054,0.02898,85.19606,4.41346,7.506,0.364,0,0,0,0,0,11.217,14.375,0.729,0.12,0,0.106,0,155.925,3511.082
2063,8.7163,0.16001,312.55626,8.46224,19.41769,19417.69,747.08224,175.85764,24.55,5.32731,5327310000,5220312000,24.24776,24247760000,45.75216,8.93408,2.0205,0.10716,0.11815,87.02398,11.09323,25.55194,247.82585,26.29116,0.02807,84.65629,4.47364,7.258,0.333,0,0,0,0,0,9.759,13.656,0.67,0.112,0,0.1,0,155.925,3511.082
2064,8.488,0.15198,310.87178,8.44752,18.98642,18986.42,736.59072,174.51392,24.2157,5.25928,5259280000,5152282000,24.03418,24034180000,45.67348,8.94404,2.0157,0.10708,0.1117,88.00344,11.08664,25.32872,249.2868,26.54178,0.02716,84.11652,4.53382,7.019,0.305,0,0,0,0,0,8.49,12.973,0.617,0.104,0,0.095,0,155.925,3511.082
2065,8.2597,0.14395,309.1873,8.4328,18.55515,18555.15,726.0992,173.1702,23.8814,5.19125,5191250000,5084252000,23.8206,23820600000,45.5948,8.954,2.0109,0.107,0.10525,88.9829,11.08005,25.1055,250.74775,26.7924,0.02625,83.57675,4.594,6.787,0.279,0,0,0,0,0,7.387,12.325,0.567,0.097,0,0.091,0,155.925,3511.082
2066,8.0314,0.13592,307.50282,8.41808,18.12388,18123.88,715.60768,171.82648,23.5471,5.12322,5123220000,5016222000,23.60702,23607020000,45.51612,8.96396,2.0061,0.10692,0.0988,89.96236,11.07346,24.88228,252.2087,27.04302,0.02534,83.03698,4.65418,6.563,0.255,0,0,0,0,0,6.426,11.708,0.522,0.09,0,0.086,0,155.925,3511.082
2067,7.8031,0.12789,305.81834,8.40336,17.69261,17692.61,705.11616,170.48276,23.2128,5.05519,5055190000,4948192000,23.39344,23393440000,45.43744,8.97392,2.0013,0.10684,0.09235,90.94182,11.06687,24.65906,253.66965,27.29364,0.02443,82.49721,4.71436,6.346,0.233,0,0,0,0,0,5.591,11.123,0.48,0.084,0,0.082,0,155.925,3511.082
2068,7.5748,0.11986,304.13386,8.38864,17.26134,17261.34,694.62464,169.13904,22.8785,4.98716,4987160000,4880162000,23.17986,23179860000,45.35876,8.98388,1.9965,0.10676,0.0859,91.92128,11.06028,24.43584,255.1306,27.54426,0.02352,81.95744,4.77454,6.137,0.214,0,0,0,0,0,4.864,10.567,0.442,0.078,0,0.078,0,155.925,3511.082
2069,7.3465,0.11183,302.44938,8.37392,16.83007,16830.07,684.13312,167.79532,22.5442,4.91913,4919130000,4812132000,22.96628,22966280000,45.28008,8.99384,1.9917,0.10668,0.07945,92.90074,11.05369,24.21262,256.59155,27.79488,0.02261,81.41767,4.83472,5.935,0.195,0,0,0,0,0,4.232,10.038,0.407,0.072,0,0.074,0,155.925,3511.082
2070,7.1182,0.1038,300.7649,8.3592,16.3988,16398.8,673.6416,166.4516,22.2099,4.8511,4851100000,4744102000,22.7527,22752700000,45.2014,9.0038,1.9869,0.1066,0.073,93.8802,11.0471,23.9894,258.0525,28.0455,0.0217,80.8779,4.8949,5.739,0.179,0,0,0,0,0,3.682,9.537,0.374,0.067,0,0.07,0,155.925,3511.082
2071,6.82459,0.0942,298.76876,8.33796,16.03302,16033.02,662.0793,164.83958,21.89432,4.77984,4779840000,4672842000,22.5174,22517400000,45.09671,9.04993,1.97901,0.10626,0.06942,94.1193,11.03809,23.94406,262.30888,28.61994,0.02131,80.71735,4.96411,5.549,0.164,0,0,0,0,0,3.203,9.06,0.344,0.063,0,0.067,0,155.925,3511.082
2072,6.53098,0.0846,296.77262,8.31672,15.66724,15667.24,650.517,163.22756,21.57874,4.70858,4708580000,4601582000,22.2821,22282100000,44.99202,9.09606,1.97112,0.10592,0.06584,94.3584,11.02908,23.89872,266.56526,29.19438,0.02092,80.5568,5.03332,5.366,0.15,0,0,0,0,0,2.787,8.607,0.317,0.058,0,0.063,0,155.925,3511.082
2073,6.23737,0.075,294.77648,8.29548,15.30146,15301.46,638.9547,161.61554,21.26316,4.63732,4637320000,4530322000,22.0468,22046800000,44.88733,9.14219,1.96323,0.10558,0.06226,94.5975,11.02007,23.85338,270.82164,29.76882,0.02053,80.39625,5.10253,5.189,0.137,0,0,0,0,0,2.424,8.176,0.291,0.054,0,0.06,0,155.925,3511.082
2074,5.94376,0.0654,292.78034,8.27424,14.93568,14935.68,627.3924,160.00352,20.94758,4.56606,4566060000,4459062000,21.8115,21811500000,44.78264,9.18832,1.95534,0.10524,0.05868,94.8366,11.01106,23.80804,275.07802,30.34326,0.02014,80.2357,5.17174,5.018,0.125,0,0,0,0,0,2.109,7.768,0.268,0.05,0,0.057,0,155.925,3511.082
2075,5.65015,0.0558,290.7842,8.253,14.5699,14569.9,615.8301,158.3915,20.632,4.4948,4494800000,4387802000,21.5762,21576200000,44.67795,9.23445,1.94745,0.1049,0.0551,95.0757,11.00205,23.7627,279.3344,30.9177,0.01975,80.07515,5.24095,4.852,0.115,0,0,0,0,0,1.835,7.379,0.247,0.047,0,0.054,0,155.925,3511.082
2076,5.35654,0.0462,288.78806,8.23176,14.20412,14204.12,604.2678,156.77948,20.31642,4.42354,4423540000,4316542000,21.3409,21340900000,44.57326,9.28058,1.93956,0.10456,0.05152,95.3148,10.99304,23.71736,283.59078,31.49214,0.01936,79.9146,5.31016,4.692,0.105,0,0,0,0,0,1.596,7.01,0.227,0.043,0,0.052,0,155.925,3511.082
2077,5.06293,0.0366,286.79192,8.21052,13.83834,13838.34,592.7055,155.16746,20.00084,4.35228,4352280000,4245282000,21.1056,21105600000,44.46857,9.32671,1.93167,0.10422,0.04794,95.5539,10.98403,23.67202,287.84716,32.06658,0.01897,79.75405,5.37937,4.537,0.096,0,0,0,0,0,1.389,6.66,0.209,0.04,0,0.049,0,155.925,3511.082
2078,4.76932,0.027,284.79578,8.18928,13.47256,13472.56,581.1432,153.55544,19.68526,4.28102,4281020000,4174022000,20.8703,20870300000,44.36388,9.37284,1.92378,0.10388,0.04436,95.793,10.97502,23.62668,292.10354,32.64102,0.01858,79.5935,5.44858,4.388,0.088,0,0,0,0,0,1.208,6.327,0.192,0.038,0,0.046,0,155.925,3511.082
2079,4.47571,0.0174,282.79964,8.16804,13.10678,13106.78,569.5809,151.94342,19.36968,4.20976,4209760000,4102762000,20.635,20635000000,44.25919,9.41897,1.91589,0.10354,0.04078,96.0321,10.96601,23.58134,296.35992,33.21546,0.01819,79.43295,5.51779,4.243,0.08,0,0,0,0,0,1.051,6.01,0.177,0.035,0,0.044,0,155.925,3511.082
2080,4.1821,0.0078,280.8035,8.1468,12.741,12741,558.0186,150.3314,19.0541,4.1385,4138500000,4031502000,20.3997,20399700000,44.1545,9.4651,1.908,0.1032,0.0372,96.2712,10.957,23.536,300.6163,33.7899,0.0178,79.2724,5.587,4.103,0.074,0,0,0,0,0,0.915,5.71,0.162,0.033,0,0.042,0,155.925,3511.082
2081,4.18314,0.00973,280.06659,8.14506,12.66664,12666.64,553.9826,149.81652,19.0042,4.12467,4124670000,4017672000,20.34975,20349750000,44.12524,9.57675,1.91453,0.1026,0.03348,95.76444,10.93657,23.53444,305.85507,34.4037,0.01759,79.4532,5.62936,3.967,0.067,0,0,0,0,0,0.796,5.424,0.149,0.03,0,0.04,0,155.925,3511.082
2082,4.18418,0.01166,279.32968,8.14332,12.59228,12592.28,549.9466,149.30164,18.9543,4.11084,4110840000,4003842000,20.2998,20299800000,44.09598,9.6884,1.92106,0.102,0.02976,95.25768,10.91614,23.53288,311.09384,35.0175,0.01738,79.634,5.67172,3.836,0.062,0,0,0,0,0,0.692,5.153,0.138,0.028,0,0.038,0,155.925,3511.082
2083,4.18522,0.01359,278.59277,8.14158,12.51792,12517.92,545.9106,148.78676,18.9044,4.09701,4097010000,3990012000,20.24985,20249850000,44.06672,9.80005,1.92759,0.1014,0.02604,94.75092,10.89571,23.53132,316.33261,35.6313,0.01717,79.8148,5.71408,3.71,0.056,0,0,0,0,0,0.602,4.895,0.127,0.026,0,0.036,0,155.925,3511.082
2084,4.18626,0.01552,277.85586,8.13984,12.44356,12443.56,541.8746,148.27188,18.8545,4.08318,4083180000,3976182000,20.1999,20199900000,44.03746,9.9117,1.93412,0.1008,0.02232,94.24416,10.87528,23.52976,321.57138,36.2451,0.01696,79.9956,5.75644,3.587,0.052,0,0,0,0,0,0.524,4.651,0.116,0.024,0,0.034,0,155.925,3511.082
2085,4.1873,0.01745,277.11895,8.1381,12.3692,12369.2,537.8386,147.757,18.8046,4.06935,4069350000,3962352000,20.14995,20149950000,44.0082,10.02335,1.94065,0.1002,0.0186,93.7374,10.85485,23.5282,326.81015,36.8589,0.01675,80.1764,5.7988,3.469,0.047,0,0,0,0,0,0.456,4.418,0.107,0.023,0,0.032,0,155.925,3511.082
2086,4.18834,0.01938,276.38204,8.13636,12.29484,12294.84,533.8026,147.24212,18.7547,4.05552,4055520000,3948522000,20.1,20100000000,43.97894,10.135,1.94718,0.0996,0.01488,93.23064,10.83442,23.52664,332.04892,37.4727,0.01654,80.3572,5.84116,3.355,0.043,0,0,0,0,0,0.397,4.197,0.099,0.021,0,0.031,0,155.925,3511.082
2087,4.18938,0.02131,275.64513,8.13462,12.22048,12220.48,529.7666,146.72724,18.7048,4.04169,4041690000,3934692000,20.05005,20050050000,43.94968,10.24665,1.95371,0.099,0.01116,92.72388,10.81399,23.52508,337.28769,38.0865,0.01633,80.538,5.88352,3.244,0.039,0,0,0,0,0,0.345,3.987,0.091,0.02,0,0.029,0,155.925,3511.082
2088,4.19042,0.02324,274.90822,8.13288,12.14612,12146.12,525.7306,146.21236,18.6549,4.02786,4027860000,3920862000,20.0001,20000100000,43.92042,10.3583,1.96024,0.0984,0.00744,92.21712,10.79356,23.52352,342.52646,38.7003,0.01612,80.7188,5.92588,3.137,0.036,0,0,0,0,0,0.3,3.788,0.083,0.018,0,0.028,0,155.925,3511.082
2089,4.19146,0.02517,274.17131,8.13114,12.07176,12071.76,521.6946,145.69748,18.605,4.01403,4014030000,3907032000,19.95015,19950150000,43.89116,10.46995,1.96677,0.0978,0.00372,91.71036,10.77313,23.52196,347.76523,39.3141,0.01591,80.8996,5.96824,3.033,0.033,0,0,0,0,0,0.261,3.599,0.077,0.017,0,0.026,0,155.925,3511.082
2090,4.1925,0.0271,273.4344,8.1294,11.9974,11997.4,517.6586,145.1826,18.5551,4.0002,4000200000,3893202000,19.9002,19900200000,43.8619,10.5816,1.9733,0.0972,0,91.2036,10.7527,23.5204,353.004,39.9279,0.0157,81.0804,6.0106,2.933,0.03,0,0,0,0,0,0.227,3.419,0.071,0.016,0,0.025,0,155.925,3511.082
2091,4.19355,0.02902,272.69682,8.12762,11.92305,11923.05,513.6227,144.66772,18.50518,3.98639,3986390000,3879392000,19.85023,19850230000,43.83258,10.66307,1.98218,0.09635,0,90.20592,10.71798,23.469,358.61111,40.56215,0.01555,81.2612,6.05297,2.836,0.028,0,0,0,0,0,0.198,3.248,0.065,0.015,0,0.024,0,155.925,3511.082
2092,4.1946,0.03094,271.95924,8.12584,11.8487,11848.7,509.5868,144.15284,18.45526,3.97258,3972580000,3865582000,19.80026,19800260000,43.80326,10.74454,1.99106,0.0955,0,89.20824,10.68326,23.4176,364.21822,41.1964,0.0154,81.442,6.09534,2.743,0.025,0,0,0,0,0,0.172,3.085,0.06,0.014,0,0.023,0,155.925,3511.082
2093,4.19565,0.03286,271.22166,8.12406,11.77435,11774.35,505.5509,143.63796,18.40534,3.95877,3958770000,3851772000,19.75029,19750290000,43.77394,10.82601,1.99994,0.09465,0,88.21056,10.64854,23.3662,369.82533,41.83065,0.01525,81.6228,6.13771,2.652,0.023,0,0,0,0,0,0.15,2.931,0.055,0.013,0,0.022,0,155.925,3511.082
2094,4.1967,0.03478,270.48408,8.12228,11.7,11700,501.515,143.12308,18.35542,3.94496,3944960000,3837962000,19.70032,19700320000,43.74462,10.90748,2.00882,0.0938,0,87.21288,10.61382,23.3148,375.43244,42.4649,0.0151,81.8036,6.18008,2.565,0.021,0,0,0,0,0,0.13,2.785,0.051,0.012,0,0.02,0,155.925,3511.082
2095,4.19775,0.0367,269.7465,8.1205,11.62565,11625.65,497.4791,142.6082,18.3055,3.93115,3931150000,3824152000,19.65035,19650350000,43.7153,10.98895,2.0177,0.09295,0,86.2152,10.5791,23.2634,381.03955,43.09915,0.01495,81.9844,6.22245,2.48,0.019,0,0,0,0,0,0.113,2.645,0.047,0.011,0,0.019,0,155.925,3511.082
2096,4.1988,0.03862,269.00892,8.11872,11.5513,11551.3,493.4432,142.09332,18.25558,3.91734,3917340000,3810342000,19.60038,19600380000,43.68598,11.07042,2.02658,0.0921,0,85.21752,10.54438,23.212,386.64666,43.7334,0.0148,82.1652,6.26482,2.398,0.018,0,0,0,0,0,0.099,2.513,0.043,0.01,0,0.018,0,155.925,3511.082
2097,4.19985,0.04054,268.27134,8.11694,11.47695,11476.95,489.4073,141.57844,18.20566,3.90353,3903530000,3796532000,19.55041,19550410000,43.65666,11.15189,2.03546,0.09125,0,84.21984,10.50966,23.1606,392.25377,44.36765,0.01465,82.346,6.30719,2.319,0.016,0,0,0,0,0,0.086,2.387,0.039,0.009,0,0.018,0,155.925,3511.082
2098,4.2009,0.04246,267.53376,8.11516,11.4026,11402.6,485.3714,141.06356,18.15574,3.88972,3889720000,3782722000,19.50044,19500440000,43.62734,11.23336,2.04434,0.0904,0,83.22216,10.47494,23.1092,397.86088,45.0019,0.0145,82.5268,6.34956,2.243,0.015,0,0,0,0,0,0.075,2.268,0.036,0.009,0,0.017,0,155.925,3511.082
2099,4.20195,0.04438,266.79618,8.11338,11.32825,11328.25,481.3355,140.54868,18.10582,3.87591,3875910000,3768912000,19.45047,19450470000,43.59802,11.31483,2.05322,0.08955,0,82.22448,10.44022,23.0578,403.46799,45.63615,0.01435,82.7076,6.39193,2.169,0.014,0,0,0,0,0,0.065,2.155,0.033,0.008,0,0.016,0,155.925,3511.082
2100,4.203,0.0463,266.0586,8.1116,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,11.3963,2.0621,0.0887,0,81.2268,10.4055,23.0064,409.0751,46.2704,0.0142,82.8884,6.4343,2.097,0.012,0,0,0,0,0,0.056,2.047,0.031,0.008,0,0.015,0,155.925,3511.082
2101,4.09086,0.04445,266.0588,8.08938,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,11.16938,2.02147,0.08703,0,81.2268,10.4055,23.0064,408.8936,46.045,0.01423,82.8884,6.30908,2.028,0.011,0,0,0,0,0,0.049,1.945,0.028,0.007,0,0.014,0,155.925,3511.082
2102,3.97872,0.0426,266.059,8.06716,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,10.94246,1.98084,0.08536,0,81.2268,10.4055,23.0064,408.7121,45.8196,0.01426,82.8884,6.18386,1.961,0.01,0,0,0,0,0,0.042,1.847,0.026,0.007,0,0.014,0,155.925,3511.082
2103,3.86658,0.04075,266.0592,8.04494,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,10.71554,1.94021,0.08369,0,81.2268,10.4055,23.0064,408.5306,45.5942,0.01429,82.8884,6.05864,1.896,0.01,0,0,0,0,0,0.037,1.755,0.024,0.006,0,0.013,0,155.925,3511.082
2104,3.75444,0.0389,266.0594,8.02272,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,10.48862,1.89958,0.08202,0,81.2268,10.4055,23.0064,408.3491,45.3688,0.01432,82.8884,5.93342,1.834,0.009,0,0,0,0,0,0.032,1.667,0.022,0.006,0,0.012,0,155.925,3511.082
2105,3.6423,0.03705,266.0596,8.0005,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,10.2617,1.85895,0.08035,0,81.2268,10.4055,23.0064,408.1676,45.1434,0.01435,82.8884,5.8082,1.773,0.008,0,0,0,0,0,0.028,1.584,0.02,0.005,0,0.012,0,155.925,3511.082
2106,3.53016,0.0352,266.0598,7.97828,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,10.03478,1.81832,0.07868,0,81.2268,10.4055,23.0064,407.9861,44.918,0.01438,82.8884,5.68298,1.715,0.007,0,0,0,0,0,0.024,1.505,0.019,0.005,0,0.011,0,155.925,3511.082
2107,3.41802,0.03335,266.06,7.95606,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,9.80786,1.77769,0.07701,0,81.2268,10.4055,23.0064,407.8046,44.6926,0.01441,82.8884,5.55776,1.658,0.007,0,0,0,0,0,0.021,1.429,0.017,0.005,0,0.011,0,155.925,3511.082
2108,3.30588,0.0315,266.0602,7.93384,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,9.58094,1.73706,0.07534,0,81.2268,10.4055,23.0064,407.6231,44.4672,0.01444,82.8884,5.43254,1.603,0.006,0,0,0,0,0,0.018,1.358,0.016,0.004,0,0.01,0,155.925,3511.082
2109,3.19374,0.02965,266.0604,7.91162,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,9.35402,1.69643,0.07367,0,81.2268,10.4055,23.0064,407.4416,44.2418,0.01447,82.8884,5.30732,1.55,0.006,0,0,0,0,0,0.016,1.29,0.014,0.004,0,0.009,0,155.925,3511.082
2110,3.0816,0.0278,266.0606,7.8894,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,9.1271,1.6558,0.072,0,81.2268,10.4055,23.0064,407.2601,44.0164,0.0145,82.8884,5.1821,1.499,0.005,0,0,0,0,0,0.014,1.226,0.013,0.004,0,0.009,0,155.925,3511.082
2111,3.00189,0.02594,266.06075,7.86716,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,8.90017,1.61514,0.07032,0,81.2268,10.4055,23.0064,407.07859,43.79098,0.01452,82.8884,5.05688,1.45,0.005,0,0,0,0,0,0.012,1.164,0.012,0.003,0,0.009,0,155.925,3511.082
2112,2.92218,0.02408,266.0609,7.84492,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,8.67324,1.57448,0.06864,0,81.2268,10.4055,23.0064,406.89708,43.56556,0.01454,82.8884,4.93166,1.402,0.004,0,0,0,0,0,0.01,1.106,0.011,0.003,0,0.008,0,155.925,3511.082
2113,2.84247,0.02222,266.06105,7.82268,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,8.44631,1.53382,0.06696,0,81.2268,10.4055,23.0064,406.71557,43.34014,0.01456,82.8884,4.80644,1.356,0.004,0,0,0,0,0,0.009,1.051,0.01,0.003,0,0.008,0,155.925,3511.082
2114,2.76276,0.02036,266.0612,7.80044,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,8.21938,1.49316,0.06528,0,81.2268,10.4055,23.0064,406.53406,43.11472,0.01458,82.8884,4.68122,1.311,0.004,0,0,0,0,0,0.008,0.998,0.01,0.003,0,0.007,0,155.925,3511.082
2115,2.68305,0.0185,266.06135,7.7782,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,7.99245,1.4525,0.0636,0,81.2268,10.4055,23.0064,406.35255,42.8893,0.0146,82.8884,4.556,1.268,0.003,0,0,0,0,0,0.007,0.948,0.009,0.003,0,0.007,0,155.925,3511.082
2116,2.60334,0.01664,266.0615,7.75596,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,7.76552,1.41184,0.06192,0,81.2268,10.4055,23.0064,406.17104,42.66388,0.01462,82.8884,4.43078,1.226,0.003,0,0,0,0,0,0.006,0.901,0.008,0.002,0,0.007,0,155.925,3511.082
2117,2.52363,0.01478,266.06165,7.73372,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,7.53859,1.37118,0.06024,0,81.2268,10.4055,23.0064,405.98953,42.43846,0.01464,82.8884,4.30556,1.185,0.003,0,0,0,0,0,0.005,0.856,0.007,0.002,0,0.006,0,155.925,3511.082
2118,2.44392,0.01292,266.0618,7.71148,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,7.31166,1.33052,0.05856,0,81.2268,10.4055,23.0064,405.80802,42.21304,0.01466,82.8884,4.18034,1.146,0.003,0,0,0,0,0,0.005,0.813,0.007,0.002,0,0.006,0,155.925,3511.082
2119,2.36421,0.01106,266.06195,7.68924,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,7.08473,1.28986,0.05688,0,81.2268,10.4055,23.0064,405.62651,41.98762,0.01468,82.8884,4.05512,1.108,0.002,0,0,0,0,0,0.004,0.772,0.006,0.002,0,0.006,0,155.925,3511.082
2120,2.2845,0.0092,266.0621,7.667,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,6.8578,1.2492,0.0552,0,81.2268,10.4055,23.0064,405.445,41.7622,0.0147,82.8884,3.9299,1.072,0.002,0,0,0,0,0,0.003,0.734,0.006,0.002,0,0.005,0,155.925,3511.082
2121,2.25245,0.00828,266.06224,7.64476,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,6.63088,1.20857,0.05353,0,81.2268,10.4055,23.0064,405.2635,41.53679,0.01474,82.8884,3.80466,1.036,0.002,0,0,0,0,0,0.003,0.697,0.005,0.002,0,0.005,0,155.925,3511.082
2122,2.2204,0.00736,266.06238,7.62252,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,6.40396,1.16794,0.05186,0,81.2268,10.4055,23.0064,405.082,41.31138,0.01478,82.8884,3.67942,1.002,0.002,0,0,0,0,0,0.003,0.662,0.005,0.002,0,0.005,0,155.925,3511.082
2123,2.18835,0.00644,266.06252,7.60028,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,6.17704,1.12731,0.05019,0,81.2268,10.4055,23.0064,404.9005,41.08597,0.01482,82.8884,3.55418,0.969,0.002,0,0,0,0,0,0.002,0.629,0.005,0.001,0,0.005,0,155.925,3511.082
2124,2.1563,0.00552,266.06266,7.57804,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,5.95012,1.08668,0.04852,0,81.2268,10.4055,23.0064,404.719,40.86056,0.01486,82.8884,3.42894,0.937,0.001,0,0,0,0,0,0.002,0.598,0.004,0.001,0,0.004,0,155.925,3511.082
2125,2.12425,0.0046,266.0628,7.5558,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,5.7232,1.04605,0.04685,0,81.2268,10.4055,23.0064,404.5375,40.63515,0.0149,82.8884,3.3037,0.906,0.001,0,0,0,0,0,0.002,0.568,0.004,0.001,0,0.004,0,155.925,3511.082
2126,2.0922,0.00368,266.06294,7.53356,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,5.49628,1.00542,0.04518,0,81.2268,10.4055,23.0064,404.356,40.40974,0.01494,82.8884,3.17846,0.876,0.001,0,0,0,0,0,0.001,0.539,0.004,0.001,0,0.004,0,155.925,3511.082
2127,2.06015,0.00276,266.06308,7.51132,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,5.26936,0.96479,0.04351,0,81.2268,10.4055,23.0064,404.1745,40.18433,0.01498,82.8884,3.05322,0.847,0.001,0,0,0,0,0,0.001,0.512,0.003,0.001,0,0.004,0,155.925,3511.082
2128,2.0281,0.00184,266.06322,7.48908,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,5.04244,0.92416,0.04184,0,81.2268,10.4055,23.0064,403.993,39.95892,0.01502,82.8884,2.92798,0.819,0.001,0,0,0,0,0,0.001,0.487,0.003,0.001,0,0.004,0,155.925,3511.082
2129,1.99605,0.00092,266.06336,7.46684,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,4.81552,0.88353,0.04017,0,81.2268,10.4055,23.0064,403.8115,39.73351,0.01506,82.8884,2.80274,0.792,0.001,0,0,0,0,0,0.001,0.462,0.003,0.001,0,0.003,0,155.925,3511.082
2130,1.964,0.00092,266.0635,7.4446,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,4.5886,0.8429,0.0385,0,81.2268,10.4055,23.0064,403.63,39.5081,0.0151,82.8884,2.6775,0.766,0.001,0,0,0,0,0,0.001,0.439,0.003,0.001,0,0.003,0,155.925,3511.082
2131,1.93853,0.00092,266.06362,7.42237,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,4.36166,0.80226,0.03683,0,81.2268,10.4055,23.0064,403.4485,39.28269,0.01512,82.8884,2.55229,0.741,0.001,0,0,0,0,0,0.001,0.417,0.002,0.001,0,0.003,0,155.925,3511.082
2132,1.91306,0.00092,266.06374,7.40014,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,4.13472,0.76162,0.03516,0,81.2268,10.4055,23.0064,403.267,39.05728,0.01514,82.8884,2.42708,0.717,0.001,0,0,0,0,0,0.001,0.397,0.002,0.001,0,0.003,0,155.925,3511.082
2133,1.88759,0.00092,266.06386,7.37791,11.2539,11253.9,477.2996,140.0338,18.0559,3.8621,3862100000,3755102000,19.4005,19400500000,43.5687,3.90778,0.72098,0.03349,0,81.2268,10.4055,23.0064,403.0855,38.83187,0.01516,82.8884,2.30187,0.693,0.001,0,0,0,0,0,0.001,0.377,0.002,0.001,0,0.003,0,155.925,3511.082
