BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,PBA6     ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6 ,NGHTBTU6 ,NGCLBTU6 ,NGWTBTU6 ,NGCKBTU6 ,NGMSBTU6 ,FKHTBTU6 ,FKCLBTU6 ,FKWTBTU6 ,FKCKBTU6 ,FKMSBTU6 ,DHHTBTU6 ,DHCLBTU6 ,DHWTBTU6 ,DHCKBTU6 ,DHMSBTU6
06506,2,4,    50001,06,05,14,1,1,2,2,2,  124.99,2,44,        119863,             0,             0,         23814,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06507,1,2,     1750,02,05,13,1,2,1,2,2, 5849.83,1,37,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        142019,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06509,3,7,  1600000,10,04,02,1,1,1,2,2,    8.15,1,09,       9557912,             0,             0,       9551877,      14646160,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06511,2,3,   100001,07,04,14,1,1,2,2,2,  110.66,2,26,       4478730,             0,        370756,         65428,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06512,2,4,     2500,02,09,05,1,2,2,2,2, 6241.10,2,08,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06514,1,2,     8000,03,05,26,1,1,2,2,2, 6308.52,1,33,        975380,             0,        111494,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06515,3,7,     4000,02,03,05,2,2,2,2,2,   95.04,2,33,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06516,2,3,     5000,02,02,25,1,1,2,2,2,  530.18,1,34,        106294,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06517,3,5,   900000,09,09,16,1,1,1,2,2,    6.92,2,40,       2135568,             0,      57212194,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06518,1,2,    16250,04,04,26,1,2,2,2,2, 6044.75,1,09,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06520,2,3,  1200000,10,04,05,1,1,2,2,2,    7.02,1,32,       5023468,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06521,4,9,     3000,02,04,14,1,1,2,2,2, 3003.97,1,10,         42826,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06522,3,7,  1000000,09,06,16,1,1,1,2,2,   13.84,2,42,      10146685,             0,      75903671,      16265072,      16265072,        292281,             0,             0,             0,        123789,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06523,2,3,    22500,04,06,06,1,1,2,2,2,  189.21,1,16,        565412,             0,         49658,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06524,2,4,    60000,06,07,05,1,1,2,2,2,  576.76,2,36,        339321,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06525,3,5,   110000,07,05,23,1,2,2,2,2,  107.43,1,38,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06526,3,6,    70000,06,06,02,1,1,2,2,2,  159.79,2,02,         48008,             0,       3528519,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06529,1,2,    27500,05,04,01,1,2,2,2,2,  114.43,2,23,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06530,3,5,    30000,05,06,05,1,1,2,2,2,  225.31,1,31,        100136,             0,         12423,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06531,2,3,    50001,06,07,05,1,2,2,2,2,  100.36,2,34,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06532,2,3,   225000,08,09,91,1,1,2,2,2,   88.46,1,21,       8499911,             0,       5906565,             0,       5969923,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06533,3,6,    60000,06,05,14,1,1,1,2,2,  159.79,1,06,         88805,             0,        108717,             0,         11164,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06534,2,3,    17500,04,04,25,1,1,2,2,2,  530.18,2,32,        927234,             0,         51497,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06535,2,3,    20000,04,06,05,1,1,1,2,2,  203.89,1,16,       1574404,             0,         33056,             0,             0,             0,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06538,4,8,    47500,05,04,14,1,1,2,2,2,  634.04,2,35,       4380019,             0,             0,         25503,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06539,3,6,    10000,03,07,25,1,1,2,2,2,  105.20,1,39,       1180729,             0,        112572,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06540,2,3,    30000,05,06,02,1,2,2,1,2,  170.59,2,32,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,       1984021,             0,        640979,             0,             0
06541,1,2,     6500,03,06,25,1,1,2,2,2,  105.20,2,09,        539343,             0,         44404,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06542,3,5,   250000,08,05,02,1,1,1,2,2,    8.15,1,39,      10013392,             0,       1563876,             0,             0,       1611578,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06543,3,6,   150000,07,06,05,1,1,2,2,2,  190.08,2,39,       3572009,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06544,4,8,   180000,07,04,13,1,2,2,2,1,  189.21,1,10,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,      11363668,             0,       5013332,             0,             0
06546,4,8,    30000,05,05,05,1,2,2,2,2,  225.31,2,30,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06547,2,3,    18750,04,05,14,1,1,2,2,2,  487.36,1,34,       2502083,             0,        560082,         98838,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06550,4,9,     3000,02,07,14,1,1,2,2,2,  429.14,1,21,        336646,             0,         79392,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06551,1,2,   225000,08,05,23,1,1,2,2,2,   13.33,2,05,        594675,        552908,       1138081,        487749,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06552,3,7,     4750,02,06,26,1,1,2,2,2,  119.21,1,04,        216389,             0,             0,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06554,3,7,    12500,04,03,14,1,1,2,2,2,  469.39,1,42,        230290,             0,        329425,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06555,3,6,    20000,04,05,18,1,1,2,2,2, 3003.97,2,12,             0,             0,         99722,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06556,1,2,    11250,04,01,12,1,1,2,2,2,  488.82,2,35,       1135183,             0,        150518,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06557,1,2,    30000,05,04,05,1,2,1,2,2,  134.23,1,34,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999,        855783,             0,        267883,             0,             0,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
06559,4,9,    17500,04,03,13,1,1,1,2,2,  370.61,1,29,        925451,             0,        148083,        148083,             0,             0,             0,             0,             0,         30789,99999999999999,99999999999999,99999999999999,99999999999999,99999999999999
