# File: GAINS_activities.csv
# Title: GAINS model historical/modeled activity data
# Description: Activity data by GAINS sector for historical and modeled years
# Units: Identified by variable in data
# Source: Rao et al. 2017 "Future air pollution in the Shared Socio-economic Pathways" Global Environmental Change.
TIMER_REGION,TIMER_SECTOR,UNIT,IDYEARS,ACT
Japan,Power_Gen_HLF,PJ,2020,321.9522763
Japan,Power_Gen_HLF,PJ,2030,286.9290552
Japan,Power_Gen_LLF,PJ,2000,12.11479571
Japan,Power_Gen_LLF,PJ,2005,8.792126279
Japan,Power_Gen_LLF,PJ,2010,6.476748419
Japan,Power_Gen_LLF,PJ,2020,2.935170414
Japan,Power_Gen_LLF,PJ,2030,2.630133633
Japan,Power_Gen_NatGas,PJ,2000,2378.119108
Japan,Power_Gen_NatGas,PJ,2005,2145.362937
Japan,Power_Gen_NatGas,PJ,2010,2224.313597
Japan,Power_Gen_NatGas,PJ,2020,2485.388982
Japan,Power_Gen_NatGas,PJ,2030,2384.687416
Japan,STEEL,Mt,2000,106.444
Japan,STEEL,Mt,2005,112.471
Japan,STEEL,Mt,2010,120
Japan,STEEL,Mt,2020,135.058
Japan,STEEL,Mt,2030,143.743
Japan,Transformations_HLF,PJ,2000,2964.923061
Japan,Transformations_HLF,PJ,2005,2669.707273
Japan,Transformations_HLF,PJ,2010,2274.222677
Japan,Transformations_HLF,PJ,2020,2094.952969
Japan,Transformations_HLF,PJ,2030,1908.100617
Japan,Transformations_HLF_Refinery,Mt,2000,8.362354
Japan,Transformations_HLF_Refinery,Mt,2005,7.825818
Japan,Transformations_HLF_Refinery,Mt,2010,4.778488
Japan,Transformations_HLF_Refinery,Mt,2020,4.778488
Japan,Transformations_HLF_Refinery,Mt,2030,4.778488
Japan,Transformations_LLF,PJ,2000,6186.279107
Japan,Transformations_LLF,PJ,2005,6432.242514
Japan,Transformations_LLF,PJ,2010,5589.776599
Japan,Transformations_LLF,PJ,2020,5117.803912
Japan,Transformations_LLF,PJ,2030,4643.631638
Korea,AACID,Mt,2000,0.11475
Korea,AACID,Mt,2005,0.126225
Korea,AACID,Mt,2010,0.1388475
Korea,AACID,Mt,2020,0.168005475
Korea,AACID,Mt,2030,0.203286625
Korea,CEMENT,Mt,2000,54.891
Korea,CEMENT,Mt,2005,60.074165
Korea,CEMENT,Mt,2010,63.29589
Korea,CEMENT,Mt,2020,70.6429664
Korea,CEMENT,Mt,2030,76.3532627
Korea,CHEM,Mt,2000,0.384318
Korea,CHEM,Mt,2005,0.412927
Korea,CHEM,Mt,2010,0.435282
Korea,CHEM,Mt,2020,0.484691
Korea,CHEM,Mt,2030,0.525454
Korea,CHEMBULK,Mt,2000,1.685593
Korea,CHEMBULK,Mt,2005,1.006456
Korea,CHEMBULK,Mt,2010,1.006456
Korea,CHEMBULK,Mt,2020,1.006456
Korea,CHEMBULK,Mt,2030,1.006456
Korea,CUSM,Mt,2000,1.195434
Korea,CUSM,Mt,2005,1.297232
Korea,CUSM,Mt,2010,1.373899
Korea,CUSM,Mt,2020,1.53964
Korea,CUSM,Mt,2030,1.67646
Korea,End_Use_Industry_Bio_Trad,PJ,2000,30.84
Korea,End_Use_Industry_Bio_Trad,PJ,2005,49.13701782
Korea,End_Use_Industry_Bio_Trad,PJ,2010,59.44597044
Korea,End_Use_Industry_Bio_Trad,PJ,2020,73.81854307
Korea,End_Use_Industry_Bio_Trad,PJ,2030,86.9793091
Korea,End_Use_Industry_Coal,PJ,2000,1200.2
Korea,End_Use_Industry_Coal,PJ,2005,830.6757827
Korea,End_Use_Industry_Coal,PJ,2010,941.8238902
Korea,End_Use_Industry_Coal,PJ,2020,1031.891759
Korea,End_Use_Industry_Coal,PJ,2030,882.2693812
Korea,End_Use_Industry_HLF,PJ,2000,602.4896676
Korea,End_Use_Industry_HLF,PJ,2005,343.080233
Korea,End_Use_Industry_HLF,PJ,2010,311.7656932
Korea,End_Use_Industry_HLF,PJ,2020,291.2504733
Korea,End_Use_Industry_HLF,PJ,2030,286.3313932
Korea,End_Use_Industry_LLF,PJ,2000,398.94
Korea,End_Use_Industry_LLF,PJ,2005,85.84235966
Korea,End_Use_Industry_LLF,PJ,2010,142.2154327
Korea,End_Use_Industry_LLF,PJ,2020,126.3223679
Korea,End_Use_Industry_LLF,PJ,2030,127.8998702
Korea,End_Use_Industry_NatGas,PJ,2000,250.1
Korea,End_Use_Industry_NatGas,PJ,2005,175.9846455
Korea,End_Use_Industry_NatGas,PJ,2010,291.0207709
Korea,End_Use_Industry_NatGas,PJ,2020,295.7474239
Korea,End_Use_Industry_NatGas,PJ,2030,320.2388123
Korea,End_Use_Others_Bio_Trad,PJ,2000,322.5335
Korea,End_Use_Others_Bio_Trad,PJ,2005,315.7314978
Korea,End_Use_Others_Bio_Trad,PJ,2010,308.4616369
Korea,End_Use_Others_Bio_Trad,PJ,2020,337.4763613
Korea,End_Use_Others_Bio_Trad,PJ,2030,361.3359342
Korea,End_Use_Others_Coal,PJ,2005,99.91482704
Korea,End_Use_Others_Coal,PJ,2010,91.62446442
Korea,End_Use_Others_Coal,PJ,2020,130.3620479
Korea,End_Use_Others_Coal,PJ,2030,121.9674896
Korea,End_Use_Others_HLF,PJ,2000,323.84
Korea,End_Use_Others_HLF,PJ,2005,77.1861727
Korea,End_Use_Others_HLF,PJ,2010,72.71225818
Korea,End_Use_Others_HLF,PJ,2020,72.00729813
Korea,End_Use_Others_HLF,PJ,2030,61.21154305
Korea,End_Use_Others_LLF,PJ,2000,242.77
Korea,End_Use_Others_LLF,PJ,2005,47.44233303
Korea,End_Use_Others_LLF,PJ,2010,35.76200399
Korea,End_Use_Others_LLF,PJ,2020,34.28678854
Korea,End_Use_Others_LLF,PJ,2030,30.66271502
Korea,End_Use_Others_NatGas,PJ,2000,261.8
Korea,End_Use_Others_NatGas,PJ,2005,1.028403595
Korea,End_Use_Others_NatGas,PJ,2010,1.115787806
Korea,End_Use_Others_NatGas,PJ,2020,1.219991483
Korea,End_Use_Others_NatGas,PJ,2030,1.349067019
Korea,End_Use_Residential_Bio_Trad,PJ,2005,6.41066047
Korea,End_Use_Residential_Bio_Trad,PJ,2010,11.67978387
Korea,End_Use_Residential_Bio_Trad,PJ,2020,12.31960307
Korea,End_Use_Residential_Bio_Trad,PJ,2030,13.49853611
Korea,End_Use_Residential_Coal,PJ,2005,39.92260338
Korea,End_Use_Residential_Coal,PJ,2010,35.8024991
Korea,End_Use_Residential_Coal,PJ,2020,49.1676858
Korea,End_Use_Residential_Coal,PJ,2030,37.55274898
Korea,End_Use_Residential_HLF,PJ,2005,27.31265735
Korea,End_Use_Residential_HLF,PJ,2010,20.58826577
Korea,End_Use_Residential_HLF,PJ,2020,19.73898093
Korea,End_Use_Residential_HLF,PJ,2030,17.65259369
Korea,End_Use_Residential_LLF,PJ,2000,6
Korea,End_Use_Residential_LLF,PJ,2005,126.414721
Korea,End_Use_Residential_LLF,PJ,2010,99.24271503
Korea,End_Use_Residential_LLF,PJ,2020,96.37214959
Korea,End_Use_Residential_LLF,PJ,2030,86.80908139
Korea,End_Use_Residential_NatGas,PJ,2005,350.4841988
Korea,End_Use_Residential_NatGas,PJ,2010,380.2650997
Korea,End_Use_Residential_NatGas,PJ,2020,415.7781436
Korea,End_Use_Residential_NatGas,PJ,2030,459.7676201
Korea,End_Use_Services_Bio_Mod,PJ,2005,7.008745286
Korea,End_Use_Services_Bio_Mod,PJ,2010,12.76945341
Korea,End_Use_Services_Bio_Mod,PJ,2020,13.46896476
Korea,End_Use_Services_Bio_Mod,PJ,2030,14.75788677
Korea,End_Use_Services_HLF,PJ,2005,61.85376835
Korea,End_Use_Services_HLF,PJ,2010,46.62533584
Korea,End_Use_Services_HLF,PJ,2020,44.70199798
Korea,End_Use_Services_HLF,PJ,2030,39.97704899
Korea,End_Use_Services_LLF,PJ,2005,204.0898548
Korea,End_Use_Services_LLF,PJ,2010,153.8428179
Korea,End_Use_Services_LLF,PJ,2020,147.4966606
Korea,End_Use_Services_LLF,PJ,2030,131.9064358
Korea,End_Use_Services_NatGas,PJ,2005,129.5927112
Korea,End_Use_Services_NatGas,PJ,2010,140.6042995
Korea,End_Use_Services_NatGas,PJ,2020,153.7353669
Korea,End_Use_Services_NatGas,PJ,2030,170.0006238
Korea,End_Use_Transport_Air_Domestic,PJ,2005,28.13074707
Korea,End_Use_Transport_Air_Domestic,PJ,2010,22.58569338
Korea,End_Use_Transport_Air_Domestic,PJ,2020,21.39237233
Korea,End_Use_Transport_Air_Domestic,PJ,2030,20.45626979
Korea,End_Use_Transport_Air_LTO,PJ,2005,83.47402692
Korea,End_Use_Transport_Air_LTO,PJ,2010,67.01986165
Korea,End_Use_Transport_Air_LTO,PJ,2020,63.47884963
Korea,End_Use_Transport_Air_LTO,PJ,2030,60.70109729
Korea,End_Use_Transport_HLF,PJ,2000,747.9750493
Korea,End_Use_Transport_HLF,PJ,2005,699.5739904
Korea,End_Use_Transport_HLF,PJ,2010,671.6648094
Korea,End_Use_Transport_HLF,PJ,2020,747.3890221
Korea,End_Use_Transport_HLF,PJ,2030,667.2700256
Korea,End_Use_Transport_LLF,PJ,2000,474.9841858
Korea,End_Use_Transport_LLF,PJ,2005,585.7408742
Korea,End_Use_Transport_LLF,PJ,2010,577.6866393
Korea,End_Use_Transport_LLF,PJ,2020,621.1094741
Korea,End_Use_Transport_LLF,PJ,2030,729.2397171
Korea,Losses_Vent_Flare,PJ,2000,22.755872
Korea,Losses_Vent_Flare,PJ,2005,22.755872
Korea,Losses_Vent_Flare,PJ,2010,23.61574932
Korea,Losses_Vent_Flare,PJ,2020,22.18464204
Korea,Losses_Vent_Flare,PJ,2030,21.48497406
Korea,NACID,Mt,2000,2.127875018
Korea,NACID,Mt,2005,2.177455688
Korea,NACID,Mt,2010,2.213981632
Korea,NACID,Mt,2020,2.238908428
Korea,NACID,Mt,2030,2.202064076
Korea,PAPER,Mt,2000,0.292
Korea,PAPER,Mt,2005,0.316
Korea,PAPER,Mt,2010,0.334
Korea,PAPER,Mt,2020,0.373
Korea,PAPER,Mt,2030,0.406
Korea,Power_Gen_Bio_Trad,PJ,2005,14.5262282
Korea,Power_Gen_Bio_Trad,PJ,2010,33.91245198
Korea,Power_Gen_Bio_Trad,PJ,2020,35.91709182
Korea,Power_Gen_Bio_Trad,PJ,2030,61.36843968
Korea,Power_Gen_Coal,PJ,2000,1001.3
Korea,Power_Gen_Coal,PJ,2005,1660.318227
Korea,Power_Gen_Coal,PJ,2010,2471.038694
Korea,Power_Gen_Coal,PJ,2020,2961.203605
Korea,Power_Gen_Coal,PJ,2030,2977.042594
Korea,Power_Gen_HLF,PJ,2000,379.26
Korea,Power_Gen_HLF,PJ,2005,290.4636536
Korea,Power_Gen_HLF,PJ,2010,283.4021848
Korea,Power_Gen_HLF,PJ,2020,208.2669034
Korea,Power_Gen_HLF,PJ,2030,190.3580448
Korea,Power_Gen_LLF,PJ,2005,99.13034417
Korea,Power_Gen_LLF,PJ,2010,110.4497384
Korea,Power_Gen_LLF,PJ,2020,80.88531041
Korea,Power_Gen_LLF,PJ,2030,74.80136027
Korea,Power_Gen_NatGas,PJ,2000,230.67
Korea,Power_Gen_NatGas,PJ,2005,573.9627404
Korea,Power_Gen_NatGas,PJ,2010,776.2567153
Korea,Power_Gen_NatGas,PJ,2020,660.3412172
Korea,Power_Gen_NatGas,PJ,2030,749.6990666
Korea,STEEL,Mt,2000,44.87569078
Korea,STEEL,Mt,2005,48.87397659
Korea,STEEL,Mt,2010,51.54901218
Korea,STEEL,Mt,2020,57.26418895
Korea,STEEL,Mt,2030,61.97918385
Korea,Transformations_HLF,PJ,2000,995.7181493
Korea,Transformations_HLF,PJ,2005,857.0368462
Korea,Transformations_HLF,PJ,2010,791.7217529
Korea,Transformations_HLF,PJ,2020,856.2368999
Korea,Transformations_HLF,PJ,2030,768.2530303
Korea,Transformations_HLF_Refinery,Mt,2000,4.885
Korea,Transformations_HLF_Refinery,Mt,2005,4.61
Korea,Transformations_HLF_Refinery,Mt,2010,4.531014493
Korea,Transformations_HLF_Refinery,Mt,2020,3.39826087
Korea,Transformations_HLF_Refinery,Mt,2030,1.699130435
Korea,Transformations_LLF,PJ,2000,1601.188372
Korea,Transformations_LLF,PJ,2005,2548.947179
Korea,Transformations_LLF,PJ,2010,2747.493522
Korea,Transformations_LLF,PJ,2020,2844.981325
Korea,Transformations_LLF,PJ,2030,3050.152385
Mexico,CEMENT,Mt,2000,31.43000031
Mexico,CEMENT,Mt,2005,32.29786032
Mexico,CEMENT,Mt,2010,33.08085033
Mexico,CEMENT,Mt,2020,34.11534034
Mexico,CEMENT,Mt,2030,34.84264035
Mexico,CHEM,Mt,2000,0.12235
Mexico,CHEM,Mt,2005,0.12573
Mexico,CHEM,Mt,2010,0.12878
Mexico,CHEM,Mt,2020,0.1328
Mexico,CHEM,Mt,2030,0.13564
Mexico,CHEMBULK,Mt,2000,1.93426
Mexico,CHEMBULK,Mt,2005,0.761267
Mexico,CHEMBULK,Mt,2010,0.761267
Mexico,CHEMBULK,Mt,2020,0.761267
Mexico,CHEMBULK,Mt,2030,0.761267
Mexico,CUSM,Mt,2000,0.81277
Mexico,CUSM,Mt,2005,0.83521
Mexico,CUSM,Mt,2010,0.85546
Mexico,CUSM,Mt,2020,0.88221
Mexico,CUSM,Mt,2030,0.90102
Mexico,End_Use_Industry_Bio_Trad,PJ,2000,48.68364985
Mexico,End_Use_Industry_Bio_Trad,PJ,2005,53.51270497
Mexico,End_Use_Industry_Bio_Trad,PJ,2010,42.87877726
Mexico,End_Use_Industry_Bio_Trad,PJ,2020,42.339015
Mexico,End_Use_Industry_Bio_Trad,PJ,2030,38.38705261
Mexico,End_Use_Industry_Coal,PJ,2000,93.26168176
Mexico,End_Use_Industry_Coal,PJ,2005,112.573841
Mexico,End_Use_Industry_Coal,PJ,2010,69.46530823
Mexico,End_Use_Industry_Coal,PJ,2020,66.90520216
Mexico,End_Use_Industry_Coal,PJ,2030,70.39313732
Mexico,End_Use_Industry_HLF,PJ,2000,289.7961635
Mexico,End_Use_Industry_HLF,PJ,2005,194.9672515
Mexico,End_Use_Industry_HLF,PJ,2010,251.9094965
Mexico,End_Use_Industry_HLF,PJ,2020,276.481
Mexico,End_Use_Industry_HLF,PJ,2030,289.0478629
Mexico,End_Use_Industry_LLF,PJ,2000,141.0971391
Mexico,End_Use_Industry_LLF,PJ,2005,145.7468916
Mexico,End_Use_Industry_LLF,PJ,2010,190.8732543
Mexico,End_Use_Industry_LLF,PJ,2020,194.6587439
Mexico,End_Use_Industry_LLF,PJ,2030,227.7407553
Mexico,End_Use_Industry_NatGas,PJ,2000,507.2383885
Mexico,End_Use_Industry_NatGas,PJ,2005,479.4106515
Mexico,End_Use_Industry_NatGas,PJ,2010,463.1576656
Mexico,End_Use_Industry_NatGas,PJ,2020,520.5711498
Mexico,End_Use_Industry_NatGas,PJ,2030,610.6723969
Mexico,End_Use_Others_HLF,PJ,2000,79.87501678
Mexico,End_Use_Others_HLF,PJ,2005,92.61239281
Mexico,End_Use_Others_HLF,PJ,2010,97.04734991
Mexico,End_Use_Others_HLF,PJ,2020,115.0942234
Mexico,End_Use_Others_HLF,PJ,2030,134.7021554
Mexico,End_Use_Others_LLF,PJ,2000,8.226685188
Mexico,End_Use_Others_LLF,PJ,2005,8.845117416
Mexico,End_Use_Others_LLF,PJ,2010,9.268686174
Mexico,End_Use_Others_LLF,PJ,2020,10.99228611
Mexico,End_Use_Others_LLF,PJ,2030,12.86497783
Mexico,End_Use_Residential_Bio_Trad,PJ,2000,249.9239503
Mexico,End_Use_Residential_Bio_Trad,PJ,2005,247.6034164
Mexico,End_Use_Residential_Bio_Trad,PJ,2010,259.7900608
Mexico,End_Use_Residential_Bio_Trad,PJ,2020,281.3028581
Mexico,End_Use_Residential_Bio_Trad,PJ,2030,305.2574113
Mexico,End_Use_Residential_LLF,PJ,2000,319.7340674
Mexico,End_Use_Residential_LLF,PJ,2005,309.8438828
Mexico,End_Use_Residential_LLF,PJ,2010,286.9507172
Mexico,End_Use_Residential_LLF,PJ,2020,299.3942677
Mexico,End_Use_Residential_LLF,PJ,2030,313.3444632
Mexico,End_Use_Residential_NatGas,PJ,2000,24.6412858
Mexico,End_Use_Residential_NatGas,PJ,2005,35.92764256
Mexico,End_Use_Residential_NatGas,PJ,2010,32.66907693
Mexico,End_Use_Residential_NatGas,PJ,2020,49.90047804
Mexico,End_Use_Residential_NatGas,PJ,2030,77.53730283
Mexico,End_Use_Services_HLF,PJ,2000,3.578416092
Mexico,End_Use_Services_HLF,PJ,2005,3.748818852
Mexico,End_Use_Services_HLF,PJ,2010,3.471833133
Mexico,End_Use_Services_HLF,PJ,2020,3.622388362
Mexico,End_Use_Services_HLF,PJ,2030,3.791172575
Mexico,End_Use_Services_LLF,PJ,2000,68.8687988
Mexico,End_Use_Services_LLF,PJ,2005,63.24010675
Mexico,End_Use_Services_LLF,PJ,2010,58.56753997
Mexico,End_Use_Services_LLF,PJ,2020,61.1073076
Mexico,End_Use_Services_LLF,PJ,2030,63.95458618
Mexico,End_Use_Services_NatGas,PJ,2000,8.053602876
Mexico,End_Use_Services_NatGas,PJ,2005,8.544881988
Mexico,End_Use_Services_NatGas,PJ,2010,7.769878211
Mexico,End_Use_Services_NatGas,PJ,2020,11.86812342
Mexico,End_Use_Services_NatGas,PJ,2030,18.44115158
Mexico,End_Use_Transport_Air_Domestic,PJ,2000,0.804279381
Mexico,End_Use_Transport_Air_Domestic,PJ,2005,0.808957787
Mexico,End_Use_Transport_Air_Domestic,PJ,2010,0.951814391
Mexico,End_Use_Transport_Air_Domestic,PJ,2020,1.090083541
Mexico,End_Use_Transport_Air_Domestic,PJ,2030,1.201454139
Mexico,End_Use_Transport_Air_LTO,PJ,2000,114.8970545
Mexico,End_Use_Transport_Air_LTO,PJ,2005,112.3552482
Mexico,End_Use_Transport_Air_LTO,PJ,2010,132.1964433
Mexico,End_Use_Transport_Air_LTO,PJ,2020,151.4004918
Mexico,End_Use_Transport_Air_LTO,PJ,2030,166.8686305
Mexico,End_Use_Transport_HLF,PJ,2000,402.4647592
Mexico,End_Use_Transport_HLF,PJ,2005,535.9674456
Mexico,End_Use_Transport_HLF,PJ,2010,630.7237194
Mexico,End_Use_Transport_HLF,PJ,2020,722.2858038
Mexico,End_Use_Transport_HLF,PJ,2030,796.0369061
Mexico,End_Use_Transport_LLF,PJ,2000,1041.772361
Mexico,End_Use_Transport_LLF,PJ,2005,1306.857901
Mexico,End_Use_Transport_LLF,PJ,2010,1537.922528
Mexico,End_Use_Transport_LLF,PJ,2020,1761.171602
Mexico,End_Use_Transport_LLF,PJ,2030,1940.993699
Mexico,End_Use_Transport_NatGas,PJ,2000,26.45873381
Mexico,End_Use_Transport_NatGas,PJ,2005,29.68164871
Mexico,End_Use_Transport_NatGas,PJ,2010,3.895305487
Mexico,End_Use_Transport_NatGas,PJ,2020,10.37666391
Mexico,End_Use_Transport_NatGas,PJ,2030,18.04770584
Mexico,Losses_Vent_Flare,PJ,2000,8006.691804
Mexico,Losses_Vent_Flare,PJ,2005,9047.106176
Mexico,Losses_Vent_Flare,PJ,2010,8852.928681
Mexico,Losses_Vent_Flare,PJ,2020,8725.055816
Mexico,Losses_Vent_Flare,PJ,2030,8786.989758
Mexico,NACID,Mt,2000,0.305417121
Mexico,NACID,Mt,2005,0.31929234
Mexico,NACID,Mt,2010,0.337748739
Mexico,NACID,Mt,2020,0.36918617
Mexico,NACID,Mt,2030,0.392355428
Mexico,PAPER,Mt,2000,0.41
Mexico,PAPER,Mt,2005,0.42132
Mexico,PAPER,Mt,2010,0.43154
Mexico,PAPER,Mt,2020,0.44503
Mexico,PAPER,Mt,2030,0.45452
Mexico,Power_Gen_Bio_Trad,PJ,2000,34.1474152
Mexico,Power_Gen_Bio_Trad,PJ,2005,47.25092689
Mexico,Power_Gen_Bio_Trad,PJ,2010,47.4448176
Mexico,Power_Gen_Bio_Trad,PJ,2020,72.59366916
Mexico,Power_Gen_Bio_Trad,PJ,2030,124.7452873
Mexico,Power_Gen_Coal,PJ,2000,184.2219214
Mexico,Power_Gen_Coal,PJ,2005,328.2536192
Mexico,Power_Gen_Coal,PJ,2010,323.3217142
Mexico,Power_Gen_Coal,PJ,2020,384.5096667
Mexico,Power_Gen_Coal,PJ,2030,607.0571669
Mexico,Power_Gen_HLF,PJ,2000,1028.303224
Mexico,Power_Gen_HLF,PJ,2005,774.4912708
Mexico,Power_Gen_HLF,PJ,2010,510.4590378
Mexico,Power_Gen_HLF,PJ,2020,343.8926806
Mexico,Power_Gen_HLF,PJ,2030,219.4731822
Mexico,Power_Gen_LLF,PJ,2000,57.66658542
Mexico,Power_Gen_LLF,PJ,2005,53.48441476
Mexico,Power_Gen_LLF,PJ,2010,86.92786547
Mexico,Power_Gen_LLF,PJ,2020,105.5826824
Mexico,Power_Gen_LLF,PJ,2030,133.3161005
Mexico,Power_Gen_NatGas,PJ,2000,696.4805117
Mexico,Power_Gen_NatGas,PJ,2005,1271.927286
Mexico,Power_Gen_NatGas,PJ,2010,1585.885299
Mexico,Power_Gen_NatGas,PJ,2020,2017.260882
Mexico,Power_Gen_NatGas,PJ,2030,2540.251508
Mexico,STEEL,Mt,2000,15.631
Mexico,STEEL,Mt,2005,16.195
Mexico,STEEL,Mt,2010,16.58717756
Mexico,STEEL,Mt,2020,17.1040803
Mexico,STEEL,Mt,2030,17.46411203
Mexico,Transformations_HLF,PJ,2000,696.9361608
Mexico,Transformations_HLF,PJ,2005,822.8451965
Mexico,Transformations_HLF,PJ,2010,977.5539571
Mexico,Transformations_HLF,PJ,2020,1108.55377
Mexico,Transformations_HLF,PJ,2030,1228.024321
Mexico,Transformations_HLF_Refinery,Mt,2000,6.146
Mexico,Transformations_HLF_Refinery,Mt,2005,6.129
Mexico,Transformations_HLF_Refinery,Mt,2010,7.482086957
Mexico,Transformations_HLF_Refinery,Mt,2020,7.125797101
Mexico,Transformations_HLF_Refinery,Mt,2030,4.988057971
Mexico,Transformations_LLF,PJ,2000,2064.512041
Mexico,Transformations_LLF,PJ,2005,2586.595251
Mexico,Transformations_LLF,PJ,2010,3029.446945
Mexico,Transformations_LLF,PJ,2020,3465.624871
Mexico,Transformations_LLF,PJ,2030,3798.249295
Middle East,CEMENT,Mt,2000,76.00000076
Middle East,CEMENT,Mt,2005,98.80100098
Middle East,CEMENT,Mt,2010,124.7094212
Middle East,CEMENT,Mt,2020,187.0815739
Middle East,CEMENT,Mt,2030,261.3583636
Middle East,CHEM,Mt,2000,3.055761
Middle East,CHEM,Mt,2005,3.100518
Middle East,CHEM,Mt,2010,2.92206
Middle East,CHEM,Mt,2020,3.093466
Middle East,CHEM,Mt,2030,3.251037
Middle East,CHEMBULK,Mt,2000,10.095385
Middle East,CHEMBULK,Mt,2005,12.275902
Middle East,CHEMBULK,Mt,2010,12.275902
Middle East,CHEMBULK,Mt,2020,12.275902
Middle East,CHEMBULK,Mt,2030,12.275902
Middle East,CUSM,Mt,2000,0.294612
Middle East,CUSM,Mt,2005,0.391
Middle East,CUSM,Mt,2010,0.502
Middle East,CUSM,Mt,2020,0.615097
Middle East,CUSM,Mt,2030,0.72702
Middle East,End_Use_Industry_Bio_Trad,PJ,2000,7.790000078
Middle East,End_Use_Industry_Bio_Trad,PJ,2005,8.975285028
Middle East,End_Use_Industry_Bio_Trad,PJ,2010,6.99865488
Middle East,End_Use_Industry_Bio_Trad,PJ,2020,12.3501389
Middle East,End_Use_Industry_Bio_Trad,PJ,2030,13.32851033
Middle East,End_Use_Industry_Coal,PJ,2000,19.09000019
Middle East,End_Use_Industry_Coal,PJ,2005,30.7134437
Middle East,End_Use_Industry_Coal,PJ,2010,45.63978531
Middle East,End_Use_Industry_Coal,PJ,2020,23.47704386
Middle East,End_Use_Industry_Coal,PJ,2030,29.16626614
Middle East,End_Use_Industry_HLF,PJ,2000,966.3450097
Middle East,End_Use_Industry_HLF,PJ,2005,1227.89643
Middle East,End_Use_Industry_HLF,PJ,2010,1466.198063
Middle East,End_Use_Industry_HLF,PJ,2020,1955.709801
Middle East,End_Use_Industry_HLF,PJ,2030,2093.159587
Middle East,End_Use_Industry_LLF,PJ,2000,123.9068026
Middle East,End_Use_Industry_LLF,PJ,2005,180.2657566
Middle East,End_Use_Industry_LLF,PJ,2010,215.6616004
Middle East,End_Use_Industry_LLF,PJ,2020,286.5114137
Middle East,End_Use_Industry_LLF,PJ,2030,307.0214951
Middle East,End_Use_Industry_NatGas,PJ,2000,1740.330017
Middle East,End_Use_Industry_NatGas,PJ,2005,1429.844535
Middle East,End_Use_Industry_NatGas,PJ,2010,2817.331842
Middle East,End_Use_Industry_NatGas,PJ,2020,3283.382093
Middle East,End_Use_Industry_NatGas,PJ,2030,3922.207135
Middle East,End_Use_Others_Bio_Trad,PJ,2000,30.09076365
Middle East,End_Use_Others_Bio_Trad,PJ,2005,34.24551564
Middle East,End_Use_Others_Bio_Trad,PJ,2010,9.438172742
Middle East,End_Use_Others_Bio_Trad,PJ,2020,24.85689714
Middle East,End_Use_Others_Bio_Trad,PJ,2030,43.72823225
Middle East,End_Use_Others_HLF,PJ,2000,248.7756162
Middle East,End_Use_Others_HLF,PJ,2005,227.7524103
Middle East,End_Use_Others_HLF,PJ,2010,246.8084947
Middle East,End_Use_Others_HLF,PJ,2020,283.4202651
Middle East,End_Use_Others_HLF,PJ,2030,308.9249581
Middle East,End_Use_Others_LLF,PJ,2000,2.579801026
Middle East,End_Use_Others_LLF,PJ,2005,6.101249436
Middle East,End_Use_Others_LLF,PJ,2010,6.002593933
Middle East,End_Use_Others_LLF,PJ,2020,6.884781203
Middle East,End_Use_Others_LLF,PJ,2030,7.002904039
Middle East,End_Use_Others_NatGas,PJ,2000,37.20103237
Middle East,End_Use_Others_NatGas,PJ,2005,10.47945045
Middle East,End_Use_Others_NatGas,PJ,2010,13.83134327
Middle East,End_Use_Others_NatGas,PJ,2020,17.00739086
Middle East,End_Use_Others_NatGas,PJ,2030,20.68444595
Middle East,End_Use_Residential_Bio_Trad,PJ,2000,0.354042004
Middle East,End_Use_Residential_Bio_Trad,PJ,2005,0.389284946
Middle East,End_Use_Residential_Bio_Trad,PJ,2010,0.235340571
Middle East,End_Use_Residential_Bio_Trad,PJ,2020,0.332790022
Middle East,End_Use_Residential_Bio_Trad,PJ,2030,0.472551242
Middle East,End_Use_Residential_Coal,PJ,2000,0.753620008
Middle East,End_Use_Residential_Coal,PJ,2005,0.774013716
Middle East,End_Use_Residential_Coal,PJ,2010,0.361195529
Middle East,End_Use_Residential_HLF,PJ,2000,107.8690303
Middle East,End_Use_Residential_HLF,PJ,2005,89.64641829
Middle East,End_Use_Residential_HLF,PJ,2010,88.19686148
Middle East,End_Use_Residential_HLF,PJ,2020,101.1589482
Middle East,End_Use_Residential_HLF,PJ,2030,102.8945427
Middle East,End_Use_Residential_LLF,PJ,2000,167.336859
Middle East,End_Use_Residential_LLF,PJ,2005,735.9824354
Middle East,End_Use_Residential_LLF,PJ,2010,730.7968273
Middle East,End_Use_Residential_LLF,PJ,2020,832.1657252
Middle East,End_Use_Residential_LLF,PJ,2030,848.164395
Middle East,End_Use_Residential_NatGas,PJ,2000,1210.724508
Middle East,End_Use_Residential_NatGas,PJ,2005,1115.422483
Middle East,End_Use_Residential_NatGas,PJ,2010,1472.194683
Middle East,End_Use_Residential_NatGas,PJ,2020,1810.250091
Middle East,End_Use_Residential_NatGas,PJ,2030,2201.632247
Middle East,End_Use_Services_HLF,PJ,2000,181.4449389
Middle East,End_Use_Services_HLF,PJ,2005,151.8093852
Middle East,End_Use_Services_HLF,PJ,2010,149.354671
Middle East,End_Use_Services_HLF,PJ,2020,171.3049802
