# File: RECS_2001.csv
# Title: Residential Energy Consumption Survey 2001
# Source: Fill in
# Units: Fill in
DOEID,NWEIGHT,DIVISION,LRGSTATE,TOTSQFT,TOTHSQFT,CDD65,HDD65,TYPEHUQ,BTUKER,BTUEL,BTUNG,BTUFO,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
3796,13016,6,0,684,684,1833,2565,1,0,40651,0,0,61648,0,0,0,50748,0,9543,0,0,0,0,20066,0,0,10900,0,4729,6313,3009,0,5470
3797,10901,8,0,1306,1306,1109,5447,2,0,54374,0,0,0,0,0,0,0,0,21010,0,0,0,0,28023,0,0,0,0,0,5341,4922,0,0
3798,30082,2,1,588,588,1029,4575,5,0,4064,823,27571,0,0,0,18290,0,0,0,0,9281,0,0,2065,823,0,0,0,0,1999,0,0,0
3799,14360,2,1,2198,1382,1251,4242,2,0,18165,118232,0,0,0,75141,0,0,0,0,20636,0,0,0,13642,22455,0,0,0,1024,3499,0,0,0
3800,15536,4,0,2276,2276,1637,4545,2,0,55909,117306,0,0,0,74310,0,0,0,0,29270,0,0,0,37393,13726,0,0,0,14298,4218,2351,3805,0
3801,43626,7,3,373,373,2642,2294,5,0,16480,0,0,0,2120,0,0,0,0,3569,0,0,0,0,3083,0,0,0,0,4175,3533,0,0,0
3803,18907,9,0,982,982,71,4993,5,0,20462,0,0,0,7253,0,0,0,0,5480,0,0,0,0,5999,0,0,0,0,0,1730,0,993,0
3804,15756,9,0,728,728,106,4670,1,0,44100,0,0,0,11740,0,0,0,0,9357,0,0,0,0,19704,0,0,0,0,0,3299,0,850,3044
3805,21224,9,2,1608,1608,579,1971,2,0,9833,71413,0,0,0,44965,0,0,0,0,21256,0,0,0,7292,5192,0,0,0,467,2074,0,936,0
3806,21224,9,2,3256,3256,579,1971,2,0,27494,74500,0,0,0,43834,0,0,0,0,30666,0,0,0,20317,0,0,0,0,0,7177,0,1986,3088
3807,21033,5,0,1230,1230,1133,4591,2,0,44414,68223,0,0,0,36664,0,0,0,0,25205,0,0,0,33711,6354,0,0,0,6026,4677,0,3020,9012
3808,22393,7,3,1384,1384,2995,1542,2,0,71952,86024,0,0,0,35965,0,0,0,0,36032,0,0,0,40876,14027,0,0,0,25383,5693,0,0,9002
3809,15257,2,1,3752,3352,1251,4242,2,0,59809,0,52564,0,0,0,52564,0,0,18611,0,0,0,0,36145,0,0,0,0,0,5053,5805,2795,6507
3810,18780,3,0,3036,1649,697,5598,2,0,35266,98420,0,0,0,98420,0,0,0,6654,0,0,0,0,15999,0,0,0,0,3784,8829,0,0,2813
3811,37560,3,0,3675,2858,697,5598,2,0,28985,176018,0,0,0,155029,0,0,0,0,20989,0,0,0,19401,0,0,0,0,3987,5597,5302,0,3566
3812,16795,7,3,2619,2619,1622,4180,2,0,61624,147867,0,0,1354,147867,0,0,0,10942,0,0,0,0,26982,0,0,0,0,13536,8810,4379,0,6372
3813,18544,7,3,1171,645,1828,4280,2,0,8237,52994,0,0,0,41568,0,0,0,0,8918,0,0,0,3381,2508,0,0,0,1936,2920,0,0,1529
3814,21045,7,3,1678,1054,1828,4280,2,0,9738,0,0,55803,782,0,0,48379,0,0,0,0,7424,0,7156,0,0,0,0,0,1800,1540,986,1437
3815,13626,8,0,1959,1559,346,7418,2,0,26614,0,0,87768,0,0,0,63434,0,0,0,0,24334,0,23579,0,0,0,0,0,3035,1952,3621,3257
3816,19146,2,1,2298,2048,1251,4242,2,0,35526,0,0,0,0,0,0,0,0,0,0,0,0,0,19673,0,0,0,0,3455,12398,0,0,4112
3817,33948,3,0,3474,3074,516,6139,2,0,13795,0,0,95623,0,0,0,95623,0,3502,0,0,0,0,6929,0,0,0,0,1431,1933,0,0,2256
3818,25894,4,0,1873,1623,1297,5106,3,0,57373,120393,0,0,0,87554,0,0,0,0,32839,0,0,0,33573,0,0,0,0,14164,9636,0,2886,5752
3819,25894,4,0,4614,3024,1297,5106,3,0,30548,107839,0,0,0,91033,0,0,0,0,16806,0,0,0,17009,0,0,0,0,9016,4523,0,2339,3407
3820,26253,7,3,451,451,2642,2294,5,0,35520,13835,0,0,9817,0,0,0,0,0,13835,0,0,0,9712,0,0,0,0,10727,5264,0,0,0
3821,11809,8,0,3254,204,912,5675,2,0,17930,76352,0,0,0,48082,0,0,0,0,21523,0,0,0,15402,6747,0,0,0,0,2528,0,0,4474
3822,17365,9,2,2160,960,106,6083,2,0,10891,70898,0,0,0,50855,0,0,0,0,16358,0,0,0,8053,3685,0,0,0,0,2838,0,0,0
3823,17365,9,2,2936,1935,106,6083,2,0,42653,132535,0,0,0,88814,0,0,0,0,30879,0,0,0,37776,12842,0,0,0,0,4877,4475,4977,0
3824,29788,9,2,1628,614,135,2642,2,0,18309,88185,0,0,1475,63152,0,0,0,0,25033,0,0,0,12882,0,0,0,0,0,3952,0,0,0
3825,21224,9,2,831,831,579,1971,5,0,13931,29018,0,0,0,10240,0,0,0,0,18778,0,0,0,10516,0,0,0,0,0,3415,0,0,2246
3826,21224,9,2,831,831,579,1971,5,0,9557,34266,0,0,0,11072,0,0,0,0,23194,0,0,0,7747,0,0,0,0,0,1810,0,0,0
3827,10698,1,0,2016,905,903,5053,4,0,16671,6315,53494,0,2959,0,45352,0,0,0,0,8142,0,0,9376,6315,0,0,0,1034,3302,0,0,0
3828,13381,6,0,2952,2952,1797,2620,2,0,41105,48553,0,0,0,31237,0,0,0,0,12891,0,0,0,18271,4425,0,0,0,16251,6583,0,0,2996
3829,13381,6,0,3850,3850,1797,2620,2,0,48328,39719,0,0,0,35127,0,0,0,9006,0,0,0,0,20115,4592,0,0,0,13886,5321,0,664,2378
3830,15248,6,0,1120,870,2716,1291,2,0,41207,49598,0,0,1455,26005,0,0,0,0,23593,0,0,0,24407,0,0,0,0,6905,8440,0,0,2673
3831,17030,2,0,2904,2904,515,5831,2,0,33663,157437,0,0,0,125161,0,0,0,0,23769,0,0,0,30808,8507,0,0,0,0,2855,5035,4324,0
3832,18805,2,0,1862,1862,515,5831,2,0,22181,104444,0,0,0,84249,0,0,0,0,16417,0,0,0,15164,3778,0,0,0,621,6396,0,0,5326
3833,19869,2,0,5790,5190,515,5831,2,0,27121,77416,0,0,0,55462,0,0,0,0,16635,0,0,0,19376,5319,0,0,0,2519,5226,0,1160,2891
3834,19869,2,0,2548,2101,515,5831,2,1350,74579,57739,0,0,0,40261,0,0,1350,0,17478,0,0,0,62270,0,0,0,0,4004,8305,5261,2554,9528
3835,23458,3,0,980,980,697,5598,1,0,48887,0,0,0,2893,0,0,0,0,14118,0,0,0,0,25614,0,0,0,0,0,6262,0,0,0
3836,17776,3,0,1079,540,697,5598,5,0,28047,0,0,0,15942,0,0,0,0,4855,0,0,0,0,4880,0,0,0,0,0,2370,0,0,0
3837,13404,3,0,450,450,697,5598,5,0,28941,0,0,4913,3537,0,0,4913,0,9265,0,0,0,0,12333,0,0,0,0,0,3806,4286,0,0
3838,13404,3,0,4032,2688,697,5598,2,0,44697,0,0,39272,0,0,0,35198,0,8622,0,0,0,0,24611,0,0,4074,0,6746,4718,3386,0,3680
3839,18780,3,0,2484,2484,697,5598,2,0,33090,72515,0,0,0,55689,0,0,0,0,16826,0,0,0,23951,0,0,0,0,5662,3477,3294,1901,5673
3840,18780,3,0,2400,2150,697,5598,2,0,21274,53530,0,0,1013,41443,0,0,0,0,12087,0,0,0,10411,0,0,0,0,4031,5819,0,1278,1862
3841,14817,8,0,4779,4779,346,7418,2,0,19817,138289,0,0,0,117902,0,0,0,0,20387,0,0,0,15168,0,0,0,0,0,4649,2345,1208,2347
3842,20434,2,1,7714,6172,1216,4298,2,0,27132,186249,0,0,1201,163895,0,0,0,0,18183,0,0,0,18094,4171,0,0,0,1057,6780,0,3273,0
3843,17365,9,2,806,806,106,6083,2,0,15337,92610,0,0,1309,59049,0,0,0,0,21690,0,0,0,12045,11871,0,0,0,0,1983,0,0,0
3844,34729,9,2,1139,1139,106,6083,2,0,12369,0,0,91615,0,0,0,57677,0,0,0,0,26651,0,11023,0,0,7287,0,0,1346,0,1246,0
3845,19735,9,2,425,425,135,2642,4,0,14525,32105,0,0,0,18720,0,0,0,0,13385,0,0,0,10885,0,0,0,0,314,3326,1664,656,1831
3846,17547,9,2,1440,1190,828,2443,2,0,16831,42909,0,0,1229,25920,0,0,0,0,16989,0,0,0,12859,0,0,0,0,0,2743,0,631,2258
3847,22298,3,0,5600,5600,735,5800,3,0,88442,0,0,0,32412,0,0,0,0,14924,0,0,0,0,29999,0,0,0,0,4561,6546,2259,1888,5634
3848,17596,4,0,5134,4884,1114,4873,2,0,25698,0,0,59387,0,0,0,48166,0,0,0,0,8912,0,11936,0,0,2309,0,7042,6720,2950,0,1417
3849,18489,4,0,1200,1200,1114,4873,2,0,31876,0,0,2222,0,0,0,0,0,5393,0,0,0,0,22102,0,0,2222,0,0,4381,0,0,4371
3850,19138,4,0,1280,1280,1114,4873,1,0,130529,0,0,0,27967,0,0,0,0,35882,0,0,0,0,46809,0,0,0,0,12208,7663,0,6755,11660
3851,13192,1,0,4250,4250,781,5791,3,0,30380,0,111784,0,0,0,77385,0,0,0,0,34399,0,0,22467,0,0,0,0,1564,6349,3595,1664,3318
3852,20434,2,1,2775,1850,1216,4298,3,0,11078,143127,0,0,0,99236,0,0,0,0,32962,0,0,0,6942,10929,0,0,0,788,3348,0,0,0
3853,23093,2,0,1042,1042,1404,4168,4,0,13181,106384,0,0,0,84978,0,0,0,0,13491,0,0,0,8774,7915,0,0,0,0,4407,0,0,0
3854,33948,3,0,2880,2240,516,6139,2,0,13317,136849,0,0,0,113584,0,0,0,0,18990,0,0,0,8750,4275,0,0,0,1084,3483,0,0,0
3855,22804,4,0,1272,1272,1270,4984,5,0,16279,42601,0,0,0,29654,0,0,0,0,12947,0,0,0,9671,0,0,0,0,4105,2503,0,1300,0
3856,34182,4,0,3612,3612,1545,4422,3,0,49853,158981,0,0,0,113277,0,0,0,0,45704,0,0,0,33764,0,0,0,0,10715,5374,0,3283,3786
3857,22315,5,0,2053,2053,1105,4364,3,0,61419,0,0,0,17369,0,0,0,0,10851,0,0,0,0,21616,0,0,0,0,5386,6197,0,1966,2865
3858,21224,9,2,1673,1273,579,1971,2,0,18554,24490,0,0,0,13045,0,0,0,0,11445,0,0,0,14298,0,0,0,0,0,4256,0,1454,2118
3859,21224,9,2,1311,607,579,1971,2,0,27620,81085,0,0,1498,34329,0,0,0,0,31401,0,0,0,22887,15355,0,0,0,0,3235,0,2362,0
3860,21480,2,1,1296,1134,638,5957,4,0,13750,142002,0,0,0,117421,0,0,0,0,15876,0,0,0,9297,8705,0,0,0,0,4453,0,0,0
3861,23718,2,1,992,595,638,5957,4,0,10451,72236,0,0,0,59507,0,0,0,0,8110,0,0,0,6653,4619,0,0,0,766,3032,0,0,0
3862,23718,2,1,2196,2196,638,5957,4,0,8803,80262,0,0,736,65935,0,0,0,0,14327,0,0,0,5976,0,0,0,0,457,1634,0,0,1353
3863,28557,2,1,760,570,638,5957,4,0,2260,78120,0,0,0,71022,0,0,0,0,7098,0,0,0,2260,0,0,0,0,0,0,0,0,0
3864,37560,3,0,2569,1682,740,5297,2,0,36683,222058,0,0,0,222058,0,0,0,9669,0,0,0,0,19474,0,0,0,0,1433,6107,0,0,0
3865,26808,3,0,2756,1316,1072,5409,2,0,16896,0,0,57447,0,0,0,44318,0,0,0,0,10173,0,9001,0,0,2956,0,4808,3087,2055,0,0
3866,22063,5,0,3551,3551,1133,4591,2,0,25027,95616,0,0,0,68493,0,0,0,0,20851,0,0,0,19713,6272,0,0,0,2490,2824,0,1823,3635
3867,27962,5,0,2464,2464,1133,4591,2,0,32254,78924,0,0,0,58222,0,0,0,0,16178,0,0,0,23485,4524,0,0,0,0,8769,2289,1607,4005
3868,14488,6,0,4212,4212,1315,3649,2,0,83519,88803,0,0,1873,68080,0,0,0,0,20723,0,0,0,46595,0,0,0,0,18939,16112,5785,2953,3442
3869,15292,6,0,3703,3703,1626,3836,2,0,59045,80262,0,0,1277,54730,0,0,0,0,19505,0,0,0,37703,6027,0,0,0,14933,5132,0,0,8651
3870,19543,8,0,794,794,3509,1692,5,0,48710,0,0,0,4169,0,0,0,0,9574,0,0,0,0,16135,0,0,0,0,14186,4646,0,1417,3530
3871,19543,8,0,1174,1174,3509,1692,4,0,15746,0,0,0,2430,0,0,0,0,2591,0,0,0,0,3229,0,0,0,0,5299,2197,0,0,0
3872,12123,8,0,1360,1360,3509,1692,2,0,28487,60917,0,0,0,30677,0,0,0,0,18651,0,0,0,11992,11589,0,0,0,11535,4960,0,0,0
3873,21802,8,0,1485,990,2255,2686,2,0,21741,0,0,22868,0,0,0,9645,0,0,0,0,9446,0,15364,0,0,3777,0,0,6377,0,0,0
3874,12598,9,0,1155,755,357,4195,2,0,70652,0,0,0,27096,0,0,0,0,13032,0,0,0,0,25066,0,0,0,0,0,5458,5253,2362,3440
3875,12598,9,0,1353,1103,357,4195,3,0,53487,0,0,0,9995,0,0,0,0,10154,0,0,0,0,26896,0,0,0,0,2450,3992,5314,1834,5473
3876,19291,9,0,1248,0,4912,0,2,0,14238,0,0,0,0,0,0,0,0,2666,0,0,0,0,5445,0,0,0,0,1700,4427,0,0,0
3877,18320,8,0,1983,850,1911,3266,2,0,15878,81394,0,0,0,58238,0,0,0,0,17302,0,0,0,9881,5854,0,0,0,0,5997,3377,0,0
3878,12213,8,0,3006,1503,1911,3266,2,0,62341,87156,0,0,2182,52601,0,0,0,0,25418,0,0,0,46542,9137,0,0,0,0,13617,7328,0,14788
3879,12213,8,0,1002,1002,1911,3266,2,0,26841,83761,0,0,0,56463,0,0,0,0,27298,0,0,0,22894,0,0,0,0,0,3947,0,0,3637
3880,45132,3,0,2640,2640,516,6139,2,0,23270,0,82691,4658,0,0,82691,0,0,0,0,0,4658,0,15208,0,0,0,0,3322,4740,0,2180,0
3881,34182,4,0,3631,3031,1545,4422,3,0,58318,103517,0,0,0,62545,0,0,0,0,40972,0,0,0,39355,0,0,0,0,11932,7031,2628,4000,4612
3882,17632,9,2,1083,1083,1050,1290,5,0,24680,23589,0,0,4010,0,0,0,0,0,23589,0,0,0,13050,0,0,0,0,3340,4280,0,0,0
3883,21224,9,2,1254,820,579,1971,3,0,16674,41057,0,0,0,23823,0,0,0,0,17234,0,0,0,12750,0,0,0,0,0,3924,0,0,0
3884,21224,9,2,2686,2686,579,1971,2,0,35106,70795,0,0,0,70795,0,0,0,10969,0,0,0,0,21023,0,0,0,0,0,3114,0,1406,3502
3885,29648,2,1,877,877,638,5957,5,0,12652,53235,0,0,0,41676,0,0,0,0,11559,0,0,0,7355,0,0,0,0,2094,3203,0,749,0
3886,19332,2,1,3128,2346,638,5957,4,0,20127,128625,0,0,1124,98451,0,0,0,0,22342,0,0,0,15267,7832,0,0,0,1269,2467,3202,0,1611
3887,21346,2,1,2475,1650,638,5957,2,0,32530,96417,0,0,0,78569,0,0,0,0,14047,0,0,0,28501,3801,0,0,0,655,3374,0,0,0
3888,21346,2,1,2558,2558,638,5957,4,0,15835,130169,0,0,0,101599,0,0,0,0,18502,0,0,0,11528,10068,0,0,0,0,4307,0,0,0
3889,28564,5,0,1708,1458,1936,2164,2,0,77241,0,0,0,10069,0,0,0,0,9067,0,0,0,0,39875,0,0,0,0,14371,3859,5897,2086,5197
3890,11469,6,0,4130,1724,2716,1291,2,0,77240,49868,0,0,0,25208,0,0,0,0,24660,0,0,0,38738,0,0,0,0,29053,9449,3099,2567,5116
3891,15957,8,0,2112,1862,2255,2686,2,0,11696,37353,0,0,0,25957,0,0,0,0,8304,0,0,0,9216,3092,0,0,0,0,2480,0,0,0
3892,17547,9,2,1088,653,1522,2427,2,0,24560,77381,0,0,2166,27285,0,0,0,0,35221,0,0,0,15089,14875,0,0,0,3206,4099,0,0,0
3893,22930,8,0,2160,2160,1911,3266,3,0,37054,0,0,0,14373,0,0,0,0,3033,0,0,0,0,8979,0,0,0,0,5141,5528,0,1117,1270
3894,17525,2,0,2685,2435,596,5508,2,0,33871,144677,0,0,1483,115143,0,0,0,0,29534,0,0,0,20777,0,0,0,0,3403,8208,0,0,6977
3895,16125,2,0,1632,1632,596,5508,3,0,9635,61328,0,0,1067,53620,0,0,0,2582,0,0,0,0,3738,7708,0,0,0,0,2248,0,0,0
3896,25587,3,0,739,739,849,5936,4,0,5513,52768,0,0,0,41095,0,0,0,0,7437,0,0,0,3486,4236,0,0,0,0,2027,0,0,0
3897,19246,3,0,1531,1531,849,5936,4,0,21458,139832,0,0,0,112187,0,0,0,0,17612,0,0,0,10282,10033,0,0,0,1750,9426,0,0,0
3898,33948,3,0,767,767,863,5637,5,0,14576,47643,0,0,0,31883,0,0,0,0,15760,0,0,0,9535,0,0,0,0,2225,2816,0,0,0
3899,33827,3,0,2622,2622,740,5513,4,0,45694,261263,0,0,0,192478,0,0,0,0,50289,0,0,0,38570,18496,0,0,0,0,7124,5127,0,7662
3900,28588,4,0,2755,1837,1573,4198,2,0,89343,0,0,0,25904,0,0,0,0,14478,0,0,0,0,27423,0,0,0,0,15118,6420,0,0,4796
3901,38440,5,0,1275,1275,1669,2474,5,0,39306,0,0,0,13203,0,0,0,0,5763,0,0,0,0,8646,0,0,0,0,8343,3351,0,0,0
3902,38440,5,0,631,631,1669,2474,5,0,31837,0,0,0,11479,0,0,0,0,4299,0,0,0,0,7311,0,0,0,0,4939,3809,0,0,0
3903,28914,5,0,4047,2847,1535,2554,2,0,29684,109589,0,0,0,88578,0,0,0,0,21011,0,0,0,16422,0,0,0,0,8394,4868,2629,911,1327
3904,28914,5,0,4647,4073,1535,2554,2,0,64886,94256,0,0,2873,61337,0,0,0,0,26009,0,0,0,32466,6910,0,0,0,17985,11562,2799,3741,4314
3905,17632,9,2,1379,1379,1050,1290,2,0,29080,57830,0,0,3575,0,0,0,0,0,37618,0,0,0,18295,20212,0,0,0,0,7210,0,0,0
3906,15756,9,0,2254,1854,106,4670,2,0,73181,0,0,0,24554,0,0,0,0,13705,0,0,0,0,31786,0,0,0,0,0,3136,0,1973,4916
3907,26889,9,0,1031,1031,106,4670,5,0,25297,0,0,0,9654,0,0,0,0,6279,0,0,0,0,7868,0,0,0,0,0,1496,0,0,0
3908,11108,1,0,5000,5000,777,5312,2,0,11724,129242,0,0,790,103406,0,0,0,0,16627,0,0,0,8202,9209,0,0,0,0,2732,0,996,0
3909,37561,3,0,2196,1596,1083,4889,3,0,11799,77175,0,0,0,47199,0,0,0,0,22098,0,0,0,7180,7878,0,0,0,2680,1939,0,0,861
3910,22536,3,0,2872,1655,1064,5530,2,0,38173,67297,0,0,1644,45025,0,0,0,0,14351,0,0,0,18927,7921,0,0,0,5735,11867,0,2074,0
3911,21033,5,0,3640,3640,1133,4591,2,0,73358,125538,0,0,0,100620,0,0,0,0,21488,0,0,0,41588,3430,0,0,0,19746,12024,7969,3916,0
3912,21033,5,0,2720,2720,1133,4591,2,0,51637,72133,0,0,0,46300,0,0,0,0,20587,0,0,0,37615,5246,0,0,0,9394,4628,3794,1998,3982
3913,23224,5,0,1476,1226,1133,4591,2,0,28425,66576,0,0,0,45429,0,0,0,0,13588,0,0,0,15246,7559,0,0,0,3633,9546,0,2883,0
3914,23072,6,0,1952,1552,1074,3851,2,0,21828,0,0,17508,0,0,0,11984,0,0,0,0,4454,0,12595,0,0,1070,0,2804,6429,0,1431,2085
3915,33541,7,0,1720,1720,2502,1562,2,0,51586,23050,0,0,1472,23050,0,0,0,0,0,0,0,0,30221,0,0,0,0,12943,6950,3612,0,4628
3916,15806,8,0,1884,1884,592,6074,3,0,37840,87774,0,0,0,54709,0,0,0,0,33065,0,0,0,34768,0,0,0,0,0,3072,2476,1841,4587
3917,15806,8,0,1155,1155,3509,1692,2,0,40569,40748,0,0,0,15351,0,0,0,0,18713,0,0,0,19545,6684,0,0,0,16063,4961,0,0,8126
3918,17547,9,2,864,864,828,2443,5,0,11365,19229,0,0,0,10146,0,0,0,0,5646,0,0,0,7323,3437,0,0,0,0,4042,0,0,0
3919,17547,9,2,864,864,828,2443,5,0,9427,45443,0,0,0,17942,0,0,0,0,17096,0,0,0,7787,10405,0,0,0,0,1640,0,0,0
3920,23328,9,2,4906,2578,828,2443,2,0,14760,71824,0,0,0,50829,0,0,0,0,16246,0,0,0,8479,4749,0,0,0,1991,4290,2616,0,0
3921,17547,9,2,1672,1272,828,2443,2,0,26279,69252,0,0,0,27358,0,0,0,0,18506,0,0,0,15993,23388,0,0,0,2052,8234,2828,1594,0
3922,15814,4,0,1886,966,708,7574,2,0,24461,175547,0,0,0,141599,0,0,0,0,33948,0,0,0,17702,0,0,0,0,2690,4069,2917,0,1527
3923,17462,4,0,1918,548,708,7574,2,0,14426,112881,0,0,0,112881,0,0,0,2382,0,0,0,0,8851,0,0,0,0,1511,1682,0,0,2436
3924,11287,4,0,2820,2420,708,7574,2,0,33018,0,0,37719,0,0,0,30023,0,0,0,0,7696,0,22900,0,0,0,0,6142,3976,6856,1842,3671
3925,15287,8,0,3464,2381,905,5566,2,0,97307,0,0,0,38084,0,0,0,0,11860,0,0,0,0,29334,0,0,0,0,6009,12020,3339,2686,4177
3926,12861,9,0,2646,1123,531,5897,2,0,90868,0,0,0,27908,0,0,0,0,14680,0,0,0,0,33146,0,0,0,0,5349,9785,0,4390,5062
3927,14200,9,0,3370,1959,531,5897,2,0,126862,0,0,0,67824,0,0,0,0,8675,0,0,0,0,32210,0,0,0,0,2127,16026,10081,0,5187
3928,14587,1,0,3536,3536,769,5549,4,0,28949,34716,93942,0,0,0,93942,0,0,0,28348,0,0,0,19071,6368,0,0,0,5291,4587,0,4261,2872
3929,21732,2,1,1139,1139,1251,4242,5,0,7766,28102,19405,0,0,20398,0,0,0,0,4858,19405,0,0,4021,2846,0,0,0,1407,2338,0,0,0
3930,16347,2,1,340,340,1251,4242,5,0,16454,69409,0,0,0,33186,0,0,0,0,22841,0,0,0,9728,13382,0,0,0,2338,4388,0,0,0
3931,17248,3,0,6800,6400,863,5637,3,0,23915,145912,0,0,0,114907,0,0,0,0,22929,0,0,0,11997,8076,0,0,0,8735,3183,0,1193,1739
3932,17153,4,0,1403,1403,1270,4984,5,0,33264,22583,0,0,0,15767,0,0,0,0,6816,0,0,0,19882,0,0,0,0,9536,3846,0,2284,0
3933,18940,4,0,2556,2556,1270,4984,5,0,15798,62357,0,0,0,45722,0,0,0,0,16635,0,0,0,9532,0,0,0,0,4152,2114,0,1098,0
3934,34182,4,0,4544,4144,1545,4422,3,0,34976,158054,0,0,0,105874,0,0,0,0,52180,0,0,0,20811,0,0,0,0,10176,3989,0,2787,3214
3935,34182,4,0,4250,4250,1545,4422,3,0,46823,111441,0,0,0,79625,0,0,0,0,31816,0,0,0,24931,0,0,0,0,13148,8744,0,2142,2497
3936,34182,4,0,3924,2609,1545,4422,3,0,52248,131815,0,0,0,85418,0,0,0,0,46397,0,0,0,33016,0,0,0,0,11802,7430,0,3016,5206
3937,16806,9,0,1264,1264,71,4993,5,0,25300,0,0,0,9729,0,0,0,0,6620,0,0,0,0,7091,0,0,0,0,0,1860,0,1200,0
3938,15756,9,0,2826,2426,106,4670,2,0,37535,115968,0,0,1595,92907,0,0,0,0,23061,0,0,0,31680,0,0,0,0,0,4260,1920,2012,2931
3939,15756,9,0,2395,2395,106,4670,2,0,33131,152395,0,0,0,152395,0,0,0,8993,0,0,0,0,21206,0,0,0,0,0,2932,0,1630,4061
3940,21480,2,1,2244,2244,638,5957,4,0,14617,78101,0,0,0,49695,0,0,0,0,19862,0,0,0,11824,8544,0,0,0,0,2793,0,1755,0
3941,21480,2,1,2645,1513,638,5957,4,0,30165,130992,0,0,1973,92994,0,0,0,0,25249,0,0,0,22589,12749,0,0,0,0,5603,0,0,0
3942,19332,2,1,2640,1320,638,5957,4,0,13331,148588,0,0,1169,109175,0,0,0,0,25455,0,0,0,9596,13958,0,0,0,0,2566,0,0,0
3943,25280,5,0,1889,1438,1936,2164,2,0,36560,24387,0,0,0,24387,0,0,0,8818,0,0,0,0,18244,0,0,0,0,5206,4292,0,0,5055
3944,22063,5,0,1295,1295,1133,4591,2,27000,45247,53096,0,0,0,35364,0,0,27000,0,13756,0,0,0,37278,3976,0,0,0,4505,3464,0,1708,7343
3945,14209,6,0,1992,1992,981,4193,5,0,51122,0,0,0,14694,0,0,0,0,10868,0,0,0,0,18602,0,0,0,0,4921,2037,0,2409,2778
3946,20249,6,0,1536,1536,2716,1291,2,0,67233,0,0,0,4385,0,0,0,0,11499,0,0,0,0,28737,0,0,0,0,11887,10725,4620,3439,2319
3947,16199,6,0,1147,1147,2716,1291,4,0,65881,0,0,0,6280,0,0,0,0,14620,0,0,0,0,22133,0,0,0,0,17337,5511,0,5178,0
3948,13499,6,0,2184,1784,2716,1291,2,0,91421,0,0,0,7036,0,0,0,0,17571,0,0,0,0,34906,0,0,0,0,19018,12890,0,2346,10085
3949,13499,6,0,1512,1112,2716,1291,2,0,51357,0,0,0,5800,0,0,0,0,4999,0,0,0,0,19769,0,0,0,0,9503,11286,0,0,4588
3950,13499,6,0,1044,1044,2716,1291,4,0,34847,0,0,0,4264,0,0,0,0,5656,0,0,0,0,11700,0,0,0,0,9240,3987,0,1301,0
3951,22938,6,0,923,923,2716,1291,2,0,25747,40294,0,0,853,27519,0,0,0,0,12775,0,0,0,12118,0,0,0,0,11916,860,0,438,1567
3952,13499,6,0,910,910,2716,1291,1,0,70649,0,0,6850,6700,0,0,0,0,13967,0,0,0,0,25219,0,0,6850,0,16323,8440,4114,0,5530
3953,13499,6,0,1176,1176,2716,1291,1,0,50743,0,0,0,4379,0,0,0,0,11933,0,0,0,0,22526,0,0,0,0,6055,5850,0,0,6049
3954,10564,9,0,1972,0,4912,0,2,0,22270,0,0,0,0,0,0,0,0,0,0,0,0,0,6797,0,0,0,0,12055,3418,0,0,0
3955,10759,1,0,3807,3807,590,6433,2,0,48375,0,90010,4749,0,0,59661,0,0,6363,0,30349,0,0,38341,0,0,4749,0,797,2874,3302,1464,2133
3956,24972,3,0,3200,1257,735,5800,3,0,23765,107016,0,0,0,107016,0,0,0,5264,0,0,0,0,13943,0,0,0,0,2463,2095,0,1175,1712
3957,35705,5,0,600,600,1422,3175,1,0,51589,0,0,5667,13981,0,0,4405,0,10062,0,0,0,0,18505,0,0,1262,0,4073,4968,0,0,4709
3958,11813,8,0,908,130,1911,3266,2,0,27357,80571,0,0,17274,0,0,0,0,0,60202,0,0,0,7565,20369,0,0,0,0,2518,0,0,0
3959,19026,1,0,3888,2976,769,5549,2,0,26863,128111,0,0,0,84944,0,0,0,0,34625,0,0,0,19709,8542,0,0,0,3404,3750,0,1525,2371
3960,16347,2,1,545,545,1251,4242,5,0,18840,25619,0,0,0,10814,0,0,0,0,9336,0,0,0,8425,5469,0,0,0,0,10415,0,0,0
3961,16347,2,1,463,463,1251,4242,5,0,14293,23961,0,0,0,13412,0,0,0,0,6652,0,0,0,8309,3897,0,0,0,2782,3202,0,0,0
3962,17893,9,2,364,0,446,1539,5,0,12996,30913,0,0,0,0,0,0,0,0,19030,0,0,0,9749,11883,0,0,0,611,2636,0,0,0
3963,17893,9,2,338,0,446,1539,5,0,7397,7203,0,0,0,0,0,0,0,0,4434,0,0,0,6094,2769,0,0,0,0,1303,0,0,0
3964,21480,2,1,1334,667,638,5957,4,0,15013,99710,0,0,0,77276,0,0,0,0,14294,0,0,0,10793,8140,0,0,0,0,4220,0,0,0
