# File: RECS_1990.csv
# Title: Residential Energy Consumption Survey 1990
# Source: Fill in
# Units: Fill in
HHID,NWEIGHT,DIVISION,HEATED,HOMEAREA,CDD65,HDD65,BTUEL,BTUNG,BTUELEST,BTUNGEST,BTUELSPH,BTUNGSPH,BTUELWTH,BTUNGWTH,BTUELAPL,BTUNGAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUKER,BTUFO,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
5941,9581,1,670,1341,422,7141,10789,9999999,8466,9999999,1185,9999999,9999999,9999999,4960,9999999,9999999,9999999,4644,9999999,9999999,165873,17444,79390,11868,9999999,165873,9999999,9999999,9999999,13073,9999999,9999999,4371,9999999
5942,21252,9,1293,1293,90,4588,52285,9999999,54093,9999999,2605,9999999,19434,9999999,25116,9999999,9999999,9999999,5130,2012,9999999,9999999,134,9999999,135,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,134,9999999
5943,32369,7,980,980,2919,1093,33838,9999999,56879,9999999,3322,9999999,4700,9999999,9359,9999999,12944,9999999,3513,1877,9999999,9999999,1636,9999999,4830,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,1636,9999999
5944,16532,9,1372,1372,484,5269,11588,9999999,32554,9999999,9999999,9999999,2384,9999999,6209,9999999,9999999,9999999,2995,1804,9999999,9999999,6942,9999999,2974,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6942,9999999
5945,38426,2,646,646,871,4834,19711,9999999,20432,9999999,4869,9999999,6660,9999999,3054,9999999,3707,9999999,1421,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5946,21455,2,3105,3105,511,5456,23193,125545,25061,142298,9999999,101353,9999999,24192,19455,9999999,9999999,9999999,3738,2944,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5947,26658,7,1682,2100,2334,1731,12242,29767,35114,48736,534,21267,9999999,6379,3408,2121,5120,9999999,3180,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5948,41342,3,3840,4416,585,7518,40719,9999999,48751,9999999,9999999,9999999,11607,9999999,19199,9999999,4588,9999999,5325,9999999,9999999,90426,9999999,109904,9999999,9999999,90426,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5949,16098,9,1942,2322,934,1305,26126,76826,26034,101908,9999999,29674,9999999,14698,20990,32454,889,9999999,4247,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5950,16098,9,1380,1380,927,1315,24710,54861,10285,57968,9999999,28115,9999999,20177,18167,6569,9999999,9999999,6543,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5951,22883,2,2328,2568,1027,4111,8636,86190,14252,94824,9999999,66165,9999999,11924,5443,8101,390,9999999,2803,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5952,23617,7,1596,1806,2785,1996,55411,76052,55736,67730,2726,46649,9999999,29403,21509,9999999,21357,9999999,9819,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5953,25021,9,1029,1029,161,5461,71783,9999999,56265,9999999,38333,9999999,7356,9999999,21741,9999999,9999999,9999999,4353,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5954,7295,4,1834,2184,776,6854,18875,111233,11232,123135,9999999,77320,9999999,25190,11614,8723,9999999,9999999,7261,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5955,25386,9,1761,2440,513,4253,51759,9999999,50347,9999999,2706,9999999,19440,9999999,24931,9999999,9999999,9999999,4682,3805,9999999,47792,9999999,38113,9999999,9999999,47792,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5956,14642,2,2266,2266,1270,3909,54221,9999999,56811,9999999,9999999,9999999,9999999,9999999,37338,9999999,10449,9999999,6434,9999999,2700,194189,9999999,197212,9999999,4162,148861,9999999,2700,45328,9999999,9999999,9999999,9999999,9999999
5957,17304,3,650,650,1053,4987,9079,88100,12982,73542,9999999,44178,9999999,35012,6335,8910,1740,9999999,1004,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5958,19106,3,441,441,783,5569,29231,9999999,28361,9999999,12460,9999999,7920,9999999,4568,9999999,957,9999999,3326,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5959,18780,2,943,943,941,4551,9601,122721,11467,78834,9999999,97524,9999999,15214,4038,9983,3052,9999999,2511,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5960,21902,5,1480,2107,4408,37,37986,9999999,61446,9999999,878,9999999,9999999,9999999,11549,9999999,19144,9999999,6415,9999999,9999999,9999999,46670,9999999,23597,9999999,9999999,9999999,9999999,9999999,29083,9999999,9999999,17587,9999999
5961,19891,2,4129,4257,565,5337,26702,124409,24078,177165,9999999,104947,9999999,16070,20799,3392,826,9999999,5077,4088,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5962,11459,6,1152,1152,1623,3284,48795,94915,30064,69748,3247,48865,9999999,32265,27587,13785,8473,9999999,9488,7404,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5963,16819,2,1445,1445,846,4925,45902,68456,46897,45608,2470,55794,17095,9999999,21943,12662,9999999,9999999,4394,2348,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5964,13358,2,5061,5445,622,5477,29261,9999999,34273,9999999,9999999,9999999,9999999,9999999,23193,9999999,998,9999999,5070,2021,9999999,103879,9999999,162586,9999999,9999999,87663,9999999,9999999,16216,9999999,9999999,9999999,9999999,9999999
5965,22470,5,2198,2340,1226,3786,24461,86465,43040,97426,1180,45471,9999999,23510,14258,17484,5828,9999999,3195,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5966,26995,5,315,576,3952,155,32690,9999999,26072,9999999,3043,9999999,4780,9999999,4188,9999999,12831,9999999,7848,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5967,11796,6,1746,1746,1213,3387,33598,50760,39449,55207,9999999,27607,9999999,18822,14485,4331,6130,9999999,12983,2816,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5968,17410,2,923,923,1263,3848,19646,14558,16808,3300,9999999,9999999,9999999,9999999,8616,14558,5916,9999999,5114,9999999,9999999,67160,9999999,39226,9999999,9999999,42154,9999999,9999999,25006,9999999,9999999,9999999,9999999,9999999
5969,21094,3,2642,2642,659,7330,35137,9999999,41071,9999999,9999999,9999999,13963,9999999,13867,9999999,3445,9999999,3862,9999999,9999999,87852,9999999,63169,9999999,9999999,87852,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5970,7660,4,3900,3900,1121,5771,43107,101970,46610,140727,9999999,97034,11607,9999999,24857,4936,2237,9999999,4406,5288,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5971,13089,1,1250,2500,745,5227,29357,138391,12678,109777,9999999,110294,9999999,17078,17028,11019,2202,9999999,10127,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5972,24578,5,1159,1159,2058,1742,37464,9999999,52059,9999999,9999999,9999999,5710,9999999,15907,9999999,8564,9999999,7283,2306,9999999,19977,9999999,28196,9999999,9999999,19977,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5973,15980,2,396,396,736,5802,19834,12340,16576,19707,11408,9999999,9999999,10271,5140,2069,9999999,9999999,3286,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5974,7767,4,1720,1720,759,6963,24252,96641,26763,119661,9999999,72382,9999999,24259,18924,9999999,1128,9999999,4200,3346,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5975,33761,5,980,980,2456,1575,46338,9999999,43598,9999999,9999999,9999999,10246,9999999,13148,9999999,18716,9999999,4228,9999999,9999999,9999999,25024,9999999,23789,9999999,9999999,18767,9999999,9999999,9999999,9999999,9999999,6257,9999999
5976,7726,4,2187,2187,596,7350,42210,45100,49119,83021,9999999,45100,13718,9999999,24868,9999999,9999999,9999999,3624,1937,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5977,22845,5,2732,2912,460,4334,39972,9999999,35858,9999999,9999999,9999999,15966,9999999,22402,9999999,9999999,9999999,1604,3753,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5978,8667,4,1185,1185,628,7682,60280,9999999,46074,9999999,16801,9999999,15921,9999999,19347,9999999,3117,9999999,5094,4057,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5979,17920,3,976,976,580,7529,10717,34403,22675,86944,9999999,24169,9999999,10234,8281,9999999,1157,9999999,1279,1064,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5980,10341,1,2856,3432,609,5514,45059,9999999,44108,9999999,9999999,9999999,13855,9999999,23476,9999999,3605,9999999,4123,9999999,9999999,73644,9999999,68550,9999999,9999999,73644,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5981,18731,3,1976,1976,607,7044,15719,111227,19587,101505,9999999,94559,9999999,16668,10961,9999999,9999999,9999999,4758,1896,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5982,16330,5,4333,4927,2430,1586,146504,167731,85274,123135,9999999,135671,9999999,27350,51247,4710,57396,9999999,37861,11541,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5983,21902,5,1562,2083,5014,32,135791,9999999,56047,9999999,3485,9999999,18522,9999999,56375,9999999,45056,9999999,12353,9748,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5984,16551,3,3312,3528,648,5050,37747,9999999,31383,9999999,9999999,9999999,11457,9999999,18208,9999999,9999999,9999999,8082,2575,9999999,9999999,55267,9999999,41247,9999999,9999999,55267,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5985,16697,2,2376,2376,795,4994,14061,9999999,22134,9999999,9999999,9999999,9999999,9999999,12239,9999999,9999999,9999999,1822,9999999,3375,97499,3562,105646,5948,4075,71766,9999999,3375,25733,9999999,9999999,9999999,3562,9999999
5986,19307,7,999,1054,2049,2942,23270,66054,33947,60564,1241,41332,9999999,24722,11969,9999999,6157,9999999,3903,2085,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5987,54018,5,1802,1802,3170,748,50443,9999999,22597,9999999,2846,9999999,7539,9999999,27651,9999999,9999999,9999999,12407,6629,9999999,9999999,28130,9999999,15344,9999999,9999999,28130,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5988,14146,6,1120,1120,1822,2134,61198,9999999,54435,9999999,7807,9999999,10233,9999999,20977,9999999,17880,9999999,4301,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5989,17194,7,1350,1350,2399,2457,8697,69300,13457,57378,9999999,42116,9999999,21251,5742,5933,9999999,9999999,2955,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5990,17763,9,1400,1400,446,2725,8005,45946,9580,58805,9999999,35103,9999999,7697,5722,3146,351,9999999,1932,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5991,11079,1,994,994,756,5090,15241,9999999,19212,9999999,9999999,9999999,9999999,9999999,11414,9999999,529,9999999,3298,9999999,9999999,104449,9999999,96610,9999999,9999999,75493,9999999,9999999,28956,9999999,9999999,9999999,9999999,9999999
5992,14564,2,3125,3125,856,4915,45745,9999999,43214,9999999,2090,9999999,14825,9999999,24597,9999999,9999999,9999999,4233,4098,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5993,19307,7,1839,1983,1754,3214,52050,244319,35815,107779,2518,165718,9999999,64916,21837,13685,18169,9999999,9526,7588,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5994,18114,3,4216,4966,533,5996,45782,282563,45792,227529,9999999,201362,9999999,31021,39353,50180,9999999,9999999,6429,5655,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5995,16503,9,1108,1593,1714,2245,33550,9999999,40446,9999999,6847,9999999,4677,9999999,6500,9999999,7047,9999999,8479,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5996,27307,3,850,850,862,5425,7844,66409,14074,56231,9999999,41811,9999999,20412,3546,4186,2645,9999999,1653,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5997,39554,6,2176,2176,1416,3568,36136,9999999,34825,9999999,2363,9999999,13645,9999999,14151,9999999,9999999,9999999,5977,9999999,9999999,27743,9999999,35781,9999999,9999999,27743,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5998,17920,3,1080,1080,910,4737,19380,68022,21026,83153,9999999,48940,9999999,19082,16131,9999999,9999999,9999999,3249,3804,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5999,20529,2,1274,1323,807,4811,10594,9999999,9538,9999999,9999999,9999999,9999999,9999999,6890,9999999,822,9999999,2882,9999999,9999999,47101,9999999,54058,9999999,9999999,26873,9999999,9999999,20228,9999999,9999999,9999999,9999999,9999999
6000,18664,5,776,788,2590,1519,40361,11662,33491,18562,9999999,11662,10009,9999999,12845,9999999,12969,9999999,4538,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6001,20164,6,968,1080,1084,3467,29463,9999999,28603,9999999,9999999,9999999,5855,9999999,19968,9999999,9999999,9999999,3640,4196,9999999,9999999,102746,9999999,40318,9999999,9999999,102746,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6002,8453,4,1380,1380,932,6031,13716,75225,16092,104938,9999999,57170,9999999,18055,8623,9999999,964,9999999,4129,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6003,9679,8,1500,1500,524,6051,29435,194831,18378,111133,2918,143720,9999999,42612,16370,8499,4767,9999999,5380,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6004,36503,5,3686,6014,2978,797,138510,9999999,107930,9999999,12564,9999999,12084,9999999,50705,9999999,51522,9999999,11635,13938,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6005,18252,5,792,792,4420,37,20602,9999999,22318,9999999,934,9999999,5340,9999999,7956,9999999,9999999,9999999,6372,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6006,14635,9,166,166,911,1336,24587,11972,19049,19005,2341,9999999,9999999,11972,14328,9999999,2407,9999999,5511,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6007,13089,1,1026,1539,684,5308,11417,9999999,14108,9999999,9999999,9999999,9999999,9999999,9138,9999999,9999999,9999999,2279,9999999,9999999,133420,9999999,103531,9999999,9999999,105011,9999999,9999999,28409,9999999,9999999,9999999,9999999,9999999
6008,7767,4,792,792,632,7078,22106,131384,23327,110278,9999999,100519,9999999,30865,15396,9999999,3854,9999999,2856,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6009,18731,3,1512,1512,823,5067,37907,164172,31359,98373,9999999,116744,9999999,37672,25257,9756,8364,9999999,4286,5043,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6010,17635,7,1619,1619,2761,1227,35147,48108,33386,50147,9999999,26192,9999999,16495,9074,5421,19234,9999999,6839,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6011,15515,9,2496,3216,323,5634,73986,9999999,45072,9999999,3133,9999999,22180,9999999,37121,9999999,9999999,9999999,11552,5101,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6012,17996,2,980,980,201,8353,28251,9999999,31733,9999999,9999999,9999999,11386,9999999,14223,9999999,595,9999999,2047,1142,73845,9999999,9999999,9999999,9999999,64368,9999999,9999999,73845,9999999,9999999,9999999,9999999,9999999,9999999
6013,18478,7,7350,7350,3559,1047,161879,121391,152607,96070,2804,111667,15466,9999999,69823,9724,66346,9999999,7440,10330,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6014,9089,4,586,586,1182,4554,7353,140529,10825,58015,9999999,95179,9999999,37301,3469,8049,575,9999999,3309,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6015,10452,8,3734,3734,842,5809,108590,9999999,108343,9999999,41830,9999999,17230,9999999,31925,9999999,13835,9999999,3770,4483,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6016,9557,4,826,826,690,6350,7892,117251,9614,111935,9999999,107051,9999999,10200,4564,9999999,636,9999999,2692,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6017,15877,5,3443,4042,2400,1598,48638,26110,81647,24333,8089,9999999,9999999,26110,17886,9999999,18354,9999999,4309,9999999,9999999,41746,9999999,49794,9999999,9999999,41746,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6018,14130,6,1820,2080,1115,3499,35055,9999999,45273,9999999,1502,9999999,9611,9999999,16258,9999999,800,9999999,6884,3183,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
