# File: USDA_an_Stocks.csv
# Title: USDA NASS livestock animal inventories
# Units: Inventory (heads)
# Source: United States Department of Agriculture National Agriculture Statistics Service: https://quickstats.nass.usda.gov/
# Comments: Includes some missing values for states not reporting inventories
# Column types: ciccciiccccn
# ----------
Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
CENSUS,1997,END OF DEC,STATE,CONNECTICUT,9,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"5,938"
CENSUS,1997,END OF DEC,STATE,CONNECTICUT,9,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"1,290"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"3,658"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"9,312"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"43,479,935"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"389,087"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"3,687"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,38
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,75
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,841
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,226
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"33,642"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"1,276"
CENSUS,1997,END OF DEC,STATE,DELAWARE,10,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,345
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,012,614"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"160,818"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"26,052,939"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"11,630,995"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"22,228"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"70,099"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,717"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"4,007"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"34,922"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"62,967"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"6,960"
CENSUS,1997,END OF DEC,STATE,FLORIDA,12,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"3,442"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"624,891"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"100,306"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"157,777,001"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"16,300,249"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"3,962"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"49,260"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,381"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,568"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"46,613"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,700"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"539,913"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"8,490"
CENSUS,1997,END OF DEC,STATE,GEORGIA,13,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"35,181"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"93,711"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"8,389"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"111,988"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"714,924"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,510
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"4,923"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,146
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,277
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"3,305"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,480
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"29,440"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"22,541"
CENSUS,1997,END OF DEC,STATE,HAWAII,15,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,112
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"531,661"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"265,038"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"11,394"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"928,739"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"5,954"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"69,537"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,339"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,248"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"7,832"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,773"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"33,875"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"274,852"
CENSUS,1997,END OF DEC,STATE,IDAHO,16,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"2,621"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"474,009"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"127,526"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"53,279"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"3,540,056"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"11,308"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"63,114"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,157"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"3,983"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"12,460"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"3,728"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"4,677,231"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"80,522"
CENSUS,1997,END OF DEC,STATE,ILLINOIS,17,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"1,089,796"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"299,120"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"134,492"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"2,422,916"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"20,625,100"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"1,190,832"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"76,820"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,590"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"3,846"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"15,106"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"6,159"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"3,926,726"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"61,084"
CENSUS,1997,END OF DEC,STATE,INDIANA,18,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"4,771,321"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,051,178"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"222,090"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"1,023,349"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"21,514,768"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"9,652"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"68,578"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"2,514"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"4,100"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"13,245"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"5,263"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"14,513,319"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"272,913"
CENSUS,1997,END OF DEC,STATE,IOWA,19,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"2,552,845"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,424,975"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"80,495"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"16,904"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"1,430,719"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"5,081"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"58,071"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,974"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,593"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"7,971"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,202"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"1,574,839"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"120,908"
CENSUS,1997,END OF DEC,STATE,KANSAS,20,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"743,007"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,153,323"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"145,051"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"20,714,240"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"2,828,634"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"4,878"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"108,647"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"4,611"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,859"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"16,223"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,565"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"584,632"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"23,288"
CENSUS,1997,END OF DEC,STATE,KENTUCKY,21,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"4,294"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"504,611"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"68,205"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"23,956,196"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"1,938,439"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"5,146"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"41,328"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,802"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,577"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"11,700"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,708
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"25,229"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"6,885"
CENSUS,1997,END OF DEC,STATE,LOUISIANA,22,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,530
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"12,824"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"41,177"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"44,031"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"5,025,507"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"2,322"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"8,802"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,170
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,987
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"3,675"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,451"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"7,017"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"11,888"
CENSUS,1997,END OF DEC,STATE,MAINE,23,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"2,728"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"50,514"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"83,780"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"50,284,563"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"4,121,575"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"11,557"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"25,746"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,671
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,055"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"6,289"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"1,731"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"82,741"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"23,552"
CENSUS,1997,END OF DEC,STATE,MARYLAND,24,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"256,688"
CENSUS,1997,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"8,075"
CENSUS,1997,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"26,852"
CENSUS,1997,END OF DEC,STATE,MASSACHUSETTS,25,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"7,077"
CENSUS,1997,END OF DEC,STATE,MASSACHUSETTS,25,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"562,343"
CENSUS,1997,END OF DEC,STATE,MASSACHUSETTS,25,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"5,116"
