# ../emissions-data/level1//L101.in_EJ_R_en_Si_F_Yh.csv
# Written by L101.nonghg_en_USA_S_T_Y.R
# Fri Mar 14 14:54:53 2014
# " Energy consumption by region / GCAM sector / fuel / historical year "
# " Unit = EJ "
"GCAM_region_ID","sector","fuel","technology","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
20,"N fertilizer","gas","gas",0.428548268875191,0.45739631032054,0.500215089281152,0.536752896453374,0.563419344127737,0.5750682965382,0.595364757755603,0.618168533257386,0.670628526390714,0.757461680561893,0.847178749652915,0.949607105650818,1.05575296269316,1.11829601271345,1.16033898230168,1.20110992019983,1.25368136051308,1.25985073871,1.29853817160881,1.2978144686483,1.27797251930058,1.23005175829218,1.21304339829706,1.21352433448209,1.20692057665099,1.20307975788691,1.15585997201167,1.05190484033526,0.895476499023383,0.71059169048562,0.529343157691565,0.398401583317433,0.332778072462826,0.264717397351814,0.271032340068537,0.299260641769011,0.311556059267538,0.330805377802921,0.347641476326522,0.360957489892
20,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"N fertilizer","gas","gas",0.346348158614561,0.436935268317582,0.535744580400076,0.59387389967007,0.644575218208268,0.704829121750143,0.829825662987743,0.917742177931563,0.932395014385194,0.949248150688824,0.996409765872411,1.04367027945428,1.11890948519876,1.30818894137623,1.4731759684331,1.6507443227837,1.83777938346624,1.96555797280795,2.00083352472275,2.09860001155228,2.18365760537341,2.24972400076833,2.38173611851319,2.61079952736964,2.83276145568547,3.12367135395726,3.33538469261343,3.54538389683894,3.83295714298619,3.96713895523408,4.01417009551629,4.07942357070834,4.30852231003819,4.55534748339088,4.99373762494117,5.44580729994856,5.8514573647645,6.59856826445658,6.68221015109989,6.82477854422258
21,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"N fertilizer","gas","gas",0.198442469955462,0.232476634480005,0.270610730741486,0.290511902399672,0.299730706273843,0.308063369160182,0.326124200168112,0.375573563919855,0.453381858436671,0.566423553424768,0.699531098731227,0.818560209789782,0.903480367413253,0.973062186243518,1.00204752180074,1.00926700479832,1.02881937641582,1.04173448346933,1.03104420262057,1.05372565669211,1.13172274599523,1.20888804086594,1.30435874155008,1.41175148353621,1.49462416922196,1.54830006549016,1.64479757032839,1.72774279691829,1.82901769540241,1.94975120977126,2.06589000733278,2.1067489022048,2.1722492266447,2.24335729963539,2.28761067906207,2.33039862430248,2.4141382046551,2.68894211571203,2.72170090699211,2.81933808906589
22,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"N fertilizer","gas","gas",3.14611699646356,3.46353070717714,3.82292087653331,4.10735538426206,4.40165902979856,4.63229505902165,4.81124733308017,4.96994746854822,5.18848235669611,5.4552864484107,5.88171969943965,6.31881203410902,6.73748061324924,7.15299865898518,7.45267105240886,7.64152850255162,7.70640720677472,7.56447700029817,7.26895387418735,6.78610352644254,6.0282479645773,5.29738330215445,4.81397064003136,4.45545956475543,4.15247089617357,4.06157419499613,4.25773045284993,4.40769785019888,4.6348662992806,5.04137364581922,5.46900892594136,5.77456086101149,6.00347530455034,6.20490279370604,6.43192778948601,6.5703140907159,6.7892751463868,7.58228403856214,7.72312455026509,7.92653594929862
23,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"N fertilizer","gas","gas",0,0.0246256115254459,0.0243401939497683,0.052223459571557,0.138085425700743,0.149201309627291,0.149393487074638,0.130975078253608,0.205904069469437,0.246490946924392,0.207543123612196,0.174490958465821,0.228349809381427,0.223336513558216,0.229740006834011,0.260547993780422,0.230078982646729,0.185560586752611,0.208065472433196,0.313117772526858,0.314029713936944,0.31394685797771,0.37019462311721,0.375665303705873,0.386730711472186,0.390276384683798,0.401957595710804,0.384789362470807,0.359120532778443,0.331074714061869,0.313650323338686,0.284637522159133,0.27854425716385,0.254312508344946,0.226027942256722,0.188019902947683,0.182289228993193,0.161282726029969,0.17303322095877,0.179545583105867
24,"N fertilizer","refined liquids","refined liquids",0.214926562961244,0.200984719701722,0.222673548708883,0.216856456817223,0.164696957656698,0.192000301031438,0.226353318329739,0.270824335221961,0.217937459589922,0.165136351549631,0.190004079221349,0.231522400032494,0.171910882598006,0.164692866718155,0.15593388623469,0.133582424214033,0.146669657849833,0.19184145270846,0.171856911199895,0.0755407547126768,0.0688059759233545,0.0607573761120128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"N fertilizer","gas","gas",0.00866254261755044,0.0149198115166851,0.022728305663482,0.036057282119782,0.0487260341197203,0.0596215076905587,0.0708502163698542,0.0888887717785328,0.106382519752664,0.131941836849585,0.160825561419359,0.189620986697334,0.21029421724231,0.237683278183368,0.261031826278162,0.294004022161028,0.314225933604058,0.328519923383465,0.339378044608242,0.334194693092123,0.325307805952324,0.325523498706818,0.344922124799535,0.361216638178724,0.38674893629365,0.396998321474116,0.401846291226114,0.374850015704645,0.376849746449294,0.397599072494862,0.430165085789921,0.493680030552076,0.571781062851743,0.583069163596522,0.619218493402654,0.672228774494889,0.660367902708551,0.709295473957011,0.733761330864703,0.740105620064398
25,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"N fertilizer","gas","gas",0.131286649709954,0.125855016385741,0.126648764482388,0.127606181542105,0.133755752949966,0.140596292198394,0.147652255906669,0.157838504382515,0.16435032339604,0.166147798639624,0.160578984453295,0.163294052943784,0.166128602739432,0.1689316625389,0.169516953550057,0.179929283029809,0.171854408941922,0.161740570687912,0.144995927635236,0.136461439838141,0.122840875573709,0.11675146092836,0.113054622134648,0.113541066852525,0.112106344273274,0.107991771385446,0.10611027540455,0.104372500128288,0.103766932892298,0.102661046964494,0.117113827488425,0.121835331805099,0.125005756851,0.126855854864092,0.13666824203291,0.143652100725473,0.160080260607772,0.197350091886104,0.213817053671868,0.228197881032474
26,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"N fertilizer","gas","gas",0.0696127474421999,0.0705602658848505,0.083776530873921,0.10964719931,0.120589336031986,0.131294881548553,0.164519584129996,0.177263717708605,0.201537344175503,0.246859450492256,0.303222596222485,0.348442711714063,0.391963689597669,0.420737743018976,0.467837660747793,0.509700237914776,0.559023034360326,0.607470226875568,0.674901615442367,0.732948719848178,0.787027267259974,0.818728659525058,0.863052165453458,0.888580026080007,0.873921377309106,0.876894285606673,0.909826231798563,0.939218853441016,0.979459103743303,1.04812192217791,1.05311626867062,1.0300457655762,0.98693179610337,0.931364431438524,0.870595491759415,0.79009739609256,0.716874623291398,0.724052337924243,0.66105154222274,0.609249915501037
27,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"N fertilizer","gas","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931701112877585,0.0214291255961844,0.0409948489666137,0.0931701112877583,0.131369856915739,0.158389189189189,0.316778378378378,0.435104419713831,0.595113320094852,0.582016876735508,0.567242343878416,0.554147969736003,0.522821280396941,0.438483571827189,0.388800757936112,0.35759764214124,0.336680822819702,0.312339142197763,0.340298438625627,0.359724072805934,0.375473259144974,0.428995629179709,0.456651705562247,0.483106657953033
28,"N fertilizer","refined liquids","refined liquids",0.387281571637599,0.411346222921063,0.449680962683778,0.476431982640077,0.521443587399628,0.581760325413314,0.640159781743451,0.658169836809966,0.683107530182153,0.67785727483235,0.646799296359668,0.620049230311817,0.613776716966633,0.607050493158834,0.597754758439994,0.609570398403742,0.590698371473758,0.566834683892841,0.532860397094865,0.485350233421323,0.433378830003594,0.412339082937556,0.250793726180845,0.145332097192529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"N fertilizer","coal","coal",0.199666852909951,0.215359590875454,0.22810041646047,0.260002291368562,0.304128937794228,0.36503554669739,0.42874622525673,0.484261758392395,0.527091440098477,0.553341775804601,0.567407910330956,0.577354202169833,0.590602967246915,0.593887754102337,0.601101003177281,0.604931264984524,0.610841320618442,0.616020669791079,0.624622162969049,0.631812054731424,0.634197811509972,0.575375980365811,0.472254247645617,0.369804052595803,0.271373059049684,0.171846497703969,0.149446676518636,0.136528439506047,0.122240849141648,0.100655575349374,0.082419212969345,0.102856540131141,0.144427374280964,0.183323562206363,0.236248716088923,0.28380742191722,0.280186896255223,0.31856223219146,0.330588916287864,0.338700599934821
29,"N fertilizer","gas","gas",0.0055902066772655,0.00931701112877583,0.0169163184956124,0.139076859625547,0.141123906463142,0.142212561140287,0.14286322677115,0.138771806648426,0.132148901260619,0.119875115371584,0.112389277122498,0.109324717607609,0.131490548607538,0.19617636070507,0.281812947836529,0.350375310945613,0.417486018566862,0.456106130054687,0.462714359596426,0.462329779240552,0.473092210380415,0.479195088503141,0.498596262022877,0.521335113852604,0.529007336438514,0.550066739801328,0.599249618018321,0.667438740611444,0.723618990040646,0.792365082088097,0.83519359617835,0.851319146083815,0.8575624051431,0.879522293710411,0.902289556663159,0.960517630744815,1.07020806586913,1.22591184165528,1.30925424641259,1.39630740525002
29,"N fertilizer","refined liquids","refined liquids",0.112272643122268,0.116513742036684,0.119155844441799,0.000286661842743729,0.000577094758622822,0.000868443013554458,0.00116824584538619,0.00128460337121502,0.00107892919938456,0.000884753238310819,0.000776756213065153,0.000553545710173392,0.000563469675899831,0.000622161326154039,0.000691796153150047,0.000792906038139971,0.000944463822854563,0.00115533361282112,0.0017991760885011,0.0026878979540009,0.00350820332502392,0.0045814963290507,0.00566622559824743,0.00658822799193898,0.00770727699724728,0.00867607360586475,0.0117296376115904,0.011000666844583,0.0101914626986388,0.00899597267353989,0.00830946757351867,0.0132222618816021,0.0199910351049834,0.0261890803151947,0.0337498165841319,0.0405439174167457,0.0400266994650319,0.0455088903130657,0.0472269880411234,0.0483857999906887
30,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"N fertilizer","gas","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"N fertilizer","gas","gas",0.0304955056316097,0.0310787400505646,0.0283276006365454,0.0248969632580832,0.0229754888952113,0.0229274745198467,0.0232019466122923,0.0254975421030885,0.0263398301118284,0.0301045706261187,0.0344899531282169,0.038990610161669,0.0430313948825007,0.0447561477448252,0.0437880599259904,0.0434893939935399,0.0433372831029168,0.0432958222442426,0.0444659684472495,0.0423372720027627,0.0415028397149328,0.0429167208515997,0.0436684667101543,0.0504725509544099,0.0623514881864798,0.0721572365519428,0.0842760456578449,0.101639647721773,0.169278078503354,0.252536625667823,0.354424296309319,0.452068653096736,0.533212593025335,0.578332149607232,0.566724711343159,0.525109887520902,0.508075066600356,0.523358144298691,0.494089858980973,0.504906929908821
31,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"N fertilizer","coal","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"N fertilizer","gas","gas",0.0641742930664568,0.070580767365554,0.0721529138184562,0.0721313817343383,0.0714728011255975,0.0674697236977185,0.0622291461538269,0.0573415696858788,0.05262466616561,0.0480207367302327,0.0471072499577614,0.0476677453204796,0.0519920958229025,0.0621146932687483,0.0697468942216645,0.0771804083529547,0.0842956900261613,0.090473308124893,0.0907894137591009,0.0895827905596765,0.0861994561061697,0.0848248136073137,0.0829390804616173,0.0844020159850059,0.0858571339182595,0.0885238670200426,0.0857972069486094,0.0835766164047359,0.078489005622443,0.0777668413100605,0.078306607294167,0.0764266074256381,0.101110371901289,0.139054250452553,0.180715296466031,0.20266671984076,0.243626116909858,0.27460970433411,0.274345067726113,0.26923969869314
32,"N fertilizer","refined liquids","refined liquids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"cement","biomass","biomass",0.00367332841921171,0.00382569897967743,0.00395277783199931,0.00367492218794889,0.00307713327525587,0.00327508801569889,0.00347963779708581,0.00370668909050647,0.00372371154852739,0.00332548271502972,0.00313314538811861,0.00274151347880449,0.00302343625001731,0.00332351697554221,0.00330588924227128,0.00333173035166518,0.00329614522774735,0.00322668018577602,0.00321812269763263,0.00317703840312311,0.00305005438246156,0.0031337336704663,0.00333311492786956,0.00352252731242389,0.00344575616736978,0.00356076650814513,0.00367843316497063,0.0037535163864754,0.00389072497262107,0.00398125427363385,0.00394974155769881,0.00407460758150073,0.00407460758150073,0.00407460758150073,0.00407460758150073,0.00407460758150073,0.00407460758150073,0.00407460758150073,0.00407460758150073,0.00407460758150073
1,"cement","coal","coal",0.242439675667973,0.25249613265871,0.260883336911954,0.242544864404626,0.203090796166887,0.216155809036127,0.229656094607663,0.244641479973427,0.245764962202808,0.219481859191962,0.206787595615828,0.180939889601097,0.199546792501143,0.219352120385786,0.218188689989904,0.219894203209902,0.217545585031325,0.212960892261217,0.212396098043754,0.209684534606126,0.201303589242463,0.206826422250776,0.219985585239391,0.232486802619977,0.227419907046406,0.235010589537579,0.242776588888062,0.247732081507377,0.25678784819299,0.262762782059834,0.260682942808121,0.268924100379048,0.268924100379048,0.268924100379048,0.268924100379048,0.268924100379048,0.268924100379048,0.268924100379048,0.268924100379048,0.268924100379048
1,"cement","electricity","electricity",0.0439242316258065,0.0462425657806452,0.0478959857419355,0.0453294169548387,0.0381306126193548,0.0407415090193548,0.0437823832645161,0.0467479005677419,0.046982836916129,0.0419516528516129,0.0398859860903226,0.0351872591225806,0.0390215976387097,0.0430421121290323,0.0431263345935484,0.0437070263225807,0.0434809554967742,0.0427983102580645,0.0429623224258065,0.0430421121290323,0.0411932198875576,0.0425657087557604,0.0450210363428571,0.0474664386801843,0.0467589027760369,0.048152310486636,0.0501039230322581,0.0507557758728111,0.0519926196608295,0.0529112178967742,0.0533616019520737,0.0537361810506913,0.0537361810506913,0.0537361810506913,0.0537361810506913,0.0537361810506913,0.0537361810506913,0.0537361810506913,0.0537361810506913,0.0537361810506913
1,"cement","gas","gas",0.0110199852576351,0.0114770969390323,0.0118583334959979,0.0110247665638467,0.0092313998257676,0.00982526404709666,0.0104389133912574,0.0111200672715194,0.0111711346455822,0.00997644814508917,0.00939943616435584,0.00822454043641348,0.00907030875005194,0.00997055092662662,0.00991766772681384,0.00999519105499553,0.00988843568324205,0.00968004055732805,0.00965436809289789,0.00953111520936934,0.00915016314738467,0.00940120101139891,0.00999934478360869,0.0105675819372717,0.0103372685021093,0.0106822995244354,0.0110352994949119,0.0112605491594262,0.0116721749178632,0.0119437628209016,0.0118492246730964,0.0122238227445022,0.0122238227445022,0.0122238227445022,0.0122238227445022,0.0122238227445022,0.0122238227445022,0.0122238227445022,0.0122238227445022,0.0122238227445022
1,"cement","refined liquids","refined liquids",0.110199852576351,0.114770969390323,0.118583334959979,0.110247665638467,0.092313998257676,0.0982526404709666,0.104389133912574,0.111200672715194,0.111711346455822,0.0997644814508917,0.0939943616435584,0.0822454043641348,0.0907030875005194,0.0997055092662662,0.0991766772681384,0.0999519105499553,0.0988843568324205,0.0968004055732805,0.0965436809289789,0.0953111520936934,0.0915016314738467,0.0940120101139891,0.0999934478360869,0.105675819372717,0.103372685021093,0.106822995244354,0.110352994949119,0.112605491594262,0.116721749178632,0.119437628209016,0.118492246730964,0.122238227445022,0.122238227445022,0.122238227445022,0.122238227445022,0.122238227445022,0.122238227445022,0.122238227445022,0.122238227445022,0.122238227445022
2,"cement","biomass","biomass",0.00398836748014793,0.00363728999837848,0.00325959061087558,0.00381876218153574,0.00345945430162792,0.00217755677738598,0.00227772409628226,0.00235967478577772,0.00189672632306759,0.00240069290843786,0.00234074279296167,0.00239610045331165,0.0026556966744177,0.00233307385472788,0.00188802071200178,0.00246104652409927,0.0026897974528419,0.00266353708785656,0.00272601454971418,0.00307206452084897,0.00282309393240279,0.0030814675641912,0.00294339047054004,0.00350630721191921,0.00475017798988347,0.00600935532024706,0.0044670657295156,0.00422063136639756,0.00422122225923161,0.00393387789317359,0.00384177329941682,0.00412074257341064,0.0042117653789622,0.00403965536983394,0.00313200355195147,0.00203002069212448,0.00109639613204078,0.000655534216360168,0.000882959223808384,0.000655534216360168
2,"cement","coal","coal",0.000695077551846797,0.000766506476204508,0.000987875142656789,0.000965442322176019,0.0010641273453825,0.0018573278395351,0.0019427646703584,0.00201266378786923,0.00161779598144,0.00204764983366759,0.00199651591164378,0.00204373273958935,0.00179357864627407,0.00198997475844437,0.00161037060729564,0.00209912791761408,0.00229423900389456,0.00227184045728942,0.00232513005710915,0.00262029032660648,0.00240793305999061,0.0026283105694572,0.00251053893075474,0.00299067379840168,0.00299560929430411,0.00280459285491827,0.00381014429870448,0.00361552251615707,0.00361608359233071,0.00337103552453703,0.00362808535173481,0.00380209845488898,0.00367389364723812,0.00380209845488898,0.00358982916564505,0.00380209845488898,0.00380209845488898,0.00380209845488898,0.00357467344744076,0.00380209845488898
2,"cement","electricity","electricity",0.0007150977,0.0006724053,0.0006475014,0.0007186554,0.0006830784,0.0006901938,0.0007257708,0.0007506747,0.0006083667,0.0007898094,0.0007862517,0.0008147133,0.0008253864,0.0007933671,0.0006510591,0.0008609634,0.0009321174,0.0009499059,0.0009321174,0.0010637523,0.000993141,0.00108206627142857,0.001061144325,0.00121606148571429,0.0014716215,0.00169764312857143,0.00155311695,0.00152401358571429,0.00150198255,0.00145245902142857,0.00159237440357143,0.00169367194285714,0.00169367194285714,0.00169367194285714,0.00169367194285714,0.00169367194285714,0.00169367194285714,0.00169367194285714,0.00169367194285714,0.00169367194285714
2,"cement","gas","gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82571008210753e-05,1.83240214319835e-05,1.83706528353428e-05,0.000411844009513645,0.000336890097838501,0.000374072099937801,0.0004179773014152,0.0015378984085416,0.00242761197912466,0.00336123653920836,0.00380209845488898,0.00380209845488898,0.00380209845488898
2,"cement","refined liquids","refined liquids",0.00275059470133024,0.00258635665967572,0.0024945433790587,0.00280977089900532,0.00265670668157755,0.00236969414009651,0.00247869975183658,0.00256788138452281,0.00206408452804414,0.00261251875330003,0.00254727892175241,0.00260752108154503,0.00261306645818405,0.00253893331249799,0.00205461077482547,0.00267819768799038,0.0029271325222103,0.00289855506619685,0.0029665452452772,0.00334312903739447,0.00307219045585009,0.00335336176103159,0.00320310139441122,0.00381568726002973,0.00454911316690382,0.00517644575366853,0.00486121858800227,0.00461290803785557,0.00461362389366332,0.00430097635889207,0.00462893648324786,0.00485095320106524,0.00485095320106524,0.00485095320106524,0.00485095320106524,0.00485095320106524,0.00485095320106524,0.00485095320106524,0.00485095320106524,0.00485095320106524
3,"cement","biomass","biomass",0.00146540101189937,0.00140569817436725,0.00141737790533745,0.00145828231988715,0.00155706644430904,0.00178039700624647,0.00212709987759178,0.00244841194197464,0.00285618978977163,0.00300736441942013,0.00320785374679819,0.00338798807798203,0.0041571997624909,0.00466910188535542,0.00489902151642949,0.00433887237052286,0.00499908737554444,0.00515112225795401,0.00563467756454733,0.00589620305921228,0.0066676628372593,0.00686029935591039,0.00669633864890939,0.00691804740558627,0.00718900285239933,0.00740806971576959,0.00755232218988047,0.00791257383253932,0.00832478208097673,0.00922558009059279,0.00965373870639381,0.010353061651749,0.010353061651749,0.010353061651749,0.010353061651749,0.010353061651749,0.010353061651749,0.010353061651749,0.0166876710804574,0.0202873749170175
3,"cement","coal","coal",0.00849932586901637,0.00815304941133007,0.00822079185095721,0.00845803745534549,0.00903098537699241,0.0103263026362295,0.0123371792900323,0.0142007892634529,0.0165659007806754,0.0174427136326368,0.0186055517314295,0.0196503308522958,0.0241117586224472,0.0270807909350615,0.0284143247952911,0.0251654597490326,0.0289947067781578,0.0298765090961333,0.0326811298743745,0.0341979777434312,0.0386724444561039,0.0397897362642803,0.0388387641636744,0.0401246749524004,0.0416962165439161,0.0429668043514636,0.0438034687013067,0.0458929282287281,0.048283736069665,0.0535083645254382,0.0559916844970841,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0537131481514355,0.0501134443148754
3,"cement","electricity","electricity",0.003227667638152,0.00321075114109669,0.0031498517516976,0.00328518372814003,0.00358629737572444,0.0041682248744269,0.00505126602071377,0.00579559189114714,0.00671246603154462,0.00723011084143692,0.00772407255545179,0.00836013284473122,0.0101228318378939,0.0112224041464887,0.0115607340875947,0.0105220611683991,0.0120546958016096,0.0124945247250475,0.0135636473389427,0.0140982086458903,0.0160051668564959,0.0164811778324128,0.0161057913419461,0.0167818859755883,0.0176934475986297,0.0180277306876557,0.0184556545750909,0.0195309601072198,0.0206848106145381,0.0219524972686267,0.0234506271630493,0.0251313118655248,0.0251313118655248,0.0251313118655248,0.0251313118655248,0.0251313118655248,0.0251313118655248,0.0251313118655248,0.0251313118655248,0.0251313118655248
3,"cement","gas","gas",0.00849932586901637,0.00815304941133007,0.00822079185095721,0.00845803745534549,0.00903098537699241,0.0103263026362295,0.0123371792900323,0.0142007892634529,0.0165659007806754,0.0174427136326368,0.0186055517314295,0.0196503308522958,0.0241117586224472,0.0270807909350615,0.0284143247952911,0.0251654597490326,0.0289947067781578,0.0298765090961333,0.0326811298743745,0.0341979777434312,0.0386724444561039,0.0397897362642803,0.0388387641636744,0.0401246749524004,0.0416962165439161,0.0429668043514636,0.0438034687013067,0.0458929282287281,0.048283736069665,0.0535083645254382,0.0559916844970841,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439,0.0600477575801439
3,"cement","refined liquids","refined liquids",0.0108439674880554,0.0104021664903177,0.0104885964994971,0.0107912891671649,0.0115222916878869,0.0131749378462239,0.0157405390941791,0.0181182483706123,0.02113580444431,0.022254496703709,0.0237381177263066,0.025071111777067,0.0307632782424327,0.0345513539516301,0.0362527592215783,0.0321076555418692,0.0369932465790289,0.0381183047088597,0.0416966139776502,0.0436319026381709,0.0493407049957188,0.0507662152337369,0.0495529060019294,0.0511935508013384,0.053198621107755,0.054819715896695,0.0558871842051155,0.058553046360791,0.0616033873992278,0.0682692926703867,0.0714376664273142,0.0766126562229422,0.0766126562229422,0.0766126562229422,0.0766126562229422,0.0766126562229422,0.0766126562229422,0.0766126562229422,0.0766126562229422,0.0766126562229422
4,"cement","biomass","biomass",0.00180035219601297,0.00145684944455938,0.00235395691997058,0.00141655715747368,0.00113552573939885,0.000393374509473684,0.000364740524210526,0.000307887991578947,0.000316921566315789,0.000286466892631579,0.000320544221052632,0.000334708162105263,0.000348618208421053,0.000394960768421053,0.000354054941052632,0.000343238602105263,0.000371694004789692,0.000462703403883653,0.000496125761052632,0.00037135956,0.000390460733571429,0.000386209248571429,0.000394667663571429,0.000362654537142857,0.000389814805714286,0.000455414049697985,0.000495507296444544,0.000531175415271571,0.000450180848571429,0.000463336202857143,0.000471454688571429,0.000494959663906943,0.000494959663906943,0.000494959663906943,0.000494959663906943,0.000494959663906943,0.000494959663906943,0.000494959663906943,0.000494959663906943,0.000494959663906943
4,"cement","coal","coal",0.00282094275542283,0.00295640452624182,0.00393580913762196,0.00324337463431579,0.00289655901301666,0.00201361884631579,0.00211549504042105,0.00178575035115789,0.00183814508463158,0.00166150797726316,0.00185915648210526,0.00194130734021053,0.00202198560884211,0.0022907724568421,0.00205351865810526,0.00199078389221053,0.00215582522778021,0.00268367974252519,0.00287752941410526,0.002153885448,0.00226467225471429,0.00224001364171429,0.00228907244871429,0.00210339631542857,0.00226092587314286,0.00264140148824831,0.00287394231937836,0.00308081740857511,0.00261104892171429,0.00268734997657143,0.00273443719371429,0.00287076605066027,0.00287076605066027,0.00287076605066027,0.00287076605066027,0.00287076605066027,0.00287076605066027,0.00287076605066027,0.00287076605066027,0.00287076605066027
